questions,option_A,option_B,option_C,option_D,correct_answer
"Salud Escolar lleva a cabo la vacunación masiva, descarte de anemia, cuidado de la salud bucal, desparasitación a los 
alumnos de las IE públicas. En cumplimiento al derecho de ......, se hace de conocimiento a los padres de familia quienes 
firman y el personal interviene atendiendo.",autorización,consentimiento informado,beneficencia,justicia,B
"Cuenta con las herramientas administrativas para garantizar que la profesión se ejerza de manera ética. Este enunciado 
pertenece a la:",Responsabilidad,Deontología,Comisión de ética,Moral,B
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",captar inversiones en salud.,mejorar la gestión de la salud.,consolidar el trabajo en equipo.,generar conocimiento científico útil.,D
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Específico para hepatitis A,Exclusivo para dolor oncológico,Para métodos de planificación familiar,Controlado para infecciones intrahospitalarias,B
"Paciente varón de 45 años con Dx TB pulmonar acude a consultorio nutrición con Dx de malnutrición por déficit asociado a 
deficiencia de hierro, debido a baja ingesta alimentaria. Se le brinda seguimiento nutricional mensual para evaluar 
antropometría e ingesta. ¿Qué tipo de actividades se vienen aplicando?",Valoración de la ingesta alimentaria,Valoración integral nutricional,Investigación de factores de riesgo,Evaluación y vigilancia del estado nutricional,D
"La alimentación saludable debe reunir ciertas cualidades, junto con las características de un estilo de vida saludable. ¿Cuáles 
son?","Variada, normal, saludable","Variada, restricción de proteína",Equilibrada e hipercalórica,"Variada, equilibrada y adecuada",D
"¿Cuál es el tipo de prevención cuyo objetivo es disminuir el avance y las complicaciones de la enfermedad establecida, 
mediante acciones orientadas a disminuir las secuelas y la discapacidad?",Cuaternaria,Terciaria,Primaria,Secundaria,B
"Usted va a realizar un estudio sobre la obesidad infantil en un colegio de la pequeña comunidad donde labora, pero el director 
le pide que los padres autoricen voluntariamente la participación de sus menores hijos. ¿Qué documento debe usar para este 
cometido?",Carta de investigación,Asentimiento informado,Consentimiento informado,Compromiso paterno,C
"En el centro de salud, el serumista, atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Cambio de dieta,Destreza,Motivación,Autocuidado,D
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",farmacéutico / rutinario,jefe / establecido,director / organizativo,fabricante / operativo,D
"En la metodología del análisis FODA, el comportamiento de la población, costumbre y hábitos negativos que son difíciles de 
cambiar, se identifican como:",Debilidades,Oportunidades,Amenazas,Negatividad,C
"Dentro del modelo de abordaje de promoción de la salud, estableciendo los cuatros escenarios a desarrollarse. ¿Cuál es el 
eje temático priorizado?",Seguridad social,Desarrollo social,Saneamiento ambiental,Habilidades para la vida,D
"La promoción de la salud se define como la acción de ofrecer a los pueblos las vías y los medios suficientes para …… los 
problemas de salud y autocontrolar el proceso de salud-enfermedad.",atenuar o eliminar,diferir o mitigar,controlar o mantener,restringir o acortar,A
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro = 0,Ro > 1,Ro < 1,Ro > 0.5,B
"Las acciones para mejorar la calidad de la atención orientados a mejorar la experiencia y la confianza de las personas, las 
familias y las comunidades en los servicios de salud, más allá de la optimización de los procesos, se enmarca dentro de las 
Funciones Esenciales de Salud Pública. ¿A qué función corresponde?",Financiamiento de la salud eficiente y equitativo,Desarrollo de recursos humanos para la salud,Acceso equitativo a servicios de salud integrales y de calidad,Asegurar el acceso y el uso racional de medicamentos,C
"Un paciente fue referido para evaluación y tratamiento por una probable gastritis a un nivel de atención superior. Se resolvió 
su problema de salud de manera parcial, continuando su tratamiento en su establecimiento de origen. ¿En qué condición 
considera fue contrarreferido?",Retiro voluntario,Curado,Deserción,Mejorado,D
"En un estudio sobre la depresión en adolescentes en su comunidad, aplica un instrumento de detección de depresión en 
estudiantes de 5° año de secundaria de un colegio cercano al establecimiento. ¿Qué tipo de muestreo está realizando?",Probabilístico,No probabilístico,Estadístico,Censal,B
"La sala situacional de salud es una herramienta que ofrece evidencia sobre la eficacia de las intervenciones en salud y sobre 
la capacidad de los sistemas de salud para responder a las necesidades de salud de la población. ¿Quiénes la deben conocer 
y analizar prioritariamente?",Promotores de salud y responsable de promoción de la salud,Todo el personal de salud y autoridades locales,El responsable de epidemiologia y jefe de establecimiento,Coordinadores de red y responsable de epidemiología,B
"Se define como transición epidemiológica al proceso de paso del predominio de enfermedades …… a la preponderancia de 
las enfermedades...",degenerativas / infecciosas.,infecciosas / crónicas.,crónicas / infecciosas.,infecciosas / prevalentes.,B
"¿Cuál es el inmunonutriente que por sus propiedades antiinflamatorias y reducción de los niveles de citocinas, podría tener 
un papel en la caquexia cancerosa, reduciendo la pérdida de peso y promoviendo la recuperación ponderal?",Nucleótidos,Omega 3,Arginina,Glutamina,B
"El Ministerio de Salud a través de ...... es responsable de distribuir, difundir, dirigir, supervisar, monitorear, evaluar los 
medicamentos en los sectores públicos y privados.",CENSOPAS,DIGESA,CENARES,DIGEMID,D
"En un establecimiento de salud que tiene bajos indicadores de desempeño, se desea realizar un concepto compartido para 
un futuro mejor, pues cada quien tiene una idea diferente de lo que se quiere lograr. ¿Qué componente estratégico se debe 
plantear entre todos?",Visión,Misión,FODA,Valores,A
"En el análisis FODA, los aspectos positivos de los recursos y actividades internas con que cuenta la institución, se les define 
como:",Estrategias,Amenazas,Fortalezas,Oportunidades,C
"Llega al centro materno una gestante proveniente del sur de nuestro país, quién solicita tener un parto vertical. Como 
profesional de la salud. ¿Cómo procedería para atender y responder al requerimiento de la paciente?",Persuadir su deseo,Respetar su pedido,Enviarla a otro establecimiento,Denegarle la atención,B
"¿A qué corresponde la siguiente definición?: “Es el conjunto de acciones que desarrolla un profesional de la salud mediante 
el uso de las TIC, para proporcionar a la persona usuaria de salud, consejería y asesoría con fines de promoción de la salud, 
prevención, recuperación o rehabilitación de las enfermedades”.",Teleconsulta,Teleorientación,Teleinterconsulta,Telemonitoreo,B
"El personal de un establecimiento de salud desea saber lo que debe desarrollar prioritariamente. ¿Qué componente debe 
conocer para orientar sus objetivos estratégicos?",FODA,Visión,Valores,Misión,D
"Después de brindar una atención por violencia sexual a una paciente de 13 años, se debe presentar un informe social, 
requerido por las autoridades del Poder Judicial. Si hay información que faltan a la verdad, está cometiendo actos en contra 
de:",Beneficencia,Justicia,Ética,Responsabilidad,C
"En la enfermedad de la Tuberculosis, la presencia del agente infeccioso (Mycobacterium tuberculosis), corresponde a una 
causa...",necesaria y suficiente.,necesaria pero no suficiente.,de tipo ambiental.,no necesaria pero suficiente.,B
"Dentro de las intervenciones de promoción de la salud. El programa “familia saludable” considera a la familia como la unidad 
de ...... de mayor eficacia.",riesgo,soporte,intervención,análisis,C
"En una farmacia se va a instalar el control termostático de la unidad de refrigeración. ¿Qué se debe tener en cuenta con los 
sensores?",Deben estar calibrados,Áreas con poca variabilidad en temperatura,Con exactitud de aproximadamente 0.3°C,Dependientes del sistema de monitoreo,A
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Área de internamiento,Depósito y lavado de carros,Zona de almacenamiento de residuos contaminados,Zona de selección de residuos sólidos,D
"Al tratar a un paciente con empatía, lealtad, diligencia, compasión y responsabilidad; se está haciendo uso del principio de...",eficiencia.,cuidado competente.,dignidad humana.,veracidad.,C
"Gestante primigesta nueva de 28 años, acude por segundo control obstétrico con resultados de laboratorio: Hb: 13 mg/dl, 
orina sin alteraciones, PA: 100/80 mmHg y evaluación adecuada de peso gestacional; cuenta con SIS. ¿Qué otros 
procedimientos en las atenciones prenatales seguirían?",Control del crecimiento fetal intrauterino,Suplementación hierro a partir semana 18,Informar efectos nocivos en el feto,Informar si presenta signos de alarma,A
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Uso irracional de medicamentos,Uso de medicamentos genéricos,Petitorio de los mismos medicamentos,Uso adecuado de medicamentos de marca,A
"El lunes 30 de marzo se apersonan a un puesto de salud de categoría I-3, 15 personas con vómitos y diarrea, quienes 
participaron en una pollada el día anterior. El caso es identificado como una Enfermedad Transmitida por Alimentos. ¿En qué 
momento se realiza la notificación epidemiológica del brote al nivel inmediato superior?",Hasta las 48 horas,Al alta de los pacientes,De manera inmediata,Cuando se reporta el VEA de la semana,C
"En el proceso de redacción del informe final de su estudio transversal analítico sobre la relación entre la ingesta de bebidas 
gaseosas y sobrepeso; usted desea que todas las secciones tengan coherencia entre sí. ¿Qué herramienta debe usar para 
verificarla?",Matriz de operacionalización,Revisión de Turniting,Lista de verificación,Matriz de consistencia,D
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Tasa de prevalencia, 500 x 1000 hab","Tasa de incidencia, 50%","Razón de prevalencia, 50%","Tasa de ataque, 50%",B
"Milena, una obstetra serumista coloca una ampolla intramuscular de metamizol a una gestante que viene con fiebre, minutos 
después siente mareos, nauseas y se observa en la zona de aplicación un rash; por tanto ella debe consignar en la historia 
clínica de manera obligatoria las sospechas de reacciones adversas, reportarlas en el formato correspondiente y remitirlo al 
comité de ...... y tecnovigilancia de la IPRESS en los plazos correspondientes.",farmacovigilancia,control interno,auditoría externa,auditoría interna,A
"La persona adulta con normopeso cuyo IMC se encuentra entre 18.5 a 24.9 se le prescribe un plan alimentario normocalórico. 
¿Cuál es la recomendación en Kcal/Kg/día?",25 a 29,30 a 36,32 a 36,30 a 35,D
"¿Cuál es un objetivo esencial de los sistemas sanitarios para conseguir una atención de salud en la población basado en 
atención primaria?",Servicios centrados en las personas,Enfoque de género,Políticas sociales en población vulnerable,Accesibilidad al sistema de salud,A
"Un serumista luego de haber diagnosticado y tratado un caso clínico muy interesante, ha hecho una revisión profunda de la 
literatura sobre el tema y desea compartirlo con la comunidad científica. ¿Qué tipo de informe de investigación debe preparar?",Artículo original,Revisión sistemática,Reporte de caso,Carta al editor,B
"La pertinencia cultural en los servicios de salud implica que durante todo el proceso de la atención se tome en cuenta las 
características de la población a la que se atiende, en función a su cultura y contexto social. Evaluando cuatro dimensiones: 
gestión para la calidad de la atención, revaloración del sistema de salud tradicional, recursos humanos que promueven la 
salud intercultural y la …",interculturalidad en salud.,atención intercultural.,inclusión social.,participación ciudadana.,D
"Una técnica de farmacia, es presentada por el jefe de recursos humanos al establecimiento de salud I-3, menciona que iniciará 
sus actividades. Usted brinda la inducción en el expendio y bioseguridad. ¿Qué aptitud se desarrolla como servidor público?",Idoneidad,Moral,Procedimiento,Respeto,A
"Se desea reorganizar el servicio de admisión y para ello es necesario separar las historias clínicas. ¿Cuántos años se debe 
considerar para el archivo pasivo de historias clínicas que no han sido requeridas?",Más de 10,Más de 1,Más de 5,Más de 15,C
"¿A qué concepto corresponde el siguiente enunciado?: ""consiste en la coordinación con otros sectores sociales y 
gubernamentales para potenciar los componentes de la calidad de vida que inciden fuertemente en la salud de la población"".",Atención integral,Gestión participativa,Intersectorialidad,Alianza estratégica,C
"Los sistemas de vigilancia en salud (SVES) son la guía para la acción que el personal de salud utiliza para tomar decisiones 
prácticas frente a los problemas de salud. El tipo tradicional se caracteriza por que se...",usa mediciones sistemáticas.,basan en los sistemas de declaración de enfermedades transmisibles y morbilidad.,usan datos específicos de información adicional.,incluye los procedimientos del proceso de la práctica «centinela».,B
"Usted se entera que en un EESS administraron una medicación que produjo un daño discapacitante en un paciente. ¿Qué 
medida inmediata hubiera tomado para manejar esta situación?",Medidas de mejora en el EESS,Informar a los familiares,Mejorar el proceso de atención sanitaria en EESS,Notificarlo al nivel inmediato superior,D
"El POI Multianual del Ministerio de Salud es ……, en el cual se establece la programación de metas físicas y de costeo que 
se espera alcanzar en los próximos tres años.",instrumento de articulación,herramienta de gestión,instrumento de gestión,herramienta de articulación,C
"Según lo estipulado en la Norma técnica N° 103 MINSA DGSP - V.01. ¿Cuál es el tiempo estándar de atención nutricional 
ambulatorio en minutos por paciente?",20,25,15,30,A
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Queja,Sugerencia,Consejería,Consulta,A
¿Cuáles son los principales ejes estratégicos que garantizan el éxito de la participación comunitaria en la planeación en salud?,La actitud política y el esfuerzo de la administración local,La participación comunitaria y escuelas saludables,Los cambios en la realidad económico-social y ordenanzas municipales,"El abordaje territorial, espacios participativos y la familia como base",D
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",pre patogénico / secundario.,patogénico / primario.,patogénico / secundario.,patogénico / terciario.,C
"Al llegar a su comunidad de SERUMS observa que hay baja adherencia a la lactancia materna por lo cual plantea hacer 
una investigación sobre factores asociados a lactancia materna. ¿Qué debe realizar en primer lugar para su estudio?",Revisar literatura científica sobre el tema,Elaborar su pregunta de investigación,Definir sus instrumentos de medición,Elegir los objetivos de estudio,A
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Acceso,Evaluación,Asignación de recursos,Desarrollo de políticas,A
"Realizando visita domiciliaria, según el plan del cuidado integral de salud de las personas adultas mayores, se encuentra a 
un varón de 66 años de edad, vive solo; refiere tener “mal de ojo”, presenta “dolor de cabeza y dolor muscular”, llegará el 
curandero, realizará una limpia con cuy macho de color negro. Se le muestra interés e integración de los cuidados que 
requiere. ¿Éste enunciado se denomina?",Interculturalidad en salud,Salud pública,Población indígena,Cultura,A
Las lenguas originarias del Perú son consideradas como:,Obstáculo en el desarrollo,Identidad cultural,Pobreza y analfabetismo,La castellanización,B
"¿Qué se define como la forma característica de pensar y hacer las cosas en una entidad, en base a principios, valores, 
creencias, conductas y normas?",Principios institucionales,Cultura organizacional,Valores institucionales,Clima organizacional,B
"Si se orienta la formulación y actualización de las políticas y los planes en todos los niveles del gobierno, se refiere a ...…, a 
las cuales debe alinear sus objetivos operativos.",desarrollos institucionales,estrategias institucionales,acciones institucionales,organizaciones institucionales,B
¿Cuál es el instrumento de gestión que orienta la necesidad de recursos para implementar la estrategia institucional?,PIA,POI,PEI,PAC,B
"Se reportan 2 casos de peste en el hospital y se ha restringido el ingreso. Los casos son de la comunidad y no se sabe si hay 
más casos. ¿Cuál es la medida inicial a tomar?",Medidas de bioseguridad e identificar las casas de infectados,Ordenamiento ambiental,Medidas de control químico de pulgas,Control de roedores,A
"Un servidor público, brinda información de un diagnóstico médico, a personas de la comunidad. ¿Qué principio ético 
está vulnerando?",Individualidad,Respeto,Seguridad,Confidencialidad,D
"¿A qué corresponde, el conjunto de acciones preventivas, curativas, de rehabilitación y cuidados paliativos que oferta un 
determinado establecimiento?",Autogestión,Capacidad resolutiva,Cartera de servicios,Categorización,C
"Para medir el riesgo de una enfermedad en la comunidad, se utilizan medidas de morbilidad como la incidencia que mide la 
……. y la prevalencia que mide la …… de la enfermedad.",proporción / frecuencia,virulencia / frecuencia,casos antiguos / casos nuevos,velocidad / magnitud,D
"Son las actividades realizadas por las personas para promover, mantener y tratar su salud y cuidar de sí mismas, así como 
participar en las decisiones sobre su salud, incluyendo el conocimiento de su condición de salud, hablamos de…",círculo del adulto mayor.,autocuidado.,cuidado integral de la salud.,cuidados esenciales.,B
"Una prueba de screening que tiene muy baja sensibilidad, tiene mayor probabilidad de clasificar a sujetos enfermos como 
sanos. ¿Qué tipo de resultado es?",Sensibilidad ineficiente,Valor predictivo positivo,Falso positivo,Falso negativo,D
"Luego de la recolección y procesamiento de datos de su estudio para investigar si hay asociación entre el alcoholismo y la 
violencia familiar en adultos varones de su comunidad. ¿Qué análisis estadístico llevará a cabo?",Inductivo,Probabilístico,Inferencial,Descriptivo,C
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Rango,Moda,Media,Mediana,C
"En pro de la salud y el desarrollo social entre los diferentes actores, en los distintos niveles de gobierno y de la sociedad, lo 
primero que se debe fortalecer son las...",capacidades de gestión.,alianzas estratégicas.,decisiones multisectoriales.,coordinaciones intersectoriales.,B
Ante la presencia de un caso probable de Tos Ferina. ¿Cuáles son las medidas a implementar?,"Seguimiento de contactos, búsqueda activa comunitaria e institucional, bloqueo vacunal","Censo de contactos, barrido vacunal, investigación del caso índice","Jornada de vacunación, quimioprofilaxis, búsqueda  de contactos indirectos","Búsqueda de casos secundarios, barrido vacunal, inamovilidad del caso",A
"Mujer de 22 años víctima de violencia física, es derivada por la fiscalía para su atención integral en el establecimiento de 
salud. El área de psicología luego de la evaluación, inicia su plan de atención integral que constará de 10 sesiones. ¿Qué tipo 
de determinante social de la salud se está abordando?",Estructural,Económico,Comercial,Intermedio,A
"Personal de serenazgo, lleva al centro de salud a un paciente adulto mayor con problemas de salud y sin familiares, 
presenta indigencia y sin documentos. ¿Qué derecho se le atribuye?",Recuperación,Consentimiento informado,Acceso a servicios de salud,Acceso a la información,C
Una dieta adecuada para personas con diabetes mellitus II en primer nivel de atención es aquella que considera:,"Desayuno, almuerzo, media tarde y cena","Desayuno, media mañana, almuerzo y cena","Desayuno, media mañana, almuerzo, media tarde y cena","Desayuno, almuerzo y cena",C
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Proyecto de mejora,Plan de acción,Recursos humanos,Clima organizacional,D
"Un sistema dirigido a la obtención y servicio de productos alimenticios listos para su consumo, con conservación prolongada 
o sin ella, destinados a satisfacer las necesidades nutricionales de la población según edad, trabajo y sexo, ayudando a 
mejorar las condiciones de vida de la sociedad. ¿A qué tipo de alimentación se refiere?",Individual,Social,Segura,Especial,B
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?","Veracidad, lealtad, eficiencia",Respeto y atención diferenciada,"Silencio, manejo de la información","Respeto, probidad y eficiencia",D
"Paciente mujer de 35 años, se hospitaliza por diabetes mellitus II. Laboratorio: glucosa postprandial: 300 mg/dl, colesterol: 
250 mg/dl; luego de 8 días, con dieta hipoglúcida e hipograsa y medicación estricta. Se realiza reevaluación del estado 
nutricional. ¿Qué paso del proceso de atención nutricional se está aplicando?",Valoración del estado nutricional,Intervención nutricional,Monitorización y seguimiento,Diagnóstico nutricional,C
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,2,1,3,4,B
"Un serumista está trabajando en un establecimiento de salud con población asignada, que cuenta con médico 
cirujano, profesionales de enfermería, obstetricia y personal técnico de enfermería. Según su cartera de servicios. ¿Cuál es 
el nivel de atención en el que se encuentra?",I-2,I-4,I-1,I-3,A
"El serumista recibe a un paciente quechua hablante que acude por dolor dental, refiere que utilizó ceniza para mitigar su dolor. 
El QF dispensa los antibióticos y analgésicos indicados, sin cuestionar y respetando el uso de la medicina ancestral. En el 
marco de la atención intercultural. ¿Cómo se conoce esta actitud?",Medicina tradicional,Pertinencia cultural,Adecuación cultural,Diversidad cultural,B
En el tratamiento de la obesidad ¿Qué porcentaje de pérdida de peso se recomienda para IMC superior a 40?,5-10,15-20,20-30,30-40,C
"En los pacientes con galactosemia los requerimientos calóricos, proteicos y de vitaminas y otros micronutrientes son similares 
a los de la población general, según edad y sexo. ¿Qué debemos evitar en estos pacientes?",Soya,Bebida de coco,Bebida de almendra,Leche y derivados lácteos,D
"Niño de 8 meses con Dx de anemia ferropénica, mantiene tratamiento médico nutricional, presenta evolución estable. 
Realizando las acciones de seguimiento de la suplementación preventiva de hierro en relación a la visita domiciliaria. ¿En qué 
momento de inicio de la suplementación se realiza la primera visita a niños de 6 a 23 meses?",Al mes,A los 3 meses,A los 15 días,7° día,D
"Las áreas de almacenamiento de productos farmacéuticos y dispositivos médicos termo-sensibles deben mantener las 
condiciones de almacenamiento que se declaran en los rotulados del producto, para que el producto sea refrigerado. ¿Cuál 
es el rango de temperatura necesario?",-2° a -6° C,2° a 12° C,2° a 8° C,- 2° a - 8° C,C
"Madre quechua hablante de 30 años, tiene niño de un año con diarrea y deshidratación; ella niega su atención en el 
establecimiento de salud, porque según su creencia el caso corresponde a “susto” y lo debe atender el curandero. ¿Cómo 
procedes ante este caso?",Discrepas con su decisión porque no es correcto,"Llegas a un acuerdo en la terapia del niño, respetando sus creencias",Solicitar presidente de la comunidad que intervenga,Constatar con la policía y autoridad comunal,B
Dentro de las atenciones de prevención y tratamiento de la anemia en gestantes. ¿Qué se debe asegurar?,Evaluar factores de riesgo,Control bioquímico permanente,Medicamentos e insumos suficientes,Médico para tratamiento de anemia,C
"Al Centro de Salud de Chuquibamba de la provincia de Condesuyos, acude una gestante añosa, en periodo expulsivo, con 
antecedentes de preeclampsia; el parto se complica y fallecen madre y niño. Ante este evento. ¿Qué Auditoría de la Calidad 
de la Atención en Salud corresponde seguir?",Regular,Dirimente,De caso,Externa,C
"La salud pública está afectada por sobrepoblación mundial, grandes conflictos políticos-sociales y la pobreza creciente; como 
consecuencia inicial de estos fenómenos. ¿Qué ocurre principalmente?",La aparición de enfermedades epidémicas,El aumento en la incidencia de enfermedades,El surgimiento de nuevas enfermedades,Las crisis psicosociales,B
"Son comportamientos que pueden o no ser saludables e influir de manera positiva o negativa en la salud del individuo, 
caracterizan el modo de vida de un individuo y suelen ser permanentes. Esta definición corresponde a:",Autocuidado,Estilo de vida,Práctica,Hábito saludable,B
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",al atardecer y durante la noche,al amanecer y al atardecer,solo en época de lluvias,a medio día y sin lluvia,B
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Cartera de servicios,Organigrama,Flujograma,Categorización,A
