questions,option_A,option_B,option_C,option_D,correct_answer
"Una prueba de screening que tiene muy baja sensibilidad, tiene mayor probabilidad de clasificar a sujetos enfermos como 
sanos. ¿Qué tipo de resultado es?",Sensibilidad ineficiente,Falso positivo,Valor predictivo positivo,Falso negativo,D
"La ética cultiva y promueve el ejercicio de la moral y los valores para que los actos estén encuadrados en el bien y en el 
derecho en beneficio de la sociedad. Como profesional de la salud. ¿Qué principios debe cumplir en la atención a la población 
objetivo?","Solidaridad, orden, deber y derecho","Orden, fraternidad, moral y derecho","Fraternidad, moral, deber y orden","Orden, moral, deber y derecho",D
"Un paciente fue referido para evaluación y tratamiento por una probable gastritis a un nivel de atención superior. Se resolvió 
su problema de salud de manera parcial, continuando su tratamiento en su establecimiento de origen. ¿En qué condición 
considera fue contrarreferido?",Curado,Deserción,Retiro voluntario,Mejorado,D
"Se reportan 2 casos de peste en el hospital y se ha restringido el ingreso. Los casos son de la comunidad y no se sabe si hay 
más casos. ¿Cuál es la medida inicial a tomar?",Medidas de control químico de pulgas,Control de roedores,Medidas de bioseguridad e identificar las casas de infectados,Ordenamiento ambiental,C
"En una farmacia se va a instalar el control termostático de la unidad de refrigeración. ¿Qué se debe tener en cuenta con los 
sensores?",Áreas con poca variabilidad en temperatura,Dependientes del sistema de monitoreo,Deben estar calibrados,Con exactitud de aproximadamente 0.3°C,C
"¿Si una gestante de 4 semanas acude a realizarse una radiografía de abdomen, que acción tomaría al respecto?",Al día siguiente realizar el examen,No realizar el examen,Realizar el examen,Solicitar que decida la gestante,B
"Milena, una obstetra serumista coloca una ampolla intramuscular de metamizol a una gestante que viene con fiebre, minutos 
después siente mareos, náuseas y se observa en la zona de aplicación un rash; por tanto ella debe consignar en la historia 
clínica de manera obligatoria las sospechas de reacciones adversas, reportarlas en el formato correspondiente y remitirlo al 
comité de ...... y tecnovigilancia de la IPRESS en los plazos correspondientes.",auditoría externa,auditoría interna,control interno,farmacovigilancia,D
Ante la presencia de un caso probable de Tos Ferina. ¿Cuáles son las medidas a implementar?,"Seguimiento de contactos, búsqueda activa comunitaria e institucional, bloqueo vacunal","Censo de contactos, barrido vacunal, investigación del caso índice","Búsqueda de casos secundarios, barrido vacunal, inamovilidad del caso","Jornada de vacunación, quimioprofilaxis, búsqueda  de contactos indirectos",A
"El personal de un establecimiento de salud desea saber lo que debe desarrollar prioritariamente. ¿Qué componente debe 
conocer para orientar sus objetivos estratégicos?",FODA,Visión,Misión,Valores,C
"Se define como transición epidemiológica al proceso de paso del predominio de enfermedades …… a la preponderancia de 
las enfermedades...",degenerativas / infecciosas.,crónicas / infecciosas.,infecciosas / crónicas.,infecciosas / prevalentes.,C
"En el diagnóstico clínico radiológico de la TB, de acuerdo a la norma técnica de salud para el cuidado integral de la persona 
afectada por tuberculosis, familia y comunidad. ¿Qué se considera aceptable?",El patrón radiográfico se considera específico para TB,Tomografía de tórax en pacientes con contacto de TB,Centrar el estudio en personas con síntomas respiratorios asociados a fiebre,Realizar tomografía de tórax en casos probables de TB pulmonar,C
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Queja,Consulta,Sugerencia,Consejería,A
"La sala situacional de salud es una herramienta que ofrece evidencia sobre la eficacia de las intervenciones en salud y sobre 
la capacidad de los sistemas de salud para responder a las necesidades de salud de la población. ¿Quiénes la deben conocer 
y analizar prioritariamente?",Promotores de salud y responsable de promoción de la salud,Coordinadores de red y responsable de epidemiología,Todo el personal de salud y autoridades locales,El responsable de epidemiologia y jefe de establecimiento,C
"Cuando nos referimos a la aparición de más casos de una enfermedad que los esperados en un área dada en un período de 
tiempo establecido. ¿Cómo se denomina?",Epidemia,Brote,Endemia,Pandemia,B
"Mujer de 83 años llega al servicio radiológico con indicación de Rx de pelvis para descartar fractura producto de una caída; 
no obedece indicaciones para el estudio, se hace ingresar al familiar para apoyar en el proceso. ¿Qué elemento de protección 
radiológica entregaría al familiar?",Protector tiroideo,Protector gonadal,Biombo de Pb,Delantal protector,D
"Cuenta con las herramientas administrativas para garantizar que la profesión se ejerza de manera ética. Este enunciado 
pertenece a la:",Responsabilidad,Deontología,Moral,Comisión de ética,B
"En el informe final de su investigación sobre ansiedad en estudiantes de secundaria, requiere compartir la descripción 
del instrumento de screening de ansiedad utilizado, su validez y confiabilidad. ¿En qué sección de su informe debe incluirla?",Introducción,Metodología,Resultados,Marco teórico,B
"En el centro de salud, el serumista, atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Cambio de dieta,Autocuidado,Destreza,Motivación,B
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro > 0.5,Ro = 0,Ro > 1,Ro < 1,C
"En la enfermedad de la Tuberculosis, la presencia del agente infeccioso (Mycobacterium tuberculosis), corresponde a una 
causa...",de tipo ambiental.,necesaria y suficiente.,necesaria pero no suficiente.,no necesaria pero suficiente.,C
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",consolidar el trabajo en equipo.,mejorar la gestión de la salud.,generar conocimiento científico útil.,captar inversiones en salud.,C
"En el análisis FODA, los aspectos positivos de los recursos y actividades internas con que cuenta la institución, se les define 
como:",Fortalezas,Amenazas,Estrategias,Oportunidades,A
"El lunes 30 de marzo se apersonan a un puesto de salud de categoría I-3, 15 personas con vómitos y diarrea, quienes 
participaron en una pollada el día anterior. El caso es identificado como una Enfermedad Transmitida por Alimentos. ¿En qué 
momento se realiza la notificación epidemiológica del brote al nivel inmediato superior?",Hasta las 48 horas,De manera inmediata,Cuando se reporta el VEA de la semana,Al alta de los pacientes,B
Cuando se realizan los exámenes radiológicos. ¿Cuál es el propósito de la filtración del haz de rayos X?,Absorber los rayos de alta energía,Intensificar los rayos de baja energía,Absorber los rayos de baja energía,Intensificar los rayos X,C
"Paciente atendido en establecimiento I-3, manifiesta que no puede respirar, ahogamiento. Médico realiza la evaluación clínica 
y con resultado de Rx de tórax concluye que no presenta signos respiratorios; pero el paciente vuelve alterado e insiste en 
sus síntomas. ¿Cómo cataloga a este paciente?",Ansioso,Con equizofrenia,Deprimido,Somatizador,D
"Paciente con dolor y edema en la región de la muñeca, producto de una caída, acude a un centro de salud a realizarse una 
radiografía para descartar fractura. Al realizar la toma radiográfica. ¿Qué se consigue al colimar el haz de radiación?",Aumentar la radiación dispersa,Ampliar el campo estudio,Proteger los tejidos adyacentes,Disminuir el contraste,C
"La TB congénita es aquella que se presenta al nacer (la infección se adquirió intraútero o durante el parto) con criterio clínico 
de prematuridad, bajo peso al nacer, hepatomegalia, dificultad respiratoria y fiebre. ¿Qué criterio para el diagnóstico por 
imágenes utiliza en su centro de atención primaria?",Rx abdomen (A-P) decúbito y bipedestación,Rx tórax (A-P),TAC tórax y abdomen,Rx cráneo,B
"Paciente que acude a un centro de salud con sintomatología de enfermedad vascular, arterial, sistémica, inflamatoria, crónica 
y progresiva. ¿De qué enfermedad sospecha?",Anemia,Hipertensiva,Diabetes,Leucemia,B
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,3,1,2,4,B
"Usted va a realizar un estudio sobre la obesidad infantil en un colegio de la pequeña comunidad donde labora, pero el director 
le pide que los padres autoricen voluntariamente la participación de sus menores hijos. ¿Qué documento debe usar para este 
cometido?",Consentimiento informado,Asentimiento informado,Compromiso paterno,Carta de investigación,A
"Personal de serenazgo, lleva al centro de salud a un paciente adulto mayor con problemas de salud y sin familiares, 
presenta indigencia y sin documentos. ¿Qué derecho se le atribuye?",Consentimiento informado,Acceso a servicios de salud,Recuperación,Acceso a la información,B
"En pro de la salud y el desarrollo social entre los diferentes actores, en los distintos niveles de gobierno y de la sociedad, lo 
primero que se debe fortalecer son las...",alianzas estratégicas.,capacidades de gestión.,coordinaciones intersectoriales.,decisiones multisectoriales.,A
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte. ¿A qué definición se refiere?",Cuidado integral,Determinante social,Vías de cuidados,Curso de vida,D
"Un serumista luego de haber diagnosticado y tratado un caso clínico muy interesante, ha hecho una revisión profunda de la 
literatura sobre el tema y desea compartirlo con la comunidad científica. ¿Qué tipo de informe de investigación debe preparar?",Artículo original,Revisión sistemática,Reporte de caso,Carta al editor,B
"Es un paciente que presenta disminución del número de glóbulos rojos o reducción de la concentración de hemoglobina (Hb) 
por debajo de valores normales. ¿Cuál es el diagnóstico probable?",Anemia,Osteopenia,Leucemia,Leucopenia,A
"Al Centro de Salud de Chuquibamba de la provincia de Condesuyos, acude una gestante añosa, en periodo expulsivo, con 
antecedentes de preeclampsia; el parto se complica y fallecen madre y niño. Ante este evento. ¿Qué Auditoría de la Calidad 
de la Atención en Salud corresponde seguir?",Regular,Dirimente,Externa,De caso,D
"La salud pública está afectada por sobrepoblación mundial, grandes conflictos políticos-sociales y la pobreza creciente; como 
consecuencia inicial de estos fenómenos. ¿Qué ocurre principalmente?",La aparición de enfermedades epidémicas,Las crisis psicosociales,El aumento en la incidencia de enfermedades,El surgimiento de nuevas enfermedades,C
"Paciente con diagnóstico de tuberculosis con afección pleural y ganglionar intratorácica, sin anormalidades radiográficas en 
parénquima pulmonar. ¿Qué tipo de tuberculosis presenta?",Ósea,Extrapulmonar,Renal,Pulmonar,B
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Categorización,Organigrama,Cartera de servicios,Flujograma,C
"¿Qué se define como la forma característica de pensar y hacer las cosas en una entidad, en base a principios, valores, 
creencias, conductas y normas?",Principios institucionales,Clima organizacional,Cultura organizacional,Valores institucionales,C
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Razón de prevalencia, 50%","Tasa de ataque, 50%","Tasa de incidencia, 50%","Tasa de prevalencia, 500 x 1000 hab",C
"Al llegar a su comunidad de SERUMS observa que hay baja adherencia a la lactancia materna por lo cual plantea hacer 
una investigación sobre factores asociados a lactancia materna. ¿Qué debe realizar en primer lugar para su estudio?",Revisar literatura científica sobre el tema,Elaborar su pregunta de investigación,Elegir los objetivos de estudio,Definir sus instrumentos de medición,A
"¿Cuál es el tipo de prevención cuyo objetivo es disminuir el avance y las complicaciones de la enfermedad establecida, 
mediante acciones orientadas a disminuir las secuelas y la discapacidad?",Primaria,Secundaria,Terciaria,Cuaternaria,C
"El POI Multianual del Ministerio de Salud es ……, en el cual se establece la programación de metas físicas y de costeo que 
se espera alcanzar en los próximos tres años.",instrumento de articulación,herramienta de articulación,herramienta de gestión,instrumento de gestión,D
Respecto a la dosis límite recomendada para exposiciones profesionales. ¿Cuál es la dosis efectiva anual?,5 mSv,500 mSv,50 mrem,50 mSv,D
"Usted recibe un paciente con dolor abdominal que acude a su servicio de radiología, con solicitud de Rx de abdomen, para 
evaluar niveles hidroaéreos y neumoperitoneo. ¿En qué posición realiza el examen?",Decúbito ventral,Bipedestación,Decúbito lateral,Decúbito dorsal,B
"Paciente que presenta alteraciones psicosociales, trastornos mentales y del comportamiento, estamos frente a un problema 
de:",Salud mental,Salud física,Lenguaje,Aprendizaje,A
"El tecnólogo médico al realizar una radiografía al mandil plomado como parte del proceso de control de calidad, observa 
grietas y agujeros. ¿Qué debe hacer?",Desechar y reemplazar,Soldar y seguir usando,Reparar con cinta aislante,Mantenerlo y seguir usando,A
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?","Silencio, manejo de la información",Respeto y atención diferenciada,"Veracidad, lealtad, eficiencia","Respeto, probidad y eficiencia",D
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",patogénico / secundario.,pre patogénico / secundario.,patogénico / terciario.,patogénico / primario.,A
"Salud Escolar lleva a cabo la vacunación masiva, descarte de anemia, cuidado de la salud bucal, desparasitación a los 
alumnos de las IE públicas. En cumplimiento al derecho de ......, se hace de conocimiento a los padres de familia quienes 
firman y el personal interviene atendiendo.",beneficencia,justicia,consentimiento informado,autorización,C
¿Cuáles son los principales ejes estratégicos que garantizan el éxito de la participación comunitaria en la planeación en salud?,"El abordaje territorial, espacios participativos y la familia como base",Los cambios en la realidad económico-social y ordenanzas municipales,La participación comunitaria y escuelas saludables,La actitud política y el esfuerzo de la administración local,A
"Debido a que se observaron muchos casos de suicidios en adolescentes en la comunidad donde usted labora, le encargan 
realizar un estudio descriptivo sobre la depresión en adolescentes en su comunidad ¿Cuál será la principal limitante del 
estudio?",El análisis estadístico será muy complejo,No permitirá hallar asociación de variables,Sus resultados no serán extrapolables,Demandará costos económicos muy elevados,B
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Específico para hepatitis A,Controlado para infecciones intrahospitalarias,Exclusivo para dolor oncológico,Para métodos de planificación familiar,C
"Dentro de las intervenciones de promoción de la salud. El programa “familia saludable” considera a la familia como la unidad 
de ...... de mayor eficacia.",intervención,soporte,análisis,riesgo,A
"Son comportamientos que pueden o no ser saludables e influir de manera positiva o negativa en la salud del individuo, 
caracterizan el modo de vida de un individuo y suelen ser permanentes. Esta definición corresponde a:",Estilo de vida,Práctica,Hábito saludable,Autocuidado,A
"En su comunidad observa con mucha frecuencia casos de alcoholismo en varones y también violencia física de ellos contra 
sus esposas, para investigar en el menor tiempo posible, si hay asociación entre el alcoholismo y la violencia familiar. ¿Qué 
diseño de estudio elegirá?",Descriptivo,Cohortes,Cuasi experimental,Analítico,D
"Luego de la recolección y procesamiento de datos de su estudio para investigar si hay asociación entre el alcoholismo y la 
violencia familiar en adultos varones de su comunidad. ¿Qué análisis estadístico llevará a cabo?",Descriptivo,Inferencial,Inductivo,Probabilístico,B
"Se desea reorganizar el servicio de admisión y para ello es necesario separar las historias clínicas. ¿Cuántos años se debe 
considerar para el archivo pasivo de historias clínicas que no han sido requeridas?",Más de 15,Más de 5,Más de 10,Más de 1,B
"En la metodología del análisis FODA, el comportamiento de la población, costumbre y hábitos negativos que son difíciles de 
cambiar, se identifican como:",Negatividad,Amenazas,Oportunidades,Debilidades,B
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Uso irracional de medicamentos,Petitorio de los mismos medicamentos,Uso de medicamentos genéricos,Uso adecuado de medicamentos de marca,A
"Paciente acude al centro de salud con dolor en tobillo izquierdo y presencia de edema producto de una torcedura con 
imposibilidad de caminar. ¿Qué tipo de radiografía diagnóstica aplica?",Rx tobillo frontal (A-P) y lateral,Rx tobillo frontal (A-P )y oblicua,Rx tobillo frontal (A-P) y proyección de mortaja,Rx tobillo lateral y proyección mortaja,A
"¿Cuáles son los medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el país, que luego de 
una evaluación técnica especializada multidisciplinaria han demostrado ser seguros, eficaces, costo-efectivos y deben estar 
disponibles en todo momento?",Esenciales,Genéricos,Comunes,Básicos,A
"La ética sugiere aquello que es deseable y condena lo que no debe hacerse, mientras que la deontología cuenta con las 
herramientas administrativas para garantizar que la profesión se ejerza de manera ética. ¿Con qué debe contar un profesional 
de la salud para su ejercicio profesional?",Estudios de posgrado,Currículo vitae documentado,"Título profesional, colegiatura",Diplomados,C
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Desarrollo de políticas,Evaluación,Asignación de recursos,Acceso,D
"En un puesto de salud de atención primaria se realizan medidas preventivas para reducir la anemia en la comunidad. Para la 
mujer gestante. ¿Cuál considera una de las medidas a realizar?",Exámenes auxiliares desde el primer trimestre de gestación,Control de peso cada 3 meses,Examen de ecografía mensual,Vacunación,A
"Mujer de 70 años, procedente de Loreto, hace 2 días presentó fiebre de 39°C, dolor de articulaciones y cefalea, el día de hoy 
acude al establecimiento con vómitos persistentes y sangrado de mucosas. Funciones vitales: T°: 36°C, PA: 100/70 mmHg, 
FR: 28X'. ¿Qué tipo de dengue es?",Confirmado sin signos de alarma,Probable con signos de alarma,Grave,Hemorrágico con signos de alarma,B
"En un puesto de salud de la localidad de Huaral se está realizando la vacunación para el virus papiloma humano para niños 
y niñas. De acuerdo al esquema nacional de vacunación. ¿Cuál es el rango de edad en años, para la vacunación de una sola 
dosis?",9 a 13,6 a 13,8 a 14,11 a 13,A
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",fabricante / operativo,director / organizativo,jefe / establecido,farmacéutico / rutinario,A
"La pertinencia cultural en los servicios de salud implica que durante todo el proceso de la atención se tome en cuenta las 
características de la población a la que se atiende, en función a su cultura y contexto social. Evaluando cuatro dimensiones: 
gestión para la calidad de la atención, revaloración del sistema de salud tradicional, recursos humanos que promueven la 
salud intercultural y la …",interculturalidad en salud.,participación ciudadana.,inclusión social.,atención intercultural.,B
"Para investigar la relación entre la anemia y el peso de niños de 6° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y el peso a todos ellos. ¿Qué método de investigación está realizando?",Observacional,Cuasi experimental,Mixto,Experimental,A
"Para medir el riesgo de una enfermedad en la comunidad, se utilizan medidas de morbilidad como la incidencia que mide la 
……. y la prevalencia que mide la …… de la enfermedad.",virulencia / frecuencia,casos antiguos / casos nuevos,proporción / frecuencia,velocidad / magnitud,D
"Si se orienta la formulación y actualización de las políticas y los planes en todos los niveles del gobierno, se refiere a ...…, a 
las cuales debe alinear sus objetivos operativos.",desarrollos institucionales,organizaciones institucionales,acciones institucionales,estrategias institucionales,D
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Proyecto de mejora,Clima organizacional,Plan de acción,Recursos humanos,B
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",al amanecer y al atardecer,al atardecer y durante la noche,solo en época de lluvias,a medio día y sin lluvia,A
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Zona de almacenamiento de residuos contaminados,Zona de selección de residuos sólidos,Área de internamiento,Depósito y lavado de carros,B
