questions,option_A,option_B,option_C,option_D,correct_answer
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Mediana,Rango,Media,Moda,C
"Son comportamientos que pueden o no ser saludables e influir de manera positiva o negativa en la salud del individuo, 
caracterizan el modo de vida de un individuo y suelen ser permanentes. Esta definición corresponde a:",Práctica,Autocuidado,Hábito saludable,Estilo de vida,D
"La sala situacional de salud es una herramienta que ofrece evidencia sobre la eficacia de las intervenciones en salud y sobre 
la capacidad de los sistemas de salud para responder a las necesidades de salud de la población. ¿Quiénes la deben conocer 
y analizar prioritariamente?",El responsable de epidemiologia y jefe de establecimiento,Coordinadores de red y responsable de epidemiología,Todo el personal de salud y autoridades locales,Promotores de salud y responsable de promoción de la salud,C
"Al realizar la supervisión de la calidad de agua a un proveedor, usted verifica que no cuenta con su plan de control de calidad 
de agua. ¿Cuál es el tipo de infracción?",Moderada,Muy grave,Grave,Leve,B
"Mujer de 22 años víctima de violencia física, es derivada por la fiscalía para su atención integral en el establecimiento de 
salud. El área de psicología luego de la evaluación, inicia su plan de atención integral que constará de 10 sesiones. ¿Qué tipo 
de determinante social de la salud se está abordando?",Económico,Comercial,Estructural,Intermedio,C
"En su comunidad donde labora, se diagnostica a una persona con TB pulmonar, le indican formar parte del equipo que realiza 
la visita domiciliaria y con los responsables de la estrategia. ¿A quienes se les debe administrar tratamiento preventivo?",A todos los que viven en casa,Personas con PPD ≥ 5 mm,Personas de 10 años o más con síntomas respiratorios,Menores de 5 años que son contactos del caso índice,D
"Un paciente fue referido para evaluación y tratamiento por una probable gastritis a un nivel de atención superior. Se resolvió 
su problema de salud de manera parcial, continuando su tratamiento en su establecimiento de origen. ¿En qué condición 
considera fue contrarreferido?",Mejorado,Deserción,Retiro voluntario,Curado,A
"En su comunidad observa con mucha frecuencia casos de alcoholismo en varones y también violencia física de ellos contra 
sus esposas, para investigar en el menor tiempo posible, si hay asociación entre el alcoholismo y la violencia familiar. ¿Qué 
diseño de estudio elegirá?",Descriptivo,Analítico,Cuasi experimental,Cohortes,B
¿Qué origina el deficiente saneamiento básico de la comunidad?,El no contar con agua afecta más a los varones,"No contar con servicios higiénicos, afecta más a los varones",Genera beneficios en el perfil académico de los escolares,Genera aumento de problemas de salud,D
"En el informe final de su investigación sobre ansiedad en estudiantes de secundaria, requiere compartir la descripción 
del instrumento de screening de ansiedad utilizado, su validez y confiabilidad. ¿En qué sección de su informe debe incluirla?",Marco teórico,Metodología,Resultados,Introducción,B
"Personal de serenazgo, lleva al centro de salud a un paciente adulto mayor con problemas de salud y sin familiares, 
presenta indigencia y sin documentos. ¿Qué derecho se le atribuye?",Acceso a servicios de salud,Recuperación,Consentimiento informado,Acceso a la información,A
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Cartera de servicios,Categorización,Organigrama,Flujograma,A
"Madre quechua hablante de 30 años, tiene niño de un año con diarrea y deshidratación; ella niega su atención en el 
establecimiento de salud, porque según su creencia el caso corresponde a “susto” y lo debe atender el curandero. ¿Cómo 
procedes ante este caso?","Llegas a un acuerdo en la terapia del niño, respetando sus creencias",Discrepas con su decisión porque no es correcto,Solicitar al presidente de la comunidad que intervenga,Constatar con la policía y autoridad comunal,A
"La ética cultiva y promueve el ejercicio de la moral y los valores para que los actos estén encuadrados en el bien y en el 
derecho en beneficio de la sociedad. Como profesional de la salud. ¿Qué principios debe cumplir en la atención a la población 
objetivo?","Solidaridad, orden, deber y derecho","Orden, fraternidad, moral y derecho","Orden, moral, deber y derecho","Fraternidad, moral, deber y orden",C
"Como parte del equipo de salud, acude a una visita domiciliaria a dar una charla sobre agua, además verifica el uso de las 
aguas generadas al lavar los alimentos, ropas y utensilios de cocina. ¿Qué tipo de aguas residuales se están generando?",Pluviales,Negras,De arrastre,Grises,D
"Es función del estado garantizar la disponibilidad y la gestión sostenible del agua y saneamiento para todos. ¿A qué ODS 
corresponde?",4,11,6,15,C
"Si se orienta la formulación y actualización de las políticas y los planes en todos los niveles del gobierno, se refiere a ...…, a 
las cuales debe alinear sus objetivos operativos.",organizaciones institucionales,acciones institucionales,desarrollos institucionales,estrategias institucionales,D
"La promoción de la salud se define como la acción de ofrecer a los pueblos las vías y los medios suficientes para …… los 
problemas de salud y autocontrolar el proceso de salud-enfermedad.",diferir o mitigar,atenuar o eliminar,restringir o acortar,controlar o mantener,B
"Los sistemas de vigilancia en salud (SVES) son la guía para la acción que el personal de salud utiliza para tomar decisiones 
prácticas frente a los problemas de salud. El tipo tradicional se caracteriza por que se...",usan datos específicos de información adicional.,basan en los sistemas de declaración de enfermedades transmisibles y morbilidad.,usa mediciones sistemáticas.,incluye los procedimientos del proceso de la práctica «centinela».,B
"Salud Escolar lleva a cabo la vacunación masiva, descarte de anemia, cuidado de la salud bucal, desparasitación a los 
alumnos de las IE públicas. En cumplimiento al derecho de ......, se hace de conocimiento a los padres de familia quienes 
firman y el personal interviene atendiendo.",justicia,autorización,beneficencia,consentimiento informado,D
"¿A qué corresponde la siguiente definición?: “Es el conjunto de acciones que desarrolla un profesional de la salud mediante 
el uso de las TIC, para proporcionar a la persona usuaria de salud, consejería y asesoría con fines de promoción de la salud, 
prevención, recuperación o rehabilitación de las enfermedades”.",Teleconsulta,Teleinterconsulta,Teleorientación,Telemonitoreo,C
Ante la presencia de un caso probable de tos ferina. ¿Cuáles son las medidas a implementar?,"Seguimiento de contactos, búsqueda activa comunitaria e institucional, bloqueo vacunal","Censo de contactos, barrido vacunal, investigación del caso índice","Jornada de vacunación, quimioprofilaxis, búsqueda  de contactos indirectos","Búsqueda de casos secundarios, barrido vacunal, inamovilidad del caso",A
"Luego de la recolección y procesamiento de datos de su estudio para investigar si hay asociación entre el alcoholismo y la 
violencia familiar en adultos varones de su comunidad. ¿Qué análisis estadístico llevará a cabo?",Inductivo,Inferencial,Descriptivo,Probabilístico,B
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Consejería,Queja,Consulta,Sugerencia,B
"Al centro de salud de Chuquibamba de la provincia de Condesuyos, acude una gestante añosa, en periodo expulsivo, con 
antecedentes de preeclampsia; el parto se complica y fallecen madre y niño. Ante este evento. ¿Qué auditoría de la calidad 
de la atención en salud corresponde seguir?",De caso,Regular,Externa,Dirimente,A
"Se define como transición epidemiológica al proceso de paso del predominio de enfermedades …… a la preponderancia de 
las enfermedades...",infecciosas / prevalentes.,crónicas / infecciosas.,infecciosas / crónicas.,degenerativas / infecciosas.,C
"Como responsable de salud ambiental de su establecimiento de salud, se realizan actividades multidisciplinarias para el 
abordaje integral del dengue. ¿Cuál de las siguientes es función de su área?",Disponibilidad de medicamentos,Vigilancia y control entomológico,Operatividad del UVICLIN,Diagnóstico con pruebas rápidas,B
"Al llegar a su comunidad de SERUMS observa que hay baja adherencia a la lactancia materna por lo cual plantea hacer 
una investigación sobre factores asociados a lactancia materna. ¿Qué debe realizar en primer lugar para su estudio?",Elaborar su pregunta de investigación,Definir sus instrumentos de medición,Elegir los objetivos de estudio,Revisar literatura científica sobre el tema,D
"Se reportan 2 casos de peste en el hospital y se ha restringido el ingreso. Los casos son de la comunidad y no se sabe si hay 
más casos. ¿Cuál es la medida inicial a tomar?",Ordenamiento ambiental,Control de roedores,Medidas de bioseguridad e identificar las casas de infectados,Medidas de control químico de pulgas,C
"La pertinencia cultural en los servicios de salud implica que durante todo el proceso de la atención se tome en cuenta las 
características de la población a la que se atiende, en función a su cultura y contexto social. Evaluando cuatro dimensiones: 
gestión para la calidad de la atención, revaloración del sistema de salud tradicional, recursos humanos que promueven la 
salud intercultural y la …",inclusión social.,participación ciudadana.,interculturalidad en salud.,atención intercultural.,B
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte. ¿A qué definición se refiere?",Curso de vida,Cuidado integral,Vías de cuidados,Determinante social,A
"Mujer de 70 años, procedente de Loreto, hace 2 días presentó fiebre de 39°C, dolor de articulaciones y cefalea, el día de hoy 
acude al establecimiento con vómitos persistentes y sangrado de mucosas. Funciones vitales: T°: 36°C, PA: 100/70 mmHg, 
FR: 28X'. ¿Qué tipo de dengue es?",Grave,Hemorrágico con signos de alarma,Confirmado sin signos de alarma,Probable con signos de alarma,D
"Usted es asignado a realizar su SERUMS a una localidad cuya área geográfica se caracteriza por la presencia del vector con 
o sin casos importados, pero sin casos autóctonos de dengue. ¿En que escenario epidemiológico se encuentra?",III,I,II,0,C
"Dentro de las intervenciones de promoción de la salud. El programa “Familia Saludable” considera a la familia como la unidad 
de ...... de mayor eficacia.",análisis,intervención,soporte,riesgo,B
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro > 0.5,Ro = 0,Ro > 1,Ro < 1,C
"Para medir el riesgo de una enfermedad en la comunidad, se utilizan medidas de morbilidad como la incidencia que mide la 
……. y la prevalencia que mide la …… de la enfermedad.",virulencia / frecuencia,proporción / frecuencia,casos antiguos / casos nuevos,velocidad / magnitud,D
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",consolidar el trabajo en equipo.,generar conocimiento científico útil.,mejorar la gestión de la salud.,captar inversiones en salud.,B
"Milena, una obstetra serumista coloca una ampolla intramuscular de metamizol a una gestante que viene con fiebre, minutos 
después siente mareos, nauseas y se observa en la zona de aplicación un rash; por tanto ella debe consignar en la historia 
clínica de manera obligatoria las sospechas de reacciones adversas, reportarlas en el formato correspondiente y remitirlo al 
comité de ...... y tecnovigilancia de la IPRESS en los plazos correspondientes.",farmacovigilancia,control interno,auditoría externa,auditoría interna,A
¿Cuál es una meta del objetivo de desarrollo sostenible: agua limpia y saneamiento?,Al 2035 poner fin a la defecación al aire libre,Ampliar al 2028 la cooperación internacional a países en desarrollo en agua,Al 2025 implementar la gestión integrada de recursos hídricos,Lograr al 2030 acceso universal y equitativo al agua potable a un precio asequible,D
"En la enfermedad de la tuberculosis, la presencia del agente infeccioso (Mycobacterium tuberculosis), corresponde a una 
causa...",de tipo ambiental.,necesaria pero no suficiente.,no necesaria pero suficiente.,necesaria y suficiente.,B
"El Ministerio de Salud a través de ...... es responsable de distribuir, difundir, dirigir, supervisar, monitorear, evaluar los 
medicamentos en los sectores públicos y privados.",CENSOPAS,DIGESA,CENARES,DIGEMID,D
"La ética sugiere aquello que es deseable y condena lo que no debe hacerse, mientras que la deontología cuenta con las 
herramientas administrativas para garantizar que la profesión se ejerza de manera ética. ¿Con qué debe contar un profesional 
de la salud para su ejercicio profesional?",Diplomados,"Título profesional, colegiatura",Currículo vitae documentado,Estudios de posgrado,B
"Llega al centro materno una gestante proveniente del sur de nuestro país, quién solicita tener un parto vertical. Como 
profesional de la salud. ¿Cómo procedería para atender y responder al requerimiento de la paciente?",Enviarla a otro establecimiento,Respetar su pedido,Denegarle la atención,Persuadir su deseo,B
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?","Veracidad, lealtad, eficiencia",Respeto y atención diferenciada,"Silencio, manejo de la información","Respeto, probidad y eficiencia",D
"Al tomar conocimiento de un brote de una enfermedad transmitida por alimentos, ocurrida en una escuela de su comunidad, 
por ingesta de alimentos de un programa social. ¿Cuál será el primer paso a seguir?",Verificar el diagnóstico de brote,Notificarlo inmediatamente,Identificación de casos,Preparación para trabajo de campo,B
"En una farmacia se va a instalar el control termostático de la unidad de refrigeración. ¿Qué se debe tener en cuenta con los 
sensores?",Áreas con poca variabilidad en temperatura,Dependientes del sistema de monitoreo,Con exactitud de aproximadamente 0.3°C,Deben estar calibrados,D
"Un serumista participa dentro de la coordinación intersectorial como representante de su establecimiento de salud. ¿Cuál es 
el papel del establecimiento de salud en la mesa multisectorial?",Planificador,Mediador,Colaborador,Decisor,B
"Se le asigna la función de realizar la segregación de residuos sólidos que tienen contacto con secreciones, excreciones y 
demás líquidos orgánicos provenientes de la atención de pacientes. ¿Cómo se clasifican?",Biocontaminados,Comunes,Especiales,Peligrosos,A
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Asignación de recursos,Acceso,Desarrollo de políticas,Evaluación,B
¿Cuáles son los principales ejes estratégicos que garantizan el éxito de la participación comunitaria en la planeación en salud?,La actitud política y el esfuerzo de la administración local,La participación comunitaria y escuelas saludables,"El abordaje territorial, espacios participativos y la familia como base",Los cambios en la realidad económico-social y ordenanzas municipales,C
"Se desea reorganizar el servicio de admisión y para ello es necesario separar las historias clínicas. ¿Cuántos años se debe 
considerar para el archivo pasivo de historias clínicas que no han sido requeridas?",Más de 10,Más de 15,Más de 1,Más de 5,D
"¿Qué se define como la forma característica de pensar y hacer las cosas en una entidad, en base a principios, valores, 
creencias, conductas y normas?",Principios institucionales,Clima organizacional,Cultura organizacional,Valores institucionales,C
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",director / organizativo,fabricante / operativo,farmacéutico / rutinario,jefe / establecido,B
"Se considera caso confirmado de dengue por nexo epidemiológico, cuando el paciente presenta clínica de la enfermedad y 
que a ...... metros a la redonda de su probable lugar de infección o residencia, existen casos confirmados por laboratorio.",200,250,150,100,A
"El POI Multianual del Ministerio de Salud es ……, en el cual se establece la programación de metas físicas y de costeo que 
se espera alcanzar en los próximos tres años.",herramienta de articulación,instrumento de gestión,herramienta de gestión,instrumento de articulación,B
"Todo sistema de salud debe tener estándares de atención de calidad. En un establecimiento dende se desperdician 
medicamentos y no se da mantenimiento a los equipos. ¿Qué atributo no se cumple?",Oportunidad,Efectividad,Equidad,Eficiencia,D
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Uso de  medicamentos genéricos,Uso adecuado de medicamentos de marca,Uso irracional de medicamentos,Petitorio de los mismos medicamentos,C
"En un estudio sobre la depresión en adolescentes en su comunidad, aplica un instrumento de detección de depresión en 
estudiantes de 5° año de secundaria de un colegio cercano al establecimiento. ¿Qué tipo de muestreo está realizando?",Probabilístico,Censal,No probabilístico,Estadístico,C
"Sobre la conformación de los comité de gestión integral y manejo de residuos sólidos. ¿Qué le corresponde a un centro de 
salud I-4?",Comité o responsable,No es necesario,Obligatoriamente comité,Coordinador externo,A
¿Cuál es la autoridad competente para vigilar la calidad de agua para consumo humano en su jurisdicción?,Superintendencia nacional de servicios de saneamiento,"DISA, DIRESAS, GERESAS",Empresas proveedoras de agua,Ministerio de vivienda,B
"En el centro de salud, el serumista, atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Autocuidado,Cambio de dieta,Destreza,Motivación,A
"¿Cuál es el tipo de prevención cuyo objetivo es disminuir el avance y las complicaciones de la enfermedad establecida, 
mediante acciones orientadas a disminuir las secuelas y la discapacidad?",Secundaria,Primaria,Terciaria,Cuaternaria,C
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Tasa de incidencia, 50%","Tasa de ataque, 50%","Tasa de prevalencia, 500 x 1000 hab","Razón de prevalencia, 50%",A
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,1,3,2,4,A
"Después de brindar una atención por violencia sexual a una paciente de 13 años, se debe presentar un informe social, 
requerido por las autoridades del Poder Judicial. Si hay información que faltan a la verdad, está cometiendo actos en contra 
de:",Justicia,Responsabilidad,Beneficencia,Ética,D
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Controlado para infecciones intrahospitalarias,Exclusivo para dolor oncológico,Específico para hepatitis A,Para métodos de planificación familiar,B
"El personal de un establecimiento de salud desea saber lo que debe desarrollar prioritariamente. ¿Qué componente debe 
conocer para orientar sus objetivos estratégicos?",Misión,Valores,FODA,Visión,A
"En un establecimiento de salud que tiene bajos indicadores de desempeño, se desea realizar un concepto compartido para 
un futuro mejor, pues cada quien tiene una idea diferente de lo que se quiere lograr. ¿Qué componente estratégico se debe 
plantear entre todos?",Visión,Misión,Valores,FODA,A
"Un serumista luego de haber diagnosticado y tratado un caso clínico muy interesante, ha hecho una revisión profunda de la 
literatura sobre el tema y desea compartirlo con la comunidad científica. ¿Qué tipo de informe de investigación debe preparar?",Revisión sistemática,Artículo original,Carta al editor,Reporte de caso,A
"En una intervención por brote ocasionado por el consumo de alimentos contaminados en una escuela, usted acude como 
trabajador de salud. ¿Qué recomienda como principal medida estándar de prevención y control?",Lavado de manos,Eliminación de los alimentos,Suspensión de labores escolares,Comunicación a la población,A
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Clima organizacional,Plan de acción,Recursos humanos,Proyecto de mejora,A
"Cuenta con las herramientas administrativas para garantizar que la profesión se ejerza de manera ética. Este enunciado 
pertenece a la:",Comisión de ética,Responsabilidad,Moral,Deontología,D
"Usted se entera que en un EESS administraron una medicación que produjo un daño discapacitante en un paciente. ¿Qué 
medida inmediata hubiera tomado para manejar esta situación?",Informar a los familiares,Mejorar el proceso de atención sanitaria en EESS,Notificarlo al nivel inmediato superior,Medidas de mejora en el EESS,C
"Usted va a realizar un estudio sobre la obesidad infantil en un colegio de la pequeña comunidad donde labora, pero el director 
le pide que los padres autoricen voluntariamente la participación de sus menores hijos. ¿Qué documento debe usar para este 
cometido?",Carta de investigación,Asentimiento informado,Compromiso paterno,Consentimiento informado,D
"¿Cuáles son los medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el país, que luego de 
una evaluación técnica especializada multidisciplinaria han demostrado ser seguros, eficaces, costo-efectivos y deben estar 
disponibles en todo momento?",Esenciales,Comunes,Básicos,Genéricos,A
"Se le indica a Usted, el manejo de residuos solidos de su establecimiento de salud y luego de la segregación propone enviar 
los residuos peligrosos a una instalación destinada para este fin, sanitario y ambientalmente seguro. ¿Cómo se denomina el 
relleno que cumple con dichas características?",Sanitario,Mixto,Orgánico,De seguridad,D
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",patogénico / terciario.,patogénico / primario.,patogénico / secundario.,pre patogénico / secundario.,C
"Usted es asignado a una red integrada de salud, acude a su establecimiento de salud indicándole que para realizar las 
coordinaciones e integrar los procesos de cuidado integral de salud, deberá integrarse a:",Equipo multidisciplinario de salud,Actores sociales municipales,Agentes comunitarios de la localidad,Equipo de gestión del establecimiento,A
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Zona de almacenamiento de residuos contaminados,Zona de selección de residuos sólidos,Depósito y lavado de carros,Área de internamiento,B
"Un serumista está trabajando en un establecimiento de salud con población asignada, que cuenta con médico 
cirujano, profesionales de enfermería, obstetricia y personal técnico de enfermería. Según su cartera de servicios. ¿Cuál es 
el nivel de atención en el que se encuentra?",I-4,I-2,I-3,I-1,B
"En un brote de enfermedad transmitida por alimentos, se desea realizar la investigación laboratorial en las 35 personas 
afectadas. ¿A qué porcentaje de ellos indicaría la toma de muestra?",50,75,100,25,C
"Se le asigna la responsabilidad de verificar el almacenamiento primario de residuos solidos de su establecimiento de salud. 
¿Cuál es la forma correcta de segregación?",Que los residuos de microbiología deben ser eliminados en bolsa amarilla,Los recipientes deben ser de superficie rugosa,Que los recipientes no excedan las 3/4 partes de su capacidad,Que los residuos o fluidos deben ser retirados dentro de las 24 horas,C
"Debido a que se observaron muchos casos de suicidios en adolescentes en la comunidad donde usted labora, le encargan 
realizar un estudio descriptivo sobre la depresión en adolescentes en su comunidad ¿Cuál será la principal limitante del 
estudio?",Demandará costos económicos muy elevados,El análisis estadístico será muy complejo,No permitirá hallar asociación de variables,Sus resultados no serán extrapolables,C
"El lunes 30 de marzo se apersonan a un puesto de salud de categoría I-3, 15 personas con vómitos y diarrea, quienes 
participaron en una pollada el día anterior. El caso es identificado como una Enfermedad Transmitida por Alimentos. ¿En qué 
momento se realiza la notificación epidemiológica del brote al nivel inmediato superior?",Hasta las 48 horas,Cuando se reporta el VEA de la semana,De manera inmediata,Al alta de los pacientes,C
"La salud pública está afectada por sobrepoblación mundial, grandes conflictos políticos-sociales y la pobreza creciente; como 
consecuencia inicial de estos fenómenos. ¿Qué ocurre principalmente?",El surgimiento de nuevas enfermedades,Las crisis psicosociales,El aumento en la incidencia de enfermedades,La aparición de enfermedades epidémicas,C
"En la evaluación de la calidad de agua de una localidad, se detectan sólidos totales disueltos; al realizar su informe de esta 
actividad. ¿A qué parámetros adicionales de control obligatorio corresponde esta detección?",Radiactivos,Inorgánicos,Microbiológicos,Organolépticos,D
"En su trabajo comunitario durante su SERUMS, acude a una visita integral y detecta a una niña de 16 meses que no ha 
recibido su ultima vacuna según calendario, realiza las coordinaciones con la madre y el establecimiento para recibir la vacuna 
faltante. ¿Cuál es la vacuna indicada?",Sarampión,Coqueluche,Varicela,Fiebre amarilla,D
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",a medio día y sin lluvia,solo en época de lluvias,al atardecer y durante la noche,al amanecer y al atardecer,D
"Un servidor público, brinda información de un diagnóstico médico, a personas de la comunidad. ¿Qué principio ético 
está vulnerando?",Individualidad,Respeto,Seguridad,Confidencialidad,D
"En la metodología del análisis FODA, el comportamiento de la población, costumbre y hábitos negativos que son difíciles de 
cambiar, se identifican como:",Debilidades,Negatividad,Oportunidades,Amenazas,D
