questions,option_A,option_B,option_C,option_D,correct_answer
"El serumista recibe a un paciente quechua hablante que acude por dolor dental, refiere que utilizó ceniza para mitigar su dolor. 
El QF dispensa los antibióticos y analgésicos indicados, sin cuestionar y respetando el uso de la medicina ancestral. En el 
marco de la atención intercultural. ¿Cómo se conoce esta actitud?",Pertinencia cultural,Medicina tradicional,Adecuación cultural,Diversidad cultural,A
"¿A qué concepto corresponde el siguiente enunciado?: ""consiste en la coordinación con otros sectores sociales y 
gubernamentales para potenciar los componentes de la calidad de vida que inciden fuertemente en la salud de la población"".",Atención integral,Gestión participativa,Alianza estratégica,Intersectorialidad,D
"Si se orienta la formulación y actualización de las políticas y los planes en todos los niveles del gobierno, se refiere a ...…, a 
las cuales debe alinear sus objetivos operativos.",desarrollos institucionales,organizaciones institucionales,acciones institucionales,estrategias institucionales,D
"En el centro de salud, el serumista, atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Motivación,Cambio de dieta,Autocuidado,Destreza,C
"Un sistema dirigido a la obtención y servicio de productos alimenticios listos para su consumo, con conservación prolongada 
o sin ella, destinados a satisfacer las necesidades nutricionales de la población según edad, trabajo y sexo, ayudando a 
mejorar las condiciones de vida de la sociedad. ¿A qué tipo de alimentación se refiere?",Segura,Especial,Individual,Social,D
"Un serumista está trabajando en un establecimiento de salud con población asignada, que cuenta con médico 
cirujano, profesionales de enfermería, obstetricia y personal técnico de enfermería. Según su cartera de servicios. ¿Cuál es 
el nivel de atención en el que se encuentra?",I-3,I-1,I-4,I-2,D
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Tasa de incidencia, 50%","Tasa de ataque, 50%","Tasa de prevalencia, 500 x 1000 hab","Razón de prevalencia, 50%",A
¿Cuáles son los principales ejes estratégicos que garantizan el éxito de la participación comunitaria en la planeación en salud?,La actitud política y el esfuerzo de la administración local,Los cambios en la realidad económico-social y ordenanzas municipales,La participación comunitaria y escuelas saludables,"El abordaje territorial, espacios participativos y la familia como base",D
"Al llegar a su comunidad de SERUMS observa que hay baja adherencia a la lactancia materna por lo cual plantea hacer 
una investigación sobre factores asociados a lactancia materna. ¿Qué debe realizar en primer lugar para su estudio?",Revisar literatura científica sobre el tema,Definir sus instrumentos de medición,Elegir los objetivos de estudio,Elaborar su pregunta de investigación,A
"La sala situacional de salud es una herramienta que ofrece evidencia sobre la eficacia de las intervenciones en salud y sobre 
la capacidad de los sistemas de salud para responder a las necesidades de salud de la población. ¿Quiénes la deben conocer 
y analizar prioritariamente?",Todo el personal de salud y autoridades locales,Coordinadores de red y responsable de epidemiología,Promotores de salud y responsable de promoción de la salud,El responsable de epidemiologia y jefe de establecimiento,A
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Organigrama,Categorización,Cartera de servicios,Flujograma,C
"En los pacientes con galactosemia los requerimientos calóricos, proteicos y de vitaminas y otros micronutrientes son similares 
a los de la población general, según edad y sexo. ¿Qué debemos evitar en estos pacientes?",Leche y derivados lácteos,Bebida de almendra,Bebida de coco,Soya,A
"La pertinencia cultural en los servicios de salud implica que durante todo el proceso de la atención se tome en cuenta las 
características de la población a la que se atiende, en función a su cultura y contexto social. Evaluando cuatro dimensiones: 
gestión para la calidad de la atención, revaloración del sistema de salud tradicional, recursos humanos que promueven la 
salud intercultural y la …",atención intercultural.,interculturalidad en salud.,inclusión social.,participación ciudadana.,D
"Luego de la recolección y procesamiento de datos de su estudio para investigar si hay asociación entre el alcoholismo y la 
violencia familiar en adultos varones de su comunidad. ¿Qué análisis estadístico llevará a cabo?",Inductivo,Probabilístico,Descriptivo,Inferencial,D
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",patogénico / terciario.,patogénico / secundario.,pre patogénico / secundario.,patogénico / primario.,B
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Queja,Consulta,Consejería,Sugerencia,A
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?",Respeto y atención diferenciada,"Silencio, manejo de la información","Veracidad, lealtad, eficiencia","Respeto, probidad y eficiencia",D
"Son comportamientos que pueden o no ser saludables e influir de manera positiva o negativa en la salud del individuo, 
caracterizan el modo de vida de un individuo y suelen ser permanentes. Esta definición corresponde a:",Autocuidado,Práctica,Hábito saludable,Estilo de vida,D
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Uso de medicamentos genéricos,Uso irracional de medicamentos,Uso adecuado de medicamentos de marca,Petitorio de los mismos medicamentos,B
"Salud Escolar lleva a cabo la vacunación masiva, descarte de anemia, cuidado de la salud bucal, desparasitación a los 
alumnos de las IE públicas. En cumplimiento al derecho de ......, se hace de conocimiento a los padres de familia quienes 
firman y el personal interviene atendiendo.",justicia,autorización,consentimiento informado,beneficencia,C
"Cuando el trabajador de salud cultiva los propios estilos de vida y promueve la identidad de la persona, familia, comunidad, 
grupo o sociedad desde el reconocimiento de sus valores históricos, sociales y culturales; está haciendo uso del principio de...",dignidad humana.,respeto.,autonomía.,integridad.,C
"Niño de 8 meses con Dx de anemia ferropénica, mantiene tratamiento médico nutricional, presenta evolución estable. 
Realizando las acciones de seguimiento de la suplementación preventiva de hierro en relación a la visita domiciliaria. ¿En qué 
momento de inicio de la suplementación se realiza la primera visita a niños de 6 a 23 meses?",A los 15 días,A los 3 meses,Al mes,7° día,D
"Milena, una obstetra serumista coloca una ampolla intramuscular de metamizol a una gestante que viene con fiebre, minutos 
después siente mareos, nauseas y se observa en la zona de aplicación un rash; por tanto ella debe consignar en la historia 
clínica de manera obligatoria las sospechas de reacciones adversas, reportarlas en el formato correspondiente y remitirlo al 
comité de ...... y tecnovigilancia de la IPRESS en los plazos correspondientes.",control interno,farmacovigilancia,auditoría interna,auditoría externa,B
"Un paciente fue referido para evaluación y tratamiento por una probable gastritis a un nivel de atención superior. Se resolvió 
su problema de salud de manera parcial, continuando su tratamiento en su establecimiento de origen. ¿En qué condición 
considera fue contrarreferido?",Deserción,Mejorado,Curado,Retiro voluntario,B
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Exclusivo para dolor oncológico,Para métodos de planificación familiar,Controlado para infecciones intrahospitalarias,Específico para hepatitis A,A
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",al atardecer y durante la noche,a medio día y sin lluvia,solo en época de lluvias,al amanecer y al atardecer,D
"Dentro de las intervenciones de promoción de la salud. El programa “familia saludable” considera a la familia como la unidad 
de ...... de mayor eficacia.",soporte,análisis,intervención,riesgo,C
En el tratamiento de la obesidad ¿Qué porcentaje de pérdida de peso se recomienda para IMC superior a 40?,30-40,20-30,15-20,5-10,B
"En un establecimiento de salud que tiene bajos indicadores de desempeño, se desea realizar un concepto compartido para 
un futuro mejor, pues cada quien tiene una idea diferente de lo que se quiere lograr. ¿Qué componente estratégico se debe 
plantear entre todos?",Misión,FODA,Valores,Visión,D
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Proyecto de mejora,Recursos humanos,Plan de acción,Clima organizacional,D
"Usted va a realizar un estudio sobre la obesidad infantil en un colegio de la pequeña comunidad donde labora, pero el director 
le pide que los padres autoricen voluntariamente la participación de sus menores hijos. ¿Qué documento debe usar para este 
cometido?",Consentimiento informado,Carta de investigación,Asentimiento informado,Compromiso paterno,A
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",fabricante / operativo,farmacéutico / rutinario,jefe / establecido,director / organizativo,A
"Las acciones para mejorar la calidad de la atención orientados a mejorar la experiencia y la confianza de las personas, las 
familias y las comunidades en los servicios de salud, más allá de la optimización de los procesos, se enmarca dentro de las 
Funciones Esenciales de Salud Pública. ¿A qué función corresponde?",Desarrollo de recursos humanos para la salud,Financiamiento de la salud eficiente y equitativo,Acceso equitativo a servicios de salud integrales y de calidad,Asegurar el acceso y el uso racional de medicamentos,C
"En el análisis FODA, los aspectos positivos de los recursos y actividades internas con que cuenta la institución, se les define 
como:",Amenazas,Fortalezas,Oportunidades,Estrategias,B
"Se define como transición epidemiológica al proceso de paso del predominio de enfermedades …… a la preponderancia de 
las enfermedades...",crónicas / infecciosas.,infecciosas / prevalentes.,degenerativas / infecciosas.,infecciosas / crónicas.,D
"La alimentación saludable debe reunir ciertas cualidades, junto con las características de un estilo de vida saludable. ¿Cuáles 
son?",Equilibrada e hipercalórica,"Variada, restricción de proteína","Variada, normal, saludable","Variada, equilibrada y adecuada",D
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,1,4,2,3,A
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte. ¿A qué definición se refiere?",Cuidado integral,Vías de cuidados,Curso de vida,Determinante social,C
"El lunes 30 de marzo se apersonan a un puesto de salud de categoría I-3, 15 personas con vómitos y diarrea, quienes 
participaron en una pollada el día anterior. El caso es identificado como una Enfermedad Transmitida por Alimentos. ¿En qué 
momento se realiza la notificación epidemiológica del brote al nivel inmediato superior?",De manera inmediata,Al alta de los pacientes,Cuando se reporta el VEA de la semana,Hasta las 48 horas,A
"Madre quechua hablante de 30 años, tiene niño de un año con diarrea y deshidratación; ella niega su atención en el 
establecimiento de salud, porque según su creencia el caso corresponde a “susto” y lo debe atender el curandero. ¿Cómo 
procedes ante este caso?","Llegas a un acuerdo en la terapia del niño, respetando sus creencias",Constatar con la policía y autoridad comunal,Solicitar presidente de la comunidad que intervenga,Discrepas con su decisión porque no es correcto,A
"Mujer de 22 años víctima de violencia física, es derivada por la fiscalía para su atención integral en el establecimiento de 
salud. El área de psicología luego de la evaluación, inicia su plan de atención integral que constará de 10 sesiones. ¿Qué tipo 
de determinante social de la salud se está abordando?",Estructural,Económico,Comercial,Intermedio,A
"La ética sugiere aquello que es deseable y condena lo que no debe hacerse, mientras que la deontología cuenta con las 
herramientas administrativas para garantizar que la profesión se ejerza de manera ética. ¿Con qué debe contar un profesional 
de la salud para su ejercicio profesional?",Estudios de posgrado,Currículo vitae documentado,Diplomados,"Título profesional, colegiatura",D
"Personal de serenazgo, lleva al centro de salud a un paciente adulto mayor con problemas de salud y sin familiares, 
presenta indigencia y sin documentos. ¿Qué derecho se le atribuye?",Acceso a servicios de salud,Consentimiento informado,Recuperación,Acceso a la información,A
"¿Cuáles son los medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el país, que luego de 
una evaluación técnica especializada multidisciplinaria han demostrado ser seguros, eficaces, costo-efectivos y deben estar 
disponibles en todo momento?",Básicos,Esenciales,Comunes,Genéricos,B
"Llega al centro materno una gestante proveniente del sur de nuestro país, quién solicita tener un parto vertical. Como 
profesional de la salud. ¿Cómo procedería para atender y responder al requerimiento de la paciente?",Respetar su pedido,Denegarle la atención,Enviarla a otro establecimiento,Persuadir su deseo,A
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Moda,Media,Mediana,Rango,B
"Un servidor público, brinda información de un diagnóstico médico, a personas de la comunidad. ¿Qué principio ético 
está vulnerando?",Confidencialidad,Seguridad,Individualidad,Respeto,A
"En la metodología del análisis FODA, el comportamiento de la población, costumbre y hábitos negativos que son difíciles de 
cambiar, se identifican como:",Debilidades,Amenazas,Oportunidades,Negatividad,B
"Se reportan 2 casos de peste en el hospital y se ha restringido el ingreso. Los casos son de la comunidad y no se sabe si hay 
más casos. ¿Cuál es la medida inicial a tomar?",Control de roedores,Ordenamiento ambiental,Medidas de control químico de pulgas,Medidas de bioseguridad e identificar las casas de infectados,D
Las lenguas originarias del Perú son consideradas como:,Pobreza y analfabetismo,Obstáculo en el desarrollo,La castellanización,Identidad cultural,D
"Los sistemas de vigilancia en salud (SVES) son la guía para la acción que el personal de salud utiliza para tomar decisiones 
prácticas frente a los problemas de salud. El tipo tradicional se caracteriza por que se...",incluye los procedimientos del proceso de la práctica «centinela».,basan en los sistemas de declaración de enfermedades transmisibles y morbilidad.,usa mediciones sistemáticas.,usan datos específicos de información adicional.,B
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Área de internamiento,Zona de almacenamiento de residuos contaminados,Depósito y lavado de carros,Zona de selección de residuos sólidos,D
En el esquema de tratamiento básico para brucelosis. ¿Cuál es el tiempo mínimo de tratamiento en semanas?,2,4,8,6,D
"Dentro del modelo de abordaje de promoción de la salud, estableciendo los cuatros escenarios a desarrollarse. ¿Cuál es el 
eje temático priorizado?",Saneamiento ambiental,Seguridad social,Habilidades para la vida,Desarrollo social,C
"Se desea reorganizar el servicio de admisión y para ello es necesario separar las historias clínicas. ¿Cuántos años se debe 
considerar para el archivo pasivo de historias clínicas que no han sido requeridas?",Más de 15,Más de 1,Más de 5,Más de 10,C
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro = 0,Ro > 0.5,Ro > 1,Ro < 1,C
"¿Cuál es el tipo de prevención cuyo objetivo es disminuir el avance y las complicaciones de la enfermedad establecida, 
mediante acciones orientadas a disminuir las secuelas y la discapacidad?",Cuaternaria,Secundaria,Terciaria,Primaria,C
"En pro de la salud y el desarrollo social entre los diferentes actores, en los distintos niveles de gobierno y de la sociedad, lo 
primero que se debe fortalecer son las...",alianzas estratégicas.,coordinaciones intersectoriales.,capacidades de gestión.,decisiones multisectoriales.,A
"Paciente mujer de 35 años, se hospitaliza por diabetes mellitus II. Laboratorio: glucosa postprandial: 300 mg/dl, colesterol: 
250 mg/dl; luego de 8 días, con dieta hipoglúcida e hipograsa y medicación estricta. Se realiza reevaluación del estado 
nutricional. ¿Qué paso del proceso de atención nutricional se está aplicando?",Monitorización y seguimiento,Diagnóstico nutricional,Valoración del estado nutricional,Intervención nutricional,A
"Según lo estipulado en la Norma técnica N° 103 MINSA DGSP - V.01. ¿Cuál es el tiempo estándar de atención nutricional 
ambulatorio en minutos por paciente?",25,20,30,15,B
"El Ministerio de Salud a través de ...... es responsable de distribuir, difundir, dirigir, supervisar, monitorear, evaluar los 
medicamentos en los sectores públicos y privados.",DIGEMID,CENSOPAS,DIGESA,CENARES,A
"En el proceso de redacción del informe final de su estudio transversal analítico sobre la relación entre la ingesta de bebidas 
gaseosas y sobrepeso; usted desea que todas las secciones tengan coherencia entre sí. ¿Qué herramienta debe usar para 
verificarla?",Revisión de Turniting,Lista de verificación,Matriz de consistencia,Matriz de operacionalización,C
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Asignación de recursos,Evaluación,Desarrollo de políticas,Acceso,D
"La ética cultiva y promueve el ejercicio de la moral y los valores para que los actos estén encuadrados en el bien y en el 
derecho en beneficio de la sociedad. Como profesional de la salud. ¿Qué principios debe cumplir en la atención a la población 
objetivo?","Fraternidad, moral, deber y orden","Orden, moral, deber y derecho","Solidaridad, orden, deber y derecho","Orden, fraternidad, moral y derecho",B
"¿Cuál es el inmunonutriente que por sus propiedades antiinflamatorias y reducción de los niveles de citocinas, podría tener 
un papel en la caquexia cancerosa, reduciendo la pérdida de peso y promoviendo la recuperación ponderal?",Glutamina,Omega 3,Nucleótidos,Arginina,B
"Usted se entera que en un EESS administraron una medicación que produjo un daño discapacitante en un paciente. ¿Qué 
medida inmediata hubiera tomado para manejar esta situación?",Informar a los familiares,Medidas de mejora en el EESS,Mejorar el proceso de atención sanitaria en EESS,Notificarlo al nivel inmediato superior,D
"¿A qué corresponde, el conjunto de acciones preventivas, curativas, de rehabilitación y cuidados paliativos que oferta un 
determinado establecimiento?",Categorización,Autogestión,Capacidad resolutiva,Cartera de servicios,D
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",captar inversiones en salud.,consolidar el trabajo en equipo.,generar conocimiento científico útil.,mejorar la gestión de la salud.,C
"En un estudio sobre la depresión en adolescentes en su comunidad, aplica un instrumento de detección de depresión en 
estudiantes de 5° año de secundaria de un colegio cercano al establecimiento. ¿Qué tipo de muestreo está realizando?",Probabilístico,Censal,No probabilístico,Estadístico,C
"Después de brindar una atención por violencia sexual a una paciente de 13 años, se debe presentar un informe social, 
requerido por las autoridades del Poder Judicial. Si hay información que faltan a la verdad, está cometiendo actos en contra 
de:",Responsabilidad,Ética,Justicia,Beneficencia,B
Dentro de las atenciones de prevención y tratamiento de la anemia en gestantes. ¿Qué se debe  asegurar?,Medicamentos e insumos suficientes,Médico para tratamiento de anemia,Evaluar factores de riesgo,Control bioquímico permanente,A
"Al tratar a un paciente con empatía, lealtad, diligencia, compasión y responsabilidad; se está haciendo uso del principio de...",veracidad.,eficiencia.,cuidado competente.,dignidad humana.,D
"Una técnica de farmacia, es presentada por el jefe de recursos humanos al establecimiento de salud I-3, menciona que iniciará 
sus actividades. Usted brinda la inducción en el expendio y bioseguridad. ¿Qué aptitud se desarrolla como servidor público?",Moral,Idoneidad,Procedimiento,Respeto,B
"Realizando visita domiciliaria, según el plan del cuidado integral de salud de las personas adultas mayores, se encuentra a 
un varón de 66 años de edad, vive solo; refiere tener “mal de ojo”, presenta “dolor de cabeza y dolor muscular”, llegará el 
curandero, realizará una limpia con cuy macho de color negro. Se le muestra interés e integración de los cuidados que 
requiere. ¿Éste enunciado se denomina?",Interculturalidad en salud,Población indígena,Cultura,Salud pública,A
