questions,option_A,option_B,option_C,option_D,correct_answer
"La promoción de la salud se define como la acción de ofrecer a los pueblos las vías y los medios suficientes para …… los 
problemas de salud y autocontrolar el proceso de salud-enfermedad.",atenuar o eliminar,diferir o mitigar,restringir o acortar,controlar o mantener,A
"El lunes 30 de marzo se apersonan a un puesto de salud de categoría I-3, 15 personas con vómitos y diarrea, quienes 
participaron en una pollada el día anterior. El caso es identificado como una Enfermedad Transmitida por Alimentos. ¿En qué 
momento se realiza la notificación epidemiológica del brote al nivel inmediato superior?",Hasta las 48 horas,De manera inmediata,Cuando se reporta el VEA de la semana,Al alta de los pacientes,B
"En un estudio sobre la depresión en adolescentes en su comunidad, aplica un instrumento de detección de depresión en 
estudiantes de 5° año de secundaria de un colegio cercano al establecimiento. ¿Qué tipo de muestreo está realizando?",Probabilístico,Censal,Estadístico,No probabilístico,D
"Mujer puérpera de 45 años, acude al EESS I-4, refiere haber sido mordido por un hámster en su casa. Para prevenir la rabia. 
¿Cuál es la acción a tomar?",Consejería y observación del hámster,Curar la herida y consejería,Vacuna antirrábica y curar la herida,Vacuna antirrábica y observación al hámster,B
"Una prueba de screening que tiene muy baja sensibilidad, tiene mayor probabilidad de clasificar a sujetos enfermos como 
sanos. ¿Qué tipo de resultado es?",Sensibilidad ineficiente,Falso negativo,Falso positivo,Valor predictivo positivo,B
"Las acciones para mejorar la calidad de la atención orientados a mejorar la experiencia y la confianza de las personas, las 
familias y las comunidades en los servicios de salud, más allá de la optimización de los procesos, se enmarca dentro de las 
Funciones Esenciales de Salud Pública. ¿A qué función corresponde?",Desarrollo de recursos humanos para la salud,Acceso equitativo a servicios de salud integrales y de calidad,Financiamiento de la salud eficiente y equitativo,Asegurar el acceso y el uso racional de medicamentos,B
"Luego de la recolección y procesamiento de datos de su estudio para investigar si hay asociación entre el alcoholismo y la 
violencia familiar en adultos varones de su comunidad. ¿Qué análisis estadístico llevará a cabo?",Probabilístico,Descriptivo,Inductivo,Inferencial,D
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",al amanecer y al atardecer,al atardecer y durante la noche,solo en época de lluvias,a medio día y sin lluvia,A
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Queja,Consejería,Consulta,Sugerencia,A
"Si se orienta la formulación y actualización de las políticas y los planes en todos los niveles del gobierno, se refiere a ...…, a 
las cuales debe alinear sus objetivos operativos.",acciones institucionales,estrategias institucionales,desarrollos institucionales,organizaciones institucionales,B
"Escolar acude al EESS con su madre para curación de caries e informa mordedura leve por su perro en el pie, para prevenir 
la rabia inmediatamente el personal de salud debe indicar: lavar la herida con agua y jabón y...",observación del perro.,vacuna antirrábica.,vacunar al perro.,matar al perro y traer la cabeza.,A
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Uso de medicamentos genéricos,Petitorio de los mismos medicamentos,Uso irracional de medicamentos,Uso adecuado de medicamentos de marca,C
"Varón con trastorno mental moderado va al EESS por mordedura leve ocasionado por su perro, va al servicio de zoonosis. 
Con respecto al perro, para prevenir la rabia. ¿Cuál es la indicación?",Vacuna y observación clínica,Observación en domicilio,Llevarlo al EESS o consultorio veterinario,Llevarlo a la perrera municipal y vacunarlo,B
"Cuenta con las herramientas administrativas para garantizar que la profesión se ejerza de manera ética. Este enunciado 
pertenece a la:",Comisión de ética,Deontología,Responsabilidad,Moral,B
¿Cuáles son los principales ejes estratégicos que garantizan el éxito de la participación comunitaria en la planeación en salud?,La participación comunitaria y escuelas saludables,La actitud política y el esfuerzo de la administración local,"El abordaje territorial, espacios participativos y la familia como base",Los cambios en la realidad económico-social y ordenanzas municipales,C
"En Cieneguilla, poblador fue mordido por perro del vecino, en las actividades de control al animal. ¿Qué se hace de inmediato?",Llevarlo a la perrera por 10 días,Observación por 10 días en el EESS,Observación por 10 días en domicilio del propietario,Control durante 10 días y sacrificarlo,C
"Si una persona se enferma por la ingesta de alimentos y/o agua contaminada con agentes etiológicos, el mecanismo de 
ocurrencia fue:",Periodo de infección de las ETAs,Periodo de incubación de las ETAs,Etiología de las ETAs,Modo de transmisión de las ETA s,D
"Mujer de 70 años, procedente de Loreto, hace 2 días presentó fiebre de 39°C, dolor de articulaciones y cefalea, el día de hoy 
acude al establecimiento con vómitos persistentes y sangrado de mucosas. Funciones vitales: T°: 36°C, PA: 100/70 mmHg, 
FR: 28X'. ¿Qué tipo de dengue es?",Hemorrágico con signos de alarma,Grave,Confirmado sin signos de alarma,Probable con signos de alarma,D
"Debido a que se observaron muchos casos de suicidios en adolescentes en la comunidad donde usted labora, le encargan 
realizar un estudio descriptivo sobre la depresión en adolescentes en su comunidad ¿Cuál será la principal limitante del 
estudio?",No permitirá hallar asociación de variables,El análisis estadístico será muy complejo,Demandará costos económicos muy elevados,Sus resultados no serán extrapolables,A
"El personal de un establecimiento de salud desea saber lo que debe desarrollar prioritariamente. ¿Qué componente debe 
conocer para orientar sus objetivos estratégicos?",Valores,FODA,Misión,Visión,C
"Salud Escolar lleva a cabo la vacunación masiva, descarte de anemia, cuidado de la salud bucal, desparasitación a los 
alumnos de las IE públicas. En cumplimiento al derecho de ......, se hace de conocimiento a los padres de familia quienes 
firman y el personal interviene atendiendo.",justicia,beneficencia,consentimiento informado,autorización,C
"Llega al centro materno una gestante proveniente del sur de nuestro país, quién solicita tener un parto vertical. Como 
profesional de la salud. ¿Cómo procedería para atender y responder al requerimiento de la paciente?",Persuadir su deseo,Denegarle la atención,Respetar su pedido,Enviarla a otro establecimiento,C
"La vacuna antirrábica humana, según norma técnica de salud para la vigilancia, prevención y control de la rabia en el Perú 
vigente. ¿Cuántos esquemas recomienda?",Exposición reducido y completo,Pos exposción y reducido,Pre y pos exposición,Pre exposición y completo,C
"Se reportan 2 casos de peste en el hospital y se ha restringido el ingreso. Los casos son de la comunidad y no se sabe si hay 
más casos. ¿Cuál es la medida inicial a tomar?",Ordenamiento ambiental,Medidas de bioseguridad e identificar las casas de infectados,Control de roedores,Medidas de control químico de pulgas,B
"La vacuna antirrábica canina en la campaña VANCAN, se usa de acuerdo a normatividad y menciona aplicar la dosis de ...... 
ml, en el perro.",0.5,1,0.1,2,B
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Depósito y lavado de carros,Zona de almacenamiento de residuos contaminados,Zona de selección de residuos sólidos,Área de internamiento,C
"La ética sugiere aquello que es deseable y condena lo que no debe hacerse, mientras que la deontología cuenta con las 
herramientas administrativas para garantizar que la profesión se ejerza de manera ética. ¿Con qué debe contar un profesional 
de la salud para su ejercicio profesional?",Estudios de posgrado,Diplomados,Currículo vitae documentado,"Título profesional, colegiatura",D
"Dentro de las intervenciones de promoción de la salud. El programa “familia saludable” considera a la familia como la unidad 
de ...... de mayor eficacia.",riesgo,intervención,soporte,análisis,B
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,2,3,1,4,C
"Niño de 2 años de edad proveniente de la selva, que es traído por su madre al EESS, donde menciona que el niño recibe 
tratamiento para la anemia, y que fue mordido por un gato que se escapó. ¿Cuál es la indicación?",Iniciar vacuna antirrábica y suspender tratamiento de anemia,Continuar tratamiento para anemia y buscar al gato,Continuar tratamiento para anemia e iniciar vacuna antirrábica,Suspender tratamiento para anemia y no vacunar,C
"En el análisis FODA, los aspectos positivos de los recursos y actividades internas con que cuenta la institución, se les define 
como:",Estrategias,Amenazas,Fortalezas,Oportunidades,C
"Al centro de salud de chuquibamba de la provincia de Condesuyos, acude una gestante añosa, en periodo expulsivo, con 
antecedentes de preeclampsia; el parto se complica y fallecen madre y niño. Ante este evento. ¿Qué auditoría de la calidad 
de la atención en Salud corresponde seguir?",Regular,De caso,Dirimente,Externa,B
"Después de brindar una atención por violencia sexual a una paciente de 13 años, se debe presentar un informe social, 
requerido por las autoridades del Poder Judicial. Si hay información que faltan a la verdad, está cometiendo actos en contra 
de:",Responsabilidad,Justicia,Beneficencia,Ética,D
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?","Veracidad, lealtad, eficiencia",Respeto y atención diferenciada,"Respeto, probidad y eficiencia","Silencio, manejo de la información",C
"En el proceso de redacción del informe final de su estudio transversal analítico sobre la relación entre la ingesta de bebidas 
gaseosas y sobrepeso; usted desea que todas las secciones tengan coherencia entre sí. ¿Qué herramienta debe usar para 
verificarla?",Matriz de operacionalización,Revisión de Turnitin,Matriz de consistencia,Lista de verificación,C
"Son comportamientos que pueden o no ser saludables e influir de manera positiva o negativa en la salud del individuo, 
caracterizan el modo de vida de un individuo y suelen ser permanentes. Esta definición corresponde a:",Hábito saludable,Práctica,Estilo de vida,Autocuidado,C
"Un serumista está trabajando en un establecimiento de salud con población asignada, que cuenta con médico 
cirujano, profesionales de enfermería, obstetricia y personal técnico de enfermería. Según su cartera de servicios. ¿Cuál es 
el nivel de atención en el que se encuentra?",I-3,I-2,I-1,I-4,B
"Realizando visita domiciliaria, según el plan del cuidado integral de salud de las personas adultas mayores, se encuentra a 
un varón de 66 años de edad, vive solo; refiere tener “mal de ojo”, presenta “dolor de cabeza y dolor muscular”, llegará el 
curandero, realizará una limpia con cuy macho de color negro. Se le muestra interés e integración de los cuidados que 
requiere. ¿Éste enunciado se denomina?",Cultura,Interculturalidad en salud,Población indígena,Salud pública,B
"Persona de una localidad de Piura, llega al EESS con vómitos persistentes, dolor abdominal intenso y continuo, sangrado de 
mucosas, según las manifestaciones clínicas están clasificado como:",Dengue grave,Dengue sin signos de alarma,Dengue con signos de alarma,Dengue con factores de riesgo,C
"Milena, una obstetra serumista coloca una ampolla intramuscular de metamizol a una gestante que viene con fiebre, minutos 
después siente mareos, nauseas y se observa en la zona de aplicación un rash; por tanto ella debe consignar en la historia 
clínica de manera obligatoria las sospechas de reacciones adversas, reportarlas en el formato correspondiente y remitirlo al 
comité de ...... y tecnovigilancia de la IPRESS en los plazos correspondientes.",auditoría interna,control interno,farmacovigilancia,auditoría externa,C
"Persona mordida por perro en localidad de Cerro Colorado, en la atención de la herida en el EESS; inmediatamente se 
procede a lavar con abundante agua y jabón,...",yodopovidona u otro antiséptico viricida.,alcohol y vacuna antirrábica humana.,antiséptico y glicerina.,alcohol u otro antiséptico bacteriano.,A
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Tasa de incidencia, 50%","Tasa de prevalencia, 500 x 1000 hab","Razón de prevalencia, 50%","Tasa de ataque, 50%",A
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte. ¿A qué definición se refiere?",Vías de cuidados,Cuidado integral,Determinante social,Curso de vida,D
"Si observamos en el medio ambiente microorganismos, sustancias nocivas, alteración ecológica, trastornos en el medio físico 
y organismos vivos. ¿A qué situación corresponde?",Infestación del ambiente,Microbianismo del ambiente,Contaminación del ambiente,Infección e infestación del ambiente,C
"Niño viene recibiendo tratamiento con flúor y curación de caries, acude al EESS porque lo mordió un mono. ¿Cuál es la 
indicación inmediata?",Sacrificar al mono,Vacunar al mono,Vacuna antirrábica,Observar al mono,C
"En la atención de casos de dengue, para la decisión del tratamiento los pacientes clasificados en el GRUPO A, según las 
manifestaciones clínicas y las circunstancias, deben seguir tratamiento...",en el hogar sin supervisión médica.,en el EESS bajo supervisión médica.,en el hogar bajo supervisión médica.,ambulatorio sin supervisión médica.,C
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Cartera de servicios,Flujograma,Categorización,Organigrama,A
"La ética cultiva y promueve el ejercicio de la moral y los valores para que los actos estén encuadrados en el bien y en el 
derecho en beneficio de la sociedad. Como profesional de la salud. ¿Qué principios debe cumplir en la atención a la población 
objetivo?","Orden, fraternidad, moral y derecho","Solidaridad, orden, deber y derecho","Orden, moral, deber y derecho","Fraternidad, moral, deber y orden",C
"En la enfermedad de la tuberculosis, la presencia del agente infeccioso (Mycobacterium tuberculosis), corresponde a una 
causa...",necesaria y suficiente.,necesaria pero no suficiente.,de tipo ambiental.,no necesaria pero suficiente.,B
"Un servidor público, brinda información de un diagnóstico médico, a personas de la comunidad. ¿Qué principio ético 
está vulnerando?",Individualidad,Respeto,Confidencialidad,Seguridad,C
"Persona que ha enfermado después del consumo de alimentos y/o bebidas, considerados como contaminados, vista la 
evidencia epidemiológica o el análisis de laboratorio, es considerado como:",Caso y brote familiar de ETA,Caso de ETA,Caso y brote de ETA,Brote de ETA,B
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",patogénico / primario.,pre patogénico / secundario.,patogénico / secundario.,patogénico / terciario.,C
"Esterilizar a los perros como método de tenencia responsable, ayuda a controlar la población canina, en la hembra ayuda a 
eliminar...",períodos del celo.,celo prolongado.,caída de pelo.,agresividad y tranquilidad.,A
"Al llegar a su comunidad de SERUMS observa que hay baja adherencia a la lactancia materna por lo cual plantea hacer 
una investigación sobre factores asociados a lactancia materna. ¿Qué debe realizar en primer lugar para su estudio?",Elaborar su pregunta de investigación,Revisar literatura científica sobre el tema,Definir sus instrumentos de medición,Elegir los objetivos de estudio,B
"En un establecimiento de salud que tiene bajos indicadores de desempeño, se desea realizar un concepto compartido para 
un futuro mejor, pues cada quien tiene una idea diferente de lo que se quiere lograr. ¿Qué componente estratégico se debe 
plantear entre todos?",Misión,Visión,Valores,FODA,B
"Mujer de 22 años víctima de violencia física, es derivada por la fiscalía para su atención integral en el establecimiento de 
salud. El área de psicología luego de la evaluación, inicia su plan de atención integral que constará de 10 sesiones. ¿Qué tipo 
de determinante social de la salud se está abordando?",Económico,Estructural,Intermedio,Comercial,B
"En el informe final de su investigación sobre ansiedad en estudiantes de secundaria, requiere compartir la descripción 
del instrumento de screening de ansiedad utilizado, su validez y confiabilidad. ¿En qué sección de su informe debe incluirla?",Introducción,Resultados,Marco teórico,Metodología,D
"Un serumista luego de haber diagnosticado y tratado un caso clínico muy interesante, ha hecho una revisión profunda de la 
literatura sobre el tema y desea compartirlo con la comunidad científica. ¿Qué tipo de informe de investigación debe preparar?",Artículo original,Carta al editor,Revisión sistemática,Reporte de caso,C
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",fabricante / operativo,farmacéutico / rutinario,jefe / establecido,director / organizativo,A
"Usted va a realizar un estudio sobre la obesidad infantil en un colegio de la pequeña comunidad donde labora, pero el director 
le pide que los padres autoricen voluntariamente la participación de sus menores hijos. ¿Qué documento debe usar para este 
cometido?",Consentimiento informado,Compromiso paterno,Carta de investigación,Asentimiento informado,A
"La sala situacional de salud es una herramienta que ofrece evidencia sobre la eficacia de las intervenciones en salud y sobre 
la capacidad de los sistemas de salud para responder a las necesidades de salud de la población. ¿Quiénes la deben conocer 
y analizar prioritariamente?",Coordinadores de red y responsable de epidemiología,Promotores de salud y responsable de promoción de la salud,Todo el personal de salud y autoridades locales,El responsable de epidemiologia y jefe de establecimiento,C
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Asignación de recursos,Evaluación,Acceso,Desarrollo de políticas,C
"Mujer indigente con trastorno mental, acude al EESS por mordedura de perro desconocido en la mano. ¿Cuál es el manejo 
por el servicio de zoonosis del EESS?",No vacunar por el trastorno mental,Vacuna antirrábica y observación bimensual,Vacuna antirrábica y atención psicológica,Atención psicológica y no vacunar,C
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",generar conocimiento científico útil.,consolidar el trabajo en equipo.,captar inversiones en salud.,mejorar la gestión de la salud.,A
"En tenencia responsable, la población debe conocer las especies de animales de compañía para adoptar. ¿Qué animal no 
debes tener?",Gato,Mono,Hámster,Perro,B
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Mediana,Rango,Media,Moda,C
"Usted se entera que en un EESS administraron una medicación que produjo un daño discapacitante en un paciente. ¿Qué 
medida inmediata hubiera tomado para manejar esta situación?",Mejorar el proceso de atención sanitaria en EESS,Informar a los familiares,Medidas de mejora en el EESS,Notificarlo al nivel inmediato superior,D
"En el centro de salud, el serumista, atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Cambio de dieta,Motivación,Destreza,Autocuidado,D
"En áreas donde es frecuente la mordedura de murciélago hematófago, se realiza vacunación antirrábica humana masiva. 
¿Cuál es el esquema según norma?",Pre exposición,Completo,Reducido,Post exposición,A
"Personal de serenazgo, lleva al centro de salud a un paciente adulto mayor con problemas de salud y sin familiares, 
presenta indigencia y sin documentos. ¿Qué derecho se le atribuye?",Acceso a la información,Consentimiento informado,Recuperación,Acceso a servicios de salud,D
"Un paciente fue referido para evaluación y tratamiento por una probable gastritis a un nivel de atención superior. Se resolvió 
su problema de salud de manera parcial, continuando su tratamiento en su establecimiento de origen. ¿En qué condición 
considera fue contrarreferido?",Deserción,Mejorado,Retiro voluntario,Curado,B
"En una farmacia se va a instalar el control termostático de la unidad de refrigeración. ¿Qué se debe tener en cuenta con los 
sensores?",Con exactitud de aproximadamente 0.3°C,Áreas con poca variabilidad en temperatura,Deben estar calibrados,Dependientes del sistema de monitoreo,C
"¿A qué corresponde la siguiente definición?: “Es el conjunto de acciones que desarrolla un profesional de la salud mediante 
el uso de las TIC, para proporcionar a la persona usuaria de salud, consejería y asesoría con fines de promoción de la salud, 
prevención, recuperación o rehabilitación de las enfermedades”.",Teleorientación,Teleinterconsulta,Telemonitoreo,Teleconsulta,A
"Se define como transición epidemiológica al proceso de paso del predominio de enfermedades …… a la preponderancia de 
las enfermedades...",infecciosas / crónicas.,infecciosas / prevalentes.,crónicas / infecciosas.,degenerativas / infecciosas.,A
"¿Cuál es el tipo de prevención cuyo objetivo es disminuir el avance y las complicaciones de la enfermedad establecida, 
mediante acciones orientadas a disminuir las secuelas y la discapacidad?",Terciaria,Cuaternaria,Primaria,Secundaria,A
"El Ministerio de Salud a través de ...... es responsable de distribuir, difundir, dirigir, supervisar, monitorear, evaluar los 
medicamentos en los sectores públicos y privados.",DIGEMID,DIGESA,CENARES,CENSOPAS,A
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro < 1,Ro > 0.5,Ro = 0,Ro > 1,D
"Mujer de la selva, llega al EES con fiebre alta, sin signos de alarma para dengue, se indica bañarlo con agua tibia (2 °C menor 
temperatura del paciente) durante 10 a 15 minutos. Si continua febril. ¿Qué se indica?",Paracetamol,Dexametasona,Aspirina,Metamizol,A
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Controlado para infecciones intrahospitalarias,Exclusivo para dolor oncológico,Específico para hepatitis A,Para métodos de planificación familiar,B
"Varón de una comunidad nativa, acude al EESS y manifiesta tener tos por más de 15 días y mordedura de murciélago. ¿Cuál 
es la indicación a seguir?","Toma de muestra de esputo, vacuna antitetánica y antirrábica",Vacuna antirrábica humana y toma de muestra de esputo,Vacuna antirrábica humana y observación clínica del murciélago,Toma de muestra de esputo y observación clínica del murciélago,B
"La salud pública está afectada por sobrepoblación mundial, grandes conflictos políticos-sociales y la pobreza creciente; como 
consecuencia inicial de estos fenómenos. ¿Qué ocurre principalmente?",La aparición de enfermedades epidémicas,El surgimiento de nuevas enfermedades,Las crisis psicosociales,El aumento en la incidencia de enfermedades,D
"Se desea reorganizar el servicio de admisión y para ello es necesario separar las historias clínicas. ¿Cuántos años se debe 
considerar para el archivo pasivo de historias clínicas que no han sido requeridas?",Más de 1,Más de 15,Más de 10,Más de 5,D
"Los sistemas de vigilancia en salud (SVES) son la guía para la acción que el personal de salud utiliza para tomar decisiones 
prácticas frente a los problemas de salud. El tipo tradicional se caracteriza por que se...",basan en los sistemas de declaración de enfermedades transmisibles y morbilidad.,incluye los procedimientos del proceso de la práctica «centinela».,usan datos específicos de información adicional.,usa mediciones sistemáticas.,A
"Por el riesgo de transmisión de la rabia. ¿En qué animales mordedores, se hace control u observación?",Perro y murciélago,Perro y vacuno,Perro y equino,Perro y gato,D
"¿Qué se define como la forma característica de pensar y hacer las cosas en una entidad, en base a principios, valores, 
creencias, conductas y normas?",Valores institucionales,Principios institucionales,Cultura organizacional,Clima organizacional,C
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Clima organizacional,Recursos humanos,Proyecto de mejora,Plan de acción,A
"Madre quechua hablante de 30 años, tiene niño de un año con diarrea y deshidratación; ella niega su atención en el 
establecimiento de salud, porque según su creencia el caso corresponde a “susto” y lo debe atender el curandero. ¿Cómo 
procedes ante este caso?",Constatar con la policía y autoridad comunal,Discrepas con su decisión porque no es correcto,Solicitar presidente de la comunidad que intervenga,"Llegas a un acuerdo en la terapia del niño, respetando sus creencias",D
"¿A qué corresponde?: ""La sectorización de la comunidad, selección de comunidades en riesgo, capacitación a los miembros 
del comité de vigilancia son algunas acciones que el personal de salud promueve para el autocuidado del dengue""",Abogacía e incidencia en la comunidad,Promoción de la salud,Educación para la salud,Participación comunitaria en salud,D
"La pertinencia cultural en los servicios de salud implica que durante todo el proceso de la atención se tome en cuenta las 
características de la población a la que se atiende, en función a su cultura y contexto social. Evaluando cuatro dimensiones: 
gestión para la calidad de la atención, revaloración del sistema de salud tradicional, recursos humanos que promueven la 
salud intercultural y la …",participación ciudadana.,interculturalidad en salud.,inclusión social.,atención intercultural.,A
