questions,option_A,option_B,option_C,option_D,correct_answer
"Las acciones para mejorar la calidad de la atención orientados a mejorar la experiencia y la confianza de las personas, las 
familias y las comunidades en los servicios de salud, más allá de la optimización de los procesos, se enmarca dentro de las 
Funciones Esenciales de Salud Pública. ¿A qué función corresponde?",Asegurar el acceso y el uso racional de medicamentos,Acceso equitativo a servicios de salud integrales y de,Desarrollo de recursos humanos para la salud,Financiamiento de la salud eficiente y equitativo,B
"Las personas con discapacidad física y/o mental que tenga dificultad para acudir al establecimiento de salud, se les garantiza 
el acceso a las prestaciones de servicios de salud de calidad, en ese sentido.¿A qué nivel de atención corresponde?",Primer,Segundo,Cuarto,Tercer,A
"Las políticas de salud pública en el Perú, contemplan medidas de prevención y control de tuberculosis hacia la población. 
¿Qué acción se brinda en el primer nivel de atención?",Intervenciones educativas,Atención del riesgo social,Tratamiento quirúrgico,Pruebas de espirometría,A
"En una farmacia se va a instalar el control termostático de la unidad de refrigeración. ¿Qué se debe tener en cuenta con los 
sensores?",Áreas con poca variabilidad en temperatura,Con exactitud de aproximadamente 0.3°C,Deben estar calibrados,Dependientes del sistema de monitoreo,C
"El Ministerio de Salud a través de ...... es responsable de distribuir, difundir, dirigir, supervisar, monitorear, evaluar los 
medicamentos en los sectores públicos y privados.",CENSOPAS,DIGEMID,CENARES,DIGESA,B
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Clima organizacional,Proyecto de mejora,Recursos humanos,Plan de acción,A
"Siendo un modelo de gestión, cuyo objetivo es desarrollar condiciones favorables en salud para la población. La gestión 
territorial en salud implica que la autoridad del territorio ......, organiza, dirige y ...... las acciones que involucra a las entidades 
públicas y privadas.",planifica / controla,estructura / enfoca,coordina / articula,supervisa / gestiona,A
"Paciente varón de 45 años, acude al centro de salud por dolor lumbar inespecífico menor a 4 semanas de evolución. No 
presenta déficit neurológico. ¿Cuál es la medida más adecuada en el uso de agentes físicos para el tratamiento 
fisioterapéutico?",Magnetoterapia,Termoterapia,Electro analgesia,Ultrasonido,B
"¿Cuáles son los medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el país, que luego de 
una evaluación técnica especializada multidisciplinaria han demostrado ser seguros, eficaces, costo-efectivos y deben estar 
disponibles en todo momento?",Comunes,Genéricos,Básicos,Esenciales,D
"¿Cuál es el tipo de prevención cuyo objetivo es disminuir el avance y las complicaciones de la enfermedad establecida, 
mediante acciones orientadas a disminuir las secuelas y la discapacidad?",Secundaria,Terciaria,Cuaternaria,Primaria,B
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Mediana,Rango,Media,Moda,C
"Se reportan 2 casos de peste en el hospital y se ha restringido el ingreso. Los casos son de la comunidad y no se sabe si hay 
más casos. ¿Cuál es la medida inicial a tomar?",Ordenamiento ambiental,Medidas de bioseguridad e identificar las casas de infectados,Control de roedores,Medidas de control químico de pulgas,B
"En el análisis FODA, los aspectos positivos de los recursos y actividades internas con que cuenta la institución, se les define 
como:",Amenazas,Estrategias,Fortalezas,Oportunidades,C
"En su comunidad observa con mucha frecuencia casos de alcoholismo en varones y también violencia física de ellos contra 
sus esposas, para investigar en el menor tiempo posible, si hay asociación entre el alcoholismo y la violencia familiar. ¿Qué 
diseño de estudio elegirá?",Descriptivo,Cohortes,Cuasi experimental,Analítico,D
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Acceso,Desarrollo de políticas,Evaluación,Asignación de recursos,A
"Paciente de 22 años que sufrió un traumatismo cráneo encefálico, con 15 días de estancia en la unidad de cuidados intensivos, 
en la evaluación fisioterapéutica la característica principal es caminar utilizando un bastón. ¿En qué nivel del sistema de 
clasificación de la función motora gruesa se encuentra?",II,III,IV,I,B
"Llega al centro materno una gestante proveniente del sur de nuestro país, quién solicita tener un parto vertical. Como 
profesional de la salud. ¿Cómo procedería para atender y responder al requerimiento de la paciente?",Respetar su pedido,Denegarle la atención,Persuadir su deseo,Enviarla a otro establecimiento,A
"En un estudio sobre la depresión en adolescentes en su comunidad, aplica un instrumento de detección de depresión en 
estudiantes de 5° año de secundaria de un colegio cercano al establecimiento. ¿Qué tipo de muestreo está realizando?",No probabilístico,Estadístico,Probabilístico,Censal,A
"Durante la valoración terapéutica a un paciente varón de 55 años, refiere dolor constante e intenso en articulación del hombro, 
la presunción diagnóstica es …… con afectación del músculo...",tendinosis - bicipital.,esguince - redondo mayor.,tendinitis - supraespinoso.,tenosinovitis - serrato.,C
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Uso adecuado de medicamentos de marca,Uso irracional de medicamentos,Uso de medicamentos genéricos,Petitorio de los mismos medicamentos,B
"Una prueba de screening que tiene muy baja sensibilidad, tiene mayor probabilidad de clasificar a sujetos enfermos como 
sanos. ¿Qué tipo de resultado es?",Falso negativo,Falso positivo,Valor predictivo positivo,Sensibilidad ineficiente,A
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",director / organizativo,farmacéutico / rutinario,jefe / establecido,fabricante / operativo,D
"La pertinencia cultural en los servicios de salud implica que durante todo el proceso de la atención se tome en cuenta las 
características de la población a la que se atiende, en función a su cultura y contexto social. Evaluando cuatro dimensiones: 
gestión para la calidad de la atención, revaloración del sistema de salud tradicional, recursos humanos que promueven la 
salud intercultural y la …",inclusión social.,atención intercultural.,participación ciudadana.,interculturalidad en salud.,C
"Un servidor público, brinda información de un diagnóstico médico, a personas de la comunidad. ¿Qué principio ético 
está vulnerando?",Confidencialidad,Respeto,Seguridad,Individualidad,A
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte. ¿A qué definición se refiere?",Vías de cuidados,Curso de vida,Determinante social,Cuidado integral,B
"Si tiene que promover el cepillado dental, en un centro de salud, debe mencionar que el cepillado con pasta fluorada 
inicia alrededor de los …… meses de edad.",ocho,seis,cuatro,diez,B
"En el proceso de redacción del informe final de su estudio transversal analítico sobre la relación entre la ingesta de bebidas 
gaseosas y sobrepeso; usted desea que todas las secciones tengan coherencia entre sí. ¿Qué herramienta debe usar para 
verificarla?",Lista de verificación,Matriz de operacionalización,Matriz de consistencia,Revisión de Turnitin,C
"Paciente mujer de 13 años, víctima de hostigamiento en el centro educativo, proveniente de familia disfuncional, acude al 
centro de salud de su localidad por primera vez. ¿Qué actividad se debe tener en cuenta al momento de la evaluación?",Actividad física,Manejo de emociones,Realizar entrevista clínica,Psicoterapia familiar,C
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Depósito y lavado de carros,Área de internamiento,Zona de almacenamiento de residuos contaminados,Zona de selección de residuos sólidos,D
"El lunes 30 de marzo se apersonan a un puesto de salud de categoría I-3, 15 personas con vómitos y diarrea, quienes 
participaron en una pollada el día anterior. El caso es identificado como una Enfermedad Transmitida por Alimentos. ¿En qué 
momento se realiza la notificación epidemiológica del brote al nivel inmediato superior?",Hasta las 48 horas,De manera inmediata,Al alta de los pacientes,Cuando se reporta el VEA de la semana,B
"Para medir el riesgo de una enfermedad en la comunidad, se utilizan medidas de morbilidad como la incidencia que mide la 
……. y la prevalencia que mide la …… de la enfermedad.",proporción / frecuencia,casos antiguos / casos nuevos,velocidad / magnitud,virulencia / frecuencia,C
"La ética sugiere aquello que es deseable y condena lo que no debe hacerse, mientras que la deontología cuenta con las 
herramientas administrativas para garantizar que la profesión se ejerza de manera ética. ¿Con qué debe contar un profesional 
de la salud para su ejercicio profesional?","Título profesional, colegiatura",Estudios de posgrado,Currículo vitae documentado,Diplomados,A
"Milena, una obstetra serumista coloca una ampolla intramuscular de metamizol a una gestante que viene con fiebre, minutos 
después siente mareos, náuseas y se observa en la zona de aplicación un rash; por tanto ella debe consignar en la historia 
clínica de manera obligatoria las sospechas de reacciones adversas, reportarlas en el formato correspondiente y remitirlo al 
comité de ...... y tecnovigilancia de la IPRESS en los plazos correspondientes.",auditoría externa,auditoría interna,farmacovigilancia,control interno,C
"Dentro de las intervenciones de promoción de la salud. El programa “familia saludable” considera a la familia como la unidad 
de ...... de mayor eficacia.",riesgo,intervención,análisis,soporte,B
"Son comportamientos que pueden o no ser saludables e influir de manera positiva o negativa en la salud del individuo, 
caracterizan el modo de vida de un individuo y suelen ser permanentes. Esta definición corresponde a:",Estilo de vida,Hábito saludable,Autocuidado,Práctica,A
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?","Veracidad, lealtad, eficiencia","Respeto, probidad y eficiencia",Respeto y atención diferenciada,"Silencio, manejo de la información",B
"Se desea reorganizar el servicio de admisión y para ello es necesario separar las historias clínicas. ¿Cuántos años se debe 
considerar para el archivo pasivo de historias clínicas que no han sido requeridas?",Más de 1,Más de 5,Más de 10,Más de 15,B
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Categorización,Cartera de servicios,Organigrama,Flujograma,B
"Paciente varón de 35 años, con discapacidad física por amputación total del miembro inferior derecho cuyo objetivo es 
practicar deporte adaptado. ¿A cuál institución se le debe referir?",Comité olímpico peruano,CONADIS,Federaciones,Instituto peruano del deporte,C
"¿A qué corresponde la siguiente definición?: “Es el conjunto de acciones que desarrolla un profesional de la salud mediante 
el uso de las TIC, para proporcionar a la persona usuaria de salud, consejería y asesoría con fines de promoción de la salud, 
prevención, recuperación o rehabilitación de las enfermedades”.",Telemonitoreo,Teleorientación,Teleinterconsulta,Teleconsulta,B
"En la metodología del análisis FODA, el comportamiento de la población, costumbre y hábitos negativos que son difíciles de 
cambiar, se identifican como:",Amenazas,Negatividad,Oportunidades,Debilidades,A
"Para investigar la relación entre la anemia y el peso de niños de 6° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y el peso a todos ellos. ¿Qué método de investigación está realizando?",Mixto,Observacional,Cuasi experimental,Experimental,B
"Los sistemas de vigilancia en salud (SVES) son la guía para la acción que el personal de salud utiliza para tomar decisiones 
prácticas frente a los problemas de salud. El tipo tradicional se caracteriza por que se...",incluye los procedimientos del proceso de la práctica «centinela».,basan en los sistemas de declaración de enfermedades transmisibles y morbilidad.,usan datos específicos de información adicional.,usa mediciones sistemáticas.,B
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",pre patogénico / secundario.,patogénico / primario.,patogénico / secundario.,patogénico / terciario.,C
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Para métodos de planificación familiar,Controlado para infecciones intrahospitalarias,Exclusivo para dolor oncológico,Específico para hepatitis A,C
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Consejería,Sugerencia,Consulta,Queja,D
"Niño de 10 años acude con familiar al centro de salud por malformación congénita, que ocasiona discapacidad motora. Según 
la capacidad resolutiva. ¿Cuál es el procedimiento a seguir?",Asesoramiento socioeconómico,Orientación a la familia,Referencia a un hospital,Charlas preventivas,C
"Mujer de 70 años, procedente de Loreto, hace 2 días presentó fiebre de 39°C, dolor de articulaciones y cefalea, el día de hoy 
acude al establecimiento con vómitos persistentes y sangrado de mucosas. Funciones vitales: T°: 36°C, PA: 100/70 mmHg, 
FR: 28X'. ¿Qué tipo de dengue es?",Probable con signos de alarma,Confirmado sin signos de alarma,Hemorrágico con signos de alarma,Grave,A
"Se define como transición epidemiológica al proceso de paso del predominio de enfermedades …… a la preponderancia de 
las enfermedades...",infecciosas / prevalentes.,degenerativas / infecciosas.,infecciosas / crónicas.,crónicas / infecciosas.,C
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro > 1,Ro = 0,Ro < 1,Ro > 0.5,A
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",mejorar la gestión de la salud.,consolidar el trabajo en equipo.,captar inversiones en salud.,generar conocimiento científico útil.,D
"Luego de la recolección y procesamiento de datos de su estudio para investigar si hay asociación entre el alcoholismo y la 
violencia familiar en adultos varones de su comunidad. ¿Qué análisis estadístico llevará a cabo?",Inferencial,Inductivo,Probabilístico,Descriptivo,A
"Realizando visita domiciliaria, según el plan del cuidado integral de salud de las personas adultas mayores, se encuentra a 
un varón de 66 años de edad, vive solo; refiere tener “mal de ojo”, presenta “dolor de cabeza y dolor muscular”, llegará el 
curandero, realizará una limpia con cuy macho de color negro. Se le muestra interés e integración de los cuidados que 
requiere. ¿Éste enunciado se denomina?",Población indígena,Interculturalidad en salud,Salud pública,Cultura,B
"En el centro de salud, el serumista, atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Autocuidado,Cambio de dieta,Motivación,Destreza,A
"Los pacientes con síntomas leves de la enfermedad producida por COVID-19, con signos vitales normales, con saturación de 
oxígeno mayor a 94% y radiografía pulmonar normal. ¿Cuál es la medida general de tratamiento a seguir?",Tratamiento con corticoides,Uso de oxigenoterapia,Mantenerse en reposo,Mantener una correcta hidratación,D
"Usted se entera que en un EESS administraron una medicación que produjo un daño discapacitante en un paciente. ¿Qué 
medida inmediata hubiera tomado para manejar esta situación?",Medidas de mejora en el EESS,Mejorar el proceso de atención sanitaria en EESS,Notificarlo al nivel inmediato superior,Informar a los familiares,C
"Para investigar la relación entre la anemia y la talla de niños de 5° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y talla a todos ellos. ¿Qué enfoque de investigación está realizando?",Observacional,Mixto,Cualitativo,Cuantitativo,D
"La incidencia de ...... evidencia un incremento progresivo de casos en estadíos avanzados en el Perú, buscando disminuir la 
prevalencia de factores de riesgo para la persona, familia y comunidad, se debe garantizar la promoción a través de …… de 
vida saludable.",cáncer / estilos,cardiopatías / cambios,sobrepeso / programas,diabetes / proyectos,A
"Al llegar a su comunidad de SERUMS observa que hay baja adherencia a la lactancia materna por lo cual plantea hacer 
una investigación sobre factores asociados a lactancia materna. ¿Qué debe realizar en primer lugar para su estudio?",Revisar literatura científica sobre el tema,Elaborar su pregunta de investigación,Elegir los objetivos de estudio,Definir sus instrumentos de medición,A
¿Cuáles son los principales ejes estratégicos que garantizan el éxito de la participación comunitaria en la planeación en salud?,La actitud política y el esfuerzo de la administración local,Los cambios en la realidad económico-social y ordenanzas municipales,"El abordaje territorial, espacios participativos y la familia como base",La participación comunitaria y escuelas saludables,C
"La ética cultiva y promueve el ejercicio de la moral y los valores para que los actos estén encuadrados en el bien y en el 
derecho en beneficio de la sociedad. Como profesional de la salud. ¿Qué principios debe cumplir en la atención a la población 
objetivo?","Solidaridad, orden, deber y derecho","Orden, moral, deber y derecho","Orden, fraternidad, moral y derecho","Fraternidad, moral, deber y orden",B
"Si se orienta la formulación y actualización de las políticas y los planes en todos los niveles del gobierno, se refiere a ...…, a 
las cuales debe alinear sus objetivos operativos.",desarrollos institucionales,organizaciones institucionales,estrategias institucionales,acciones institucionales,C
"Mujer de 22 años víctima de violencia física, es derivada por la fiscalía para su atención integral en el establecimiento de 
salud. El área de psicología luego de la evaluación, inicia su plan de atención integral que constará de 10 sesiones. ¿Qué tipo 
de determinante social de la salud se está abordando?",Económico,Comercial,Intermedio,Estructural,D
"Debido a que se observaron muchos casos de suicidios en adolescentes en la comunidad donde usted labora, le encargan 
realizar un estudio descriptivo sobre la depresión en adolescentes en su comunidad ¿Cuál será la principal limitante del 
estudio?",No permitirá hallar asociación de variables,Sus resultados no serán extrapolables,El análisis estadístico será muy complejo,Demandará costos económicos muy elevados,A
"En la promoción de la salud de la persona con discapacidad se le debe orientar que tiene acceso a medicamentos, tecnología 
de apoyo y ...... para su atención y ...... tomando en cuenta su condición socioeconómica, geográfica y cultural.",educación / diagnostico,herramientas / monitoreo,seguros / ocupación,dispositivos / rehabilitación,D
"Paciente de 60 años, con antecedente de dolor en rodilla, el cual aumenta al bajar escaleras o ante la flexión prolongada 
(signo de la butaca) y puede presentar inestabilidad rotuliana. ¿Qué patología corresponde a la valoración física?",Síndrome rotuliano,Tendinosis rotuliana,Lesiones meniscales,Condromalacia rotuliana,A
"Paciente mujer de 35 años, acude al centro de salud por dolor en la región lateral de la muñeca derecha. A la evaluación, la 
sintomatología se reproduce a la aducción pasiva del pulgar con desviación cubital de muñeca. ¿Cuál es la mejor elección 
para reducir la movilidad del segmento afectado?",Colocación de yeso,Kinesiotaping,Vendaje elástico funcional,Férula rígida,C
"Un serumista está trabajando en un establecimiento de salud con población asignada, que cuenta con médico 
cirujano, profesionales de enfermería, obstetricia y personal técnico de enfermería. Según su cartera de servicios. ¿Cuál es 
el nivel de atención en el que se encuentra?",I-3,I-4,I-1,I-2,D
"La salud pública está afectada por sobrepoblación mundial, grandes conflictos político-sociales y la pobreza creciente; como 
consecuencia inicial de estos fenómenos. ¿Qué ocurre principalmente?",El aumento en la incidencia de enfermedades,Las crisis psicosociales,La aparición de enfermedades epidémicas,El surgimiento de nuevas enfermedades,A
"Paciente mujer de 55 años, con diagnóstico de artritis reumatoidea de 10 años de evolución. Presenta limitaciones en la 
movilidad de miembros periféricos y tronco, que ocasiona discapacidad motora. Dentro del seguimiento fisioterapéutico. ¿Cuál 
es el objetivo para la rehabilitación basada en la comunidad?",Registrar a la persona con discapacidad,Verificar la afiliación al SIS,Evaluar la condición socioeconómica,Eliminar barreras arquitectónicas,D
"¿Qué se define como la forma característica de pensar y hacer las cosas en una entidad, en base a principios, valores, 
creencias, conductas y normas?",Principios institucionales,Valores institucionales,Clima organizacional,Cultura organizacional,D
"En un centro de salud, en el esquema de vacunación se contempla, que la vacuna antipolio inactivada (IPV o Salk) está 
indicado para la prevención de la poliomielitis y esta vacuna debe iniciar a los …… meses de edad.",diez,dos,cuatro,ocho,B
"Los pacientes con dengue, sin presencia de signos de alarma ni gravedad de la enfermedad, deben ser remitidos al hospital 
en caso de presentar:",Sensación de calor en las extremidades,Vómitos persistentes,Somnolencia,Diuresis cada 4 a 6 horas,B
"La promoción de la salud se define como la acción de ofrecer a los pueblos las vías y los medios suficientes para …… los 
problemas de salud y autocontrolar el proceso de salud-enfermedad.",controlar o mantener,diferir o mitigar,atenuar o eliminar,restringir o acortar,C
"Paciente varón de 70 años, con diagnóstico de accidente cerebro vascular de 3 semanas de evolución. Actualmente estable, 
presenta secuela de hemiparesia izquierda que limita su movilidad y traslado. ¿Cuál es la actividad más adecuada que 
garantiza el acceso a la atención fisioterapéutica?",Consulta ambulatoria,Atención domiciliaria,Teleconsulta,Referencia a hospital,B
"Para poder avanzar con el objetivo de brindar un mejor servicio de salud para la población, según la OMS en 2008. ¿Qué debe 
tener de manera esencial los sistemas sanitarios en la atención primaria?",Cobertura universal,Cartera de servicios,Curso de vida,Intercambio prestacional,A
"El personal de un establecimiento de salud desea saber lo que debe desarrollar prioritariamente. ¿Qué componente debe 
conocer para orientar sus objetivos estratégicos?",Visión,Valores,FODA,Misión,D
"Usted va a realizar un estudio sobre la obesidad infantil en un colegio de la pequeña comunidad donde labora, pero el director 
le pide que los padres autoricen voluntariamente la participación de sus menores hijos. ¿Qué documento debe usar para este 
cometido?",Consentimiento informado,Carta de investigación,Asentimiento informado,Compromiso paterno,A
"En un establecimiento de salud que tiene bajos indicadores de desempeño, se desea realizar un concepto compartido para 
un futuro mejor, pues cada quien tiene una idea diferente de lo que se quiere lograr. ¿Qué componente estratégico se debe 
plantear entre todos?",Valores,FODA,Visión,Misión,C
"En una comunidad se detecta un caso de enfermedad rara que ocasiona discapacidad física severa en la persona. Según 
RBC. ¿Cuál es el objetivo ideal de la estrategia a seguir?",Identificar las necesidades de salud,Lograr la rehabilitación total,Mejorar la condición socioeconómica,Lograr la práctica de un deporte,A
"Personal de serenazgo lleva al centro de salud a un paciente adulto mayor con problemas de salud y sin familiares, 
presenta indigencia y sin documentos. ¿Qué derecho se le atribuye?",Acceso a la información,Consentimiento informado,Acceso a servicios de salud,Recuperación,C
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",al amanecer y al atardecer,solo en época de lluvias,a medio día y sin lluvia,al atardecer y durante la noche,A
Ante la presencia de un caso probable de tos ferina. ¿Cuáles son las medidas a implementar?,"Censo de contactos, barrido vacunal, investigación del caso índice","Seguimiento de contactos, búsqueda activa comunitaria e institucional, bloqueo vacunal","Jornada de vacunación, quimioprofilaxis, búsqueda de contactos indirectos","Búsqueda de casos secundarios, barrido vacunal, inamovilidad del caso",B
"Un serumista luego de haber diagnosticado y tratado un caso clínico muy interesante, ha hecho una revisión profunda de la 
literatura sobre el tema y desea compartirlo con la comunidad científica. ¿Qué tipo de informe de investigación debe preparar?",Revisión sistemática,Reporte de caso,Carta al editor,Artículo original,A
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,1,2,4,3,A
"En el informe final de su investigación sobre ansiedad en estudiantes de secundaria, requiere compartir la descripción 
del instrumento de screening de ansiedad utilizado, su validez y confiabilidad. ¿En qué sección de su informe debe incluirla?",Resultados,Introducción,Metodología,Marco teórico,C
"El abordaje fisioterapéutico en la rehabilitación neurológica, busca la reeducación de la funcionalidad y capacidad de 
movimiento. ¿En cuál de estas patologías se asocia el concepto descrito?",Parkinson,Alzheimer,Esquizofrenia,Esclerosis,A
"Madre quechua hablante de 30 años, tiene niño de un año con diarrea y deshidratación; ella niega su atención en el 
establecimiento de salud, porque según su creencia el caso corresponde a “susto” y lo debe atender el curandero. ¿Cómo 
procedes ante este caso?","Llegas a un acuerdo en la terapia del niño, respetando sus creencias",Constatar con la policía y autoridad comunal,Solicitar presidente de la comunidad que intervenga,Discrepas con su decisión porque no es correcto,A
