questions,option_A,option_B,option_C,option_D,correct_answer
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Cartera de servicios,Flujograma,Organigrama,Categorización,A
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?",Respeto y atención diferenciada,"Respeto, probidad y eficiencia","Silencio, manejo de la información","Veracidad, lealtad, eficiencia",B
"Las acciones para mejorar la calidad de la atención orientados a mejorar la experiencia y la confianza de las personas, las 
familias y las comunidades en los servicios de salud, más allá de la optimización de los procesos, se enmarca dentro de las 
Funciones Esenciales de Salud Pública. ¿A qué función corresponde?",Asegurar el acceso y el uso racional de medicamentos,Desarrollo de recursos humanos para la salud,Financiamiento de la salud eficiente y equitativo,Acceso equitativo a servicios de salud integrales y de calidad,D
"Para investigar la relación entre la anemia y el peso de niños de 6° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y el peso a todos ellos. ¿Qué método de investigación está realizando?",Observacional,Experimental,Cuasi experimental,Mixto,A
"Los sistemas de vigilancia en salud (SVES) son la guía para la acción que el personal de salud utiliza para tomar decisiones 
prácticas frente a los problemas de salud. El tipo tradicional se caracteriza por que se...",usa mediciones sistemáticas.,basan en los sistemas de declaración de enfermedades transmisibles y morbilidad.,incluye los procedimientos del proceso de la práctica «centinela».,usan datos específicos de información adicional.,B
"Primigesta adulta de 18 semanas de gestación, acude a la consulta odontológica referida para evaluación. Al examen se 
observa piezas dentales con caries, placa dental dura y blanda, encía inflamadas, presencia de bolsas periodontales, 
movilidad de piezas antero inferiores, retracción gingival y sangrado espontáneo. En este contexto. ¿Qué riesgo evita la 
atención odontológica oportuna?",Parto prematuro,Preeclampsia,Oligohidramnios,Parto distócico,A
"Para investigar la relación entre la anemia y la talla de niños de 5° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y talla a todos ellos. ¿Qué enfoque de investigación está realizando?",Cualitativo,Mixto,Observacional,Cuantitativo,D
"La sala situacional de salud es una herramienta que ofrece evidencia sobre la eficacia de las intervenciones en salud y sobre 
la capacidad de los sistemas de salud para responder a las necesidades de salud de la población. ¿Quiénes la deben conocer 
y analizar prioritariamente?",El responsable de epidemiologia y jefe de establecimiento,Promotores de salud y responsable de promoción de la salud,Coordinadores de red y responsable de epidemiología,Todo el personal de salud y autoridades locales,D
"Usted se entera que en un EESS administraron una medicación que produjo un daño discapacitante en un paciente. ¿Qué 
medida inmediata hubiera tomado para manejar esta situación?",Medidas de mejora en el EESS,Informar a los familiares,Mejorar el proceso de atención sanitaria en EESS,Notificarlo al nivel inmediato superior,D
"Las gingivitis y periodontitis son enfermedades multifactoriales que comparten factores de riesgo, entre ellas, las asociadas a 
la acumulación de placa bacteriana en el margen gingival y por debajo de ella, estos factores de riesgo conocidos se podrían 
agrupar en ……, estilos de vida y predisposición genética.",condición socioeconómica,medio ambiente,quintil de pobreza,índice de desarrollo,B
"En el centro de salud, el serumista, atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Motivación,Destreza,Cambio de dieta,Autocuidado,D
"Una de las alternativas para prevenir las enfermedades no trasmisibles (ENT) es la reducción de los factores de riesgo 
comunes a estas enfermedades. De las mencionadas. ¿Cuál consideraría la más costo efectiva?",Consumo de cigarrillos electrónicos,Tratamientos alternativos,Incentivar el consumo de alcohol,Promover estilos de vida saludable,D
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Plan de acción,Proyecto de mejora,Clima organizacional,Recursos humanos,C
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",solo en época de lluvias,a medio día y sin lluvia,al amanecer y al atardecer,al atardecer y durante la noche,C
"Niño de 6 meses de edad, vacunado el día anterior con pentavalente y antipolio, es llevado al centro de salud por presentar 
dolor, enrojecimiento, induración en el lugar de la aplicación. De acuerdo a los síntomas presentados estamos ante un caso 
de…",efectos pre vacunales.,efectos post vacunales.,reacción tardía.,reacción alérgica.,B
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",pre patogénico / secundario.,patogénico / terciario.,patogénico / secundario.,patogénico / primario.,C
"¿Cuál es el plazo máximo en días para entregar copia autenticada de la historia clínica y epicrisis, cuando el usuario de salud 
o su representante legal lo solicite?",10,7,5,3,C
"Llega al centro materno una gestante proveniente del sur de nuestro país, quién solicita tener un parto vertical. Como 
profesional de la salud. ¿Cómo procedería para atender y responder al requerimiento de la paciente?",Respetar su pedido,Denegarle la atención,Persuadir su deseo,Enviarla a otro establecimiento,A
"Madre quechua hablante de 30 años, tiene niño de un año con diarrea y deshidratación; ella niega su atención en el 
establecimiento de salud, porque según su creencia el caso corresponde a “susto” y lo debe atender el curandero. ¿Cómo 
procedes ante este caso?",Discrepas con su decisión porque no es correcto,Solicitar presidente de la comunidad que intervenga,"Llegas a un acuerdo en la terapia del niño, respetando sus creencias",Constatar con la policía y autoridad comunal,C
"En el análisis FODA, los aspectos positivos de los recursos y actividades internas con que cuenta la institución, se les define 
como:",Fortalezas,Oportunidades,Amenazas,Estrategias,A
"Un serumista luego de haber diagnosticado y tratado un caso clínico muy interesante, ha hecho una revisión profunda de la 
literatura sobre el tema y desea compartirlo con la comunidad científica. ¿Qué tipo de informe de investigación debe preparar?",Reporte de caso,Carta al editor,Revisión sistemática,Artículo original,C
"Son comportamientos que pueden o no ser saludables e influir de manera positiva o negativa en la salud del individuo, 
caracterizan el modo de vida de un individuo y suelen ser permanentes. Esta definición corresponde a:",Autocuidado,Práctica,Hábito saludable,Estilo de vida,D
"Los establecimientos de salud implementan medidas de control de infecciones respiratorias en todos sus servicios. El servicio 
de odontología es un área de elevado riesgo de transmisión de TB. Se aplica medida de control garantizando un sistema de 
ventilación (natural y mecánica) para reducir la concentración de partículas infecciosas. ¿Qué tipo de medida de control se 
aplicó?",Vigilancia,Protección respiratoria,Administrativo,Ambiental,D
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Petitorio de los mismos medicamentos,Uso irracional de medicamentos,Uso adecuado de medicamentos de marca,Uso de  medicamentos genéricos,B
"Se produce un incendio en el mercado local y hay cadáveres calcinados irreconocibles. El familiar de uno de los desaparecidos 
indica a la Fiscalía que su pariente una semana antes fue para una atención odontológica al centro de salud de la zona. Para 
realizar un análisis comparativo con el resultado del perito en odontología forense. ¿Qué documento solicitará la Fiscalía al 
servicio odontológico?",El periodontograma,El modelo de estudio,El odontograma,La hoja de referencia,C
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Área de internamiento,Zona de almacenamiento de residuos contaminados,Zona de selección de residuos sólidos,Depósito y lavado de carros,C
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Asignación de recursos,Evaluación,Desarrollo de políticas,Acceso,D
"¿Cuál es la sospecha diagnóstica de cáncer infantil más probable cuando hay un aumento no controlado de glóbulos blancos 
en la médula ósea?",Tumor de Wilms,Leucemia,Neuroblastoma,Linfoma,B
¿Cuándo indicaría usted iniciar la higiene oral para generar el hábito saludable del cepillado dental?,Al completar su dentadura decidua,En cualquier momento de la vida,A partir del año de vida,A partir de los primeros seis meses de vida,D
"El personal de un establecimiento de salud desea saber lo que debe desarrollar prioritariamente. ¿Qué componente debe 
conocer para orientar sus objetivos estratégicos?",FODA,Misión,Visión,Valores,B
"Como parte de la atención estomatológica integral de personas con enfermedades no transmisibles (ENT); se recomienda 
realizar una evaluación periodontal. ¿Para qué debe realizarse esta evaluación una vez al año?",Control,Tratamiento,Detección,Intervención,C
"Un serumista está trabajando en un establecimiento de salud con población asignada, que cuenta con médico 
cirujano, profesionales de enfermería, obstetricia y personal técnico de enfermería. Según su cartera de servicios. ¿Cuál es 
el nivel de atención en el que se encuentra?",I-4,I-3,I-2,I-1,C
"Niña de 8 años de edad con asimetría facial en tercio inferior del lado derecho, es llevada a la consulta odontológica por su 
madre, quien refiere que la hija presentó dolor por más de dos días y que solo le dio paracetamol. Al examen intraoral se 
observa  inflamación difusa de tejidos blandos, pieza dental 46 con caries amplia y compromiso pulpar. ¿Qué tipo de atención 
necesita?",Apoyo al diagnóstico,Consulta externa,Emergencia,Urgencia,D
"Un servidor público, brinda información de un diagnóstico médico, a personas de la comunidad. ¿Qué principio ético 
está vulnerando?",Confidencialidad,Individualidad,Respeto,Seguridad,A
"Usted trabaja en un centro de salud y advierte que la población que acude son personas adultas mayores en un 80%. ¿Qué 
medida inicial puede tomar para mejorar su atención?",Promover la educación en la comunidad,Fortalecer su equipo multidisciplinario,Tener un enfoque de derechos,Favorecer la participación de la familia,B
"¿Cuáles son los medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el país, que luego de 
una evaluación técnica especializada multidisciplinaria han demostrado ser seguros, eficaces, costo-efectivos y deben estar 
disponibles en todo momento?",Comunes,Básicos,Esenciales,Genéricos,C
"Cirujano dentista acude junto a los otros profesionales de salud al sector II de la localidad ""Mirador del Cielo"". Durante la visita 
a las familias realiza sesiones educativas y sesiones demostrativas sobre higiene bucal y orientación en el consumo de 
alimentos no cariogénicos. ¿Qué tipo de intervención se ha realizado?",Prevención secundaria,Mitigación del riesgo,Promoción de salud,Protección específica,C
"Una prueba de screening que tiene muy baja sensibilidad, tiene mayor probabilidad de clasificar a sujetos enfermos como 
sanos. ¿Qué tipo de resultado es?",Sensibilidad ineficiente,Falso positivo,Valor predictivo positivo,Falso negativo,D
"Debido a que se observaron muchos casos de suicidios en adolescentes en la comunidad donde usted labora, le encargan 
realizar un estudio descriptivo sobre la depresión en adolescentes en su comunidad ¿Cuál será la principal limitante del 
estudio?",No permitirá hallar asociación de variables,Sus resultados no serán extrapolables,El análisis estadístico será muy complejo,Demandará costos económicos muy elevados,A
"En la metodología del análisis FODA, el comportamiento de la población, costumbre y hábitos negativos que son difíciles de 
cambiar, se identifican como:",Amenazas,Oportunidades,Debilidades,Negatividad,A
"Mujer de 70 años, procedente de Loreto, hace 2 días presentó fiebre de 39°C, dolor de articulaciones y cefalea, el día de hoy 
acude al establecimiento con vómitos persistentes y sangrado de mucosas. Funciones vitales: T°: 36°C, PA: 100/70 mmHg, 
FR: 28X'. ¿Qué tipo de dengue es?",Confirmado sin signos de alarma,Hemorrágico con signos de alarma,Probable con signos de alarma,Grave,C
"¿A qué corresponde la siguiente definición?: “Es el conjunto de acciones que desarrolla un profesional de la salud mediante 
el uso de las TIC, para proporcionar a la persona usuaria de salud, consejería y asesoría con fines de promoción de la salud, 
prevención, recuperación o rehabilitación de las enfermedades”.",Teleorientación,Teleinterconsulta,Teleconsulta,Telemonitoreo,A
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Para métodos de planificación familiar,Exclusivo para dolor oncológico,Específico para hepatitis A,Controlado para infecciones intrahospitalarias,B
"Mujer de 55 años, señala que su esposo se hizo prueba de papilomavirus y salió positiva. Acude a control al centro materno 
y le realizan tamizaje con PAP que salió positivo. ¿Qué prueba está en el siguiente paso en el flujograma de atención de 
cáncer de cuello uterino?",Colposcopía,Curetaje endocervical,Nuevo PAP,Tomar biopsias,A
"Se reportan 2 casos de peste en el hospital y se ha restringido el ingreso. Los casos son de la comunidad y no se sabe si hay 
más casos. ¿Cuál es la medida inicial a tomar?",Medidas de control químico de pulgas,Ordenamiento ambiental,Medidas de bioseguridad e identificar las casas de infectados,Control de roedores,C
"Adulto mayor acude al establecimiento de salud por primera vez en el año, para su consulta médica. Antecedente: hipertensión 
controlada. Se le realiza interconsultas a diversos servicios, encontrándose sobrepeso, edéntulo sin prótesis; también se 
vacuna contra el neumococo. ¿Qué cree usted que se está aplicando en el adulto mayor?",Cuidado familiar,Atención integral,Cuidado individual,Alfabetización en salud,C
"Mujer de 22 años víctima de violencia física, es derivada por la fiscalía para su atención integral en el establecimiento de 
salud. El área de psicología luego de la evaluación, inicia su plan de atención integral que constará de 10 sesiones. ¿Qué tipo 
de determinante social de la salud se está abordando?",Comercial,Económico,Intermedio,Estructural,D
¿Cuáles son los principales ejes estratégicos que garantizan el éxito de la participación comunitaria en la planeación en salud?,La actitud política y el esfuerzo de la administración local,Los cambios en la realidad económico-social y ordenanzas municipales,"El abordaje territorial, espacios participativos y la familia como base",La participación comunitaria y escuelas saludables,C
"En el proceso de redacción del informe final de su estudio transversal analítico sobre la relación entre la ingesta de bebidas 
gaseosas y sobrepeso; usted desea que todas las secciones tengan coherencia entre sí. ¿Qué herramienta debe usar para 
verificarla?",Revisión de Turniting,Lista de verificación,Matriz de consistencia,Matriz de operacionalización,C
"Personal de serenazgo, lleva al centro de salud a un paciente adulto mayor con problemas de salud y sin familiares, 
presenta indigencia y sin documentos. ¿Qué derecho se le atribuye?",Acceso a la información,Consentimiento informado,Recuperación,Acceso a servicios de salud,D
"El POI Multianual del Ministerio de Salud es ……, en el cual se establece la programación de metas físicas y de costeo que 
se espera alcanzar en los próximos tres años.",instrumento de articulación,herramienta de gestión,herramienta de articulación,instrumento de gestión,D
"Gestante de 12 semanas es evaluada en el consultorio odontológico y diagnosticada con gingivitis inducida por placa dental 
asociada al embarazo. ¿Qué procedimiento de los mencionados correspondería realizar a la gestante?",Profilaxis dental,Exodoncia,Apertura cameral,Restauración,A
"El lunes 30 de marzo se apersonan a un puesto de salud de categoría I-3, 15 personas con vómitos y diarrea, quienes 
participaron en una pollada el día anterior. El caso es identificado como una Enfermedad Transmitida por Alimentos. ¿En qué 
momento se realiza la notificación epidemiológica del brote al nivel inmediato superior?",Al alta de los pacientes,De manera inmediata,Hasta las 48 horas,Cuando se reporta el VEA de la semana,B
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",consolidar el trabajo en equipo.,generar conocimiento científico útil.,mejorar la gestión de la salud.,captar inversiones en salud.,B
"Un paciente fue referido para evaluación y tratamiento por una probable gastritis a un nivel de atención superior. Se resolvió 
su problema de salud de manera parcial, continuando su tratamiento en su establecimiento de origen. ¿En qué condición 
considera fue contrarreferido?",Curado,Deserción,Mejorado,Retiro voluntario,C
"¿Qué se define como la forma característica de pensar y hacer las cosas en una entidad, en base a principios, valores, 
creencias, conductas y normas?",Principios institucionales,Cultura organizacional,Clima organizacional,Valores institucionales,B
"Varón de 26 años, acude para atención odontológica de mediana complejidad, el odontólogo SERUMS registra la historia 
clínica y se percata que falta un formato de información complementaria mediante el cual se informa al paciente la naturaleza 
de la atención, riesgos, efectos, así como los beneficios de la atención. ¿Cuál cree usted que es el documento faltante?",Ficha odontoestomatológica,Ficha familiar,Consentimiento informado,Odontograma,C
"El Ministerio de Salud a través de ...... es responsable de distribuir, difundir, dirigir, supervisar, monitorear, evaluar los 
medicamentos en los sectores públicos y privados.",DIGEMID,CENARES,DIGESA,CENSOPAS,A
"En el centro de salud, el SERUMS programa charlas extramurales a los pacientes y familiares sobre la importancia del manejo 
adecuado de los medicamentos para evitar la resistencia bacteriana. ¿Qué desea lograr?",Uso racional,Eficiencia en su uso,Optimizar la eficacia,Evitar reacciones adversas,A
"La salud pública está afectada por sobrepoblación mundial, grandes conflictos políticos-sociales y la pobreza creciente; como 
consecuencia inicial de estos fenómenos. ¿Qué ocurre principalmente?",El aumento en la incidencia de enfermedades,La aparición de enfermedades epidémicas,Las crisis psicosociales,El surgimiento de nuevas enfermedades,A
"Luego de la recolección y procesamiento de datos de su estudio para investigar si hay asociación entre el alcoholismo y la 
violencia familiar en adultos varones de su comunidad. ¿Qué análisis estadístico llevará a cabo?",Descriptivo,Probabilístico,Inferencial,Inductivo,C
"La promoción de la salud se define como la acción de ofrecer a los pueblos las vías y los medios suficientes para …… los 
problemas de salud y autocontrolar el proceso de salud-enfermedad.",controlar o mantener,restringir o acortar,atenuar o eliminar,diferir o mitigar,C
"Después de brindar una atención por violencia sexual a una paciente de 13 años, se debe presentar un informe social, 
requerido por las autoridades del Poder Judicial. Si hay información que faltan a la verdad, está cometiendo actos en contra 
de:",Ética,Beneficencia,Justicia,Responsabilidad,A
"Realizando visita domiciliaria, según el plan del cuidado integral de salud de las personas adultas mayores, se encuentra a 
un varón de 66 años de edad, vive solo; refiere tener “mal de ojo”, presenta “dolor de cabeza y dolor muscular”, llegará el 
curandero, realizará una limpia con cuy macho de color negro. Se le muestra interés e integración de los cuidados que 
requiere. ¿Éste enunciado se denomina?",Cultura,Interculturalidad en salud,Población indígena,Salud pública,B
"En un establecimiento de salud que tiene bajos indicadores de desempeño, se desea realizar un concepto compartido para 
un futuro mejor, pues cada quien tiene una idea diferente de lo que se quiere lograr. ¿Qué componente estratégico se debe 
plantear entre todos?",Valores,FODA,Misión,Visión,D
"Con respecto a la vacunación en recién nacidos, las vacunas que corresponden según el esquema nacional de vacunación 
son: contra la Hepatitis B y la…",BCG.,antipolio.,antiamarílica.,hexavalente.,A
"En pro de la salud y el desarrollo social entre los diferentes actores, en los distintos niveles de gobierno y de la sociedad, lo 
primero que se debe fortalecer son las...",capacidades de gestión.,coordinaciones intersectoriales.,alianzas estratégicas.,decisiones multisectoriales.,C
"Adolescente costeña es captada en el establecimiento para su suplementación con hierro. Al dosaje de hemoglobina resulta 
con 12 g/dl . Considerando que debe recibir una suplementación preventiva la frecuencia sería de……veces por semana con 
una duración de 3 meses por año.",1,2,4,3,B
"Al Centro de Salud de Chuquibamba de la provincia de Condesuyos, acude una gestante añosa, en periodo expulsivo, con 
antecedentes de preeclampsia; el parto se complica y fallecen madre y niño. Ante este evento. ¿Qué Auditoría de la Calidad 
de la Atención en Salud corresponde seguir?",Dirimente,Regular,De caso,Externa,C
"¿Cuál es la forma organizativa que transfiere cierta autonomía para fortalecer los niveles locales de gobierno, aproximando 
la toma de decisiones al lugar de producción de los servicios de salud, favoreciendo el desarrollo de la estrategia de atención 
primaria de la salud?",Descentralización,Desarticulación,Desconcentración,Desregulación,A
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",fabricante / operativo,director / organizativo,farmacéutico / rutinario,jefe / establecido,A
"Las evaluaciones e intervenciones en salud mental de la gestante se realizan en el marco de la atención de salud mental 
comunitaria, que considera diversos enfoques. El enfoque que evalúa los aspectos raciales, religiosos, políticos, orientación 
sexual, estado civil, migración, etc. ¿A qué enfoque corresponde?",Derechos humanos,Género,Interculturalidad,Interseccionalidad,D
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte. ¿A qué definición se refiere?",Curso de vida,Vías de cuidados,Cuidado integral,Determinante social,A
"En una localidad hay un brote de Dengue. Se realizaron pruebas rápidas con el NS1 a las personas que presentaban 
manifestaciones clínicas y a sus colaterales. El resultado fue positivo en el 90% de las pruebas realizadas, el 40% los 
positivos no tuvo manifestaciones clínicas. No se dispone de las pruebas moleculares para Dengue. ¿Qué indicador debe 
medirse para conocer cuantos pacientes con resultado positivo  tienen realmente la enfermedad?",Sensibilidad,Especificidad,Valor predictivo positivo,Valor predictivo negativo,C
"La pertinencia cultural en los servicios de salud implica que durante todo el proceso de la atención se tome en cuenta las 
características de la población a la que se atiende, en función a su cultura y contexto social. Evaluando cuatro dimensiones: 
gestión para la calidad de la atención, revaloración del sistema de salud tradicional, recursos humanos que promueven la 
salud intercultural y la …",participación ciudadana.,interculturalidad en salud.,inclusión social.,atención intercultural.,A
"Dentro de las intervenciones de promoción de la salud. El programa “familia saludable” considera a la familia como la unidad 
de ...... de mayor eficacia.",riesgo,intervención,análisis,soporte,B
"Se realiza la visita a la familia de niño de 3 meses que en su control de CRED no tuvo ganancia de peso. La madre estaba 
lavando ropa y el niño estaba siendo alimentado, con agua de anís en biberón, por su hermana adolescente. En este 
contexto ¿hacia qué tema orientará su consejería?",Paternidad responsable,Apoyo en el cuidado del bebé,Buenas prácticas de higiene,Lactancia materna exclusiva,D
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Consejería,Queja,Consulta,Sugerencia,B
"¿Cuál es el tipo de prevención cuyo objetivo es disminuir el avance y las complicaciones de la enfermedad establecida, 
mediante acciones orientadas a disminuir las secuelas y la discapacidad?",Terciaria,Cuaternaria,Secundaria,Primaria,A
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Moda,Rango,Mediana,Media,D
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro > 1,Ro < 1,Ro > 0.5,Ro = 0,A
"Se define como transición epidemiológica al proceso de paso del predominio de enfermedades …… a la preponderancia de 
las enfermedades...",degenerativas / infecciosas.,infecciosas / crónicas.,crónicas / infecciosas.,infecciosas / prevalentes.,B
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,2,4,3,1,D
"En su comunidad observa con mucha frecuencia casos de alcoholismo en varones y también violencia física de ellos contra 
sus esposas, para investigar en el menor tiempo posible, si hay asociación entre el alcoholismo y la violencia familiar. ¿Qué 
diseño de estudio elegirá?",Cohortes,Analítico,Cuasi experimental,Descriptivo,B
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Tasa de ataque, 50%","Tasa de incidencia, 50%","Razón de prevalencia, 50%","Tasa de prevalencia, 500 x 1000 hab",B
"En el informe final de su investigación sobre ansiedad en estudiantes de secundaria, requiere compartir la descripción 
del instrumento de screening de ansiedad utilizado, su validez y confiabilidad. ¿En qué sección de su informe debe incluirla?",Introducción,Marco teórico,Metodología,Resultados,C
"Si se orienta la formulación y actualización de las políticas y los planes en todos los niveles del gobierno, se refiere a ...…, a 
las cuales debe alinear sus objetivos operativos.",estrategias institucionales,desarrollos institucionales,acciones institucionales,organizaciones institucionales,A
"Cuenta con las herramientas administrativas para garantizar que la profesión se ejerza de manera ética. Este enunciado 
pertenece a la:",Comisión de ética,Responsabilidad,Moral,Deontología,D
"Usted va a realizar un estudio sobre la obesidad infantil en un colegio de la pequeña comunidad donde labora, pero el director 
le pide que los padres autoricen voluntariamente la participación de sus menores hijos. ¿Qué documento debe usar para este 
cometido?",Asentimiento informado,Compromiso paterno,Carta de investigación,Consentimiento informado,D
Ante la presencia de un caso probable de Tos Ferina. ¿Cuáles son las medidas a implementar?,"Jornada de vacunación, quimioprofilaxis, búsqueda de contactos indirectos","Búsqueda de casos secundarios, barrido vacunal, inamovilidad del caso","Seguimiento de contactos, búsqueda activa comunitaria e institucional, bloqueo vacunal","Censo de contactos, barrido vacunal, investigación del caso índice",C
