questions,option_A,option_B,option_C,option_D,correct_answer
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",patogénico / terciario.,patogénico / primario.,patogénico / secundario.,pre patogénico / secundario.,C
Ante la presencia de un caso probable de tos ferina. ¿Cuáles son las medidas a implementar?,"Censo de contactos, barrido vacunal, investigación del caso índice","Búsqueda de casos secundarios, barrido vacunal, inamovilidad del caso","Seguimiento de contactos, búsqueda activa comunitaria e institucional, bloqueo vacunal","Jornada de vacunación, quimioprofilaxis, búsqueda  de contactos indirectos",C
"La ética cultiva y promueve el ejercicio de la moral y los valores para que los actos estén encuadrados en el bien y en el 
derecho en beneficio de la sociedad. Como profesional de la salud. ¿Qué principios debe cumplir en la atención a la población 
objetivo?","Solidaridad, orden, deber y derecho","Fraternidad, moral, deber y orden","Orden, fraternidad, moral y derecho","Orden, moral, deber y derecho",D
"En el análisis FODA, los aspectos positivos de los recursos y actividades internas con que cuenta la institución, se les define 
como:",Fortalezas,Amenazas,Oportunidades,Estrategias,A
"Son comportamientos que pueden o no ser saludables e influir de manera positiva o negativa en la salud del individuo, 
caracterizan el modo de vida de un individuo y suelen ser permanentes. Esta definición corresponde a:",Hábito saludable,Práctica,Estilo de vida,Autocuidado,C
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",jefe / establecido,farmacéutico / rutinario,fabricante / operativo,director / organizativo,C
"Mujer de 22 años con discapacidad motora moderada, cuenta con su carnet de CONADIS, acude a una obra de teatro 
organizado por el Instituto Británico. ¿De cuánto es el descuento que le realizan en su entrada?",20 al 10%,25 al 10%,50 al 25%,30 al 15%,A
"Los sistemas de vigilancia en salud (SVES) son la guía para la acción que el personal de salud utiliza para tomar decisiones 
prácticas frente a los problemas de salud. El tipo tradicional se caracteriza por que se...",usan datos específicos de información adicional.,incluye los procedimientos del proceso de la práctica «centinela».,basan en los sistemas de declaración de enfermedades transmisibles y morbilidad.,usa mediciones sistemáticas.,C
"Llega al centro materno una gestante proveniente del sur de nuestro país, quién solicita tener un parto vertical. Como 
profesional de la salud. ¿Cómo procedería para atender y responder al requerimiento de la paciente?",Persuadir su deseo,Denegarle la atención,Respetar su pedido,Enviarla a otro establecimiento,C
"Varón de 38 años con daño en hemisferio derecho, parietal, negligencia hemiespacial, alexia, trastornos espaciales y agrafia 
de tipo espacial. ¿Qué alteración presenta?",Acalculia,Afasia,Agnosia,Anartria,A
"En el centro de salud, el serumista atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Autocuidado,Cambio de dieta,Destreza,Motivación,A
"Mujer de 37 años, con anemia, nutrición le indica una dieta rigurosa de suplementos y sus controles cada semana vía 
teleorientación. ¿Cuál es el objetivo del control?",Interconsultas continuas,Adherencia a los suplementos,Verificar el consumo de los medicamentos,Reevaluar su hemograma,B
"Se desea reorganizar el servicio de admisión y para ello es necesario separar las historias clínicas. ¿Cuántos años se debe 
considerar para el archivo pasivo de historias clínicas que no han sido requeridas?",Más de 1,Más de 5,Más de 10,Más de 15,B
"La salud pública está afectada por sobrepoblación mundial, grandes conflictos político-sociales y la pobreza creciente; como 
consecuencia inicial de estos fenómenos. ¿Qué ocurre principalmente?",El surgimiento de nuevas enfermedades,Las crisis psicosociales,La aparición de enfermedades epidémicas,El aumento en la incidencia de enfermedades,D
"La sala situacional de salud es una herramienta que ofrece evidencia sobre la eficacia de las intervenciones en salud y sobre 
la capacidad de los sistemas de salud para responder a las necesidades de salud de la población. ¿Quiénes la deben conocer 
y analizar prioritariamente?",Todo el personal de salud y autoridades locales,El responsable de epidemiologia y jefe de establecimiento,Promotores de salud y responsable de promoción de la salud,Coordinadores de red y responsable de epidemiología,A
"En un establecimiento de salud que tiene bajos indicadores de desempeño, se desea realizar un concepto compartido para 
un futuro mejor, pues cada quien tiene una idea diferente de lo que se quiere lograr. ¿Qué componente estratégico se debe 
plantear entre todos?",Valores,FODA,Misión,Visión,D
"Mujer de 56 años con diagnóstico médico ELA, con marcha independiente, ingesta oral, presenta alteraciones en su habla 
como: prosodia monótona, voz de baja intensidad y nasalizada. ¿Qué trastorno presenta para comunicarse?",Disfagia,Disartria,Tartamudez,Afasia,B
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro > 0.5,Ro = 0,Ro < 1,Ro > 1,D
"Recién nacido de 15 días con síndrome de Down al amamantar presenta 6 succiones débiles y pausa, inicia un cuadro de 
anemia. ¿Cuántas succiones aproximadamente debería realizar para considerar una succión madura?",5 a 10,5 a 15,10 a 15,10 a 30,D
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Controlado para infecciones intrahospitalarias,Exclusivo para dolor oncológico,Específico para hepatitis A,Para métodos de planificación familiar,B
"Debido a que se observaron muchos casos de suicidios en adolescentes en la comunidad donde usted labora, le encargan 
realizar un estudio descriptivo sobre la depresión en adolescentes en su comunidad ¿Cuál será la principal limitante del 
estudio?",Demandará costos económicos muy elevados,El análisis estadístico será muy complejo,No permitirá hallar asociación de variables,Sus resultados no serán extrapolables,C
"En pro de la salud y el desarrollo social entre los diferentes actores, en los distintos niveles de gobierno y de la sociedad, lo 
primero que se debe fortalecer son las...",alianzas estratégicas.,coordinaciones intersectoriales.,capacidades de gestión.,decisiones multisectoriales.,A
"Paciente de 56 años con lesión isquémica del lóbulo parieto-occipital izquierdo, no reconoce ni denomina objetos. ¿Qué tipo 
de afasia anómica presenta?",Fonética,Semántica,Parafásica,Fonológica,B
"Niño de 6 años (primer hijo), con disfonía, quien presenta un tumor laríngeo benigno por VPH. ¿Cuándo debieron sus padres 
colocarse la vacuna por prevención?",Antes de tener hijos,Al nacer,Antes de iniciar su vida sexual,Antes de parto,C
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Plan de acción,Recursos humanos,Clima organizacional,Proyecto de mejora,C
"Una prueba de screening que tiene muy baja sensibilidad, tiene mayor probabilidad de clasificar a sujetos enfermos como 
sanos. ¿Qué tipo de resultado es?",Sensibilidad ineficiente,Valor predictivo positivo,Falso positivo,Falso negativo,D
"La pertinencia cultural en los servicios de salud implica que durante todo el proceso de la atención se tome en cuenta las 
características de la población a la que se atiende, en función a su cultura y contexto social. Evaluando cuatro dimensiones: 
gestión para la calidad de la atención, revaloración del sistema de salud tradicional, recursos humanos que promueven la 
salud intercultural y la …",inclusión social.,interculturalidad en salud.,participación ciudadana.,atención intercultural.,C
"El profesional serumista atiende un paciente con Guillain Barré, según la normativa epidemiológica. ¿Qué debe hacer?",Transferir a otra IPRESS,Iniciar su tratamiento,Reportar al establecimiento de salud,Derivar a otro establecimiento,C
"Salud Escolar lleva a cabo la vacunación masiva, descarte de anemia, cuidado de la salud bucal, desparasitación a los 
alumnos de las IE públicas. En cumplimiento al derecho de ......, se hace de conocimiento a los padres de familia quienes 
firman y el personal interviene atendiendo.",beneficencia,consentimiento informado,autorización,justicia,B
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Mediana,Media,Rango,Moda,B
"En la metodología del análisis FODA, el comportamiento de la población, costumbre y hábitos negativos que son difíciles de 
cambiar, se identifican como:",Oportunidades,Amenazas,Negatividad,Debilidades,B
"Mujer de 59 años que ha sufrido un ACV con lesión en lóbulo parieto-occipital izquierdo con un mes de evolución, presenta 
alteraciones en diferentes componentes del lenguaje. Según Ardiles. ¿Cuál es la prueba más utilizada?",Prueba de Minnesota,Boston,Batería de las afasias de Western,Índice Porch,B
"Al texturizar los alimentos de un paciente con disfagia empleamos una jeringa de 10 ml para probar la consistencia. Para usar 
la prueba de goteo con un tenedor. ¿Cuál es el nivel de consistencia en el marco del IDSSI?",5,4,3,2,B
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Queja,Consejería,Consulta,Sugerencia,A
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Flujograma,Organigrama,Categorización,Cartera de servicios,D
"Para investigar la relación entre la anemia y la talla de niños de 5° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y talla a todos ellos. ¿Qué enfoque de investigación está realizando?",Cualitativo,Cuantitativo,Observacional,Mixto,B
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",solo en época de lluvias,al amanecer y al atardecer,a medio día y sin lluvia,al atardecer y durante la noche,B
"El Ministerio de Trasporte y Comunicación al promover la accesibilidad a las personas con discapacidad, dispone que los 
programas televisivos deben contar con:",Interprete de lengua de señas o subtítulos,Interprete de lenguaje de señas y Braile,Subtítulos y SAAC,Traductor Google o subtítulos,A
"En el contexto de la salud pública se implementó el “Plan Esperanza” entre el 2012 al 2015, donde el cáncer ocupó el segundo 
puesto según la tasa de mortalidad por grupo de enfermedad. ¿Qué tipo de estudio se realizó para llegar a esa conclusión?",Estadístico,Trasversal,Descriptivo,Epidemiológico,D
"Mujer de 22 años víctima de violencia física, es derivada por la fiscalía para su atención integral en el establecimiento de 
salud. El área de psicología luego de la evaluación, inicia su plan de atención integral que constará de 10 sesiones. ¿Qué tipo 
de determinante social de la salud se está abordando?",Económico,Estructural,Intermedio,Comercial,B
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Depósito y lavado de carros,Zona de almacenamiento de residuos contaminados,Área de internamiento,Zona de selección de residuos sólidos,D
"Usted se entera que en un EESS administraron una medicación que produjo un daño discapacitante en un paciente. ¿Qué 
medida inmediata hubiera tomado para manejar esta situación?",Mejorar el proceso de atención sanitaria en EESS,Informar a los familiares,Medidas de mejora en el EESS,Notificarlo al nivel inmediato superior,D
"Paciente de 57 años, sufrió un ACV isquémico en arteria cerebral media izquierda. Utiliza palabras incorrectas desde el punto 
de vista de su selección y composición. Según Ardila. ¿Cómo se denominan esas desviaciones?",Logorrea,Muletillas,Agnosias,Parafasias,D
"Al llegar a su comunidad de SERUMS observa que hay baja adherencia a la lactancia materna por lo cual plantea hacer 
una investigación sobre factores asociados a lactancia materna. ¿Qué debe realizar en primer lugar para su estudio?",Revisar literatura científica sobre el tema,Elaborar su pregunta de investigación,Definir sus instrumentos de medición,Elegir los objetivos de estudio,A
"Un paciente fue referido para evaluación y tratamiento por una probable gastritis a un nivel de atención superior. Se resolvió 
su problema de salud de manera parcial, continuando su tratamiento en su establecimiento de origen. ¿En qué condición 
considera fue contrarreferido?",Mejorado,Retiro voluntario,Curado,Deserción,A
"Niño de 5 años con retardo mental moderado, desarrollo motor acorde a su edad, no tolera sentarse por más de 5 minutos. 
¿Qué actividades solicita el equipo SAANE al terapeuta de lenguaje?",Pruebas psicométricas,Psicomotricidad,Integración sensorial,Atención y memoria,D
"¿A qué corresponde la siguiente definición?: “Es el conjunto de acciones que desarrolla un profesional de la salud mediante 
el uso de las TIC, para proporcionar a la persona usuaria de salud, consejería y asesoría con fines de promoción de la salud, 
prevención, recuperación o rehabilitación de las enfermedades”.",Teleinterconsulta,Telemonitoreo,Teleorientación,Teleconsulta,C
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Uso de medicamentos genéricos,Uso irracional de medicamentos,Petitorio de los mismos medicamentos,Uso adecuado de medicamentos de marca,B
"Varón de 36 años docente de nivel secundario, dicta en el 4to piso de una escuela, sufrió un accidente de tránsito, le 
amputaron miembro inferior derecho; al reincorporarse solicita al director realizar un ajuste razonable. ¿Qué ajuste razonable 
acorde debe realizar?",Cambiarlo de puesto laboral,Invitarlo al retiro con indemnización,Habilitar un aula en el primer piso,Construir un ascensor,C
"Las acciones para mejorar la calidad de la atención orientados a mejorar la experiencia y la confianza de las personas, las 
familias y las comunidades en los servicios de salud, más allá de la optimización de los procesos, se enmarca dentro de las 
Funciones Esenciales de Salud Pública. ¿A qué función corresponde?",Financiamiento de la salud eficiente y equitativo,Acceso equitativo a servicios de salud integrales y de calidad,Desarrollo de recursos humanos para la salud,Asegurar el acceso y el uso racional de medicamentos,B
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",mejorar la gestión de la salud.,consolidar el trabajo en equipo.,generar conocimiento científico útil.,captar inversiones en salud.,C
"Si se orienta la formulación y actualización de las políticas y los planes en todos los niveles del gobierno, se refiere a ...…, a 
las cuales debe alinear sus objetivos operativos.",acciones institucionales,desarrollos institucionales,organizaciones institucionales,estrategias institucionales,D
"Se reportan 2 casos de peste en el hospital y se ha restringido el ingreso. Los casos son de la comunidad y no se sabe si hay 
más casos. ¿Cuál es la medida inicial a tomar?",Ordenamiento ambiental,Control de roedores,Medidas de control químico de pulgas,Medidas de bioseguridad e identificar las casas de infectados,D
"Después de brindar una atención por violencia sexual a una paciente de 13 años, se debe presentar un informe social, 
requerido por las autoridades del Poder Judicial. Si hay información que faltan a la verdad, está cometiendo actos en contra 
de:",Ética,Beneficencia,Responsabilidad,Justicia,A
"Al Centro de Salud de Chuquibamba de la provincia de Condesuyos, acude una gestante añosa, en periodo expulsivo, con 
antecedentes de preeclampsia; el parto se complica y fallecen madre y niño. Ante este evento. ¿Qué Auditoría de la Calidad 
de la Atención en Salud corresponde seguir?",Externa,Regular,Dirimente,De caso,D
"En una clínica privada diagnostican con TB a una mujer de 28 años, y no cuentan con un programa gratuito para su atención. 
¿Cuál es el protocolo a seguir según normativa nacional?",Interconsulta con su médico de cabecera,A una clínica cerca de su casa,Solicitar que compre sus pastillas,Derivar a un establecimiento del MINSA o ESSALUD,D
"En un estudio sobre la depresión en adolescentes en su comunidad, aplica un instrumento de detección de depresión en 
estudiantes de 5° año de secundaria de un colegio cercano al establecimiento. ¿Qué tipo de muestreo está realizando?",No probabilístico,Censal,Estadístico,Probabilístico,A
"El lunes 30 de marzo se apersonan a un puesto de salud de categoría I-3, 15 personas con vómitos y diarrea, quienes 
participaron en una pollada el día anterior. El caso es identificado como una Enfermedad Transmitida por Alimentos. ¿En qué 
momento se realiza la notificación epidemiológica del brote al nivel inmediato superior?",Hasta las 48 horas,De manera inmediata,Al alta de los pacientes,Cuando se reporta el VEA de la semana,B
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,1,3,4,2,A
"El Ministerio de Salud a través de ...... es responsable de distribuir, difundir, dirigir, supervisar, monitorear, evaluar los 
medicamentos en los sectores públicos y privados.",CENARES,CENSOPAS,DIGEMID,DIGESA,C
"En su comunidad observa con mucha frecuencia casos de alcoholismo en varones y también violencia física de ellos contra 
sus esposas, para investigar en el menor tiempo posible, si hay asociación entre el alcoholismo y la violencia familiar. ¿Qué 
diseño de estudio elegirá?",Analítico,Cuasi experimental,Cohortes,Descriptivo,A
"En el proceso de redacción del informe final de su estudio transversal analítico sobre la relación entre la ingesta de bebidas 
gaseosas y sobrepeso; usted desea que todas las secciones tengan coherencia entre sí. ¿Qué herramienta debe usar para 
verificarla?",Lista de verificación,Matriz de consistencia,Matriz de operacionalización,Revisión de Turnitin,B
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Tasa de prevalencia, 500 x 1000 hab","Razón de prevalencia, 50%","Tasa de incidencia, 50%","Tasa de ataque, 50%",C
"Mujer de 70 años, procedente de Loreto, hace 2 días presentó fiebre de 39°C, dolor de articulaciones y cefalea, el día de hoy 
acude al establecimiento con vómitos persistentes y sangrado de mucosas. Funciones vitales: T°: 36°C, PA: 100/70 mmHg, 
FR: 28X'. ¿Qué tipo de dengue es?",Probable con signos de alarma,Confirmado sin signos de alarma,Grave,Hemorrágico con signos de alarma,A
"Madre quechua hablante de 30 años, tiene niño de un año con diarrea y deshidratación; ella niega su atención en el 
establecimiento de salud, porque según su creencia el caso corresponde a “susto” y lo debe atender el curandero. ¿Cómo 
procedes ante este caso?",Constatar con la policía y autoridad comunal,Discrepas con su decisión porque no es correcto,Solicitar presidente de la comunidad que intervenga,"Llegas a un acuerdo en la terapia del niño, respetando sus creencias",D
"Personal de serenazgo lleva al centro de salud a un paciente adulto mayor con problemas de salud y sin familiares, 
presenta indigencia y sin documentos. ¿Qué derecho se le atribuye?",Acceso a la información,Acceso a servicios de salud,Recuperación,Consentimiento informado,B
"El personal de un establecimiento de salud desea saber lo que debe desarrollar prioritariamente. ¿Qué componente debe 
conocer para orientar sus objetivos estratégicos?",FODA,Misión,Valores,Visión,B
"Se define como transición epidemiológica al proceso de paso del predominio de enfermedades …… a la preponderancia de 
las enfermedades...",degenerativas / infecciosas.,infecciosas / crónicas.,crónicas / infecciosas.,infecciosas / prevalentes.,B
"Realizando visita domiciliaria, según el plan del cuidado integral de salud de las personas adultas mayores, se encuentra a 
un varón de 66 años de edad, vive solo; refiere tener “mal de ojo”, presenta “dolor de cabeza y dolor muscular”, llegará el 
curandero, realizará una limpia con cuy macho de color negro. Se le muestra interés e integración de los cuidados que 
requiere. ¿Éste enunciado se denomina?",Cultura,Población indígena,Salud pública,Interculturalidad en salud,D
"Dentro de las intervenciones de promoción de la salud. El programa “familia saludable” considera a la familia como la unidad 
de ...... de mayor eficacia.",soporte,riesgo,análisis,intervención,D
"Un serumista está trabajando en un establecimiento de salud con población asignada, que cuenta con médico 
cirujano, profesionales de enfermería, obstetricia y personal técnico de enfermería. Según su cartera de servicios. ¿Cuál es 
el nivel de atención en el que se encuentra?",I-2,I-3,I-1,I-4,A
"Cuenta con las herramientas administrativas para garantizar que la profesión se ejerza de manera ética. Este enunciado 
pertenece a la:",Moral,Deontología,Comisión de ética,Responsabilidad,B
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Desarrollo de políticas,Asignación de recursos,Evaluación,Acceso,D
