questions,option_A,option_B,option_C,option_D,correct_answer
"Salud Escolar lleva a cabo la vacunación masiva, descarte de anemia, cuidado de la salud bucal, desparasitación a los 
alumnos de las IE públicas. En cumplimiento al derecho de ......, se hace de conocimiento a los padres de familia quienes 
firman y el personal interviene atendiendo.",autorización,consentimiento informado,justicia,beneficencia,B
"Niño de 6 meses de edad, vacunado el día anterior con pentavalente y antipolio, es llevado al centro de salud por presentar 
dolor, enrojecimiento, induración en el lugar de la aplicación. De acuerdo a los síntomas presentados estamos ante un caso 
de…",efectos post vacunales.,reacción tardía.,efectos pre vacunales.,reacción alérgica.,A
"Después de brindar una atención por violencia sexual a una paciente de 13 años, se debe presentar un informe social, 
requerido por las autoridades del Poder Judicial. Si hay información que faltan a la verdad, está cometiendo actos en contra 
de:",Justicia,Ética,Responsabilidad,Beneficencia,B
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Consejería,Sugerencia,Queja,Consulta,C
"¿A qué corresponde la siguiente definición?: “Es el conjunto de acciones que desarrolla un profesional de la salud mediante 
el uso de las TIC, para proporcionar a la persona usuaria de salud, consejería y asesoría con fines de promoción de la salud, 
prevención, recuperación o rehabilitación de las enfermedades”.",Teleorientación,Teleinterconsulta,Teleconsulta,Telemonitoreo,A
"Adulto mayor acude al establecimiento de salud por primera vez en el año, para su consulta médica. Antecedente: hipertensión 
controlada. Se le realiza interconsultas a diversos servicios, encontrándose sobrepeso, edéntulo sin prótesis; también se 
vacuna contra el neumococo. ¿Qué cree usted que se está aplicando en el adulto mayor?",Cuidado familiar,Cuidado individual,Alfabetización en salud,Atención integral,B
"Se define como transición epidemiológica al proceso de paso del predominio de enfermedades …… a la preponderancia de 
las enfermedades...",infecciosas / crónicas.,degenerativas / infecciosas.,infecciosas / prevalentes.,crónicas / infecciosas.,A
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Tasa de prevalencia, 500 x 1000 hab","Razón de prevalencia, 50%","Tasa de ataque, 50%","Tasa de incidencia, 50%",D
"En un estudio sobre la depresión en adolescentes en su comunidad, aplica un instrumento de detección de depresión en 
estudiantes de 5° año de secundaria de un colegio cercano al establecimiento. ¿Qué tipo de muestreo está realizando?",Probabilístico,Censal,No probabilístico,Estadístico,C
"Gestante de 12 semanas es evaluada en el consultorio odontológico y diagnosticada con gingivitis inducida por placa dental 
asociada al embarazo. ¿Qué procedimiento de los mencionados correspondería realizar a la gestante?",Apertura cameral,Profilaxis dental,Restauración,Exodoncia,B
"Un serumista está trabajando en un establecimiento de salud con población asignada, que cuenta con médico 
cirujano, profesionales de enfermería, obstetricia y personal técnico de enfermería. Según su cartera de servicios. ¿Cuál es 
el nivel de atención en el que se encuentra?",I-3,I-2,I-1,I-4,B
"Al Centro de Salud de Chuquibamba de la provincia de Condesuyos, acude una gestante añosa, en periodo expulsivo, con 
antecedentes de preeclampsia; el parto se complica y fallecen madre y niño. Ante este evento. ¿Qué Auditoría de la Calidad 
de la Atención en Salud corresponde seguir?",Dirimente,De caso,Externa,Regular,B
"Un servidor público, brinda información de un diagnóstico médico, a personas de la comunidad. ¿Qué principio ético 
está vulnerando?",Confidencialidad,Individualidad,Seguridad,Respeto,A
¿Cuándo indicaría usted iniciar la higiene oral para generar el hábito saludable del cepillado dental?,A partir del año de vida,Al completar su dentadura decidua,En cualquier momento de la vida,A partir de los primeros seis meses de vida,D
"Mujer de 55 años, señala que su esposo se hizo prueba de papilomavirus y salió positiva. Acude a control al centro materno 
y le realizan tamizaje con PAP que salió positivo. ¿Qué prueba está en el siguiente paso en el flujograma de atención de 
cáncer de cuello uterino?",Tomar biopsias,Nuevo PAP,Colposcopía,Curetaje endocervical,C
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",al atardecer y durante la noche,al amanecer y al atardecer,a medio día y sin lluvia,solo en época de lluvias,B
¿Cuáles son los principales ejes estratégicos que garantizan el éxito de la participación comunitaria en la planeación en salud?,La participación comunitaria y escuelas saludables,Los cambios en la realidad económico-social y ordenanzas municipales,"El abordaje territorial, espacios participativos y la familia como base",La actitud política y el esfuerzo de la administración local,C
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",captar inversiones en salud.,generar conocimiento científico útil.,consolidar el trabajo en equipo.,mejorar la gestión de la salud.,B
"Varón de 26 años, acude para atención odontológica de mediana complejidad, el odontólogo SERUMS registra la historia 
clínica y se percata que falta un formato de información complementaria mediante el cual se informa al paciente la naturaleza 
de la atención, riesgos, efectos, así como los beneficios de la atención. ¿Cuál cree usted que es el documento faltante?",Ficha familiar,Odontograma,Ficha odontoestomatológica,Consentimiento informado,D
"Con respecto a la vacunación en recién nacidos, las vacunas que corresponden según el esquema nacional de vacunación 
son: contra la Hepatitis B y la…",hexavalente.,antiamarílica.,antipolio.,BCG.,D
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Media,Mediana,Rango,Moda,A
"Se reportan 2 casos de peste en el hospital y se ha restringido el ingreso. Los casos son de la comunidad y no se sabe si hay 
más casos. ¿Cuál es la medida inicial a tomar?",Control de roedores,Medidas de bioseguridad e identificar las casas de infectados,Medidas de control químico de pulgas,Ordenamiento ambiental,B
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Zona de almacenamiento de residuos contaminados,Área de internamiento,Depósito y lavado de carros,Zona de selección de residuos sólidos,D
"El POI Multianual del Ministerio de Salud es ……, en el cual se establece la programación de metas físicas y de costeo que 
se espera alcanzar en los próximos tres años.",herramienta de gestión,instrumento de articulación,instrumento de gestión,herramienta de articulación,C
"En una localidad hay un brote de Dengue. Se realizaron pruebas rápidas con el NS1 a las personas que presentaban 
manifestaciones clínicas y a sus colaterales. El resultado fue positivo en el 90% de las pruebas realizadas, el 40% los 
positivos no tuvo manifestaciones clínicas. No se dispone de las pruebas moleculares para Dengue. ¿Qué indicador debe 
medirse para conocer cuantos pacientes con resultado positivo  tienen realmente la enfermedad?",Valor predictivo negativo,Sensibilidad,Valor predictivo positivo,Especificidad,C
"Debido a que se observaron muchos casos de suicidios en adolescentes en la comunidad donde usted labora, le encargan 
realizar un estudio descriptivo sobre la depresión en adolescentes en su comunidad ¿Cuál será la principal limitante del 
estudio?",El análisis estadístico será muy complejo,Demandará costos económicos muy elevados,No permitirá hallar asociación de variables,Sus resultados no serán extrapolables,C
"En su comunidad observa con mucha frecuencia casos de alcoholismo en varones y también violencia física de ellos contra 
sus esposas, para investigar en el menor tiempo posible, si hay asociación entre el alcoholismo y la violencia familiar. ¿Qué 
diseño de estudio elegirá?",Descriptivo,Cohortes,Cuasi experimental,Analítico,D
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Plan de acción,Proyecto de mejora,Clima organizacional,Recursos humanos,C
"Usted trabaja en un centro de salud y advierte que la población que acude son personas adultas mayores en un 80%. ¿Qué 
medida inicial puede tomar para mejorar su atención?",Fortalecer su equipo multidisciplinario,Favorecer la participación de la familia,Tener un enfoque de derechos,Promover la educación en la comunidad,A
"Cuenta con las herramientas administrativas para garantizar que la profesión se ejerza de manera ética. Este enunciado 
pertenece a la:",Comisión de ética,Deontología,Responsabilidad,Moral,B
"Para investigar la relación entre la anemia y el peso de niños de 6° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y el peso a todos ellos. ¿Qué método de investigación está realizando?",Mixto,Cuasi experimental,Observacional,Experimental,C
"En pro de la salud y el desarrollo social entre los diferentes actores, en los distintos niveles de gobierno y de la sociedad, lo 
primero que se debe fortalecer son las...",alianzas estratégicas.,coordinaciones intersectoriales.,decisiones multisectoriales.,capacidades de gestión.,A
"Una prueba de screening que tiene muy baja sensibilidad, tiene mayor probabilidad de clasificar a sujetos enfermos como 
sanos. ¿Qué tipo de resultado es?",Sensibilidad ineficiente,Falso positivo,Falso negativo,Valor predictivo positivo,C
"En el centro de salud, el serumista, atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Autocuidado,Cambio de dieta,Motivación,Destreza,A
"En el proceso de redacción del informe final de su estudio transversal analítico sobre la relación entre la ingesta de bebidas 
gaseosas y sobrepeso; usted desea que todas las secciones tengan coherencia entre sí. ¿Qué herramienta debe usar para 
verificarla?",Matriz de operacionalización,Matriz de consistencia,Lista de verificación,Revisión de Turniting,B
"En la metodología del análisis FODA, el comportamiento de la población, costumbre y hábitos negativos que son difíciles de 
cambiar, se identifican como:",Oportunidades,Negatividad,Debilidades,Amenazas,D
"Milena, una obstetra serumista coloca una ampolla intramuscular de metamizol a una gestante que viene con fiebre, minutos 
después siente mareos, nauseas y se observa en la zona de aplicación un rash; por tanto ella debe consignar en la historia 
clínica de manera obligatoria las sospechas de reacciones adversas, reportarlas en el formato correspondiente y remitirlo al 
comité de ...... y tecnovigilancia de la IPRESS en los plazos correspondientes.",control interno,farmacovigilancia,auditoría interna,auditoría externa,B
"Madre quechua hablante de 30 años, tiene niño de un año con diarrea y deshidratación; ella niega su atención en el 
establecimiento de salud, porque según su creencia el caso corresponde a “susto” y lo debe atender el curandero. ¿Cómo 
procedes ante este caso?",Constatar con la policía y autoridad comunal,Discrepas con su decisión porque no es correcto,Solicitar presidente de la comunidad que intervenga,"Llegas a un acuerdo en la terapia del niño, respetando sus creencias",D
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Controlado para infecciones intrahospitalarias,Específico para hepatitis A,Exclusivo para dolor oncológico,Para métodos de planificación familiar,C
"Las gingivitis y periodontitis son enfermedades multifactoriales que comparten factores de riesgo, entre ellas, las asociadas a 
la acumulación de placa bacteriana en el margen gingival y por debajo de ella, estos factores de riesgo conocidos se podrían 
agrupar en ……, estilos de vida y predisposición genética.",medio ambiente,índice de desarrollo,quintil de pobreza,condición socioeconómica,A
"La sala situacional de salud es una herramienta que ofrece evidencia sobre la eficacia de las intervenciones en salud y sobre 
la capacidad de los sistemas de salud para responder a las necesidades de salud de la población. ¿Quiénes la deben conocer 
y analizar prioritariamente?",Promotores de salud y responsable de promoción de la salud,El responsable de epidemiologia y jefe de establecimiento,Coordinadores de red y responsable de epidemiología,Todo el personal de salud y autoridades locales,D
"Se realiza la visita a la familia de niño de 3 meses que en su control de CRED no tuvo ganancia de peso. La madre estaba 
lavando ropa y el niño estaba siendo alimentado, con agua de anís en biberón, por su hermana adolescente. En este 
contexto ¿hacia qué tema orientará su consejería?",Buenas prácticas de higiene,Apoyo en el cuidado del bebé,Lactancia materna exclusiva,Paternidad responsable,C
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Uso irracional de medicamentos,Uso de medicamentos genéricos,Petitorio de los mismos medicamentos,Uso adecuado de medicamentos de marca,A
Ante la presencia de un caso probable de Tos Ferina. ¿Cuáles son las medidas a implementar?,"Seguimiento de contactos, búsqueda activa comunitaria e institucional, bloqueo vacunal","Búsqueda de casos secundarios, barrido vacunal, inamovilidad del caso","Jornada de vacunación, quimioprofilaxis, búsqueda de contactos indirectos","Censo de contactos, barrido vacunal, investigación del caso índice",A
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,3,1,4,2,B
"Se produce un incendio en el mercado local y hay cadáveres calcinados irreconocibles. El familiar de uno de los desaparecidos 
indica a la Fiscalía que su pariente una semana antes fue para una atención odontológica al centro de salud de la zona. Para 
realizar un análisis comparativo con el resultado del perito en odontología forense. ¿Qué documento solicitará la Fiscalía al 
servicio odontológico?",El periodontograma,El odontograma,La hoja de referencia,El modelo de estudio,B
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Acceso,Asignación de recursos,Desarrollo de políticas,Evaluación,A
"Niña de 8 años de edad con asimetría facial en tercio inferior del lado derecho, es llevada a la consulta odontológica por su 
madre, quien refiere que la hija presentó dolor por más de dos días y que solo le dio paracetamol. Al examen intraoral se 
observa  inflamación difusa de tejidos blandos, pieza dental 46 con caries amplia y compromiso pulpar. ¿Qué tipo de atención 
necesita?",Urgencia,Emergencia,Consulta externa,Apoyo al diagnóstico,A
"La ética sugiere aquello que es deseable y condena lo que no debe hacerse, mientras que la deontología cuenta con las 
herramientas administrativas para garantizar que la profesión se ejerza de manera ética. ¿Con qué debe contar un profesional 
de la salud para su ejercicio profesional?",Currículo vitae documentado,Diplomados,Estudios de posgrado,"Título profesional, colegiatura",D
"Las acciones para mejorar la calidad de la atención orientados a mejorar la experiencia y la confianza de las personas, las 
familias y las comunidades en los servicios de salud, más allá de la optimización de los procesos, se enmarca dentro de las 
Funciones Esenciales de Salud Pública. ¿A qué función corresponde?",Asegurar el acceso y el uso racional de medicamentos,Financiamiento de la salud eficiente y equitativo,Acceso equitativo a servicios de salud integrales y de calidad,Desarrollo de recursos humanos para la salud,C
"Al llegar a su comunidad de SERUMS observa que hay baja adherencia a la lactancia materna por lo cual plantea hacer 
una investigación sobre factores asociados a lactancia materna. ¿Qué debe realizar en primer lugar para su estudio?",Elegir los objetivos de estudio,Elaborar su pregunta de investigación,Definir sus instrumentos de medición,Revisar literatura científica sobre el tema,D
"¿Qué se define como la forma característica de pensar y hacer las cosas en una entidad, en base a principios, valores, 
creencias, conductas y normas?",Clima organizacional,Cultura organizacional,Principios institucionales,Valores institucionales,B
"Un serumista luego de haber diagnosticado y tratado un caso clínico muy interesante, ha hecho una revisión profunda de la 
literatura sobre el tema y desea compartirlo con la comunidad científica. ¿Qué tipo de informe de investigación debe preparar?",Artículo original,Reporte de caso,Carta al editor,Revisión sistemática,D
"Realizando visita domiciliaria, según el plan del cuidado integral de salud de las personas adultas mayores, se encuentra a 
un varón de 66 años de edad, vive solo; refiere tener “mal de ojo”, presenta “dolor de cabeza y dolor muscular”, llegará el 
curandero, realizará una limpia con cuy macho de color negro. Se le muestra interés e integración de los cuidados que 
requiere. ¿Éste enunciado se denomina?",Población indígena,Cultura,Salud pública,Interculturalidad en salud,D
"En una farmacia se va a instalar el control termostático de la unidad de refrigeración. ¿Qué se debe tener en cuenta con los 
sensores?",Con exactitud de aproximadamente 0.3°C,Deben estar calibrados,Áreas con poca variabilidad en temperatura,Dependientes del sistema de monitoreo,B
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte. ¿A qué definición se refiere?",Curso de vida,Determinante social,Vías de cuidados,Cuidado integral,A
"Si se orienta la formulación y actualización de las políticas y los planes en todos los niveles del gobierno, se refiere a ...…, a 
las cuales debe alinear sus objetivos operativos.",organizaciones institucionales,desarrollos institucionales,acciones institucionales,estrategias institucionales,D
"Los establecimientos de salud implementan medidas de control de infecciones respiratorias en todos sus servicios. El servicio 
de odontología es un área de elevado riesgo de transmisión de TB. Se aplica medida de control garantizando un sistema de 
ventilación (natural y mecánica) para reducir la concentración de partículas infecciosas. ¿Qué tipo de medida de control se 
aplicó?",Vigilancia,Protección respiratoria,Ambiental,Administrativo,C
"Una de las alternativas para prevenir las enfermedades no trasmisibles (ENT) es la reducción de los factores de riesgo 
comunes a estas enfermedades. De las mencionadas. ¿Cuál consideraría la más costo efectiva?",Promover estilos de vida saludable,Tratamientos alternativos,Incentivar el consumo de alcohol,Consumo de cigarrillos electrónicos,A
"En el centro de salud, el SERUMS programa charlas extramurales a los pacientes y familiares sobre la importancia del manejo 
adecuado de los medicamentos para evitar la resistencia bacteriana. ¿Qué desea lograr?",Uso racional,Evitar reacciones adversas,Optimizar la eficacia,Eficiencia en su uso,A
"Usted va a realizar un estudio sobre la obesidad infantil en un colegio de la pequeña comunidad donde labora, pero el director 
le pide que los padres autoricen voluntariamente la participación de sus menores hijos. ¿Qué documento debe usar para este 
cometido?",Compromiso paterno,Carta de investigación,Consentimiento informado,Asentimiento informado,C
"Para investigar la relación entre la anemia y la talla de niños de 5° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y talla a todos ellos. ¿Qué enfoque de investigación está realizando?",Cualitativo,Cuantitativo,Mixto,Observacional,B
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro > 1,Ro < 1,Ro > 0.5,Ro = 0,A
"El Ministerio de Salud a través de ...... es responsable de distribuir, difundir, dirigir, supervisar, monitorear, evaluar los 
medicamentos en los sectores públicos y privados.",DIGESA,CENARES,CENSOPAS,DIGEMID,D
"La promoción de la salud se define como la acción de ofrecer a los pueblos las vías y los medios suficientes para …… los 
problemas de salud y autocontrolar el proceso de salud-enfermedad.",atenuar o eliminar,restringir o acortar,controlar o mantener,diferir o mitigar,A
"Luego de la recolección y procesamiento de datos de su estudio para investigar si hay asociación entre el alcoholismo y la 
violencia familiar en adultos varones de su comunidad. ¿Qué análisis estadístico llevará a cabo?",Probabilístico,Inductivo,Descriptivo,Inferencial,D
"La pertinencia cultural en los servicios de salud implica que durante todo el proceso de la atención se tome en cuenta las 
características de la población a la que se atiende, en función a su cultura y contexto social. Evaluando cuatro dimensiones: 
gestión para la calidad de la atención, revaloración del sistema de salud tradicional, recursos humanos que promueven la 
salud intercultural y la …",inclusión social.,atención intercultural.,interculturalidad en salud.,participación ciudadana.,D
"En el análisis FODA, los aspectos positivos de los recursos y actividades internas con que cuenta la institución, se les define 
como:",Estrategias,Oportunidades,Fortalezas,Amenazas,C
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?",Respeto y atención diferenciada,"Silencio, manejo de la información","Respeto, probidad y eficiencia","Veracidad, lealtad, eficiencia",C
"¿Cuál es la forma organizativa que transfiere cierta autonomía para fortalecer los niveles locales de gobierno, aproximando 
la toma de decisiones al lugar de producción de los servicios de salud, favoreciendo el desarrollo de la estrategia de atención 
primaria de la salud?",Desarticulación,Descentralización,Desregulación,Desconcentración,B
"Llega al centro materno una gestante proveniente del sur de nuestro país, quién solicita tener un parto vertical. Como 
profesional de la salud. ¿Cómo procedería para atender y responder al requerimiento de la paciente?",Persuadir su deseo,Respetar su pedido,Enviarla a otro establecimiento,Denegarle la atención,B
"¿Cuáles son los medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el país, que luego de 
una evaluación técnica especializada multidisciplinaria han demostrado ser seguros, eficaces, costo-efectivos y deben estar 
disponibles en todo momento?",Genéricos,Básicos,Esenciales,Comunes,C
"El estudio epidemiológico de salud bucal, realizado a estudiantes de 3 a 11 años de edad dio como resultado una prevalencia 
global en dentición decidua de 59.1% y en dentición mixta 85.6%; índice de caries en dentición decidua fue de 58.3% - 59.9% 
y en dentición mixta 85%-86.2%. Respecto a la caries. ¿Qué se puede concluir con estos resultados?",No interesa la edad ambas son altamente prevalentes,No hay variación alguna en ambas denticiones,Se incrementa la prevalencia mas no la severidad,La prevalencia y severidad aumenta con la edad,D
"En el informe final de su investigación sobre ansiedad en estudiantes de secundaria, requiere compartir la descripción 
del instrumento de screening de ansiedad utilizado, su validez y confiabilidad. ¿En qué sección de su informe debe incluirla?",Metodología,Marco teórico,Introducción,Resultados,A
"¿Cuál es la sospecha diagnóstica de cáncer infantil más probable cuando hay un aumento no controlado de glóbulos blancos 
en la médula ósea?",Linfoma,Leucemia,Neuroblastoma,Tumor de Wilms,B
"Personal de serenazgo, lleva al centro de salud a un paciente adulto mayor con problemas de salud y sin familiares, 
presenta indigencia y sin documentos. ¿Qué derecho se le atribuye?",Acceso a la información,Consentimiento informado,Acceso a servicios de salud,Recuperación,C
"En la enfermedad de la Tuberculosis, la presencia del agente infeccioso (Mycobacterium tuberculosis), corresponde a una 
causa...",necesaria y suficiente.,necesaria pero no suficiente.,de tipo ambiental.,no necesaria pero suficiente.,B
"Primigesta adulta de 18 semanas de gestación, acude a la consulta odontológica referida para evaluación. Al examen se 
observa piezas dentales con caries, placa dental dura y blanda, encía inflamadas, presencia de bolsas periodontales, 
movilidad de piezas antero inferiores, retracción gingival y sangrado espontáneo. En este contexto. ¿Qué riesgo evita la 
atención odontológica oportuna?",Parto prematuro,Oligohidramnios,Parto distócico,Preeclampsia,A
"Adolescente costeña es captada en el establecimiento para su suplementación con hierro. Al dosaje de hemoglobina resulta 
con 12 g/dl . Considerando que debe recibir una suplementación preventiva la frecuencia sería de……veces por semana con 
una duración de 3 meses por año.",4,3,2,1,C
"Usted se entera que en un EESS administraron una medicación que produjo un daño discapacitante en un paciente. ¿Qué 
medida inmediata hubiera tomado para manejar esta situación?",Mejorar el proceso de atención sanitaria en EESS,Notificarlo al nivel inmediato superior,Informar a los familiares,Medidas de mejora en el EESS,B
"Para medir el riesgo de una enfermedad en la comunidad, se utilizan medidas de morbilidad como la incidencia que mide la 
……. y la prevalencia que mide la …… de la enfermedad.",proporción / frecuencia,casos antiguos / casos nuevos,velocidad / magnitud,virulencia / frecuencia,C
"Un paciente fue referido para evaluación y tratamiento por una probable gastritis a un nivel de atención superior. Se resolvió 
su problema de salud de manera parcial, continuando su tratamiento en su establecimiento de origen. ¿En qué condición 
considera fue contrarreferido?",Curado,Mejorado,Deserción,Retiro voluntario,B
"El lunes 30 de marzo se apersonan a un puesto de salud de categoría I-3, 15 personas con vómitos y diarrea, quienes 
participaron en una pollada el día anterior. El caso es identificado como una Enfermedad Transmitida por Alimentos. ¿En qué 
momento se realiza la notificación epidemiológica del brote al nivel inmediato superior?",Hasta las 48 horas,De manera inmediata,Al alta de los pacientes,Cuando se reporta el VEA de la semana,B
"¿Cuál es el plazo máximo en días para entregar copia autenticada de la historia clínica y epicrisis, cuando el usuario de salud 
o su representante legal lo solicite?",10,5,7,3,B
"¿Cuál es el tipo de prevención cuyo objetivo es disminuir el avance y las complicaciones de la enfermedad establecida, 
mediante acciones orientadas a disminuir las secuelas y la discapacidad?",Secundaria,Cuaternaria,Primaria,Terciaria,D
"Cirujano dentista acude junto a los otros profesionales de salud al sector II de la localidad ""Mirador del Cielo"". Durante la visita 
a las familias realiza sesiones educativas y sesiones demostrativas sobre higiene bucal y orientación en el consumo de 
alimentos no cariogénicos. ¿Qué tipo de intervención se ha realizado?",Protección específica,Promoción de salud,Prevención secundaria,Mitigación del riesgo,B
"Se desea reorganizar el servicio de admisión y para ello es necesario separar las historias clínicas. ¿Cuántos años se debe 
considerar para el archivo pasivo de historias clínicas que no han sido requeridas?",Más de 10,Más de 5,Más de 1,Más de 15,B
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",farmacéutico / rutinario,jefe / establecido,director / organizativo,fabricante / operativo,D
"En un establecimiento de salud que tiene bajos indicadores de desempeño, se desea realizar un concepto compartido para 
un futuro mejor, pues cada quien tiene una idea diferente de lo que se quiere lograr. ¿Qué componente estratégico se debe 
plantear entre todos?",FODA,Misión,Valores,Visión,D
"Mujer de 22 años víctima de violencia física, es derivada por la fiscalía para su atención integral en el establecimiento de 
salud. El área de psicología luego de la evaluación, inicia su plan de atención integral que constará de 10 sesiones. ¿Qué tipo 
de determinante social de la salud se está abordando?",Comercial,Estructural,Económico,Intermedio,B
