questions,option_A,option_B,option_C,option_D,correct_answer
"En la enfermedad de la tuberculosis, la presencia del agente infeccioso (Mycobacterium tuberculosis), corresponde a una 
causa...",necesaria y suficiente.,necesaria pero no suficiente.,no necesaria pero suficiente.,de tipo ambiental.,B
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Petitorio de los mismos medicamentos,Uso de  medicamentos genéricos,Uso irracional de medicamentos,Uso adecuado de medicamentos de marca,C
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?","Respeto, probidad y eficiencia","Silencio, manejo de la información","Veracidad, lealtad, eficiencia",Respeto y atención diferenciada,A
"La anemia infantil es la disminución de los niveles de Hb a causa de la carencia de hierro, llamada también anemia ferropénica, 
es un gran problema que se viene afrontando en la actualidad, para ello se realiza un tratamiento preventivo en los niños 
menores de un año. ¿A qué mes del nacimiento se inicia el tratamiento preventivo?",4,8,6,3,A
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro = 0,Ro < 1,Ro > 0.5,Ro > 1,D
"Cuando un niño es vacunado en campo y después de algunos minutos presenta una reacción adversa atribuido a la 
vacunación (ESAVI). Como profesional de la salud. ¿Qué acciones debe realizar para garantizar su detección oportuna?",Revisión del material utilizado,Evitar vacunar,Educar a la madre sobre los efectos de la vacuna,Evaluación del espacio donde se interviene,C
"En el proceso de redacción del informe final de su estudio transversal analítico sobre la relación entre la ingesta de bebidas 
gaseosas y sobrepeso; usted desea que todas las secciones tengan coherencia entre sí. ¿Qué herramienta debe usar para 
verificarla?",Lista de verificación,Matriz de operacionalización,Revisión de Turnitin,Matriz de consistencia,D
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,1,4,2,3,A
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte. ¿A qué definición se refiere?",Determinante social,Cuidado integral,Curso de vida,Vías de cuidados,C
"Llega al centro materno una gestante proveniente del sur de nuestro país, quién solicita tener un parto vertical. Como 
profesional de la salud. ¿Cómo procedería para atender y responder al requerimiento de la paciente?",Respetar su pedido,Enviarla a otro establecimiento,Persuadir su deseo,Denegarle la atención,A
"La salud o enfermedad de las personas depende de circunstancias y condiciones externas al sistema de salud, 
denominadas determinantes sociales; por esta razón, es necesario un abordaje integral y multisectorial. Como profesional de 
salud. ¿Cuáles son los enfoques transversales de prevención de las ENT?","Derechos humanos, determinantes, participación","Derechos humanos, interculturalidad y de género","Discapacidad, curso de vida, multisectorialidad","Interculturalidad, derechos sociales, género",B
"Al centro de salud de Chuquibamba de la provincia de Condesuyos, acude una gestante añosa, en periodo expulsivo, con 
antecedentes de preeclampsia; el parto se complica y fallecen madre y niño. Ante este evento. ¿Qué auditoría de la calidad 
de la atención en salud corresponde seguir?",De caso,Dirimente,Externa,Regular,A
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Sugerencia,Consejería,Queja,Consulta,C
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",fabricante / operativo,jefe / establecido,director / organizativo,farmacéutico / rutinario,A
"Un serumista está trabajando en un establecimiento de salud con población asignada, que cuenta con médico 
cirujano, profesionales de enfermería, obstetricia y personal técnico de enfermería. Según su cartera de servicios. ¿Cuál es 
el nivel de atención en el que se encuentra?",I-3,I-2,I-1,I-4,B
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",mejorar la gestión de la salud.,captar inversiones en salud.,generar conocimiento científico útil.,consolidar el trabajo en equipo.,C
"Mujer de 25 años, estudiante universitaria, se apersona con la trabajadora social, nerviosa y le manifiesta que tiene miedo de 
estar embarazada y tener VIH, fue violada hace dos meses. ¿Qué debe hacer el profesional de trabajo social?","Derivar a un centro hospitalario, para que le apliquen kits completo por violación ocurrida","Aplicar ANIMA, acompañar y referir a medicina para aplicar Kits de descartes","Indicar que no la pueden atender, porque ya paso las 72 horas de la violación sexual","Calmarla, pero indicarle que no realice denuncia, porque ya paso dos meses",B
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Mediana,Rango,Moda,Media,D
"Luego de la recolección y procesamiento de datos de su estudio para investigar si hay asociación entre el alcoholismo y la 
violencia familiar en adultos varones de su comunidad. ¿Qué análisis estadístico llevará a cabo?",Inferencial,Probabilístico,Descriptivo,Inductivo,A
"Se viene observando en un terreno descampado del Distrito Mi Perú del Callao, que grupos de adolescentes de 14 a 16 
años, se reúnen, algunos consumen drogas y otros observan. ¿Qué servicios se les puede ofrecer a través de los centros de 
salud mental comunitario?",Centros de rehabilitación permanente,Crisis y emergencias sociales,Prevención y control de adicciones,Orientación familiar y social,C
"La ética cultiva y promueve el ejercicio de la moral y los valores para que los actos estén encuadrados en el bien y en el 
derecho en beneficio de la sociedad. Como profesional de la salud. ¿Qué principios debe cumplir en la atención a la población 
objetivo?","Orden, moral, deber y derecho","Orden, fraternidad, moral y derecho","Solidaridad, orden, deber y derecho","Fraternidad, moral, deber y orden",A
"Todo sistema de salud debe tener estándares de atención de calidad. En un establecimiento dende se desperdician 
medicamentos y no se da mantenimiento a los equipos. ¿Qué atributo no se cumple?",Eficiencia,Efectividad,Oportunidad,Equidad,A
"Las intervenciones de promoción de la salud están orientadas a transmitir información, educación para desarrollar en las 
familias estilos de vida saludable y así prevenir el cáncer. ¿Qué hábitos y conductas se debe de impulsar en el primer nivel 
de atención?",Comer verdura cocida y no cruda,Reducir la exposición a factores de riesgo,Cuidado de la salud mental,Consumir alimentos preelaborados,B
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Área de internamiento,Zona de almacenamiento de residuos contaminados,Zona de selección de residuos sólidos,Depósito y lavado de carros,C
"Paciente de sexo femenino, viene por primera vez al servicio de salud, presenta problemas familiares. El profesional de 
trabajado social a fin de contar con un diagnóstico social. ¿Qué debe realizar?",Entrevistar y aplicar ficha socio económico familiar,Imponer consejería y charla educativa y familiar,Cambios de vida saludable y derivación,Actividad educativa y orientación socio familiar,A
"Se tiene conocimiento que adulto mayor presenta problemas de salud y vive solo, que ¿Qué tipo de acción debe brindar la 
trabajadora social?",Buscar un albergue local o contactar con sus familiares,Incentivar cambios de estilo de vida saludable e invitarlo al servicio de salud,Actividades educativas que lo motiven y acompañamiento social,Visita domiciliaria y coordinar continuidad en el segundo nivel de atención,D
"Mujer de 70 años, procedente de Loreto, hace 2 días presentó fiebre de 39°C, dolor de articulaciones y cefalea, el día de hoy 
acude al establecimiento con vómitos persistentes y sangrado de mucosas. Funciones vitales: T°: 36°C, PA: 100/70 mmHg, 
FR: 28X'. ¿Qué tipo de dengue es?",Hemorrágico con signos de alarma,Probable con signos de alarma,Grave,Confirmado sin signos de alarma,B
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",al atardecer y durante la noche,solo en época de lluvias,a medio día y sin lluvia,al amanecer y al atardecer,D
"La ética sugiere aquello que es deseable y condena lo que no debe hacerse, mientras que la deontología cuenta con las 
herramientas administrativas para garantizar que la profesión se ejerza de manera ética. ¿Con qué debe contar un profesional 
de la salud para su ejercicio profesional?","Título profesional, colegiatura",Currículo vitae documentado,Diplomados,Estudios de posgrado,A
"La familia como unidad social básica, influye en la salud y bienestar de sus integrantes, generan autonomía, ciudadanía, 
respeto, comunicación, participación y empoderamiento social. ¿Cómo se puede lograr?",Desarrollo socio familiar,Comunicación familiar,Estilos de vida,Actividad física,C
"Una prueba de screening que tiene muy baja sensibilidad, tiene mayor probabilidad de clasificar a sujetos enfermos como 
sanos. ¿Qué tipo de resultado es?",Valor predictivo positivo,Falso negativo,Sensibilidad ineficiente,Falso positivo,B
"El problema de la salud mental ataca a las personas en todas las etapas de vida, siendo los adultos mayores quienes son los 
mas vulnerables. ¿Qué aspecto se debe de tener en cuenta para una atención preventivo promocional?",Acompañamiento permanente,Soporte familiar capacitado,Visita domiciliaria permanente,Atención médica diferenciada,B
"Frente a un caso de adulto mayor que presenta problemas de salud y vive solo. ¿Qué tipo de acción inicial debe brindar la 
trabajadora social?",Incentivar cambios de estilo de vida saludable e invitarlo al servicio de salud,Actividades educativas que lo motiven y acompañamiento social,Buscar un albergue local o contactar con sus familiares,Visita domiciliaria y coordinar continuidad en el segundo nivel de atención,D
"Mujer de 22 años víctima de violencia física, es derivada por la fiscalía para su atención integral en el establecimiento de 
salud. El área de psicología luego de la evaluación, inicia su plan de atención integral que constará de 10 sesiones. ¿Qué tipo 
de determinante social de la salud se está abordando?",Económico,Comercial,Estructural,Intermedio,C
"¿A qué corresponde la siguiente definición?: “Es el conjunto de acciones que desarrolla un profesional de la salud mediante 
el uso de las TIC, para proporcionar a la persona usuaria de salud, consejería y asesoría con fines de promoción de la salud, 
prevención, recuperación o rehabilitación de las enfermedades”.",Teleinterconsulta,Telemonitoreo,Teleorientación,Teleconsulta,C
"¿Cuál es el tipo de prevención cuyo objetivo es disminuir el avance y las complicaciones de la enfermedad establecida, 
mediante acciones orientadas a disminuir las secuelas y la discapacidad?",Cuaternaria,Secundaria,Primaria,Terciaria,D
"En el análisis FODA, los aspectos positivos de los recursos y actividades internas con que cuenta la institución, se les define 
como:",Estrategias,Fortalezas,Amenazas,Oportunidades,B
"En una farmacia se va a instalar el control termostático de la unidad de refrigeración. ¿Qué se debe tener en cuenta con los 
sensores?",Áreas con poca variabilidad en temperatura,Con exactitud de aproximadamente 0.3°C,Deben estar calibrados,Dependientes del sistema de monitoreo,C
"Una paciente quechua hablante solicita atención médica, su vestimenta nos indica que proviene del departamento de Ancash, 
asiste sola sin acompañante. El personal de salud trata de atenderla, al no poderse comunicar la dejan hasta el final. Ya no 
hay citas médicas. ¿Qué acciones se debe de tener en cuenta para prevenir esta situación que afecta el derecho a la atención?",Solicitar que asista con un acompañante,Brindar atención diferenciada,Estar atento para la atención oportuna,Capacitar personal para un trato con igualdad,D
"Se define como transición epidemiológica al proceso de paso del predominio de enfermedades …… a la preponderancia de 
las enfermedades...",infecciosas / prevalentes.,degenerativas / infecciosas.,crónicas / infecciosas.,infecciosas / crónicas.,D
"La pertinencia cultural en los servicios de salud implica que durante todo el proceso de la atención se tome en cuenta las 
características de la población a la que se atiende, en función a su cultura y contexto social. Evaluando cuatro dimensiones: 
gestión para la calidad de la atención, revaloración del sistema de salud tradicional, recursos humanos que promueven la 
salud intercultural y la …",atención intercultural.,interculturalidad en salud.,participación ciudadana.,inclusión social.,C
"Usted va a realizar un estudio sobre la obesidad infantil en un colegio de la pequeña comunidad donde labora, pero el director 
le pide que los padres autoricen voluntariamente la participación de sus menores hijos. ¿Qué documento debe usar para este 
cometido?",Carta de investigación,Consentimiento informado,Asentimiento informado,Compromiso paterno,B
"Las acciones para mejorar la calidad de la atención orientados a mejorar la experiencia y la confianza de las personas, las 
familias y las comunidades en los servicios de salud, más allá de la optimización de los procesos, se enmarca dentro de las 
Funciones Esenciales de Salud Pública. ¿A qué función corresponde?",Acceso equitativo a servicios de salud integrales y de calidad,Desarrollo de recursos humanos para la salud,Financiamiento de la salud eficiente y equitativo,Asegurar el acceso y el uso racional de medicamentos,A
"El personal de un establecimiento de salud desea saber lo que debe desarrollar prioritariamente. ¿Qué componente debe 
conocer para orientar sus objetivos estratégicos?",FODA,Valores,Visión,Misión,D
"Profesional de salud utiliza un numero de colegiatura, que no le pertenece, de acuerdo al código de ética se le debe:",Separar,Informar,Inhabilitar,Denunciar,D
Ante la presencia de un caso probable de tos terina. ¿Cuáles son las medidas a implementar?,"Seguimiento de contactos, búsqueda activa comunitaria e institucional, bloqueo vacunal","Jornada de vacunación, quimioprofilaxis, búsqueda  de contactos indirectos","Censo de contactos, barrido vacunal, investigación del caso índice","Búsqueda de casos secundarios, barrido vacunal, inamovilidad del caso",A
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Proyecto de mejora,Recursos humanos,Plan de acción,Clima organizacional,D
"Un servidor público, brinda información de un diagnóstico médico, a personas de la comunidad. ¿Qué principio ético 
está vulnerando?",Confidencialidad,Individualidad,Seguridad,Respeto,A
"La tuberculosis es una enfermedad que requiere de la intervención de un equipo multidisciplinario que debe conocer los 
esquemas terapéuticos según la norma técnica. ¿Cuál es el esquema indicado para los casos nuevos?",Individualizado,Estandarizado,Uno,Dos,C
"En el asentamiento humano Castilla de Manchay, hay una alta tasa de conductas de riesgo de adolescentes, por ende el 
centro de salud mental  comunitario, viene trabajando con profesionales de diversas especialidades a nivel multisectorial, 
prestando atenciones especializadas y desarrollando programas en la comunidad, este servicio corresponde a:",Centros de rehabilitación transitorios,Participación social comunitaria,Albergues seleccionados,Atención hospitalaria,B
"Personal de salud, atiende una niña de 6 años, que llora y ha dejado de hablar; se indica que debe ir a consulta de 
psiquiatría, abuela insiste que la niña esta asustada y que de acuerdo a sus creencias debe pasarle el huevo. ¿Qué debe 
hacer el profesional de salud?",Ignorar lo indicado,Referir a centro hospitalario,Dar receta,Escuchar y respetar,D
"Después de brindar una atención por violencia sexual a una paciente de 13 años, se debe presentar un informe social, 
requerido por las autoridades del Poder Judicial. Si hay información que faltan a la verdad, está cometiendo actos en contra 
de:",Responsabilidad,Ética,Justicia,Beneficencia,B
"Un serumista luego de haber diagnosticado y tratado un caso clínico muy interesante, ha hecho una revisión profunda de la 
literatura sobre el tema y desea compartirlo con la comunidad científica. ¿Qué tipo de informe de investigación debe preparar?",Revisión sistemática,Artículo original,Carta al editor,Reporte de caso,A
"Un paciente fue referido para evaluación y tratamiento por una probable gastritis a un nivel de atención superior. Se resolvió 
su problema de salud de manera parcial, continuando su tratamiento en su establecimiento de origen. ¿En qué condición 
considera fue contrarreferido?",Retiro voluntario,Curado,Mejorado,Deserción,C
"En pro de la salud y el desarrollo social entre los diferentes actores, en los distintos niveles de gobierno y de la sociedad, lo 
primero que se debe fortalecer son las...",decisiones multisectoriales.,capacidades de gestión.,alianzas estratégicas.,coordinaciones intersectoriales.,C
¿Cuál es el plan que orienta las intervenciones sanitarias hacia la solución de las necesidades de salud locales priorizadas?,De salud local,Estratégico institucional,Esencial de aseguramiento en salud,Operativo institucional,A
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Controlado para infecciones intrahospitalarias,Exclusivo para dolor oncológico,Para métodos de planificación familiar,Específico para hepatitis A,B
"La promoción de la salud se define como la acción de ofrecer a los pueblos las vías y los medios suficientes para …… los 
problemas de salud y autocontrolar el proceso de salud-enfermedad.",restringir o acortar,atenuar o eliminar,diferir o mitigar,controlar o mantener,B
"En la metodología del análisis FODA, el comportamiento de la población, costumbre y hábitos negativos que son difíciles de 
cambiar, se identifican como:",Oportunidades,Negatividad,Amenazas,Debilidades,C
"El lunes 30 de marzo se apersonan a un puesto de salud de categoría I-3, 15 personas con vómitos y diarrea, quienes 
participaron en una pollada el día anterior. El caso es identificado como una Enfermedad Transmitida por Alimentos. ¿En qué 
momento se realiza la notificación epidemiológica del brote al nivel inmediato superior?",Cuando se reporta el VEA de la semana,De manera inmediata,Al alta de los pacientes,Hasta las 48 horas,B
"Son comportamientos que pueden o no ser saludables e influir de manera positiva o negativa en la salud del individuo, 
caracterizan el modo de vida de un individuo y suelen ser permanentes. Esta definición corresponde a:",Hábito saludable,Práctica,Autocuidado,Estilo de vida,D
¿Cuáles son los principales ejes estratégicos que garantizan el éxito de la participación comunitaria en la planeación en salud?,Los cambios en la realidad económico-social y ordenanzas municipales,La actitud política y el esfuerzo de la administración local,"El abordaje territorial, espacios participativos y la familia como base",La participación comunitaria y escuelas saludables,C
"En el centro de salud, el serumista, atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Destreza,Autocuidado,Motivación,Cambio de dieta,B
"En un establecimiento de salud que tiene bajos indicadores de desempeño, se desea realizar un concepto compartido para 
un futuro mejor, pues cada quien tiene una idea diferente de lo que se quiere lograr. ¿Qué componente estratégico se debe 
plantear entre todos?",FODA,Misión,Visión,Valores,C
"Los beneficiarios que reciben atención recuperativa en el primer nivel de atención requieren de un estudio socio económico 
familiar para su calificación de riesgo social. ¿Qué identifica el estudio en mención?",Efectos adversos,Movimiento social,Causas del problema,Comportamientos,C
"La salud pública está afectada por sobrepoblación mundial, grandes conflictos políticos-sociales y la pobreza creciente; como 
consecuencia inicial de estos fenómenos. ¿Qué ocurre principalmente?",El surgimiento de nuevas enfermedades,Las crisis psicosociales,El aumento en la incidencia de enfermedades,La aparición de enfermedades epidémicas,C
"La sala situacional de salud es una herramienta que ofrece evidencia sobre la eficacia de las intervenciones en salud y sobre 
la capacidad de los sistemas de salud para responder a las necesidades de salud de la población. ¿Quiénes la deben conocer 
y analizar prioritariamente?",Coordinadores de red y responsable de epidemiología,Promotores de salud y responsable de promoción de la salud,Todo el personal de salud y autoridades locales,El responsable de epidemiologia y jefe de establecimiento,C
"La atención primaria de la salud (APS) va más allá de un sistema sanitario dirigido exclusivamente al diagnóstico y tratamiento 
de las enfermedades. Como profesional de salud. ¿Qué acciones debe promover en la población objetivo?",Autorresponsabilidad y autodeterminación,Visita permanente al médico,Conocimiento sobre la situación clínica,Educación recuperativa asistencial,A
"¿Cuáles son los medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el país, que luego de 
una evaluación técnica especializada multidisciplinaria han demostrado ser seguros, eficaces, costo-efectivos y deben estar 
disponibles en todo momento?",Básicos,Genéricos,Comunes,Esenciales,D
"Dentro de las intervenciones de promoción de la salud. El programa “Familia Saludable” considera a la familia como la unidad 
de ...... de mayor eficacia.",intervención,riesgo,análisis,soporte,A
"Los sistemas de vigilancia en salud (SVES) son la guía para la acción que el personal de salud utiliza para tomar decisiones 
prácticas frente a los problemas de salud. El tipo tradicional se caracteriza por que se...",usan datos específicos de información adicional.,usa mediciones sistemáticas.,basan en los sistemas de declaración de enfermedades transmisibles y morbilidad.,incluye los procedimientos del proceso de la práctica «centinela».,C
"¿Qué se define como la forma característica de pensar y hacer las cosas en una entidad, en base a principios, valores, 
creencias, conductas y normas?",Clima organizacional,Valores institucionales,Cultura organizacional,Principios institucionales,C
"En el informe final de su investigación sobre ansiedad en estudiantes de secundaria, requiere compartir la descripción 
del instrumento de screening de ansiedad utilizado, su validez y confiabilidad. ¿En qué sección de su informe debe incluirla?",Metodología,Resultados,Marco teórico,Introducción,A
"Usted se entera que en un EESS administraron una medicación que produjo un daño discapacitante en un paciente. ¿Qué 
medida inmediata hubiera tomado para manejar esta situación?",Notificarlo al nivel inmediato superior,Medidas de mejora en el EESS,Mejorar el proceso de atención sanitaria en EESS,Informar a los familiares,A
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Evaluación,Desarrollo de políticas,Acceso,Asignación de recursos,C
"Al llegar a su comunidad de SERUMS observa que hay baja adherencia a la lactancia materna por lo cual plantea hacer 
una investigación sobre factores asociados a lactancia materna. ¿Qué debe realizar en primer lugar para su estudio?",Revisar literatura científica sobre el tema,Elegir los objetivos de estudio,Definir sus instrumentos de medición,Elaborar su pregunta de investigación,A
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Tasa de incidencia, 50%","Tasa de prevalencia, 500 x 1000 hab","Tasa de ataque, 50%","Razón de prevalencia, 50%",A
"El Ministerio de Salud a través de ...... es responsable de distribuir, difundir, dirigir, supervisar, monitorear, evaluar los 
medicamentos en los sectores públicos y privados.",CENSOPAS,DIGESA,CENARES,DIGEMID,D
"Personal de serenazgo, lleva al centro de salud a un paciente adulto mayor con problemas de salud y sin familiares, 
presenta indigencia y sin documentos. ¿Qué derecho se le atribuye?",Acceso a servicios de salud,Acceso a la información,Consentimiento informado,Recuperación,A
"Después de la pandemia COVID-19 se tiene problemas con los antivacunas. Para vacunar al mayor porcentaje de niños 
menores de 05 años. ¿Qué estrategias se tiene que implementar para cumplir con ese objetivo?",Denunciar a los antivacunas,Sensibilizar a las madres de familia,Conformar un comité multisectorial,Vacunar casa por casa,C
"En un estudio sobre la depresión en adolescentes en su comunidad, aplica un instrumento de detección de depresión en 
estudiantes de 5° año de secundaria de un colegio cercano al establecimiento. ¿Qué tipo de muestreo está realizando?",Probabilístico,Censal,Estadístico,No probabilístico,D
"Madre quechua hablante de 30 años, tiene niño de un año con diarrea y deshidratación; ella niega su atención en el 
establecimiento de salud, porque según su creencia el caso corresponde a “susto” y lo debe atender el curandero. ¿Cómo 
procedes ante este caso?",Solicitar presidente de la comunidad que intervenga,Constatar con la policía y autoridad comunal,Discrepas con su decisión porque no es correcto,"Llegas a un acuerdo en la terapia del niño, respetando sus creencias",D
Para el proceso de acreditación de un establecimiento de salud. ¿Cuál es la fase inicial obligatoria?,Informe técnico,Evaluación externa,Listado de estándares,Autoevaluación,D
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",pre patogénico / secundario.,patogénico / secundario.,patogénico / primario.,patogénico / terciario.,B
"Se reportan 2 casos de peste en el hospital y se ha restringido el ingreso. Los casos son de la comunidad y no se sabe si hay 
más casos. ¿Cuál es la medida inicial a tomar?",Control de roedores,Medidas de control químico de pulgas,Ordenamiento ambiental,Medidas de bioseguridad e identificar las casas de infectados,D
"El Ministerio de Salud desea capacitar al personal de salud. ¿Cuál es el órgano de formación académica del MINSA encargado 
de planificar, gestionar y evaluar la formación de recursos humanos en salud a nivel nacional?",PROFAM,USAID,ENSAP,GORES,C
"Cuenta con las herramientas administrativas para garantizar que la profesión se ejerza de manera ética. Este enunciado 
pertenece a la:",Comisión de ética,Responsabilidad,Deontología,Moral,C
"Una paciente de sexo femenino, de 60 años, quechua hablante, se apersona al centro de salud, porque requiere atención, no 
es atendida inmediatamente, ¿Qué tipos de discriminación se identifican?",Lengua y forma de hablar,Vestimenta y expresión,Situación de pobreza,Estigma y rechazo,A
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Organigrama,Categorización,Cartera de servicios,Flujograma,C
"Para la implementación del cuidado integral en salud por curso de vida es necesario mejorar la provisión de servicios de salud, 
organización, gestión y financiamiento. El fortalecimiento de capacidades de los profesionales de la salud es fundamental. 
¿Qué tipo de formación deben tener?",En lo recuperativo asistencial,Preventivo promocional,En la formación clínica,Logro de resultados,B
