questions,option_A,option_B,option_C,option_D,correct_answer
"En el análisis FODA, los aspectos positivos de los recursos y actividades internas con que cuenta la institución, se les define 
como:",Estrategias,Amenazas,Oportunidades,Fortalezas,D
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?",Respeto y atención diferenciada,"Veracidad, lealtad, eficiencia","Respeto, probidad y eficiencia","Silencio, manejo de la información",C
"Madre quechua hablante de 30 años, tiene niño de un año con diarrea y deshidratación; ella niega su atención en el 
establecimiento de salud, porque según su creencia el caso corresponde a “susto” y lo debe atender el curandero. ¿Cómo 
procedes ante este caso?",Constatar con la policía y autoridad comunal,"Llegas a un acuerdo en la terapia del niño, respetando sus creencias",Discrepas con su decisión porque no es correcto,Solicitar presidente de la comunidad que intervenga,B
"En los laboratorios de primer nivel de atención, según norma técnica, es suficiente la prestación de toma de muestras, las que 
luego serán derivadas para procesamiento analítico. Nos referimos a las categorías:",I-1 / I-2,I-1 / I-2 / I-3 / I-4,I-1 / I-2 / I-3,I-1,A
¿Qué nomenclatura citológica se utiliza en el informe de laboratorio en el estudio de la citología cérvico vaginal?,Bethesda,Papanicolaou,PVH,Epitelial,A
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",consolidar el trabajo en equipo.,generar conocimiento científico útil.,captar inversiones en salud.,mejorar la gestión de la salud.,B
"En la atención de la etapa de vida adulto, para fomentar el soporte entre pares con semejantes problemas de salud crónicos, 
favoreciendo el autocuidado y el autoaprendizaje se aplica la estrategia:",Grupos de ayuda mutua,Atención familiar,Grupos temáticos vivenciales,Talleres integrales,A
"Usted va a realizar un estudio sobre la obesidad infantil en un colegio de la pequeña comunidad donde labora, pero el director 
le pide que los padres autoricen voluntariamente la participación de sus menores hijos. ¿Qué documento debe usar para este 
cometido?",Asentimiento informado,Carta de investigación,Consentimiento informado,Compromiso paterno,C
"La pertinencia cultural en los servicios de salud implica que durante todo el proceso de la atención se tome en cuenta las 
características de la población a la que se atiende, en función a su cultura y contexto social. Evaluando cuatro dimensiones: 
gestión para la calidad de la atención, revaloración del sistema de salud tradicional, recursos humanos que promueven la 
salud intercultural y la …",participación ciudadana.,atención intercultural.,inclusión social.,interculturalidad en salud.,A
"Muestra de sangre períférica con recuento de leucocitos manual (en cámara de Neubauer) elevado. Realizamos una dilución 
mayor con solución de Turk de 1/50 y el conteo en sólo un cuadrante para leucocitos (un cuadrante dividido en 16 partes). 
Para calcular el recuento final en mm3, debemos multiplicar el recuento por:",125,225,500,250,C
"¿A qué corresponde la siguiente definición?: “Es el conjunto de acciones que desarrolla un profesional de la salud mediante 
el uso de las TIC, para proporcionar a la persona usuaria de salud, consejería y asesoría con fines de promoción de la salud, 
prevención, recuperación o rehabilitación de las enfermedades”.",Teleinterconsulta,Teleorientación,Teleconsulta,Telemonitoreo,B
"Personal de serenazgo, lleva al centro de salud a un paciente adulto mayor con problemas de salud y sin familiares, 
presenta indigencia y sin documentos. ¿Qué derecho se le atribuye?",Consentimiento informado,Recuperación,Acceso a servicios de salud,Acceso a la información,C
"En el proceso de redacción del informe final de su estudio transversal analítico sobre la relación entre la ingesta de bebidas 
gaseosas y sobrepeso; usted desea que todas las secciones tengan coherencia entre sí. ¿Qué herramienta debe usar para 
verificarla?",Matriz de operacionalización,Revisión de Turnitin,Lista de verificación,Matriz de consistencia,D
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",al amanecer y al atardecer,solo en época de lluvias,al atardecer y durante la noche,a medio día y sin lluvia,A
"Una prueba de screening que tiene muy baja sensibilidad, tiene mayor probabilidad de clasificar a sujetos enfermos como 
sanos. ¿Qué tipo de resultado es?",Valor predictivo positivo,Sensibilidad ineficiente,Falso negativo,Falso positivo,C
"¿Cuáles son los medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el país, que luego de 
una evaluación técnica especializada multidisciplinaria han demostrado ser seguros, eficaces, costo-efectivos y deben estar 
disponibles en todo momento?",Esenciales,Comunes,Genéricos,Básicos,A
"Se reportan 2 casos de peste en el hospital y se ha restringido el ingreso. Los casos son de la comunidad y no se sabe si hay 
más casos. ¿Cuál es la medida inicial a tomar?",Medidas de bioseguridad e identificar las casas de infectados,Ordenamiento ambiental,Control de roedores,Medidas de control químico de pulgas,A
"Los sistemas de vigilancia en salud (SVES) son la guía para la acción que el personal de salud utiliza para tomar decisiones 
prácticas frente a los problemas de salud. El tipo tradicional se caracteriza por que se...",usa mediciones sistemáticas.,basan en los sistemas de declaración de enfermedades transmisibles y morbilidad.,incluye los procedimientos del proceso de la práctica «centinela».,usan datos específicos de información adicional.,B
"El POI Multianual del Ministerio de Salud es ……, en el cual se establece la programación de metas físicas y de costeo que 
se espera alcanzar en los próximos tres años.",instrumento de gestión,herramienta de gestión,herramienta de articulación,instrumento de articulación,A
"En pro de la salud y el desarrollo social entre los diferentes actores, en los distintos niveles de gobierno y de la sociedad, lo 
primero que se debe fortalecer son las...",coordinaciones intersectoriales.,alianzas estratégicas.,decisiones multisectoriales.,capacidades de gestión.,B
"Las muestras obtenidas de pacientes sospechoso de TB, deben ser llevadas al laboratorio por el personal de la estrategia y 
sus resultados deben estar disponibles en un tiempo en horas, no mayor de:",12,48,8,24,D
"Mujer de 70 años, procedente de Loreto, hace 2 días presentó fiebre de 39°C, dolor de articulaciones y cefalea, el día de hoy 
acude al establecimiento con vómitos persistentes y sangrado de mucosas. Funciones vitales: T°: 36°C, PA: 100/70 mmHg, 
FR: 28X'. ¿Qué tipo de dengue es?",Probable con signos de alarma,Confirmado sin signos de alarma,Hemorrágico con signos de alarma,Grave,A
"En la etapa preanalítica ocurren la mayor parte de errores del laboratorio clínico, en especial en la toma de muestra sanguínea, 
se han calculado diversos porcentajes que sirven de indicadores. ¿Qué indicador en porcentaje serviría para disminuir dicho 
error?",Transcripción errónea,Rotulación inadecuada,Muestras lipémicas,Correlación resultado-clínica,B
"Las muestras examinadas en el laboratorio (sangre, heces, orina, esputo) frecuentemente son infectantes, por lo que es 
necesario su descontaminación previa a su eliminación mediante:",Hipoclorito de sodio 0.1%,Autoclave,Formaldehido 4%,Horno seco,B
"Después de brindar una atención por violencia sexual a una paciente de 13 años, se debe presentar un informe social, 
requerido por las autoridades del Poder Judicial. Si hay información que faltan a la verdad, está cometiendo actos en contra 
de:",Justicia,Ética,Responsabilidad,Beneficencia,B
"Para investigar la relación entre la anemia y la talla de niños de 5° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y talla a todos ellos. ¿Qué enfoque de investigación está realizando?",Cuantitativo,Cualitativo,Observacional,Mixto,A
Ante la presencia de un caso probable de tos ferina. ¿Cuáles son las medidas a implementar?,"Búsqueda de casos secundarios, barrido vacunal, inamovilidad del caso","Censo de contactos, barrido vacunal, investigación del caso índice","Seguimiento de contactos, búsqueda activa comunitaria e institucional, bloqueo vacunal","Jornada de vacunación, quimioprofilaxis, búsqueda  de contactos indirectos",C
"La ética cultiva y promueve el ejercicio de la moral y los valores para que los actos estén encuadrados en el bien y en el 
derecho en beneficio de la sociedad. Como profesional de la salud. ¿Qué principios debe cumplir en la atención a la población 
objetivo?","Orden, moral, deber y derecho","Fraternidad, moral, deber y orden","Orden, fraternidad, moral y derecho","Solidaridad, orden, deber y derecho",A
"Llega al centro materno una gestante proveniente del sur de nuestro país, quién solicita tener un parto vertical. Como 
profesional de la salud. ¿Cómo procedería para atender y responder al requerimiento de la paciente?",Enviarla a otro establecimiento,Respetar su pedido,Denegarle la atención,Persuadir su deseo,B
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Flujograma,Categorización,Cartera de servicios,Organigrama,C
"Al Centro de Salud de Chuquibamba de la provincia de Condesuyos, acude una gestante añosa, en periodo expulsivo, con 
antecedentes de preeclampsia; el parto se complica y fallecen madre y niño. Ante este evento. ¿Qué Auditoría de la Calidad 
de la Atención en Salud corresponde seguir?",Externa,Regular,Dirimente,De caso,D
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Tasa de ataque, 50%","Tasa de prevalencia, 500 x 1000 hab","Tasa de incidencia, 50%","Razón de prevalencia, 50%",C
"Cuenta con las herramientas administrativas para garantizar que la profesión se ejerza de manera ética. Este enunciado 
pertenece a la:",Moral,Comisión de ética,Responsabilidad,Deontología,D
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Asignación de recursos,Evaluación,Acceso,Desarrollo de políticas,C
"El trastorno mental afectivo que puede presentarse en las mujeres durante los primeros 4 meses tras el nacimiento de su 
bebé; es la depresión...",femenina.,postparto.,en gestante.,de madre.,B
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Área de internamiento,Depósito y lavado de carros,Zona de almacenamiento de residuos contaminados,Zona de selección de residuos sólidos,D
"Para medir el riesgo de una enfermedad en la comunidad, se utilizan medidas de morbilidad como la incidencia que mide la 
……. y la prevalencia que mide la …… de la enfermedad.",casos antiguos / casos nuevos,velocidad / magnitud,virulencia / frecuencia,proporción / frecuencia,B
Los filtros HEPA son ampliamente utilizados en bioseguridad. Son especialmente útiles para purificar:,Mezclas,Agua,Soluciones,Aire,D
"Dentro del paquete de atención integral para la población joven, el laboratorio de primer nivel de atención debe ofertar en su 
cartera para el tamizaje de ITS:",Descarte de VIH/sífilis,Inmunotest para clamydia,Prueba rápida hepatitis B,Prueba rápida hepatitis C,A
"Salud Escolar lleva a cabo la vacunación masiva, descarte de anemia, cuidado de la salud bucal, desparasitación a los 
alumnos de las IE públicas. En cumplimiento al derecho de ......, se hace de conocimiento a los padres de familia quienes 
firman y el personal interviene atendiendo.",autorización,justicia,beneficencia,consentimiento informado,D
¿Cuáles son los principales ejes estratégicos que garantizan el éxito de la participación comunitaria en la planeación en salud?,La actitud política y el esfuerzo de la administración local,Los cambios en la realidad económico-social y ordenanzas municipales,"El abordaje territorial, espacios participativos y la familia como base",La participación comunitaria y escuelas saludables,C
"En el centro de salud, el serumista, atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Destreza,Motivación,Cambio de dieta,Autocuidado,D
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Sugerencia,Queja,Consulta,Consejería,B
"En la metodología del análisis FODA, el comportamiento de la población, costumbre y hábitos negativos que son difíciles de 
cambiar, se identifican como:",Amenazas,Negatividad,Oportunidades,Debilidades,A
"En la fase analítica los procedimientos de control externo de la calidad ejerce la evaluación de la calidad y ...... de los 
resultados obtenidos.",sensibilidad,precisión,especificidad,exactitud,D
"El cuidado integral de salud en personas adultas mayores (PAM), esta comprendida a partir de los ...... años.",60,55,70,50,A
"En una farmacia se va a instalar el control termostático de la unidad de refrigeración. ¿Qué se debe tener en cuenta con los 
sensores?",Dependientes del sistema de monitoreo,Deben estar calibrados,Con exactitud de aproximadamente 0.3°C,Áreas con poca variabilidad en temperatura,B
"Usted realiza una medición de úrea sanguínea por espectrofotometría con método colorimétrico de punto final. Los datos de 
medición contra blanco de reactivo son: concentración del testigo (estándar) 80 mg/dL; absorbancia del testigo (estándar) 
0.500; absorbancia de la muestra (desconocido) 0.250. ¿Cuál es el resultado en mg/dL?",60,10,40,20,C
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte. ¿A qué definición se refiere?",Cuidado integral,Curso de vida,Determinante social,Vías de cuidados,B
"Estadío de lesión pre maligna que afecta el espesor de la capa de revestimiento o epitelio del cuello uterino, pero no penetra 
la membrana basal. ¿Cuál es el diagnóstico?",Carcinoma in situ,Metaplasia,Carcinoma,NIC,A
"Debido a que se observaron muchos casos de suicidios en adolescentes en la comunidad donde usted labora, le encargan 
realizar un estudio descriptivo sobre la depresión en adolescentes en su comunidad ¿Cuál será la principal limitante del 
estudio?",El análisis estadístico será muy complejo,Demandará costos económicos muy elevados,Sus resultados no serán extrapolables,No permitirá hallar asociación de variables,D
"¿Qué se define como la forma característica de pensar y hacer las cosas en una entidad, en base a principios, valores, 
creencias, conductas y normas?",Cultura organizacional,Clima organizacional,Principios institucionales,Valores institucionales,A
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",pre patogénico / secundario.,patogénico / primario.,patogénico / terciario.,patogénico / secundario.,D
"En un estudio sobre la depresión en adolescentes en su comunidad, aplica un instrumento de detección de depresión en 
estudiantes de 5° año de secundaria de un colegio cercano al establecimiento. ¿Qué tipo de muestreo está realizando?",Censal,Estadístico,No probabilístico,Probabilístico,C
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",fabricante / operativo,jefe / establecido,director / organizativo,farmacéutico / rutinario,A
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Mediana,Rango,Moda,Media,D
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,3,4,2,1,D
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro < 1,Ro = 0,Ro > 1,Ro > 0.5,C
