questions,option_A,option_B,option_C,option_D,correct_answer
"La sala situacional de salud es una herramienta que ofrece evidencia sobre la eficacia de las intervenciones en salud y sobre 
la capacidad de los sistemas de salud para responder a las necesidades de salud de la población. ¿Quiénes la deben conocer 
y analizar prioritariamente?",Coordinadores de red y responsable de epidemiología,El responsable de epidemiologia y jefe de establecimiento,Todo el personal de salud y autoridades locales,Promotores de salud y responsable de promoción de la salud,C
"El Ministerio de Salud a través de ...... es responsable de distribuir, difundir, dirigir, supervisar, monitorear, evaluar los 
medicamentos en los sectores públicos y privados.",DIGESA,CENARES,CENSOPAS,DIGEMID,D
"Mujer de 40 años, con las siguientes características: menarquia a los 13 años, sin hijos, sin antecedentes de enfermedad 
mamaria o de tratamiento hormonal, niega uso de anticonceptivos. ¿Qué factor de riesgo presenta para cáncer de mama?",Densidad mamaria,Post menopausia,Genético,Nuliparidad,D
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?","Respeto, probidad y eficiencia","Silencio, manejo de la información","Veracidad, lealtad, eficiencia",Respeto y atención diferenciada,A
"Un serumista luego de haber diagnosticado y tratado un caso clínico muy interesante, ha hecho una revisión profunda de la 
literatura sobre el tema y desea compartirlo con la comunidad científica. ¿Qué tipo de informe de investigación debe preparar?",Artículo original,Revisión sistemática,Carta al editor,Reporte de caso,B
"Para investigar la relación entre la anemia y la talla de niños de 5° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y talla a todos ellos. ¿Qué enfoque de investigación está realizando?",Observacional,Mixto,Cuantitativo,Cualitativo,C
"Una prueba de screening que tiene muy baja sensibilidad, tiene mayor probabilidad de clasificar a sujetos enfermos como 
sanos. ¿Qué tipo de resultado es?",Falso positivo,Sensibilidad ineficiente,Valor predictivo positivo,Falso negativo,D
"Se desea reorganizar el servicio de admisión y para ello es necesario separar las historias clínicas. ¿Cuántos años se debe 
considerar para el archivo pasivo de historias clínicas que no han sido requeridas?",Más de 10,Más de 5,Más de 15,Más de 1,B
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Petitorio de los mismos medicamentos,Uso de medicamentos genéricos,Uso irracional de medicamentos,Uso adecuado de medicamentos de marca,C
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro < 1,Ro = 0,Ro > 1,Ro > 0.5,C
"Usted se entera que en un EESS administraron una medicación que produjo un daño discapacitante en un paciente. ¿Qué 
medida inmediata hubiera tomado para manejar esta situación?",Mejorar el proceso de atención sanitaria en EESS,Informar a los familiares,Medidas de mejora en el EESS,Notificarlo al nivel inmediato superior,D
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",al atardecer y durante la noche,solo en época de lluvias,al amanecer y al atardecer,a medio día y sin lluvia,C
"Mujer de 22 años víctima de violencia física, es derivada por la fiscalía para su atención integral en el establecimiento de 
salud. El área de psicología luego de la evaluación, inicia su plan de atención integral que constará de 10 sesiones. ¿Qué tipo 
de determinante social de la salud se está abordando?",Estructural,Económico,Comercial,Intermedio,A
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Clima organizacional,Proyecto de mejora,Recursos humanos,Plan de acción,A
"Si se orienta la formulación y actualización de las políticas y los planes en todos los niveles del gobierno, se refiere a ...…, a 
las cuales debe alinear sus objetivos operativos.",organizaciones institucionales,desarrollos institucionales,acciones institucionales,estrategias institucionales,D
"¿En qué nivel de atención se realizan sesiones demostrativas de preparación de alimentos en niños y niñas menores de 36 
meses y gestantes?",Tercer nivel,Segundo nivel,Todos los niveles,Primer nivel,C
"Varón de 26 años con retraso mental leve, independiente en su cuidado personal, pero no es capaz de cruzar las calles ni 
administrar su dinero, tiene pocos intereses, asiste a un taller donde empaca productos, dificultades con tareas nuevas que 
implican seguir instrucciones y no se lleva bien con el supervisor, se frustra con facilidad por no ser capaz de hacer lo que 
otro joven de su edad. ¿Qué modelo se centra en la ocupación?",MOHO,Desempeño ocupacional,Neurodesarrollo,Canadiense,A
"Son comportamientos que pueden o no ser saludables e influir de manera positiva o negativa en la salud del individuo, 
caracterizan el modo de vida de un individuo y suelen ser permanentes. Esta definición corresponde a:",Estilo de vida,Práctica,Autocuidado,Hábito saludable,A
"Niño de 6 años acude al servicio de terapia ocupacional por presentar disfunción sensorial, su tratamiento en integración 
sensorial según J. Ayres incluye:",Feedback e imputa sensorial,Planificación motriz y modulación sensorial,Relación social y perfil sensorial,Experiencia sensorial y respuesta adaptativa,D
"Usted va a realizar un estudio sobre la obesidad infantil en un colegio de la pequeña comunidad donde labora, pero el director 
le pide que los padres autoricen voluntariamente la participación de sus menores hijos. ¿Qué documento debe usar para este 
cometido?",Asentimiento informado,Compromiso paterno,Consentimiento informado,Carta de investigación,C
"En el centro de salud, el serumista, atiende a varón de 20 años y le brinda consejería sobre salud bucal con la técnica del 
cepillado e hilo dental. ¿Qué desea implementar en la persona?",Motivación,Autocuidado,Destreza,Cambio de dieta,B
"Un paciente fue referido para evaluación y tratamiento por una probable gastritis a un nivel de atención superior. Se resolvió 
su problema de salud de manera parcial, continuando su tratamiento en su establecimiento de origen. ¿En qué condición 
considera fue contrarreferido?",Retiro voluntario,Mejorado,Deserción,Curado,B
"Niño de 7 años con TEA nivel I, asiste a una escuela privada, en consulta la madre refiere que la profesora manifiesta que 
debe acudir a un colegio personalizado; sin embargo, en un informe realizado por un terapeuta ocupacional remite que debe 
ser incluido en un colegio regular. Ante esta premisa se concluye que el centro educativo no cuenta con el personal 
capacitado, material educativo adaptado y accesible por lo que prefieren separarlo de la institución. ¿Qué derecho no se está 
cumpliendo?",A la igualdad,A la accesibilidad,A la educación,A la salud,C
Ante la presencia de un caso probable de Tos Ferina. ¿Cuáles son las medidas a implementar?,"Censo de contactos, barrido vacunal, investigación del caso índice","Seguimiento de contactos, búsqueda activa comunitaria e institucional, bloqueo vacunal","Búsqueda de casos secundarios, barrido vacunal, inamovilidad del caso","Jornada de vacunación, quimioprofilaxis, búsqueda  de contactos indirectos",B
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Flujograma,Cartera de servicios,Categorización,Organigrama,B
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Tasa de prevalencia, 500 x 1000 hab","Tasa de ataque, 50%","Razón de prevalencia, 50%","Tasa de incidencia, 50%",D
"En un estudio sobre la depresión en adolescentes en su comunidad, aplica un instrumento de detección de depresión en 
estudiantes de 5° año de secundaria de un colegio cercano al establecimiento. ¿Qué tipo de muestreo está realizando?",No probabilístico,Probabilístico,Censal,Estadístico,A
"Luego de la recolección y procesamiento de datos de su estudio para investigar si hay asociación entre el alcoholismo y la 
violencia familiar en adultos varones de su comunidad. ¿Qué análisis estadístico llevará a cabo?",Descriptivo,Inferencial,Probabilístico,Inductivo,B
"¿Qué se define como la forma característica de pensar y hacer las cosas en una entidad, en base a principios, valores, 
creencias, conductas y normas?",Principios institucionales,Clima organizacional,Valores institucionales,Cultura organizacional,D
"Salud Escolar lleva a cabo la vacunación masiva, descarte de anemia, cuidado de la salud bucal, desparasitación a los 
alumnos de las IE públicas. En cumplimiento al derecho de ......, se hace de conocimiento a los padres de familia quienes 
firman y el personal interviene atendiendo.",autorización,justicia,beneficencia,consentimiento informado,D
"En la metodología del análisis FODA, el comportamiento de la población, costumbre y hábitos negativos que son difíciles de 
cambiar, se identifican como:",Negatividad,Debilidades,Oportunidades,Amenazas,D
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Rango,Mediana,Moda,Media,D
"La orientación vocacional, formación y entrenamiento para el empleo, adaptación y readaptación, inserción laboral y 
mantenimiento del empleo, son parte del proceso de:",Asertividad laboral,Rehabilitación laboral,Puesto de trabajo,Ajuste laboral,B
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,2,3,4,1,D
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",director / organizativo,fabricante / operativo,jefe / establecido,farmacéutico / rutinario,B
"La población adulto mayor dependiente con discapacidad física y/o mental; a la que se le brinda atención de salud en su 
domicilio. ¿Cómo se llama este proceso?",Consejería integral,Visita domiciliaria,Cuidados paliativos,Cuidado integral,B
"¿A qué corresponde la siguiente definición?: “Es el conjunto de acciones que desarrolla un profesional de la salud mediante 
el uso de las TIC, para proporcionar a la persona usuaria de salud, consejería y asesoría con fines de promoción de la salud, 
prevención, recuperación o rehabilitación de las enfermedades”.",Telemonitoreo,Teleorientación,Teleinterconsulta,Teleconsulta,B
"¿Cuál es el modelo en el cual sus componentes esenciales como la prestación, organización, gestión y financiamiento están 
interrelacionados y alineados?",Cuidados individuales periodo prenatal,Cuidados individuales por curso de vida niño,Cuidados individuales por curso de vida adolescente,"Cuidado integral por curso de vida para la persona, familia y comunidad",D
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",patogénico / primario.,pre patogénico / secundario.,patogénico / terciario.,patogénico / secundario.,D
"En un establecimiento de salud que tiene bajos indicadores de desempeño, se desea realizar un concepto compartido para 
un futuro mejor, pues cada quien tiene una idea diferente de lo que se quiere lograr. ¿Qué componente estratégico se debe 
plantear entre todos?",FODA,Valores,Visión,Misión,C
"Los sistemas de vigilancia en salud (SVES) son la guía para la acción que el personal de salud utiliza para tomar decisiones 
prácticas frente a los problemas de salud. El tipo tradicional se caracteriza por que se...",basan en los sistemas de declaración de enfermedades transmisibles y morbilidad.,usan datos específicos de información adicional.,usa mediciones sistemáticas.,incluye los procedimientos del proceso de la práctica «centinela».,A
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte. ¿A qué definición se refiere?",Cuidado integral,Curso de vida,Vías de cuidados,Determinante social,B
"Las acciones para mejorar la calidad de la atención orientados a mejorar la experiencia y la confianza de las personas, las 
familias y las comunidades en los servicios de salud, más allá de la optimización de los procesos, se enmarca dentro de las 
Funciones Esenciales de Salud Pública. ¿A qué función corresponde?",Financiamiento de la salud eficiente y equitativo,Asegurar el acceso y el uso racional de medicamentos,Acceso equitativo a servicios de salud integrales y de calidad,Desarrollo de recursos humanos para la salud,C
"Para investigar la relación entre la anemia y el peso de niños de 6° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y el peso a todos ellos. ¿Qué método de investigación está realizando?",Experimental,Observacional,Cuasi experimental,Mixto,B
"La Ley 29973, indica que la persona con discapacidad debidamente acreditada tiene un descuento del 50% sobre el valor de 
la entrada a los espectáculos culturales, deportivos y recreativos organizados por las entidades del estado. 
¿Qué institución brinda la acreditación?",DEMUNA,OMAPED,INABIF,CONADIS,D
"La lengua de señas, el sistema Braille, la comunicación táctil, los macrotipos, la visualización de textos, los dispositivos 
multimedia, el lenguaje escrito, los sistemas auditivos, el lenguaje sencillo, los medios de voz digitalizada  y medios 
aumentativos o alternativos de la comunicación. Es un derecho a la accesibilidad a...",los medios de comunicación.,las tecnologías de información.,la educación.,la comunicación.,D
"El personal de un establecimiento de salud desea saber lo que debe desarrollar prioritariamente. ¿Qué componente debe 
conocer para orientar sus objetivos estratégicos?",FODA,Visión,Valores,Misión,D
"Niño de 6 años que acude al servicio de terapia ocupacional derivado por la psicóloga del colegio por no seguir indicaciones, 
se distrae con facilidad, se observa disfunción en el procesamiento sensorial, pobre destreza en las habilidades motoras finas 
y presenta conductas disruptivas. Para un adecuado tratamiento. ¿Con qué tipo de evaluación debe iniciarse?",Observaciones clínicas y perfil sensorial,Cuestionarios,Perfil sensorial para la escuela,Integración sensorial y praxis,A
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Específico para hepatitis A,Controlado para infecciones intrahospitalarias,Para métodos de planificación familiar,Exclusivo para dolor oncológico,D
"La ética sugiere aquello que es deseable y condena lo que no debe hacerse, mientras que la deontología cuenta con las 
herramientas administrativas para garantizar que la profesión se ejerza de manera ética. ¿Con qué debe contar un profesional 
de la salud para su ejercicio profesional?","Título profesional, colegiatura",Estudios de posgrado,Diplomados,Currículo vitae documentado,A
"Después de brindar una atención por violencia sexual a una paciente de 13 años, se debe presentar un informe social, 
requerido por las autoridades del Poder Judicial. Si hay información que faltan a la verdad, está cometiendo actos en contra 
de:",Beneficencia,Justicia,Ética,Responsabilidad,C
"¿Cuál es el tipo de prevención cuyo objetivo es disminuir el avance y las complicaciones de la enfermedad establecida, 
mediante acciones orientadas a disminuir las secuelas y la discapacidad?",Cuaternaria,Terciaria,Secundaria,Primaria,B
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Asignación de recursos,Desarrollo de políticas,Evaluación,Acceso,D
