questions,option_A,option_B,option_C,option_D,correct_answer
"El C.S. Paz, ha sectorizado su jurisdicción para realizar intervenciones de promoción y prevención basados en el Modelo de 
Cuidado Integral de la Familia y Comunidad por Curso de Vida. En el marco de las Funciones Esenciales de la Salud Pública 
renovada, esta acción corresponde a la etapa de:",Asignación de recursos,Desarrollo de políticas,Acceso,Evaluación,C
"Paciente niña de 3 años en su control de crecimiento y desarrollo, se detecta antecedentes familiares de retinoblastoma. 
¿Qué test utiliza para su descarte?",Inspección ocular,Reflejo rojo,Fijación monocular,Reflejo de parpadeo,B
"Se desea reorganizar el servicio de admisión y para ello es necesario separar las historias clínicas. ¿Cuántos años se debe 
considerar para el archivo pasivo de historias clínicas que no han sido requeridas?",Más de 10,Más de 15,Más de 5,Más de 1,C
"Un paciente fue referido para evaluación y tratamiento por una probable gastritis a un nivel de atención superior. Se resolvió 
su problema de salud de manera parcial, continuando su tratamiento en su establecimiento de origen. ¿En qué condición 
considera fue contrarreferido?",Mejorado,Retiro voluntario,Deserción,Curado,A
"Al Centro de Salud de Chuquibamba de la provincia de Condesuyos, acude una gestante añosa, en periodo expulsivo, con 
antecedentes de preeclampsia; el parto se complica y fallecen madre y niño. Ante este evento. ¿Qué Auditoría de la Calidad 
de la Atención en Salud corresponde seguir?",Regular,Dirimente,De caso,Externa,C
"Para elaborar los planos de un futuro establecimiento de salud I-3, se reúne el equipo de salud. ¿Qué ambiente es necesario 
según normativa?",Depósito y lavado de carros,Zona de almacenamiento de residuos contaminados,Zona de selección de residuos sólidos,Área de internamiento,C
"Usted desea motivar a su personal de salud para realizar una investigación científica sobe la anemia infantil en su comunidad, 
para ello les dice que el principal propósito de la investigación científica es...",consolidar el trabajo en equipo.,generar conocimiento científico útil.,captar inversiones en salud.,mejorar la gestión de la salud.,B
"Los sistemas de vigilancia en salud (SVES) son la guía para la acción que el personal de salud utiliza para tomar decisiones 
prácticas frente a los problemas de salud. El tipo tradicional se caracteriza por que se...",incluye los procedimientos del proceso de la práctica «centinela».,usan datos específicos de información adicional.,basan en los sistemas de declaración de enfermedades transmisibles y morbilidad.,usa mediciones sistemáticas.,C
"El personal de un establecimiento de salud desea saber lo que debe desarrollar prioritariamente. ¿Qué componente debe 
conocer para orientar sus objetivos estratégicos?",Visión,FODA,Misión,Valores,C
"Según la historia natural de la enfermedad, identificar una persona con diabetes en la fase subclínica corresponde al periodo 
...... y el nivel de prevención es...",patogénico / primario.,patogénico / secundario.,pre patogénico / secundario.,patogénico / terciario.,B
"¿Cuáles son los medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el país, que luego de 
una evaluación técnica especializada multidisciplinaria han demostrado ser seguros, eficaces, costo-efectivos y deben estar 
disponibles en todo momento?",Básicos,Genéricos,Esenciales,Comunes,C
"El POI Multianual del Ministerio de Salud es ……, en el cual se establece la programación de metas físicas y de costeo que 
se espera alcanzar en los próximos tres años.",herramienta de gestión,herramienta de articulación,instrumento de gestión,instrumento de articulación,C
"En un establecimiento de salud que tiene bajos indicadores de desempeño, se desea realizar un concepto compartido para 
un futuro mejor, pues cada quien tiene una idea diferente de lo que se quiere lograr. ¿Qué componente estratégico se debe 
plantear entre todos?",Valores,Visión,Misión,FODA,B
"Para medir el riesgo de una enfermedad en la comunidad, se utilizan medidas de morbilidad como la incidencia que mide la 
……. y la prevalencia que mide la …… de la enfermedad.",velocidad / magnitud,casos antiguos / casos nuevos,proporción / frecuencia,virulencia / frecuencia,A
"¿Qué factor de riesgo en la función visual del recién nacido debe ser referido inmediatamente para su evaluación por 
especialista?",Macrosómico,Cianosis,Sufrimiento fetal,Taquicardia,C
"Al llegar a su comunidad de SERUMS observa que hay baja adherencia a la lactancia materna por lo cual plantea hacer 
una investigación sobre factores asociados a lactancia materna. ¿Qué debe realizar en primer lugar para su estudio?",Definir sus instrumentos de medición,Revisar literatura científica sobre el tema,Elaborar su pregunta de investigación,Elegir los objetivos de estudio,B
"¿Cuál es la entidad responsable del abastecimiento de las vacunas para realizar las actividades de vacunación a nivel 
nacional?",DIRIS,MINSA,RIS,CENARES,D
"¿Cuál es la medida de tendencia central que se interpreta como el promedio de los datos, y se construye con la suma de 
todos los datos observados entre el total de observaciones?",Media,Mediana,Rango,Moda,A
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte. ¿A qué definición se refiere?",Cuidado integral,Determinante social,Curso de vida,Vías de cuidados,C
"Niño de 4 años manifiesta que las letras de la pizarra las ve borrosas, su madre refiere al optómetra que le cuesta leer y copiar 
de la pizarra por tal motivo le consulta; ""a qué edad mi hijo alcanzara el desarrollo máximo de su capacidad visual"". ¿Cuál 
será su respuesta?",6,5,4,7,D
"En el proceso de redacción del informe final de su estudio transversal analítico sobre la relación entre la ingesta de bebidas 
gaseosas y sobrepeso; usted desea que todas las secciones tengan coherencia entre sí. ¿Qué herramienta debe usar para 
verificarla?",Matriz de operacionalización,Matriz de consistencia,Revisión de Turnitin,Lista de verificación,B
"¿Cuál es el tipo de prevención cuyo objetivo es disminuir el avance y las complicaciones de la enfermedad establecida, 
mediante acciones orientadas a disminuir las secuelas y la discapacidad?",Secundaria,Terciaria,Cuaternaria,Primaria,B
"Para prevención y control de enfermedades no transmisibles en el adulto mayor. ¿Qué patologías prioriza para cuidados 
individuales?","Hipertensión arterial, diabetes mellitus, anemia","Osteoporosis, diabetes mellitus, demencia","Hipertensión arterial, obesidad, dislipidemia","Hipertensión arterial, diabetes mellitus, cáncer de cuello uterino",D
"¿A qué corresponde la siguiente definición?: “Es el conjunto de acciones que desarrolla un profesional de la salud mediante 
el uso de las TIC, para proporcionar a la persona usuaria de salud, consejería y asesoría con fines de promoción de la salud, 
prevención, recuperación o rehabilitación de las enfermedades”.",Teleconsulta,Teleorientación,Teleinterconsulta,Telemonitoreo,B
"Se labora en un establecimiento de salud donde no hay una visión definida sobre el trabajo que se realiza; y existen muchos 
problemas interpersonales. Si se desea cambiar esta situación. ¿Qué se debe mejorar?",Recursos humanos,Proyecto de mejora,Plan de acción,Clima organizacional,D
¿Qué examen se realiza en la evaluación ocular de la niña y niño entre 24 y 36 meses?,Fondo de ojo,Fijación monocular,Reflejo pupilar,Reflejo de parpadeo,B
"Para investigar la relación entre la anemia y el peso de niños de 6° grado de primaria de un colegio, usted acude un día de la 
semana para medir la Hb y el peso a todos ellos. ¿Qué método de investigación está realizando?",Experimental,Observacional,Cuasi experimental,Mixto,B
"La transmisión del dengue a un huésped susceptible se da a través de la picadura de un zancudo hembra infectado (Aedes 
aegypti), estos zancudos pican preferentemente ...... y transmiten la enfermedad a varias personas durante toda su vida.",al atardecer y durante la noche,solo en época de lluvias,a medio día y sin lluvia,al amanecer y al atardecer,D
¿Cuáles son los principales ejes estratégicos que garantizan el éxito de la participación comunitaria en la planeación en salud?,"El abordaje territorial, espacios participativos y la familia como base",La participación comunitaria y escuelas saludables,La actitud política y el esfuerzo de la administración local,Los cambios en la realidad económico-social y ordenanzas municipales,A
"Luego de la recolección y procesamiento de datos de su estudio para investigar si hay asociación entre el alcoholismo y la 
violencia familiar en adultos varones de su comunidad. ¿Qué análisis estadístico llevará a cabo?",Probabilístico,Descriptivo,Inductivo,Inferencial,D
"Mujer de 14 años presenta ojo rojo, dolor ocular, secreción ocular. ¿Cuál es el diagnóstico?",Orzuelo,Conjuntivitis,Úlcera corneal,Blefaritis,B
"Dentro del petitorio nacional único de medicamentos esenciales para el sector salud existen consideraciones especiales de 
su uso, por lo cual requieren de un manejo especializado. ¿Qué tipo de medicamentos están en este rubro?",Exclusivo para dolor oncológico,Controlado para infecciones intrahospitalarias,Para métodos de planificación familiar,Específico para hepatitis A,A
"Un profesional de la salud desea realizar una ecografía, pero no cuenta en su centro con ese apoyo diagnóstico. Para realizar 
una referencia a otro establecimiento de salud. ¿Qué debe evaluar?",Organigrama,Flujograma,Cartera de servicios,Categorización,C
"En el primer nivel de atención se realizan los tamizajes de AV a todas las etapas de vida. Para evaluar pacientes iletrados 
incluyendo preescolares, según la directivas sanitarias del MINSA. ¿Qué tipo de optotipos se debe utilizar?",E direccional,Mirada preferencial,Logmar,Snell,A
"En su comunidad observa con mucha frecuencia casos de alcoholismo en varones y también violencia física de ellos contra 
sus esposas, para investigar en el menor tiempo posible, si hay asociación entre el alcoholismo y la violencia familiar. ¿Qué 
diseño de estudio elegirá?",Cohortes,Cuasi experimental,Descriptivo,Analítico,D
"Los medicamentos que han perdido su eficacia y que han llevado a diezmar la efectividad en la lucha contra la tuberculosis, 
las enfermedades diarreicas y la neumonía debido a la resistencia antimicrobiana, se debe a:",Uso de medicamentos genéricos,Petitorio de los mismos medicamentos,Uso irracional de medicamentos,Uso adecuado de medicamentos de marca,C
En el marco del cuidado integral de la salud. ¿Cuáles son sus enfoques?,"Derechos humanos, interculturalidad, genero, equidad","Interculturalidad, solidaridad, eficiencia, equidad","Derechos humanos, solidaridad, eficiencia, calidad","Integralidad, calidad, solidaridad, equidad",A
"En una farmacia se va a instalar el control termostático de la unidad de refrigeración. ¿Qué se debe tener en cuenta con los 
sensores?",Áreas con poca variabilidad en temperatura,Dependientes del sistema de monitoreo,Deben estar calibrados,Con exactitud de aproximadamente 0.3°C,C
"En un estudio sobre la depresión en adolescentes en su comunidad, aplica un instrumento de detección de depresión en 
estudiantes de 5° año de secundaria de un colegio cercano al establecimiento. ¿Qué tipo de muestreo está realizando?",Estadístico,Probabilístico,No probabilístico,Censal,C
"Madre quechua hablante de 30 años, tiene niño de un año con diarrea y deshidratación; ella niega su atención en el 
establecimiento de salud, porque según su creencia el caso corresponde a “susto” y lo debe atender el curandero. ¿Cómo 
procedes ante este caso?",Constatar con la policía y autoridad comunal,Solicitar presidente de la comunidad que intervenga,Discrepas con su decisión porque no es correcto,"Llegas a un acuerdo en la terapia del niño, respetando sus creencias",D
"Niños con historia familiar de catarata congénita o juvenil. Para el profesional de la salud. ¿Cuál es el mejor momento de su 
referencia?",Etapa embrionaria,Recién nacido,7 años,3 meses,B
Hombre de 30 años con sospecha de TB. ¿Cuántas muestras de esputo debe entregar para realizar el diagnóstico?,2,4,3,1,A
Según las prioridades nacionales del cuidado integral de salud. ¿Cuáles son sus componentes?,"Prestación, organización, calidad, solidaridad","Gestión, financiamiento, prestación, calidad","Integralidad, universalidad, calidad, solidaridad","Accesibilidad, gestión, calidad, solidaridad",C
"En una institución educativa primaria de 100 alumnos, se presenta un brote de varicela con 50 casos. ¿Cuál es el indicador y 
el valor que corresponde para caracterizar el riesgo?","Tasa de prevalencia, 500 x 1000 hab","Tasa de incidencia, 50%","Tasa de ataque, 50%","Razón de prevalencia, 50%",B
"En el centro de salud de Lamas, reportan que un varón de 30 años, presenta fiebre, malestar general, sangrado y shock. Se 
informa que han aparecido muchos más casos en estos días y se sospecha de un brote de fiebre amarilla. Siendo Ro: el 
número promedio de casos nuevos que genera un caso dado a lo largo de un período infeccioso. ¿Cuál es el Ro que se 
espera tener en brote de fiebre amarilla?",Ro = 0,Ro < 1,Ro > 0.5,Ro > 1,D
"La ética cultiva y promueve el ejercicio de la moral y los valores para que los actos estén encuadrados en el bien y en el 
derecho en beneficio de la sociedad. Como profesional de la salud. ¿Qué principios debe cumplir en la atención a la población 
objetivo?","Orden, fraternidad, moral y derecho","Orden, moral, deber y derecho","Fraternidad, moral, deber y orden","Solidaridad, orden, deber y derecho",B
El análisis de la situación actual es una fase del planeamiento estratégico. ¿En qué fase del ciclo se encuentra?,1,2,4,3,A
"Después de brindar una atención por violencia sexual a una paciente de 13 años, se debe presentar un informe social, 
requerido por las autoridades del Poder Judicial. Si hay información que faltan a la verdad, está cometiendo actos en contra 
de:",Justicia,Beneficencia,Responsabilidad,Ética,D
"En la consejería en prácticas saludables se promueve: el uso de sombrero de ala ancha, lentes con protección de radiación 
ultravioleta, lavado de manos, alimentación saludable, uso adecuado de medios audiovisuales entre otros. Esta consejería se 
brinda como parte de:",Evaluación de la fijación monocular,Examen de reflejo rojo binocular,Examen del reflejo luminoso corneal,Evaluación ocular y tamizaje,D
"Mujer de 70 años, procedente de Loreto, hace 2 días presentó fiebre de 39°C, dolor de articulaciones y cefalea, el día de hoy 
acude al establecimiento con vómitos persistentes y sangrado de mucosas. Funciones vitales: T°: 36°C, PA: 100/70 mmHg, 
FR: 28X'. ¿Qué tipo de dengue es?",Hemorrágico con signos de alarma,Probable con signos de alarma,Grave,Confirmado sin signos de alarma,B
"Una prueba de screening que tiene muy baja sensibilidad, tiene mayor probabilidad de clasificar a sujetos enfermos como 
sanos. ¿Qué tipo de resultado es?",Falso positivo,Falso negativo,Valor predictivo positivo,Sensibilidad ineficiente,B
"La infección de la conjuntiva con abundante secreción ocular que se presenta en el primer mes de vida, puede 
causar ...... corneal, por lo que debe ser atendida como una urgencia y de referencia inmediata al especialista.",elongación,perforación,dilatación,opacidad,B
"En pro de la salud y el desarrollo social entre los diferentes actores, en los distintos niveles de gobierno y de la sociedad, lo 
primero que se debe fortalecer son las...",coordinaciones intersectoriales.,decisiones multisectoriales.,capacidades de gestión.,alianzas estratégicas.,D
"Salud Escolar lleva a cabo la vacunación masiva, descarte de anemia, cuidado de la salud bucal, desparasitación a los 
alumnos de las IE públicas. En cumplimiento al derecho de ......, se hace de conocimiento a los padres de familia quienes 
firman y el personal interviene atendiendo.",justicia,autorización,consentimiento informado,beneficencia,C
"Se define como transición epidemiológica al proceso de paso del predominio de enfermedades …… a la preponderancia de 
las enfermedades...",infecciosas / prevalentes.,degenerativas / infecciosas.,crónicas / infecciosas.,infecciosas / crónicas.,D
¿Qué prestaciones fortalecen los factores protectores de los adolescentes?,"Consejería en salud mental, en salud sexual y reproductiva","Tamizaje para el descarte de embarazo, métodos anticonceptivos","Determinación de la agudeza visual, consejería en salud mental","Consejería en riesgos psicosociales, evaluación del desarrollo sexual de Tanner",A
"Milena, una obstetra serumista coloca una ampolla intramuscular de metamizol a una gestante que viene con fiebre, minutos 
después siente mareos, náuseas y se observa en la zona de aplicación un rash; por tanto ella debe consignar en la historia 
clínica de manera obligatoria las sospechas de reacciones adversas, reportarlas en el formato correspondiente y remitirlo al 
comité de ...... y tecnovigilancia de la IPRESS en los plazos correspondientes.",farmacovigilancia,auditoría interna,auditoría externa,control interno,A
"La sala situacional de salud es una herramienta que ofrece evidencia sobre la eficacia de las intervenciones en salud y sobre 
la capacidad de los sistemas de salud para responder a las necesidades de salud de la población. ¿Quiénes la deben conocer 
y analizar prioritariamente?",Coordinadores de red y responsable de epidemiología,Promotores de salud y responsable de promoción de la salud,El responsable de epidemiologia y jefe de establecimiento,Todo el personal de salud y autoridades locales,D
"Un serumista está trabajando en un establecimiento de salud con población asignada, que cuenta con médico 
cirujano, profesionales de enfermería, obstetricia y personal técnico de enfermería. Según su cartera de servicios. ¿Cuál es 
el nivel de atención en el que se encuentra?",I-3,I-2,I-1,I-4,B
"La ética sugiere aquello que es deseable y condena lo que no debe hacerse, mientras que la deontología cuenta con las 
herramientas administrativas para garantizar que la profesión se ejerza de manera ética. ¿Con qué debe contar un profesional 
de la salud para su ejercicio profesional?","Título profesional, colegiatura",Currículo vitae documentado,Estudios de posgrado,Diplomados,A
"La ética en la función pública no se queda en la teoría (reflexión), sino que debe llevarse a la práctica para tener un adecuado 
desempeño laboral. Como profesional de salud ante un caso de un diagnóstico que es confidencial, por el tipo de enfermedad. 
¿Qué principios éticos debe cumplirse?","Respeto, probidad y eficiencia","Silencio, manejo de la información",Respeto y atención diferenciada,"Veracidad, lealtad, eficiencia",A
"Un paciente desea realizar un reclamo por un posible maltrato de un trabajador del establecimiento de salud contra él, al no 
respetarse el orden de llegada para la atención. ¿Qué procedimiento corresponde?",Sugerencia,Consejería,Queja,Consulta,C
"Un servidor público, brinda información de un diagnóstico médico, a personas de la comunidad. ¿Qué principio ético 
está vulnerando?",Respeto,Individualidad,Confidencialidad,Seguridad,C
"Paciente de 6 años a quien se detecta: parpadeo constante, se acerca a la pizarra, acerca los juguetes, posturas anormales, 
dificultad para coger objetos muy finos, escaso interés por el entorno. ¿Cuál es el diagnóstico y tratamiento?",Miopía / correctores,Hipermetropía / anteojos de protección,Ametropía / correctores,Astigmatismo / anteojos de descanso,C
"En relación al almacenamiento de medicamentos: “Las condiciones de almacenamiento deben ser las recomendadas por el 
…… y autorizadas en el rotulado del producto, pudiendo ser de congelación, temperatura de refrigeración, temperatura 
ambiente y temperatura ambiente controlada, lo cual debe estar indicado en su procedimiento …… de almacenamiento.”",farmacéutico / rutinario,fabricante / operativo,director / organizativo,jefe / establecido,B
