questions,option_A,option_B,option_C,option_D,correct_answer
"Paciente de 8 años, natural de Cañete, huérfana de madre, padre privado de libertad, acogida recientemente por 
tía materna, quien se enteró de Dx de VIH por contagio de madre por parto vertical. ¿Qué se debe solicitar respecto 
a la atención adecuada?",Evaluación psicosocial,Inscripción en programas sociales,Referencia a hospital,Apoyo comunitario,C
"En un establecimiento de salud de Yurimaguas se han reunido todos los profesionales de salud y han desarrollado 
su análisis FODA. Dentro de su análisis la mejora al acceso digital y mayor conectividad en esta zona rural se 
considera una:",Oportunidad,Fortaleza,Amenaza,Debilidad,A
"Paciente adulto mayor de 72 años, jubilado, sin familiares, presenta hipertensión arterial y diabetes, sin control 
médico ¿Qué acción es más adecuada para disminuir su riesgo de mortalidad?:","Visita domiciliaria, orientación y consejería",Ubicarlo en un albergue del adulto mayor,Hospitalizarlo para atención permanente,Apoyarlo con búsqueda de amigos o parientes,B
"En el establecimiento de salud I-1 se programó una visita de salud familiar por el equipo multidisciplinario a fin de 
desarrollar intervenciones de promoción y prevención en la familia de una gestante de 42 años, G5P4004; EG: 36 
semanas; identificándose riesgos. ¿Qué instrumento es el adecuado a utilizar para este fin?",Ficha familiar,Historia clínica,Familiograma,ECOMAPA,A
"Un funcionario público, debe cumplir con sus funciones, principios y deberes. Esto corresponde a:",Derechos,Etica,Deberes,Deontología,B
"En un establecimiento de salud de Cusco, una puérpera inmediata le pide a la obstetra que su placenta le sea 
devuelta para seguir una tradición ancestral, a lo cual ella accede respetuosamente. Esto es un ejemplo de 
aplicación del enfoque ...... en salud materna.",intercultural,acultural,transcultural,incultural,A
"Todo servidor público debe ...… y ...… los bienes del Estado, debiendo utilizar los que le fueran asignados para el 
desempeño de sus funciones de manera racional, evitando su abuso, derroche o desaprovechamiento, sin emplear 
o permitir que otros empleen los bienes del Estado para fines particulares o propósitos que no sean aquellos para 
los cuales hubieran sido específicamente destinados.",usar / cuidar,ejecutar / depositar,proteger / conservar,atesorar / utilizar,C
"Las personas en situación de pobreza, que viven a orillas del río Rímac, con agua potable insuficiente, con 
saneamiento insalubre; están expuestos constantemente a enfermedades estomacales. ¿Qué acciones se debe 
realizar para disminuir los riesgos de salud?",Atención integral,Atención médica,Trabajo multidisciplinario,Coordinación y trabajo intersectorial,D
"En un estudio de investigación epidemiológico, de campo y cualitativo basada en la observación y entrevista, los 
principios éticos consideran lo siguiente:","Consentimiento, respeto y veracidad","No maleficencia, respeto y eficacia",No requiere contar con revisión por el comité de ética,"Obtención del consentimiento, confidencialidad y beneficencia",D
"Los gobiernos locales cumplen con la limpieza pública, sin embargo, la población no respeta con las ordenanzas 
municipales; por lo que es necesario trabajar de manera coordinada con los diferentes sectores públicos y privados 
para mantener el ornato público. ¿Qué acción se debe realizar?",Campañas de limpieza,Coordinaciones con vecinos,Un plan de salud local,Contratar mas personal,C
El profesional de trabajo social está obligado a:,Emitir informes que se ajusten a la más estricta veracidad y firmar documentos cuyo contenido ha sido verificado,Respetar a toda persona por su dignidad inherente y prestar sus servicios profesionales,"Usar los recursos de la Institución, destinados a la población usuaria, en beneficio propio o de terceros",Guardar en reserva los datos de carácter personal o técnicos sobre asuntos confiados a su custodia,A
"En la visita familiar integral en la comunidad de Carampoma, Merly de 26 años, con 5 hijos en edades comprendidas 
entre los 10 días de nacimiento y 7 años, fueron identificados riesgos por curso de vida y a la dinámica familiar, que 
permitió la intervención del personal de salud en tres ejes. ¿Qué tipo de trabajo es?",Multidisciplinario,Intersectorial,Transversal,Transgeneracional,A
"Madre de un bebé de un año, refiere que su hijo sigue con problemas estomacales, ha tenido control médico, control 
nutricional, y análisis clínicos. Señala que el problema se debe a que sufre del mal de ojo y susto. ¿Cómo debe 
responder el profesional ante esta versión?",Llevar al curandero y dejar el tratamiento,Desestimar su punto de vista y continuar con el tratamiento,Llevar al curandero y continuar con el tratamiento,Respetar su punto de vista y continuar con el tratamiento,D
"Madre quechua hablante de la comunidad Sihuas, que se encuentra a 3 horas de caminata del centro de salud, 
acude para control de CRED de su bebé de 2 meses y no llega a obtener un cupo para su atención. ¿Cuál es la 
medida a tomar con la usuaria?",Asigna el primer cupo al siguiente día,Indicarle que vuelva por la tarde,Se le atenderá al final de todos,Garantizar su atención de manera prioritaria,D
"En una institución educativa hay quejas constantes del abuso que cometen los escolares de los grados superiores 
contra los niños y niñas del segundo grado. Se planifica con la directora y docentes un plan de intervención. ¿Qué 
acciones conjuntas se debe realizar para controlar esta situación?",Pedir apoyo de vigilancia policial,Sancionar a los alumnos agresores,Promover la participación activa de los padres,Solicitar contrato de psicólogos,C
"En el establecimiento I-3 se identificó una oportunidad de mejora en el proceso de atención en la consulta médica; 
se identificaron las posibles causas del problema clave a través de la Espina de Ishikawa, luego se evaluaron la 
aplicabilidad de las soluciones, costo en recursos y esfuerzos, así como las posibles resistencias al cambio, para 
seguir con el…",seguimiento.,plan de acción.,resultado.,indicador.,B
"En el A.H. ""Los Choches"" del distrito del Callao-Lima se ha identificado un alto índice de drogadicción entre los 
adolescentes de 15 a 17 años; por ello se han tomado medidas para identificar precozmente a los consumidores e 
iniciar el tratamiento en programas de desintoxicación y deshabituación. ¿Qué tipo de prevención es?",Cuaternaria,Primaria,Terciaria,Secundaria,D
"El reporte de la última vigilancia vectorial del Aedes aegypti en una comunidad es IA=3, por lo que el personal 
programa el control focal al 100% de viviendas; esta actividad debe promover la participación de la comunidad en 
el control larvario físico / mecánico, que consiste en:",Nebulización espacial y eliminación de criaderos en coordinación con las autoridades,Uso de larvicida al 100% de viviendas con potenciales criaderos,Cepillar y tapar recipientes de agua y eliminar o disponer adecuadamente los potenciales criaderos,Control biológico y uso de larvicida en viviendas con criaderos positivos,C
"Paciente de sexo femenino de 32 años, conviviente, con cuatro hijos en edad escolar, de 13,11, 7, 3 años, los niños 
se encuentran atrasados en nivel escolar, se observa descuido en su vestimenta, escaso control médico en el 
establecimiento de salud. ¿Qué se debe recomendar?",Atención médica a los integrantes de familia,"Visita domiciliaria, para valoración de riesgo social",Coordinación para derivación a niños a unidad de protección especial,Indagar en institución educativa de los pacientes,B
"Paciente de sexo femenino, de 35 años de edad, nacionalidad venezolana, secundaria incompleta, separada con 
4 hijos de 10, 8, 4, 2 años, no cuenta con carnet de extranjería, ni SIS, requiere ser atendida de urgencia en el 
establecimiento de salud.  Como serumista de servicio social ¿Qué acción inicial debe realizar para que la paciente 
sea atendida?",Evaluación social,Exoneración total de atención,Exoneración parcial,Gestión de SIS Temporal,A
"Una gestante de 30 años, primeriza, con 8 meses de gestación, sin control se niega asistir al hospital por temor, 
prefiere que la atiendan en su domicilio como lo realizan en su pueblo natal. ¿Qué mensaje se le debe dar a la 
paciente para lograr internarla?","Desestimar su temor, obligar su internamiento",Señalar posible muerte materna y muerte fetal,"Comprender su temor, persuadirla para su internamiento","Respetar su temor, exigir su internamiento",C
"La población de una comunidad tiene problemas de salud por el aumento de zancudos, producto de la inadecuada 
disposición de excretas y agua estancada en las vías de acceso. El EESS realiza constantemente intervención y 
fumigación, pero el problema persiste ¿Cómo puede usted contribuir a la solución del problema?",Coordinar y solicitar ayuda al gobierno regional,Comunicar y denunciar a los vecinos con hábitos de riesgo,Convocar y obligar a realizar faenas comunales,Fortalecer capacidades e involucrar a líderes comunales,D
"En su establecimiento de salud se atiende a un adulto mayor de 70 años quien se encuentra en situación de 
abandono, no cuenta con apoyo familiar, tiene herida varicosa en la pierna derecha, los vecinos que lo traen 
solicitan su ayuda ¿Cómo resolvería usted el caso?",Brindar atención médica y referirlo al hospital,Gestionar soporte con agentes comunitarios,Gestión de redes sociales institucionales,Derivar el caso a servicio social,A
"Pacientes mellizos de dos años, venezolanos indocumentados, requieren atención médica solicitada por su madre. 
¿Cuál es el proceso adecuado para su atención inmediata?",Búsqueda de apoyo familiar,Solicitar actualización de carnet de extranjería,Solicitar SIS temporal,Derivarlo a un hospital para su atención,C
"Persona de sexo femenino de 60 años, paciente con Dx de esquizofrenia, medicada, vive sola, parientes la 
abastecen de alimentos no perecibles quincenalmente, hace laberinto en la cuadra donde vive. ¿Qué intervención 
debería realizarse?",Prescripción médica,Ubicación de redes de soporte personal,Solicitar acompañamiento de familiares con mayor frecuencia,Internamiento en instituto de salud mental,C
"Niña de 3 años de edad, tiene resultado de laboratorio PCR (+) para tos ferina, el personal realiza la investigación 
epidemiológica y búsqueda activa comunitaria, identificando a su padre como contacto directo, quien presentó tos 
persistente durante el periodo incubación de su hija y recibió tratamiento antibiótico en consultorio particular. ¿Cuál 
es la clasificación de caso para el padre en el sistema de vigilancia epidemiológica?",Confirmado por nexo epidemiológico,Probable,Sospechoso en investigación,Compatible,A
"El profesional de salud del establecimiento, en el análisis de situación de salud local, obtiene una información base 
al inicio de un nuevo ciclo de planificación, para respaldar decisiones del nivel local. Esta información es 
aplicada por los equipos de...",DISA.,gestión.,intervención.,planificación.,B
"Paciente de sexo femenino de 40 años, secundaria completa, con trabajo ambulatorio, conviviente, tienen dos hijos 
de 16 y 10 años, con problemas de salud, requiere consulta médica, solicita exoneración. Se identifica en web de 
ESSALUD que está activo pese a que no labora hace cinco años. ¿Cuál es el proceso adecuado para que acceda al 
SIS?",Exoneración total de consulta medica,Evaluación socio familiar económica,Dar de baja a ESSALUD e inscribir en SIS,Exoneración total de exámenes de laboratorio,C
"Adolescente de 15 años de edad, huérfano de padre, madre ama de casa, lava ropa, paciente tiene tres hermanos 
de 12, 9 y 6 años, ha dejado de estudiar para trabajar como estibador en mercado del barrio, indica que tiene 
enamorada y sospecha embarazo. ¿Qué se debe recomendar?",Atención psicosocial,Inserción en institución educativa,Atención médica,Consejería y orientación en salud sexual y reproductiva,D
"Paciente adulto con prueba rápida de centro de salud de VIH es positivo. ¿Qué recomienda al respecto para su 
atención adecuada?",Citar en centro de salud para entrega de retrovirales,Brindar consejería en VIH y SIDA,"Consejería, referencia para el acceso de Targa a centro hospitalario",Indicar exámenes de descarte de TB y exámenes auxiliares,C
"Paciente gestante de 16 años, de cinco meses de gestación, refirió problemas familiares, ha dejado de ir a sus 
controles médicos. ¿Qué se debe realizar para conocer su situación de salud?",Ubicar a padres de paciente,Brindar atención integral diferenciada,Derivación a psicología,Acompañamiento sociofamiliar,B
"El funcionario público está obligado a trabajar con calidad, con rectitud, honradez y honestidad, procurando 
satisfacer el interés general y desechando todo provecho o ventaja personal. ¿A qué principio corresponde?",Probidad,Justicia y equidad,Idoneidad,Lealtad y obediencia,A
"En los diversos distritos, se brindan campañas integrales de salud en beneficio de la comunidad, se realizan a 
través de coordinaciones y apoyo...",instituciones educativas.,centros de salud.,multisectorial.,organismos no gubernamentales.,C
"Se identifica a una gestante venezolana, abandonada por su pareja, sin familiares, indocumentada, refiere que vive 
en cuarto alquilado, sin empleo, sin control pre natal ¿Qué es lo primero que debe realizar en esta gestante?",Gestionar que reciba el paquete de atención integral,Realizar el estudio social correspondiente,Orientar para la gestión del documento de identificación,Exonerar su atención y procedimientos,A
"Personal del centro de salud, con diagnóstico de cáncer al estómago en seguimiento por EsSalud, labora en el área 
de radiología. ¿Qué acción debe realizar en primer lugar en este caso?",Solicitar adelanto de sueldo,Acompañar al paciente,Gestionar el subsidio,Promover el soporte familiar,D
"Paciente de 18 años, acude por primera vez al establecimiento, con diagnóstico de Leucemia, requiere atención 
especializada pero no cuenta con SIS. Como serumista de Trabajo Social ¿Cuál debe ser su primera acción?",Solicitar la evaluación socio económica del municipio,Realizar el estudio socio económico familiar,Gestionar su referencia a centro especializado,Gestionar el seguro integral temporal,B
"Los pacientes con cáncer que provienen de provincias, acuden al EESS con mucho temor, con creencias, 
idiosincrasias, patrones culturales. La comunicación intercultural es básica para:",Facilitar el entendimiento para diagnosticar,Brindar mayor atención en los servicios colectivos,Mejorar la calidad de atención con equidad,Conocer e interpretar su cultura,C
"Pacientes de sexo masculino de 65 años, con hipertensión y diabetes mellitus, vive solo, ha dejado de asistir al 
establecimiento de salud. ¿Qué es lo recomendable realizar?",Visita domiciliaria,Ubicación de familiares,Brindar sesión educativa,Brindarle una cita médica,A
"Dos escolares de 11 y 12 años, acompañados de su docente, acuden al establecimiento de salud para recibir 
atención por picaduras de zancudo en cara y brazos, ¿Cuál debe ser la conducta a seguir en el colegio para 
evitar casos similares?",Enviar a los alumnos a sus domicilios,Fumigar las aulas de forma inmediata,Comunicar a los padres de los menores,Realizar acciones de vigilancia epidemiológica,D
"Familia migrante de la selva, compuesta por madre soltera, con trabajo ambulatorio, tres hijos con desnutrición 
infantil de 10, 8 y 6 años presentan inadecuado cuidado de salud, vivienda en calidad de alojado con inapropiada 
condición de vivienda. ¿Qué indican estos determinantes sociales observados?",Migración,Educación,Pobreza,Desarrollo,C
"La Obstetra del establecimiento de salud de Ancash, recibe a una mujer de 28 años quechua hablante en trabajo 
de parto; se presenta, la saluda y le brinda atención del parto con adecuación intercultural. ¿A qué principio ético 
como servidor público alude su actuar?",Eficiencia,Justicia y equidad,Lealtad y obediencia,Responsabilidad,B
"Una madre de familia acude al EESS con su menor de 15 días de nacido, por presentar tos intensa, dolor de 
garganta hace 8 días, se verifica que en su gestación no fue vacunada de Tdap. Se toma muestra por sospecha 
de tos ferina. Después de una semana se confirma el caso; en la visita domiciliaria se observa que su bebé tiene 
tos persistente, asi como el personal que atendió presenta síntomas. ¿A qué corresponde esta situación?",Brote,Emergencia sanitaria,Evento,Desastre,A
"Para prevenir, los riesgos de salud de la población en situación de vulnerabilidad y contaminación se requiere:",Atención médica permanente,Hábitos de higiene saludable,Atención psicosocial,Trabajo comunitario,B
"Niña de 4 años, con Dx de VIH y desnutrición, con abandono de tratamiento, vive en total pobreza con su señora 
madre, en vivienda sin servicios básicos. Por su estado de salud y lejanía de vivienda para continuar con su 
tratamiento en domicilio debe contar con el apoyo de:",Nutricionista,Médico,Agente comunitario de salud,Trabajadora social,C
"Se realiza la sesión demostrativa de alimentación y nutrición para niños menores de 3 años; la nutricionista recalca 
que el mayor contenido de hierro se encuentra en las vísceras. Una madre de familia señala que su religión no le 
permite consumir dichos alimentos. ¿Qué respuesta debe dar la profesional en mención?",Que su niño puede consumir lenteja con vitamina C,Que su niño consuma solo el sulfato ferroso,Que su niño tiene que consumir las vísceras,Que su niño consuma lo que le gusta,A
"El jefe del l establecimiento I-4, convocó a una reunión técnica, donde explica los avances de los programas, instó 
a todos a trabajar en equipo, a comprometerse a responder a las necesidades de la población, dejar de lado 
conflictos personales entre otras cosas. Esto genera un cambio en el...",trabajo en equipo.,cuidado del ambiente laboral.,desempeño de grupo.,clima organizacional.,D
"En el 2026 el Centro de Salud ""Palca"" será líder en la atención primaria en salud con calidad, calidez, equidad y 
eficiencia, logrando usuarios internos y externos satisfechos para conseguir estilos de vida saludables. Esto 
constituye la ...... de la institución.",estrategia,meta,visión,misión,C
"Paciente de 50 años con sobre peso, sin actividad física, consumo de alimentos no saludables se niega a controlar 
su presión arterial y ser parte del programa de ENT. ¿Cuál es la acción prioritaria a realizar para prevenir las 
enfermedades crónicas en este paciente?",Buscar la participación de la familia,Realizar el seguimiento de caso,Promover el autocuidado en la persona y la familia,Exigir el ingreso al programa de ENT,C
"Personas con discapacidad en situación de pobreza extrema que ya cuentan con el carnet de CONADIS, les permite 
gestionar y contar con beneficios como:",Descuentos por servicios,Atenciones en hospitales,Programa Social Contigo,Centros recreativos,C
"En los establecimientos de salud categoría I-4 cuenta como mínimo para la atención ambulatoria e internamiento 
con capacidad resolutiva con las UPSS de consulta externa, ....... y farmacia.",patología clínica,central de esterilización,nutrición,hospitalización,A
"Cumpliendo con el CIS se realiza el control de peso y talla en una IE del nivel primario, los resultados indican que 
más de 50% de alumnos tienen sobrepeso con riesgo de obesidad por falta de actividad física. Como personal de 
salud. ¿Qué actividad prioritaria debe promover para reducir dicho riesgo?",Monitoreo de loncheras,Supervisión de quioscos,Comunicar a los padres,Impulsar las pausas activas,D
"Se identifica en establecimiento de salud a paciente de sexo masculino de  50 años con hepatitis C. ¿Qué se debe 
hacer desde el primer nivel de atención?",Acompañamiento comunitario,Visita domiciliaria,Referencia hospitalaria,Gestionar medicamento,C
"¿Dónde le corresponde atenderse a un personal del establecimiento de salud con menos de 60 días en planilla 
laboral que tiene un accidente fuera de su centro de trabajo y que pone en riesgo su vida?",Emergencia en ESSALUD,Consulta externa en EPS,Atención domiciliaria,Consulta en centro de salud,A
"Todo servidor público debe desarrollar sus funciones a cabalidad y en forma integral, asumiendo con pleno respeto 
su función pública. Corresponde a:",Veracidad,Ejercicio adecuado al cargo,Respeto,Responsabilidad,D
"Profesional de salud de sexo femenino, que labora en establecimiento de salud, justifica su ausencia al trabajo 
presentando documentación de denuncia a pareja por violencia familiar, certificado de médico legista y con 
tratamiento por violencia física y psicológica de pareja ¿Qué derecho laboral le corresponde a la paciente?",Apoyo institucional,Licencia sin goce de haber,Adelanto de vacaciones,Licencia con goce de haber,D
"¿Cómo se denomina al proceso que se inicia con la exposición de un huésped susceptible a un agente causal y 
termina con la recuperación, la discapacidad o la muerte?",Proceso salud enfermedad,Periodo patogénico de la enfermedad,Historia natural de la enfermedad,Período prepatogénico de la enfermedad,C
"Se realiza visita domiciliaria a gestante de 18 años, natural de Iquitos, primaria incompleta, aparente desnutrición, 
sin control de gestación. ¿Qué acciones se deben realizar?",Referencia hospitalaria,Solicitar cita médica,Valoración de riesgo social,Inscribirla al SIS,C
"Es responsable de liderar la elaboración, fundamentación y ejecución del plan local de salud para establecer las 
metas sanitarias y definir la asignación de recursos. ¿Qué entidad es la encargada?",MIDIS,Municipalidad,MINSA,Gobierno regional,B
"La pareja de un paciente mayor de edad, con Dx de VIH se apersona a una IPRESS y exige conocer historia clínica. 
¿Qué se le debe informar?",Se le informa que no se tiene acceso a la información,Se manifiesta que es privado y confidencial,Se brinda orientación,Que solo el usuario o su representante legal lo puede solicitar,D
"El funcionamiento de los servicios de Salud está regido por documentos de gestión, documentos normativos que 
describen las funciones específicas, responsabilidades, línea de autoridad como el:",Manual de procedimientos (MAPRO),Manual de organización y funciones (MOF),Seguro integral de salud (SIS),Guías técnicas del MINSA (GT),B
"Se detecta dos pacientes TB en una vivienda multifamiliar, habitados por tres familias. ¿Qué se debe realizar?",Avisar a saneamiento ambiental para intervención,Atención preventiva comunitaria,Brindar citas médicas,"Coordinar descarte, atención integral en centro de salud",D
"Madre de familia migrante de Huancavelica, lleva a hijos de 4 y 2 años, para atención en establecimiento de salud 
del distrito donde reside actualmente, se identifica que sus hijos tienen vacunas incompletas, tiene influencia de 
personas antivacunas. ¿Qué se debe realizar?",Orientación para sensibilizar y derivar para vacunación,Actividad educativa,Brindar consejería,Atención médica,A
"Paciente adulto joven requiere de atención en oftalmología, especialidad que el establecimiento de salud no puede 
realizar, por lo que se refiere al hospital de mayor complejidad. Una vez operado el paciente recibe la 
contrarreferencia que será entregada en la oficina del SIS de origen en un plazo máximo de ...… días.",11,7,12,9,B
"Menor de 15 años con 9 semanas de gestación, con bajo peso, llorosa y sin control médico, refiere que sus padres 
desconocen su condición, tiene miedo a la reacción del padre; la directora del colegio solicita el apoyo al centro de 
salud ¿Cuál sería la acción prioritaria a seguir en este caso?",Derivar el caso a psicología para el soporte emocional,Denunciar el caso a la fiscalía de familia,Convocar y comunicar a los padres de familia,Brindar el paquete de atención integral de salud del adolescente,D
"Se identifica una familia con 2 menores de 10 años, un adolescente de 15 años, un joven de 18 años, y 2 adultos, 
todos con sobrepeso y obesidad; el padre de familia jubilado con diabetes, se encuentra sin tratamiento por no 
contar con cita médica. ¿Cómo resuelve el problema del paciente que no tiene SIS para recibir el tratamiento?",Se coordina con ESSALUD para contar con los medicamentos,Se les exonera la atención y medicamentos,"Derecho de atención por estrategias, sin considerar el tipo de seguro",Desarrollar sesiones educativas promoviendo hábitos saludables,C
"El plan operativo institucional es un instrumento de gestión que orienta la necesidad de gestionar recursos para 
implementar la estrategia del PEI, con una duración mínima de 01 año y máxima de 03 años. El POI tiene etapas 
en la implementación y en la ejecución. ¿Qué etapas tiene en el año previo a la ejecución?","Elaboración, ajustes, aprobación y POI anual consistente con el PIA","Elaboración, aprobación, ejecución y POI anual consistente con el PEI","Elaboración, aprobación, ajustes y POI anual consistente con el PEI","Elaboración, aprobación, ajustes y POI anual consistente con el PIA",D
"Un establecimiento de salud del primer nivel de atención con capacidad resolutiva para satisfacer las necesidades 
de salud de la persona, familia y comunidad, en régimen ambulatorio en atención de 12 horas. Cuenta con población 
asignada, con dos o más médicos cirujanos, odontólogo, enfermera, obstetra; personal técnico de enfermería, 
laboratorio y farmacia. ¿A qué categoría pertenece?",I-2,I-4,I-1,I-3,D
"Madre de familia en situación de abandono, exige la pensión alimenticia al padre de sus hijos, quien no cumple con 
la protección y obligaciones, por lo que la madre acudir a:",DEMUNA,Programas sociales,MIMP,MIDIS,A
"Las actoras sociales al efectuar las visitas domiciliarias, identifican factores de riesgo en los niños visitados, que no 
tienen vacunas, sin CRED, sin tamizaje, realizan la referencia al establecimiento de salud de su jurisdicción para 
recibir la atención indicada. La usuaria debe:",Asistir con la referencia al EESS de su conveniencia,Sacar cita y hacer atender al niño referido,Asistir sin la referencia emitida por la actora social,Solicitar su atención priorizada por ser referidos,B
"La atención a pacientes con enfermedades transmisibles como la tuberculosis requiere de cuidados de 
bioseguridad cumpliendo normas y medidas de protección personal, de los pacientes y medio ambiente. Una de 
las medidas es el lavado de manos. Como personal de salud debe de cumplir con la técnica de higiene de manos, 
con agua y jabón que debe de tener una duración mínima de ...…segundos.",60 a 70,40 a 50,30 a 40,50 a 60,C
"Una persona de 59 años, natural de Pucallpa es diagnosticado con hipertensión arterial, se le indica el tratamiento 
medicamentoso. El paciente pregunta al médico si las yerbas medicinales pueden suplir al tratamiento indicado. 
¿Cuál debe ser la respuesta del profesional?",Respetar lo que indica el médico,Tome sus medicamentos con las yerbas medicinales,Las yerbas no sirven para la enfermedad,Sin los medicamentos empeorará su salud,B
"La enfermera del Centro de Salud Poques, identifica que hay un alto índice de malnutrición en los niños de la 
institución educativa local, situación que advierte al director y personal docente. Menciona la principal acción a 
desarrollar con el sector educación en el nivel local",Gestionar ante el municipio el apoyo alimentario,Realizar escuela de padres,Promover kioskos y comedores escolares saludables,Capacitar a vigías escolares,C
"Paciente de 10 años de edad, con DX VIH, por transmisión vertical. ¿Dónde se le debe brindar la atención integral?",Establecimiento de salud,ONG,Hospital referido,Consultorio privado,C
"En un distrito de Sullana en el departamento de Piura, caracterizado por sus altas temperaturas, ha comenzado la 
época de lluvias y comienzan a presentarse un incremento inusual de casos de paludismo. El equipo de vigilancia 
epidemiológica lo debe notificar como:",Brote,Rebrote,Evento endémico,Foco endémico,A
"Pareja de adultos mayores, de 70 y 65 años, con primaria incompleta, recicladores de botellas plásticas, alojados 
en vivienda precaria, cuentan con servicios básicos completos, tienen tres hijos adultos con propia familia, los 
mismos que no lo visitan y atienden, los adultos mayores presentan problemas de salud propios de su edad, pero 
no acuden al establecimiento de salud. ¿Qué atención les corresponde?",Visita domiciliaria para orientación,Denunciar a hijos por negligencia,Atención integral en establecimiento de salud,Gestionar inscripción en pensión 65,A
"Trabajador de sexo masculino de 35 años, técnico de laboratorio, conviviente y con tres hijos menores de edad de 
10, 5 y 1 año, alojado en casa de un amigo, con servicios completos. Cuenta con ESSALUD donde sigue tratamiento 
de TB. ¿Qué es lo más adecuado como medida de prevención de contagio en el establecimiento?",Orientación y consejería,Reubicación en centro laboral,Aislamiento social,Que cumpla descanso médico por EsSalud,D
"En un establecimiento de salud se esta realizando un spot radial en idioma quechua para ser difundida en su radio 
local. Esto es un ejemplo de medio de expresión que garantiza la...",creatividad.,diversidad cultural.,responsabilidad étnica.,política radial.,B
"Enfermera de 26 años, trabajadora del establecimiento de salud, quien se ha reincorporado después de su 
descanso por maternidad post parto. Ella tiene derecho al uso de:",Educación familiar,Capacitación,Lactario,Vacaciones,C
"El instrumento de gestión que comprende la programación de actividades operativas e inversiones en todas las 
dependencias del Ministerio con sus respectivas metas físicas y financieras es el:",POI,PESEM,PEI,PDLC,A
