questions,option_A,option_B,option_C,option_D,correct_answer
"Joven de 20 años acude al EE.SS. por presentar dolor intenso en brazo derecho tipo punzada, la zona le arde, le 
pica, al intentar rascarse le duele, además siente calentura y malestar general. El personal de salud observa la 
zona ruborosa, caliente, eritematosa. Se debe sospechar de una...",picadura de mosquito.,mordedura de araña.,picadura de zancudo.,picadura de pulga.,B
"Es toda actividad temporal o permanente, remunerada u honoraria, realizada por una persona en nombre o al 
servicio de las entidades de la administración pública, en cualquiera de sus niveles jerárquicos. Nos referimos a:",Función administrativa,Actividad laboral,Puesto laboral,Función pública,D
"En su trabajo comunitario durante su SERUMS, acude a una visita integral y detecta a una niña de 16 meses que 
no ha recibido su ultima vacuna según calendario, realiza las coordinaciones con la madre y el establecimiento para 
recibir la vacuna faltante. ¿Cuál es la vacuna indicada?",Varicela,Fiebre amarilla,Sarampión,Coqueluche,B
"Cuando los cuidados estarán orientados principalmente a la identificación y valoración de factores de riesgo, control 
de daños, problemas de salud mental, por lo que se debe establecer estrategias y alianzas con los centros 
laborales. ¿A qué modelo de cuidado integral de salud por curso de vida considera?",Cuidados individuales por curso de vida joven,Cuidados individuales por curso de vida niño,Cuidados individuales por curso de vida adolescente,Cuidados individuales por curso de vida adulto,D
"¿Cuál es el indicador que permite determinar y dar a conocer la distribución de las determinantes sociales de la 
salud, la morbimortalidad en territorios o grupos poblacionales de un ámbito geográfico determinado?",Razón de riesgo de evento de interés sanitario,Concentración de un evento de interés sanitario,Diferencia de riesgo de un evento de un interés sanitario,Crecimiento de un evento de interés sanitario,B
"En los últimos dos años se ha identificado un incremento de casos de hidatidosis en la población adolescente por 
lo que el personal ha programado sesiones educativas sobre la forma de transmisión de esta enfermedad para los 
alumnos del colegio. ¿Qué información de relevancia debe proporcionar al respecto?",Se transmite por consumo de hígado de res contaminada,"Los reservorios son carnívoros infectados, especialmente el perro",La transmisión es directa por ingestión de alimentos contaminados con larvas,Es causada por la presencia de quistes procedentes de caracoles,B
"Es una metodología orientada a facilitar el acuerdo y la articulación entre representantes del sistema de salud 
occidental o biomédico; la medicina occidental; la medicina tradicional y popular. Permitiendo un mutuo aprendizaje, 
especialmente con los pueblos indígenas y las poblaciones afroperuanas:",Comunicación interpersonal,Diálogo intercultural,Comunicación grupal,Adecuación intercultural,B
"En una comunidad nativa, se reporta un caso confirmado de rabia en bovino y desde la presencia de mineros 
informales se observan murciélagos que vuelan por la noche. ¿Cuál es la medida más efectiva para prevenir 
transmisión de rabia silvestre en esa comunidad?",Colocar mallas en todas las viviendas de la comunidad,Proteger con vacuna pre exposición a toda la comunidad,Eliminación de refugios de murciélagos con la comunidad organizada,Organización de la comunidad para la captura de murciélagos,B
"Agente comunitario de salud cría 50 gallinas y 50 patos en su vivienda, acude al centro de salud porque la mitad 
de sus aves amanecieron muertas y la otra mitad tiene ""moquillo"", quiere comprar alguna medicina para tratar a su 
aves enfermas. ¿A qué tipo de evento corresponde el caso y cuál es la conducta a seguir?",Es una zoonosis y se debe eliminar a las aves enfermas en coordinación con el municipio,Es una epizootia y debe notificarse al sistema de vigilancia epidemiológica,Es un evento usual y su manejo solo corresponde a SENASA y al municipio,Es una zoonosis y debe reportarse al sistema de vigilancia epidemiológica,B
"Mujer joven de una comunidad nativa, que el año pasado fue protegida con vacuna antirrábica pre exposición, 
acude porque refiere que durante la noche le mordió un murciélago en su vivienda, que le produjo un leve sangrado. 
¿Cuál es la conducta a seguir en este caso?",Aplicar 5 dosis de vacuna post exposición,"No requiere vacunación, solo limpieza de herida",Aplicar suero antirrábico dentro de las 48 horas,Aplicar 2 dosis de refuerzo de vacuna antirrábica,D
"Durante el análisis de una enfermedad transmitida por alimento; a cualquier ser humano, animal, artrópodo, planta, 
suelo o materia inanimada, donde normalmente vive y se multiplica un agente infeccioso y del cual depende para 
su supervivencia, reproduciéndose de manera que el agente pueda ser transmitido, éste se denomina...",huésped susceptible.,fuente.,vehículo.,reservorio.,D
"Madre acude al establecimiento de salud con su recién nacido, comenta que su niño no reacciona con sonidos 
fuertes desde que fue dado de alta; por lo que se le realiza el cribado neonatal para descartar hipoacusia. ¿Este 
cribado a qué tipo de prevención corresponde?",Secundaria,Terciaria,Primaria,Primordial,A
"Usted labora en un establecimiento I-4; recibe a un adulto mayor varón por mordedura de arácnido, referido por el 
personal de un puesto de salud I-1, el paciente indica que no tiene DNI. ¿Qué actitud debe tomar al respecto?",Atenderlo con la condición que regularice su DNI antes del alta,Garantizar su atención en el establecimiento de salud,Atender previo cobro por los insumos a utilizar,Referirlo a la RENIEC,B
"En algunos centros de salud existen diversidad cultural, la comunicación efectiva con los pacientes es de vital 
importancia en la comunicación entre pacientes y profesionales de la salud, para evitar malentendidos, diagnósticos 
errados y generar insatisfacción en la atención, ¿Qué habilidad es la más importante en el profesional, para 
conseguir este objetivo?",Experiencias interculturales previas,Bilingüismo,Empatía,Multilingüe,C
"En la comunidad todo caso de carbunco será notificado inmediatamente e investigado, orientándose a la búsqueda 
de nuevos casos y contactos, debiéndose coordinar para lograr acciones de control en la población animal. ¿Esta 
entidad se denomina?",MINSA,SENASA,Zoonosis,DIGEMID,B
"Un establecimiento de salud del primer nivel de atención con capacidad resolutiva para satisfacer las necesidades 
de salud de la persona, familia y comunidad, en régimen ambulatorio en atención de 12 horas. Cuenta con población 
asignada, con dos o más médicos cirujanos, odontólogo, enfermera, obstetra; personal técnico de enfermería, 
laboratorio y farmacia. ¿A qué categoría pertenece?",I-3,I-1,I-2,I-4,A
"Personal nuevo asume jefatura de un establecimiento de salud con población indígena amazónica que tiene un alto 
porcentaje de desnutrición, presencia de brotes por enfermedades metaxénicas, ¿Cuál es la principal actividad a 
desarrollar en el marco del abordaje de las determinantes sociales?",Articulación con el gobierno local y los diferentes sectores del ámbito territorial,Garantizar la atención de las enfermedades prevalentes y endémicas,Capacitación a agentes comunitarios de salud,Consejería de estilos de vida saludable,A
"En la norma técnica de atención integral de las personas afectadas con carbunco, se menciona que los criterios de 
laboratorio para el diagnóstico es presencia de bacilos Gram positivos en una muestra obtenida en lesión vesicular, 
mediante el examen microscópico de frotis teñido, así como el aislamiento de Bacillus anthacis obtenida en la 
muestra clínica en sangre. ¿Qué de técnicas se utiliza cuando se detecta el ADN por PCR?",Bacteriológico,Serológicas,Microscópico,Moleculares,D
"Ante un caso de mordeduras o lesiones profundas ocasionadas por un perro o gato conocido, que no presenta 
síntomas de rabia. ¿Cuál el criterios a tomar para suspender el tratamiento?","Persona con la 1era. Dosis de vacuna, animal conocido sin síntomas de rabia hasta  los tres días de control","Persona vacunada hasta el 5to día de mordedura, animal sin síntomas de rabia hasta el décimo día de control","Persona vacunada hasta el 7mo. día de mordedura, animal sin síntomas de rabia hasta el quinto día de control","Persona vacunada con cuatro dosis de vacuna, animal sin síntomas de rabia hasta los dos días de control",B
"La obstetra del C.S. Sócota recibe multigesta de 38 sem de gestación, con evidente hemorragia vaginal, al examen: 
piel fría, signos vitales alterados, la coloca en decúbito lateral izquierdo, la abriga y despeja sus vías aéreas, 
administrándole oxigeno con cánula binasal. ¿Qué tipo de respuesta empleó ante esta emergencia?",Reto de fluidos,Reposición de volumen,Medidas de soporte,Trato interpersonal,C
"El instrumento de gestión que comprende la programación de actividades operativas e inversiones en todas las 
dependencias del Ministerio con sus respectivas metas físicas y financieras es el:",PDLC,PESEM,PEI,POI,D
"En la visita familiar integral en la comunidad de Acobamba, madre joven, con 5 hijos en edades comprendidas entre 
los 10 días de nacimiento y 7 años, fueron identificados riesgos por curso de vida y a la dinámica familiar, que 
permitió la intervención del personal de salud en tres ejes. ¿Qué tipo de trabajo es?",Transgeneracional,Transversal,Intersectorial,Multidisciplinario,D
"La promoción de la salud desarrolla programas sanitarios que promueven la salud comunitaria, fortalecen la 
intersectorialidad y la participación social. Su modelo de abordaje identifica los siguientes escenarios de 
intervención:","Participación comunitaria, educación para la salud por etapas de vida","Centro laboral, individuo, ACS y familia","Municipio, institución educativa, vivienda","Municipio, escuela, instituciones publicas y privadas",C
"El profesional de salud utiliza una metodología comunicacional dirigida a la población incluyendo material 
audiovisual y técnicas grupales; fomentando así el análisis, el diálogo y la reflexión sobre un tema identificado, con 
el propósito de orientar a los involucrados. Esta actividad es llamada sesión...",educativa.,de asesoría.,demostrativa.,instructiva.,A
"Para el uso racional de medicamentos y evitar problemas médicos, todo establecimiento de salud debe considerar 
diferentes factores en la búsqueda de su racionalidad; siendo uno de ellos la:",Medicación,Dispensación,Administración,Prescripción,D
"En el establecimiento de salud después de compartir un almuerzo por la celebración de la comunidad, los 
participantes presentan diarreas, fiebre, náuseas y dolor abdominal; se sospecha de ETA. Se sabe que 
generalmente el período de incubación en horas es de:",1 a 48,1 a 72,2 a 24,2 a 48,B
"En un establecimiento de salud se esta realizando un spot radial en idioma quechua para ser difundida en su radio 
local. Esto es un ejemplo de medio de expresión que garantiza la...",responsabilidad étnica.,política radial.,creatividad.,diversidad cultural.,D
"Acude una persona adulta que cumple la definición de caso sospechoso de rabia; para realizar las pruebas de 
laboratorio que incluyen: IFD, cultivo celular, inoculación en ratones y RT-PCR. ¿Cuáles son las muestras 
requeridas?","Masa encefálica, saliva, líquido cefalorraquídeo, suero","Saliva, líquido cefalorraquídeo, suero, biopsia de piel de nuca","Suero, hisopado nasofaringeo, líquido cefalorraquídeo","Biopsia de cuero cabelludo, saliva, líquido cefalorraquídeo",B
"El profesional de salud realiza el lavado de manos; esta técnica que se realiza con agua y jabón antimicrobiano 
líquido y con espuma, tiene una efectividad si se lleva a cabo en un tiempo determinado. ¿Cuál es la duración del 
procedimiento en segundos?",40-60,30-60,20-30,10-30,A
"Para la formulación del plan estratégico institucional según el CEPLAN. ¿Cuál es la fase que se encarga de elaborar 
el futuro deseado?",2,1,4,3,A
"El jefe del establecimiento I-4, convocó a una reunión técnica, donde explica los avances de los programas, instó 
a todos a trabajar en equipo, a comprometerse a responder a las necesidades de la población, dejar de lado 
conflictos personales entre otras cosas. Esto genera un cambio en el...",desempeño de grupo.,cuidado del ambiente laboral.,trabajo en equipo.,clima organizacional.,D
"Los pobladores de una comunidad de la selva han encontrado un grupo de monos muertos en la montaña. 
¿Qué acción debe realizar el poblador ante esta situación encontrada?",Comunicar a SENASA,Comunicar al municipio provincial,Enterrar a los monos,Comunicar al establecimiento de salud,D
"En el marco del ciclo de planeamiento estratégico la fase ...... es la encargada del diseño de objetivos y acciones 
estratégicas sectoriales en consistencia, alineamiento y coherencia con la definición de objetivos.",2,3,1,4,B
"Paciente varón de 15 años, procedente del VRAEM acude al centro de salud por presentar escalofríos, cefalea y 
malestar general por más de una semana, con sospecha de malaria. ¿Qué tipo de prueba se le debe realizar?",Hemograma,Gota gruesa,Lámina periférica,Prueba rápida,B
"El diagnóstico de rabia en animales se hace tomando muestra de cerebro, y se usa la prueba confirmatoria de:",Tinción Seller,Identificación de corpúsculos de Negri,Inmunofluorescencia directa,Inmunofluorescencia indirecta,C
"Según la norma de salud de vigilancia, prevención, control de la rabia humana se realiza recomendaciones al 
personal SERUMS que trabaja en zona de riesgo, así como a las personas que viven en áreas donde se confirma 
la circulación del virus rábico. ¿Qué intervención corresponde?",Profilaxis de post - exposición (PPost),Profilaxis de pre exposición (PPre),Aplicación de PPre,Vacunación VPH,B
"Paciente mujer de 35 años acude al centro de salud por presentar síntomas de anorexia, pérdida de peso, artralgia, 
cefalea. La paciente indica consumo de leche y queso de cabra en los últimos 15 días en casa de un familiar. ¿Cuál 
es el probable agente etiológico causante de la enfermedad?",Brucella melitensis,Brucella canis,Listeria monocytogenes,Leptospira interrogans,A
"Usted ha realizado el diagnóstico de situación de salud con participación de la comunidad. ¿Qué otra actividad 
desarrollaría en el marco del cuidado de salud a la comunidad ?",Capacitación a padres de familia de las instituciones educativas,Socializar a la comunidad los avances en la situación de salud y cumplimiento de las intervenciones,Visitas domiciliarias y elaboración del PAIFAM,Desarrollar capacitaciones a los agentes comunitarios de salud y vasos de leche,B
"En el plano operacional se entiende la salud como la habilidad de potenciar lo común entre el sistema médico 
occidental y el sistema médico indígena, respetando y manteniendo las particularidades de cada sistema. ¿En base 
a lo que usted sabe, a qué se refiere?",Medicina tradicional,Diversidad cultural,Relaciones interculturales,Interculturalidad en salud,D
"De acuerdo al modelo de los determinantes de la salud establecidos por Marc Lalonde. ¿Sobre 
qué determinante de la salud modificable usted puede orientar su labor desde la promoción de la salud?",Sistema sanitario,Biología humana,Estilos de vida,Medio ambiente,C
"Las medidas de control transitorias en brotes de ETA, tienen por objetivo impedir la extensión del brote, limitar su 
impacto y deben iniciarse prontamente, éstas incluyen:","Inmovilización y toma de muestra de alimentos sospechosos, reporte a la municipalidad y fiscalía","Comunicación de riesgo a la población, capacitación, referencia a todos los casos a hospitales tipo II","Lavado de manos, calcular la tasa de ataque y coordinar con fiscalía para la disposición de desechos","Manejo clínico de casos, capacitación, disposición adecuada de desechos contaminados, intensificación de",D
"Serumista de un centro de salud, aplica la salud materna conociendo las prácticas tradicionales realizadas en la 
atención prenatal, del parto, del postparto y del manejo del recién nacido; respetando y comprendiendo las 
costumbres y prácticas ancestrales asociadas a la salud materna. Hace uso de un enfoque:",Occidental,Tradicional,Intercultural,Moderno,C
"Se reporta incremento de casos de leptospirosis en una comunidad, de acuerdo a la investigación se ha identificado 
como factor asociado el incremento de roedores en el mercado municipal; para que la intervención sea 
exitosa. ¿Cuál es la mejor estrategia para el control del brote?",Coordinación con junta directiva del mercado y desratización,Articulación intersectorial y participación comunitaria,Abogacía y sesiones educativas,Limpieza del mercado a cargo de salud y gobierno local,B
"En un caserío del departamento de Huánuco, un centro educativo inicial reporta al establecimiento de salud local, 
que varios estudiantes de 5 años inician bruscamente diarreas acuosas, sin factores predisponentes conocidos; lo 
que se notifica de inmediato. ¿Cómo se denomina esta vigilancia?",Comunitario,Epidemiológica,Sindrómica,EDA,C
"Durante el procedimiento de toma de muestra encefálica de animal confirmado de rabia, el personal técnico 
accidentalmente sufre corte profundo en mano que atraviesa los guantes, además de la aplicación de vacuna post 
exposición, se debe...",administrar profilaxis antibiótica.,administrar suero heterólogo antirrábico.,desinfectar la herida con alcohol al 70%.,notificar al sistema como sospecha de rabia.,B
"Para el abordaje de los determinantes sociales en salud, es importante la coordinación intersectorial y social, la que 
debe estar dirigida por el...",establecimiento de salud.,comité de gestión distrital.,gobierno local.,consejo regional de salud.,C
"Es la entrega de servicios de salud de acuerdo con los parámetros culturales de los/as usuarios/as; es decir, 
construidos a través de espacios de diálogo, en los que prestadores y usuarios/as acuerdan cuáles deben ser 
las características de los servicios que les son ofertados por parte del Estado:",Interculturalidad en salud,Diversificación intercultural,Pertinencia cultural,Adecuación cultural,C
¿Cuál es una función de la red integrada de salud?,Abordaje de los determinantes públicos,Solo intervenciones de salud individual,Capacitación ambiental a la comunidad,Abordaje de los determinantes sociales de la salud,D
La atención de personas mordidas por perro en un EESS se mide con un indicador de rabia humana a través de:,Porcentaje de personas mordidas,Tasa de personas mordidas,Porcentaje de animales mordedores,Tasa de animales mordedores,A
"La Obstetra del establecimiento de salud de Ilo, recibe a una mujer de 28 años quechua hablante en trabajo de 
parto; se presenta, la saluda y le brinda atención del parto con adecuación intercultural. ¿A qué principio ético como 
servidor público alude su actuar?",Eficiencia,Responsabilidad,Justicia y equidad,Lealtad y obediencia,C
"Adulto mayor de 76 años se acerca al establecimiento de salud I-1, donde menciona que fue atacado por un perro 
sospechoso de rabia, tiene lesiones en pierna, brazo, tórax; se realiza la curación de herida y luego es referido a 
establecimiento de mayor complejidad, donde se le aplica la vacuna antirrábica humana. ¿Qué intervención 
complementa la profilaxis post- exposición?",Administración de antibiótico,Administración de corticoide,Toma de muestra de laboratorio,Administración de suero antirrábico,D
"En la leishmaniasis cutánea después de que el vector flebótomo pica a la persona causa una mácula que es un 
efecto propio de la picadura. ¿Cuál es el periodo de incubación del parásito de la leishmaniasis?",Siempre mayor a 3 semanas,Varía entre 2 meses y 4 meses,Varía entre 1 semana y 2 meses,Varía entre 2 semanas y 2 meses,D
"Gestante de 30 semanas, acude al establecimiento de salud por mordedura de perro profunda en pierna, luego del 
tratamiento de la herida y siendo necesario aplicar la vacuna antirrábica. ¿Cuál debe ser la decisión?",La vacuna está contraindicada,Vacunarla después del parto,Vacunarla en la semana 37,Administrarle la vacuna,D
"Los cambios en los patrones de parásitos y plagas que atacan la agricultura, los animales y los bosques afectan la 
composición de los ecosistemas lo que incide sobre las cosechas, los vectores y son facilitadores de 
desplazamientos, conflictos y epidemias. Esta situación está directamente relacionada a:",Modificación de patrones,Cambio climático,Cambio de estilos de vida,Amenazas biológicas,B
"Docente de institución educativa manifiesta su preocupación por el incremento de consumo de alimentos con alto 
contenido de azúcar en niños de 6 años, coordina actividades con el establecimiento de salud 
para realizar intervenciones esenciales para mantener y preservar la salud bucal, individual y colectiva de los 
estudiantes. ¿Cómo se denomina esta atención?",Escuela saludable,Evaluación oral,Estomatológica,Entomológico,C
"El médico tratante es el encargado de firmar la copia de la historia clínica, epicrisis e informe de alta. La entrega de 
este informe al egreso del paciente es de carácter ...… y …… en cualquier caso.",opcional / tarifado,legal / pertinente,obligatorio / gratuito,voluntario / primordial,C
"El responsable del establecimiento de salud, está recibiendo la relación y stock de materiales e insumos para la 
atención de la gestante y se percata que hay productos vencidos (hace un mes), que ya no pueden ser consumidos 
para la atención. ¿Cuál es el procedimiento a seguir?",Eliminar el producto,Devolver a farmacia con informe,Solicitar a farmacia la rotación a otro establecimiento de salud,Mantenerlo en su stock hasta nuevo requerimiento,B
"El …... de los equipos es uno de los factores que influyen decisivamente en la mejora de la calidad asistencial y en 
los resultados sobre la salud de la población.",jefe,responsable,coordinador,liderazgo,D
"Al realizar la visita de seguimiento a paciente con Leishmaniasis mucocutánea, se verifica en domicilio que el can 
doméstico tiene lesiones similares en el hocico. En la cadena de trasmisión el can es un...",vector.,agente.,vehículo.,reservorio.,D
"El registro de la atención en el HIS, cuenta con tres ítems en el tipo de diagnóstico que deben ser marcados de 
acuerdo a la atención o actividad realizada. ¿Cuáles son estos ítems?","Presuntivo, confirmado, repetido","Probable, definitivo y recuperado","Probable, definitivo, descartado","Presuntivo, definitivo y repetido",D
"¿Cuáles son las especies de serpiente venenosa más frecuentes en el territorio nacional que provocan alteraciones 
fisiopatológicas y pueden ocasionar la muerte?","Bothrops, crotallus, lachesis, micrurus","Bothrocophias, lactrodertus, lachesis, micrurus","Elapidico, cascabel, crotallus, micrurus","Bothrops, chicotillo, lachesis, jergonas",A
"Todo servidor público debe ...… y ...… los bienes del Estado, debiendo utilizar los que le fueran asignados para el 
desempeño de sus funciones de manera racional, evitando su abuso, derroche o desaprovechamiento, sin emplear 
o permitir que otros empleen los bienes del Estado para fines particulares o propósitos que no sean aquellos para 
los cuales hubieran sido específicamente destinados.",proteger / conservar,atesorar / utilizar,ejecutar / depositar,usar / cuidar,A
"Todo personal de salud que trabaje directamente o indirectamente en la atención de un paciente debe realizar 
correctamente el lavado de manos. Para evitar la propagación de:",Factores,Riesgos,Parásitos,IAAS,D
"Son enfermedades que no son causadas principalmente por una infección aguda, dan como resultado 
consecuencias para la salud a largo plazo, crean una necesidad de tratamiento y cuidados por tiempo prolongado. 
¿A que enfermedades se refiere?",Endémicas,No transmisibles,Transmisibles crónicas,Prevalentes,B
"Usted toma conocimiento de presencia de nuevos refugios de murciélagos en la comunidad, que puede incrementar 
el riesgo de rabia. ¿Cuál es la acción inicial que debe realizar?",Captura de murciélagos y eliminación de refugios con los pobladores,Monitoreo de las condiciones de las viviendas cercanas a los refugios,Comunicación a SENASA para el control de refugio de murciélagos,"Coordinación con autoridad local, sectores involucrados y líderes comunales",D
"La notificación de un caso sospechoso de rabia humana debe ser notificado al sistema de vigilancia 
epidemiológica...",antes de las 24 horas de conocido el caso.,dentro de las 24 horas de la obtención de resultado.,dentro de las 48 horas de conocido el caso.,dentro de las 24 horas de la aparición de síntomas.,A
"En el establecimiento I-3 se identificó una oportunidad de mejora en el proceso de atención en la consulta médica; 
se identificaron las posibles causas del problema clave a través de la espina de Ishikawa; luego se evaluaron la 
aplicabilidad de las soluciones, costo en recursos y esfuerzos, así como las posibles resistencias al cambio. Ésto 
es útil para seguir con el…",análisis del resultado.,indicador estratégico.,monitoreo.,plan de acción.,D
"El grado en que un instrumento produce resultados consistentes y coherentes se denomina ...... y el grado en que 
un instrumento en verdad mide la variable que se busca medir se denomina...",confiabilidad / validez.,validez de constructo / validez de criterio.,piloto / confiabilidad.,validez / objetividad.,A
"Los dos elementos principales que se registran en los estudios epidemiológicos son el ...... y el evento (conocido 
comúnmente como enfermedad).",agente causal,factor de exposición,vector causal,vector de exposición,B
"Niño de 6 años es traído al establecimiento de salud por mordedura de perro en brazo. Para la prevención de la 
rabia. ¿Cuáles son las intervenciones en orden de prioridad?","Profilaxis antirrábica, clasificación de la exposición, definir la exposición, atención de la herida","Clasificación de la exposición, definir la exposición, atención de la herida, profilaxis antirrábica","Definir la exposición, atención de la herida, clasificación de la exposición, profilaxis antirrábica","Atención de la herida, clasificación de la exposición, definir la exposición, profilaxis antirrábica",D
"¿Cuáles son las recomendaciones para disminuir el riesgo de mordeduras por murciélago en una comunidad con 
refugios identificados?","Uso de iluminación, quema de refugios y vacunación antirrábica","Vacunación antirrábica, protección de viviendas y fumigación de la vivienda","Protección de las viviendas, uso de iluminación y uso de mosquiteros","Protección de las viviendas, vacunación antirrábica y eliminación de refugios",C
"En un establecimiento de salud de Conchán, el director realiza desplazamiento del personal a otro centro, 
sustentando la disminución de atenciones de parto, la obstetra que labora más de 10 años, manifiesta su 
descontento presentando una queja a recursos humanos. ¿Qué aspecto de la gestión de recursos humanos se ve 
afectado?",Trabajo social,Ley del CAS,Clima organizacional,Salud mental,C
"¿Cuál es el tipo de incentivos para promover el cuidado integral que se puede implementar para el logro de 
indicadores relacionados al modelo de cuidado integral?",Incentivos monetarios,Otorgamiento de días libres,Política de compensaciones,Incentivos no pecuniarios,D
"El cerco entomológico, es un control vectorial que se realiza ante la notificación de un caso probable o 
confirmado  de alguna arbovirosis, para evitar el riesgo de transmisión local y su dispersión; esta actividad se realiza 
dentro de las...",48 horas.,96 horas.,72 horas.,60 horas.,A
"Al realizar la inducción a profesionales del SERUMS 2025-II del establecimiento de salud; se les capacita sobre 
los principios, tecnologías y prácticas de contención que se implementan en el establecimiento para prevenir la 
exposición no intencional a agentes biológicos. ¿A qué corresponde esta definición?",Medidas de control,Bioseguridad,Buenas prácticas,Probabilidad de incidente,B
"En un estudio de investigación epidemiológico, de campo y cualitativo basada en la observación y entrevista, los 
principios éticos consideran lo siguiente:","Obtención del consentimiento, confidencialidad y beneficencia","Consentimiento, respeto y veracidad","No maleficencia, respeto y eficacia",No requiere contar con revisión por el comité de ética,A
"En el establecimiento de salud ""Chinvan"" se está realizando una auditoría de salud para verificar y mejorar la calidad 
de atención en los servicios de salud, por múltiples quejas recibidas respecto al tiempo de espera en consultorios 
externos. Para ello el auditor procede con el debido cuidado, de acuerdo con la importancia de la tarea que 
desempeña y la confianza depositada en él por la entidad o servicio auditado, en resguardo de los intereses y 
derechos de los usuarios. ¿Qué principio de auditoría está aplicando?",Objetividad,Veracidad,Diligencia,Independencia,C
"En un establecimiento de salud de Cusco, una puérpera inmediata le pide a la obstetra que su placenta le sea 
devuelta para seguir una tradición ancestral, a lo cual ella accede respetuosamente. Esto es un ejemplo de 
aplicación del enfoque ...... en salud materna.",incultural,intercultural,acultural,transcultural,B
