questions,option_A,option_B,option_C,option_D,correct_answer
"En un establecimiento de salud de Cusco, una puérpera inmediata le pide a la obstetra que su placenta le sea 
devuelta para seguir una tradición ancestral, a lo cual ella accede respetuosamente. Esto es un ejemplo de 
aplicación del enfoque ...... en salud materna.",incultural,transcultural,intercultural,acultural,C
"Al realizar la supervisión de la calidad de agua a un proveedor, usted verifica que no implementa las medidas de 
seguridad establecidas por la  autoridad de salud. ¿Cuál es el tipo de infracción?",Moderada,Muy grave,Grave,Leve,B
"Todo servidor público debe ...… y ...… los bienes del Estado, debiendo utilizar los que le fueran asignados para el 
desempeño de sus funciones de manera racional, evitando su abuso, derroche o desaprovechamiento, sin emplear 
o permitir que otros empleen los bienes del Estado para fines particulares o propósitos que no sean aquellos para 
los cuales hubieran sido específicamente destinados.",atesorar / utilizar,usar / cuidar,ejecutar / depositar,proteger / conservar,D
"Los tres principales métodos de desinfección en aguas residuales son: La cloración, la ozonización y…",el hervor.,la colonización.,la radiación ultravioleta.,la purificación.,C
"El programa de mejora continua es un proceso ...... y sistemático dirigido a obtener un rendimiento mayor de un 
proceso, aumentar la ...… de un servicio o disminuir el costo de obtención de actividades que ya se desarrollan de 
forma habitual.",continuo / producción,estructurado / calidad,proyectado / demanda,planificado / oferta,B
"Varón acude al establecimiento I–2 y solicita al jefe del PS información acerca del tratamiento que su señora esposa 
se realiza en Planificación Familiar todos los meses, está muy alterado. El jefe del establecimiento informa que 
debe guardar reserva respecto a la información referente a su esposa. ¿Qué deber del servidor público se está 
aplicando en este caso?",Discreción,Transparencia,Responsabilidad,Neutralidad,A
"¿Qué institución tiene la autoridad competente para vigilar la calidad de agua para consumo humano en su 
jurisdicción?",Empresa prestadora de servicios de agua,"DISA, DIRESAS, GERESAS",Superintendencia nacional de servicios de saneamiento,Empresas proveedoras de agua,B
"Niño de 2 años acude al establecimiento de salud con su madre, precedente de zona rural, se le diagnostica anemia 
y usted como parte del equipo multidisciplinario realizará la visita domiciliaria. ¿Qué factor de riesgo ambiental 
espera encontrar para la anemia?",Uso de leña para cocinar,Familia con escolaridad completa,Déficit de saneamiento básico,Familia con buenas practicas alimentarias,C
"¿Qué categoría le corresponde a un centro de salud, que cuenta con consultorios externos, con internamiento de 
pacientes y atención de la gestante en el período de parto?",I-3,II-1,I-4,II-2,C
"En un establecimiento de salud de Chincha, el director realiza desplazamiento del personal a otro centro, 
sustentando la disminución de atenciones de parto, la obstetra que labora más de 10 años, manifiesta su 
descontento presentando una queja a recursos humanos. ¿Qué aspecto de la gestión de recursos humanos se ve 
afectado?",Clima organizacional,Salud mental,Ley del CAS,Trabajo social,A
"Actividad técnica operativa de residuos sólidos que involucre manipuleo, acondicionamiento, transporte, 
transferencia, tratamiento, disposición final o procedimiento técnico operativo hasta su disposición final. 
Corresponde a:",Manejo integral de residuos sólidos,Gestión de residuos sólidos,Plan de manejo de residuos sólidos,Manejo de residuos sólidos,D
"Un ingeniero sanitario recibe la programación para realizar visitas inopinadas a piscinas y verificar las condiciones 
sanitarias del agua utilizada y mantenimiento de equipos de purificación. De inmediato se comunica con los 
administradores de dichas piscinas para que pongan a punto todos los indicadores a evaluar para la fecha 
programada. Sobre el enunciado, ¿Qué aspecto ético se ejemplifica?",Mantiene conflicto de interés,Presionar y amenazar,Obtiene ventajas indebidas,Realiza proselitismo,C
"El hospital regional de Amazonas, ante un caso de gestante de 28 semanas con diagnóstico de espina bífida, 
solicita una ….... a los médicos especialistas del Instituto Materno Perinatal, con el fin de compartir recursos de 
información y conocimiento para la toma conjunta de decisiones.",telejuntamédica,telemonitoreo,teleconsultoría,telegestión,A
"Un 
ingeniero 
sanitario 
responsable 
de 
salud 
ambiental 
de 
su 
establecimiento 
de 
salud, 
realiza actividades multidisciplinarias para el abordaje integral del dengue. ¿Cuál de las siguientes es función de 
su área?",Vigilancia y control entomológico,Disponibilidad de medicamentos,Operatividad del UVICLIN,Diagnóstico de nuevos casos,A
"La turbiedad en el agua de consumo humano es un indicador de calidad, motivo por el cual, éste parámetro debe 
vigilarse en los reservorios y red de distribución a través de métodos nefelométricos ¿Cuál es su límite máximo 
permisible?",5 UNT,100 UNT,0.5 mg/L,10 a 50 UNT,A
"El …... de los equipos es uno de los factores que influyen decisivamente en la mejora de la calidad asistencial y en 
los resultados sobre la salud de la población.",coordinador,responsable,liderazgo,jefe,C
"Paciente de 40 años con sospecha de diagnóstico de Peste, fue hospitalizado en una ciudad del norte, recibiendo 
tratamiento, siendo la infección contenida. En este sentido ¿Qué medidas iniciales de control ambiental se tomaron 
con objeto de prevenir la aparición de nuevos casos de Peste en la población de la ciudad?","Medidas de educación, saneamiento y eliminación de roedores y pulgas",Cuidados en la crianza de animales,Desinsectación según los índices entomológicos,Desratización según los índices de atrape,A
"En el establecimiento de salud el personal atiende a un poblador de 75 años con catarata bilateral, desde hace 6 
meses conoce su diagnostico. ¿A qué grupo enfermedades pertenece?",Huérfanas,Raras,No transmisibles,Congénitas,C
"¿Qué medidas de control son importantes inicialmente y que deben tomarse en cuenta durante la investigación e 
intervención epidemiológica de un brote de Peste?",Tratamiento de casos y contactos y control de infecciones,Bioseguridad  y educación sanitaria,Tratamiento de las viviendas con insecticida,Seguimiento de contactos,A
"El reporte de la última vigilancia vectorial del Aedes aegypti en una comunidad es IA=3, por lo que el personal 
programa el control focal al 100% de viviendas; esta actividad debe promover la participación de la comunidad en 
el control larvario físico / mecánico, que consiste en:",Control biológico y uso de larvicida en viviendas con criaderos positivos,Uso de larvicida al 100% de viviendas con potenciales criaderos,Cepillar y tapar recipientes de agua y eliminar o disponer adecuadamente los potenciales criaderos,Nebulización espacial y eliminación de criaderos en coordinación con las autoridades,C
"En la población periurbana donde realiza su SERUMS, son prácticas ocupacionales frecuentes de las 
familias: fabricación y matizado de pinturas, chatarrería, reciclaje de baterías y soldadura metálica. ¿A qué riesgo 
están sometidas las personas?",Exposición e intoxicación por metales pesados,Enfermedades cardiovasculares,Accidentes laborales y de tránsito,Exposición a enfermedades pulmonares,A
"En situaciones de emergencia y desastres, el equipo de salud debe implementar una metodología eficaz para 
determinar las necesidades prioritarias de intervención, que permita el ...... de las operaciones de un hospital, así 
como las necesidades de refuerzo o de reconstrucción.",diagnóstico temprano,financiamiento,contrato de expertos,reclutamiento de brigadistas,A
"En el A.H. ""Los Choches"" del distrito del Callao-Lima se ha identificado un alto índice de drogadicción entre los 
adolescentes de 15 a 17 años; por ello se han tomado medidas para identificar precozmente a los consumidores e 
iniciar el tratamiento en programas de desintoxicación y deshabituación. ¿Qué tipo de prevención es?",Secundaria,Primaria,Terciaria,Cuaternaria,A
"En la historia clínica se registra las atenciones de salud brindadas a los usuarios de las IPRESS públicas y privadas. 
El médico tratante es el encargado de firmar la copia de la historia clínica, epicrisis e informe de alta, la entrega de 
este informe al egreso del paciente es de carácter ...… y …… en cualquier caso.",legal / pertinente,obligatorio / gratuito,opcional / tarifado,voluntario / primordial,B
"El establecimiento donde realiza su SERUMS notificó recientemente un caso de peste, por ese motivo, debe 
seleccionar canes de entre 6 meses a un año que mantengan contacto con territorio silvestre, para hacerles 
seguimientos serológicos periódicos. ¿A qué estrategia de vigilancia corresponde?",Canes Centinela,Indicadores domésticos,Vigilancia de canes,Supervisión canina,A
"Si en una muestra tomada de agua en su establecimiento de salud en la red de distribución se detecta la presencia 
de bacterias totales y/o coliformes termotolerantes, usted investigará inmediatamente. ¿Qué pruebas realizarías?",Control de parámetros químicos,Monitoreo de calidad y seguridad del agua,Prueba de cloro residual libre,Cultivo de agua,C
"Al hablar de: Plomo, arsénico, mercurio, cadmio, cromo total, antimonio, níquel, selenio, bario, flúor y cianuros, 
nitratos, boro, clorito clorato, molibdeno y uranio. ¿A qué parámetros de control obligatorio se refiere?",Organolépticos,Radiactivos,Inorgánicos,Microbiológicos,C
"El instrumento de gestión que comprende la programación de actividades operativas e inversiones en todas las 
dependencias del Ministerio con sus respectivas metas físicas y financieras es el:",POI,PEI,PESEM,PDLC,A
"En el 2026 el Centro de Salud ""Palca"" será líder en la atención primaria en salud con calidad, calidez, equidad y 
eficiencia, logrando usuarios internos y externos satisfechos para conseguir estilos de vida saludables. Esto 
constituye la ...... de la institución.",misión,estrategia,visión,meta,C
"Durante la sanitización de tanques altos de agua en un distrito de Lima, una mujer del Ande le consulta si es posible 
que en su centro de salud de tipo I-4 pueda dar a luz como en su pueblo, a lo que usted responde afirmativamente. 
¿Qué acción realizó en el aspecto de atención intercultural en salud?",Promoción del Parto vertical,Promoción del parto horizontal,Deontología profesional,Atención integral,A
"Para el uso racional de medicamentos y evitar problemas médicos todo establecimiento de salud debe considerar 
diferentes factores en la búsqueda de su racionalidad, siendo uno de ellos la:",Dispensación,Prescripción,Medicación,Administración,B
"En una comunidad indígena en la Región Ancash se toman muestras de agua, encontrándose coliformes 
termotolerantes, poniendo en alarma a la población. Dentro de los parámetros de control obligatorio ¿Cuál es el 
procedimiento a seguir?",Uso de desinfectante,Tratamiento de agua cruda,Análisis de bacterias heterotróficas,Análisis de bacterias Escherichia coli,D
"Como serumista acude a una institución educativa inicial a verificar un brote de una enfermedad transmitida por 
alimentos, luego de haber ingerido alimentos de un programa social. ¿Qué conducta debe seguir?",Verificar el diagnóstico de brote,Mandarlos a su casa,Identificación de casos,Notificarlo inmediatamente,D
"Los dos elementos principales que se registran en los estudios epidemiológicos son el ... y el evento (conocido 
comúnmente como enfermedad).",vector causal,factor de exposición,vector de exposición,agente causal,B
"En el establecimiento I-3 se identificó una oportunidad de mejora en el proceso de atención en la consulta médica; 
se identificaron las posibles causas del problema clave a través de la Espina de Ishikawa, luego se evaluaron la 
aplicabilidad de las soluciones, costo en recursos y esfuerzos, así como las posibles resistencias al cambio, para 
seguir con el…",seguimiento.,resultado.,indicador.,plan de acción.,D
"En la verificación de los residuos punzocortantes en el área de inmunizaciones del establecimiento de salud. El 
ingeniero sanitario observa que el recipiente está al borde de su capacidad. El personal de salud indica que prefiere 
esperar que se llene al tope para poder cambiar el recipiente. En el marco de la norma técnica vigente. ¿Cuánto es 
el límite del llenado?",4/5 del recipiente,Al borde del recipiente,1/2 del recipiente,3/4 del recipiente,D
"¿Cuál es la enfermedad zoonótica relacionada al acceso a saneamiento básico, se contagia a través del contacto 
con la orina de animales infectados o agua contaminada y su prevención a través de la protección de fuentes de 
agua, disposición adecuada de basuras y excretas, control de roedores y protección personal?",Tifus,Leptospirosis,Peste,Carbunco,B
"Se le asigna la función de realizar la segregación de residuos sólidos biocontaminados, que tienen contacto con 
secreciones, excreciones y demás líquidos orgánicos provenientes de la atención de pacientes. Según su origen, 
¿Cómo se clasifican?",D,A1,C1,B,B
"En el centro de salud de la Oroya, en una reunión entre representantes de la DIRESA, Red de salud y personal de 
salud, junto a las autoridades, agentes y autoridades comunales se va implementar la metodología del DIS (diálogo 
intercultural en salud). ¿Cuál es el primer momento en su implementación?","Reconocimiento de actores, difusión y preparación del diálogo","Planificación, acuerdos y compromisos",Análisis sociocultural e identificación de prioridades de salud,Programación de actividades,A
"En su sector sanitario, se diagnostica a una persona con TB pulmonar, acude a  la visita domiciliaria con los 
responsables de la estrategia. ¿A quienes se les debe administrar tratamiento preventivo?",Personas con PPD < de 3 mm,Menores de 5 años que son contactos del caso índice,A todos los que viven alrededor de la casa,Personas de 10 años o más con síntomas respiratorios,B
"En el establecimiento de salud ""Valle Verde"" se está realizando una auditoría de salud para verificar y mejorar la 
calidad de atención en los servicios de salud, por múltiples quejas recibidas respecto al tiempo de espera en 
consultorios externos. Para ello el auditor procede con el debido cuidado, de acuerdo con la importancia de la tarea 
que desempeña y la confianza depositada en él por la entidad o servicio auditado, en resguardo de los intereses y 
derechos de los usuarios. ¿Qué principio de auditoría está aplicando?",Diligencia,Veracidad,Independencia,Objetividad,A
"En un estudio de investigación epidemiológico, de campo y cualitativo basada en la observación y entrevista, los 
principios éticos consideran lo siguiente:","Obtención del consentimiento, confidencialidad y beneficencia","No maleficencia, respeto y eficacia",No requiere contar con revisión por el comité de ética,"Consentimiento, respeto y veracidad",A
"¿Qué objetivo de desarrollo sostenible, tiene como función del estado garantizar la disponibilidad y la gestión 
sostenible del agua y saneamiento para todos?",9,6,17,3,B
"¿Cuáles son las más importantes condiciones que pueden favorecer la transmisión de la Peste en una 
población con antecedente previo de Peste en su historia?",Hacinamiento en las viviendas,Incremento de la población de roedores y lluvias frecuentes,Epizootias en roedores,Movilización de los roedores por búsqueda de alimentos,B
"El profesional de salud coordina actividades con la comunidad quechua hablante, estrategias de atención basadas 
en valores principios, derechos y respeto a la diferencia y la diversidad cultural, el objetivo es lograr el 
entendimiento, comprensión del sistema de salud y la medicina tradicional. Este enunciado corresponde a:",Actores sociales,Diálogo intercultural,Agenda de salud,Acuerdo de salud,B
Sobre la  gestión integral y manejo de residuos sólidos. ¿Qué cargo le corresponde tener a un EESS I-3?,Responsable,Obligatoriamente comité,No es necesario,Coordinador,A
"En la localidad donde realiza su SERUMS existe cincos años de silencio epidemiológico de peste. ¿Cuál es un 
indicador para iniciar acciones de control de roedores?",Aparición de pulgas peri domiciliarias,Proliferación de roedores en el botadero,Índice de atrape de roedores menor al 1%,Circulación de Yersinia pestis en reservorios o vectores,D
"El personal de salud realiza intervenciones ...... relacionadas a la  educación para el cuidado integral de salud 
del adulto mayor, dirigido a familiares, cuidadores autoridades y comunidad.",sectorial,de valoración,comunitarias,aseguramiento,C
"Los establecimientos de salud antes de iniciar el proceso de categorización, deben haber comunicado, dentro del 
plazo de treinta (30) días, el inicio de actividades a la Autoridad Sanitaria Regional o Dirección de Salud de Lima 
Metropolitana, según corresponda y encontrarse registrados en:",Registro Nacional de Establecimientos de Salud y municipal,Ministerio de salud,Registro de la unidad productora de servicios de salud,Registro nacional de establecimientos de Salud y Servicios Médicos de Apoyo,D
"La enfermera del Centro de Salud Poques, identifica que hay un alto índice de malnutrición en los niños de la 
institución educativa local, situación que advierte al director y personal docente. Menciona la principal acción a 
desarrollar con el sector educación en el nivel local:",Promover kioskos y comedores escolares saludables,Realizar escuela de padres,Capacitar a vigías escolares,Gestionar ante el municipio el apoyo alimentario,A
"En un establecimiento de salud se esta realizando un spot radial en idioma quechua para ser difundida en su radio 
local. Esto es un ejemplo de medio de expresión que garantiza la...",creatividad.,diversidad cultural.,política radial.,responsabilidad étnica.,B
¿Qué principios rectores tiene el plan nacional de residuos sólidos Peruano?,"Salud, bienestar, ciudades y comunidades sostenibles","Educación, precaución, prevención y minimización","Agua limpia, saneamiento, trabajo decente y crecimiento económico","Descentralización, multisectorialidad y vigilancia e información",B
"En la comunidad donde realiza el SERUMS, un problema de salud prevalente es la enfermedad obstructiva crónica 
debida a la exposición prolongada de humo de leña. ¿Qué acciones serán de mayor utilidad para reducir este factor 
de riesgo?",Promover el uso de leñas que generan menos humo,Participar activamente en las estrategias de cocinas libres de humo,Enseñar como mejorar los sistemas de ventilación en los hogares,Brindar charlas educativas sobre enfermedades respiratorias,B
"En la implementación de un sistema de lagunas de oxidación para el tratamiento de residuos líquidos (aguas 
servidas) de una comunidad del Ande Peruano, el Ingeniero sanitario contempla hacer un pago a la tierra en 
presencia de autoridades de dicha comunidad para que durante la ejecución ""todo vaya bien"". ¿Qué aspecto de la 
interculturalidad se ejemplifica?",Prevención de discriminación étnico-cultural,Promoción de la equidad e inclusión,Comunicación y diálogo intercultural,Promoción de la medicina tradicional,C
"En la ficha epidemiológica de diabetes se considera el perímetro de cintura un criterio de riesgo cardiovascular. Por 
tanto, en hombres con diabetes debe ser inferior a ...... cm y en mujeres con diabetes inferior a ...... cm.",92 - 84,90 - 80,94 - 88,98 - 88,C
"En un brote de enfermedad transmitida por alimentos, se desea realizar la investigación laboratorial en las 
70 personas afectadas. ¿A qué porcentaje de ellos indicaría la toma de muestra?",25,75,100,50,B
"Para la formulación del plan estratégico institucional según el CEPLAN. ¿Cuál es la fase que se encarga de elaborar 
el futuro deseado?",4,3,2,1,C
"Profesional de la salud requiere implementar estrategias para que su establecimiento reduzca al mínimo el impacto 
ambiental negativo en el área de hospitalización. ¿Cuál de las siguientes estrategias debe implementar primero?",Control,Supervisión,Monitoreo,Capacitación,D
"Un partido político ofrece en calidad de donación un sistema de purificación de agua en un centro de salud, sin 
embargo la calidad de los materiales no es la apropiada para dicho fin. ¿Cuál debe ser su actuar del profesional 
Ingeniero sanitario, si es simpatizante de dicho partido?",Cotizar los repuestos,Ejecutar la obra con responsabilidad,Emitir informe con neutralidad,Realizar las observaciones y ejecutar,C
"¿A qué eje estratégico del plan nacional de residuos sólidos corresponde el desarrollar acciones de educación y 
capacitación para una gestión de los residuos sólidos eficiente, eficaz y sostenible?",Fortalecimiento de capacidades,Desarrollo institucional,Promoción de la salud,Fomento de las inversiones,A
"Para asegurar la calidad del agua de consumo en un establecimiento de salud es necesario evaluar parámetros 
organolépticos, microbiológicos y químicos. ¿Cuáles son los parámetros microbiológicos de control obligatorio que 
indican contaminación fecal?",Bacterias heterótrofas y algas,Escherichia coli y copépodos,Coliformes totales y termotolerantes,Esporas fúngicas y partículas virales,C
"En el contexto del sistema de salud, la provisión de los servicios de salud no atiende todas las necesidades de 
salud de la población debido al:",Enfoque promocional/ infraestructura y recursos escasos,Enfoque limitado/ infraestructura y recursos disponibles,Enfoque recuperativo/ infraestructura y recursos limitados,Enfoque preventivo/ infraestructura inapropiada,C
"Las aguas de las regaderas, duchas y baños. ¿A qué tipo de aguas residuales se están generando?",Pluviales,De arrastre,Negras,Grises,D
"En el centro de salud donde usted va a realizar su SERUMS, debe realizar la medición de cloro residual. En el 
sector que se le ha designado para esta función existen muchas familias quechua-hablantes. ¿Qué acción se debe 
realizar en este escenario?",Promoción de inclusión y equidad,Prevención del estigma en poblaciones vulnerables,Atención a la población migrante,Informar sobre el código de ética,A
"Un establecimiento de salud se propone como visión para el próximo año, gestionar la calidad de atención y la 
satisfacción de los pacientes en todos los servicios. ¿Qué gestión deben iniciar a trabajar?",Certificación de la calidad,Acreditación ISO 9001,Sistema de gestión de la calidad,Normalización,C
"Usted es asignado a realizar su SERUMS en una localidad cuya área geográfica no presenta vector ni casos de 
Dengue ¿En qué escenario epidemiológico se encuentra?",III,I,II,IV,B
"Los alimentos de un programa social han estado guardados en un depósito y se sospecha que estén contaminados 
por metales pesados y metaloides   ¿Cuál es la conducta que debe tomarse frente a este problema inicialmente ?",Enviar las muestras de alimentos a CENSOPAS del INS,Notificar a DISA,El personal de la DISA lo envía a CENAN,Enviar un informe sobre esta situación a la DISA por el  responsable de vigilancia epidemiológica,B
"¿Qué actividades se realizan respecto a la prevención y control de la Tuberculosis, en un centro de Salud Nivel I ?","De recuperación, evaluación integral y monitoreo",De implementación de planes comunicacionales y educativos,"De prevención, control de infecciones, recuperación y evaluación integral y promoción de la salud","De apoyo político, participación social y comunitaria",C
"El médico del C.S. Izcuchaca, con el propósito de proyectar su plan de capacitación continua; evalúa a su personal 
con respecto al desecho de materiales como termómetros de mercurio rotos y productos radioactivos, encontrando 
escasos conocimientos. ¿En qué área debe capacitar?",Clima organizacional,Cambio climático,Gestión de recursos,Salud ambiental,D
"Usted acude a su IPRESS a realizar su SERUMS, se le asigna un sector sanitario para realizar las coordinaciones 
e integrar los procesos de cuidado integral de salud, en el cual formará parte del :",Municipio de salud,Equipo de gestión del establecimiento,Equipo de salud,Equipo multidisciplinario de salud,D
En una comunidad ¿Qué origina el deficiente saneamiento básico?,Afectación más a los varones,Aumento de problemas de salud,Beneficios en el perfil académico de los escolares,Mejora las actividades productivas,B
"El serumista ingeniero sanitario requiere ingresar a las viviendas para la revisión de criaderos de mosquitos en una 
comunidad del ande, en el cual se ha informado un escenario entomológico del tipo II. Para ello, realiza trípticos 
informativos con fotos de los animalitos, casas, personajes del pueblo entre otros. ¿Qué aspecto dentro de la 
interculturalidad esta ejerciendo el profesional?",Diálogo intercultural,Prevención de discriminación,Pertinencia cultural,Promoción de la equidad,C
"A la definición: “Es todo sistema que permite remover material en suspensión, excepto material coloidal o sustancias 
disueltas presentes en el agua”. ¿A qué unidad de tratamiento hace referencia?",Primario,Terciario,Secundario,Cuaternario,A
"El médico serumista, al llegar a su establecimiento de salud, organiza y coordina con diferentes lideres de su 
comunidad, talleres de lavado e higiene de manos para adoptar estilos de vida saludables para prevenir ETAs. ¿A 
qué corresponden estas acciones?",Prevención de la enfermedad,Promoción de la salud,Higiene sanitaria,Prevención de riesgo,B
"En una comunidad nativa, se reporta un caso confirmado de rabia en bovino y desde la presencia de mineros 
informales se observan murciélagos que vuelan por la noche. ¿Cuál es la medida más efectiva para prevenir 
transmisión de rabia silvestre en esa comunidad?",Organización de la comunidad para la captura de murciélagos,Proteger con vacuna pre exposición a toda la comunidad,Colocar mallas en todas las viviendas de la comunidad,Eliminación de refugios de murciélagos con la comunidad organizada,B
"Al realizar la inducción a profesionales del SERUMS 2025-II del establecimiento de salud; se les capacita sobre 
los principios, tecnologías y prácticas de contención que se implementan en el establecimiento para prevenir la 
exposición no intencional a agentes biológicos. ¿A qué corresponde esta definición?",Bioseguridad,Medidas de control,Buenas prácticas,Probabilidad de incidente,A
"Un establecimiento de salud del primer nivel de atención con capacidad resolutiva para satisfacer las necesidades 
de salud de la persona, familia y comunidad, en régimen ambulatorio en atención de 12 horas. Cuenta con población 
asignada, con dos o más médicos cirujanos, odontólogo, enfermera, obstetra; personal técnico de enfermería, 
laboratorio y farmacia. ¿A qué categoría pertenece?",I-2,I-3,I-4,I-1,B
"En una  capacitación al personal de salud sobre residuos solidos en el establecimiento de salud, se indica que los 
vidrios, placas radiográficas, frascos de sueros, equipos de venoclisis, pertenecen  a la clasificación tipo...",C2.,A2.,D1.,B3.,A
"En la visita familiar integral en la comunidad de Carampoma, paciente de 26 años, con 5 hijos en edades 
comprendidas entre los 10 días de nacimiento y 7 años, fueron identificados riesgos por curso de vida y a la 
dinámica familiar, que permitió la intervención del personal de salud en tres ejes. ¿Qué tipo de trabajo es?",Multidisciplinario,Transversal,Intersectorial,Transgeneracional,A
"La Obstetra del establecimiento de salud de Ancash, recibe a una mujer de 28 años quechua hablante en trabajo 
de parto; se presenta, la saluda y le brinda atención del parto con adecuación intercultural. ¿A qué principio ético 
como servidor público alude su actuar?",Eficiencia,Lealtad y obediencia,Justicia y equidad,Responsabilidad,C
"La promoción de familias, viviendas y escuelas saludables se realiza a fin de operativizar la intervención en 
promoción de la salud en el país. Estos …… constituyen el conjunto de acciones integrales y sostenibles a nivel de 
los distintos escenarios.",ejes temáticos,programas,enfoques,entornos saludables,B
"En los establecimientos de salud categoría I-4 cuenta como mínimo para la atención ambulatoria e internamiento 
con capacidad resolutiva con las UPSS de consulta externa, ....... y farmacia.",central de esterilización,nutrición,patología clínica,hospitalización,C
"Se denominan parámetros ...... para todos los proveedores de agua, los siguientes: Coliformes totales, coliformes 
termotolerantes, color, turbiedad, residual de desinfectante y Ph.",químicos,de control obligatorio,de calidad organoléptica,orgánicos e inorgánicos,B
El % de gestantes de parto vertical con manejo activo del tercer periodo. ¿Qué tipo de indicador es?,De resultado,De proceso,De estructura,De desempeño,B
"El grado en que un instrumento produce resultados consistentes y coherentes se denomina ...... y el grado en que 
un instrumento en verdad mide la variable que se busca medir se denomina...",confiabilidad / validez.,validez de constructo / validez de criterio.,validez / objetividad.,piloto / confiabilidad.,A
"El responsable del establecimiento de salud, está recibiendo la relación y stock de materiales e insumos para la 
atención de la gestante y se percata que hay productos vencidos (hace un mes), que ya no pueden ser consumidos 
para la atención. ¿Cuál es el procedimiento a seguir?",Devolver a farmacias con informe,Mantenerlo en su stock hasta nuevo requerimiento,Solicitar a farmacia la rotación a otro establecimiento de salud,Eliminar el producto,A
"En la comunidad donde se encuentra trabajando usted se ha detectado un brote de enfermedad diarreica aguda 
en diferentes pacientes que solo han consumido agua del mismo sitio; debido a contaminación con agua residual 
¿Cuál es la mínima distancia que debe estar un servicio sanitario de la fuente de agua de consumo?",1 Km,50 m,20 m,10 m,C
"Alberto cría 50 gallinas y 50 patos en su vivienda, acude al centro porque la mitad de sus aves amanecieron muertas 
y muchas tienen ""moquillo"", quiere comprar alguna medicina para tratar a sus aves enfermas. ¿A qué tipo de evento 
corresponde el caso y cuál es la conducta a seguir?",Es una epizootia y debe notificarse al sistema de vigilancia epidemiológica,Es una zoonosis y se debe eliminar a las aves enfermas en coordinación con el municipio,Es una zoonosis y debe reportarse al sistema de vigilancia epidemiológica,Es un evento usual y su manejo solo corresponde a SENASA y al municipio,A
