questions,option_A,option_B,option_C,option_D,correct_answer
"El profesional de salud del establecimiento en el análisis de situación de salud local obtiene una información base 
al inicio de un nuevo ciclo de planificación, para respaldar decisiones del nivel local. Esta información es aplicada 
por los equipos de...",gestión.,planificación.,intervención.,DISA.,A
"En un centro de salud, se han identificado varios casos de lesiones músculo esqueléticas. A partir de la renovación 
de sillas, se procede a solicitar una evaluación en base a las normas de bioseguridad hospitalaria. Este análisis nos 
brindará información para implementar:",Medidas preventivas para disminuir riesgos laborales,Cambios de la nueva adquisición,Pautas para adaptaciones de las sillas,Técnicas ergonómicas de compensación,A
"En las charlas de inducción se recomienda que durante la atención de pacientes debe poner en práctica la técnica 
de la higiene de manos para detener la propagación de las infecciones. ¿Cuántos son los momentos en los que se 
debe aplicar dicha técnica?",7,6,5,4,C
"En el centro de salud se han identificado barreras arquitectónicas que afectan a pacientes con movilidad reducida. 
Se solicita al serumista realizar la evaluación y determinación de las rutas de acceso el cual informa al jefe; para 
ello, debe realizar proceso de comunicación ...... que permite transmitir y compartir mensajes dirigidos a servidores 
y civiles.",informativo,de alerta,interna,clara,C
"Una secretaria de 30 años sufre amputación de miembro inferior por accidente de tránsito, le proponen reinsertarse 
al trabajo, para lo cual se requiere realizar:",Valoración de estrés laboral,Análisis del puesto de trabajo,Valoración de reinserción laboral,Cambio del ámbito laboral,B
"¿A qué corresponde el siguiente concepto: “Es una clasificación global de todas las ocupaciones, la capacitación 
individual y colectiva del potencial ocupacional, la diversidad, inclusión y ventajas compartidas en la participación 
ocupacional”?",Empatía ocupacional,Norma ocupacional,Evaluación ocupacional,Justicia ocupacional,D
"Paciente quechua-hablante llega al servicio de terapia ocupacional para la atención, durante la evaluación no se 
puede recoger datos por las dificultades en la comunicación. El familiar que lo acompaña ayuda en la traducción y 
se logra la atención; su presencia cumplió el rol de:",Comunicador cultural,Facilitador intercultural,Agente comunitario,Mediador intérprete,B
"Usuario de 23 años con Dx de esquizofrenia acude al centro de salud acompañado de su madre, refiere que nunca 
ha recibido atención de rehabilitación ni educación debido a sus escasos recursos económicos y de accesibilidad. 
¿Qué determinantes intermediarios de las desigualdades sociales en salud están presentes en esta situación?","Hábitos personales, recursos económicos, disponibilidad alimentaria","Educación, ambientales, educativos y condiciones de vida","Psicológicos, biológicos, circunstancias materiales y conductuales","Gobernanza, mercado laboral, estilos de vida y biología humana",C
"En relación al cuidado integral a la persona con enfoque de curso de vida, este empieza por el autocuidado. ¿Para 
qué se toman estas acciones?",Mantener en buen estado físico/mental y satisfacer sus necesidades psicológicas/sociales,Asegurar la integración a sus actividades laborales y familiares,Prevenir complicaciones físicas y promover el buen estado de salud,Estimular el buen estado físico y salud mental,A
"Un profesional de terapia ocupacional acude a una institución educativa de su comunidad para realizar una 
evaluación y diseñar el plan específico de intervención, su enfoque estará centrado en:",Restructurar el plan de estudios y brindar actividades motoras finas,Mejorar las necesidades de escritura manual a los estudiantes,El desempeño ocupacional del estudiante en el entorno educativo,Enseñar al maestro e implementar adaptaciones en el aula,C
"“Seremos el principal centro de cáncer en el mundo, sobre la base de la excelencia de nuestra gente, nuestra 
atención al paciente se basa en la investigación y nuestra ciencia. Estamos haciendo la Historia del Cáncer”. ¿A 
qué corresponde ésta declaración?",Misión,Visión,Planeamiento,Valores,B
"En pediatría, los terapeutas ocupacionales utilizan el enfoque de integración sensorial, como guía de evaluación y 
tratamiento. En un niño con Dx. de autismo que presenta disfunciones de la integración y del procesamiento 
sensorial. ¿Cuáles son las áreas que se afectan mayormente?","La actividad, las habilidades sensoriales y la planificación motriz","La organización, la participación social y la conducta","La función, el desempeño ocupacional y la participación","La planificación motriz, la independencia y la participación",C
"A un terapeuta ocupacional se le solicita que dentro de sus actividades programadas realice charlas para la 
población adulta mayor respecto al riesgo de caídas. Esta actividad está enmarcada dentro de las acciones de:",Intervención,Información,Anticipación,Prevención,D
"Paciente de 22 años, presenta Dx. ceguera bilateral; acude a una institución para cursar estudios superiores, pero 
no cuentan con accesibilidad adecuada y le niegan la matrícula. En base a este problema. ¿Qué derecho se le está 
vulnerando?",Educación,Participación social,Comunicación,Acceso a la salud,A
"Como parte de las acciones a realizar dentro de un establecimiento de salud en el marco de las TIC's. Se solicita a 
un profesional brindar consejería y asesoría a un usuario con fines de promoción, prevención, recuperación y 
rehabilitación. ¿Qué tipo de actividad está realizando?",Teleorientación,Telesalud,Teleconsulta,Telemonitoreo,A
"El hospital regional de Amazonas, ante un caso de gestante de 28 semanas con diagnóstico de espina bífida, 
solicita una ….... a los médicos especialistas del Instituto Materno Perinatal, con el fin de compartir recursos de 
información y conocimiento para la toma conjunta de decisiones.",teleconsultoría,telegestión,telejuntamédica,telemonitoreo,C
"Un serumista como parte de la estrategia de rehabilitación basada en la comunidad debe realizar visitas 
domiciliarias programadas en su centro de salud. ¿Cuál es la población objetivo que debe considerar?",Centros educativos cercanos,Todo el distrito alrededor del centro de salud,Alrededores del centro de salud,Jurisdicción del establecimiento de salud,D
"En un centro de salud se solicita al terapeuta ocupacional realizar una valoración de puesto de trabajo del personal 
administrativo, debido que en las últimas semanas se ha incrementado el número de casos de lesiones musculo-
esqueléticas. ¿Qué debe realizar el profesional?",Habituación laboral,Historial laboral,Inserción laboral,Reacondicionamiento laboral,D
"En un establecimiento de primer nivel, el serumista instaura talleres del adulto mayor, brindando charlas y rutinas 
de actividades físicas. ¿Qué favorecen estas intervenciones?",La derivación oportuna a un centro de nivel mayor,La mejoría de salud por la integración de intervenciones preventivas,La recuperación funcional del paciente,El conocimiento de diversos temas de salud,B
"A un establecimiento de salud acude un usuario adulto quien es atendido en el servicio de terapia ocupacional. 
Durante la evaluación refiere que nunca antes se atendió por la especialidad y que anteriormente atendió su dolor 
con plantas medicinales y hierbas de la zona en la que habita. ¿Qué tipo de manifestación intercultural evidencia?",Popular,Intercultural,Cultural,Tradicional,C
"Una madre soltera acude con su hijo de 2 años, el cual no acudió a control de niño sano. El terapeuta ocupacional 
identifica un retraso del desarrollo psicomotor evidente, por lo que deriva a una evaluación integral para la 
intervención. En la atención primaria de salud. ¿A qué objetivo corresponde esta acción?",Derivar a un centro de mayor complejidad para la atención y/o intervención,Brindar pautas para que las pueda realizar en el hogar hasta próximo control,Detectar los signos de alarma y/o brindar pautas para el hogar,Detectar precozmente una alteración temporal o permanente para una intervención,D
"El grado en que un instrumento produce resultados consistentes y coherentes se denomina ...... y el grado en que 
un instrumento en verdad mide la variable que se busca medir se denomina...",validez / objetividad.,confiabilidad / validez.,validez de constructo / validez de criterio.,piloto / confiabilidad.,B
"En un niño se evalúa la integración sensorial para conocer cómo procesa la información, la praxis, sus habilidades, 
capacidades y relacionarlas con el desempeño ocupacional. Según J. Ayres. ¿Qué se debe realizar?","Exámenes, observaciones estructuradas, cuestionarios clínicos y estructurados","Entrevistas, observaciones clínicas, exámenes estructurados y no estructurados","Pruebas, observaciones, cuestionarios de respuesta sensorial y perfil estructurado","Evaluaciones, pruebas estandarizadas, observaciones estandarizadas y no estructuradas",B
"Los pueblos indígenas tienen derecho a establecer y controlar sus sistemas e instituciones docentes que impartan 
educación en sus propios idiomas, en consonancia con sus métodos culturales de enseñanza y aprendizaje. Por 
tanto, tienen derecho a todos los niveles y formas de educación del estado sin:",Diversidad,Discriminación,Tolerancia,Comprensión,B
"De acuerdo con Marc Lalonde. ¿Cuáles son los determinantes que influyen en la salud de un individuo que 
describen carga genética, constitución, crecimiento, desarrollo y envejecimiento?",Conductas de salud,Medio ambiente,Biología humana,Determinantes sociales,C
"Niña de 3 años de edad, tiene resultado de laboratorio PCR (+) para tos ferina, el personal realiza la investigación 
epidemiológica y búsqueda activa comunitaria, identificando a su padre como contacto directo, quien presentó tos 
persistente durante el periodo incubación de su hija y recibió tratamiento antibiótico en consultorio particular. ¿Cuál 
es la clasificación de caso para el padre en el sistema de vigilancia epidemiológica?",Confirmado por nexo epidemiológico,Sospechoso en investigación,Compatible,Probable,A
"¿Cuál es el documento de gestión participativa, que involucra intervenciones comunitarias de prevención, 
promoción, recuperación y rehabilitación de la salud, con vigencia anual, orientando las intervenciones sanitarias 
hacia la solución de las necesidades de salud en la localidad?",Plan de salud local,Convenio de salud local,Plan de rehabilitación comunitaria,Reglamento de salud comunitaria,A
"Un paciente de 35 años con Dx. depresión lleva tratamiento en centro de salud mental comunitario; el terapeuta 
ocupacional evidencia evolución favorable en sus actividades básicas de la vida diaria. ¿Cuáles serían las áreas 
de desempeño que faltan intervenir?",Autocuidado y comunicativas,Rutinas y roles,Hábitos y costumbres,Vida social y comunitaria,D
"Un abogado de 45 años con secuela de lesión medular a nivel torácico, ha sido capacitado para la reinserción en 
su puesto laboral. Para lograr este objetivo. ¿Qué debe realizar el terapeuta ocupacional?",Valoración de reinserción laboral,Análisis del puesto de trabajo,Evaluación del ambiente laboral,Adaptación del entorno laboral,B
"En epidemiología es fundamental conocer mejor los problemas de salud y establecer los sistemas de control más 
adecuados. Estos componentes se les denomina triada ecológica y estos son:","Patógeno, factores de riesgo y medio","Tiempo, espacio y persona","Huésped, entorno y hábitat","Agente, huésped y ambiente",D
"Un terapeuta ocupacional realiza una evaluación a un usuario en un centro de salud mental comunitario. Al culminar 
el proceso, inicia la planificación e implementación de las intervenciones. ¿Cómo debería plantearse los objetivos?","Razonables, alcanzables y mensurables","Relevantes, medibles y manejables","Organizados, significativos y planificados","Identificables, independientes y medibles",A
"En el servicio de terapia ocupacional, un usuario con discapacidad recibe orientación del profesional respecto a los 
ajustes razonables que debe solicitar en su puesto laboral, los cuales comprenden...","adaptación de las herramientas, maquinarias y entorno de trabajo.","disminución de tareas, aumento de sueldo y adaptación del entorno.","ayudas biomecánicas, cambio de oficina y nuevas herramientas.","apoyo técnico, adaptación de las herramientas y maquinas nuevas.",A
"Es el conjunto de referencias compartidas entre todos, como resultado de una historia y de significados comunes 
que se dan a las situaciones y a las relaciones mediante el lenguaje cotidiano. Se forja y modifica en las relaciones 
de cotidianeidad de la organización. ¿A qué corresponde esta definición?",Cultura organizacional,Ambiente laboral,Función institucional,Clima institucional,A
"Durante la visita a la comunidad los vecinos indican que un vecino se encuentra solo en su domicilio, el personal 
verifica que se trata de un adulto mayor con signos de desnutrición y descuidado. ¿Qué actitud debe tomar el 
personal de salud?",El personal no tiene responsabilidad en en el marco de sus competencias,Cuidado integral e integrado de salud del adulto mayor en la comunidad,Buscar a sus familiares para que se hagan cargo del adulto mayor,Invitarlo a ser parte del círculo del adulto mayor que tiene la municipalidad,B
"Varón de 16 años con Dx de distrofia muscular, usa silla de ruedas por que la enfermedad ha progresado y sus 
miembros superiores tienen muy poca función. Él ya no puede entrar y salir de su hogar sin asistencia. Al realizar 
la modificación del entorno de la tarea, el terapeuta ocupacional busca...",independencia en actividades diarias.,evitar lesiones y mejorar la calidad de vida.,ahorrar tiempo y energía durante la tarea.,facilitar el desempeño de la tarea.,D
"Un serumista de terapia ocupacional realiza una visita domiciliaria a un paciente con TB MDR. Dentro de las 
actividades extramurales programadas por su centro de salud, como parte del protocolo debe utilizar EPP, 
compuesto por:","Guantes, mandil descartable y respirador N95","Protector de zapatos, guantes y mascarilla de 3 pliegues","Respirador N95, mandil descartable y gorro","Guantes, protector facial y mascarilla de 3 pliegues",A
"Para la formulación del plan estratégico institucional según el CEPLAN. ¿Cuál es la fase que se encarga de elaborar 
el futuro deseado?",3,1,2,4,C
"Una paciente que se atiende en el área de oncología, se somete a una cirugía para extirpación de masa tumoral 
benigna. Posteriormente, es derivada al servicio de terapia ocupacional para reentrenamiento de AVD. ¿Qué se 
recomendará después de la valoración?",Asistir a sus chequeos médicos hasta esperar el alta,Asistir a talleres para mejorar su autopercepción,Concluir con su tratamiento farmacológico para iniciar terapia,Técnica de conservación de la energía para reducir la fatiga,D
"Un serumista como parte de las actividades comunitarias debe realizar una evaluación en una institución 
educativa regular para comparar las habilidades motoras finas y gruesas en niños de 3 a 5 años. ¿Qué instrumento 
de evaluación deberá utilizar?",Prueba de destreza completa de Minnesota,Escala de función motora gruesa de Peabody,Evaluación sensoriomotriz de Fugl-Meyer,Prueba de eficiencia motora de Bruininks-Oseretsky,B
"Como personal de salud es importante mantener un enfoque de atención basado en el respeto mutuo entre 
personas y grupos con diferentes tradiciones y orígenes étnicos, brindándoles la oportunidad de expresarse con 
libertad y de escuchar sus opiniones. ¿Cómo se denomina a este proceso comunicacional?",Dialogo intercultural,Comunicación asertiva,Salud cultural,Cosmovisión,A
"Un joven de 30 años en una comunidad se cae del puente sufriendo múltiples lesiones, encontrándose en una zona 
de difícil acceso. Inmediatamente los pobladores, el agente de salud, el gobernador; coordinan su traslado al 
establecimiento de salud. ¿A qué tipo de vigilancia corresponde?",De escenarios,Comunitaria en salud,Epidemiológica,De atención,B
"Los agentes comunitarios participan de manera activa, periódicamente reciben charla y a su vez las replican. En 
base a esto, las familias de los pacientes con discapacidad pueden intervenir en el proceso de rehabilitación. 
¿Cómo se llama esta estrategia de desarrollo comunitario?",Atención móvil,Servicios médicos de apoyo,Rehabilitación basada en la comunidad,Servicios de soporte,C
"El profesional de salud coordina actividades con la comunidad quechua hablante, estrategias de atención basadas 
en valores principios, derechos y respeto a la diferencia y la diversidad cultural, el objetivo es lograr el 
entendimiento, comprensión del sistema de salud y la medicina tradicional. Este enunciado corresponde a:",Diálogo intercultural,Agenda de salud,Actores sociales,Acuerdo de salud,A
"Acude un paciente a la atención en el servicio de terapia ocupacional. El serumista tiene prisa por realizar otra 
actividad y no realiza un registro de datos adecuados; es así que indica rutinas erróneas. ¿Qué afecta esas 
decisiones inadecuadas?",Inseguridad del paciente,Evolución del paciente,Evaluación del paciente,Seguridad del paciente,D
"El jefe del establecimiento I-4, convocó a una reunión técnica, donde explica los avances de los programas, instó 
a todos a trabajar en equipo, a comprometerse a responder a las necesidades de la población, dejar de lado 
conflictos personales entre otras cosas. Esto genera un cambio en el...",clima organizacional.,trabajo en equipo.,cuidado del ambiente laboral.,desempeño de grupo.,A
"Un tecnólogo médico después de una reunión clínica, retorna al servicio y realiza publicaciones en redes sociales 
calumniando y difamando a un colega, dañando su reputación y honorabilidad. Según normativa ética del CTMP 
en el art. 27 ¿Hasta cuántos años de suspensión le correspondería como medida disciplinaria?",2,3,4,1,A
"En un estudio de investigación epidemiológico, de campo y cualitativo basada en la observación y entrevista, los 
principios éticos consideran lo siguiente:",No requiere contar con revisión por el comité de ética,"No maleficencia, respeto y eficacia","Consentimiento, respeto y veracidad","Obtención del consentimiento, confidencialidad y beneficencia",D
"¿Cuál es el tiempo (años) de conservación de las historias clínicas en el archivo activo, antes de pasar al archivo 
pasivo?",8,5,12,10,B
"El terapeuta ocupacional, como parte del equipo multidisciplinario de la IPRESS, debe estar capacitado y entrenado 
para brindar atención de la especialidad al niño y al adolescente con posible riesgo de cáncer. Ésta se realiza en:",Segundo nivel,Todos los niveles,Primer nivel,Tercer nivel,B
"La fase inicial del periodo patogénico que transcurre entre el momento del estímulo y la aparición de síntomas y 
signos en las enfermedades transmisibles. ¿A qué período corresponde?",Ventaja,Inducción,Incubación,Latencia,C
"Después de un desastre natural que deja incomunicados a los pobladores, se requiere el seguimiento en la atención 
en niños de alto riesgo. La serumista decide realizar cartillas informativas que se entregarán con los agentes 
comunitarios que logran desplazarse llevando los alimentos. Ésto corresponde a la implementación de acciones 
de...",perfil de riesgo.,gestión de enfermedad.,asistencia técnica.,gestión del riesgo.,D
"Un paciente adulto mayor de 78 años acude al servicio de terapia ocupacional por primera vez y debido a sus 
problemas de hipoacusia le solicita al profesional que le permita el ingreso de un familiar a la evaluación, sin 
embargo, el terapeuta le indica que el ambiente es muy pequeño y no puede permitirlo. El profesional tiene el deber 
de:",Autorizar la presencia de terceros en la evaluación,Permitir el tratamiento adecuados en la evaluación,Brindar la atención con respeto dignidad e intimidad,Respetar el proceso de atención sin discriminación,A
"Un establecimiento de salud del primer nivel de atención con capacidad resolutiva para satisfacer las necesidades 
de salud de la persona, familia y comunidad, en régimen ambulatorio en atención de 12 horas. Cuenta con población 
asignada, con dos o más médicos cirujanos, odontólogo, enfermera, obstetra; personal técnico de enfermería, 
laboratorio y farmacia. ¿A qué categoría pertenece?",I-2,I-3,I-4,I-1,B
"Una paciente con discapacidad requiere orientación técnica y vocacional respecto a las oportunidades de formación 
laboral y de empleo a las que puede acceder. ¿Qué ministerio brinda estos servicios?",De salud,De desarrollo e inclusión social,De la mujer y poblaciones vulnerables,De trabajo y promoción del empleo,D
"En una charla la serumista de terapia ocupacional, expone sobre las medidas orientadas a evitar la aparición de 
una enfermedad o problema de salud que pueden estar dirigidas a prohibir o disminuir la exposición del individuo 
al factor nocivo hasta niveles no dañinos para la salud. ¿Qué actividad de prevención ha realizado?",Protección específica,Promoción,Prevención secundaria,Concientización,B
"En el serums, la terapeuta ocupacional siente que el ambiente de trabajo no es el adecuado, no se siente 
cómoda. La coordinadora de servicio ha evidenciado lo mismo. Para esta situación. ¿Sobre qué tema deberá 
brindar su programa educativo?",Cambio de área laboral,Gestión de clima institucional,Intervenga en la comunicación asertiva,Recomendaciones de clima laboral,B
"En los establecimientos de salud categoría I-4 cuenta como mínimo para la atención ambulatoria e internamiento 
con capacidad resolutiva con las UPSS de consulta externa, ....... y farmacia.",hospitalización,patología clínica,nutrición,central de esterilización,B
"En un CSMC, para la participación en actividades significativas, el terapeuta ocupacional realiza talleres a usuarios 
con demencia de inicio precoz. A todos les gusta jugar cartas, por ello utiliza tarjetas con dibujos que requieren un 
simple reconocimiento, lo que aumenta el potencial para lograrlo. ¿Cómo se denomina este proceso grupal de 
intervención?",Productividad,Habilidades sociales,Reminiscencia,Conservación de energía,C
"Un usuario acude al servicio de terapia ocupacional de un centro de salud evidenciando: debilidad muscular, 
limitación articular y falta de coordinación. El profesional realiza la evaluación y decide intervenir; el paciente 
manifiesta que no podrá asistir seguido debido a que vive en una zona alejada y de difícil acceso. ¿Qué barreras 
limitan su atención?",Culturales,Económicas,Sociales,Geográficas,D
"El serumista terapeuta ocupacional al realizar una visita domiciliaria, evidencia que los niños consumen sus 
alimentos sin lavarse las manos, en base a esto resalta la preocupante vulnerabilidad de los niños que presenten 
diarreas. ¿Qué riesgo exacerba esta situación?",Caries dental,Desnutrición,Dengue,Alergias,B
"En la visita familiar integral en la comunidad de Carampoma, mujer de 26 años, con 5 hijos en edades comprendidas 
entre los 10 días de nacimiento y 7 años, fueron identificados riesgos por curso de vida y a la dinámica familiar, que 
permitió la intervención del personal de salud en tres ejes. ¿Qué tipo de trabajo es?",Multidisciplinario,Transgeneracional,Transversal,Intersectorial,A
"¿Cuál es la enfermedad zoonótica relacionada al acceso a saneamiento básico, se contagia a través del contacto 
con la orina de animales infectados o agua contaminada y su prevención a través de la protección de fuentes de 
agua, disposición adecuada de basuras y excretas, control de roedores y protección personal?",Tifus,Peste,Leptospirosis,Carbunco,C
"Un serumista está a cargo de realizar charlas preventivo promocionales sobre diabetes mellitus y sus 
complicaciones con la enfermedad cerebro vascular (ECV), resaltando la principal causa de morbilidad y mortalidad. 
¿Qué principales recomendaciones se debe dar?",Cambios en estilos de vida,Control de la glucosa,Evaluación médica,Dietas saludables,A
"Usuario acude al servicio de terapia ocupacional, durante su evaluación solicita al profesional le brinde sus nombres 
para identificar al personal de salud que lo atiende, sin embargo, éste se niega. ¿Qué derecho está vulnerando?",Consentimiento informado,Acceso a los servicios de salud,Acceso a la información,Protección de derechos,C
"Paciente con hipoacusia neurosensorial asiste a un servicio de salud, se comunica a través de lengua de señas 
peruana (LSP). No hay personal en triaje que la entienda y se frustra al no lograr comunicarse. La terapeuta 
ocupacional que tiene conocimiento de LSP logra comunicarse con ella, facilitando la atención. ¿Qué derecho se 
hubiera vulnerado al no ser atendida?",Calidad de servicio educativo,Bibliotecas accesibles,Accesibilidad a la comunicación,La educación,C
"En un centro de salud, debido a cambios administrativos asume un nuevo responsable en el servicio de terapia. Se 
solicita al personal que por el día del adulto mayor apoye en la campaña de salud, pero nadie está motivado. Solo 
un profesional asume y se encarga de motivar, guiar, inspirar y potenciar las habilidades y destrezas de los colegas 
para el éxito de la actividad. ¿Qué tipo de estrategia utilizó?",Planificación,Eficacia,Motivación,Liderazgo,D
"En el centro de salud de la Oroya, en una reunión entre representantes de la DIRESA, Red de salud y personal de 
salud, junto a las autoridades, agentes y autoridades comunales se va a implementar la metodología del DIS 
(diálogo intercultural en salud). ¿Cuál es el primer momento en su implementación?","Reconocimiento de actores, difusión y preparación del diálogo",Programación de actividades,"Planificación, acuerdos y compromisos",Análisis sociocultural e identificación de prioridades de salud,A
"¿Cómo se llama el documento que contiene el conjunto de normas que rigen las disciplinas con las que se regula 
y vigila el ejercicio de los profesionales en tecnología médica, establece las incompatibilidades, limitaciones y 
prohibiciones, así como el régimen de sanciones aplicables al tecnólogo médico?",Estatuto del Colegio Tecnólogo Médico del Perú,Código de Ética del Colegio Tecnólogo Médico del Perú,Reglamento de Ética y deontología del Tecnólogo Medico,"Ley 24291, de creación del Colegio Tecnólogo Médico del Perú",B
"Mujer acude con su hijo de 7 meses al servicio de terapia ocupacional, refiere que no tiene fuerza al succionar y no 
se sienta solo. Durante la evaluación, se observa evidente retraso del desarrollo psicomotor, concluyendo que el 
menor se encuentra en riesgo. ¿A qué programa recomendarías incluirlo?",Estimulación sensorial,Participación social,Integración sensorial,Intervención temprana,D
"En un establecimiento de salud de Cusco, una puérpera inmediata le pide a la obstetra que su placenta le sea 
devuelta para seguir una tradición ancestral, a lo cual ella accede respetuosamente. Esto es un ejemplo de 
aplicación del enfoque ...... en salud materna.",transcultural,acultural,intercultural,incultural,C
"En un establecimiento de salud, debido a la falta de personal, el jefe de un servicio realizó reprogramaciones de 
turno entre el personal remanente. Esto generó exceso de turnos rotativos, aumentando la carga y esfuerzo de los 
trabajadores. ¿A qué factor de riesgo hace referencia?",Ergonómico,Psicosocial,Biológico,Físico,B
"Durante el tratamiento de un niño con un Dx. TEA, el terapeuta ocupacional realiza diversas grabaciones y tomas 
de fotografías para registrar el progreso del mismo; sin embargo, no solicitó el permiso de la madre para realizar 
dichas tomas. ¿Qué aspecto de la ética está vulnerando?",Respeto,Confidencialidad,Deshumanización,Trato digno,B
"La obstetra del P.S. Lircay recibe multigesta de 38 sem de gestación, con evidente hemorragia vaginal. Al examen: 
piel fría, signos vitales alterados, la coloca en decúbito lateral izquierdo, la abriga y despeja sus vías aéreas, 
administrándole oxigeno con cánula binasal. ¿Qué tipo de respuesta empleó ante esta emergencia?",Reposición de volumen,Reto de fluidos,Trato interpersonal,Medidas de soporte,D
"En la atención primaria de los adultos mayores los terapeutas ocupacionales cumplen un papel relevante en la 
promoción de la salud y la calidad de vida. ¿Dónde debe centrar su participación más común?",Conservación de la energía y ocupación significativa,Mantener interacciones sociales y la función cognitiva,Seguridad del domicilio y evaluación de los ambientes,Asesoramiento sobre la protección de las articulaciones,C
"El terapeuta ocupacional, durante la evaluación a un usuario de 55 años con problemas de hipertensión y 
sobrepeso, identifica a través del razonamiento diagnóstico dificultades para realizar actividades como: lavarse, 
vestirse, subir escaleras y caminar. ¿Cuáles son los factores de riesgo que contribuyen a este problema?","Dislipidemias, sedentarismo y/o dietas adecuadas","Alcoholismo, vigorexia y/o trastornos alimenticios","Anemia, deficiencia visual y/o diagnósticos hereditarios","Tabaquismo, sedentarismo y/o antecedentes familiares",D
"Se debe priorizar la provisión de servicios de salud de las personas con discapacidad ante una situación de 
emergencia y/o peligro a fin de promover, respetar y proteger su integridad. ¿A qué enfoque corresponde?",Promoción de la salud y emergencias,Gestión de riesgos y desastres,Inclusión social y participación,Prevención social y salud,B
"Un usuario después de su retorno laboral por un accidente de trabajo acude al servicio de terapia ocupacional de 
un centro de salud evidenciando: debilidad muscular, limitación articular, dolor y falta de coordinación. El profesional 
realiza la evaluación y decide intervenir. ¿Cuál es el enfoque que debería emplear?",Centrado en el cliente,Reaprendizaje motor,Orientado a la tarea,Biomecánico,D
"¿Cuál es la mayor dificultad que afrontan los estados en lo concerniente a cuestiones normativas relacionadas con 
la práctica de la medicina tradicional y complementaria?",Falta de apoyo financiero a la investigación,Falta de datos de investigación,Falta de mecanismos para controlar y reglamentar publicidad,Falta de control y reglamentación a productos herbarios,B
"Un serumista analiza el caso clínico de un niño de 4 años con privación sensorial, el cual evidencia problemas 
motores, sensitivos y congénitos debido al encierro y la falta de oportunidades para interactuar con sus pares. 
¿Con qué determinantes de la salud están relacionados?","Conducta social, servicios de salud y entorno social","Genética, vivienda y recursos sustentables","Biología y genética, entorno social y entorno físico","Entorno físico, entorno social y ecosistema estable",C
