questions,option_A,option_B,option_C,option_D,correct_answer
"¿Cuál es un indicador de calidad la UPSS de patología clínica que sirve de insumo para los procesos de mejora 
continua en la fase preanalítica?",% de solicitudes con datos incompletos,% de muestras lipémicas,% de falta de correlación de resultados vinculantes,% de exámenes atendidos,A
"En el 2026 el Centro de Salud ""Palca"" será líder en la atención primaria en salud con calidad, calidez, equidad y 
eficiencia, logrando usuarios internos y externos satisfechos para conseguir estilos de vida saludables. Esto 
constituye la ...... de la institución.",meta,misión,estrategia,visión,D
"El uso de micropipetas con puntas descartables en la actividad laboratorial puede provocar riesgos de 
contaminación por:",Salpicadura,Punción,Vaporización,Impacto,A
"El profesional serumista dentro de sus actividades de promoción de la salud, en la prevención del dengue y la fiebre 
de chikungunya debe promover en la población:",La eliminación de objetos que pueden almacenar agua,El control del vector en estado adulto,La nebulización de las viviendas,El uso de los plaguicidas,A
"Los respiradores son dispositivos de filtración que eliminan los contaminantes del aire que se respira. Al método de 
verificación del sellado adecuado del respirador a la cara para que coincida con los rasgos faciales del usuario se 
le denomina:",Indicador de exposición,Control de protección,Prueba de ajuste,Protección efectiva,C
"Para la lectura de la baciloscopía, se tiene que observar un mínimo de 100 campos útiles. ¿Qué elementos celulares 
son los requeridos para considerar un campo útil?",Células epiteliales y fibras mucosas,Células epiteliales y células ciliadas,Hematíes y células epiteliales,Leucocitos y células ciliadas,D
"Profesional de la salud requiere implementar estrategias para que su establecimiento reduzca al mínimo el impacto 
ambiental negativo en el área de hospitalización. ¿Cuál de las siguientes debe implementar primero?",Monitoreo,Control,Supervisión,Capacitación,D
"En algunos centros de salud existen diversidad cultural, la comunicación efectiva con los pacientes es de vital 
importancia en la comunicación entre pacientes y profesionales de la salud, para evitar malentendidos, diagnósticos 
errados y generar insatisfacción en la atención. ¿Qué habilidad es la más importante en el profesional, para 
conseguir este objetivo?",Multilingüe,Bilingüismo,Empatía,Experiencias interculturales previas,C
"En una zona endémica de paludismo, para garantizar resultados de laboratorio. ¿Qué equipamiento es necesario 
implementar en un centro de nivel I-1?",Microscopio,Microcentrífuga,Baño maría,Espectrofotómetro,A
"Paciente mujer de 13 años con Hb de 9 g/dL y con los siguientes parámetros: VCM disminuido, HCM disminuida y 
ferritina sérica disminuida. ¿Qué patología presenta?",Anemia ferropénica,Sangrado crónico,Talasemia,Anemia macrocítica,A
"En un poblado del interior del país, llega un joven de 19 años al centro de salud nivel I-3 de la localidad, el cual 
presenta conductas de riesgo para ITS, luego de la consulta y con la respectiva consejería se le refiere al laboratorio. 
Se tamiza con prueba de rápida de VIH para detección de anticuerpos obteniendo un resultado reactivo. ¿Cuál es 
el siguiente paso a seguir para iniciar tratamiento?",Enviar resultado a consultorio para evaluación y tratamiento,Solicitar nueva muestra en dos días,Realizar segunda prueba de tamizaje utilizando diferente marca,Derivar muestra para prueba confirmatoria y carga viral,C
"¿Cuál es el indicador hematológico que aumenta la probabilidad de estar frente a un paciente con diagnóstico 
probable de dengue sin signos de alarma?",Neutropenia,Plaquetopenia,Leucopenia,Linfocitosis,C
"En una comunidad indígena, el profesional de laboratorio que se adecua a las creencias y prácticas culturales para 
poder realizar sus actividades preventivo promocionales, está aplicando:",Adecuación cultural,Pertinencia intercultural,Interculturalidad en salud,Diálogo intercultural,C
"¿Cuál es el proceso que busca desarrollar habilidades personales y generar los mecanismos que faciliten a las 
personas y grupos a tener mayor control sobre su salud y mejorarla?",Promoción de la salud,Atención primaria,Modelo de atención en salud,Prevención de riesgos,A
"El proceso que conduce a la clasificación de los establecimientos de salud según sus niveles de complejidad y 
características funcionales se denomina:",Acreditación,Categorización,Categoría,Habilitación,B
"Una forma de describir la historia natural de la enfermedad es la tasa de letalidad que se define como el número de 
personas que mueren por una enfermedad dividido entre el número de personas que tienen la enfermedad, es una 
medida muy útil en casos de enfermedades:",Ocupacionales,No transmisibles,Agudas de corta duración,Crónicas,C
"En su condición de jefe de establecimiento de salud del primer nivel de atención recibe la solicitud formal del 
ministerio público para la entrega de una copia de la historia clínica de un paciente atendido. ¿Cuál es el plazo 
máximo que tiene usted para hacer entrega de lo solicitado?",3 días,10 días,7 días,5 días,D
"Ante un paciente con clínica de caso probable de leishmaniasis se debe confirmar el diagnóstico con el apoyo del 
laboratorio clínico, considerando que va a realizar su SERUMS en un centro de salud del primer nivel de atención. 
¿Qué prueba diagnóstica es la de elección ante este caso?",Frotís,Inmunofluorescencia indirecta,Enzimoinmunoensayo,Cultivo,A
"En una ciudad donde los programas de prevención estaban descuidados, que presentaba una prevalencia baja de 
diabetes mellitus (DM) y una alta mortalidad por DM. Luego de aplicarse medidas de prevención, detección y 
tratamiento. ¿Cuál es el comportamiento que se espera observar en dichas tasas?","Prevalencia alta, mortalidad alta","Prevalencia sin cambios, mortalidad alta","Prevalencia baja, mortalidad baja","Prevalencia alta, mortalidad baja",D
"El serumista, al llegar a su establecimiento de salud, organiza y coordina con diferentes líderes de su comunidad: 
talleres de lavado e higiene de manos para adoptar estilos de vida saludables para prevenir ETAs. ¿A qué 
corresponden estas acciones?",Higiene sanitaria,Prevención de riesgo,Promoción de la salud,Prevención de la enfermedad,C
"Una madre de familia acude a un establecimiento de salud I-2 con su niño de 6 meses de edad, refiere que desde 
hace 15 días presenta tos persistente, fiebre, a la evaluación se evidencia rubicundo, dificultad para respirar y lactar; 
en cartilla de vacunación se encuentra dosis incompleta de vacuna pentavalente. ¿Cuál es la medida de 
bioseguridad prioritaria para el personal de salud en la atención ambulatoria?",Uso de mascarilla,Vacunación inmediata,Higienización de manos,Calzado de guantes,A
"En el diagnóstico de laboratorio de brucelosis es una prueba selectiva que detecta la presencia de IgG. ¿Cuál es 
la prueba útil para el seguimiento de la enfermedad?",Prueba del 2-Mercaptoetanol,Prueba de aglutinación en tubo,Reacción de Widal,Prueba de aglutinación rápida en placa,A
"A toda persona adulta mayor (PAM) que acuda al establecimiento de salud, como parte de su evaluación por etapa 
de vida se le deben realizar análisis de laboratorio. ¿Cuáles son parte del paquete laboratorial básico para la 
atención a la PAM?",Colesterol y perfil hepático,Glucosa y perfil lipídico,Colesterol total y triglicéridos,Perfil lipídico y perfil hepático,C
"En el marco del ciclo de planeamiento estratégico la fase ...... es la encargada del diseño de objetivos y acciones 
estratégicas sectoriales en consistencia, alineamiento y coherencia con la definición de objetivos.",4,3,1,2,B
"En un establecimiento de salud de Yurimaguas se han reunido todos los profesionales de salud y han desarrollado 
su análisis FODA. Dentro de su análisis la mejora al acceso digital y mayor conectividad en esta zona rural se 
considera una:",Fortaleza,Debilidad,Oportunidad,Amenaza,C
"Durante la visita a la comunidad los vecinos indican que un vecino se encuentra solo en su domicilio, el personal 
verifica que se trata de un adulto mayor con signos de desnutrición y descuidado. ¿Qué actitud debe tomar el 
personal de salud?",Buscar a sus familiares para que se hagan cargo del adulto mayor,Cuidado integral e integrado de salud del adulto mayor en la comunidad,El personal no tiene responsabilidad en en el marco de sus competencias,Invitarlo a ser parte del círculo del adulto mayor que tiene la municipalidad,B
La diferencia entre la historia clínica (HC) electrónica y la informatizada es:,HC informatizada requiere condiciones de seguridad,HC electrónica no está unificada,HC electrónica requiere firma digital,HC informatizada no está estandarizada,C
"En una localidad de la zona de selva del país, donde solo se puede acceder por vía fluvial, han empezado a 
aparecer casos de una enfermedad que está afectando principalmente a la población infantil; para determinar su 
influencia en la calidad de vida y su pronóstico, es necesario realizar estudios:",Estadísticos,Epidemiológicos,Microbiológicos,Clínicos,B
"El profesional serumista, para garantizar la correcta ejecución de los programas de salud pública, no solo debe 
llegar con el conocimiento adquirido en la universidad a los establecimientos del primer nivel de atención, sino 
también debe tener conocimiento de:",El mapa situacional de enfermedades,Boletines epidemiológicos,Manual de organización y funciones,Las normas técnicas de salud,D
"Alberto cría 50 gallinas y 50 patos en su vivienda, acude al centro porque la mitad de sus aves amanecieron muertas 
y muchas tienen ""moquillo"", quiere comprar alguna medicina para tratar a su aves enfermas. ¿A qué tipo de evento 
corresponde el caso y cuál es la conducta a seguir?",Es un evento usual y su manejo solo corresponde a SENASA y al municipio,Es una zoonosis y se debe eliminar a las aves enfermas en coordinación con el municipio,Es una epizootia y debe notificarse al sistema de vigilancia epidemiológica,Es una zoonosis y debe reportarse al sistema de vigilancia epidemiológica,C
"Los establecimientos de salud antes de iniciar el proceso de categorización, deben de haber comunicado, dentro 
del plazo de treinta (30) días, el inicio de actividades a la Autoridad Sanitaria Regional o Dirección de Salud de Lima 
Metropolitana, según corresponda y encontrarse registrados en:",Registro de la unidad productora de servicios de salud,Ministerio de Salud,Registro nacional de establecimientos de salud y municipal,Registro nacional de establecimientos de salud y servicios médicos de apoyo,D
"Las anotaciones realizadas por los internos en las historias clínicas, deben ser refrendadas por el profesional de la 
salud:",Tutor,Responsable del EESS,Residente de medicina,Responsable de la atención,D
La adecuada eliminación de excretas humanas previene:,Infecciones entéricas,Enfermedades metaxénicas,Zoonosis,Contaminación del aire,A
"¿Cuál es la estrategia para un mejor acercamiento a la comunidad y propiciar la revaloración del sistema de salud 
tradicional?",Elaboración de un directorio de personas que practican la medicina tradicional,Adecuar los horarios de atención según la dinámica de vida de la población,Recoger información sobre los grupos originarios de la localidad,Preparar señaléticas según la realidad de la zona,A
La investigación cualitativa se caracteriza por ser:,Subjetiva,Definitiva,Descriptiva,Objetiva,A
"Una característica de la estructura de la historia clínica electrónica referente a los datos de identificación y los datos 
de las atenciones, es que ambos:",Se encuentran unidos,Se asocian en todo momento,Se asocian al finalizar la atención,Se encuentran separados,D
"En el centro de salud de la Oroya, en una reunión entre representantes de la DIRESA, red de salud y personal de 
salud, junto a las autoridades, agentes y autoridades comunales se va a implementar la metodología del DIS 
(diálogo intercultural en salud). ¿Cuál es el primer momento en su implementación?",Análisis sociocultural e identificación de prioridades de salud,"Planificación, acuerdos y compromisos",Programación de actividades,"Reconocimiento de actores, difusión y preparación del diálogo",D
"Durante la atención a un paciente que llega a la UPS de patología clínica, el tecnólogo médico al obtener el 
consentimiento informado por escrito del paciente, está cumpliendo con el código de ética profesional en la parte 
correspondiente a:",La atención al paciente,Secreto profesional,La información de los riesgos al paciente,Desempeño profesional,C
"El porcentaje de solicitudes de exámenes de laboratorio por servicio atendidas, es un indicador de:",Proceso analítico,Toma de muestra,Gestión de la UPS de patología clínica,Trascripción de resultados,C
"Paciente mujer de 55 años, se acerca al establecimiento de salud, dentro del paquete preventivo se le ofrece 
realizar el tamizaje para cáncer de cuello uterino. ¿Qué procedimiento corresponde realizar y cada cuánto tiempo?",Citología cervical (PAP) cada 3 años,IVAA cada 3 años,Prueba molecular (VPH) cada 5 años,Citología cervical (PAP) cada año,A
"En los establecimientos de salud categoría I-4 cuenta como mínimo para la atención ambulatoria e internamiento 
con capacidad resolutiva con las UPSS de consulta externa, ....... y farmacia.",patología clínica,hospitalización,nutrición,central de esterilización,A
"Actividad 
técnica 
operativa 
de residuos 
sólidos 
que 
involucre 
manipuleo, acondicionamiento, 
transporte, transferencia, tratamiento, disposición final o procedimiento técnico operativo hasta su disposición final. 
Corresponde a:",Gestión de residuos sólidos,Plan de manejo de residuos sólidos,Manejo integral de residuos sólidos,Manejo de residuos sólidos,D
"Paciente mujer joven de 19 años acude al centro de salud por consulta psicológica, el personal del servicio de triaje 
se percata de que presenta tos y sudoración con fiebre además de bajo peso, por lo que derivan a la paciente al 
servicio de la Estrategia Sanitaria de Tuberculosis para tamizaje. ¿Qué actividad está realizando el personal de 
salud?",Recolección de muestra,Investigación bacteriológica,Registro de casos de TB,Detección continua,D
"Puérpera atendida en un establecimiento de salud de Tumbes se le realiza control de hemoglobina, obteniéndose 
el valor de 12.3 g/dL. ¿Cuál es el diagnóstico?",Sin anemia,Anemia leve,Anemia moderada,Anemia severa,A
"En la atención de un paciente de 80 años con cáncer de próstata confirmado, luego de informarle claramente los 
beneficios y riesgos del tratamiento quirúrgico y quimioterapia propuestos en junta médica el paciente en pleno uso 
de su capacidad de toma de decisiones, decide no aceptar dichos tratamientos. En este caso usted respeta y acepta 
la decisión informada del paciente. ¿Qué principio ético está cumpliendo en este acto médico?",Justicia,Beneficiencia,Autonomía,No maleficiencia,C
Los niveles de categorización de los establecimientos de salud lo asigna…,la Dirección de Servicios de Salud.,la Dirección de Gestión de Establecimientos.,el Comité Técnico de Categorización.,el Comité de Médicos Auditores.,C
"En el establecimiento I-3 se identificó una oportunidad de mejora en el proceso de atención en la consulta médica; 
se identificaron las posibles causas del problema clave a través de la espina de Ishikawa, luego se evaluaron la 
aplicabilidad de las soluciones, costo en recursos y esfuerzos, así como las posibles resistencias al cambio, para 
seguir con el…",seguimiento.,resultado.,indicador.,plan de acción.,D
"La programación de las actividades de la UPSS de laboratorio clínico, dirigidas a cumplir con los objetivos del 
establecimiento de salud, así como el mantenimiento preventivo de equipos o compras necesarias, deben ser 
incluidas en el instrumento de gestión:",Reglamento de organización y funciones,Plan de desarrollo local,Plan operativo institucional,Plan estratégico institucional,C
"La esterilización por calor seco es muy importante en el laboratorio clínico, por lo cual todo profesional de laboratorio 
debe estar familiarizado con su procedimiento, indique el tiempo y temperatura correctos para su aplicación:",2 horas a 170 °C,1 hora a 121 °C,1 hora a 200 °C,2 horas a 150 °C,A
"En el A.H. ""Los Choches"" del distrito del Callao-Lima se ha identificado un alto índice de drogadicción entre los 
adolescentes de 15 a 17 años; por ello se han tomado medidas para identificar precozmente a los consumidores e 
iniciar el tratamiento en programas de desintoxicación y deshabituación. ¿Qué tipo de prevención es?",Cuaternaria,Primaria,Terciaria,Secundaria,D
"Madre recibe visita domiciliaria por su enfermera sectorista, quien observa que a su niña de 7 meses la está 
alimentando con el caldito de su mismo plato; por lo que pide a la madre un plato pequeño y le demuestra como 
debe ser la alimentación de su niña con los mismos alimentos de su olla. ¿Cuáles son las recomendaciones de 
alimentación complementaria?","Consistencia tipo puré, 1 a 2 cucharadas y 2 veces al día","Consistencia papilla aguadita, 1/2 plato mediano, 5 veces al día","Consistencia tipo puré, 3 a 5 cucharadas y de 2 a 3 veces al día","Alimentos picados, 1/4 de plato mediano, 2 veces al día",C
"¿Cuál es el indicador que permite determinar y dar a conocer la distribución de las determinantes sociales de la 
salud, la morbimortalidad en territorios o grupos poblacionales de un ámbito geográfico determinado?",Concentración de un evento de interés sanitario,Razón de riesgo de evento de interés sanitario,Crecimiento de un evento de interés sanitario,Diferencia de riesgo de un evento de un interés sanitario,A
"En el plano operacional se entiende la salud como la habilidad de potenciar lo común entre el sistema médico 
occidental y el sistema médico indígena, respetando y manteniendo las particularidades de cada sistema. ¿A que 
se refiere?",Diversidad cultural,Relaciones interculturales,Medicina tradicional,Interculturalidad en salud,D
"¿Cuál es la función esencial de salud pública (FESP) donde se fomenta los cambios de vida y el desarrollo de 
acciones de educación y comunicación social?",Promoción de la salud,Monitoreo de la situación de salud,Vigilancia de salud pública,Desarrollo de recursos humanos,A
"Para realizar el aislamiento por cultivo de leptospira, la muestra sanguínea debe enviarse en tubo al vacío…",con anticoagulante EDTA.,con gel separador y centrifugada.,sin aditivos y sin centrifugar.,con anticoagulante citrato.,A
"En el paquete de atención para el control de crecimiento y desarrollo en niños menores de 5 años, el descarte de 
parasitosis se realiza mediante:","Examen de heces desde el año hasta los 5 años, dos veces por año","Examen de heces desde los 6 meses hasta los 4 años, una vez por año","Examen seriado de heces desde el año hasta los 5 años, dos veces por año","Examen seriado de heces desde el año hasta los 4 años, una vez por año",D
"Es la entrega de servicios de salud de acuerdo con los parámetros culturales de los/as usuarios/as; es decir, 
construidos a través de espacios de diálogo, en los que prestadores y usuarios/as acuerdan cuáles deben ser 
las características de los servicios que les son ofertados por parte del Estado:",Interculturalidad en salud,Diversificación intercultural,Adecuación cultural,Pertinencia cultural,D
"Los laboratorios intermedios participan en la red, elevando al laboratorio de referencia regional información para 
fines de vigilancia y partes de las muestras para acciones de control de calidad y están compuestos por los 
laboratorios de los establecimientos de categoría:","I–3, I–2 y I-1","I–4, I–3 y I–2","II–1, I–4 y I–3","III–2, III–1 y II–2",D
"El médico del C.S. Huaral, con el propósito de proyectar su plan de capacitación continua; evalúa a su personal 
con respecto al desecho de materiales como termómetros de mercurio rotos y productos radioactivos, encontrando 
escasos conocimientos. ¿En qué área debe capacitar?",Cambio climático,Salud ambiental,Gestión de recursos,Clima organizacional,B
"En una comunidad nativa, se reporta un caso confirmado de rabia en bovino y desde la presencia de mineros 
informales se observan murciélagos que vuelan por la noche. ¿Cuál es la medida más efectiva para prevenir 
transmisión de rabia silvestre en esa comunidad?",Proteger con vacuna pre exposición a toda la comunidad,Colocar mallas en todas las viviendas de la comunidad,Organización de la comunidad para la captura de murciélagos,Eliminación de refugios de murciélagos con la comunidad organizada,A
Se considera un principio de los deberes del ciudadano en el sistema de salud :,Equidad,Universalidad,Responsabilidad social,Responsabilidad ciudadana,D
"¿Cuál es la terapia preventiva de la tuberculosis en contactos de casos con TB sensible a administrar en menores 
de 2 años, como primera elección?",P + R y como alternativa H + R o sólo H,H + R y como alternativa administrar sólo H,P + H y como alternativa H + R o sólo H,P + H y como alternativa H + R o sólo P,B
"Para la formulación del plan estratégico institucional según el CEPLAN. ¿Cuál es la fase que se encarga de elaborar 
el futuro deseado?",1,2,4,3,B
"Frente a un paciente con síntomas sugestivos de diabetes, un laboratorio I-3 que cuenta con reactivos y 
espectrofotómetro para realizar pruebas bioquímicas. ¿Qué alternativas de pruebas diagnósticas puede ofrecer?",Glucosa y microalbuminuria,Glucosa y hemoglobina glicosilada,Glucosa y test de tolerancia a la glucosa,Glucosa y test de resistencia a la insulina,C
"El reporte de la última vigilancia vectorial del Aedes aegypti en una comunidad es IA=3, por lo que el personal 
programa el control focal al 100% de viviendas; esta actividad debe promover la participación de la comunidad en 
el control larvario físico / mecánico, que consiste en:",Control biológico y uso de larvicida en viviendas con criaderos positivos,Uso de larvicida al 100% de viviendas con potenciales criaderos,Nebulización espacial y eliminación de criaderos en coordinación con las autoridades,Cepillar y tapar recipientes de agua y eliminar o disponer adecuadamente los potenciales criaderos,D
"Su aplicación es la medida básica más importante y a la vez más simple para prevenirlas infecciones 
intrahospitalarias con el objetivo prevenir la diseminación de microorganismos.",Desinfección de áreas criticas,Uso de guantes,Lavado de manos,Uso de equipo de protección personal,C
"Siendo las enfermedades renales una de las diez primeras causas de muerte en el país, es recomendable realizar 
despistajes periódicos en jóvenes, en especial con factores de riesgo como diabetes e hipertensión. ¿Qué pruebas 
de tamizaje se deben ofertar en el primer nivel de atención?",Depuración de creatinina y microalbuminuria,Proteinuria cuantitativa y creatinina en orina,Examen completo de orina y proteinuria cualitativa,Proteinuria de 24 horas y creatinina sérica,C
"El …... de los equipos es uno de los factores que influyen decisivamente en la mejora de la calidad asistencial y en 
los resultados sobre la salud de la población.",responsable,liderazgo,jefe,coordinador,B
"Niña de 8 meses es llevada a su control de niño sano a un establecimiento de salud de la sierra central, madre 
refiere que no tomó el suplemento preventivo de hierro desde los 7 meses, se le hace dosaje de hemoglobina con 
un valor de 11.5 g/dL (con factor de corrección). ¿Cuál es la conducta a seguir respecto a su suplementación?",Iniciar tratamiento para la anemia con evaluación médica,"Continuar con la dosis preventiva hasta los 6 meses, previa consejería",Continuar con la dosis preventiva durante 3 meses y repetir dosaje de hemoglobina,Iniciar un nuevo esquema de suplementación preventiva y dar consejería,B
"En el neonato, el contacto piel a piel, la lactancia materna y la vacunación. ¿A qué tipo de prevención corresponden?",Secundaria,Terciaria,Cuaternaria,Primaria,D
"En un distrito de Sullana en el departamento de Piura, caracterizado por sus altas temperaturas, ha comenzado la 
época de lluvias y comienzan a presentarse un incremento inusual de casos de paludismo. El equipo de vigilancia 
epidemiológica lo debe notificar como:",Rebrote,Evento endémico,Foco endémico,Brote,D
"Durante el procesamiento de muestras biológicas en el laboratorio clínico, para el manejo de las mismas se debe 
asumir que:",Se pueden manipular en forma segura,Son potencialmente infecciosas,Se desechan como material no infectante,Su manipulación requiere cuidados mínimos,B
"Varón acude al establecimiento I–2 y solicita al jefe del PS información acerca del tratamiento que su señora esposa 
se realiza en planificación familiar todos los meses, está muy alterado. El jefe del establecimiento informa que debe 
guardar reserva respecto a la información referente a su esposa. ¿Qué deber del servidor público se está aplicando 
en este caso?",Discreción,Responsabilidad,Transparencia,Neutralidad,A
"Son actividades de atención directa y de cumplimiento obligatorio en establecimientos de salud I-2 con población 
asignada:",Actividades de farmacovigilancia por el área de farmacia clínica,Atención de la gestante sin complicaciones en el período de parto,Prevención y diagnóstico precoz del cáncer,Realizar exámenes de radiología dental,C
"¿Cuál es la mayor dificultad que afrontan los estados en lo concerniente a cuestiones normativas relacionadas con 
la práctica de la medicina tradicional y complementaria?",Falta de mecanismos para controlar y reglamentar publicidad,Falta de datos de investigación,Falta de control y reglamentación a productos herbarios,Falta de apoyo financiero a la investigación,B
¿Qué entidad es la encargada de elaborar los formatos de solicitud de análisis de laboratorio?,El establecimiento de salud,La microrred de salud,La dirección de salud correspondiente,El instituto nacional de salud,A
"El programa de mejora continua es un proceso ...... y sistemático dirigido a obtener un rendimiento mayor de un 
proceso, aumentar la ...… de un servicio o disminuir el costo de obtención de actividades que ya se desarrollan de 
forma habitual.",continuo / producción,proyectado / demanda,estructurado / calidad,planificado / oferta,C
Es una de las funciones de los laboratorios locales:,Evaluar las actividades de los laboratorios I-3 y I-4,Remite muestras para pruebas especiales al laboratorio de referencia regional,Realiza control de calidad a laboratorios intermedios,Efectuar las pruebas remitidas por los laboratorios de menor categoría,D
"En la visita familiar integral en la comunidad de Huaycán, madre de 26 años, con 5 hijos en edades comprendidas 
entre los 10 días de nacimiento y 7 años, fueron identificados riesgos por curso de vida y a la dinámica familiar, que 
permitió la intervención del personal de salud en tres ejes. ¿Qué tipo de trabajo es?",Transversal,Intersectorial,Multidisciplinario,Transgeneracional,C
"En la historia clínica se registra las atenciones de salud brindadas a los usuarios de las IPRESS públicas y privadas. 
El médico tratante es el encargado de firmar la copia de la historia clínica, epicrisis e informe de alta, la entrega de 
este informe al egreso del paciente es de carácter … y …… en cualquier caso.",legal / pertinente,voluntario / primordial,obligatorio / gratuito,opcional / tarifado,C
La recolección de datos en una investigación cuantitativa se caracteriza por:,Test estandarizados con buenos niveles de validez y confiabilidad,Observación participativa y no participativa,Uso del diario de campo y toma de notas,Recolección de documentos y entrevistas,A
