questions,option_A,option_B,option_C,option_D,correct_answer
"Si se presenta un evento adverso como situaciones de emergencia y/o desastres en el sector salud, que ocasiona 
la interrupción de los servicios de salud sexual y reproductiva. ¿Cuál es el grupo poblacional priorizado que debe 
ser atendido?",Mujeres gestantes,Adulto mayor,Niños,Varón de 45 años,A
"La tuberculosis es un problema de salud pública en el Perú. Un serumista desea indagar los factores sociales 
asociados al incremento de casos nuevos en su comunidad. ¿Cuáles son los determinantes estructurales?",Sistema de salud,Factores biológicos,Clase social y ocupación,Sexo y raza,C
"Se atiende a un paciente sintomático respiratorio de 40 años, a quién se le realiza baciloscopía en esputo por la 
técnica de tinción de Ziehl Neelsen, observando presencia de 8 BAAR en 100 campos. ¿Cuál es la manera correcta 
de reportarlo en el informe del laboratorio?",Paucibacilar,Positivo (++),Negativo,Positivo (+),A
"Ante el incremento de casos de dengue en una comunidad, el EESS junto a la municipalidad monitorean dicha 
zona evidenciando un alto índice aédico. ¿Qué actividad principal deben impulsar de forma conjunta?",Colectar zancudos,Colocación de ovitrampas,Aplicar insecticidas,Eliminación de criaderos,D
"En un centro de salud amazónico se atiende a un niño con diarrea, dolor abdominal y sospecha clínica de 
estrongiloidiasis. ¿Qué pruebas de laboratorio clínico realizaría para generar evidencia de eosinofilia y presencia 
intestinal del parásito, respectivamente?",Hematocrito y Elisa de coproantígenos,Conteo por citometría y cultivo parasitológico,Hemograma completo y Test de Baerman,Reacción inflamatoria y tinción cromotrope,C
"Para la eliminación correcta de muestras de esputo procedentes de pacientes sintomáticos respiratorios, el 
laboratorio clínico realiza el tratamiento previo mediante esterilización a calor húmedo a 121°C. ¿Cuál es el equipo 
requerido?",Autoclave,Estufa bacteriológica,Bañomaría,Horno de esterilización,A
"Paciente varón de 20 años con sospecha de leucemia, acude al centro de salud por presentar cansancio en los 
últimos 3 meses, fiebre por más de 7 días, petequias y moretones; así mismo indica haber trabajado desde 
adolescente en la imprenta familiar. ¿A qué factor de riesgo asociado a cáncer se expuso?",Radiaciones ionizantes,Agentes infecciosos,Síndromes genéticos,Sustancias químicas tóxicas,D
"En el centro de salud donde usted va a realizar su SERUMS, conviven varias comunidades nativas, cada una con 
su propia cultura y lengua. Las comunidades más representativas han asistido a las reuniones con el personal 
de salud y piden que no se incluyan a las minoritarias por falta de interés.  ¿Qué acción se debe realizar en este 
escenario?",Prevención,Promoción de inclusión y equidad,Informar sobre el código de ética,Atención a la población migrante,B
"Se atiende en el laboratorio clínico a un adolescente febril procedente de una zona con presencia de mosquitos al 
que llaman mantablanca o titira (Lutzomya), además se indica sospecha clínica de enfermedad de Carrión. Motivo 
por el cual, debe realizar una coloración de frotis de sangre periférica e informar la presencia de...",tripomastigotes móviles extracelulares.,amastigotes libres o intracelulares.,"trofozoitos, esquizontes o gametocitos.",bacterias intraeritrocitarias de forma bacilar o cocoide.,D
"Una madre comunica al personal de salud del primer nivel de atención el reciente fallecimiento de uno de sus hijos 
por cáncer a la retina. ¿Qué acción le corresponde realizar al centro de salud con los otros dos hijos?",Referir al médico pediatra,Referirlo al tercer nivel de atención,Realizar el diagnóstico antes de referirlo,Realizar pruebas de laboratorio,A
"Con el fin de incrementar la cobertura de vacunación contra la tosferina en una población indígena amazónica, el 
centro de salud ha solicitado la participación del líder de la comunidad, quien será el intermediario informativo para 
vencer los miedos y creencias negativas. ¿Qué tipo de gestión en salud se ha llevado a cabo?",Alianza estratégica,Red integrada de salud,Promoción de la salud,Intervención de salud,A
"La promoción de familias, viviendas y escuelas saludables se realiza a fin de operativizar la intervención en 
promoción de la salud en el país. Estos …… constituyen el conjunto de acciones integrales y sostenibles a nivel de 
los distintos escenarios.",entornos saludables,programas,enfoques,ejes temáticos,B
"Son las percepciones que el trabajador tiene de las estructuras y procesos que ocurren en un medio laboral y que 
influyen directamente en el desarrollo de las actividades de la organización. ¿A qué aspecto organizacional 
corresponde?",Misión y visión,Clima organizacional,Cultura organizacional,Relación laboral,B
"Si un profesional de laboratorio adultera sus documentos personales para obtener una plaza SERUMS en el 
concurso 2025-II. ¿Cuál es el problema ético profesional en el que ha incurrido?",Falta leve,Delito,Falta grave,Nepotismo,C
"¿Qué categoría le corresponde a un establecimiento de salud nuevo, que cuenta con internamiento de pacientes y 
atención de la gestante en el período de parto, entre otros servicios?",I-3,I-2,I-4,I-5,C
"Un centro de salud de la Amazonía brinda atención médica y provee información preventivo promocional utilizando 
la lengua local, asimismo, permite las prácticas de su medicina tradicional. ¿Qué tipo de enfoque intercultural está 
aplicando el establecimiento?",Diálogo intercultural,Pertinencia cultural,Participación comunitaria,Identidad cultural,B
"Una madre lleva a su menor hijo al centro de salud de su localidad. Luego de la revisión médica se concluye posible 
cáncer. ¿Qué acción le corresponde realizar al establecimiento dentro de las 72 horas?",Realizar pruebas de laboratorio,Referir al médico pediatra por teleconsulta,Confirmar el diagnóstico antes de referirlo,Referir al tercer nivel de atención,D
"En el servicio de laboratorio clínico se recibe una paciente gestante con solicitud de examen completo de orina y 
glicemia basal; motivo por el cual, procede a explicarle la técnica del chorro medio para la toma de muestra de orina 
y su condición de ayuno de 10 a 12 horas para la muestra de sangre. ¿A qué etapa del proceso de atención del 
usuario corresponde?",Toma de muestra,Pre analítica,Analítica,Post analítica,B
"Varios centros de salud de una misma región altoandina colaboran para complementar su cartera de servicios, de 
modo que, en conjunto brinden una atención integral de salud. ¿A qué tipo de organización se hace referencia?",Sistema de referencia y contrarreferencia,Coordinación intersectorial,Red integrada de salud,Dirección regional de salud,C
"El jefe del servicio de laboratorio clínico desea gestionar la compra de nuevos equipos para implementar el área de 
microbiología. Sin embargo, éste tiene un familiar que provee este equipamiento. ¿Cuál debería ser su actitud si 
se le encarga elaborar las especificaciones técnicas?",Elaborar las especificaciones,Negociar con los proveedores,Inhibirse de participar,Solicitar cotizaciones,C
"¿Cuál es la función de un profesional de salud designado como facilitador intercultural, al recibir personal serumista, 
quien consulta sobre el uso de emplastos vegetales para tratar cefaleas y cólicos abdominales?",Negar científicamente su uso,Dar charlas científicas,Explicar la tolerancia cultural,Capacitar en medicina tradicional,D
"Para que el centro de salud de su comunidad no ponga en riesgo el ambiente y la salud pública con los residuos 
biocontaminados que genera, y considerando que no existe empresa operadora de residuos sólidos a quien 
contratar. ¿Cuál es la forma alternativa de proceder para su disposición final?",Eliminación con los residuos municipales,Incinerarlos al aire libre,Construir un relleno sanitario,Implementar el tratamiento previo,D
"¿Cuál es la disciplina que estudia el conjunto de normas o deberes morales que regulan la actuación de los 
miembros de una determinada profesión?",Biociencia,Valores,Deontología,Bioética,C
"Un centro de salud recibe quejas de los pacientes, debido a la inasistencia o impuntualidad del personal, a pesar 
de que en el registro físico se evidencia conformidad. Motivo por el cual se implementa el registro de asistencia 
digital mediante marcación biométrica conectado a internet. ¿Cuál es la herramienta de gestión que se aplicó?",Telemonitoreo,Telemarcación,Teleorientación,Telegestión,D
"En el centro de salud donde realiza su SERUMS, con el fin de reforzar la prevención y el control de ......, se han 
reforzado prácticas de correcta eliminación de residuos sólidos, higiene de manos, uso de EPP, limpieza y 
desinfección de equipos y entornos.",plagas,quejas y reclamos,infecciones,accidentes ocupacionales,C
"Se desea medir el grado de satisfacción de los pobladores sobre las intervenciones comunitarias del personal de 
salud. ¿Qué tipo de instrumento es recomendable utilizar?",Escala,Ficha,Cuestionario,Inventario,A
"Dentro del plan nacional de vacunación contra el VPH (virus del papiloma humano), se informa como antecedente 
que la pandemia por el Covid-19 impactó negativamente en la cobertura. ¿Qué consecuencia tendrá no impulsar 
la vacunación contra el VPH?",Disminución de casos de cáncer de cuello uterino,Incremento de infecciones bacterianas oportunistas,Incremento del 30% de casos de cáncer de cérvix,Incremento de las enfermedades de transmisión sexual,C
"El servicio de laboratorio clínico tiene como objetivo para el siguiente año, obtener una certificación ISO-9001. ¿Qué 
políticas de mejora continua debe trabajar?",Organización documentaria,Acreditación internacional,Mejoramiento de infraestructura,Sistema de gestión de la calidad,D
"La UPSS laboratorio clínico de un centro de salud, presta la siguiente cartera de servicios en el área de 
microbiología: Bk en esputo y examen parasitológico de heces directo. ¿A partir de qué categoría de 
establecimientos encontramos este servicio?",I-2,I-1,I-3,II-1,C
"Paciente en tratamiento de tuberculosis y VIH, llega al centro de salud e indica que no desea regresar y abandonar 
su tratamiento por la estigmatización. Dentro de las acciones de prevención de este tipo de discriminación. ¿Cómo 
debe proceder el personal de salud que lo atiende?",Realizar visitas domiciliarias,Formar facilitadores,Informar sobre formas de trasmisión,Erradicar la automedicación,C
"En términos estadísticos, según la I Encuesta Nacional Percepciones y Actitudes sobre Diversidad Cultural y 
Discriminación Étnico-Racial y la II Encuesta Nacional de Derechos Humanos, reportan que el 59% de la población 
peruana percibe que la población quechua y aymara es discriminada o muy discriminada. Dado que muchos de 
estos pacientes viajan a Lima para consultas y tratamientos. ¿Qué aspecto de la atención intercultural en salud se 
debe trabajar?",Comunicación y diálogo intercultural,Diversidad cultural y promoción de la inclusión,Revaloración de la medicina tradicional,Descentralización de hospitales,B
"En un centro de salud del valle de Cajamarca se recibe a un paciente con eosinofilia, apariencia ictérica y sospecha 
clínica de distomatosis hepática. ¿Qué prueba coprológica específica realizaría para apoyar el diagnóstico?",Concentración por flotación de Sheather,Tinción ácido resistente,Examen directo microscópico,Método de sedimentación rápida,D
"En el centro de salud donde realiza su SERUMS, atiende a un paciente con sospecha de ántrax cutáneo, motivo 
por el cual debe referir muestra de sangre completa y secreción de herida. ¿Qué tipo de embalaje es requerido 
para su transporte?",Cuádruple de alto riesgo,Triple para sustancias infecciosas,Triple para muestras exentas,Doble con sello hermético,B
"El centro de salud donde realiza su SERUMS cuenta con servicio de laboratorio clínico, espacio que comparte con 
otro biólogo y técnico de laboratorio; además, se realizan procedimientos de hematología, bioquímica, inmunología 
y microbiología; y atención las 24 h. ¿Cuál es la categoría del establecimiento?",I-4,I-2,I-3,I-1,A
"El personal de laboratorio clínico prioriza la toma de muestra de un joven sobre la de un adulto mayor, a pedido de 
un compañero de trabajo, alterando así la atención por orden de llegada. ¿Qué principio moral no ha respetado el 
profesional?",Accesibilidad,Derecho,Bioética,Legalidad,C
"En la fase analítica, el personal de laboratorio observa que sus resultados, aunque validados, difieren 
eventualmente con los obtenidos por otros laboratorios. ¿Cuál es el siguiente procedimiento de control?",Prospectivo,Interno,Sistemático,Externo,D
"Las enfermedades no trasmisibles se consideran multicausales. El desarrollo de la ...... supone una convergencia 
de factores de riesgo, entre los que destacan el sedentarismo, inadecuados estilos de vida y trastornos metabólicos 
que inducen disfunción pancreática y resistencia a la insulina.",diabetes mellitus tipo 2,enfermedad cardiovascular,diabetes mellitus tipo 1,hipertensión arterial,A
"Usted toma conocimiento que en la localidad donde realiza su SERUMS, la DIGESA ha informado presencia 
de arsénico sobre los niveles máximos permitidos para agua subterránea de consumo humano. Motivo por el cual, 
la población está en riesgo de exposición o intoxicación de metales pesados o metaloides. ¿A qué tipo de caso 
corresponde un niño sin manifestación clínica de intoxicación aguda o crónica?",Probable,Confirmado,Descartado,Sospechoso (expuesto),D
"Ante un brote de malaria, el laboratorio clínico tiene la necesidad de contar con profesional biólogo capacitado para 
la lectura de láminas de gota gruesa. El director del EESS, CLAS y la municipalidad coordinan para la contratación 
del profesional con recurso externo. ¿A qué tipo de gestión corresponde?",Participativo,Cogestión,Interinstitucional,Sectorial,B
"Para evitar el contagio del laboratorista por Mycobacterium tuberculosis durante el procesamiento de muestras de 
esputo, el servicio lo ha capacitado y ha asegurado el EPP respectivo. ¿Qué tipo de control de riesgo se está 
aplicando?",Primario,Terciario,Cuaternario,Secundario,B
"Paciente mujer que recibió una atención en el servicio de planificación familiar, indicó haber recibido un trato 
adecuado en todo momento y con respeto a sus creencias y costumbres. ¿Qué tipo de derecho salvaguardó el 
profesional que la atendió?",Privacidad e información,Respeto y dignidad,Seguridad personal,Reclamo y resarcimiento,B
"Un paciente varón de 25 años con diagnóstico de trastorno mental por adicción a la cocaína y en situación de 
abandono familiar, solicita el acceso a vivienda en un hogar protegido. ¿Cuál es el criterio de exclusión que impide 
su aceptación por el centro de salud mental comunitario tras la evaluación?",Habilidades para vivir de forma independiente,Dependencia a sustancias psicoactivas,Trastorno de personalidad antisocial,Cuenta con soporte familiar,B
"Paciente varón de 58 años con diabetes mellitus 2 y tratado previamente por el curandero del pueblo, es citado al 
laboratorio clínico del centro de salud para su control de glicemia. ¿Qué aspecto de interculturalidad se está 
aplicando en el paciente?",Tratamiento popular,Medicina tradicional,Tratamiento alternativo,Medicina regenerativa,B
"Profesional de la salud requiere implementar estrategias para que su establecimiento reduzca al mínimo el impacto 
ambiental negativo en el área de hospitalización. ¿Cuál de las siguientes debe implementar primero?",Supervisión,Capacitación,Monitoreo,Control,B
"Se recibe en el servicio de laboratorio clínico de un centro de salud a un niño con sospecha clínica de gastroenteritis 
bacteriana. ¿Qué pruebas coprológicas de laboratorio realizaría para apoyar al diagnóstico?",Test de Graham y Kato Katz,Test de Baerman y Bénedict,Coprocultivo y antibiograma,Examen macroscópico y reacción inflamatoria,D
"Una mujer luego de culminar su tratamiento oncológico, viajó por primer vez desde Lima a un centro poblado andino 
ubicado a 3000 m.s.n.m. Luego de una semana de permanencia acude al centro de salud local y se realiza 
hemograma completo. ¿Qué consideración es importante para la interpretación de sus niveles de hemoglobina?",Negar el servicio por no corresponder,Continuidad de su tratamiento oncológico,Procedencia de un lugar al nivel del mar,Ajuste del valor de Hb a 3000 m.s.n.m.,C
"Paciente mujer de 32 años procede de un escenario entomológico III, acude al centro de salud por presentar dolor 
abdominal intenso, sangrado de mucosas, vómitos persistentes y comienzo de fiebre hace tres días. ¿Cuál es el 
probable agente etiológico y qué prueba de laboratorio remitiría al laboratorio de referencia?",Bartonella baciliformis y RT-PCR,Trypanosoma cruzi y ELISA IgG,Leishmania spp. y gota gruesa,Virus dengue y ELISA antígeno NS1,D
"Debido a la reciente diseminación de fiebre equina venezolana y riesgo de introducción por el norte del país, se 
han seleccionado centros de salud fronterizos para tomar muestras séricas de pacientes extranjeros y referirlos 
para los ensayos respectivos. ¿Qué estrategia de vigilancia epidemiológica se ha implementado?",Pasiva,Fronteriza,Centinela,Intensificada,C
"En el laboratorio clínico de un centro de salud se recibe a un paciente adulto, ictérico, de conducta sexual promiscua 
y con sospecha clínica de hepatitis viral. ¿Qué prueba de laboratorio se debe realizar para apoyar el diagnóstico?",HBc IgM ELISA,HBeAg ELISA,Carga viral HVB,HBsAg prueba rápida,D
"La atención integral de niños expuestos al arsénico por parte del centro de salud, la provisión de una fuente de 
agua segura por la municipalidad, la vigilancia periódica de la calidad del agua por DIGESA y la disposición de los 
recursos económicos necesarios por parte del MEF. ¿A qué tipo de política de salud corresponde?",Intervenciones comunitarias de salud,Plan de salud local,Participación comunitaria,Trabajo intersectorial de salud,D
"Una gestión reciente en su centro de salud ha permitido al personal sanitario recibir vacunación contra hepatitis B 
y provisión suficiente de EPP. ¿Cuál es la estrategia implementada para reducir el riesgo biológico de las personas?",Sustitución,Cumplimiento,Eliminación,Protección,D
"Durante el SERUMS, cuando el profesional promueve comportamientos saludables en escenarios como vivienda 
o institución educativa en comunidades nativas utilizando su lengua local, está aplicando un enfoque de …… en la 
promoción de la salud.",respeto y solidaridad,interculturalidad,equidad de género,equidad y derechos,B
"En Piura se presenta un brote epidémico de leptospirosis a raíz de las inundaciones, por lo tanto, el Ministerio de 
Salud y otras instituciones públicas coordinan la solución de este problema. ¿Qué acción principal se debe tener 
en cuenta para la prevención y control de la enfermedad a nivel comunitario?",Control de roedores y recojo de residuos sólidos,Sacrificar animales domésticos,Realizar pruebas rápidas de laboratorio,Higiene de manos y respiratorias,A
"En una comunidad selvática, donde se realiza actividad minera ilegal, los pobladores reclaman atención médica por 
presentar signos de intoxicación. ¿Cuál es el factor de riesgo por exposición ambiental?",Plaguicidas agrícolas,Detergentes domésticos,Hidrocarburos y otros solventes,Metales pesados y metaloides,D
"El equipo de atención integral que atiende a la gestante en relación a la suplementación y tratamiento de la anemia 
(médico, obstetra, nutricionista, técnico y otros), elaboran un plan para realizar activamente el seguimiento con 
visitas domiciliarias. Estas acciones corresponden a...",una acción complementaria.,una intervención comunitaria.,la accesibilidad a los servicios en salud.,una gestión de riesgo.,B
"En una campaña contra la anemia desarrollado en una comunidad, el personal del  laboratorio clínico reporta un 
elevado porcentaje de anemia en niños menores de 2 años. ¿Qué eje temático debe priorizar la estrategia de 
promoción que sigue el centro de salud?",Actividad física,Alimentación y nutrición,Promoción de la salud mental,Higiene y ambiente,B
"En el registro de la pertenencia étnica en la hoja HIS, se le consulta a un paciente si se siente o considera pertenecer 
a una determinada etnia, el cual responde que no. ¿Qué es lo que corresponde al llenar esta hoja HIS?",Deducir la pertenencia étnica,Decidir por él de acuerdo a su vestimenta,Consultar por su lugar de origen,No asignarle pertenencia étnica,D
"Realizar el SERUMS en una localidad con presencia del vector Aedes aegypti y casos de dengue implica que en 
nuestra labor del control vectorial se debe realizar...",vigilancia entomológica trimestral.,control larvario y control del adulto.,vigilancia de puntos críticos.,encuesta entomológica mensual al 10%.,B
"Como parte de su trabajo de campo en la comunidad altoandina donde realiza su SERUMS, ha reportado la reciente 
introducción de flebótomos del género Lutzomya tras reiterativas capturas e identificación biológica. ¿A qué 
enfermedades ahora está expuesta la población?",Enfermedad Carrión y leishmaniasis,Malaria y fiebre de la Oroya,Enfermedad de Chagas y uta,Dengue y verruga peruana,A
"En la atención de un brote de salmonelosis en un grupo de pacientes quienes ingirieron mayonesa contaminada en 
un evento social. ¿Cuál de las precauciones estándares debe observarse con mayor énfasis para evitar infecciones 
asociadas a la atención de salud?",Higiene de manos,Limpieza de entornos,Desinfección de equipos,Higiene respiratoria,A
"Se atiende en el servicio de laboratorio clínico a paciente varón de 25 años con antecedente de tuberculosis 
pulmonar y abandono de tratamiento, presenta episodios hemoptoicos y pérdida de peso, por lo que 
corresponde enviar la muestra al laboratorio de referencia, para determinar el perfil de farmacorresistencia. ¿Cuál 
es la metodología analítica recomendable?",Difusión en disco,Cultivo en medio Lowenstein-Jensen,Concentración mínima inhibitoria,PCR en tiempo real,D
"Como serumista usted tiene la función de dar charlas informativas en la comunidad relacionadas a la prevención 
de enfermedades y buenas prácticas en salud. Considerando el concepto de las funciones esenciales de la salud 
publica (FESP). ¿A qué corresponde las actividades mencionadas?",Vigilancia,Promoción,Salud ocupacional,Servicios específicos,B
"La atención de una adolescente que asiste al centro de salud en compañía de su madre, y a quién se les ofrece 
consejería, acompañamiento para la comprensión de cambios, maternidad responsable y apoyo en la elaboración 
de un plan de vida. ¿A qué tipo de cuidados integrales corresponde?",Comunitarios,Individuales,Regionales,Familiares,D
"En un centro de salud durante el último semestre, se ha observado el incremento de tardanzas e inasistencias del 
personal del laboratorio clínico, así como el incremento del número de quejas de los usuarios. ¿Qué aspecto del 
análisis estratégico institucional se debe reforzar?",Misión,ROF,FODA,Valores,D
"En una entrevista radial le consultan al profesional del centro de salud sobre las acciones que realiza su institución 
para el bienestar de la comunidad. ¿En qué documentos se plasma detalladamente las actividades que el centro 
de salud ejecuta en línea con las políticas nacionales?",Políticas de gobierno,PEDN,Presupuesto nacional,PEI y POI,D
"Un paciente ha sido retornado al centro de salud de su comunidad para recibir el tratamiento antileishmaniásico, 
luego de haberse realizado el diagnóstico en una IPRESS de mayor complejidad. ¿A qué proceso de organización 
de los servicios de salud corresponde?",Contrarreferencia,Teleapoyo diagnóstico,Red integrada,Referencia,A
"En la comunidad amazónica donde realiza su SERUMS, se comenzó a detectar el incremento de pacientes febriles 
con gota gruesa positiva a trofozoitos y esquizontes de Plasmodium vívax. ¿Cuál es el artrópodo vector al que debe 
realizarse acciones de control?",Anopheles sp,Aedes sp,Xenopsylla cheopis,Triatoma sp,A
"En una localidad altoandina los pobladores declinan a atenderse en el centro de salud de su distrito, debido a lo 
distante de su ubicación, la reiterativa ausencia de personal de salud y al desabastecimiento de medicamentos. 
¿Qué problema de salud comunitaria presentan?",Acceso a los servicios de salud,Participación comunitaria,Gestión de la salud pública,Salud ambiental local,A
"Un centro de salud de la selva central, desea mejorar la entrega oportuna y confiable de los resultados de los 
exámenes de laboratorio. ¿A qué tipo de gestión corresponde?",Coordinación interlaboratorial,Manual de procedimientos,Control de calidad,Cartera de servicio,C
"Ante el incremento de casos de malaria presentado en un centro de salud, el personal responsable de vigilancia 
epidemiológica desea reportarlos, pero el establecimiento no cuenta con acceso a internet. ¿Cómo realiza la 
notificación?",Reportar al agente comunitario,No realiza la notificación,Ingresando al aplicativo NOTI,Reportar al EESS más cercano de la DIRESA,D
"¿Qué debe promover el personal de salud en una visita domiciliaria frente a la prevención de anemia en niños 
menores de 36 meses en su comunidad sectorial?",Tamizaje de hemoglobina,Importancia del consumo de micronutrientes,Acciones comunicacionales,Sesión demostrativa de alimentos,B
"El profesional encargado del área de epidemiología del centro de salud, regularmente revisa y descarga información 
de los registros de laboratorio clínico y de las historias clínicas, con el fin de conocer el estado de la anemia en su 
comunidad. ¿Qué tipo de vigilancia epidemiológica realiza?",Activa,Especializada,Centinela,Pasiva,D
"Tras confirmarse un caso de rabia urbana, los pobladores de la comunidad se organizan y en coordinación con 
actores municipales y de salud participan activamente en campañas de vacunación antirrábica canina y promoción 
de la tenencia responsable de mascotas. ¿Cuál es el modelo de participación comunitaria realizada?",Delegación técnica,Movilización,Convocatoria,Delegación política,B
"La vigilancia y control de Aedes sp. en una comunidad con escenario entomológico II es liderado por la GERESA, 
quien convoca la participación del centro de salud, la municipalidad, institución educativa y la comunidad en su 
conjunto. ¿Qué aspecto de la gestión de servicios de salud se está practicando?",Trabajo participativo,Coordinación intersectorial,Participación conjunta,Cultura organizacional,B
"Se atiende a un paciente varón de 60 años, con diagnóstico de diabetes mellitus tipo 2, obesidad y hábitos de 
tabaquismo. ¿Cuál es la enfermedad no transmisible a la que tiene más riesgo?",Enfermedad cardiovascular,Enfermedad cerebrovascular,Lupus eritematoso sistémico,Linfoma no Hodgkin,A
"Con la llegada de la pandemia del COVID-19 se han impulsado mejoras para que un paciente pueda tener acceso 
a su historia clínica electrónica, receta electrónica  e información sobre su situación en el sistema integral de salud. 
Dentro de la salud pública. ¿A qué aspecto corresponden dichas optimizaciones?",Intervenciones comunitarias,Telemedicina,TICs en salud,Trabajo intersectorial,C
"Gestante de 25 años, se realiza una prueba de tamizaje para VIH, resultando ser positiva. Al momento de pasar 
consulta médica la acompaña su pareja. ¿Cuál es el actitud ética que debe observar el profesional?",Resguardo,Consentimiento,Conflicto de interés,Confidencialidad,D
