questions,option_A,option_B,option_C,option_D,correct_answer
El % de gestantes de parto vertical con manejo activo del tercer periodo. ¿Qué tipo de indicador es?,De proceso,De desempeño,De estructura,De resultado,A
"En la técnica para la toma de PAP, se debe usar un fijador apropiado para el citodiagnóstico; que sea de acción 
rápida, mantenga la morfología, inactive la autolisis enzimática y permita la adhesión celular al portaobjeto. ¿Cuál 
de los fijadores cumple estas características?",Laca al 96%,Alcohol base al 72%,Metanol al 96%,Alcohol etílico al 96%,D
"Los principales factores de riesgo modificables que contribuyen a la carga de enfermedad en el Perú son múltiples, 
encontrándose en primer lugar:",IMC elevado,Violencia de género,Desnutrición,Alcoholismo,C
"El hospital regional de Amazonas, ante un caso de gestante de 28 semanas con diagnóstico de espina bífida, 
solicita una ….... a los médicos especialistas del Instituto Materno Perinatal, con el fin de compartir recursos de 
información y conocimiento para la toma conjunta de decisiones.",telemonitoreo,telegestión,telejuntamédica,teleconsultoría,C
"Mujer de 50 años pre menopaúsica, acude al establecimiento para la toma de PAP; como obstetra debe elegir el 
material apropiado para este procedimiento, que por sus características debe mantener integras las células sin 
producirles modificaciones. ¿Cuál es el material a elegir?",Espátula de Ayre,Lápiz marcador,Hisopo,Cepillo,C
"En el 2026 el Centro de Salud ""Palca"" será líder en la atención primaria en salud con calidad, calidez, equidad y 
eficiencia, logrando usuarios internos y externos satisfechos para conseguir estilos de vida saludables. Esto 
constituye la ...... de la institución.",visión,misión,estrategia,meta,A
"Mujer de 32 años, G5P3023, acude al establecimiento I-4 por presentar sensación de alza térmica, escalofríos, 
asociado a malestar general; refiere parto vaginal, desgarro perineal 2° grado hace 2 días, RN sexo masculino, 
Peso 4200 g. Examen: FC: 110 X'; FR: 18 X'; T°: 39 °C; PA: 100/60 mmHg; mamas: turgentes y secretantes, no 
grietas; útero: subinvolucionado, doloroso a la palpación; loquios: purulentos, sutura afrontada. ¿Cuál es el 
diagnóstico?",Endometritis,Mastitis,Pielonefritis,Corioamnionitis,A
"Niño de 8 años de edad, acude con su mamá a su visita odontológica al establecimiento de salud ""Nuevo 
Amanecer"" y recibe recomendaciones de salud oral para su edad como consumo esporádico de azúcares y 
cepillado dental 02 veces al día con una pasta dental familiar de ...... ppm de flúor en cantidad ""alverjita"".",200 a 500,120 a 150,1000 a 1500,700 a 900,C
"En la atención prenatal reenfocada que incluye una vigilancia, prevención para diagnosticar y tratar condiciones de 
morbilidad materna y perinatal, considera que la primera consulta prenatal deberá tener una duración de …… min; 
y en las consultas de seguimiento de …... min.",30 - 10,45 - 15,60 - 30,30 - 15,D
"Se reconoce como ...… toda acción o disposición que realiza el y la obstetra en el ejercicio de la profesión de 
Obstetricia; ellos comprende, los actos de atención en los campos de promoción, prevención, diagnóstico, 
pronóstico y terapéutica en la atención integral y/o participación de las pacientes que les corresponda.",obstetra asistencial,acto obstétrico,función asistencial,jornada obstétrica,B
"En un distrito de Sullana en el departamento de Piura, caracterizado por sus altas temperaturas, ha comenzado la 
época de lluvias y comienzan a presentarse un incremento inusual de casos de paludismo. El equipo de vigilancia 
epidemiológica lo debe notificar como:",Brote,Evento endémico,Rebrote,Foco endémico,A
"Mujer de 25 años, cursa con 12 semanas de gestación acude a su primer control prenatal, refiere sangrado durante 
el cepillado dental. Examen: FC: 80 X'; FR: 16 X'; T°: 36.5 °C; PA: 100/60 mmHg. ¿Cuál es la medida a seguir?",Educar sobre técnica de cepillado,Colutorios con clorhexidina o con agua oxigenada,Realizar interconsulta para atención odontológica,Recomendar una buena higiene dental,C
"Mujer de 30 años de edad, es una ama de casa, la cual está comenzando a sentir desde hace un mes 
disminución para experimentar placer en las actividades de la vida cotidiana. ¿Cómo se le denomina a esta 
manifestación clínica?",Cansancio,Anhedonia,Estrés,Depresión,B
"En la localidad de Churcampa, existe alta prevalencia de anemia en gestantes; el establecimiento de salud está 
realizando sesiones demostrativas de preparación de alimentos para población materno infantil, a fin de mejorar y 
mantener el estado de salud y nutrición de la gestante, mujeres que dan de lactar, así como de las niñas y niños 
menores de tres años. ¿Qué tipo de intervención se está realizando?",Recuperación,Rehabilitación,Promoción,Prevención,C
"Obstetra del C.S. Pampas, esta en su primer día de SERUMS y realiza una consulta prenatal a una mujer de 30 
años, primera gestación, se dispone a corroborar la toma de presión arterial de triaje de 130/90 mmHg; según el 
procedimiento de la técnica correcta lo debe realizar: gestante en posición sentada con reposo mínimo de …... min 
y en el brazo…",5 - izquierdo.,10 - derecho.,10 - izquierdo.,5 - derecho.,D
"Uno de los objetivos del Plan multisectorial para la prevención y reducción de la anemia periodo 2024-2030 materno 
infantil en el Perú, involucra incrementar el acceso al agua potable y saneamiento, con énfasis en la población rural, 
urbano-marginal y con alta prevalencia de enfermedades infecciosas e infestaciones parasitarias. ¿Qué ministerio 
es el responsable?",Vivienda,Salud,Agricultura,Del Ambiente,A
"El instrumento de gestión que comprende la programación de actividades operativas e inversiones en todas las 
dependencias del Ministerio con sus respectivas metas físicas y financieras es el:",PDLC,POI,PESEM,PEI,B
"Todo servidor público debe ...… y ...… los bienes del Estado, debiendo utilizar los que le fueran asignados para el 
desempeño de sus funciones de manera racional, evitando su abuso, derroche o desaprovechamiento, sin emplear 
o permitir que otros empleen los bienes del Estado para fines particulares o propósitos que no sean aquellos para 
los cuales hubieran sido específicamente destinados.",proteger / conservar,ejecutar / depositar,usar / cuidar,atesorar / utilizar,A
"La responsabilidad por la mejora del estado de salud de la población y la prevención de enfermedades, es una 
responsabilidad compartida por diversos sectores: liderada por el Ministerio de Salud como Autoridad Sanitaria 
Nacional cuya tarea misional es lograr un sistema de salud articulado, eficaz y eficiente, la atención alimentaria y 
asistencia social hacia los grupos más vulnerables como el caso de WASI MIKUNA es responsabilidad del Ministerio 
de:",Del Ambiente,Educación,Desarrollo e Inclusión Social,Vivienda,C
"Obstetra acaba de atender un parto de madre con diagnóstico de tuberculosis pulmonar sin confirmación 
bacteriológica, quien desea dar de lactar a su recién nacido. ¿Cuáles son  las indicaciones recomendadas?",Suspensión de la lactancia,Iniciar tratamiento y luego dar de lactar,Brindarle lactancia suplementaria,Lactancia materna exclusiva con uso de mascarilla,D
"En un establecimiento de salud se esta realizando un spot radial en idioma quechua para ser difundida en su radio 
local. Esto es un ejemplo de medio de expresión que garantiza la...",creatividad.,responsabilidad étnica.,política radial.,diversidad cultural.,D
"En el establecimiento de salud I-1 se programó una visita de salud familiar por el equipo multidisciplinario a fin de 
desarrollar intervenciones de promoción y prevención en la familia de una gestante de 42 años, G5P4004; EG: 36 
semanas; identificándose riesgos. ¿Qué instrumento es el adecuado a utilizar para este fin?",ECOMAPA,Familiograma,Historia clínica,Ficha familiar,D
"En el centro de salud de la Oroya, en una reunión entre representantes de la DIRESA, Red de salud y personal de 
salud, junto a las autoridades, agentes y autoridades comunales se va implementar la metodología del DIS (diálogo 
intercultural en salud). ¿Cuál es el primer momento en su implementación?",Análisis sociocultural e identificación de prioridades de salud,"Reconocimiento de actores, difusión y preparación del diálogo","Planificación, acuerdos y compromisos",Programación de actividades,B
"Varón de 52 años, utiliza silla de ruedas en forma permanente por secuela de ACV, acude al establecimiento de 
salud por mialgia y no encuentra rampas que le permitan ingresar al servicio, lo que dificulta su atención. ¿A qué 
enfoque hace referencia esta dificultad?",Género,Discriminación,Equidad,Accesibilidad,D
"En las manifestaciones clínicas de sepsis, relacionadas con el foco primario de infección; una manera rápida de 
diagnosticar es el índice qSOFA. ¿Cuáles son las variables de esta evaluación?","Frecuencia respiratoria, presión arterial sistólica, escala Glasgow","Frecuencia cardiaca, frecuencia respiratoria, escala Glasgow","Frecuencia cardiaca, frecuencia respiratoria, temperatura","Frecuencia respiratoria, presión arterial diastólica, temperatura",A
"Mujer de 19 años, puérpera de 7 días; recibe la visita familiar integral sobre consejería durante el período post natal. 
El profesional de la salud debe registrar sus actividades en el HIS, consignando en el primer casillero del ""ítem 
Diagnóstico"":",Visita familiar integral,Consejería en identificación de signos de alarma,Consejería nutricional en buenos hábitos de consumo,Visita puerperal de seguimiento y control,B
"El primer nivel de atención funciona como puerta de entrada al sistema y garantiza el …… equitativo a servicios 
esenciales a toda la población.",curso,derecho,acceso,fortalecimiento,C
"Para la formulación del plan estratégico institucional según el CEPLAN. ¿Cuál es la fase que se encarga de elaborar 
el futuro deseado?",4,3,2,1,C
"En los establecimientos de salud categoría I-4 cuenta como mínimo para la atención ambulatoria e internamiento 
con capacidad resolutiva con las UPSS de consulta externa, ....... y farmacia.",central de esterilización,patología clínica,hospitalización,nutrición,B
"En el establecimiento de salud ""Vida Nueva"" se está haciendo un spot publicitario para promocionar la ventajas del 
parto vertical. ¿Cuál es uno de los criterios de inclusión para este tipo de parto?",Gestante con antecedente de miomectomías,"Gestantes sin complicación obstétrica, incluye adolescentes y mujeres jóvenes",Falta de colaboración de la gestante para el trabajo de parto y la atención del mismo(problemas psiquiátricos),Gestante con distocias de contracción,B
"Al realizar la inducción a profesionales del SERUMS 2025-II del establecimiento de salud; se les capacita sobre 
los principios, tecnologías y prácticas de contención que se implementan en el establecimiento para prevenir la 
exposición no intencional a agentes biológicos. ¿A qué corresponde esta definición?",Probabilidad de incidente,Medidas de control,Buenas prácticas,Bioseguridad,D
"En el establecimiento de salud ""Valle Verde"" se está realizando una auditoría de salud para verificar y mejorar la 
calidad de atención en los servicios de salud, por múltiples quejas recibidas respecto al tiempo de espera en 
consultorios externos. Para ello el auditor procede con el debido cuidado, de acuerdo con la importancia de la tarea 
que desempeña y la confianza depositada en él por la entidad o servicio auditado, en resguardo de los intereses y 
derechos de los usuarios. ¿Qué principio de auditoría está aplicando?",Veracidad,Diligencia,Objetividad,Independencia,B
"La suplementación con hierro y ácido fólico a gestantes a partir de la semana 14 de gestación es en dosis diaria de 
...... mg de hierro elemental + 400 ug de ácido fólico.",300,60,400,50,B
"Varón acude al establecimiento I–2 y solicita al jefe del PS información acerca del tratamiento que su señora esposa 
se realiza en Planificación Familiar todos los meses, está muy alterado. El jefe del establecimiento informa que 
debe guardar reserva respecto a la información referente a su esposa. ¿Qué deber del servidor público se está 
aplicando en este caso?",Discreción,Neutralidad,Transparencia,Responsabilidad,A
"En la técnica para la toma de PAP, con el citocepillo, si la muestra es tomada en la zona de transformación, esta 
será …..., y si la zona se encuentra reducida o extensamente evertida, la muestra será…",satisfactoria-pequeña.,satisfactoria-dudosa.,insatisfactoria-amplia.,insatisfactoria-dudosa.,B
"El tercer paso para una lactancia exitosa indica que las gestantes conocen la importancia y manejo de la lactancia 
materna. ¿A partir de qué semana de embarazo se brinda esta información en la atención prenatal?",20,24,28,32,D
En una madre con TB pulmonar con confirmación bacteriológica se indica lactancia materna...,indirecta y protección respiratoria.,directa sin protección respiratoria.,indirecta sin protección respiratoria.,directa y protección respiratoria.,A
"El propósito del saneamiento del entorno es controlar, disminuir o eliminar los determinantes ...... que afectan de 
manera negativa la salud, mediante ciertas acciones o condiciones que permiten reforzar las características del 
entorno que, a su vez, promueven la salud.",ambientales,hereditarios,estructurales,sociales,D
"Es la entrega de servicios de salud de acuerdo con los parámetros culturales de los/as usuarios/as; es decir, 
construidos a través de espacios de diálogo, en los que prestadores y usuarios/as acuerdan cuáles deben ser 
las características de los servicios que les son ofertados por parte del Estado:",Interculturalidad en salud,Diversificación intercultural,Adecuación cultural,Pertinencia cultural,D
"Pareja formó su familia hace 25 años, tienen 6 hijos; uno de sus hijos se independiza del hogar generando la 
aceptación del despegue familiar. ¿A qué etapa del ciclo vital familiar corresponde?",Formación,Expansión,Dispersión,Contracción,C
"En la ficha epidemiológica de diabetes se considera el perímetro de cintura un criterio de riesgo cardiovascular. Por 
tanto, en hombres con diabetes debe ser inferior a ...... cm y en mujeres con diabetes inferior a ...... cm.",94 - 88,92 - 84,98 - 88,90 - 80,A
"En el marco del ciclo de planeamiento estratégico la fase ...... es la encargada del diseño de objetivos y acciones 
estratégicas sectoriales en consistencia, alineamiento y coherencia con la definición de objetivos.",4,1,2,3,D
"En la visita familiar integral en la comunidad de Carampoma, Merly 26 años, con 5 hijos en edades comprendidas 
entre los 10 días de nacimiento y 7 años, fueron identificados riesgos por curso de vida y a la dinámica familiar, que 
permitió la intervención del personal de salud en tres ejes. ¿Qué tipo de trabajo es?",Multidisciplinario,Transversal,Transgeneracional,Intersectorial,A
"Los pueblos indígenas tienen derecho a establecer y controlar sus sistemas e instituciones docentes que impartan 
educación en sus propios idiomas, en consonancia con sus métodos culturales de enseñanza y aprendizaje. Por 
tanto, tienen derecho a todos los niveles y formas de educación del estado sin:",Discriminación,Diversidad,Tolerancia,Comprensión,A
"Profesional de la salud requiere implementar estrategias para que su establecimiento reduzca al mínimo el impacto 
ambiental negativo en el área de hospitalización. ¿Cuál de las siguientes debe implementar primero?",Supervisión,Capacitación,Control,Monitoreo,B
"El responsable del establecimiento de salud, está recibiendo la relación y stock de materiales e insumos para la 
atención de la gestante y se percata que hay productos vencidos (hace un mes), que ya no pueden ser consumidos 
para la atención. ¿Cuál es el procedimiento a seguir?",Eliminar el producto,Mantenerlo en su stock hasta nuevo requerimiento,Solicitar a farmacia la rotación a otro establecimiento de salud,Devolver a farmacias con informe,D
"En el distrito de San Bartolomé en la provincia de Huarochirí se produjo una muerte materna directa a causa de 
una hemorragia posparto, por tanto la obstetra debe notificar en forma inmediata y obligatoria, dentro de las ...... 
horas de ocurrido o conocido el evento, usando los formularios respectivos.",48,12,24,72,C
"El jefe del l establecimiento I-4, convocó a una reunión técnica, donde explica los avances de los programas, instó 
a todos a trabajar en equipo, a comprometerse a responder a las necesidades de la población, dejar de lado 
conflictos personales entre otras cosas. Esto genera un cambio en el...",clima organizacional.,cuidado del ambiente laboral.,desempeño de grupo.,trabajo en equipo.,A
"El programa de mejora continua es un proceso ...... y sistemático dirigido a obtener un rendimiento mayor de un 
proceso, aumentar la ...… de un servicio o disminuir el costo de obtención de actividades que ya se desarrollan de 
forma habitual.",estructurado / calidad,proyectado / demanda,planificado / oferta,continuo / producción,A
"Cuando la gestante con VIH estuvo recibiendo TAR antes del embarazo; nos encontramos en el escenario ...... de 
presentación para prevenir la transmisión materno infantil.",4 (VIH-E4),3 (VIH-E3),2 (VIH-E2),1 (VIH-E1),C
"En el C.S. Paucartambo, ingresa puérpera de parto domiciliario de 3 días, cargada por sus familiares; no responde 
a las preguntas. Examen: FC: 120 X', FR: 26 X', T°: 35.5 °C, PA: 60/40 mmHg; diaforética y palidez marcada, 
mamas turgentes y con secreción, loquios hemáticos con mal olor. ¿Cuál es el diagnóstico más probable?",Sepsis,Mastitis,Hemorragia,Corioamnionitis,A
"Gestante de 28 años, G2P1000, EG: 07 semanas cursa con infección urinaria, tiene temor a tomar la medicación 
por daño a su bebé. Se le explica los beneficios del tratamiento y las probables complicaciones de no realizarlo y 
acuerdan cumplir con el protocolo. Esta acción indica…",decisión compartida.,trato digno.,atención integral.,calidad de atención.,A
"Mujer de 27 años, acude a la consulta pre concepcional con su pareja, desean planificar familia. Según la norma 
técnica de salud de atención integral de salud materna, se indica la intervención del equipo multidisciplinario un año 
previo al embarazo, aunque mínimamente es aceptable ….. meses antes, e incluye …... consultas y la referencia 
a la especialidad correspondiente.",7 - 2,10 - 2,6 - 2,8 - 1,C
"La atención primaria es ...… y ……, porque es longitudinal a lo largo de la vida de las personas, en sus distintos 
ámbitos: domicilio, escuela, trabajo y en cualquier circunstancia.",integrada / social,accesible / evaluable,integral / activa,continuada / permanente,D
"En el establecimiento de salud I-4 encontramos que mujer de 48 años, G4P4003. Antecedentes: usuaria de DIU 
hace 5 años. Examen: FC: 87 X'; FR: 15 X'; T°: 36.5 °C; PA: 130/90 mmHg. IMC: 28Kg/m2; Per. Abd: 112cm. ¿Cuál 
es la medida a seguir prioritariamente?",Programar visita domiciliaria,Consejería en salud sexual y reproductiva,Tamizaje para enfermedades no trasmisibles,Atención preventiva: inmunización antitetánica,C
"La Obstetra del establecimiento de salud de Ancash, recibe a una mujer de 28 años quechua hablante en trabajo 
de parto; se presenta, la saluda y le brinda atención del parto con adecuación intercultural. ¿A qué principio ético 
como servidor público alude su actuar?",Responsabilidad,Justicia y equidad,Lealtad y obediencia,Eficiencia,B
"En el establecimiento I-3 se identificó una oportunidad de mejora en el proceso de atención en la consulta médica; 
se identificaron las posibles causas del problema clave a través de la Espina de Ishikawa, luego se evaluaron la 
aplicabilidad de las soluciones, costo en recursos y esfuerzos, así como las posibles resistencias al cambio, para 
seguir con el…",plan de acción.,seguimiento.,resultado.,indicador.,A
"Puede ser redactada en papel o en computador, el contenido incluye información de la enfermedad y antecedentes 
mórbidos, datos subjetivos personales e íntimos relatados y denota las habilidades técnicas e intelectuales del 
profesional. ¿A qué corresponden estas características?",Historia clínica,Anamnesis,Epicrisis,Evolución clínica,A
"En un establecimiento de salud de Chincha, el director realiza desplazamiento del personal a otro centro, 
sustentando la disminución de atenciones de parto, la obstetra que labora más de 10 años, manifiesta su 
descontento presentando una queja a recursos humanos. ¿Qué aspecto de la gestión de recursos humanos se ve 
afectado?",Trabajo social,Ley del CAS,Salud mental,Clima organizacional,D
"Es el conjunto de referencias compartidas entre todos, como resultado de una historia y de significados comunes 
que se dan a las situaciones y a las relaciones mediante el lenguaje cotidiano. Se forja y modifica en las relaciones 
de cotidianeidad de la organización. ¿A qué corresponde esta definición?",Clima institucional,Ambiente laboral,Cultura organizacional,Función institucional,C
"Actividad 
técnica 
operativa 
de residuos 
sólidos 
que 
involucre 
manipuleo, acondicionamiento, 
transporte, transferencia, tratamiento, disposición final o procedimiento técnico operativo hasta su disposición final. 
Corresponde a:",Plan de manejo de residuos sólidos,Manejo de residuos sólidos,Manejo integral de residuos sólidos,Gestión de residuos sólidos,B
"En un establecimiento de salud de Cusco, una puérpera inmediata le pide a la obstetra que su placenta le sea 
devuelta para seguir una tradición ancestral, a lo cual ella accede respetuosamente. Esto es un ejemplo de 
aplicación del enfoque ...... en salud materna.",incultural,acultural,intercultural,transcultural,C
"En el contexto del modelo del cuidado integral por curso de vida, en el Perú, la desnutrición crónica condiciona un 
alto impacto en el desarrollo de la persona. ¿A qué tipo de indicador corresponde la desnutrición crónica?",Proceso,Resultado,Estructura,Desempeño,B
"Paciente de 48 años, con un año de amenorrea, sobrepeso, prurito vulvar, al examen urogenital se evidencia 
atrofia. ¿Qué consejerías en salud aplicaría para prevenir morbilidad en esta edad?",Nutricional y del ciclo menstrual,Corporal y signos de alarma,Nutricional y dosaje hormonal,Corporal e higiene genital,A
"Mujer de 25 años G1P0000 acude al establecimiento de salud para su atención prenatal con la expectativa de dar 
a luz en cuclillas, pues su entorno familiar han tenido experiencia positiva de sus partos en esta posición. ¿En qué 
momento el/la obstetra le debe brindar la información de las ventajas del parto en posición vertical?",En la visita domiciliaria,En la consejería de planificación familiar,Primera sesión de psicoprofilaxis obstétrica,Primera atención prenatal,D
"Gestante de 35 años, G2P1001, EG: 22 semanas, acude al establecimiento de salud I-2 para su atención prenatal 
acompañada de su menor hija de 5 años, profundamente triste, relata que su esposo acaba de fallecer 
repentinamente y que no tiene deseos de comer o realizar actividad alguna. ¿Qué intervención multidisciplinaria 
se le debe realizar?",Cuidado individual de apoyo psicológico,Educación a familia del cuidado del embarazo,Prevención de riesgos en el hogar,Referencia a psiquiatría,A
"En un establecimiento de salud de Yurimaguas se han reunido todos los profesionales de salud y han desarrollado 
su análisis FODA. Dentro de su análisis la mejora al acceso digital y mayor conectividad en esta zona rural se 
considera una:",Oportunidad,Fortaleza,Debilidad,Amenaza,A
"En la fase de …..., el Plan de Salud Local se articula con los Planes Operativos Anuales de la Municipalidad, de la 
Red de Salud y de la DIRESA o la que haga sus veces.",participación municipal,programación,planeamiento estratégico participativo de salud,programación regional,B
"Un establecimiento de salud del primer nivel de atención con capacidad resolutiva para satisfacer las necesidades 
de salud de la persona, familia y comunidad, en régimen ambulatorio en atención de 12 horas. Cuenta con población 
asignada, con dos o más médicos cirujanos, odontólogo, enfermera, obstetra; personal técnico de enfermería, 
laboratorio y farmacia. ¿A qué categoría pertenece?",I-1,I-4,I-3,I-2,C
"La atención de la gestante complicada con patologías durante su embarazo, debe cumplir con el proceso de 
diagnóstico, ...... y ...... según nivel de atención.",consejería - contra referencia,estabilización - referencia,tratamiento - referencia,interconsulta - contra referencia,B
"Mujer de 28 años de edad, dio a luz por cesárea un bebé prematuro de 1300 g, como resultado de una complicación 
obstétrica. ¿Cuál es el peso en gramos que debe alcanzar el bebé para iniciar su esquema de vacunación de BCG?",1500,2500,2000,3000,A
"La muerte obstétrica que resulta o deriva de enfermedad previamente existente o enfermedad que apareció durante 
el embarazo y que no fue debida a causas obstétricas, pero agravada por los cambios fisiológicos. ¿Qué tipo de 
muerte materna es?",Temprana,Indirecta,Incidental,Tardía,B
"El médico del C.S. Izcuchaca, con el propósito de proyectar su plan de capacitación continua; evalúa a su personal 
con respecto al desecho de materiales como termómetros de mercurio rotos y productos radioactivos, encontrando 
escasos conocimientos. ¿En qué área debe capacitar?",Cambio climático,Clima organizacional,Salud ambiental,Gestión de recursos,C
"En el Establecimiento de Salud de Lurín perteneciente al CLAS, dentro del Plan de Salud Local, uno de los objetivos 
es la reducción de EDA en menores de 5 años; se ha visto por conveniente la contratación de recurso humano para 
la prevención y promoción de la salud ya que el número de casos es alto. Este es un modelo de…",atención integral.,cuidado integral.,atención primaria.,cogestión en salud.,D
"En el PS I-2 se reunieron los representantes de diferentes colectivos sociales y los profesionales del establecimiento 
de salud para coordinar, priorizar y tomar decisiones sobre los problemas de salud que aquejan a esa jurisdicción. 
¿A qué corresponde este mecanismo de trabajo?",Coordinación intersectorial,Apoyo técnico,Participación comunitaria,Trabajo multidisciplinario,C
"El profesional de salud coordina actividades con la comunidad quechua hablante, estrategias de atención basadas 
en valores, principios, derechos y respeto a la diferencia y la diversidad cultural; el objetivo es lograr el 
entendimiento, comprensión del sistema de salud y la medicina tradicional. Este enunciado corresponde a:",Actores sociales,Diálogo intercultural,Agenda de salud,Acuerdo de salud,B
"En el A.H. ""Los Choches"" del distrito del Callao-Lima se ha identificado un alto índice de drogadicción entre los 
adolescentes de 15 a 17 años; por ello se han tomado medidas para identificar precozmente a los consumidores e 
iniciar el tratamiento en programas de desintoxicación y deshabituación. ¿Qué tipo de prevención es?",Terciaria,Secundaria,Cuaternaria,Primaria,B
"En el Articulo 27° del código de ética y deontología del COP; él o la obstetra debe evitar publicar nombres, 
fotografías e identificaciones de personas sin autorización de los mismos o de sus representantes legales. Al 
transgredirlo, se está atentando contra la ...... de la persona.",respeto,intimidad,integridad,solidaridad,B
"En el Establecimiento de salud I-1, llega una paciente 19 años G1P0000; EG:32 semanas; con pérdida de LA hace 
4 horas.  FC: 96 X'; FR: 16 X'; T°: 36.9 °C; PA: 110/70 mmHg. Es referida a un establecimiento con capacidad 
resolutiva a 6 horas de camino. ¿Qué barrera de accesibilidad a los servicios de salud encontramos?",Social,Económica,Cultural,Geográfica,D
"Para el uso racional de medicamentos y evitar problemas médicos todo establecimiento de salud debe considerar 
diferentes factores en la búsqueda de su racionalidad siendo uno de ellos la:",Administración,Dispensación,Prescripción,Medicación,C
"En situaciones de emergencia y desastres, el equipo de salud debe implementar una metodología eficaz para 
determinar las necesidades prioritarias de intervención, que permita el ...... de las operaciones de un hospital, así 
como las necesidades de refuerzo o de reconstrucción.",diagnóstico temprano,financiamiento,reclutamiento de brigadistas,contrato de expertos,A
"En las funciones esenciales de la salud pública renovadas; la vigilancia en la salud pública, el control y la gestión 
de los riesgos para la salud y las emergencias, está comprendida en la etapa del ciclo de la:",Asignación de recursos,Formulación de políticas,Accesibilidad,Evaluación,D
"Capacitar a los agentes comunitarios de salud en los signos de alarma del embarazo; esto corresponde a un modelo 
de participación por delegación…",voluntaria.,política.,técnica.,comunitaria.,C
"La obstetra del P.S. Lircay recibe multigesta de 38 sem de gestación, con evidente hemorragia vaginal, al examen: 
piel fría, signos vitales alterados, la coloca en decúbito lateral izquierdo, la abriga y despeja sus vías aéreas, 
administrándole oxigeno con cánula binasal. ¿Qué tipo de respuesta empleó ante esta emergencia?",Reto de fluidos,Reposición de volumen,Trato interpersonal,Medidas de soporte,D
"Acude a la consulta pre concepcional paciente de 43 años que manifiesta que en su último parto presentó 
hemorragia e hipotensión, fracaso en la lactancia, ausencia de la menstruación. Examen: se evidencia pérdida del 
vello púbico, palidez desproporcionada en sus facies; ha intentado salir embarazada pero no lo ha logrado. ¿Cuál 
es el síndrome más probable?",Asherman,Sheehan,Turner,Menopáusico,B
"Dentro de las personas que deben recibir terapia preventiva de la tuberculosis se encuentran las personas con PPD 
mayor o igual a ...... mm u otra prueba inmunológica positiva.",10,3,15,5,A
"Los dos elementos principales que se registran en los estudios epidemiológicos son el ... y el evento (conocido 
comúnmente como enfermedad).",vector causal,vector de exposición,agente causal,factor de exposición,D
"En la comunidad Shipiba, un médico serumista, elabora un plan de intervención para que los niños de 1 a 6 años 
de su comunidad cumplan con el esquema de vacunación, a pesar del rechazo de sus padres. ¿Qué actividades 
debe realizar para generar la confianza en ellos?",Sancionar a los que no cumplan con las vacunaciones,"Comunicación, seguimiento y respuesta a efectos adversos","Cadena de frio, compra de vacunas nuevas y buen almacenamiento",Pago de un bono por cumplimiento,B
