questions,option_A,option_B,option_C,option_D,correct_answer
"El SERUMS cirujano dentista tiene programado una actividad en el comedor popular de su jurisdicción como 
actividad de promoción de la salud bucal; desea tocar el tema de los factores locales y sistémicos asociados a la 
gingivitis y periodontitis, fomentando el análisis, diálogo y reflexión sobre el tema. Utilizará diapositivas y material 
para un sociodrama. ¿A qué tipo de actividad corresponde?",Sesión demostrativa,Focus group,Abogacía,Sesión educativa,D
"Como parte de los cuidados de salud mental a la gestante y menores de 5 años, se debe brindar trato cálido, 
escucha activa, ...... durante la atención.",apoyo psicológico,orientación,diálogo respetuoso,atención integrada,C
"En la comunidad, el establecimiento de salud realiza una campaña de salud, el área de odontología logra captar a 
madres que no han terminado sus estudios secundarios, para lo cual dentro de su plan de orientación tiene que 
brindar la información en un horario que puedan asistir. ¿Cuál es el determinante social que es necesario abarcar?",Economía,Biológico,Trabajo,Educación,D
"En el marco del ciclo de planeamiento estratégico la fase ...... es la encargada del diseño de objetivos y acciones 
estratégicas sectoriales en consistencia, alineamiento y coherencia con la definición de objetivos.",1,4,3,2,C
"Mujer de 60 años, proveniente de la selva central, con diagnóstico de diabetes desde hace 15 años, presenta en 
su control de rutina: glucosa en ayunas de: 120 mg/dL. Refiere que toma agua de moringa además de metformina 
para el control de su hiperglicemia y le solicita al médico de familia que le permita continuar con el consumo de 
dicha agua, siendo aceptada por el médico. Esta acción corresponde a una atención:",Individualizada de la familia,Por curso de vida,Primaria de la salud,Centrada en la persona,D
"El …... de los equipos es uno de los factores que influyen decisivamente en la mejora de la calidad asistencial y en 
los resultados sobre la salud de la población.",coordinador,jefe,responsable,liderazgo,D
"El cirujano dentista de un centro de salud de Amazonas, ante un caso de gestante de 28 semanas con diagnóstico 
de celulitis facial y absceso bucal, solicita una ….... a los especialistas de cirugía buco maxilo facial del hospital de 
referencia, con el fin de compartir recursos de información y conocimiento para la toma conjunta de decisiones.",teleconsultoría,telemonitoreo,teleinterconsulta,telegestión,C
"La medicina …… se sustenta en los conocimientos, capacidades y prácticas basados en las teorías, creencias y 
experiencias propias de diferentes culturas, para mantener la salud y prevenir, diagnosticar, mejorar o tratar 
enfermedades físicas y mentales.",alternativa,natural,tradicional,complementaria,C
"Al realizar el análisis del avance de coberturas de vacunas en un establecimiento de salud, se observó baja 
cobertura; muchos niños no han completado su calendario de vacunación, convirtiéndose en un riesgo para la 
salud. ¿Qué actividad prioritariamente debe realizarse?",Actividades localizadas,Barrido de vacunación,Campaña nacional,Cierre de brechas,D
"El cirujano dentista, para evitar una infección asociada a la atención de salud (IAAS), debe aplicar la estrategia 
multimodal de la OMS para mejorar la higiene de manos, que consta de cinco momentos: antes del contacto con 
el paciente, antes de realizar una tarea aséptica, después de exposición a fluídos corporales, después del contacto 
con el paciente y…",antes de retirarse el EPP.,después del contacto con el entorno del paciente.,antes del contacto con el equipo dental.,después de retirarse los guantes quirúrgicos.,B
"El cirujano dentista revisa la sala situacional y observa alta prevalencia de edentulismo en adultos en una 
comunidad con manifestaciones culturales asociadas a preparar y compartir bebidas preparadas masticando el 
fruto que luego son compartidos entre la familia y comunidad. Para modificar estas conductas y así mejorar la salud 
individual y colectiva, logrando equidad y justicia social. ¿Qué estrategia de promoción de la salud debe utilizar?",Empoderamiento social,Educación para la salud,Abogacía y políticas públicas,Participación comunitaria,B
"¿Cuál es el instrumento de gestión, que comprende la programación de las actividades operativas las cuales se 
encuentran alineadas con los objetivos y acciones estratégicas del plan estratégico institucional (PEI)?",CAP,MOF,ROF,POI,D
"Niña de 6 meses de edad acude a su control nutricional, el dosaje de hemoglobina da un resultado de Hb 11 g/dL. 
Recibe suplementación preventiva con sulfato ferroso indicándosele 13 gotas diarias por dos meses. Al tercer día, 
la madre regresa con su hija preocupada porque su niña presenta estreñimiento. ¿Qué recomendación para la 
madre es la más apropiada?",Dejar de administrar el sulfato ferroso,Es una reacción que se autolimita,Es normal el producto cambia el color de las deposiciones,Fraccionar la dosis en 2 tomas,D
"En el análisis FODA de un establecimiento de salud, “el inicio precoz de relaciones sexuales”, se convierte en una:",Debilidad,Fortaleza,Oportunidad,Amenaza,D
"El cirujano dentista inicia su SERUMS y está recibiendo la relación y stock de materiales e insumos dentales y se 
percata que hay productos vencidos (hace 1 mes), que ya no pueden ser consumidos para la atención odontológica. 
¿Cuál es el procedimiento a seguir?",Mantenerlo en su stock hasta nuevo requerimiento,Eliminar el producto,Devolver a farmacia con informe,Solicitar a farmacia la rotación a otro establecimiento de salud,C
"Proceso social, político y cultural que promueve la convivencia, el buen trato y una cultura de paz. Es una definición 
que corresponde a la ...… de la salud para el cuidado de la salud mental.",recuperación,promoción,rehabilitación,prevención,B
"El conjunto articulado de cuidados esenciales requeridas por la persona, la familia y comunidad para satisfacer sus 
necesidades en salud. Corresponde a:",Paquete de cuidado integral,Plan de cuidado integral,Cuidados paliativos,Autocuidado de salud,A
"Mujer adulta acude al consultorio odontológico para evaluación. Durante la entrevista, la profesional le preguntó 
respecto a su pertinencia étnica obteniendo como respuesta que es originaria del pueblo Ashaninka. Luego de la 
atención, el profesional procede a realizar el registro en el HIS consignándola como persona mestiza. ¿Qué acción 
consideraría como discriminación étnica?",Realizó una atención con enfoque intercultural,La usuaria no recibió una atención esperada,No respetó la respuesta señalada por la usuaria,Identidad étnica reconocida,C
"El SERUMS cirujano dentista recibe en la consulta odontológica a paciente joven, masculino, acude para una 
referencia. Aprovecha la oportunidad y solicita al profesional de la salud copia de la historia clínica de su ex pareja 
para un proceso judicial que viene enfrentando. El profesional no accede e indica que dicha información solo se 
accede con autorización expresa de la paciente. ¿Qué tipo de información es?",Información clínica,Información clínica básica,Informe de alta,Información clínica sensible,D
"En un establecimiento de salud se está realizando un spot radial en idioma quechua para ser difundida en su radio 
local. Esto es un ejemplo de medio de expresión que garantiza la...",creatividad.,diversidad cultural.,responsabilidad étnica.,política radial.,B
"En el establecimiento de salud se brinda el paquete básico de atención a la gestante cuando ha recibido su sexta 
atención prenatal. ¿Qué condición se logra en la gestante?",Atendida,Referida,Continuadora,Controlada,D
"El cirujano dentista al realizar los exámenes bucales a los adolescentes de la institución educativa de la comunidad, 
observó caries dental en muchos de ellos, para lo cual realizará un trabajo de investigación en dicho lugar. ¿Qué 
es lo que trata de identificar?",Validación del instrumento,Ubicar dimensión,Factor de riesgo,Calibración del instrumento,C
"La última medición del clima organizacional evidenció un alto nivel de insatisfacción, en ese contexto, el profesional 
de la salud SERUMS está motivado para mejorar esa realidad, ha sido designado como responsable de gestionar 
el clima organizacional y aplicará el ciclo de trabajo de tres fases; una de las fases corresponde a la adecuación de 
la encuesta y preparación técnica para la medición de clima organizacional. ¿A qué fase corresponde?",Planificación,Evaluación,Supervisión,Intervención,A
"En el marco de apoyo intersectorial del ministerio de la mujer y poblaciones vulnerables en servicio de odontología, 
asistieron adultos mayores en situación de pobreza que son edéntulos totales y parciales, para recuperar su 
capacidad masticatoria. ¿Qué plan apertura el cirujano dentista para la rehabilitación oral de los adultos mayores?",Vuelve a sonreír,De salud bucal,Del adulto mayor,Pensión 65,A
"El establecimiento de salud a incorporado a sus procesos de atención, buenas prácticas orientadas a la seguridad 
del paciente, entre ellas, implementó buenas prácticas de prescripción, utilizando los cinco pasos correctos: 
pacientes, medicamentos, dosis, hora y ……",vía,concentración,frecuencia,tiempo,A
"Varón de 48 años de edad es diagnosticado con glioblastoma grado IV; presenta limitaciones de tipo visual y motora 
dificultándole el desplazamiento. Es derivado al consultorio de cuidados paliativos. Durante la consulta, no se 
consideró sus necesidades de atención, el médico tratante se limitó a indicar tratamiento farmacológico. En el marco 
de la atención centrada en la persona. ¿Cuál es la dimensión vulnerada?","Soporte emocional, aliviando miedos y ansiedades",Integración y coordinación de la atención,Implicación de familia y amigos,"Información, comunicación y educación",D
"Durante un viaje al África, el avión en el que viajaba el Sr. Moobin, cayó al mar; sólo se encontraron algunos restos 
óseos y un cráneo. Los forenses africanos solicitan una evidencia que les ayude en la identificación. Los familiares 
del occiso tenían la esperanza que los restos encontrados fueran de éste. Coincidentemente días antes acudió a 
un establecimiento de salud para realizar un examen y tratamiento odontológico. ¿Qué instrumento es de utilidad 
en estos casos?",Ficha única de atención,Odontograma,Periodontograma,Ficha familiar,B
"El cirujano dentista al realizar el examen bucal a los niños(as) de una institución educativa, observa la presencia 
de lesiones activas de caries. ¿Con qué intervalo de tiempo en meses, se tiene que colocar el barniz de flúor?",2,4,6,3,D
"Gestante de 20 semanas, acude a la hora de su cita al servicio de odontología, después de larga espera, es 
atendida pero no recibe una atención de calidad, el profesional mal humorado y concentrado a una llamada 
telefónica que lo tiene distraído y ofuscado. Ante este mal trato, la paciente presenta una queja. El equipo auditor 
toma conocimiento e inicia auditoria. ¿Qué tipo de auditoria aplica?",De caso,Dirimente,Programada,Inopinada,A
"En la comunidad de Zarahemla se encuentra un grupo numeroso de pobladores quechua hablantes cuya atención 
en el establecimiento de salud se ve dificultada por los problemas de comunicación. La jefatura del centro de salud 
y el dirigente de esta comunidad consensuaron mejorar este aspecto. Inmediatamente la jefatura gestionó el curso 
de idioma quechua para el personal de salud. Luego de 6 meses existía una mejor comunicación con estos 
usuarios. En el marco de la interculturalidad en salud, esta acción corresponde a:",Enfoque intercultural,Adecuación cultural,Pertinencia cultural,Inclusión social,C
"En el contexto de la interculturalidad. La defensa de la ...… cultural es un imperativo ético, inseparable del respeto 
de la dignidad de la persona humana.",diversidad,comunicación,equidad,diálogo,A
"Gestante de 22 semanas es examinada en el consultorio de odontología. Se le explica las necesidades urgentes 
de salud bucal que tiene y el plan de tratamiento establecido dada su condición actual. ¿Cuál es documento que 
debe firmar antes de iniciar el tratamiento odontológico?",Consentimiento clínico,Consentimiento informado,Asentimiento informado,Asentimiento clínico,B
"Una dieta poco saludable, particularmente alta en contenido de azúcar, el consumo nocivo de tabaco y de alcohol; 
son considerados factores de riesgo compartidas por las principales enfermedades no transmisibles y son de tipo:",Asociados,Modificables,No modificables,Hereditarios,B
"Niño de 8 años es traído a la consulta odontológica. Presenta una pañoleta que sostiene rodajas de papa sobre la 
zona afectada que la madre le colocó para que le ayude a desinflamar. Al examen extraoral se observa asimetría 
facial, zona mandibular con signos de inflamación y dolorosa al tacto. Al examen intraoral: absceso a nivel de pieza 
4.6. Se le indica antibacterianos y antinflamatorios; además respetuosamente se le explica que no es necesario el 
uso de la papa pero si ella desea, puede seguir usándolo. En el marco de la interculturalidad, esta acción es un 
ejemplo de:",Atención integral,Pertinencia intercultural,Adecuación cultural,Diálogo intercultural,D
"Uno de los mecanismos para garantizar la calidad en los servicios de salud, es la ejecución de auditoría de la 
calidad de la atención, que se realiza en todos los establecimientos de salud y servicios médicos de apoyo, 
existiendo dos tipos, una que es planificada y otra que es coyuntural. ¿Qué tipo de auditoría es la planificada?",Dirimente,Complementaria,Programada,De caso,C
"La gestión de la cultura organizacional en un establecimiento de salud desarrolla un ciclo de trabajo en tres fases: 
planificación, intervención y...",supervisión.,consolidación.,evaluación.,monitoreo.,C
"El cirujano dentista del establecimiento de salud al llegar realiza un estudio para poder organizar cuáles son los 
problemas de salud bucal que se presentan en dicha localidad. ¿Qué indicador se utiliza?",Prevalencia,Morbilidad,Incidencia,Mortalidad,A
"En el 2026 el Centro de Salud ""San Mateo"" será líder en la atención primaria en salud con calidad, calidez, equidad 
y eficiencia, logrando usuarios internos y externos satisfechos para conseguir estilos de vida saludables. Esto 
constituye la ...... de la institución.",misión,visión,meta,estrategia,B
En el cálculo de confiabilidad. ¿Qué valor representa el máximo de confiabilidad?,Cero,Se acerca a uno,Se aleja de uno,Uno,D
"¿Qué denominación tiene el proceso que corresponde a la evaluación, diagnóstico, elaboración de indicaciones 
nutricionales para personas sanas o enfermas?",Consejería nutricional,Dieta,Consulta nutricional,Fórmulas enterales,C
"En el establecimiento de salud, los jóvenes con discapacidad que utilizan sillas de ruedas y necesitan tratamientos 
odontológicos y el ambiente físico es inaccesible para ellos. ¿Qué factor limitante se está produciendo?",Factor contextura,Barrera social,Falta de tecnología,Libre tránsito,B
"Gestante joven de 14 semanas, acude a su control prenatal y como parte de la atención integral de la salud materna, 
acude al servicio de odontología para la atención respectiva. El paquete de atención preventivo contempla la 
evaluación oral completa, instrucción de higiene oral y…",exodoncias.,profilaxis dental.,restauraciones dentales.,aplicación de sellantes.,B
"Profesional odontólogo que aprobó el examen de SERUMS, llega a un establecimiento de salud del primer nivel de 
atención, de una provincia. El establecimiento cuenta con población asignada, UPSS consulta externa y UPSS 
patología clínica propia, con doce horas de atención. ¿Cuál es la categoría asignada?",I-3,I-2,I-1,I-4,A
"El SERUMS cirujano dentista ha sido asignado a un establecimiento de salud rural en el Cuzco, ha observado baja 
demanda de atención odontológica. Las atenciones en salud deben tomar en cuenta que las personas de diferentes 
culturas intercambian y construyen patrones culturales comunes pero de manera consensual manteniendo sus 
identidades plurales, adecuando los servicios a esta realidad. ¿Qué enfoque se debe aplicar?",Interculturalidad,Multiculturalidad,Aculturalidad,Transculturalidad,A
"Gestante adulta de 24 semanas, acude a su primera consulta en odontología, refiere sangrado gingival al cepillado 
dental y masticación de alimentos, leve dolor y halitosis. Según la evidencia científica. ¿A qué condición clínica está 
fuertemente asociada?",Abortos,Óbito fetal,Preclampsia,Partos prematuros,D
"Adolescente mujer es evaluada en el consultorio de odontología. Examen estomatológico: mucosa oral de 
coloración rosado pálido, lengua depapilada, los incisivos centrales presentan desgaste en cara palatina. Después 
de la atención es derivada a psicología, nutrición, medicina y obstetricia para el cumplimiento del paquete de salud 
correspondiente. ¿Qué tipo de intervención prioritaria se está brindando?",Plan de atención integral,Atención con interculturalidad,Cuidado integral de salud,Cuidado centrado la persona,C
"La atención estomatológica en el contexto de la pandemia COVID-19, ha evidenciado la importancia de mantener 
medidas de bioseguridad, por la presencia de bioaerosoles producidos en una atención estomatológica que pueden 
ser inhalados por los cirujanos dentistas y los propios pacientes. ¿Cuál es una de las medidas de control ambiental 
para prevenir una enfermedad infectocontagiosa?",Instalar aire acondicionado,Acondicionar varios ventiladores,Distribuir EPP,Asegurar la mejor ventilación natural posible,D
"Como profesional serumista usted ha sido designado como jefe del establecimiento, usted considera necesario el 
contrato CAS de una enfermera para fortalecer las estrategias de vacunación por lo cual hace el requerimiento 
correspondiente. ¿Qué debe tenerse en cuenta para proseguir este proceso?",Necesidad de servicio demostrada,Plaza dentro del cuadro de asignación de personal (CAP),Plan operativo institucional (POI) aprobado,Plaza incluida en el manual de organización de funciones (MOF),B
"Adulto mayor captado en visita domiciliaria, acude a evaluación integral. Como parte de la valoración clínica en el 
primer nivel de atención se aplica la escala de valoración geriátrica (VACAM CORTA). ¿Cuál es la actividad que 
corresponde a la estrategia sanitaria de salud bucal?",Aplicación de sellantes,Evaluación oral completa,Aplicación de flúor barniz,Exodoncias,B
"Paciente varón que se atiende en el establecimiento de salud solicita se le brinde la epicrisis para unos trámites 
legales necesarios y exige que lo realice inmediatamente. ¿Cuál es el plazo máximo en que puede demorar dicha 
solicitud?",8 días,5 días,15 días,7 días,B
"En la visita familiar integral en la comunidad de Carampoma, Merly 26 años, con 5 hijos en edades comprendidas 
entre los 10 días de nacimiento y 7 años, fueron identificados riesgos por curso de vida y a en la dinámica familiar, 
que permitió la intervención del personal de salud en tres ejes. ¿Qué tipo de trabajo es?",Multidisciplinario,Transgeneracional,Intersectorial,Transversal,A
"Se diagnostica tuberculosis pulmonar en una mujer adulta, sin confirmación bacteriológica. Durante el censo 
intradomiciliario, se evidencia que tiene dos hijos adolescentes menores de 15 años y un niño de 4 años de edad. 
Se les realiza el estudio de contactos conforme a los criterios establecidos en la norma técnica de control de 
tuberculosis, descartándose la enfermedad en ellos. ¿Qué otra acción prioritaria se debe realizar para cumplir lo 
establecido en la norma?",Identificación de contactos extradomiciliarios,Examen radiográfico a los miembros de la familia,Terapia preventiva de tuberculosis a menor de 5 años,Vacunación con P.P.D. a los hijos de la paciente,C
"En la atención por el curso de vida en los jóvenes se realizan consejería en el área de odontología, para evitar 
afecciones importantes que pueden producir en esta etapa. ¿Cuál es daño más importante?",Caries dental,Gingivitis,Pérdida de dientes,Bruxismo,C
"Adolescente femenina de 17 años, acude a consulta odontológica por presentar sangrado gingival. Examen: placa 
bacteriana en zonas interdentales, encías marginales inflamadas, levemente edematosas, sangrado leve al sondaje 
periodontal, bolsa periodontal menor a 3 mm, presencia de cálculos supra e infra gingivales y restauración 
desbordante en piezas 16 y 26. ¿Qué examen periodontal necesita?",Básico y radiografías periapicales,Básico,Completo,Completo y radiografías periapicales,B
"En el marco de la Política Nacional Multisectorial de Salud al 2030 “Perú, País Saludable”, el cirujano dentista 
participa en los equipos multidisciplinarios para el manejo y control de las manifestaciones patológicas que se 
presentan en la cavidad bucal y estén asociadas con las enfermedades no transmisibles (ENT); de esa manera, el 
cirujano dentista contribuirá con…",el incremento de la intensidad de uso de los servicios.,el incremento de la esperanza de vida.,la disminución de la carga de la morbilidad de las ENT.,la disminución de la tasa de mortalidad.,C
"Hombre adulto acude al establecimiento para atención de su hijo menor de 5 años. En la sala de espera, 
continuamente está tosiendo y expectorando en un papel desechable, siendo captado como sintomático respiratorio 
y conducido al programa de tuberculosis para el despistaje; se le toma 1ra muestra de esputo y se le indica que la 
2da la traiga al siguiente día. ¿Cuál es la definición más apropiada para el paciente sintomático respiratorio?",Examinado,Confirmado,Identificado,Esperado,C
"El SERUMS es responsable de promoción de la salud del establecimiento, está en la etapa de planificación y 
analiza la dinámica de las personas en los lugares donde desarrollan sus actividades diarias, donde se integran 
procesos relacionados con las condiciones de vida y de salud, espacios que brindan la oportunidad de 
intervenciones y lograr cambios tanto de la conducta orientada a la salud, como del entorno. ¿Qué se está 
analizando?",Los determinantes sociales,El mapa territorial,El proceso de atención,Los escenarios,D
"En el establecimiento de salud, el área de odontología en época de lluvias presenta inundación, para lo cual se 
activa el cuidado a los servicios básicos del área. ¿Qué determinante se debe considerar en esta situación?",Político,Comunidad,Económico,Ambiental,D
"Se identifica que en una comunidad amazónica de la jurisdicción del establecimiento, tiene muchas necesidades 
de atención en salud bucal. Se decide realizar sesiones educativas relacionadas con el tema a fin de mejorar esta 
condición, para ello, el personal del establecimiento con ayuda de un miembro bilingüe de la comunidad, diseñaron 
material audiovisual. En el contexto de la interculturalidad en salud. ¿A qué corresponde esta actividad de salud?",Promoción,Protección,Recuperación,Prevención,A
"¿Cuál es el número de dosis de vacuna combinada pentavalente a administrar a un niño menor de 7 meses de 
acuerdo al esquema de vacunación regular?",4,2,1,3,D
"La promoción de la salud en instituciones educativas, busca desarrollar las potencialidades físicas, cognitivas, 
sociales y espirituales de los escolares mediante acciones pedagógicas de promoción de la salud, implementando 
cuatro líneas de acción básicas: promoción de estilos de vida saludables; fomento de ambientes saludables; trabajo 
intersectorial educación/salud y la …",generación de condiciones que propicien una vivienda saludable.,implementación de políticas que promuevan la salud.,generación de entornos laborales saludables.,vigilancia ciudadana.,B
"El Modelo del Cuidado Integral de Salud por Curso de Vida (MCI) contempla la atención en el primer nivel de 
atención, articulándose con los niveles de mayor capacidad resolutiva según necesidad requerida, esta articulación 
se puede realizar bajo la modalidad fija, móvil o …",telemedicina.,referencia.,consulta.,contrarreferencia.,A
"Madre trae a la consulta odontológica a niño de 10 años de edad, refiere que no ha tenido dolor  dental solamente 
fiebre desde hace más de una semana pero que no se encuentra enfermo; a la inspección se observa ligera 
asimetría facial a nivel submandibular en hemicara izquierda. Examen: extraoral: se palpa ganglio submandibular 
aumentado de tamaño, endurecido, sin signos de inflamación; intraoral: caries a nivel de esmalte en piezas 
3.7,4.6,2.6 y 1.6.  ¿Cuál es el diagnóstico presuntivo?",Absceso apical agudo,Celulitis facial y absceso de boca,Cáncer infantil,Caries dental,C
