questions,option_A,option_B,option_C,option_D,correct_answer
"En el proceso de inmunización, la vacunación con el bacilo de Calmette-Guerin, sirve para disminuir el riesgo de 
infección por:",Micobacterium tuberculosis,Virus de la rabia,Neumococo,Virus de la polio,A
"¿Cuáles son los productos finales del ASIS local, que se validan con los actores sociales en lo que llamamos el 
proceso de concentración?",Análisis integrado y los territorios vulnerables priorizados,Análisis integrado y la lista de líneas de acción,Las líneas de acción y los territorios vulnerables priorizados,Los problemas con impacto sanitario priorizado y la lista de líneas de acción,D
"Esta considerado como uno de los seis puntos claves para hacer factible la práctica de la medicina basada en 
evidencia en la atención primaria de salud:",Empezar usando protocolos basados en hipótesis evidenciando resultados.,Empezar con evidencias situacionales menos importantes y poco frecuentes.,Utilizar guías practicas clínicas .,Creer todo lo que se lee.,C
"En una comunidad nativa se reporta un caso confirmado de rabia en bovino y desde la presencia de mineros 
informales se observan murciélagos que vuelan por la noche. ¿Cuál es la medida más efectiva para prevenir 
transmisión de rabia silvestre en esa comunidad?",Organización de la comunidad para la captura de murciélagos,Colocar mallas en todas las viviendas de la comunidad,Proteger con vacuna pre exposición a toda la comunidad,Eliminación de refugios de murciélagos con la comunidad organizada,C
"Para realizar diagnóstico y seguimiento al tratamiento de tuberculosis pulmonar ¿Qué factores valoraría usted, en 
una radiografía convencional de tórax, para que técnicamente sea correcto?","Penetración, Inspiración, mAs, Inspiración.","Penetración, Inspiración, Rotación, Angulación.","Rotación, Angulación, Kv, Rotación.","Inspiración, Contraste, Angulación, Kv.",B
"Los dosímetros personales están diseñados para estimar la dosis recibida de forma individual en determinados 
órganos del profesional expuesto a las radiaciones ionizantes ¿Qué tipo de dosis mide?",Relativa / biológica.,Efectivas y/o equivalentes.,No estocásticas / estocásticas.,Biológica y/o remanente.,B
"Paciente de sexo masculino se acerca al centro de salud para ser atendido, manifestando que presenta fiebre de 
38 °C varios días y tos consecutiva, al ser evaluado por el medico ante una sospecha de TBC decide evaluar mejor 
los vértices  pulmonares. La radiografía adecuada que aplicaría usted es:",Proyección lordótica A-P,Proyección frontal  A-P y lateral,Proyección lateral,Proyección Oblicua,A
"En un establecimiento de salud I-4, un paciente llega al área de rayos X con la solicitud de una radiografía, 
obligatoriamente debe contener los siguientes datos del medico solicitante:","Nombres y apellidos, firma, registro nacional de especialidad.","Nombres y apellidos, firma, sello y colegiatura .","Apellidos, sello y colegiatura .","Apellidos, firma, y costo del estudio.",B
"Paciente gestante de 18 años ingresa a un establecimiento de salud, los familiares refieren que la persona muestra 
actitudes de daño intencional contra sí misma y temen que pueda presentar una intención suicida ¿Frente a qué 
caso de salud mental nos encontramos?",Piromanía,Conducta autolesiva,Ansiedad,Crisis de salud mental,B
"Un joven de 30 años en una comunidad se cae del puente sufriendo múltiples lesiones, encontrándose en una zona 
de difícil acceso; inmediatamente los pobladores, el agente de salud, el gobernador; coordinan su traslado al 
establecimiento de salud. ¿A qué tipo de vigilancia corresponde?",Epidemiológica,Comunitaria en salud,De escenarios,De atención,B
"¿Cuál es la enfermedad zoonótica relacionada al acceso a saneamiento básico que se contagia a través del 
contacto con la orina de animales infectados o agua contaminada y que su prevención es a través de la protección 
de fuentes de agua, disposición adecuada de basuras y excretas, control de roedores y protección personal?",Tifus,Carbunco,Peste,Leptospirosis,D
"Se define como  un proceso que busca desarrollar habilidades personales y generar los mecanismos 
administrativos, organizativos y políticos que faciliten a las personas y grupos tener mayor control sobre su salud y 
mejorarla. Nos referimos a:",Promoción de bienestar y comunidad,Atención primaria,Promoción de la salud,Atención del estado,C
"Profesional de la salud dentro de su horario laboral, participa de actividades deportivas, por aniversario de su centro 
de salud y sufre un accidente con fractura de tobillo ¿Qué juicio haría usted sobre este caso?",Percance laboral,No es accidente de trabajo,Incidente de trabajo,Accidente laboral,B
"Paciente de 40 años es atropellado y es llevado al establecimiento de salud de su comunidad para su atención el 
medico al examinar determina posible fractura de humero derecho en la parte media, le solicita Rx de humero, 
teniendo en cuenta que el paciente tiene mucho dolor ¿Cuáles serian las proyecciones a realizar ?",AP de humero y lateral transtorácica derecha,AP de humero y oblicua transtorácica derecha,Oblicua de humero y lateral derecha,AP de humero y lateral con rotación interna izquierda,A
"La utilización de medicamentos ha conseguido evitar la mayoría de las causas de las muertes prematuras, además 
de poder controlar enfermedades y aliviar sus síntomas, pero también produce efectos adversos, sin embargo se 
puede establecer que con el uso de medicamentos:",Siempre se consiguen resultados positivos.,No siempre se consiguen resultados positivos.,Siempre se consigue resultados negativos.,No se consiguen resultados positivos.,B
En un establecimiento de salud donde se practica el “Hacer bien lo correcto” es una definición de:,Garantía de calidad.,Control de calidad.,Calidad total.,Calidad asistencial.,D
"La responsabilidad de las autoridades de salud para el ejercicio de las funciones esenciales de la salud pública no 
es suficiente por sí sola, ya que se requiere de la participación de:",Los políticos.,Los militares.,Las clínicas.,La sociedad civil.,D
"Paciente de 20 años, sexo masculino acude al establecimiento de salud, manifestando que jugando fútbol, se 
golpeó en una piedra. El médico al examinar observa edema en la zona indicada y solicita una radiografía de pie 
para descartar fractura. ¿Cuáles son las proyecciones a realizar?",Radiografía AP de pie (proyección dorso plantar) y AP oblicua,Radiografía lateral y oblicua (A-P) de pie,Radiografía axial de pie y AP oblicua,Radiografía axial de huesos sesamoideos derecho,A
"¿Quién debe proporcionar la información de la solicitud de un estudio radiológico sobre la utilidad clínica y el 
impacto del procedimiento en el paciente, ya que el acceso a una información transparente sobre los beneficios y 
los riesgos es un derecho fundamental de los pacientes?",Médico radiólogo,Tecnólogo Médico en Radiología,Enfermera,Médico prescriptor,D
"Se considera como la disciplina que se ocupa de iniciar, orientar y organizar los procesos que han de promover 
experiencias educativas, capaces de influir favorablemente en los conocimientos, actitudes y prácticas del individuo 
y de la comunidad, con respecto a la salud, nos referimos a:",Educación sanitaria familiar,Educación sanitaria para la comunidad,Promoción de educación sanitaria,Educación para la salud,D
"Es un derecho al acceso a servicios de salud, el ser atendido de emergencia en establecimientos de salud ...","públicos o privados, sin la condición de presentar documento o pago alguno.","solo privados, sin la condición de presentar documento o pago alguno.","solo públicos, sin la condición de presentar documento o pago alguno.","públicos o privados, con la condición de presentar documento o pago alguno.",A
¿Cómo se denomina el sistema que mide magnitudes y evalúa la radiación ionizante en el área de radiología?,De calibración.,De control de calidad.,De protección radiológica.,De dosimetría.,D
"El …... de los equipos es uno de los factores que influyen decisivamente en la mejora de la calidad asistencial y en 
los resultados sobre la salud de la población.",responsable,jefe,liderazgo,coordinador,C
El % de gestantes de parto vertical con manejo activo del tercer periodo. ¿Qué tipo de indicador es?,De resultado,De estructura,De desempeño,De proceso,D
"Se considera como las acciones e intervenciones personales, familiares y comunitarias destinadas a promover 
hábitos y conductas saludables ,buscando preservar la salud, recuperarla y rehabilitarla. Nos referimos a:",Determinantes sociales de la salud.,Curso de vida.,Cuidado integral de la salud.,Ciclo vital familiar.,C
"Es la entrega de servicios de salud de acuerdo con los parámetros culturales de los/as usuarios/as; es decir, 
construidos a través de espacios de diálogo, en los que prestadores y usuarios/as acuerdan cuáles deben ser 
las características de los servicios que les son ofertados por parte del Estado:",Pertinencia cultural,Interculturalidad en salud,Diversificación intercultural,Adecuación cultural,A
"¿Cómo se denomina a los profesionales de salud que manejan los principales conceptos relacionados a la salud 
intercultural y están comprometidos/as en la tarea de mejorar el acceso y la calidad de atención a los usuarios/as 
indígenas, involucrando a todo el personal del establecimiento de salud?",Director/a intercultural,Promotor/a de Salud,Líder intercultural en salud,Facilitadores/as interculturales,D
"¿Cuál es la mayor dificultad que afrontan los estados en lo concerniente a cuestiones normativas relacionadas con 
la práctica de la medicina tradicional y complementaria?",Falta de mecanismos para controlar y reglamentar publicidad,Falta de control y reglamentación a productos herbarios,Falta de apoyo financiero a la investigación,Falta de datos de investigación,D
"Un establecimiento de salud del primer nivel de atención con capacidad resolutiva para satisfacer las necesidades 
de salud de la persona, familia y comunidad, en régimen ambulatorio en atención de 12 horas. Cuenta con población 
asignada, con dos o más médicos cirujanos, odontólogo, enfermera, obstetra; personal técnico de enfermería, 
laboratorio y farmacia. ¿A qué categoría pertenece?",I-3,I-4,I-2,I-1,A
"La tuberculosis debido a la alta incidencia de casos ¿Qué estudio radiográfico debe solicitarse en caso probable de 
TB pulmonar, contactos de TB y en aquellas personas que están en seguimiento diagnóstico?",Ecografía torácica.,Resonancia magnética de tórax.,Tomografía de tórax.,Radiografía de tórax.,D
"Paciente sufre una caída y es trasladado a una IPRESS que cuenta con un equipo de rayos X, el medico solicita 
una radiografía de mano para descartar fractura o esguince ¿Cuál es la categoría que presenta el establecimiento?",II-2,I-2,I-4,I-3,C
"La contaminación atmosférica constituye un problema de salud no sólo para los seres humanos, sino también para 
los animales y las plantas ¿Cuál es una de las acciones prioritarias para reducir los riesgos de salud causados por 
la mala calidad del aire, de acuerdo con la OMS?",Alentar a las poblaciones de alto y medianos ingresos a aumentar su consumo de alimentos de origen animal,Disminuir las emisiones de los vehículos que pueda reducirse el carbono negro y otros contaminantes de,Incentivar el transporte informal,Fomentar en zonas rurales el uso de leña,B
"Instrumento de gestión, que abarca la programación de las actividades operativas e inversiones de todas las 
dependencias del ministerio de salud, con sus respectivas metas físicas y financieras  que esperan alcanzar en el 
año fiscal, en base a los objetivos y acciones estratégicas institucionales del PEI. Nos referimos al plan:",Operativo institucional,De salud local,Local concertado,Estratégico institucional,A
"En el neonato, el contacto piel a piel, la lactancia materna y la vacunación. ¿A qué tipo de prevención corresponden?",Primaria,Terciaria,Cuaternaria,Secundaria,A
"Es el documento médico legal, en el que se registra los datos de identificación y de los procesos relacionados con 
la atención del paciente, en forma ordenada, integrada, secuencial e inmediata a la atención que el médico u otros 
profesionales de salud brindan al paciente o usuario de salud y que son refrendados con la firma manuscrita o 
digital de los mismos.",Epicrisis.,Historia clínica.,Datos sensibles.,Carpeta familiar.,B
"Es una aceptación voluntaria del paciente ante la realización de estudios de diagnóstico o práctica médica en el 
cual se detalla toda la información necesaria por parte del profesional de salud. Nos referimos al:",Consentimiento de comunicación.,Asentimiento familiar.,Consentimiento médico.,Consentimiento informado.,D
"En un establecimiento de salud de Yurimaguas se han reunido todos los profesionales de salud y han desarrollado 
su análisis FODA. Dentro de su análisis la mejora al acceso digital y mayor conectividad en esta zona rural se 
considera una:",Debilidad,Amenaza,Fortaleza,Oportunidad,D
"En el marco del ciclo de planeamiento estratégico la fase ...... es la encargada del diseño de objetivos y acciones 
estratégicas sectoriales en consistencia, alineamiento y coherencia con la definición de objetivos.",1,3,2,4,B
"Serumista de un centro de salud, aplica la salud materna conociendo las prácticas tradicionales realizadas en la 
atención prenatal, del parto, del postparto y del manejo del recién nacido; respetando y comprendiendo las 
costumbres y prácticas ancestrales asociadas a la salud materna. Hace uso de un enfoque:",Intercultural,Occidental,Tradicional,Moderno,A
"En un establecimiento de salud de Chincha, el director realiza desplazamiento del personal a otro centro, 
sustentando la disminución de atenciones de parto. La obstetra que labora más de 10 años, manifiesta su 
descontento presentando una queja a recursos humanos. ¿Qué aspecto de la gestión de recursos humanos se ve 
afectado?",Trabajo social,Salud mental,Ley del CAS,Clima organizacional,D
"Prevenir, vigilar, controlar y reducir el impacto de las enfermedades, daños y condiciones que afectan la salud de 
la población, con énfasis en las prioridades nacionales, está considerado dentro del Plan estratégico institucional 
como:",Misión institucional,Visión institucional,Indicador estratégico,Objetivo estratégico,D
"Es un valor característico del profesional de salud al atender en forma oportuna, con el tiempo adecuado y sin 
discriminaciones a sus pacientes, nos referimos a:",Atención oportuna,Igualdad de atención,Empatía,Equidad en la asistencia,D
"El hospital regional de Amazonas, ante un caso de gestante de 28 semanas con diagnóstico de espina bífida, 
solicita una ….... a los médicos especialistas del Instituto Materno Perinatal, con el fin de compartir recursos de 
información y conocimiento para la toma conjunta de decisiones.",telejuntamédica,teleconsultoría,telemonitoreo,telegestión,A
"En un establecimiento de salud I-4, el serumista en radiología, recibe paciente adulto, con solicitud de radiografía 
de Tórax para D/C neumotórax. ¿Cómo se debe de realizar la radiografía?",Inspiración profunda,Apnea,Espiración,Inspiración,C
"En un estudio de investigación epidemiológico, de campo y cualitativo basada en la observación y entrevista, los 
principios éticos consideran lo siguiente:","Consentimiento, respeto y veracidad",No requiere contar con revisión por el comité de ética,"Obtención del consentimiento, confidencialidad y beneficencia","No maleficencia, respeto y eficacia",C
"Esta considerado como uno de los rasgos que proyecta la imagen del profesional, técnicamente es una actitud 
reconocer la emoción del otro y hacérselo saber y por lo tanto, está sujeta a la decisión del profesional; nos 
referimos a:",Empatía.,Confianza.,Respeto.,Asertividad.,A
"Paciente acude a un centro de atención primaria para la realización de una RX Tórax con sospecha tuberculosis. 
El tecnólogo médico entrevista al paciente para solicitar información y al terminar el procedimiento comenta el caso 
con el personal de admisión. Este profesional a incurrido en la falta de omisión de:",Difamación.,Funciones.,Confidencialidad.,Honestidad.,C
"Es una característica del modelo de cuidado integral de salud por curso de vida a la persona, familia y comunidad, 
donde existe la posibilidad de lograr una atención en salud de forma permanente en el tiempo:",Foco de intervención.,Integralidad.,Longitudinalidad.,Accesibilidad.,C
En una imagen radiográfica convencional. ¿Cuáles son las cinco densidades básicas que se observan?,"Tejidos blandos, líquidos, metal, gases, aire","Aire, liquido, solido, grasa, partes blandas","Aire, grasa, tejidos blandos o líquidos, calcio, metal","Grasa, tejidos blandos, líquidos, calcio, metal",C
"Cuando se evalúa una unidad de radiodiagnóstico y se usan los siguientes indicadores: la dosis impartida al 
paciente; calidad de la imagen obtenida; tasa de rechazo de películas. Nos estamos refiriendo que son indicadores 
de:",Estandarización,Globales de calidad,Protección radiológica,Buenas praxis,B
"En un centro de salud a un paciente se le realiza una radiografía de tórax y se hace transmisión remota y 
visualización de imágenes en un hospital ¿Cómo se denomina a este proceso?",Interconsulta,Interculturalidad,Telerradiología,Telemedicina,C
"El reporte de la última vigilancia vectorial del Aedes aegypti en una comunidad es IA=3, por lo que el personal 
programa el control focal al 100% de viviendas; esta actividad debe promover la participación de la comunidad en 
el control larvario físico / mecánico, que consiste en:",Control biológico y uso de larvicida en viviendas con criaderos positivos,Uso de larvicida al 100% de viviendas con potenciales criaderos,Cepillar y tapar recipientes de agua y eliminar o disponer adecuadamente los potenciales criaderos,Nebulización espacial y eliminación de criaderos en coordinación con las autoridades,C
"¿La falta de homogeneidad del campo de rayos X en la dirección ánodo-cátodo, este es producido por?",La radiación secundaria,La radiación primaria,El efecto talón,El efecto radiación dispersa,C
"En un establecimiento de salud, se tiene  5 trabajadoras que están en periodo de lactancia y no tienen donde extraer 
la leche materna haciéndolo en los servicios higiénicos, siendo una de las actividades de la promoción de salud en 
los centros laborales la implementación y funcionamiento de lactarios institucionales para contribuir con la lactancia 
materna de niños (as) de ... meses de edad.",6 a 12,3 a 20,0 a 24,0 a 18,C
"En el contexto post pandemia en un establecimiento de salud, hay cambio de jefatura y se integran nuevos 
profesionales, donde existen percepciones de malestar compartidas por los miembros de la organización respecto 
al trabajo, el ambiente físico en que éste se da y las relaciones interpersonales que tienen lugar en torno a él. A su 
juicio. ¿De qué tema se trata?",Clima organizacional,Gestión por competencia,Gestión de calidad,Calidad total,A
"La práctica y el campo de conocimiento de la acción colectiva del Estado, junto con la sociedad civil, para proteger 
y mejorar la salud de las personas y garantizar el derecho a la salud de la población; es el concepto de:",Promoción de la salud,Salud ocupacional,Salud pública,Sistema integral de salud,C
La Organización Mundial de la Salud (OMS) nos dice que la educación para la salud es un proceso de:,Atención y desarrollo.,Capacitación sobre el control de su salud.,Comunicación y aprendizaje.,Bienestar (salud) y el malestar (enfermedad).,C
"En un centro de salud, el tecnólogo médico en radiología que está realizando su serums explica y narra en forma 
didáctica y entendible la utilidad de los Rayos X, como se originó sus ventajas, importancia y cuidados a un grupo 
de pobladores de la comunidad. ¿Qué técnica educativa para la salud está aplicando?",Charla educativa,Dramatización,Discusión en grupo,Narración,A
"Personal ligado al sector salud que ha sido diagnosticado con tuberculosis ¿Qué tipo de enfermedad se le debe 
considerar?",Comunitario,Ocupacional,Accidental,Social,B
"El responsable del establecimiento de salud, está recibiendo la relación y stock de materiales e insumos para la 
atención de gestantes y se percata que hay productos vencidos (hace un mes), que ya no pueden ser consumidos 
para la atención. ¿Cuál es el procedimiento a seguir?",Mantenerlo en su stock hasta nuevo requerimiento,Solicitar a farmacia la rotación a otro establecimiento de salud,Eliminar el producto,Devolver a farmacias con informe,D
"Paciente de 20 años acude al centro de salud por presentar cansancio tras un esfuerzo mínimo, el sueño se 
encuentra alterado y el apetito disminuido, al interactuar con el médico este percibe que el paciente también tiene 
el ánimo bajo y con poca ganas de realizar ejercicios, así como reducción de la concentración e interés. ¿Cómo 
definiría el caso?",Episodio depresivo,Discapacidad conductual,Trastorno mental y del comportamiento,Problema psicosocial,A
"En un establecimiento de salud el director asume un liderazgo que en sus decisiones es un dictador que es arbitrario 
y lleno de prejuicios, insiste en que él es la única persona que tiene la razón, no permite discusiones lógicas ni de 
otro tipo y se inclina solo por los métodos y metas que él mismo ha seleccionado. ¿Cuál es el tipo de liderazgo que 
está asumiendo?",Liberal,Autocrático,Arbitrario,Déspota,B
"El grado en que un instrumento produce resultados consistentes y coherentes se denomina ...... y el grado en que 
un instrumento en verdad mide la variable que se busca medir se denomina...",confiabilidad / validez.,piloto / confiabilidad.,validez / objetividad.,validez de constructo / validez de criterio.,A
"En los establecimientos de salud categoría I-4 cuenta como mínimo para la atención ambulatoria e internamiento 
con capacidad resolutiva con las UPSS de consulta externa, ....... y farmacia.",central de esterilización,hospitalización,nutrición,patología clínica,D
"En un establecimiento de salud de Cusco, una puérpera inmediata le pide a la obstetra que su placenta le sea 
devuelta para seguir una tradición ancestral, a lo cual ella accede respetuosamente. Esto es un ejemplo de 
aplicación del enfoque ...... en salud materna.",transcultural,incultural,acultural,intercultural,D
"¿Cuáles son los enfoques del modelo de cuidado integral en salud por curso de vida para la persona, familia y 
comunidad?","Derecho, curso de vida, genero, interculturalidad","Género, sociedad, poblacional,territorial","Cultural, genero, comunidad, sociedad","Curso de vida, sociedad, poblacional, económico",A
"Paciente acude al centro de salud presentando disnea, dolor torácico y tos. El médico, de acuerdo al examen clínico 
desea descartar derrame pleural, envía una radiografía de tórax. ¿Cuáles son las proyecciones que realiza?",Frontal P-A,Frontal A-P y Lateral,Frontal P-A y lordótica,Frontal P-A y lateral,D
"En el centro de salud de la Oroya, en una reunión entre representantes de la DIRESA, Red de salud y personal de 
salud, junto a las autoridades, agentes y autoridades comunales se va implementar la metodología del DIS (diálogo 
intercultural en salud). ¿Cuál es el primer momento en su implementación?","Reconocimiento de actores, difusión y preparación del diálogo",Análisis sociocultural e identificación de prioridades de salud,Programación de actividades,"Planificación, acuerdos y compromisos",A
"En un establecimiento de salud I-4 en el área de radiología, se ha colocado una bolsa para la recolección de 
residuos sólidos, según su clasificación la bolsa roja estaría considerada para residuos:",Películas radiográficas,Bio contaminados,Especiales,Comunes,B
"Según el estudio de contactos. ¿Cuántos controles como mínimo deben recibir los contactos de casos de TB 
resistente?",2,3,6,4,C
¿Cuál es el objetivo de la epidemiología digital y la epidemiología tradicional?,Medir y describir las enfermedades y sus determinantes,Medir las patologías,Cuantificar las enfermedades,Describir las enfermedades,A
"Dentro de la ética del ejercicio profesional del tecnólogo médico en radiología deberá desarrollar sus funciones en 
el área que:",Acredite su titulo profesional,El jefe médico indique,Laboratorio necesite,Se necesite en el centro de salud,A
"Madre acude al establecimiento de salud con su recién nacido, comenta que su niño no reacciona con sonidos 
fuertes desde que fue dado de alta; por lo que se le realiza el cribado neonatal para descartar hipoacusia. ¿A qué 
tipo de prevención corresponde?",Terciaria,Primordial,Primaria,Secundaria,D
"En el 2026 el Centro de Salud ""Palca"" será líder en la atención primaria en salud con calidad, calidez, equidad y 
eficiencia, logrando usuarios internos y externos satisfechos para conseguir estilos de vida saludables. Esto 
constituye la ...... de la institución.",meta,estrategia,misión,visión,D
"Las imágenes radiográficas serán archivadas en forma pasiva sea de medio físico como placas, medios digitales u 
otros, debiendo este archivo estar supervisado y controlado por el médico responsable del establecimiento de 
salud, bajo las normas establecidas. ¿Cuánto es el tiempo de archivo pasivo de estas imágenes radiográficas?",6 meses,10 años,5 años,15 años,D
"Paciente varón de 35 años acude a un centro de salud tras haber recibido un golpe directo en el esternón con una 
madera, el cual manifiesta mucho dolor en la zona y sobre todo a la inspiración, el medico solicita radiografía de 
esternón. ¿Qué proyecciones radiográficas realizaría?",Axial en Y y lateral,OPD y lateral,OAD y axial,OAD y lateral,D
"En esta relación de la cultura organizacional y el clima organizacional, con respecto a la temporalidad podemos 
decir lo siguiente que es:",Duradera / Temporal,Temporal / Duradera,Duradera / Duradera,Temporal / Temporal,A
"Paciente de sexo masculino de 25 años acude al centro de salud de su localidad presentando dolor intenso en el 
codo producto de una caída. Al ser evaluado por el médico solicita una radiografía de codo para descartar fractura 
y/o luxación. ¿Cuáles serian las proyecciones radiográficas a realizar?",Rx de codo frontal (A-P) y lateral,Rx de muñeca frontal (P-A) y oblicua,Rx de codo frontal (A-P) y oblicua,Rx de codo tangencial (A-P) y oblicua,A
"Con respecto a los eventos supuestamente atribuibles a la vacunación o inmunización graves (ESAVI grave), la 
notificación de estos eventos al sistema de vigilancia epidemiológica es:",No es necesaria.,Necesaria.,Opcional.,Obligatoria.,D
"En un establecimiento de salud se está realizando un spot radial en idioma quechua para ser difundida en su radio 
local. Esto es un ejemplo de medio de expresión que garantiza la...",creatividad.,política radial.,diversidad cultural.,responsabilidad étnica.,C
"Es toda actividad temporal o permanente, remunerada u honoraria, realizada por una persona en nombre o al 
servicio de las entidades de la administración pública, en cualquiera de sus niveles jerárquicos. Nos referimos a:",Actividad laboral,Función administrativa,Función pública,Puesto laboral,C
"Niño de 3 años es llevado por su tía para control de CRED en un establecimiento de categoría I-1. Durante la 
atención se toma conocimiento de fallecimiento de sus padres. ¿Cuál es la conducta a seguir con la tutora del niño 
después de culminar la atención?","Referencia a un establecimiento I-2 para evaluación de síntomas ansiosos, depresivos","Referencia a un CSMC, o a un EESS I-3, I-4 que cuente con psicólogo","Hacer de conocimiento a la DEMUNA, INABIF, CEM o un similar para el seguimiento del caso",Brindar consejería en salud mental a la tía y elaborar el plan de atención individualizado,B
