questions,option_A,option_B,option_C,option_D,correct_answer
"Se define como atención integral de salud de la y el joven, a aquella que permite evaluar su ......, identificando 
precozmente ......, así como ......, con el objeto de intervenir en forma oportuna e integral, con enfoque preventivo.",estado de salud / los factores y conductas de riesgo / los problemas de salud,estado de salud / los elementos y conductas de riesgo / las dificultades de salud,condición de salud / los factores de riesgo / los problemas de salud integral,estado nutricional / los factores y conductas de riesgo / las complicaciones de salud,A
"El hospital regional de Amazonas, ante un caso de gestante de 28 semanas con diagnóstico de espina bífida, 
solicita una ….... a los médicos especialistas del Instituto Materno Perinatal, con el fin de compartir recursos de 
información y conocimiento para la toma conjunta de decisiones.",teleconsultoría,telejuntamédica,telemonitoreo,telegestión,B
¿Qué tipo de actividad educativa de salud utiliza la metodología denominada aprender- haciendo?,Sesión educativa,Sesión demostrativa,Actividades promocionales,Talleres de salud,B
"En el servicio de nutrición de un EESS, se ha realizado el proceso de contratación para la alimentación de los 
pacientes y personal de guardia. Uno de los requisitos necesarios para la prestación es aquella que asegura la 
calidad sanitaria e inocuidad de los productos, y que deben cumplir con los principios generales de higiene (PGH), 
que comprenden:",Las buenas prácticas de manipulación (BPM) y los programas de higiene y saneamiento (PHS),Las buenas prácticas de manipulación (BPM) y los programas de higiene y control sanitario (PHCS),Las buenas prácticas de inocuidad (BPI) y los programas de higiene y limpieza (PHL),Las buenas prácticas de higiene (BPH) y los programas de higiene y saneamiento (PHS),A
"Es una variable que puede medirse directamente y que refleja el estado de salud de la gente de una comunidad, 
pueden usarse como componentes para calcular un índice de desarrollo social más general. El mejor ejemplo es el 
índice de desarrollo humano, que jerarquiza los países cada año según una combinación de nivel de desarrollo 
económico, nivel de alfabetización, educación y esperanza de vida, nos referimos a:",Factor de salud,Factor de riesgo,Indicador de salud,Determinante de salud,C
"¿Cuál es la dosis de suplementación con hierro elemental en mg y la duración en meses para niños de 36 a 59 
meses en forma diaria según Norma Técnica de prevención y control de la anemia?",15/2,60/1,30/3,25/6,C
"En el 2026 el Centro de Salud ""Palca"" será líder en la atención primaria en salud con calidad, calidez, equidad y 
eficiencia, logrando usuarios internos y externos satisfechos para conseguir estilos de vida saludables. Esto 
constituye la ...... de la institución.",estrategia,visión,misión,meta,B
"¿Cuál es la enfermedad zoonótica relacionada al acceso a saneamiento básico, se contagia a través del contacto 
con la orina de animales infectados o agua contaminada y su prevención a través de la protección de fuentes de 
agua, disposición adecuada de basuras y excretas, control de roedores y protección personal?",Leptospirosis,Tifus,Peste,Carbunco,A
"Varón de 65 años con diabetes mellitus tipo 2 acude a consulta nutricional y se le diagnostica obesidad tipo 1, 
¿Cuál sería una de las metas a mediano plazo en el primer año de tratamiento en relación a su peso corporal?",Aumento de masa corporal,Perímetro abdominal menor a 80 cm,Disminuir 10 kg,Disminuir un 7%,D
"Varón acude al establecimiento I–2 y solicita al jefe del PS información acerca del tratamiento que su señora esposa 
se realiza en Planificación Familiar todos los meses, está muy alterado. El jefe del establecimiento informa que 
debe guardar reserva respecto a la información referente a su esposa. ¿Qué deber del servidor público se está 
aplicando en este caso?",Transparencia,Neutralidad,Responsabilidad,Discreción,D
"Es una intervención de salud pública que desarrolla procesos que permiten a la población desarrollar habilidades 
personales y generar mecanismo administrativos, organizativos y políticos que faciliten a las personas y grupos 
para tener mayor control sobre la salud y sus determinantes. Las actividades de ......de la salud se realizan en todos 
los niveles de atención y sus respectivas categorías.",rehabilitación,prevención,recuperación,promoción,D
"Paciente adulta con diagnóstico de anorexia nerviosa, acude a evaluación nutricional, al evaluarse por 
antropometría se obtiene un IMC de 16.8 kg/m2 ¿Qué clasificación le corresponde según la Organización Mundial 
de la Salud para delgadez en adultos?",Grave,Extremo,Moderada,Leve,C
"Un establecimiento de salud del primer nivel de atención con capacidad resolutiva para satisfacer las necesidades 
de salud de la persona, familia y comunidad, en régimen ambulatorio en atención de 12 horas. Cuenta con población 
asignada, con dos o más médicos cirujanos, odontólogo, enfermera, obstetra; personal técnico de enfermería, 
laboratorio y farmacia. ¿A qué categoría pertenece?",I-4,I-2,I-3,I-1,C
"Para la planificación del taller de inicio “Alimentación y Nutrición” en el CS San Martín, el nutricionista elige entre 
una de las tres temáticas de las Guías Alimentarias para la Población Peruana, teniendo en cuenta que el conjunto 
de mensajes a la población promueve la elección y consumo de alimentos naturales y recomienda consumir con 
moderación los alimentos procesados. La temática elegida será:","Prepara comidas y platos con alimentos naturales, prefiere alimentos naturales y práctica vida saludable.",Practica un estilo de vida saludable.,"Prepara comidas y platos con alimentos naturales, y recurre a la rica y variada tradición culinaria del Perú.",Prefiere y elige alimentos naturales como la base de tu alimentación y evita los alimentos ultra-procesados.,D
"Alberto cría 50 gallinas y 50 patos en su vivienda, acude al centro porque la mitad de sus aves amanecieron muertas 
y muchas tienen ""moquillo"", quiere comprar alguna medicina para tratar a su aves enfermas. ¿A qué tipo de evento 
corresponde el caso y cuál es la conducta a seguir?",Es una zoonosis y se debe eliminar a las aves enfermas en coordinación con el municipio,Es una epizootia y debe notificarse al sistema de vigilancia epidemiológica,Es un evento usual y su manejo solo corresponde a SENASA y al municipio,Es una zoonosis y debe reportarse al sistema de vigilancia epidemiológica,B
"Cuando respeto los intereses, las preferencias y la capacidad de decisión de los sujetos, nos referimos a:",Autonomía,Benevolencia,Justicia,No maleficencia,A
"En el establecimiento I-3 se identificó una oportunidad de mejora en el proceso de atención en la consulta médica; 
se identificaron las posibles causas del problema clave a través de la espina de Ishikawa, luego se evaluaron la 
aplicabilidad de las soluciones, costo en recursos y esfuerzos, así como las posibles resistencias al cambio, para 
seguir con el…",seguimiento.,plan de acción.,resultado.,indicador.,B
"La composición de la ración de alimentos del PCA-PANTBC cubre aproximadamente el ......% de los requerimientos 
nutricionales calórico-proteico al mes, de la persona afectada por tuberculosis y a cuatro contactos 
intradomiciliarios.",40,60,80,50,D
"Adulto mayor de 75 años se acerca al EESS de Juliaca, el profesional nutricionista le aplica la Valoración Clínica 
del Adulto Mayor.......que incluye: la valoración funcional, mental, del estado nutricional, de fragilidad, socio familiar, 
dental, identificación de comorbilidades y principales síndromes y problemas geriátricos.",Corta,Crónico,Breve,Completa,A
"La nutricionista está evaluando a un paciente adulto en consulta externa, y siguiendo el proceso de atención 
nutricional (PAN), le toca realizar el tercer paso, que es la…...nutricional.",seguimiento,intervención,valoración,monitorización,B
"El profesional de salud coordina actividades con la comunidad quechua hablante, estrategias de atención basadas 
en valores principios, derechos y respeto a la diferencia y la diversidad cultural, el objetivo es lograr el 
entendimiento, comprensión del sistema de salud y la medicina tradicional. Este enunciado corresponde a:",Agenda de salud,Diálogo intercultural,Actores sociales,Acuerdo de salud,B
"El …... de los equipos es uno de los factores que influyen decisivamente en la mejora de la calidad asistencial y en 
los resultados sobre la salud de la población.",responsable,liderazgo,coordinador,jefe,B
"En un establecimiento de salud se esta realizando un spot radial en idioma quechua para ser difundida en su radio 
local. Esto es un ejemplo de medio de expresión que garantiza la...",responsabilidad étnica.,diversidad cultural.,creatividad.,política radial.,B
"En el centro de salud de la Oroya, en una reunión entre representantes de la DIRESA, red de salud y personal de 
salud, junto a las autoridades, agentes y autoridades comunales se va implementar la metodología del DIS (diálogo 
intercultural en salud). ¿Cuál es el primer momento en su implementación?",Análisis sociocultural e identificación de prioridades de salud,"Planificación, acuerdos y compromisos",Programación de actividades,"Reconocimiento de actores, difusión y preparación del diálogo",D
"Es el conjunto de referencias compartidas entre todos, como resultado de una historia y de significados comunes 
que se dan a las situaciones y a las relaciones mediante el lenguaje cotidiano. Se forja y modifica en las relaciones 
de cotidianeidad de la organización. ¿A qué corresponde esta definición?",Ambiente laboral,Cultura organizacional,Clima institucional,Función institucional,B
"Pablo llega a consulta médica con su hija de 3 años, la niña presenta fiebre de 38°C desde hace siete días sin 
causa conocida, petequias en miembros superiores, palidez conjuntival y palmar, signos y síntomas que me hacen 
pensar en......, y debo referirlo antes de las ...... horas a una IPRESS de tercer nivel de atención.",hepatitis / 48,TB / 24,anemia / 72,cáncer / 72,D
"El programa de mejora continua es un proceso ...... y sistemático dirigido a obtener un rendimiento mayor de un 
proceso, aumentar la ...… de un servicio o disminuir el costo de obtención de actividades que ya se desarrollan de 
forma habitual.",continuo / producción,estructurado / calidad,planificado / oferta,proyectado / demanda,B
"Niño de 6 años, es llevado al puesto de salud I-1 por presentar fiebre, con erupción máculo papular no vesicular en 
cara y tronco, el personal sospecha de sarampión. Dentro del sistema de vigilancia epidemiológica. ¿Cuál es la 
conducta a seguir?",Toma de muestra en el mismo puesto de salud y seguimiento a los contactos del niño,Monitoreo del paciente y barrido con vacunación SPR a la comunidad,Notificación inmediata y coordinación con el establecimiento con laboratorio mas cercano para la toma de,Referir al niño al establecimiento de salud con mayor capacidad resolutiva para toma de muestra,C
"¿Es el resultado de la interacción de múltiples factores: biológicos, económicos, políticos, sociales, de organización 
de servicios, de estilos de vida y de patrones culturales de la población?",Salud,Enfermedad,Determinante social,Proceso de salud-enfermedad,D
"En aquellos servicios de salud con alta concentración indígena y de acuerdo a las normas e instrucciones del 
Ministerio de Salud, el Jefe del EESS deberá programar, ejecutar y evaluar ….... con enfoque intercultural en salud.",acciones y actividades,planes y estrategias,planes y actividades,estrategias y acciones,C
"La valoración nutricional antropométrica de la niña y del niño, como parte de una evaluación integral, debe ser 
complementada con ......según la cartera de servicios de salud.",exámenes bioquímicos,seguimiento nutricional,ficha de tamizaje,ficha familiar,A
"La nutricionista que llegó a trabajar al distrito de Unamarca en Apurímac, es la primera vez que conoce el lugar, su 
primera labor antes de empezar a laborar es identificar y presentarse ante las diversas comunidades existentes en 
la región, sus representantes y lideres comunitarios ¿Qué tipo de enfoque intercultural se está aplicando?",Relación con pueblos indígenas,Dialogo intercultural,Relación territorial,Intervención intercultural,A
"Dentro del plan multisectorial para la prevención y reducción de la anemia materno infantil en el Perú, ¿Cuál es la 
unidad de medida para la actividad sesión demostrativa de preparación de alimentos y grupos de apoyo para los 
padres de niñas y niños menores de 3 años?",Niñas y niños,Persona,Gestantes,Familia,D
"La ...... es la relación de respeto que se establece entre las personas de diversos contextos culturales y étnicos, 
respecto a la manera que cada uno tiene para entender el proceso de salud-enfermedad, considerando sus 
conocimientos, creencias, interpretaciones y prácticas.",inclusión social,interculturalidad en salud,pertinencia cultural,calidad de atención intercultural,B
"En Huánuco encontramos una alta tasa de desnutrición motivo por el cual la DIRESA dispuso la contratación de 
personal de salud aplicando las políticas públicas de salud con enfoque en área materno infantil, educativas, así 
como políticas laborales para la mejora de indicadores ¿Qué tipo de determinante social se aborda?",Psicosocial,Estructural,Ambiental,Intermediario,B
"La nutricionista del Centro de Salud Poques, identifica que hay un alto índice de malnutrición en los niños de la 
institución educativa local, situación que advierte al director y personal docente. Menciona la principal acción a 
desarrollar con el sector educación en el nivel local",Realizar escuela de padres,Gestionar ante el municipio el apoyo alimentario,Promover kioskos y comedores escolares saludables,Capacitar a vigías escolares,C
"Un profesional de salud que labora en el CS Huáscar y realiza solo turno mañana, fue invitada por un laboratorio 
farmacéutico para una presentación de un producto, asistiendo dentro de su hora laboral sin permiso alguno, ¿Qué 
situación alejada de la ética pública a cometido esta servidora?",Práctica cuestionable,Inconducta funcional,Inmoralidad,Corrupción,B
"En el CS Huáscar se viene evaluando la producción de dosajes de hemoglobina en Laboratorio, tomándose en 
cuenta la gran demanda de muestras en los últimos tres meses, la DIRIS decidió abrir convocatoria ante la alta 
demanda ¿Qué instrumento de gestión nos puede brindar la descripción del puesto?",Manual de perfiles de puestos,Contrato administrativo de servicios,Término de referencia,Especificaciones laborales,A
"¿Cuál es el proceso nutricional que incluye la evaluación, diagnóstico, elaboración de indicaciones nutricionales 
para personas sanas o enfermas, desarrollado por el profesional nutricionista colegiado y habilitado?",Evaluación nutricional,Consejería nutricional,Atención nutricional,Consulta nutricional,D
"A Pablo le piden analizar la situación actual del aspecto sanitario del EESS al que ha sido asignado para realizar 
su SERUMS, realizando su Análisis FODA, se encuentra con “una alta demanda de pacientes insatisfechos”, él 
considera este ítem en:",Oportunidad,Amenaza,Debilidad,Fortaleza,B
"Adulto varón de 49 años, acaba de recibir el diagnóstico de hipertenso, se interconsulta al servicio de nutrición para 
su atención. El nutricionista plantea las características de su plan de alimentación, las cuales incluyen un régimen...","fraccionado en tres tiempos, insuficiente e hipocalórico.","moderado e insuficiente, personalizado y restrictivo en sodio.","equilibrado, personalizado, fraccionado, variado y completo.","hiposódico, hipograso y fraccionado.",C
"El responsable del establecimiento de salud, está recibiendo la relación y stock de materiales e insumos para la 
atención de la anemia y se percata que hay productos vencidos (hace un mes), que ya no pueden ser consumidos 
para la atención. ¿Cuál es el procedimiento a seguir?",Devolver a farmacia con informe,Eliminar el producto,Solicitar a farmacia la rotación a otro establecimiento de salud,Mantenerlo en su stock hasta nuevo requerimiento,A
"La evaluación semestral en DIRIS Lima Centro destaco la labor del logro de indicadores de gestión, alcanzando el 
cumplimiento de los objetivos, por el cual el personal accedió al incentivo económico ¿Qué factores vienen 
favoreciendo la cooperación intersectorial en apoyo a la atención primaria de salud?",Formulación clara de políticas y estrategias de desarrollo,Grupos laborales,Eficacia de la gestión sindical,Apoyo económico por organismos internacionales,A
"Un joven de 30 años en una comunidad se cae del puente sufriendo múltiples lesiones, encontrándose en una zona 
de difícil acceso; inmediatamente los pobladores, el agente de salud, el gobernador; coordinan su traslado al 
establecimiento de salud. ¿A que tipo de vigilancia corresponde?",De atención,Comunitaria en salud,De escenarios,Epidemiológica,B
"Comprende la sucesión de eventos que ocurren a lo largo de la existencia de las personas y la población, los cuales 
interactúan para influir en su salud desde la preconcepción hasta la muerte, hablamos de:",Ciclo de vida,Curso de vida,Cuidado integral,Etapa de vida,B
"Puérpera de 12 horas se encuentra internada en el EESS I-4, en el desayuno ha recibido su ración de alimentos, 
sin embargo, al abrir el vaso con bebida (avena c/leche) ha notado un olor peculiar, no propio del cereal, por lo que 
notifica al nutricionista, éste verifica y recoge el producto, registra y levanta su acta, indicando que el principio de 
......, ha sido trasgredido y por lo cual realiza informe al concesionario para la ......del producto.",retención/vigilancia sanitaria,buenas prácticas de manipulación/ higiene,contaminación cruzada/ inocuidad,inocuidad de los alimentos/ trazabilidad,D
"Un nutricionista que ingresa a laborar al EESS La Perla, le piden adecuar el consultorio para atención de la persona 
adolescente, él solicita a la administración el equipo mínimo de valoración nutricional antropométrica, que está 
compuesto por...","una balanza con medidor de grasa, un tallímetro y una cinta inextensible.","una balanza de plataforma, un tallímetro de pared y una cinta métrica.","una balanza de plataforma, un tallímetro y una cinta métrica en buen estado.","una balanza de pie, un tallímetro de madera y una cinta métrica en buen estado.",C
"En un establecimiento de salud de Yurimaguas se han reunido todos los profesionales de salud y han desarrollado 
su análisis FODA. Dentro de su análisis la mejora al acceso digital y mayor conectividad en esta zona rural se 
considera una:",Debilidad,Fortaleza,Amenaza,Oportunidad,D
"Según la guía de atención nutricional en el paciente con tuberculosis, la suplementación de micronutrientes y 
macronutrientes se brinda cuando la ingesta…",es menor del 60%.,es menor al 80%.,es nula.,solo es sólida.,A
"Mujer acude a consulta nutricional con su hijo de 9 meses. Su duda planteada al profesional nutricionista es sobre 
la frecuencia de consumo de las comidas diarias. Ella le da 2 comidas al día y pecho a libre demanda, por lo que 
no sabe si está acorde a la edad de su niño la alimentación. ¿Qué frecuencia le indicaría usted?","3 comidas diarias, 2 refrigerios","3 comidas diarias, pecho a libre demanda","2 comidas diarias, 1 refrigerio, pecho a libre demanda","3 comidas diarias, 1 refrigerio, pecho a libre demanda",D
"Para medir el Objetivo Estratégico Institucional 1: ""Prevenir, vigilar, controlar y reducir el impacto de las 
enfermedades, daños y condiciones que afectan la salud de la población, con énfasis en las prioridades nacionales"", 
que indicador utilizaría:",Proporción de población afiliada a un seguro de salud,Proporción de población afiliada al SIS,Proporción de gasto de bolsillo del hogar con respecto al gasto total en salud,Prevalencia de desnutrición crónica en niñas y niños menores de 5 años de edad,D
"Un técnico de enfermería ingresa a trabajar al servicio de nutrición en un EESS I-4, le indican que debe seguir la 
estrategia multimodal de la OMS para mejorar la higiene de manos. Teniendo en cuenta que hoy en el servicio le 
toca alimentar a los pacientes del área de puerperio, ¿En qué momentos aplicará la higiene de manos?",(1) antes del contacto con el paciente y (2) antes de realizar una tarea aséptica,(1) antes del contacto con el paciente y (4) después del contacto con el paciente,(1) antes del contacto con el paciente y (5) después del contacto con el entorno del paciente,(2) antes de realizar una tarea aséptica y (3) después del riesgo de exposición a fluidos corporales,B
"¿Cuál es la causa principal  de contagio de Hepatitis B en el personal de salud  de una IPRESS, que ocurre por 
exposición a sangre o fluidos corporales?",Vías de trasmisión sexual,Accidentes cortopunzantes y exposición a mucosas,Procedimientos médicos de alto riesgo,Atenciones a pacientes con heridas abiertas,B
"¿Cómo se denomina al proceso que se inicia con la exposición de un huésped susceptible a un agente causal y 
termina con la recuperación, la discapacidad o la muerte?",Período prepatogénico de la enfermedad,Periodo patogénico de la enfermedad,Historia natural de la enfermedad,Proceso salud enfermedad,C
"¿Cuál es el almacenamiento temporal de residuos sólidos realizado en forma inmediata en el ambiente de 
generación; que para efectos de la Norma Técnica de Salud son los depósitos, contenedores o recipientes situados 
en las áreas o servicios del EESS?",Intermedio,Final,Primario,Central,C
"El EESS Conde de la Vega realizo evaluación de indicadores de seguimiento de anemia en niños menores de un 
año, realizando vigilancia alimentaria durante seis meses analizando la Hb, ingesta alimentaria, dosis de la 
medicación, adherencia al tratamiento, controles CRED, vacunación, controles nutricionales ¿Qué componente del 
Sistema de Vigilancia Alimentaria venimos aplicando?",Salida,Procesamiento,Tabulación,Emisión de información,B
"En un EESS de categoría I-3 con población asignada, la nutricionista ingresó hace 2 meses y realiza intervenciones 
nutricionales en niños menores de cinco años ¿Qué tipo de atenciones de salud corresponden a este nivel?",Presuntivas y definitivas,Recuperación y rehabilitación,Intramural y extramural,Técnicos y políticos,C
"¿Cuál es el episodio en el cual dos o más personas presentan una enfermedad similar después de ingerir alimentos, 
incluidas las bebidas, del mismo origen y donde la evidencia epidemiológica o el análisis de laboratorio implica a 
los alimentos como vehículos de la misma?",Caso de ETA,Brote propagado,Brote de ETA,Alimento sospechoso,C
La investigación cualitativa se caracteriza por ser:,Objetiva,Definitiva,Descriptiva,Subjetiva,D
"El trastorno alimentario PICA, se refiere a la ingestión de sustancias no nutritivas y no alimentarias durante 
un  periodo mínimo de ...",1 año.,6 meses.,1 mes.,14 días.,C
"A qué clasificación de casos por intoxicación por metales pesados y metaloides se incluye a los niños intoxicados 
por plomo en la zona de Gambeta de la Provincia Constitucional del Callao:",Intoxicación en el hogar,Intoxicación accidental,Intoxicación ocupacional,Intoxicación poblacional,D
"¿Cuál es el indicador que permite determinar y dar a conocer la distribución de las determinantes sociales de la 
salud, la morbimortalidad en territorios o grupos poblacionales de un ámbito geográfico determinado?",Diferencia de riesgo de un evento de un interés sanitario,Crecimiento de un evento de interés sanitario,Razón de riesgo de evento de interés sanitario,Concentración de un evento de interés sanitario,D
"En la atención preconcepcional/pregestacional se indica suplemento de ......mg de ácido fólico al día, ......meses 
antes de la concepción.",1 / tres,0.5 / tres,1.5 / nueve,2 / dos,A
"Niño de 12 meses es llevado por su madre al control nutricional, presenta peso de 7200 g y talla 74 cm ¿Qué tipo 
de desnutrición tiene según indicador antropométrico?",Mixta,Aguda,Global,Crónica,C
Una de las barreras de la comunicación intercultural se debe a ...,dificultad de captar al otro o falta de empatía.,aceptar ideas del otro.,lenguaje claro al receptor.,imaginar lo que el otro quiere decir y darlo por hecho.,A
"Sebastian acaba de ser diagnosticado con tuberculosis, en su primera consulta nutricional le evalúan el porcentaje 
de pérdida de peso (%PP) de los últimos 6 meses, resultando una pérdida de peso del 7%, lo cual se clasifica 
como:",Leve,Moderado,Grave,Severo,B
"Usted es el responsable del área de recepción de muestras del laboratorio y verificará las condiciones de las 
muestras recogidas en un hospital después de presentarse un probable brote de ETA. ¿Cuándo no serán aceptadas 
las muestras para efectuar los ensayos?",Se haya conservado la integridad de las muestra hasta su llegada al laboratorio,Se verifique una temperatura inapropiada durante el transporte,La cantidad de muestra es suficiente,Las solicitudes de ensayo indiquen toda la información requerida,B
