questions,option_A,option_B,option_C,option_D,correct_answer
"Cirujano dentista realiza exodoncia a paciente. Posterior al procedimiento quirúrgico,  procede a retirar la aguja y el 
anestésico de la jeringa cárpule dental para su eliminación. El consultorio no cuenta con recipiente apropiado para la 
eliminación de punzocortantes por lo que lo desecha en el tacho con bolsa de color negro. ¿Qué medida esta 
infringiendo?",Bioseguridad,Desinfección,Limpieza,Descontaminación,A
"Cuando se desea implementar una intervención sanitaria, se planifica, se hace, se comprueban los resultados y se actúa; 
se está desarrollando el ciclo de:",Retroalimentación,Reflexión,Mejora continua,Planificación,C
"Supervisar implica necesariamente comunicarse con las otras personas de una manera apropiada y significativa. La 
comunicación adecuada simplifica la supervisión, se aplica el principio de ....... en el proceso de control.",enseñanza,planeación,liderazgo,comunicación,D
"En los centros y puestos de salud, el ...... asume la responsabilidad de la gestión del SISMED debiendo designar a un 
responsable de farmacia y garantizar el soporte logístico y administrativo necesario.",jefe del establecimiento,químico farmacéutico,administrador,médico,A
"Gestante migrante quechua hablante, que acude para atención prenatal a su establecimiento de salud tiene derecho a ...",presencia solo de pareja.,traductor de idioma original.,servicios de salud con adecuación cultural.,acompañamiento de familia.,C
"El jefe de la RIS Jicamarca a evaluado un incremento en la prevalencia de caries dental en la población infantil de Campiña 
durante el 2025, esta localidad no cuenta con red de agua potable ni de alcantarillado. Si, requiere orientar las 
intervenciones sanitarias hacia la solución de las necesidades de salud locales priorizadas. ¿Qué documento de gestión 
participativa debe elaborar?",Plan Concertado de Desarrollo Local,Plan Operativo Institucional,Plan de Salud Local,Análisis de la Situación de Salud Local,C
"Adolescente de 15 años con Síndrome de Down y antecedente de cardiopatía, es atendido en el consultorio odontológico. 
Examen: caries dental con compromiso de dentina en piezas 1.6, 2.6, 3.6, 4.6; el plan de tratamiento incluye restaurar las 
piezas dentales comprometidas. ¿Cuál es el tratamiento de primera elección a aplicar?",Aplicación de Barniz fluorado,Operatoria instrumento de rotación,Aplicación de sellantes,Tratamiento restaurador atraumático,D
"En un PS I-2 de Chumbivilcas, el cirujano dentista atiende a un joven con sobrepeso; quien refiere comer dulces y bebidas 
azucaradas acompañando a su pan con chicharrón. Este conjunto de circunstancias que influyen en la salud. ¿A qué tipo 
de determinantes de la salud corresponden?",Sociales,Ambientales,Estructurales,Intermedios,D
"En una organización de salud la percepción colectiva de satisfacción de los servidores civiles sobre el ambiente de trabajo 
se conoce como:",Clima organizacional,Sistema de la organización,Promoción de la organización,Cultura organizacional,A
"En el centro de salud Yanacoto han implementado el sistema de Historia Clínica Electrónica-MINSA (SIHCE-MINSA), que 
contempla el módulo de salud bucal. El cirujano dentista realiza el odontograma y el registro de los datos del paciente. 
¿Qué es necesario para refrendar su contenido?",No es necesario refrendarla,Uso de la firma digital,Uso de firma en fotografía,Uso del sello físico,B
"Persona con discapacidad acude al consultorio odontológico para atención. Al revisar la HC, ésta, no cuenta con 
información suficiente sobre la condición de salud del paciente. Según la Directiva Sanitaria para el manejo de la atención 
odontoestomatológica a la persona con discapacidad. ¿Qué debe realizar el cirujano dentista?",El plan de tratamiento,La interconsulta con el médico cirujano del EESS,No realiza ninguna acción,La evaluación oral completa y registro en la HC,B
"Puérpera acude al consultorio de odontología, por presentar manchas blancas en los dientes, refiere que le acaban de 
diagnosticar anemia y que ese día inicia su tratamiento con sulfato ferroso. Se le realiza el tratamiento preventivo 
odontológico y se le recomienda continuar con su tratamiento para la anemia; se le indica que le van a realizar una visita 
para monitorear su adherencia al tratamiento. ¿A los cuántos días se realiza el seguimiento una vez iniciada el tratamiento 
de anemia?",15,42,30,7,D
"Durante el servicio de seguimiento farmacoterapéutico, se debe recabar información sensible del paciente como 
diagnósticos, datos personales, tratamiento farmacológico, entre otros. Estos datos requiere que el personal de salud 
solicite el consentimiento al usuario, de no hacerlo ¿qué aspecto ético se vulnera?",Confidencialidad,No maleficencia,Respeto a la autonomía,Beneficencia,C
"Gonzalo, un joven de 24 años proveniente de la comunidad amazónica acude al CS Huayna Cápac para consulta médica 
y es derivado a los servicios de psicología, obstetricia y nutrición. ¿Qué tipo de enfoque de derecho se viene aplicando?",Accesibilidad a salud,Equidad de género e interculturalidad,Integralidad e inclusión,Derecho atención oportuna,B
"Mujer diabética controlada, acude al consultorio odontológico para evaluación, refiere tener la boca seca. Examen: placa 
bacteriana, hiperplasia gingival, no se detectan bolsas periodontales. Se le realiza la eliminación del cálculo supragingival 
y se le brinda orientación sobre el cuidado bucal. Según la directiva sanitaria para la atención estomatológica de pacientes 
con enfermedades no trasmisibles. ¿Qué otra acción se debe realizar?",Continuar con la atención según demanda,Llevar un registro y control periódico de estos pacientes,Sugerir abandono de tratamiento farmacológico,Control anual para evaluar cambios,B
"Adulto mayor es derivado por la nutricionista al consultorio de odontología. Examen: se identifica riesgos y daños del 
sistema estomatognático; se establece y ejecuta el plan de tratamiento bucal. Dentro del paquete de cuidado integral, 
estos procedimientos corresponden a:",Cuidados familiares,Consejería,Valoración clínica,Cuidado de salud preventiva,C
"El jefe del establecimiento de salud de Paucartambo requiere de hemoglobinómetros para realizar los controles de 
hemoglobina durante las visitas a la comunidad. La anemia es la primera morbilidad en el distrito y sobre todo en su 
localidad. Ha decidido presentar su requerimiento al alcalde. ¿Qué documento de gestión usará para sustentar lo 
requerido?",PEI,PPR,ASIS,POI,C
"El odontólogo de un establecimiento de salud al evidenciar la alta prevalencia de caries dental en los niños menores de 
3 años de su localidad, decide la implementación de estrategias de prevención desde los hogares. Para ello, orienta a los 
padres sobre las medidas generales en el manejo de caries relacionadas con la alimentación. ¿Cuál es la estrategia a 
implementar?",Cepillado dental con pasta dental 1000 ppm en dosis equivalente a 0.25 ml,Incentivar el consumo de carbohidratos fermentables,Retrasar al máximo la introducción de azúcares en la dieta del niño,Uso de hilo dental cuando exista contacto entre dientes,C
En relación a la terapia preventiva de la tuberculosis en contactos con TB sensible. ¿Cuál es la indicación?,"La administración es de lunes a sábado, no incluye feriados",El esquema de elección en mayores de 2 años es 3 HR,"La administración es de lunes a domingo, incluido feriados",El esquema de elección en menores de 2 años es 3 HP,C
"Usted acaba de ganar su plaza SERUMS, y en su primer día de trabajo, su jefatura le indica que se encuentran en el 
proceso de búsqueda de información a fin de elaborar el documento que oriente una gestión eficiente en salud acorde 
con los procesos de planificación. ¿Cuál es el documento?",Análisis de la Vulnerabilidad territorial,Análisis Global de los Determinantes de la Salud,Análisis Global del Estado de la Salud,Análisis de Situación de Salud,D
"Cerca al río Huaycoloro se encontró bolsas con residuos sólidos biocontaminados que correspondían a tubos con sangre 
utilizados en los laboratorios clínicos; esta situación puso en alerta a la comunidad por una posible contaminación del 
ambiente. Con respecto a la gestión de residuos sólidos. ¿Cómo considera usted esta situación?",Control en la fuente de residuos sólidos,Disposición final de residuos sólidos,Mala práctica de manejo de residuos sólidos,Disposición intermedia de los residuos sólidos,C
"Un personal de salud al ingresar a trabajar a un establecimiento de salud, el sistema administrativo de gestión de recursos 
humanos debe promover la gestión de relaciones humanas y sociales a través de procesos de:",Administración de compensaciones,Evaluación del desempeño,Inducción en el puesto laboral,Seguridad y salud en el trabajo,D
"Se encuentra usted en un centro de salud donde el ingreso es mediante transporte fluvial y debido a la temporada de 
lluvias no puede llegar el equipo de especialistas, con el fin de resguardar su seguridad, le indican que realizaran la 
reunión técnica de forma virtual, para todo el personal involucrado del establecimiento de salud. ¿Qué tipo de servicio de 
telesalud se aplica?",Telemedicina,Telemonitoreo,Telecapacitación,Teleconsulta,C
"Una de las medidas sanitarias que se aplica en el EESS Conde de la Vega es la eliminación inmediata de los desechos 
a fin de no generar acumulación de bacterias en el área de trabajo.¿Que medida sanitaria se emplea?",Control sanitario de desechos sólidos,Control de vectores,Evacuación de alimentos tóxicos,Eliminación de residuos,A
"El conjunto de procedimientos asistenciales a través del cual se asegura la continuidad de la atención de las necesidades 
de salud de los usuarios, transfiriéndolo del establecimiento de menor a mayor capacidad resolutiva corresponde a:",Referencia,Contrarreferencia,Atención primaria,Atención compartida,A
"Se realizan acciones de educación con los ejes temáticos de higiene y ambiente a las organizaciones de base de un 
distrito. Según el modelo de abordaje para la promoción de la salud. ¿Qué escenario se está interviniendo?",Institución educativa,Vivienda,Centro laboral,Municipio,D
"En el establecimiento de salud el personal brinda sesiones educativas sobre la prevención de la automedicación y crean 
expectativa de preocupación de los efectos secundarios. ¿Qué tipo de prevención se está desarrollando?",Secundaria,Cuaternaria,Terciaria,Primaria,D
"Se observa que hay migrantes de la selva que viven en un asentamiento humano de un distrito de Lima, que son 
discriminados y rechazados por los pobladores del distrito donde pernoctan. ¿Qué acciones debe realizar como personal 
de salud?",Imponer acciones socio educativas,Reforzar la interacción cultural,"Cambiar hábitos, costumbres y creencias",Normalizar el comportamiento de la comunidad,B
"Adolescente es evaluado en el consultorio odontológico. Al examen presenta encía marginal eritematosa y bulbosa, 
presencia de placa blanda y dura, alteración de la posición dental y caries. Se le realiza una profilaxis dental y detartraje. 
¿Qué tipo de prevención se le aplicó?",Terciaria,Cuaternaria,Secundaria,Primaria,C
"Analizando los resultados de las principales patologías nutricionales que conforman el ASIS institucional encontramos en 
la etapa de vida adulto a la obesidad con mayor incidencia evaluando factores económicos, sociales, estilos de vida, 
patrones culturales y sociales como parte causal de dicha patología. ¿Desde el punto de salud pública que estamos 
analizando?",Proceso salud enfermedad,Evaluación sanitaria,Intervención sanitaria,Análisis situacional,A
"El equipo de trabajo para evaluación de brote de IAAS (Infección Asociada a la Atención en Salud), es presidido por ...",responsable de Epidemiología.,responsable de prevención y control de IAAS.,jefe de Departamento de Enfermería.,director del EE.SS.,D
"La Obstetra fue designada a una comunidad indígena donde el 50.7% de mujeres no conoce sobre ITS y las hace 
vulnerables para contraer VIH/SIDA. Debe implementar acciones de información a esta población, tomando en cuenta 
sus características culturales, garantizando el derecho a la atención en salud. ¿A qué corresponden estas acciones?",Pertinencia cultural,Inclusión social,Interculturalidad en salud,Diálogo cultural,A
"Al terminar el turno de la consulta odontológica, el SERUM identifica que el mayor número de atendidos corresponde a 
niños mayores de 6 años a los cuales les ha realizado tratamientos restauradores, algunos no contaban con el seguro 
integral de salud (SIS), por lo que pagaron el tratamiento. ¿Qué consecuencias trae para la familia esta situación?",Afecta la calidad de vida,Gasto del bolsillo,La prevalencia aumenta con la edad,Gasto público,B
"Si la persona encargada de recomendar un antihistamínico conoce que la diferencia entre la levocetiricina y la cetiricina 
es solo el menor efecto de somnolencia, y aún así recomienda la levocetiricina a pesar de su elevado costo y suponiendo 
que la somnolencia no representaría mayor riesgo para el paciente. ¿Qué principio ético se está vulnerando?",Respeto a la autonomía,Justicia,No maleficencia,Beneficencia,D
"¿Qué situación se origina cuando una persona puede ser influida en su juicio por una intención o fin diferente al que debe 
propender por su rol?",Maleficencia,Ética,Beneficencia,Conflicto de intereses,D
"Persona con discapacidad motora y dependencia leve es diagnosticada con gingivitis asociada a placa dental. Para 
mejorar su condición de salud bucal. ¿Cuál es la conducta a seguir?",Raspaje y alisado radicular por cuadrante,No se realiza ningún tratamiento,Destartraje con ultrasonido,Raspaje y alisado radicular por arco dental,A
"El Comité Distrital de Salud (CDS) del distrito de Lurigancho, en sesión, ha aprobado el plan de acciones articuladas para 
intervenir sobre las principales enfermedades que afectan a los pobladores y reducir su impacto, contribuyendo con la 
cultura de autocuidado. ¿Cómo deben ser estas acciones?",Multidisciplinarias,Comunitarias,Participativas,Intersectoriales,D
¿Qué tipo de variable proporcionan datos nominales y datos ordinales?,Cuantitativa,Discreta,Cualitativa,Continua,C
"El jefe del establecimiento de salud nivel I-2 ha identificado que existe necesidad de otro personal técnico para las visitas 
domiciliarias porque no se logran las metas programadas. ¿En qué instrumento de gestión se debe programar 
este recurso?",Plan estratégico,Presupuesto por resultados,Plan operativo,Plan de salud local,C
"En las Buenas Prácticas de Almacenamiento se indica que ...... es la secuencia que comprende las fases o eventos de 
transporte del producto farmacéutico y dispositivo médico termo-sensible, desde su fabricación hasta su recepción por el 
usuario final, manteniendo la temperatura dentro de las especificaciones aprobadas.",el mapeo térmico,la cadena de frio,el control de temperatura,la conservación de temperatura,B
"Mujer atendida en consultorio de odontología. Examen bucal: lesiones de caries en pieza 4.7 y 1.6, un puente fijo de metal 
porcelana desde la pieza 1.3 hasta la pieza 2.3, en mal estado de conservación, la pieza 2.8 ausente. ¿Dónde se registran 
los hallazgos clínicos observados?",Historia clínica,Ficha odontoestomatológica,Periodontograma,Odontograma,D
"Varón de 70 años, beneficiario del SIS, con antecedente de patología renal, presenta odontalgia. Examen 
odontoestomatológico: pulpitis. Cirujano dentista, prescribe ibuprofeno 400 mg; ajustando la dosis a cada 12 h con las 
respectivas indicaciones de alerta ante cualquier situación que se presente. En el ámbito de la salud pública relacionado 
a los fármacos. ¿Cómo se considera esta acción?",Prescripción inapropiada de fármacos,Promoción de la prescripción segura,Diagnóstico apropiado,Uso racional de medicamentos,D
"En el modelo de abordaje de Promoción de la Salud. ¿Qué escenario nos permite trabajar con la comunidad la alta 
incidencia de anemia en el distrito de la Victoria del año en curso?",Iglesia,Familia,Colegio,Municipio,D
"Un niño que presenta necesidad de tratamiento odontológico y no cuenta con seguro de salud; presenta una limitación al 
acceso de la salud bucal debido a las barreras de tipo:",Económica,Social,Cultural,Geográfica,A
"Madre asiste con su niño de 6 años al servicio de odontología, ante la aparición de una tumefacción a nivel del maxilar 
inferior lado derecho, con un leve dolor desde día anterior. Examen bucal: no presenta lesiones cariosas, ni procesos de 
erupción dentario evidente. ¿Cuál es la acción a desarrollar?",Referencia a establecimiento nivel III,Exámenes radiográficos de la zona,Indicación farmacológica por 7 días,Mantenimiento de control por 3 días,A
"Las gestantes que cumplen con sus controles y están en constante vigilancia y evaluación por el profesional evitando 
signos de alarma y promoviendo el autocuidado. Están realizando una atención ...",gestante complicada.,estimulación prenatal.,gestante controlada.,prenatal reenfocada.,D
"Se desea ordenar el servicio de Admisión en un establecimiento de salud. ¿Hasta cuántos años de la última consulta se 
pueden tener las historias clínicas en el archivo activo?",2,10,5,3,C
"En un centro de salud I-4, el nuevo médico jefe ha reestructurado el rol central de esta institución, la población objetivo 
asignada y los atributos de la entidad. Esta construcción de elementos se denomina:",Objetivo,Indicador,Visión,Misión,D
"Las prácticas, conocimientos y creencias sanitarias diversas que incorporan medicinas basadas en plantas, animales y/o 
minerales, para mantener el bienestar, tratar y prevenir enfermedades, se conoce como medicina:",Minimalista,Tradicional,Convencional,Holistica,B
"Preescolar de 3 años presenta dolor espontáneo y tiene dificultad para comer, es examinada por cirujano dentista, quien 
observa caries en pieza 6.1 y 5.1 que afecta la dentina. ¿Qué actividad recuperativa debe realizar?",Tratamiento operatorio,Reducción de consumo de azúcares,Cepillado dental con pasta fluorada,Cambio de hábitos de alimentación,A
"Al llegar al establecimiento de salud, el serumista que adjudicó en la plaza, elaboró su plan de trabajo para las actividades 
a realizar durante el año en curso; coordinó con las madres del cunamás de la localidad y realizó sesiones educativas 
sobre cuidado de la cavidad oral y sesiones demostrativas de técnica de cepillado dental. ¿Qué tipo de actividad ha 
realizado?",Rehabilitación,Recuperación,Promoción,Prevención,C
"Durante la visita del equipo multidisciplinario a una comunidad, se identifica a una niña de 6 meses que ha iniciado su 
alimentación complementaria. La cirujana dentista observa que la niña aun no presenta dientes en boca; le indica a la 
madre acudir al consultorio odontológico cuando erupcione el primer diente de su hija. ¿Qué recomendación respecto a 
la alimentación de la niña debe dar?",Agregar solo sal pero no azúcar,Utilizar miel natural en sus preparaciones,No agregar sal ni azúcares en las preparaciones,Utilizar edulcorantes en la preparación de sus alimentos,C
"Niña de 7 meses es atendida en el consultorio odontológico. El flujo de atención establecido en el C.S., es que todo niño 
menor de 01 año reciba su paquete de cuidado integral; el cirujano dentista revisa la tarjeta de vacunación y observa que 
le falta completar la dosis de la vacuna pentavalente. ¿Cuántas dosis de esta vacuna se administra al niño <1 año?",Dos,Uno,Tres,Refuerzo,C
"En un establecimiento de salud se ha verificado problemas en la segregación de residuos contaminados por la falta de 
recipientes, utilizando tachos de residuos generales lo que constituye un problema dentro de los factores ambientales que 
ocasionan ...",calidad sanitaria.,riesgos laborales.,contaminación atmosférica.,riesgos higiénicos.,B
"¿Como se conocen a aquellos medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el 
país y que luego de una evaluación técnica especializada multidisciplinaria han demostrado ser comparativamente 
seguros, eficaces y costo efectivos y deben estar disponibles en todo momento y al alcance de la población que los 
necesita?",Genéricos,Huérfanos,Esenciales,De estrategias sanitarias,C
¿Cuál es la ciencia que trata del bien en general y de las acciones humanas en orden a su bondad o malicia?,Bioética,Moral,Conciencia,Deontología,B
"Paciente con diagnóstico de glioblastoma es evaluado en el consultorio de cuidados paliativos; manifiesta al médico que 
la dosis de fármaco que debe tomar a las 12 de la medianoche le altera el sueño por lo que ha decidido no tomarla. El 
médico realiza el ajuste en la prescripción de la hora de administración del fármaco, por lo que llegan a un acuerdo 
generando satisfacción y compromiso en el paciente. ¿Qué tipo de atención está realizando?",Atención centrada en la persona,Atención primaria renovada,Atención centrada en la familia,Atención centrada en la comunidad,A
"Los adolescentes de una comunidad, necesitan atención integral estomatológica, para cubrir sus necesidades de salud. 
¿Qué establecimiento de salud del primer nivel oferta la cartera de servicios necesaria?",I-2,I-1,II-1,I-3,D
"El P.S. de la comunidad de Angora no cuenta con cirujano dentista, los pacientes son referidos al C.S. Huasahuasi, 
teniendo que caminar 8 horas porque no se cuenta con carretera; esto ocasiona que muchos no asistan al C.S. para su 
atención odontológica; incrementándose los problemas de salud bucal. En el marco de la Atención Primaria en 
Salud. ¿Qué atributo se está vulnerando?",Primer contacto,Continuidad,Integralidad,Accesibilidad,D
"En el C.S Esperanza, se ha decidido realizar acciones preventivas dirigidas a detectar enfermedades en su fase 
presintomática a fin de frenar su curso, por lo que el servicio de nutrición realizará una campaña de determinación de 
perímetro abdominal (PAB). ¿Qué tipo de prevención se aplica?",Terciaria,Secundaria,Cuaternaria,Primaria.,B
"En el establecimiento de salud el Cirujano Dentista se retira horas antes de terminar su turno de trabajo, sin permiso para 
acudir a la festividad de la comunidad vecina; teniendo sesiones educativas pendientes con las gestantes y niños. Según 
el código de ética. ¿Cuánto tiempo de suspensión profesional puede tener?",Menos de 24 meses,Entre 25 y 29 meses,Más de 24 meses,Entre 30 y 36 meses,A
"Dentro de los factores de riesgo de un paciente obeso que sigue un plan nutricional, el desequilibrio o circunstancias de 
alteración puede dar la probabilidad de padecer la enfermedad. ¿Cómo se denomina a este fenómeno?",Interacción negativo,Proceso mórbido,Enfermedad no transmisible,Enfermedad transmisible,A
"En el establecimiento de salud se presenta una complicada relación entre los trabajadores, ha pasado todo el año y no 
han realizado las capacitaciones sobre salud mental y otras especialidades. Dentro del plan de salud mental. ¿Cuál es el 
mínimo de capacitaciones al año?",2,3,1,4,D
"Al servicio de odontología asisten las madres con sus niños de 12 meses de edad, para brindarles orientación sobre salud 
bucal con sesiones educativas. El profesional dentro del cuidado integral de las personas. ¿Qué acción está realizando?",Motivación nutricional,Atención integrada,Asistencia continua,Prevención de enfermedades,D
"Se programa la visita familiar del sector 2 de la jurisdicción del PS I-2, el equipo multidisciplinario identifica una familia y 
solicita el consentimiento para trabajar la ficha familiar. Durante la aplicación de la ficha se detecta que vive una pareja 
de esposos, la Sra. tiene 20 semanas de embarazo y acude regularmente a sus controles cumpliendo con su paquete de 
cuidado integral de la gestante. ¿Qué tipo de familia es?",Contracción,Formación,Expansión,Dispersión,C
"Dentro de las estrategias planteadas en el establecimiento de salud en el área Niño para la cobertura de sus indicadores 
de gestión se estableció trabajo intra y extramural el  cual abarca coordinar con municipalidades, colegios e instituciones 
de la jurisdicción para la realización de un trabajo conjunto que incida en mejorar el vínculo entre instituciones así como 
también se estableció la participación de empresas privadas de la jurisdicción ¿Qué principio del sistema de salud se 
toman en cuenta?",Participación,Orientación a la calidad,Sostenibilidad,Intersectorialidad,D
"La Obstetra atiende a una adolescente en el primer trimestre de embarazo con anemia en una comunidad indígena, 
explica la importancia de adoptar medidas en el tratamiento, por las consecuencias para el binomio madre/hijo; se brinda 
información y se busca establecer acuerdos en un ambiente de respeto y reconocimiento de las diferencias culturales. 
¿A qué acción corresponde?",Pertinencia cultural,Diversidad cultural,Comunicación lingüística,Diálogo intercultural,D
"Para poder estimar el calculo del número de individuos necesario para realizar un estudio de investigación transversal, 
es imprescindible conocer la variabilidad del parámetro que se desea estimar a través de la varianza. ¿Cuál es el enfoque 
del estudio?",Cualitativo,Cuantitativo,Prospectivo,Mixto,B
"Dentro de las acciones de salud ocupacional en su centro laboral, se ha determinado en el  personal de salud adulto 
mayor evaluar la incidencia de diabetes, obesidad e hipertensión en los últimos meses. ¿Qué actividad se debe 
realizar para la prevención y control?",Control de eventos no infecciosos,Numero de infecciones presentadas,Respuesta a tratamiento,Numero de controles médicos,A
"Una de las intervenciones realizadas por el personal de salud en guardias comunitarias es la vigilancia epidemiológica en 
dengue, para verificar el incremento de casos reportados en los meses de verano. ¿Qué característica epidemiológica 
resulta de estas intervenciones?",Cambio en patrones de vectores,Número de casas infectadas,Tipos de almacenamiento de agua,Vigilancia pública,A
"En el establecimiento de salud al paciente adulto se le brinda el consentimiento informado, donde se le explica en forma 
clara los procedimientos que se le realizará. ¿Qué aspectos éticos se está respetando?",Maleficencia,Autonomía,Beneficencia,Justicia,B
"Si la interacción entre un paciente y el personal sanitario tratante se da mediante uso de las TICs. ¿Qué concepto de 
salud se está aplicando?",Telesalud,Salud intercultural,Promoviendo salud,Cuidado integral,A
"Antes de realizar un procedimiento odontoestomatológico, como por ejemplo aplicación de barniz fluorado; debo solicitar 
la autorización del mismo y explicar los beneficios del procedimiento. ¿En que documento debe quedar la evidencia?",Consentimiento informado,Registro de atención,Ficha de vigilancia,Libro de reportes,A
"Gestante de 12 semanas acude a control prenatal, la obstetra del EESS, la deriva al consultorio de odontología para 
cumplir con su paquete de cuidado integral, según la Norma Técnica de Salud: Atención Integral de Salud Materna. Se le 
realiza el paquete preventivo que incluye el examen dental, la instrucción de higiene oral y la…",profilaxis dental.,aplicación de sellantes.,aplicación de barniz fluorado.,restauración.,A
"En el CS I-4, con comunidad afroperuana, se busca fortalecer la aplicación del enfoque intercultural con la participación 
de autoridades y personal de salud, promotores de salud, agentes de medicina tradicional y autoridades regionales y 
locales para la identificación y solución de los problemas de salud de la persona, familia y comunidad. Esta acción se 
describe como:",Diálogo en salud,Pertinencia cultural,Adecuación Intercultural,Participación ciudadana,A
"Paciente de 78 años de edad acude al centro de salud debido a que se encuentra en tratamiento de diabetes y le indican 
que su tratamiento aun no llega debido a la falta de insumos ¿Qué derecho se esta infringiendo con el paciente?",Al acceso a servicios de salud,Al acceso de información,A la atención y recuperación de la salud,Al consentimiento informado,A
"Para prevenir las muertes neonatales se impulsa el parto institucional, sin embargo, la población de las zonas rurales, por 
costumbre y cultura, prefieren los partos domiciliarios. ¿Qué acciones se deben de tomar en cuenta para cumplir con los 
objetivos del sector?",Prometerles la entrega de canastas de víveres,Informar a las gestantes que la atención es gratuita,Atender los partos intradomiciliarios,Educar e impulsar la participación comunitaria,D
"Los cambios demográficos es el factor más relevante en el fenómeno de ......resultante de las tasas de mortalidad y 
fertilidad, principalmente, los fenómenos que producen los cambios son los que generan una modificación en el perfil 
etario de las poblaciones y en el perfil de salud, así como en la expectativa de vida.",cambios en antigenicidad,cambios ambientales,transición epidemiológica,cambios en estilo de vida,C
"Cada vez que culmina la evaluación física de un paciente en consulta externa; Ud. procede a realizarse el lavado de 
manos. ¿Cuál es el objetivo de esta acción?",Proteger al paciente de procedimientos dañinos,Proteger sólo al paciente de adquirir patógenos dañinos,Evitar la trasmisión de patógenos procedentes del paciente,Protegerse del contacto con fluidos corporales,C
"En la comunidad existe un caso de homonimia donde el afectado en el jurado nacional de elecciones sale como fallecido. 
La fiscalía pide como verificación de identidad al servicio de odontología la historia clínica de ambos, del fallecido y de la 
persona viva. ¿Qué es propicio para la identificación?",Radiografías,Fotografías,Odontograma,Modelos de estudio,C
"En un EE.SS. para reducir la concentración de partículas infecciosas, priorizando las áreas de mayor riesgo de transmisión 
de M. tuberculosis, se debe considerar como medidas de control ambiental:",Promover la higiene respiratoria y uso de mascarilla quirúrgica,Capacitación periódica al personal de la salud sobre uso de EPP,Realizar la búsqueda activa y pasiva de casos de TB en personal de salud,"Evaluar, utilizar, mantener o mejorar el sistema de ventilación",D
