questions,option_A,option_B,option_C,option_D,correct_answer
"Para el proceso de mejora continua, se aplica el ciclo de planeamiento estratégico con la formulación de políticas y planes 
estratégicos contemplado en sus cuatro fases orientadas al desarrollo humano. ¿En qué consiste la fase 4?",Control de barreras,Consolidación del proceso,Obtención de insumos,Reporte de seguimiento,D
"Una IPRESS de la Amazonía peruana quiere generar evidencia de los efectos a la salud que produce la actividad minera 
ilegal en su región. ¿Cuál es el enfoque investigativo más apropiado para abordar este problema?",Mixto,Correlacional,Cuantitativo,Cualitativo,C
"Para poder estimar el cálculo del número de individuos necesario para realizar un estudio de investigación transversal, 
es imprescindible conocer la variabilidad del parámetro que se desea estimar a través de la varianza. ¿Cuál es el enfoque 
del estudio?",Prospectivo,Mixto,Cualitativo,Cuantitativo,D
"Al asumir la responsabilidad de su servicio, encuentra como línea base una gran cantidad de problemas a resolver, para 
destinar los recursos disponibles de manera racional y eficiente, debe priorizar los problemas raíz. Bajo el supuesto que 
el 20% de las causas genera el 80% de los problemas. ¿Qué herramienta de gestión debe elegir para establecer la 
priorización?",Rueda de Deming,Diagrama de Paretto,Análisis FODA,Diagrama de Ichikawa,B
"¿Cuál es uno de los cuatro ejes del desarrollo de la telesalud e incluye actividades de organización, dirección y control 
de servicios de salud?",Telegestión,Telemonitoreo,Teleconsulta,Teleorientación,A
"Analizando epidemiológicamente el número de casos de dengue en el sector V de la jurisdicción de San Juan de 
Lurigancho del EESS Motupe, se encontró viviendas con exposición al mosquito Aedes aegypti tanto en almacenamiento 
de tanques como en recipientes. ¿Qué tipo de determinante está influyendo en la comunidad?",Biología humana,Estilo de vida,Sistema sanitario,Medio ambiente,D
"En el CS I-4 con comunidad afroperuana, se busca fortalecer la aplicación del enfoque intercultural con la participación 
de autoridades y personal de salud, promotores de salud, agentes de medicina tradicional y autoridades regionales y 
locales para la identificación y solución de los problemas de salud de la persona, familia y comunidad. Esta acción se 
describe como:",Pertinencia cultural,Adecuación Intercultural,Diálogo en salud,Participación ciudadana,C
"Para la formulación de la visión, uno de los componentes toma en cuenta lo que el establecimiento de salud considera 
importante para su existencia y la comunidad, así también lo que considera inviolable. ¿A qué componente hace 
referencia?",Infraestructura adecuada,Responsabilidad social,Valores fundamentales,Ejes temáticos,C
"Si la persona encargada de recomendar un antihistamínico conoce que la diferencia entre la levocetiricina y la cetiricina 
es solo el menor efecto de somnolencia del racemato, y aun así recomienda la levocetiricina a pesar de su elevado costo 
y suponiendo que la somnolencia no representaría mayor riesgo para el paciente. ¿Qué principio ético se está 
vulnerando?",No maleficencia,Beneficencia,Justicia,Respeto a la autonomía,B
"Se desea evaluar el impacto del sulfato ferroso sobre el promedio de hemoglobina en niños de su comunidad. ¿Cuál es 
la prueba estadística que debe utilizar para probar su hipótesis?",Percentiles,t de Student,Chi cuadrado,Correlación de Pearson,B
"En una comunidad ocurre un huayco que pone en riesgo la asistencia alimentaria de la población. ¿hasta qué edad en 
años se considera al grupo vulnerable en niños?",<3,5,<1,2,A
"En una comunidad andina, las personas tienen conocimientos y prácticas basadas en las creencias y experiencias propias 
de su cultura que utilizan para mejorar su salud. Esto corresponde a:",Medicina alopática,Pertinencia cultural,Medicina complementaria,Dialogo intercultural en salud,C
"Dentro de los factores determinantes de la salud, las características genéticas y biológicas son catalogadas dentro de la 
categoría de:",Hábitos personales de salud,Servicios de salud,Capacidad individual y aptitudes de adaptación,Ambiente socio-económico,C
"En las Buenas Practicas de Almacenamiento se indica que ...... es la secuencia que comprende las fases o eventos de 
transporte del producto farmacéutico y dispositivo médico termo-sensible desde su fabricación hasta su recepción por el 
usuario final, manteniendo la temperatura dentro de las especificaciones aprobadas.",el mapeo térmico,la conservación de temperatura,la cadena de frio,el control de temperatura,C
"En la aplicación de la ficha familiar realizada por el personal de salud capacitado, se ha establecido en los últimos meses 
que la incidencia de casos de anemia de niño y gestante está relacionada con factores económicos, vivienda y estilo de 
vida de la familia. ¿Qué aspectos se identifican en la aplicación de la ficha?",Número de casos de anemia,Tipos de familia,Datos demográficos,Determinantes de salud,D
"Niño de 1 año que ha iniciado suplementación con sulfato ferroso, se le informa a la madre de las posibles reacciones 
adversas a este medicamento, siendo ...... uno de los más frecuentes.",el estreñimiento,la coloración clara de heces,el dolor de cabeza,los mareos,A
"¿Cuál es la categoría de un EESS del primer nivel de atención que cuenta con internamiento con fines diagnósticos y/o 
terapéuticos en casos de pacientes requieran permanencia y soporte asistencial por más de 12 horas?",I-1,I-3,I-4,I-2,C
"Cuando mejoran las condiciones de desarrollo de un país, mejoran también sus accesos a la salud, el cubrimiento de la 
población, la difusión de medidas de prevención y diagnóstico temprano; lo que produce reducción significativa de la 
mortalidad y la morbilidad por enfermedades agudas e infecciosas. ¿A qué está asociada la transición epidemiológica?",Cambios demográficos,Cambios en factores de riesgo,Factores infecciosos,Impacto en la investigación científica,A
"¿Cómo se conocen a aquellos medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el 
país y que luego de una evaluación técnica especializada multidisciplinaria han demostrado ser comparativamente 
seguros, eficaces y costo efectivo, deben estar disponibles en todo momento y al alcance de la población que los 
necesita?",Huérfanos,Esenciales,Genéricos,De estrategias sanitarias,B
"En el modelo de abordaje de Promoción de la Salud. ¿Qué escenario nos permite trabajar con la comunidad la alta 
incidencia de anemia en el distrito de la Victoria del año en curso?",Colegio,Iglesia,Municipio,Familia,C
"Un estudio de tipo experimental, realizado en una farmacia perteneciente a un establecimiento de salud, busca medir 
como objetivo principal, la influencia del tiempo de espera entre cada atención y el porcentaje de adherencia al tratamiento 
por parte de los pacientes; además para tener mayor información se decide analizar la edad del paciente en esta relación. 
¿Qué tipo de variable es la edad?",Interviniente,Interdependiente,Dependiente,Independiente,A
"Varón de 25, acude al establecimiento de salud, desde hace 2 días presenta fiebre, dolor de cabeza, dolores musculares; 
refiere haber visitado una zona de transmisión de dengue una semana antes del inicio de síntomas. ¿Cómo clasificaría 
el caso?",Probable con signos de alarma,Probable sin signos de alarma,Descartado,Confirmado,B
En relación a la terapia preventiva de la tuberculosis en contactos con TB sensible. ¿Cuál es la indicación?,El esquema de elección en menores de 2 años es 3 HP,"La administración es de lunes a domingo, incluido feriados","La administración es de lunes a sábado, no incluye feriados",El esquema de elección en mayores de 2 años es 3 HR,B
"En el tratamiento de los lodos generados en una planta local, se mezclan los sólidos de las aguas residuales con fuentes 
de carbón. ¿Cómo se denomina esta actividad?",Digestión anaeróbica,Lecho de secado,Compostaje,Humedal,C
"Los adolescentes de una comunidad necesitan atención integral estomatológica para cubrir sus necesidades de salud. 
¿Qué establecimiento de salud del primer nivel oferta la cartera de servicios necesaria?",I-3,II-1,I-2,I-1,A
"En un establecimiento de salud I-4, el personal de salud realiza campaña ecográfica y detecta a tiempo litiasis vesicular 
en la población, según la historia natural de la enfermedad. ¿En qué etapa de prevención se ha intervenido?",Secundaria,Terciaria,Primaria,Primordial,A
"Entre las intervenciones realizadas por el personal de salud en guardias comunitarias, esta la vigilancia epidemiológica 
de dengue para verificar el incremento de casos reportados en los meses de verano ¿Qué característica epidemiológica 
resulta de estas intervenciones?",Vigilancia pública,Cambio en patrones de vectores,Número de casas infectadas,Tipos de almacenamiento de agua,B
"En un establecimiento de salud, se realizan actividades para fortalecer el sentimiento de pertenencia a la organización, 
mediante un tiempo de esparcimiento y celebraciones de los cumpleaños del mes. ¿A que corresponde esta dimensión 
del clima organizacional?",Estructura,Liderazgo,Identidad,Comunicación,C
"Si se desea mitigar la contaminación ambiental generada por la tala de árboles en una comunidad. ¿A qué Sistema 
Nacional de Evaluación se debe acudir?",Gestión Ambiental,Información Local,Fiscalización Forestal,Impacto Ambiental,D
"Se determina que un grupo de trabajadores han ingerido alimentos contaminados con bacterias patógenas en el comedor 
de su centro laboral. ¿Qué ocasiona en las personas este descuido?",Contaminación,Parasitosis,Infección,Alergia,C
"En una comunidad, el agua es abastecida por tanque sisterna, los pobladores no realizan una buena desinfección de sus 
recipientes, existiendo la probabilidad de que se contaminen e ingieran huevos de parásitos; por lo que se convertirian en 
un:",Agente,Reservorio,Vector,Vehículo,B
"Las Redes Integradas de Salud (RIS) cuentan con población y territorio definido, según el modelo de la RIS. Este atributo 
corresponde a la dimensión:",Gestión,Gobernanza,Financiamiento,Prestación,D
"Identifique a que se refiere el siguiente concepto: determina la relación entre la magnitud de la exposición y la probabilidad 
de aparición de los efectos sobre la salud en cuestión.",Identificación del riesgo,Caracterización del riesgo,Evaluación de la exposición,Efecto dosis-respuesta,D
"Se encuentra realizando la supervisión del tratamiento de aguas residuales donde se usan procesos químicos y biológicos 
para la remoción de órganos biodegradables y sólidos suspendidos, reducción de la concentración de compuestos del 
nitrógeno y uniformización de las cargas orgánicas para otros tratamientos subsecuentes. ¿A qué tipo de tratamiento 
corresponde la actividad descrita?",Secundario,Preliminar,Terciario,Primario,A
"En el establecimiento de salud el Cirujano Dentista se retira horas antes de terminar su turno de trabajo, sin permiso para 
acudir a la festividad de la comunidad vecina; teniendo sesiones educativas pendientes con las gestantes y niños. Según 
el código de ética. ¿Cuánto tiempo de suspensión profesional puede tener?",Entre 30 y 36 meses,Menos de 24 meses,Más de 24 meses,Entre 25 y 29 meses,B
"El número de casos nuevos de una enfermedad dividido por la población en riesgo de la enfermedad en un lugar especifico 
y durante un periodo específico, corresponde a:",Tasa de incidencia,Indicadores de mortalidad,Indicadores de morbilidad,Tasa de prevalencia,A
"En el C.S Esperanza, se ha decidido realizar acciones preventivas dirigidas a detectar enfermedades en su fase 
presintomática a fin de frenar su curso, por lo que el servicio de nutrición realizará una campaña de determinación de 
perímetro abdominal (PAB). ¿Qué tipo de prevención se aplica?",Primaria.,Terciaria,Secundaria,Cuaternaria,C
"El modelo de cuidado integral de salud define  ...... como la sucesión eventos que ocurren a lo largo de la existencia de 
las personas y la población, los cuales interactúan para influir en su salud desde la preconcepción hasta la muerte.",al curso de vida,a la evolución personal,a la etapa de vida,al ciclo vital familiar,A
"El análisis ...... permite relacionar los factores externos (entorno) e internos (intorno) de la organización, así como 
descubrir las posibilidades de éxito o fracaso de la organización.",Retrospectivo,Situacional,FODA,Estratégico,C
"En los centros y puestos de salud, el ...... asume la responsabilidad de la gestión del SISMED debiendo designar a un 
responsable de farmacia y garantizar el soporte logístico y administrativo necesario.",Jefe del establecimiento,Químico farmacéutico,Administrador,Médico,A
"Varón de 68 años acude a su consulta nutricional, después de la evaluación antropométrica, se determina que presenta 
IMC de 27.5; el profesional nutricionista registra la interpretación de los valores de índice de masa corporal (IMC) como:",Normal,Delgadez,Obesidad,Sobrepeso,A
"Los cambios demográficos es el factor más relevante en el fenómeno de ...... resultante de las tasas de mortalidad y 
fertilidad, principalmente, los fenómenos que producen los cambios son los que generan una modificación en el perfil 
etario de las poblaciones y en el perfil de salud, así como en la expectativa de vida.",cambios en estilo de vida,cambios ambientales,cambios en antigenicidad,transición epidemiológica,D
"En un estudio descriptivo, realizado para entender el grado de adherencia a un tratamiento médico. ¿Qué tipo de 
herramienta de recolección de datos se caracteriza por tener como ventaja un mayor nivel de confianza, flexibilidad en el 
entendimiento de términos consultados, pero como desventaja la influencia en las respuestas durante la recolección de 
datos, y ser aplicable a un menor número de personas?",El foro,La encuesta,La observación,La entrevista,D
"Para diseñar el plan de gestión y manejo de residuos sólidos, debe tener como requisito previo haber elaborado:",Acondicionamiento de los servicios,Diagnóstico basal o inicial,Sistematizar la información obtenida,Minimización y gestión de los residuos sólidos,B
"Después de resolver un problema complejo en un paciente, con la finalidad de garantizar el seguimiento y la continuidad 
de los cuidados básicos. ¿Como se denomina el procedimiento administrativo-asistencial mediante el cual, el 
establecimiento de salud de mayor complejidad devuelve la responsabilidad del cuidado de la salud de un usuario al 
establecimiento de menor nivel?",Transferencia,Derivación,Contrarreferencia,Referencia,C
"Su centro de salud le ha solicitado elaborar y estandarizar el formato de informe de exámenes de laboratorio, con el fin 
de mejorar la gestión de la historia clínica. ¿Cuál es parte del contenido mínimo de dicho formato?",Fecha y hora de emisión de resultado,Diagnóstico clínico presuntivo,Breve descripción del caso,Marca del equipo o reactivo utilizado,A
"Puérpera acude al consultorio de odontología, por presentar manchas blancas en los dientes, refiere que le acaban de 
diagnosticar anemia y que ese día inicia su tratamiento con sulfato ferroso. Se le realiza el tratamiento preventivo 
odontológico y se le recomienda continuar con su tratamiento para la anemia; se le indica que le van a realizar una visita 
para monitorear su adherencia al tratamiento. ¿A los cuántos días se realiza el seguimiento después de iniciado el 
tratamiento de anemia?",42,30,15,7,D
"Entre las actividades de promoción de la salud. ¿Cómo se denominan a las acciones que las personas realizan para 
ayudarse unas a otras de acuerdo a su situación de vida?",Ayuda mutua,Salud comunitaria,Autocuidado,Entorno sano,A
"Tiene como objetivo disminuir el avance y las complicaciones de la enfermedad ya establecida, y esto se hace mediante 
acciones orientadas a disminuir las secuelas y la discapacidad. ¿A qué tipo de prevención se refiere?",Primaria,Cuaternaria,Secundaria,Terciaria,D
"Cuando la entidad requiera actualización del PEI, es necesario presentar como paso previo el informe de evaluación 
institucional; las actualizaciones del PEI se formalizan mediante acto resolutivo, de acuerdo con la normativa y 
organización interna de la entidad. ¿Qué criterios se deben considerar para su actualización?",Desastres naturales,Cambios jefaturales,Baja producción,Conflicto laboral,A
"En un caso de intoxicación por plomo, se sabe que mientras aumenta la exposición también aumenta la gravedad de la 
intoxicación. ¿A qué criterio de Hill corresponde esta característica?",Consistencia,Coherencia,Gradiente biológico,Temporalidad,C
¿Qué tipo de variable proporcionan datos nominales y ordinales?,Discreta,Continua,Cualitativa,Cuantitativa,C
"Establecimiento de salud nivel III-2, brinda el servicio de salud a través de la telesalud, teleconsulta y viene trabajando 
para aperturar el telemonitoreo en unos meses, generando disminución en los tiempos de espera de la atención. ¿Qué 
procesos amplía esta entidad?",Tratamiento de datos,Mejora de indicadores,Cartera de servicios,Monitoreo y seguimiento,C
"En un establecimiento de salud, se tiene como objetivo a las personas y sus relaciones en la organización, así como crear 
y mantener un clima favorable de trabajo, desarrollar las habilidades y capacidad de los trabajadores que permitan el 
desarrollo individual y organizacional sostenido. ¿Cómo se conoce este proceso?",Plan operativo institucional,Cultura organizacional,Gestión de recursos humanos,Visión institucional,C
"El Comité Distrital de Salud (CDS) del distrito de Lurigancho, en sesión, ha aprobado el plan de acciones articuladas para 
intervenir sobre las principales enfermedades que afectan a los pobladores y reducir su impacto, contribuyendo con la 
cultura de autocuidado. ¿Cómo deben ser estas acciones?",Intersectoriales,Comunitarias,Participativas,Multidisciplinarias,A
"A mayor edad del paciente, mayor riesgo de que sufra una caída. Es una hipotesis de:",Reproducción,Relación causal,Relación de producción,Asociación,D
"En un EESS, el personal tiene un trato excluyente o restrictivo al atender un paciente quechua hablante, esto se conoce 
como:",Diversidad lingüística,Diversidad cultural,Discriminación étnico-racial,Pertinencia étnica,C
"Antes de realizar un procedimiento en la toma del PAP, por ejemplo colocar el espéculo; se debe solicitar la autorización 
y explicar los beneficios del procedimiento a la paciente. ¿En qué documento debe quedar la evidencia?",Registro de atención,Consentimiento informado,Ficha de vigilancia,Libro de reportes,B
"Si la interacción entre un paciente y el personal sanitario tratante, se da mediante uso de las TICs, ¿Qué concepto de 
salud se está aplicando?",Cuidado integral,Telesalud,Salud intercultural,Promoviendo salud,B
"Como área usuaria de primer nivel de atención, usted tiene que hacer seguimiento de sus requerimientos. ¿Cuál es el 
documento de gestión que la DIRIS/DIRESA tiene que enviar a su establecimiento para tal fin?",Centro de costos,Cuadro de necesidades,Plan de continuidad operativa,Cuadro multianual de necesidades,B
"Una de las medidas sanitarias que se aplica en el EESS Conde de la Vega es la eliminación de los desechos que se 
utilizan en la sesión demostrativa el día de su intervención a fin de no generar acumulación de bacterias en el área de 
trabajo. ¿Qué medida sanitaria se emplea?",Control de vectores,Control sanitario de desechos sólidos,Evacuación de alimentos tóxicos,Eliminación de residuos,B
"Usted acaba de ganar su plaza SERUMS, y en su primer día de trabajo, su jefatura le indica que se encuentran en el 
proceso de búsqueda de información a fin de elaborar el documento que oriente una gestión eficiente en salud acorde 
con los procesos de planificación. ¿Cuál es el documento?",Análisis de Situación de Salud,Análisis de la Vulnerabilidad territorial,Análisis Global del Estado de la Salud,Análisis Global de los Determinantes de la Salud,A
"El personal de laboratorio clínico recibió entrenamiento, mediante videollamada Zoom, sobre los procedimientos de toma 
y envío de muestras de tosferina. ¿Qué componente de la telesalud se utilizó?",Telegestión,Teleapoyo al diagnóstico,Teleorientación,Telecapacitación,D
"Usted realiza su SERUMS en un establecimiento cuyas UPSS son Consulta Externa y Laboratorio Clínico. ¿Cuál es la 
categoría del establecimiento?",I-3,II-1,I-2,I-4,A
"El EESS del primer nivel tiene capacidad resolutiva en actividades fuera del establecimiento; actividades realizadas por 
el personal según sus competencias y con participación de la comunidad. ¿Cómo se conocen estas actividades?",Intramurales,Hospitalarias,Ambulatorias,Extramurales,D
"Una madre lleva a su niño de cuatro años con un cuadro clínico de diarrea aguda. Refiere que otros tres niños del salón 
de clases están con un cuadro similar. El jefe del establecimiento de salud le indica al ingeniero sanitario que intervenga. 
¿Qué acción debe realizar inmediatamente?",Sancionar a quienes preparan los alimentos,Esperar la confirmación para notificar el caso,Investigar los casos afectados,Notificación inmediata de los casos,D
"Los individuos, inicialmente sin la enfermedad o el efecto de interés, forman los grupos de acuerdo a su exposición o no 
al factor de estudio, y se les realiza un seguimiento durante un período determinado de tiempo comparando la frecuencia 
con que aparece el efecto o la respuesta en los expuestos y no expuestos. ¿A qué tipo de estudio longitudinal 
corresponde?",Cohorte,Tendencia,Exploratorios,Correlacional,A
