questions,option_A,option_B,option_C,option_D,correct_answer
"Por las lluvias torrenciales y la inadecuada acción de las autoridades para evitar el empozamiento de aguas residuales, 
la población del norte del país viene sufriendo las graves consecuencias producto de la proliferación de bacterias, 
parásitos y heces de ratas; produciendo enfermedades como la leptospirosis. ¿Qué acciones de prevención y promoción 
se deben seguir?",Fortalecimiento del trabajo multisectorial y multidisciplinario,Desarrollar acciones educativas en las zonas afectadas,Elaborar un plan de contingencia de manera urgente,Solicitar recursos económicos al nivel central,A
"¿Cómo se conocen a aquellos medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el 
país y que luego de una evaluación técnica especializada multidisciplinaria han demostrado ser comparativamente 
seguros, eficaces y costo efectivo deben estar disponibles en todo momento y al alcance de la población que los necesita?",Genéricos,Huérfanos,Esenciales,De estrategias sanitarias,C
"En la lucha contra el dengue, la vigilancia epidemiológica permite identificar los focos y factores de riesgo. La intervención 
exige un trabajo multisectorial y comunitario, y así cumplir eficientemente con los objetivos establecidos. Para lograr una 
participación social y comunitaria el personal de salud debe:",Cumplir con las indicaciones del personal de salud en la comunidad,Comunicar en forma permanente a los líderes comunitarios,Dar información y decisiones a través de personal capacitado,Promover la participación comunitaria brindando información oportuna,D
"¿Cuál es uno de los cuatro ejes del desarrollo de la telesalud e incluye actividades de organización, dirección y control 
de servicios de salud?",Telemonitoreo,Telegestión,Teleconsulta,Teleorientación,B
"Una evaluación de causalidad de sospecha de RAM realizada sobre una población de 500 habitantes en un periodo de 1 
año, se registraron 15 casos de rash post administración de ciprofloxacino 500 mg tableta vía oral de la marca X, mientras 
que se evidenciaron 3 casos de rash con la administración de ciprofloxacino marca Y. ¿Qué tipo de diseño de 
investigación se debe aplicar?",Casos y controles,Prospectivo,Experimental,Cohorte,D
"Paciente con diagnóstico de glioblastoma es evaluado en el consultorio de cuidados paliativos; manifiesta al médico que 
la dosis de fármaco que debe tomar a las 12 de la medianoche le altera el sueño por lo que ha decidido no tomarla. El 
médico realiza el ajuste en la prescripción de la hora de administración del fármaco, por lo que llegan a un acuerdo 
generando satisfacción y compromiso en el paciente. ¿Qué tipo de atención está realizando?",Atención centrada en la familia,Atención centrada en la persona,Atención centrada en la comunidad,Atención primaria renovada,B
"Para prevenir las muertes neonatales se impulsa el parto institucional, sin embargo, la población de las zonas rurales, por 
costumbre y cultura, prefieren los partos domiciliarios. ¿Qué acciones se deben de tomar en cuenta para cumplir con los 
objetivos del sector?",Prometerles la entrega de canastas de víveres,Informar a las gestantes que la atención es gratuita,Atender los partos intradomiciliarios,Educar e impulsar la participación comunitaria,D
"En el C.S Esperanza, se ha decidido realizar acciones preventivas dirigidas a detectar enfermedades en su fase 
presintomática a fin de frenar su curso, por lo que el servicio de nutrición realizará una campaña de determinación de 
perímetro abdominal (PAB). ¿Qué tipo de prevención se aplica?",Secundaria,Cuaternaria,Primaria.,Terciaria,A
"Varón de 36 años viviendo con VIH, percibe que el profesional médico en consulta lo atiende con una gran indiferencia y 
poca comunicación. Para que el usuario no se sienta afectado se debe ...",aceptar la condición del paciente.,indicar donde debe tomar asiento.,brindar un trato digno y humanizado.,disimular el rechazo al paciente.,C
"Paciente de 78 años de edad diabético, acude al establecimiento de salud a recoger sus medicamentos, le indican que 
su tratamiento aún no llega debido a la falta de insumos. ¿Qué derecho se está infringiendo con el paciente?",Derecho a la atención y recuperación de la salud,Derecho al consentimiento informado,Derecho al acceso a servicios de salud,Derecho al acceso de información,A
"En un establecimiento de salud I-4, un ejemplo de UPSS podría considerarse al servicio de …",pediatría.,epidemiología.,gestión de investigación.,docencia.,A
"El médico responsable del CS Lince, ha sido designado a realizar la intervención para el control de brechas, organizando 
equipos con los médicos de guardia estableciendo responsables y objetivos por día para el cumplimiento de metas 
establecidas. ¿Qué instrumento debe de elaborar para cumplir con el objetivo?",ASIS,Plan operativo institucional,Asignación de personal,Plan local de salud,D
"El Planeamiento Estratégico Institucional busca optimizar los recursos, mejorar la coordinación y aumentar la eficacia de 
las intervenciones. Para optimizar los pocos recursos y priorizar los problemas de salud a intervenir se realiza el análisis 
del entorno interno y externo, los cuales son:","Debilidades / amenazas (interno), fortalezas / oportunidades (externo)","Fortalezas / debilidades (interno), oportunidades / amenazas (externo)","Fortalezas / oportunidades (interno), debilidades / amenazas (externo)","Oportunidades / amenazas (interno), fortalezas / debilidades (externo)",B
"El …… es un instrumento que establece la programación de metas físicas y de costeo que se espera alcanzar, 
constituyéndose en un instrumento administrativo de ...... que contiene el conjunto de actividades priorizadas.",Plan Operativo Institucional / gestión institucional,Plan de Aseguramiento en Salud / gestión pública,Plan Estratégico Institucional / gestión interinstitucional,Plan Estratégico Sectorial Multianual / gestión local,A
"El fortalecimiento de capacidades del personal de salud para mejorar la calidad en un servicio específico de atención 
primaria de salud, es una actividad acorde al objetivo de planeamiento estratégico relacionado a …",fortalecer el ejercicio de la rectoría de la autoridad nacional de salud.,incrementar el acceso a atención integral de salud.,mejorar asignación de presupuesto para atención integral.,difundir la importancia de la salud como derecho.,B
"La ...... favorece el mejoramiento continuo de la calidad, al desarrollar una cultura de constante revisión de los ...",administración / costos.,auditoría / procesos.,investigación / formularios.,gestión / recursos.,B
"Analizando epidemiológicamente el número de casos de dengue en el sector V de la jurisdicción de San Juan de 
Lurigancho del EESS Motupe se encontró viviendas con exposición al mosquito Aedes aegypti tanto en almacenamiento 
de tanques como en recipientes. ¿Qué tipo de determinante está influyendo en la comunidad?",Biología humana,Medio ambiente,Sistema sanitario,Estilo de vida,B
"En su establecimiento de salud se ha verificado problemas en la segregación de residuos contaminados por la falta de 
recipientes, utilizando tachos de residuos generales lo que constituye un problema dentro de los factores ambientales 
ocasionando ...",contaminación atmosférica.,riesgos higiénicos.,calidad sanitaria.,riesgos laborales.,D
"El ...... permite analizar la situación de los factores externos e internos de la organización; además, describe las 
posibilidades de éxito y de fracaso.",FODA,ASIS,SIS,PEAS,A
"Tenemos un paciente adulto mayor con riesgo de sobremedicación, pues ya está presentando un síndrome geriátrico. 
¿Qué tipo de prevención debemos realizar?",Cuaternaria,Secundaria,Terciaria,Primaria,A
"Al asumir la responsabilidad de su servicio, encuentra como línea base una gran cantidad de problemas a resolver, para 
destinar los recursos disponibles de manera racional y eficiente, debe priorizar los problemas raíz. Bajo el supuesto que 
el 20% de las causas genera el 80% de los problemas. ¿Qué herramienta de gestión debe elegir para establecer la 
priorización?",Análisis FODA,Diagrama de Ichikawa,Diagrama de Paretto,Rueda de Deming,C
"Como área usuaria de primer nivel de atención, usted tiene que hacer seguimiento de sus requerimientos. ¿Cuál es el 
documento de gestión que la DIRIS/DIRESA tiene que enviar a su establecimiento para tal fin?",Cuadro multianual de necesidades,Cuadro de necesidades,Centro de costos,Plan de continuidad operativa,B
"En las Buenas Prácticas de Almacenamiento se indica que ...... es la secuencia que comprende las fases o eventos de 
transporte del producto farmacéutico y dispositivo médico termo-sensible desde su fabricación hasta su recepción por el 
usuario final, manteniendo la temperatura dentro de las especificaciones aprobadas.",el control de temperatura,el mapeo térmico,la cadena de frio,la conservación de temperatura,C
"El centro de salud realiza una feria de salud en la localidad de El Tambo - Junín, preparando materiales educativos de la 
zona con los líderes de la comunidad, a fin de informar sobre métodos anticonceptivos, ITS y VIH; así mismo se aplica 
sociodramas con promotores locales, fortaleciendo la actividad educativa. Esta estrategia es abordada con una 
adecuación ...",comunitaria.,familiar.,intercultural.,ecológica.,C
"Se tienen muchos casos de diabetes en una comunidad de la selva. Se necesita determinar los factores de riesgo de la 
población en la nutrición. ¿Qué vigilancia se debe desarrollar para controlar el incremento de esta enfermedad?",Clínica,Especializada,Epidemiológica,Laboratorial,C
¿Qué tipo de variable proporcionan datos nominales y datos ordinales?,Cuantitativa,Discreta,Continua,Cualitativa,D
"Lactante de 4 meses con SIS, procedente de otra jurisdicción, acude al establecimiento de salud para su control e inicio 
de tratamiento preventivo de anemia. ¿Cuál es el procedimiento que se debe realizar para respetar su derecho al acceso 
a la salud?",Enviarle al SIS central para su inscripción,Apertura de la HC y brindar la atención requerida,Referir al hospital de mayor complejidad,Solicitar su referencia del lugar de procedencia,B
"Si la estrategia sanitaria de salud sexual y salud reproductiva del establecimiento I-3, a través de sus proveedores de 
salud, logra reducir las muertes maternas puede llegar a ser ...... en la medida que reduzca el número de muertes en un 
mayor porcentaje, que el de otros programas que utilizan los mismos recursos.",de calidad,excelente,eficaz,eficiente,D
"Dentro del plan de cuidado integral de salud para una persona adulta mayor independiente saludable, se debe considerar 
lo siguiente:",Referencia a un hospital,Uso racional de medicamentos,Capacitación al cuidador,Actividades de rehabilitación,B
"Supervisar implica necesariamente comunicarse con las otras personas de una manera apropiada y significativa. Se 
aplica el principio de ....... en el proceso de control.",enseñanza,liderazgo,planeación,comunicación,D
"El personal de salud de un centro de salud I-3 trabaja en áreas de alta exposición a productos químicos, biológico y 
radiológicos. Para prevenir accidentes laborales se desarrollan acciones de contención que se fundamentan en los 
siguientes elementos de contención:",Primaria y secundaria,Terciaria de medioambiente,Secundaria y terciaria,Primaria de procedimientos,A
"A lo largo de este año, los reportes epidemiológicos indican un incremento en el número de casos de sarampión en Puno 
y se teme que este brote pueda, además, alcanzar lugares cercanos a esta región. ¿Cuál sería la estrategia adecuada 
de intervención en la vacunación?",Jornada,Barrido,Focalizada,Campaña nacional,B
"Gestante migrante quechua hablante, que acude para atención a su establecimiento de salud tiene derecho a ...",acompañamiento de familia.,presencia solo de pareja.,servicios de salud con adecuación cultural.,traductor de idioma original.,C
¿Cuál es un componente de la gobernanza y el liderazgo?,Responsabilidad social,Búsqueda activa de casos,Financiamiento en salud,Prestación de servicios,A
"El análisis ...... permite relacionar los factores externos e internos de la organización, así como descubrir las posibilidades 
de éxito o fracaso de la organización.",Situacional,FODA,Retrospectivo,Estratégico,B
"Para asegurar un adecuado abastecimiento de folletería, la trabajadora social gestiona una ...... con el proveedor.",reingeniería de procesos,alianza estratégica,articulación,compra anticipada,B
"Para que los servicios sean efectivos y se garantice la concepción del derecho a la salud, se debe considerar la ...... como 
una forma de abordar la atención en un contexto de equidad e interculturalidad.",pertinencia cultural,toma de decisiones,autonomía,perspectiva de género,A
"Recién nacido vivo de parto institucional es afiliado al Seguro Integral de Salud del centro materno para recibir sus 
atenciones. En el marco de la atención primaria en salud. ¿Qué objetivo esencial está cumpliendo?",Cobertura universal,Políticas públicas saludables,Servicios centrados en la persona,Liderazgo,A
"Una trabajadora social desea articular con las autoridades de un colegio para la búsqueda activa de sintomáticos 
respiratorios. Está analizando estrategias para que su intervención sea efectiva. ¿Qué actividad debe emplear con los 
profesores del centro educativo?",Labor asistencial,Gestión administrativa,Liderazgo,Trabajo colaborativo,D
"Según el plan de salud local del establecimiento I-3, se debe planificar ...... en familias con niños menores de cinco años, 
mujeres embarazadas y adultos mayores para prevenir el riesgo de salud.",supervisión,visita integral,atención médica,acompañamiento,B
"El planeamiento estratégico sectorial es un instrumento de proceso sistemático, cíclico y continuo, de naturaleza política, 
técnica y participativa; por lo que, involucra múltiples actores del sector en las diversas instancias gubernamentales. Para 
orientar este proceso, se debe basar en tres enfoques:","Territorial, retrospectivo, analítico","Técnico, analítico, prospectivo","Territorial, prospectivo, participativo","Técnico, participativo, analítico",C
"En el establecimiento de salud se presenta una complicada relación entre los trabajadores, ha pasado todo el año y no 
han realizado las capacitaciones sobre salud mental y otras especialidades. Dentro del plan de salud mental. ¿Cuál es el 
mínimo de capacitaciones al año?",2,4,3,1,B
"Si la interacción entre un paciente y el personal sanitario tratante, se da mediante uso de las TICs, ¿Qué concepto de 
salud se está aplicando?",Cuidado integral,Salud intercultural,Promoviendo salud,Telesalud,D
"Se observa que hay migrantes de la selva que viven en un asentamiento humano de un distrito de Lima, que son 
discriminados y rechazados por los pobladores del distrito donde pernoctan. ¿Qué acciones debe realizar como personal 
de salud?",Normalizar el comportamiento de la comunidad,"Cambiar hábitos, costumbres y creencias",Imponer acciones socio educativas,Reforzar la interacción cultural,D
"Gestante de 23 años, migrante, con primaria incompleta, control prenatal esporádico de su tercer embarazo, manifiesta 
a un profesional que le quiere regalar a su hijo porque tiene problemas económicos, y su pareja la ha abandonado. Esta 
persona se encuentra sola y no tiene testigos. ¿Cuál es la conducta a seguir?",Referir a paciente a salud mental o servicio social,Aceptar por el bienestar y bien superior del recién nacido,Rechazar porque es un acto en contra de la ética profesional,"Comunicar a la policía, la intención de la gestante",C
"Los cambios demográficos es el factor más relevante en el fenómeno de ...... resultante de las tasas de mortalidad y 
fertilidad, principalmente, los fenómenos que producen los cambios son los que generan una modificación en el perfil 
etario de las poblaciones y en el perfil de salud, así como en la expectativa de vida.",transición epidemiológica,cambios en antigenicidad,cambios ambientales,cambios en estilo de vida,A
"Las buenas relaciones interpersonales repercuten en la calidad de atención hacía los usuarios, por lo que, un buen 
gerente para optimizar las mismas debe implementar estrategias de:",Establecer una relación laboral dialogante,Premiar las buenas prácticas y comportamiento,Capacitación de clima laboral y buen trato,Desarrollar espacios de diálogo interpersonal,C
"En el establecimiento de salud el cirujano dentista se retira horas antes de terminar su turno de trabajo, sin permiso para 
acudir a la festividad de la comunidad vecina; teniendo sesiones educativas pendientes con las gestantes y niños. Según 
el código de ética. ¿Cuánto tiempo de suspensión profesional puede tener?",Entre 25 y 29 meses,Más de 24 meses,Entre 30 y 36 meses,Menos de 24 meses,D
"El …… es el proceso sistemático construido sobre el análisis de la situación actual y el pensamiento orientado al futuro, 
generando información para la toma de decisiones.",análisis FODA,clima organizacional,talento humano,planeamiento estratégico,D
Una gestión moderna de los recursos humanos debe tener las siguientes características:,"Aislada, descentralizada, fragmentada","Estratégica, participativa, flexible","Normativa, rígida, de calidad","Orden y control, abierta, centralizada",B
¿Qué es lo más importante de un establecimiento de salud?,La tecnología,La administración,El recurso humano,La infraestructura,C
"Para poder estimar el cálculo del número de individuos necesario para realizar un estudio de investigación transversal, 
es imprescindible conocer la variabilidad del parámetro que se desea estimar a través de la varianza. ¿Cuál es el enfoque 
del estudio?",Cualitativo,Prospectivo,Cuantitativo,Mixto,C
"Una obstetra fue designada a una comunidad indígena donde el 50.7% de mujeres no conoce sobre ITS y las hace 
vulnerables para contraer VIH/SIDA. Debe implementar acciones de información a esta población, tomando en cuenta 
sus características culturales, garantizando el derecho a la atención en salud. ¿A qué corresponden estas acciones?",Diálogo cultural,Interculturalidad en salud,Inclusión social,Pertinencia cultural,D
"En un establecimiento de salud se deben adquirir medicamentos e insumos clínicos. Su conservación, almacenamiento 
y distribución corresponden a una gestión:",Logística,Recursos humanos,Mantenimiento,Organizacional,A
"Se encuentra usted en un centro de salud donde el ingreso es mediante transporte fluvial y debido a la temporada de 
lluvias no puede llegar el equipo especialista; con el fin de resguardar su seguridad les indican que realizaran la reunión 
de soporte técnico de forma virtual, para todo el personal involucrado del establecimiento de salud. ¿Qué tipo de servicio 
de telesalud se aplica?",Telemonitoreo,Teleconsulta,Telecapacitación,Telemedicina,C
"El jefe de un establecimiento de salud requiere de hemoglobinómetros para realizar los controles de hemoglobina durante 
las visitas a la comunidad. La anemia es la primera morbilidad en el distrito y sobre todo en su localidad. Ha decidido 
presentar su requerimiento al alcalde. ¿Qué documento de gestión usará para sustentar lo requerido?",PPR,PEI,ASIS,POI,C
"Al investigador le interesa caracterizar y contextualizar fenómenos, situaciones, eventos indicando sus rasgos más 
distintivos o diferenciadores. ¿Qué tipo de investigación realiza?",Correlacional,Analítica,Descriptiva,Cuasiexperimental,C
"Un alcalde desea mejorar la salud de su población. Para ello se reúne con los actores sociales de la comunidad para 
realizar el ...",desempeño de funciones.,control de actividades sanitarias.,aseguramiento en salud.,análisis situacional de salud.,D
Para que las visitas domiciliarias sean efectivas se requiere ...,"autorización, planeamiento, ejecución.","ingreso, entrevista, supervisión.","acompañamiento, permiso, entrevista.","preparación, ejecución, seguimiento.",D
"Puérpera acude al consultorio de odontología, por presentar manchas blancas en los dientes, refiere que le acaban de 
diagnosticar anemia y que ese día inicia su tratamiento con sulfato ferroso. Se le realiza el tratamiento preventivo 
odontológico y se le recomienda continuar con su tratamiento para la anemia; se le indica que le van a realizar una visita 
para monitorear su adherencia al tratamiento. ¿A los cuántos días se realiza el seguimiento una vez iniciado el tratamiento 
de anemia?",7,42,15,30,A
"Dentro de las acciones de salud ocupacional en su centro laboral, se ha determinado en el personal de salud adulto mayor 
evaluar la incidencia de diabetes, obesidad e hipertensión en los últimos meses. ¿Qué actividad se debe realizar para la 
prevención y control?",Numero de controles médicos,Control de eventos no infecciosos,Numero de infecciones presentadas,Respuesta a tratamiento,B
"Lalonde y otros científicos plantean los componentes de los determinantes de la salud. Si se desea mejorar el estado de 
salud de una comunidad, se debe intervenir en el determinante de mayor impacto:",Condiciones del medio ambiente,"Modo, condición y estilo de vida",Sistemas y servicios de salud,Condiciones económicas y políticas,B
"Una de las medidas sanitarias que se aplica en el EESS Conde de la Vega es la eliminación de los desechos que se 
utilizan en la sesión demostrativa el día de su intervención a fin de no generar acumulación de bacterias en el área de 
trabajo. ¿Qué medida sanitaria se emplea?",Control de vectores,Eliminación de residuos,Control sanitario de desechos sólidos,Evacuación de alimentos tóxicos,C
En relación a la terapia preventiva de la tuberculosis en contactos con TB sensible. ¿Cuál es la indicación?,"La administración es de lunes a sábado, no incluye feriados","La administración es de lunes a domingo, incluido feriados",El esquema de elección en mayores de 2 años es 3 HR,El esquema de elección en menores de 2 años es 3 HP,B
"El equipo multidisciplinario de un centro de salud desea recopilar las insatisfacciones y las fallas cometidas en la estrategia 
de salud familiar. ¿En qué parte de la gestión se debe intervenir?",Orientación al usuario,Mejora de la calidad,Trabajo intersectorial,Visitas familiares,B
"Para lograr un sistema de vigilancia epidemiológica efectivo, el equipo de un establecimiento de salud se reúne para 
realizar lo siguiente:",Análisis de la información,Mejorar la emergencia,Redistribuir consultorios,Petitorio de medicamentos,A
Para negociar con los actores sociales de la comunidad se debe realizar:,Combinación de recursos,Coordinación intersectorial,Identificación de problemas,Diseño de estrategias,B
"En el establecimiento de salud al paciente adulto se le brinda el consentimiento informado, donde se le explica en forma 
clara los procedimientos que se le realizará. ¿Qué aspectos éticos se está respetando?",Maleficencia.,Autonomía.,Beneficencia.,Justicia.,B
"El Comité Distrital de Salud (CDS) del distrito de Lurigancho, en sesión, ha aprobado el plan de acciones articuladas para 
intervenir sobre las principales enfermedades que afectan a los pobladores y reducir su impacto, contribuyendo con la 
cultura de autocuidado. ¿Cómo deben ser estas acciones?",Multidisciplinarias,Comunitarias,Participativas,Intersectoriales,D
"En la aplicación de la ficha familiar realizada por el personal de salud capacitado se ha establecido en los últimos meses 
que la incidencia de casos de anemia de niño y gestante está relacionada con aspectos relacionados a factores 
económicos, vivienda y estilo de vida de la familia. ¿Qué aspectos nos permite identificar en la aplicación de la ficha?",Datos demográficos,Tipos de familia,Determinantes de salud,Número de casos de anemia,C
"En un establecimiento de salud se desea mejorar el desarrollo institucional para un mejor desempeño de las actividades 
de la salud pública. ¿Qué se debe aplicar?",Registro de codificación,Manual de funciones,Reglamento institucional,Funciones esenciales,D
"El cáncer a los pulmones afecta indirectamente a los fumadores pasivos, por lo que es fundamental fomentar el cuidado 
del medio ambiente laboral y generar políticas públicas que protejan la salud del colaborador. Para ello se debe impulsar 
el programa de promoción de la salud de:",Centros laborales saludables,Comunidades saludables,Áreas verdes saludables,Ambientes para los fumadores,A
"Gonzalo, un joven de 24 años proveniente de la comunidad wawaruna acude al CS Huayna Cápac para consulta médica 
y es derivado a los servicios de psicología, obstetricia y nutrición. ¿Qué tipo de enfoque de derecho se viene aplicando?",Derecho atención oportuna,Equidad de género e interculturalidad,Integralidad e inclusión,Accesibilidad a salud,B
"Para las visitas domiciliarias que realizan las actoras sociales en la lucha contra la anemia se capacita en diferentes ejes 
temáticos, tanto para niños menores de edad como para gestantes, COMPROMISO I considera la capacitación elemental 
para cumplir con la verificación:",Uso del rotafolio para la educación,Apego seguro y crianza sin maltrato,Visitas domiciliarias de calidad,Importancia del consumo de hierro,C
"Dentro de las estrategias planteadas en el establecimiento de salud en el área niño para la cobertura de sus indicadores 
de gestión se estableció trabajo intra y extramural el cual abarca coordinar con municipalidades, colegios e instituciones 
de la jurisdicción para la realización de un trabajo conjunto que incida en mejorar el vínculo entre instituciones así como 
también se estableció la participación de empresas privadas de la jurisdicción. ¿Qué principio del sistema de salud se 
toma en cuenta?",Sostenibilidad,Intersectorialidad,Participación,Orientación a la calidad,B
"¿Cómo se denomina a la probabilidad que tiene un individuo o un grupo de individuos de sufrir en el futuro un daño en su 
salud?",Enfermedad,Riesgo,Contagio,Infección,B
"Hay diferentes formas o dimensiones en las que se expresa la participación comunitaria, y cada una de ellas implica un 
mayor involucramiento y compromiso de las personas con la realización de las tareas planificadas de control de vectores 
y plagas. ¿Cuáles son las acciones inmediatas a seguir?","Promover, motivar, mantener espacios limpios","Identificar, denunciar a los vecinos con focos infecciosos","Educación, dialogo y vigilancia de espacios limpios",Solicitar apoyo de la policía para cumplir con el control,C
"El equipo de trabajo para evaluación de brote de IAAS, es presidido por ...",Jefe de departamento de enfermería,Director del EE.SS.,Responsable de prevención y control de IAAS,Responsable de epidemiología,B
"Paciente con enfermedad terminal manifiesta al médico de cuidados paliativos la necesidad de regresar a su pueblo. La 
semana siguiente es el control de pruebas de sangre. El médico acuerda con la familia autorizar el viaje, luego de realizar 
los exámenes de laboratorio y obtener los resultados, con la condición de regresar antes de su próximo control y cumplir 
con las indicaciones brindadas. En relación a la atención centrada en la persona. ¿Qué dimensión clave se está 
aplicando?",El profesional como centro del proceso,Compartir poder y responsabilidad,Alianza terapéutica consensuada,La perspectiva biopsicosocial,B
"Una obstetra atiende a una adolescente en el primer trimestre de embarazo con anemia en una comunidad indígena, 
explica la importancia de adoptar medidas en el tratamiento, por las consecuencias para el binomio madre/hijo; se brinda 
información y se busca establecer acuerdos en un ambiente de respeto y reconocimiento de las diferencias culturales. 
¿A qué acción corresponde?",Diversidad cultural,Comunicación lingüística,Diálogo intercultural,Pertinencia cultural,C
"Tras administrar un medicamento ""x"" a un paciente, este reporta nauseas. Esta reacción a pesar de solo ser una sospecha 
de haber sido generada por el medicamento ""x"", sin necesidad de confirmar la relación causal, debe reportarse en la 
historia clínica del paciente, porque corresponde a:",Sospecha de reacción adversa,Reacción bien caracterizada,Evento centinela,ESAVI,A
"En la provincia de Huánuco los establecimientos de salud pertenecientes a la Microred 2 mantienen una alta cobertura 
de atenciones, captando al 95% de su población, mostrando una ubicación geográfica de adecuada accesibilidad a la 
población. ¿Dentro del componente calidad del modelo de atención, qué característica se evidencia?",Evaluación demográfica,Accesibilidad a servicios de salud,Innovación,Tecnología apropiada,B
"Dentro de los factores de riesgo de un paciente obeso que sigue un plan nutricional, el desequilibrio o circunstancias de 
alteración puede dar la probabilidad de padecer una enfermedad. ¿Cómo se denomina a esta reacción adversa?",Enfermedad transmisible,Proceso mórbido,Interacción negativo,Enfermedad no transmisible,C
"Varón de 24 años, se acerca al establecimiento de salud para un descarte tuberculosis. La notificación del caso es de 
carácter obligatorio en todas las IPRESS, ya que la misma se encuentra alineada a la estrategia para controlar la 
transmisión de tuberculosis a nivel nacional, todo esto en el marco de la:",Reinfección de la enfermedad,Identificación y detección de casos,Censo y seguimiento de contactos,Vigilancia epidemiológica,D
"El análisis estratégico institucional, tanto del entorno externo como interno, permite plantear estrategias para optimizar 
los pocos recursos, priorizando los problemas de salud a resolver. Para ello, es necesario la construcción y formulación 
de la visión y misión del establecimiento de salud. La visión se formula para lograr a largo plazo:",El impacto sanitario,Los productos entregados,Los resultados de actividades,El cumplimiento de metas,A
