questions,option_A,option_B,option_C,option_D,correct_answer
"En el C.S Esperanza, se ha decidido realizar acciones preventivas dirigidas a detectar enfermedades en su fase 
presintomática a fin de frenar su curso, por lo que el servicio de nutrición realizará una campaña de determinación de 
perímetro abdominal (PAB). ¿Qué tipo de prevención se aplica?",Cuaternaria,Primaria.,Terciaria,Secundaria,D
"Ud. desea definir las líneas de mejora continua de su centro de salud para lo cual es necesario conocer sus 
fortalezas. ¿Qué pregunta debe realizar?",¿Qué riesgos externos existen?,¿Qué nos falta para mejorar?,¿Qué facilidades se presentan?,¿Qué se está haciendo bien?,D
"En un establecimiento de salud I-4, el personal de salud realiza campaña ecográfica y detecta a tiempo litiasis vesicular 
en la población, según la historia natural de la enfermedad. ¿En qué etapa de prevención se ha intervenido?",Primordial,Primaria,Terciaria,Secundaria,D
"Una de las medidas sanitarias que se aplica en el EESS Conde de la Vega es la eliminación de los desechos que se 
utilizan en la sesión demostrativa el día de su intervención a fin de no generar acumulación de bacterias en el área de 
trabajo. ¿Qué medida sanitaria se emplea?",Control de vectores,Control sanitario de desechos sólidos,Evacuación de alimentos tóxicos,Eliminación de residuos,B
"Mujer de 40 años acude al CS, refiere que fue mordida hace una hora en la mano izquierda por el perro, en el taller de 
mecánica de su vecino, según la norma técnica de rabia, el personal de salud indica realizar 3 controles al perro agresor 
a los ...... días.","0,5,10","0,15,30","0,2,3","0,10,15",A
"Los estudios transversales son principalmente útiles por su finalidad descriptiva y analítica, al estar basados en una 
muestra representativa de la población, siendo esto ventajoso en estudios de enfermedades:",No transmisibles,Metabólicas,Corta duración,Genéticas,A
"En el establecimiento de salud al paciente adulto se le brinda el consentimiento informado, donde se le explica en forma 
clara los procedimientos que se le realizará. ¿Qué aspectos éticos se está respetando?",Justicia.,Beneficencia.,Maleficencia.,Autonomía.,D
"Miembros de la comunidad estudiantil de distrito de Chavín acuden a la posta médica, por problemas digestivos, luego 
de haber consumido alimentos que se brindan en las instituciones educativas, el médico inicia la atención de los escolares. 
¿Qué acción debe realizar el personal de salud ante está situación?",Intervención comunal,Lavado de manos comunal,Notificación inmediata,Investigar proveedores,C
"Una obstetra fue designada a una comunidad indígena donde el 50.7% de mujeres no conoce sobre ITS y las hace 
vulnerables para contraer VIH/SIDA. Debe implementar acciones de información a esta población, tomando en cuenta 
sus características culturales, garantizando el derecho a la atención en salud. ¿A qué corresponden estas acciones?",Diálogo cultural,Pertinencia cultural,Inclusión social,Interculturalidad en salud,B
"El fortalecimiento de capacidades del personal de salud para mejorar la calidad en un servicio específico de atención 
primaria de salud, es una actividad acorde al objetivo de planeamiento estratégico relacionado a …",fortalecer el ejercicio de la rectoría de la autoridad nacional de salud.,incrementar el acceso a atención integral de salud.,difundir la importancia de la salud como derecho.,mejorar asignación de presupuesto para atención integral.,B
"Si la persona encargada de recomendar un antihistamínico conoce que la diferencia entre la levocetiricina y la cetiricina 
es solo el menor efecto de somnolencia del racemato, y aun así recomienda la levocetiricina a pesar de su elevado costo 
y suponiendo que la somnolencia no representaría mayor riesgo para el paciente. ¿Qué principio ético se está 
vulnerando?",No maleficencia,Respeto a la autonomía,Justicia,Beneficencia,D
"Luego de una investigación sobre anemia en el Perú, el investigador principal presenta resultados parcialmente 
convenientes para justificar más presupuesto a la entidad financiadora. Dicho profesional está incurriendo en una falta de 
tipo:",Administrativa,Judicial,Deontológica,Intelectual,C
"Analizando los resultados de las principales patologías nutricionales que conforman el ASIS institucional encontramos en 
la etapa de vida adulto a la obesidad con mayor incidencia evaluando factores económicos, sociales, estilos de vida, 
patrones culturales y sociales como parte causal de dicha patología. ¿Desde el punto de salud pública que estamos 
analizando?",Análisis situacional,Proceso salud enfermedad,Intervención sanitaria,Evaluación sanitaria,B
"Se encuentra usted en un centro de salud donde el ingreso es mediante transporte fluvial y debido a la temporada de 
lluvias no puede llegar el equipo especialista; con el fin de resguardar su seguridad les indican que realizaran la reunión 
de soporte técnico de forma virtual, para todo el personal involucrado del establecimiento de salud. ¿Qué tipo de servicio 
de telesalud se aplica?",Telemonitoreo,Teleconsulta,Telecapacitación,Telemedicina,C
"En la inducción de ingreso al EESS Pimentel, le piden explicar el proceso que se inicia con la exposición de un huésped 
susceptible a un agente causal y sin intervención de los servicios, termina con la recuperación, la cronicidad, la 
discapacidad o la muerte. ¿A qué corresponde este proceso?",Contexto epidemiológico,Cadena de transmisión,Cadena epidemiológica,Historia natural de la enfermedad,D
"Entre las actividades de promoción de la salud. ¿Cómo se denominan a las acciones que las personas realizan para 
ayudarse unas a otras de acuerdo a su situación de vida?",Ayuda mutua,Entorno sano,Salud comunitaria,Autocuidado,A
"Después de resolver un problema complejo en un paciente, con la finalidad de garantizar el seguimiento y la continuidad 
de los cuidados básicos. ¿Cómo se denomina el procedimiento administrativo-asistencial mediante el cual, el 
establecimiento de salud de mayor complejidad devuelve la responsabilidad del cuidado de la salud de un usuario al 
establecimiento de menor nivel?",Referencia,Contrarreferencia,Derivación,Transferencia,B
"¿Cómo se conocen a aquellos medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el 
país y que luego de una evaluación técnica especializada multidisciplinaria han demostrado ser comparativamente 
seguros, eficaces y costo efectivo, deben estar disponibles en todo momento y al alcance de la población que los 
necesita?",De estrategias sanitarias,Huérfanos,Esenciales,Genéricos,C
"El personal de laboratorio clínico recibió entrenamiento, mediante videollamada, sobre los procedimientos de toma y 
envío de muestras de tos ferina. ¿Qué componente de la telesalud se utilizó?",Telegestión,Telecapacitación,Teleapoyo al diagnóstico,Teleorientación,B
"Una obstetra atiende a una adolescente en el primer trimestre de embarazo con anemia en una comunidad indígena, 
explica la importancia de adoptar medidas en el tratamiento, por las consecuencias para el binomio madre/hijo; se brinda 
información y se busca establecer acuerdos en un ambiente de respeto y reconocimiento de las diferencias culturales. 
¿A qué acción corresponde?",Comunicación lingüística,Diversidad cultural,Pertinencia cultural,Diálogo intercultural,D
"Pobladores de una comunidad nativa acuden al CS, llevando un paciente mordido por serpiente cuando realizaba cosecha 
de café, refiere que el animal estaba en el árbol cuando lo mordió y la mataron, el personal de salud identifica 
características del ofidio y determina que es venenoso por presentar:",Cuerpo redondeado sin escamas,"Pupila elíptica, cuerpo aspero con escamas","Pupila redondeada, cuerpo liso",Cuerpo liso sin escamas,B
"Personal de salud realiza una visita domiciliaria a una familia en una comunidad rural, al llenado de la ficha familiar 
identifica los siguientes miembros: padre, madre, hijos y 2 perros que son alimentados por vísceras crudas de ganado, 
¿Cuál es la enfermedad probable que puede adquirir la familia?",Fasciolosis,Cisticercosis,Teniasis,Hidatidosis,D
"Se observa que hay migrantes de la selva que viven en un asentamiento humano de un distrito de Lima, que son 
discriminados y rechazados por los pobladores del distrito donde pernoctan. ¿Qué acciones debe realizar como personal 
de salud?",Normalizar el comportamiento de la comunidad,Reforzar la interacción cultural,"Cambiar hábitos, costumbres y creencias",Imponer acciones socio educativas,B
"Ud. como personal de salud ha sido notificado para formar parte del equipo de Infecciones asociadas a la atención en 
salud (IAAS) de su IPRESS, para lo cual se le indica que realice la búsqueda intencional de casos que cumplan con las 
definiciones de caso. ¿Qué tipo de vigilancia epidemiológica de las IAAS se le ha asignado?",Permanente,Selectiva,Activa,Focalizada,C
"Existe el interés de conocer el grado de aceptación o rechazo de la vacuna tetravalente contra el dengue en una 
comunidad de alto riesgo de la selva peruana. ¿Qué tipo de instrumento corresponde utilizar para medir esta variable?",Escala,Inventario,Lista de chequeo,Ficha de datos,A
"Analizando epidemiológicamente el número de casos de dengue en el sector V de la jurisdicción de San Juan de 
Lurigancho del EESS Motupe se encontró viviendas con exposición al mosquito Aedes aegypti tanto en almacenamiento 
de tanques como en recipientes de agua. ¿Qué tipo de determinante está influyendo en la comunidad?",Sistema sanitario,Medio ambiente,Estilo de vida,Biología humana,B
"El responsable de la RIS desea saber la cantidad de atenciones realizadas por el médico serumista en 
consulta externa. ¿Qué indicador de gestión debe utilizar?",Productividad,Rendimiento,Permanencia,Concentración,A
"En el CS I-4 con comunidad afroperuana, se busca fortalecer la aplicación del enfoque intercultural con la participación 
de autoridades y personal de salud, promotores de salud, agentes de medicina tradicional y autoridades regionales y 
locales para la identificación y solución de los problemas de salud de la persona, familia y comunidad. Esta acción se 
describe como:",Participación ciudadana,Adecuación Intercultural,Diálogo en salud,Pertinencia cultural,C
"En un establecimiento de salud I-4, un ejemplo de UPSS podría considerarse al servicio de …",gestión de investigación.,epidemiología.,docencia.,pediatría.,D
"Varón de 55 años, acude al CS, manifiesta que hace un mes fue mordido por perro desconocido y solo recibió 3 dosis de 
vacuna antirrábica. Refiere estar en tratamiento para tuberculosis BK positivo en primera fase. Según la norma técnica 
de rabia, respecto a la condición de egreso del paciente se considera:",Recuperado,Abandono,Suspendido,Protegido,B
"El centro de salud donde realiza su SERUMS ha registrado varios casos de leucemia infantil en los últimos años, por lo 
que tiene interés de investigar los factores asociados. ¿Qué tipo de estudio será el más conveniente?",Cohortes prospectiva,Casos y controles,Ensayo clínico,Descriptivo,B
"Varón de 60 años, natural de Cajamarca, acude al establecimiento de salud con resultado coprológico positivo a 
Fasciolosis, el personal de salud indica iniciar tratamiento antiparasitario con:",Praziquantel,Albendazol,Triclabendazol,Niclosamida,C
"El jefe del establecimiento de salud nivel I-2 ha identificado que existe necesidad de otro personal técnico para las visitas 
domiciliarias, porque no se logran las metas programadas. ¿En qué instrumento de gestión se debe programar 
este recurso?",Plan operativo,Plan de salud local,Presupuesto por resultados,Plan estratégico,A
"En una comunidad el personal de salud y la población realizan acciones de protección de fuentes y drenaje de agua, 
alimentos, disposición adecuada de basuras y excretas, control de roedores y evitan bañarse en aguas estancadas ¿Son 
acciones para prevenir?",Dengue,Malaria,Leptospirosis,Peste,C
"Un estudio realizado en la población asignada a su IPRESS concluye que los niños cuyos padres son separados 
presentan el doble de riesgo de desnutrición. ¿En qué sección del informe encontrará los alcances, las limitaciones 
metodológicas y la comparación con estudios similares en otra población?",Discusión,Metodología,Introducción,Resultados,A
"Un instrumento de medición es un recurso que utiliza el investigador para registrar información o datos fidedignos sobre 
los que deberán basarse la planificación, la práctica y las acciones sobre las variables que tiene en mente ejecutar, es 
por esto que existen tres requisitos que el instrumento de medición elegido debe cumplir: confiabilidad, validez y ...",variabilidad.,subjetividad.,objetividad.,autonomía.,C
"En la provincia de Huánuco los establecimientos de salud pertenecientes a la Microred 2 mantienen una alta cobertura 
de atenciones, captando al 95% de su población, mostrando una ubicación geográfica adecuada. ¿Dentro del componente 
calidad del modelo de atención, qué característica se evidencia?",Evaluación demográfica,Accesibilidad a servicios de salud,Tecnología apropiada,Innovación,B
"Los individuos, inicialmente sin la enfermedad o el efecto de interés, forman los grupos de acuerdo a su exposición o no 
al factor de estudio, y se les realiza un seguimiento durante un período determinado de tiempo comparando la frecuencia 
con que aparece el efecto o la respuesta en los expuestos y no expuestos. ¿A qué tipo de estudio longitudinal 
corresponde?",Tendencia,Correlacional,Exploratorios,Cohorte,D
"En su establecimiento de salud se ha verificado problemas en la segregación de residuos contaminados por la falta de 
recipientes, utilizando tachos de residuos generales lo que constituye un problema dentro de los factores ambientales 
ocasionando ...",riesgos higiénicos.,contaminación atmosférica.,calidad sanitaria.,riesgos laborales.,D
"Supervisar implica necesariamente comunicarse con las otras personas de una manera apropiada y significativa. La 
comunicación adecuada simplifica la supervisión, se aplica el principio de ....... en el proceso de control.",planeación,enseñanza,liderazgo,comunicación,D
"Generalmente, las tasas de morbilidad o mortalidad brutas deben ajustarse para ser útiles en la comparación de 
poblaciones diferentes, el factor de ajuste más habitual es la distribución por:",Ingresos,Grado de exposición,Edades,Estado civil,C
"La vacuna antirrábica humana se encuentra en la cadena de frío de los establecimientos de salud, según norma técnica 
de rabia el personal de salud debe verificar la temperatura de conservación en ºC de:",0 a 5,4 a 10,1 a 6,2 a 8,D
"En una comunidad el personal de salud orienta la tenencia responsable de animales de compañía, para la prevención de 
la rabia según el MINSA indica vacunar a los perros cada ...... meses.",36,6,12,24,C
"El espectrofotómetro del laboratorio donde realiza su SERUMS, no está operativo desde hace un mes, por ello, los 
exámenes auxiliares para gestantes se refieren a otro establecimiento de salud lo que genera malestar en la población y 
largas listas de espera. ¿Cuál es el problema en el sistema de salud?",Desintegración,Fragmentación,Segmentación,Integración,B
"Su centro de salud le ha solicitado elaborar y estandarizar el formato de informe de exámenes de laboratorio, con el fin 
de mejorar la gestión de la historia clínica. ¿Cuál es el contenido mínimo de dicho formato?",Diagnóstico clínico presuntivo,Fecha y hora de emisión de resultado,Marca del equipo o reactivo utilizado,Breve descripción del caso,B
"En las Buenas Prácticas de Almacenamiento se indica que ...... es la secuencia que comprende las fases o eventos de 
transporte del producto farmacéutico y dispositivo médico termo-sensible desde su fabricación hasta su recepción por el 
usuario final, manteniendo la temperatura dentro de las especificaciones aprobadas.",el control de temperatura,la conservación de temperatura,la cadena de frio,el mapeo térmico,C
"Pacientes de una comunidad nativa sospechosos de dengue fueron evaluados por el personal de salud, según 
manifestaciones clínicas indican recibir tratamiento en el hogar bajo supervisión médica, según norma técnica en atención 
de casos ¿A qué grupo de tratamiento corresponde?",B2,A,C,B1,B
"En la dinámica demográfica es uno de los fenómenos más estrechamente ligados a la salud, caracterizándose por ser 
irreversible, no renovable e inevitable. Este concepto corresponde a:",Natalidad,Fecundidad,Enfermedad,Mortalidad,D
"El médico responsable del CS Lince ha sido designado a realizar la intervención para el control de brechas, estableciendo 
responsables y objetivos por día para el cumplimiento de la meta. ¿Qué herramienta de gestión está aplicando?",Plan operativo institucional,Asignación de personal,ASIS,Plan local de salud,D
"En la tenencia responsable, los animales que se adaptan fácilmente a la vida familiar, proporcionan compañerismo, afecto, 
protección y siempre están en situación de disponibilidad, se denominan:",De protección,Exóticos,Amaestrados,De compañía,D
"Varón de 24 años, se acerca al establecimiento de salud para un descarte tuberculosis. La notificación del caso es de 
carácter obligatorio en todas las IPRESS, ya que la misma se encuentra alineada a la estrategia para controlar la 
transmisión de tuberculosis a nivel nacional, todo esto en el marco de la:",Censo y seguimiento de contactos,Reinfección de la enfermedad,Vigilancia epidemiológica,Identificación y detección de casos,C
"Poblador de una comunidad rural, llega al Centro de Salud. con fiebre, dolor en las pantorrillas y malestar general, refiere 
que no usa botas y camina descalzo teniendo contacto con suelos y fuentes de agua empozada por las lluvias. ¿Cuál es 
el diagnostico más probable?",Chagas,Leptospirosis,Dengue,Malaria,B
"Las actividades operativas son componentes del POI de la IPRESS. ¿Cuál de las siguientes alternativas corresponde a 
una actividad operativa?",Reducir las enfermedades diarreicas agudas en la población infantil,"Acceder a agua segura, hábitos de aseo personal y lavado de alimentos",Preservar el buen estado de salud de la población infantil,Contratar los servicios de instalación de sistema de cloración para agua,D
"En las intervenciones realizadas en el EESS por el personal de salud en guardias comunitarias está la vigilancia 
epidemiológica en dengue para verificar el incremento de casos reportados en los meses de verano ¿Qué característica 
epidemiológica resulta de estas intervenciones?",Tipos de almacenamiento de agua,Vigilancia pública,Cambio en patrones de vectores,Número de casas infectadas,C
"Dentro de las acciones de salud ocupacional en su centro laboral, se ha determinado en el personal de salud adulto mayor 
evaluar la incidencia de diabetes, obesidad e hipertensión en los últimos meses. ¿Qué actividad se debe realizar para la 
prevención y control?",Control de eventos no infecciosos,Número de infecciones presentadas,Respuesta a tratamiento,Número de controles médicos,A
"En una comunidad para prevenir el dengue y otras arbovirosis el personal de salud desarrolla en las familias, sesiones 
demostrativas en prácticas saludables para la eliminación de criaderos, además consejerías para la protección personal. 
¿A qué medida de promoción de la salud corresponde esta acción?",Participación comunitaria,Abogacía e Incidencia,Educación para la salud,Articulación intersectorial,C
"Para realizar un trabajo de investigación y obtener información de las exposiciones anteriores y actuales. ¿Qué tipo de 
recolección de debe realizar?",Entrevista,Observación familiar,Informante indirecto,Observación,A
"El Comité Distrital de Salud (CDS) del distrito de Lurigancho, en sesión han aprobado el plan de acciones articuladas para 
intervenir sobre las principales enfermedades que afectan a los pobladores y reducir su impacto, contribuyendo con la 
cultura de autocuidado. Las acciones realizadas son:",Multidisciplinarias,Participativas,Intersectoriales,Comunitarias,C
"¿Cuál es el proceso por el cual se recoge y analiza información de una enfermedad en un grupo de personas para detectar 
signos precoces de su aparición?",Estadísticas vitales,Observación participante,Vigilancia epidemiológica,Estudio epidemiológico,C
"Un profesional no titulado realiza labores de detección de coronavirus, por eso para informar sus resultados usa el sello 
y firma de un colega colegiado. Este comportamiento es una falta ética relacionada al...",propiedad intelectual.,ejercicio profesional.,ausentismo y negligencia.,pago de obligaciones pecunarias.,B
"En una comunidad se identifican factores de riesgo como: contaminación del agua, suelo, exposición a animales en la 
vivienda, exposición a productos químicos entre otros, que son negativos para el crecimiento y desarrollo de las personas. 
Estos factores son de tipo:",Ambientales,Biologicos,Sociales,Físicos,A
"El personal de salud realiza evaluación de acuerdo al cuidado integral de los niños y niñas de una institución educativa, 
identifican sobrepeso y obesidad; por exceso de ingesta calórica, ocasionando:",Desnutrición,Anorexia,Bulimia,Malnutricion,D
"Gestante migrante quechua hablante, que acude para atención a su establecimiento de salud tiene derecho a ...",servicios de salud con adecuación cultural.,traductor de idioma original.,acompañamiento de familia.,presencia solo de pareja.,A
