questions,option_A,option_B,option_C,option_D,correct_answer
"En una organización de salud, la percepción colectiva de satisfacción de los/las servidores/as civiles sobre el ambiente 
de trabajo se conoce como:",Cultura organizacional,Clima organizacional,Promoción de la organización,Sistema de la organización,B
"Identifique a que se refiere el siguiente concepto: determina la relación entre la magnitud de la exposición y la probabilidad 
de aparición de los efectos sobre la salud en cuestión.",Caracterización del riesgo,Evaluación de la exposición,Efecto dosis-respuesta,Identificación del riesgo,C
"Recién nacido vivo de parto institucional es afiliado al Seguro integral de Salud del centro materno para recibir sus 
atenciones. En el marco de la atención primaria en salud. ¿Qué objetivo esencial está cumpliendo?",Liderazgo,Políticas públicas saludables,Cobertura universal,Servicios centrados en la persona,C
"Una IPRESS de la amazonía peruana quiere generar evidencia de los efectos a la salud que produce la actividad minera 
ilegal en su región. ¿Cuál es el enfoque investigativo más apropiado para abordar este problema?",Cuantitativo,Mixto,Cualitativo,Correlacional,A
"Varón de 68 años acude a su consulta nutricional, después de la evaluación nutricional antropométrica, se determina que 
presenta IMC de 27.5, el profesional nutricionista registra la interpretación de los valores de índice de masa corporal (IMC) 
como:",Sobrepeso,Normal,Delgadez,Obesidad,B
"Paciente con enfermedad terminal manifiesta al médico de cuidados paliativos la necesidad de regresar a su pueblo. La 
semana siguiente es el control de pruebas de sangre. El médico acuerda con la familia autorizar el viaje, luego de realizar 
los exámenes de laboratorio y obtener los resultados, con la condición de regresar antes de su próximo control y cumplir 
con las indicaciones brindadas. En relación a la atención centrada en la persona. ¿Qué dimensión clave se está 
aplicando?",Compartir poder y responsabilidad,El profesional como centro del proceso,La perspectiva biopsicosocial,Alianza terapéutica consensuada,A
"Establecimiento de salud nivel III-2, brinda el servicio de salud a través de la telesalud, teleconsulta y viene trabajando 
para aperturar el telemonitoreo en unos meses, generando disminución en los tiempos de espera de la atención. ¿Qué 
procesos amplía esta entidad?",Tratamiento de datos,Cartera de servicios,Monitoreo y seguimiento,Mejora de indicadores,B
"En el CS I-4 con comunidad afroperuana, se busca fortalecer la aplicación del enfoque intercultural con la participación 
de autoridades y personal de salud, promotores de salud, agentes de medicina tradicional y autoridades regionales y 
locales para la identificación y solución de los problemas de salud de la persona, familia y comunidad. Esta acción se 
describe como:",Participación ciudadana,Pertinencia cultural,Adecuación Intercultural,Diálogo en salud,D
"¿Cómo se conocen a aquellos medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el 
país y que luego de una evaluación técnica especializada multidisciplinaria han demostrado ser comparativamente 
seguros, eficaces y costo efectivo, deben estar disponibles en todo momento y al alcance de la población que los 
necesita?",Genéricos,Esenciales,De estrategias sanitarias,Huérfanos,B
"Un instrumento de medición es un recurso que utiliza el investigador para registrar información o datos fidedignos sobre 
los que deberán basarse la planificación, la práctica y las acciones sobre las variables que tiene en mente ejecutar, es 
por esto que existen tres requisitos que el instrumento de medición elegido debe cumplir: confiabilidad, validez y ...",objetividad.,subjetividad.,variabilidad.,autonomía.,A
"¿Cuál es el documento en el que se registra los datos de identificación y de los procesos relacionados con la atención 
del paciente, en forma ordenada, integrada, secuencial e inmediata a la atención que el profesional de la salud brinda al 
paciente?",Historia clínica,Informe de alta,Epicrisis,Consentimiento informado,A
"El análisis ...... permite relacionar los factores externos (entorno) e internos (intorno) de la organización, así como 
descubrir las posibilidades de éxito o fracaso de la organización.",situacional,retrospectivo,FODA,estratégico,C
"Un estudio realizado en la población asignada a su IPRESS concluye que los niños cuyos padres son separados 
presentan el doble de riesgo de desnutrición. ¿En qué sección del informe encontrará los alcances, las limitaciones 
metodológicas y la comparación con estudios similares en otra población?",Resultados,Discusión,Metodología,Introducción,B
"Para el proceso de mejora continua, se aplica el ciclo de planeamiento estratégico con la formulación de políticas y planes 
estratégicos contemplado en sus cuatro fases orientadas al desarrollo humano. ¿En qué consiste la fase 4?",Obtención de insumos,Reporte de seguimiento,Control de barreras,Consolidación del proceso,B
"Analizando epidemiológicamente el número de casos de dengue en el sector V de la jurisdicción de San Juan de 
Lurigancho del EESS Motupe se encontró viviendas con exposición al mosquito Aedes aegypti tanto en almacenamiento 
de tanques como en recipientes. ¿Qué tipo de determinante está influyendo en la comunidad?",Medio ambiente,Sistema sanitario,Estilo de vida,Biología humana,A
En relación a la terapia preventiva de la tuberculosis en contactos con TB sensible. ¿Cuál es la indicación?,"La administración es de lunes a sábado, no incluye feriados","La administración es de lunes a domingo, incluido feriados",El esquema de elección en menores de 2 años es 3 HP,El esquema de elección en mayores de 2 años es 3 HR,B
"Se observa que hay migrantes de la selva que viven en un asentamiento humano de un distrito de Lima, que son 
discriminados y rechazados por los pobladores del distrito donde pernoctan. ¿Qué acciones debe realizar como personal 
de salud?",Reforzar la interacción cultural,"Cambiar hábitos, costumbres y creencias",Normalizar el comportamiento de la comunidad,Imponer acciones socio educativas,A
"Mujer de 30 años acude al centro de salud para recibir consejería sobre los resultados positivos de TB. ¿Cuál es la medida 
de protección para el personal de salud en la atención?",Capacitación anual,Mascarilla N95,Realizar la notificación epidemiológica,Minimizar la ventilación mecánica,B
"En las intervenciones realizadas en el EESS por el personal de salud en guardias comunitarias esta la vigilancia 
epidemiológica en dengue para verificar el incremento de casos reportados en los meses de verano. ¿Qué característica 
epidemiológica resulta de estas intervenciones?",Cambio en patrones de vectores,Número de casas infectadas,Vigilancia pública,Tipos de almacenamiento de agua,A
"En un establecimiento de salud, se realizan actividades para fortalecer el sentimiento de pertenencia a la organización, 
mediante un tiempo de esparcimiento y celebraciones de los cumpleaños del mes. ¿A que corresponde esta dimensión 
del clima organizacional?",Identidad,Estructura,Comunicación,Liderazgo,A
"Supervisar implica necesariamente comunicarse con las otras personas de una manera apropiada y significativa. La 
comunicación adecuada simplifica la supervisión, se aplica el principio de ....... en el proceso de control.",comunicación,planeación,enseñanza,liderazgo,A
"En un estudio descriptivo, realizado para entender el grado de adherencia a un tratamiento médico. ¿Qué tipo de 
herramienta de recolección de datos se caracteriza por tener como ventaja un mayor nivel de confianza, flexibilidad en el 
entendimiento de términos consultados, pero como desventaja la influencia en las respuestas durante la recolección de 
datos, y ser aplicable a un menor número de personas?",El foro,La encuesta,La entrevista,La observación,C
"En una comunidad ocurre un huayco que pone en riesgo la asistencia alimentaria de la población. ¿Hasta qué edad en 
años se considera al grupo vulnerable en niños?",2,<1,5,<3,D
"En los centros y puestos de salud, el ...... asume la responsabilidad de la gestión del SISMED debiendo designar a un 
responsable de farmacia y garantizar el soporte logístico y administrativo necesario.",Administrador,Químico farmacéutico,Jefe del establecimiento,Médico,C
¿Qué tipo de variable proporcionan datos nominales y datos ordinales?,Cuantitativa,Continua,Discreta,Cualitativa,D
"Dentro de las estrategias planteadas en el establecimiento de salud en el área niño para la cobertura de sus indicadores 
de gestión se estableció trabajo intra y extramural el  cual abarca coordinar con municipalidades, colegios e instituciones 
de la jurisdicción para la realización de un trabajo conjunto que incida en mejorar el vínculo entre instituciones así como 
también se estableció la participación de empresas privadas de la jurisdicción. ¿Qué principio del sistema de salud se 
toma en cuenta?",Intersectorialidad,Sostenibilidad,Participación,Orientación a la calidad,A
"Una evaluación de causalidad de sospecha de RAM realizada sobre una población de 500 habitantes en un periodo de 1 
año, se registraron 15 casos de rash post administración de ciprofloxacino 500 mg tableta vía oral de la marca X, mientras 
que se evidenciaron 3 casos de rash con la administración de ciprofloxacino marca Y. ¿Qué tipo de diseño de 
investigación se debe aplicar?",Experimental,Cohorte,Prospectivo,Casos y Controles,B
"En un caso de intoxicación por plomo, se sabe que mientras aumenta la exposición al plomo, también aumenta la 
gravedad de la intoxicación. ¿A qué criterio de Hill corresponde esta característica?",Temporalidad,Consistencia,Coherencia,Gradiente biológico,D
"Al evaluar una nueva prueba diagnóstica, se realizan diversos cálculos, uno de ellos es la proporción de sujetos con una 
prueba negativa que no presentan la enfermedad, siendo este parámetro:",Falsos positivos,Valor predictivo negativo,Falsos negativos,Valor predictivo positivo,B
"La Obstetra fue designada a una comunidad indígena donde el 50.7% de mujeres no conoce sobre ITS y las hace 
vulnerables para contraer VIH/SIDA. Debe implementar acciones de información a esta población, tomando en cuenta 
sus características culturales, garantizando el derecho a la atención en salud. ¿A qué corresponden estas acciones?",Pertinencia cultural,Inclusión social,Diálogo cultural,Interculturalidad en salud,A
"Madre trae a su niña de 6 años al consultorio de optometría, se le realiza el examen de agudeza visual y se le encuentra 
AV. SC OD  20/100 0I 20/70 Y AV AE OD 20/70 OI 20/30, y una desviación en el ojo derecho, se realiza la refracción, se 
le encuentra una hipermetropía y astigmatismo elevado en ambos ojos. ¿Cuál será el motivo de la desviación?",Anisometropía,Ametropía elevada,Insuficiencia acomodativa,Ambliopía,D
"Paciente con diagnóstico de glioblastoma es evaluado en el consultorio de cuidados paliativos; manifiesta al médico que 
la dosis de fármaco que debe tomar a las 12 de la medianoche le altera el sueño por lo que ha decidido no tomarla. El 
médico realiza el ajuste en la prescripción de la hora de administración del fármaco, por lo que llegan a un acuerdo 
generando satisfacción y compromiso en el paciente. ¿Qué tipo de atención está realizando?",Atención primaria renovada,Atención centrada en la persona,Atención centrada en la familia,Atención centrada en la comunidad,B
"Un profesional no titulado realiza labores de detección de coronavirus, por eso para informar sus resultados usa el sello 
y firma de un colega colegiado. Este comportamiento es una falta ética relacionada al...",propiedad intelectual.,ejercicio profesional.,pago de obligaciones pecunarias.,ausentismo y negligencia.,B
"En el establecimiento de salud el cirujano dentista se retira horas antes de terminar su turno de trabajo, sin permiso para 
acudir a la festividad de la comunidad vecina; teniendo sesiones educativas pendientes con las gestantes y niños. Según 
el código de ética. ¿Cuánto tiempo de suspensión profesional puede tener?",Entre 30 y 36 meses,Entre 25 y 29 meses,Más de 24 meses,Menos de 24 meses,D
"El P.S. de la comunidad de Angora no cuenta con cirujano dentista, los pacientes son referidos al C.S. Huasahuasi, 
teniendo que caminar 8 horas porque no se cuenta con carretera; esto ocasiona que muchos no asistan al C.S. para su 
atención odontológica; incrementándose los problemas de salud bucal. En el marco de la Atención Primaria en 
Salud. ¿Qué atributo se está vulnerando?",Primer contacto,Integralidad,Accesibilidad,Continuidad,C
"Los cambios demográficos es el factor más relevante en el fenómeno de ...... resultante de las tasas de mortalidad y 
fertilidad, principalmente, los fenómenos que producen los cambios son los que generan una modificación en el perfil 
etario de las poblaciones y en el perfil de salud, así como en la expectativa de vida.",cambios en antigenicidad,cambios en estilo de vida,cambios ambientales,transición epidemiológica,D
"Los adolescentes de una comunidad, necesitan atención integral estomatológica, para cubrir sus necesidades de salud. 
¿Qué establecimiento de salud del primer nivel oferta la cartera de servicios necesaria?",I-2,I-1,II-1,I-3,D
"Cuando la entidad requiera actualización del PEI, es necesario presentar como paso previo el informe de evaluación 
institucional; las actualizaciones del PEI se formalizan mediante acto resolutivo, de acuerdo con la normativa y 
organización interna de la entidad. ¿Qué criterios se deben considerar para su actualización?",Baja producción,Conflicto laboral,Cambios jefaturales,Desastres naturales,D
"En un EE.SS. para reducir la concentración de partículas infecciosas, priorizando las áreas de mayor riesgo de transmisión 
de M. tuberculosis, se debe considerar como medidas de control ambiental:","Evaluar, utilizar, mantener o mejorar el sistema de ventilación",Promover la higiene respiratoria y uso de mascarilla quirúrgica,Realizar la búsqueda activa y pasiva de casos de TB en personal de salud,Capacitación periódica al personal de la salud sobre uso de EPP,A
"Entre las actividades de promoción de la salud. ¿Cómo se denominan a las acciones que las personas realizan para 
ayudarse unas a otras de acuerdo a su situación de vida?",Salud comunitaria,Autocuidado,Entorno sano,Ayuda mutua,D
"Si la persona encargada de recomendar un antihistamínico conoce que la diferencia entre la levocetiricina y la cetiricina 
es solo el menor efecto de somnolencia del racemato, y aun así recomienda la levocetiricina a pesar de su elevado costo 
y suponiendo que la somnolencia no representaría mayor riesgo para el paciente. ¿Qué principio ético se está 
vulnerando?",Justicia,No maleficencia,Respeto a la autonomía,Beneficencia,D
"Los niveles de hemoglobina de Juanito de 14 años de edad, son 9.0 (g/dl). Los resultados indican anemia ...",leve.,moderada.,grave.,severa.,B
"Como área usuaria de primer nivel de atención, usted tiene que hacer seguimiento de sus requerimientos. ¿Cuál es el 
documento de gestión que la DIRIS/DIRESA tiene que enviar a su establecimiento para tal fin?",Cuadro multianual de necesidades,Centro de costos,Plan de continuidad operativa,Cuadro de necesidades,D
"Analizando los resultados de las principales patologías nutricionales que conforman el ASIS institucional encontramos en 
la etapa de vida adulto a la obesidad con mayor incidencia; evaluando factores económicos, sociales, estilos de vida, 
patrones culturales y sociales como parte causal de dicha patología. ¿Desde el punto de salud pública que estamos 
analizando?",Análisis situacional,Evaluación sanitaria,Intervención sanitaria,Proceso salud enfermedad,D
"Tiene como objetivo disminuir el avance y las complicaciones de la enfermedad ya establecida, y esto se hace mediante 
acciones orientadas a disminuir las secuelas y la discapacidad. ¿A qué tipo de prevención se refiere?",Secundaria,Primaria,Cuaternaria,Terciaria,D
"Los tamizajes de catarata se realiza a las personas de ...… años a más con AV ≤......, causada probablemente por 
catarata.",60 / 20 / 50,60 / 20 / 70,50 / 20 / 70,50 / 20 / 50,C
Paciente de 4 años llega al servicio de optometría con AV OD 20/70 OI 20/70. ¿Cuál es el diagnóstico?,Emetropía,Ametropía,Hipermétrope,Astigmatismo,B
"¿Cómo se denomina a la probabilidad que tiene un individuo o un grupo de individuos de sufrir en el futuro un daño en su 
salud?",Riesgo,Infección,Enfermedad,Contagio,A
"En el establecimiento de salud al paciente adulto se le brinda el consentimiento informado, donde se le explica en forma 
clara los procedimientos que se le realizará. ¿Qué aspectos éticos se está respetando?",Beneficencia.,Justicia.,Autonomía.,Maleficencia.,C
"Puérpera acude al consultorio de odontología, por presentar manchas blancas en los dientes, refiere que le acaban de 
diagnosticar anemia y que ese día inicia su tratamiento con sulfato ferroso. Se le realiza el tratamiento preventivo 
odontológico y se le recomienda continuar con su tratamiento para la anemia; se le indica que le van a realizar una visita 
para monitorear su adherencia al tratamiento. ¿A los cuántos días se realiza el seguimiento una vez iniciada el tratamiento 
de anemia?",15,7,30,42,B
"Paciente llega a la consulta del centro de salud con sensación de cuerpo extraño y congestión conjuntival (ojo rojo), ardor, 
prurito y fotofobia, rara vez presentan dolor, a veces visión borrosa, secreción acuosa, mucosa o mucopurulenta. ¿Cuál 
es su diagnóstico presuntivo y como actuaría como tecnólogo médico optómetra?",Conjuntivitis e interconsulta al servicio de medicina,Úlcera corneal y referencia a oftalmología,Conjuntivitis y referencia a oftalmología,Úlcera corneal e interconsulta a medicina,A
"Dentro de los factores determinantes de la salud las características genéticas y biológicas son catalogadas dentro de la 
categoría de:",Capacidad individual y aptitudes de adaptación,Hábitos personales de salud,Servicios de salud,Ambiente socio-económico,A
"Si la interacción entre un paciente y el personal sanitario tratante, se da mediante uso de las TICs, ¿Qué concepto de 
salud se está aplicando?",Telesalud,Cuidado integral,Promoviendo salud,Salud intercultural,A
"Para poder estimar el cálculo del número de individuos necesario para realizar un estudio de investigación transversal, 
es imprescindible conocer la variabilidad del parámetro que se desea estimar a través de la varianza. ¿Cuál es el enfoque 
del estudio?",Prospectivo,Mixto,Cualitativo,Cuantitativo,D
"En la provincia de Huánuco los establecimientos de salud pertenecientes a la Microred 2 mantienen una alta cobertura 
de atenciones, captando al 95% de su población, mostrando una ubicación geográfica de adecuada accesibilidad a la 
población. ¿Dentro del componente calidad del modelo de atención, qué característica se evidencia?",Tecnología apropiada,Evaluación demográfica,Accesibilidad a servicios de salud,Innovación,C
"En las Buenas Practicas de Almacenamiento se indica que ...... es la secuencia que comprende las fases o eventos de 
transporte del producto farmacéutico y dispositivo médico termo-sensible desde su fabricación hasta su recepción por el 
usuario final, manteniendo la temperatura dentro de las especificaciones aprobadas.",el mapeo térmico,la cadena de frio,la conservación de temperatura,el control de temperatura,B
"Luego de una investigación sobre anemia en el Perú, el investigador principal presenta resultados parcialmente 
convenientes para justificar más presupuesto a la entidad financiadora. Dicho profesional está incurriendo en una falta de 
tipo:",Intelectual,Administrativa,Deontológica,Judicial,C
"El Comité Distrital de Salud (CDS) del distrito de Lurigancho, en sesión, ha aprobado el plan de acciones articuladas para 
intervenir sobre las principales enfermedades que afectan a los pobladores y reducir su impacto, contribuyendo con la 
cultura de autocuidado. ¿Cómo deben ser estas acciones?",Multidisciplinarias,Participativas,Intersectoriales,Comunitarias,C
"Usted acaba de ganar su plaza SERUMS, y en su primer día de trabajo, su jefatura le indica que se encuentran en el 
proceso de búsqueda de información a fin de elaborar el documento que oriente una gestión eficiente en salud acorde 
con los procesos de planificación. ¿Cuál es el documento?",Análisis global del estado de la salud,Análisis global de los determinantes de la salud,Análisis de la vulnerabilidad territorial,Análisis de situación de salud,D
"¿Cuál es la categoría de un EESS del primer nivel de atención que cuenta con internamiento con fines diagnósticos y/o 
terapéuticos en casos de pacientes requieran permanencia y soporte asistencial por más de 12 horas?",I-1,I-2,I-4,I-3,C
"En la inducción de ingreso al EESS Pimentel, le piden explicar el proceso que se inicia con la exposición de un huésped 
susceptible a un agente causal y sin intervención de los servicios, termina con la recuperación, la cronicidad, la 
discapacidad o la muerte. ¿A qué corresponde este proceso?",Contexto epidemiológico,Historia natural de la enfermedad,Cadena de transmisión,Cadena epidemiológica,B
"¿Cuál es uno de los cuatro ejes del desarrollo de la telesalud e incluye actividades de organización, dirección y control 
de servicios de salud?",Telemonitoreo,Telegestión,Teleconsulta,Teleorientación,B
"El equipo de trabajo para evaluación de brote de IAAS, es presidido por ...",Jefe de Departamento de Enfermería,Responsable de Epidemiología,Responsable de prevención y control de IAAS,Director del EE.SS.,D
"Se encuentra usted en un centro de salud donde el ingreso es mediante transporte fluvial y debido a la temporada de 
lluvias no puede llegar el equipo especialista; con el fin de resguardar su seguridad les indican que realizarán la reunión 
de soporte técnico de forma virtual, para todo el personal involucrado del establecimiento de salud. ¿Qué tipo de servicio 
de telesalud se aplica?",Telecapacitación,Telemonitoreo,Teleconsulta,Telemedicina,A
"La Obstetra atiende a una adolescente en el primer trimestre de embarazo con anemia en una comunidad indígena, 
explica la importancia de adoptar medidas en el tratamiento, por las consecuencias para el binomio madre/hijo; se brinda 
información y se busca establecer acuerdos en un ambiente de respeto y reconocimiento de las diferencias culturales. 
¿A qué acción corresponde?",Diversidad cultural,Diálogo intercultural,Comunicación lingüística,Pertinencia cultural,B
"Joven de 30 años acude al centro de salud con su madre, el motivo de la consulta es la irritabilidad, permanece en su 
habitación todo el día, duerme muchas horas, siente cansancio, desde que murió su padre. ¿Cuál es el tipo de depresión?",Moderada,Grave,Severa,Leve,D
"Un estudio de tipo experimental, realizado en una farmacia perteneciente a un establecimiento de salud, busca medir 
como objetivo principal, la influencia del tiempo de espera entre cada atención y el porcentaje de adherencia al tratamiento 
por parte de los pacientes; además para tener mayor información se decide analizar la edad del paciente en esta relación. 
¿Qué tipo de variable es la edad?",Interviniente,Dependiente,Interdependiente,Independiente,A
"¿A qué corresponde la definición: procedimiento empleado para determinar la presencia de estrabismo manifiesto y 
estrabismo latente, condiciones que se asocian a menudo con la ambliopía en niños pequeños?",Prismas oftálmicos,Hirschberg,Krimsky,Oclusión y desoclusión,D
"En el modelo de abordaje de Promoción de la Salud. ¿Qué escenario nos permite trabajar con la comunidad la alta 
incidencia de anemia en el distrito de la Victoria del año en curso?",Colegio,Municipio,Iglesia,Familia,B
"Para la formulación de la visión, uno de los componentes toma en cuenta lo que el establecimiento de salud considera 
importante para su existencia y la comunidad, así también lo que considera inviolable. ¿A qué componente hace 
referencia?",Infraestructura adecuada,Valores fundamentales,Ejes temáticos,Responsabilidad social,B
"El EESS del primer nivel tiene capacidad resolutiva en actividades fuera del establecimiento de salud, por el personal de 
salud según sus competencias, con participación de la comunidad. ¿Cómo se conocen estas actividades?",Extramurales,Hospitalarias,Intramurales,Ambulatorias,A
"Una de las medidas sanitarias que se aplica en el EESS Conde de la Vega es la eliminación de los desechos que se 
utilizan en la sesión demostrativa el día de su intervención a fin de no generar acumulación de bacterias en el área de 
trabajo. ¿Qué medida sanitaria se emplea?",Evacuación de alimentos tóxicos,Control de vectores,Control sanitario de desechos sólidos,Eliminación de residuos,C
"En un establecimiento de salud, se tiene como objetivo a las personas y sus relaciones en la organización, así como crear 
y mantener un clima favorable de trabajo, desarrollar las habilidades y capacidad de los trabajadores que permitan el 
desarrollo individual y organizacional sostenido. ¿Cómo se conoce este proceso?",Plan operativo institucional,Visión institucional,Gestión de recursos humanos,Cultura organizacional,C
"El número de casos nuevos de una enfermedad dividido por la población en riesgo de la enfermedad en un lugar especifico 
y durante un periodo específico, corresponde a:",Indicadores de mortalidad,Indicadores de morbilidad,Tasa de prevalencia,Tasa de incidencia,D
"A mayor edad del paciente, mayor riesgo de que sufra una caída. Es una hipotesis de:",Relación de producción,Asociación,Relación causal,Reproducción,B
"¿Qué componente del proyecto de investigación, se caracteriza, porque surge de nuevos hechos o contradicciones, de 
una situación problemática, de una situación de diferencia o de una situación de variación?",Resultados,Hipótesis,Antecedentes,Variables,B
"Paciente de 55 años, llega a la consulta con sensación de cuerpo extraño en el ojo, siente molestias a la luz y dolor. Al 
examen se encuentra lagrimeo, ojo rojo, dificultad para abrir los parpados, disminución de agudeza visual. ¿Cuál es el 
diagnóstico presuntivo?",Ojo rojo doloroso,Herida profunda de córnea y esclera,Cuerpo extraño corneal,Úlcera corneal,C
"Los individuos, inicialmente sin la enfermedad o el efecto de interés, forman los grupos de acuerdo a su exposición o no 
al factor de estudio, y se les realiza un seguimiento durante un período determinado de tiempo comparando la frecuencia 
con que aparece el efecto o la respuesta en los expuestos y no expuestos. ¿A qué tipo de estudio longitudinal 
corresponde?",Exploratorios,Correlacional,Tendencia,Cohorte,D
"¿Cuál es el tipo de investigación en la que al investigador le interesa caracterizar y contextualizar fenómenos, situaciones, 
eventos; indicando sus rasgos más distintivos o diferenciadores?",Analítica,Cuasiexperimental,Descriptiva,Correlacional,C
"Cuando mejoran las condiciones de desarrollo de un país, mejoran también sus accesos a la salud, el cubrimiento de la 
población, la difusión de medidas de prevención y diagnóstico temprano; lo que produce reducción significativa de la 
mortalidad y la morbilidad por enfermedades agudas e infecciosas. ¿A qué está asociada la transición epidemiológica?",Factores infecciosos,Cambios en factores de riesgo,Cambios demográficos,Impacto en la investigación científica,C
"El EESS San Fernando busca brindar atención integral con calidad, equidad y eficiencia a sus usuarios del distrito de 
SJL, ofreciendo adecuados servicios asistenciales, preventivo promocionales y recuperativos, con equipos de trabajo 
líderes e innovadores y la participación de la comunidad para satisfacer sus necesidades en salud y mejorar la calidad de 
vida. Esta estrategia se refiere a:",Clima organizacional,FODA,Misión institucional,Visión institucional,C
"En el establecimiento de salud se presenta una complicada relación entre los trabajadores, ha pasado todo el año y no 
han realizado las capacitaciones sobre salud mental y otras especialidades. Dentro del plan de salud mental. ¿Cuál es el 
mínimo de capacitaciones al año?",3,2,4,1,C
"En el C.S Esperanza, se ha decidido realizar acciones preventivas dirigidas a detectar enfermedades en su fase 
presintomática a fin de frenar su curso, por lo que el servicio de nutrición realizará una campaña de determinación de 
perímetro abdominal (PAB). ¿Qué tipo de prevención se aplica?",Cuaternaria,Secundaria,Terciaria,Primaria.,B
"Varón de 24 años, se acerca al establecimiento de salud para un descarte de tuberculosis. La notificación del caso es de 
carácter obligatorio en todas las IPRESS, ya que la misma se encuentra alineada a la estrategia para controlar la 
transmisión de tuberculosis a nivel nacional, todo esto en el marco de la:",Censo y seguimiento de contactos,Vigilancia epidemiológica,Reinfección de la enfermedad,Identificación y detección de casos,B
"Dentro de las acciones de salud ocupacional en su centro laboral, se ha determinado en el personal de salud adulto mayor 
evaluar la incidencia de diabetes, obesidad e hipertensión en los últimos meses. ¿Qué actividad se debe realizar para la 
prevención y control?",Control de eventos no infecciosos,Número de infecciones presentadas,Número de controles médicos,Respuesta a tratamiento,A
"En la aplicación de la ficha familiar realizada por el personal de salud capacitado se ha establecido en los últimos meses 
que la incidencia de casos de anemia de niño y gestante está relacionada con aspectos relacionados a factores 
económicos, vivienda y estilo de vida de la familia. ¿Qué aspectos nos permite identificar en la aplicación de la ficha?",Tipos de familia,Determinantes de salud,Número de casos de anemia,Datos demográficos,B
"Gestante migrante quechua hablante, que acude para atención a su establecimiento de salud tiene derecho a ...",presencia solo de pareja.,traductor de idioma original.,servicios de salud con adecuación cultural.,acompañamiento de familia.,C
