questions,option_A,option_B,option_C,option_D,correct_answer
"Un personal de salud al ingresar a trabajar a un establecimiento de salud, el sistema administrativo de gestión de recursos 
humanos debe promover la gestión de relaciones humanas y sociales a través de procesos de:",Evaluación del desempeño,Seguridad y salud en el trabajo,Administración de compensaciones,Inducción en el puesto laboral,B
La empatía y el ...... son factores básicos que determinan la calidad de la interacción en la entrevista psicológica.,enganche terapéutico,entusiasmo,rapport,primer contacto,C
"¿Cuál es la ciencia que investiga la distribución y magnitud de los fenómenos patológicos, la forma en que varían entre 
las diferentes poblaciones y circunstancias con las que se asocian?",Tanatología,Epidemiologia,Antropología,Salud Publica,B
"Un estudio de investigación realizado en una población aledaña a su centro de salud, reporta que los niños 
cuya familia es monoparental tiene el doble de riesgo de presentar anemia (RR=2.0), respecto a aquellos con 
familia biparental. ¿Cuál es el tipo de medida epidemiológica a la que se hace referencia?",Impacto,Asociación,Mortalidad,Frecuencia,B
"Adolescente de 13 años que cuando recuerda el accidente de tránsito que tuvo con su familia, le da taquicardia, 
hiperhidrosis palmar, taquipnea, entre otros y hace uso de la técnica de respiración diafragmática y de la relajación 
progresiva de Jacobson para calmarse. ¿Qué enfoque de psicoterapia está aplicando?",Cognitivo conductual,Humanista,Psicoanalítica,Gestáltica,A
"El personal de salud del primer nivel de atención realiza la capacitación a las personas y comunidad para que tengan el 
control de su salud, la mantengan y la mejoren. Son acciones que corresponde a:",Participación comunitaria,Promoción de la salud,Familias saludables,Entornos saludables,B
"¿Cuál es el plazo en días, que tiene el establecimiento de salud, para entregar la copia de la historia clínica o Epicrisis, 
solicitada por el paciente o usuario de acuerdo al marco legal?",15,10,5,30,C
"Paciente de 52 años con problemas de consumo de tabaco y mala alimentación, acude a consulta con dificultades para 
respirar, dolor de pecho, nervioso, asustado. Si continua con su misma calidad de vida. ¿Qué problemas de salud está 
propenso a padecer?",Infecciones respiratorias,Diabetes mellitus tipo 1,Neurológicos,Cardiovasculares,D
"Las bolsas de recolección de residuos sólidos se deben diferenciar por colores: residuos biocontaminados:......, residuos 
químicos:...... y residuos comunes:...",rojo / negro / amarillo.,negro / amarillo / rojo.,amarillo / rojo / negro.,rojo / amarillo / negro.,D
"Se realiza la visita a un niño con anemia, se le orienta a la madre darle alimentos ricos en hierro como la sangrecita. La 
madre señal que su religión no le permite. ¿Cuál es la conducta más adecuada para mejorar el estado de salud del 
menor?",Llamarle la atención por negligencia y desidia,Respetar la decisión y creencia de la familia,Fortalecer el consumo de hierro intradomiciliario,Obligar a que la madre lo alimente con la sangrecita,C
"En una comunidad campesina altoandina se está presentando alto índice de enfermedades infecciosas. ¿Qué actividad 
de promoción de la salud se implementaría de inmediato?",Lavado de manos,Campaña de vacunación,Calzado de guantes,Cuidado del agua,A
"El análisis de los datos depende al menos de los siguientes factores: el nivel de medición de las variables, el diseño de 
investigación utilizado y el ...",tipo de hipótesis formulada.,diseño de los objetivos.,estadístico utilizado.,resultado hallado.,A
"Para garantizar el adecuado desempeño de los recursos humanos de su establecimiento de salud. ¿Qué se debe 
considerar?",Virtudes,Competencias,Valores,Caracteres,B
¿Con qué se determina el número de la historia clínica de una persona de nacionalidad peruana?,Pasaporte,Según número de ingreso,Carnet de extranjería,Documento Nacional de Identidad,D
"Los pobladores de una comunidad ashaninka llegan al centro de salud preocupados debido a que sus niños presentan 
dolor y diarrea con mucha frecuencia. Además, refieren que tomaron preparados de hierbas y posteriormente algunos 
fallecieron. ¿Cuál es la función de salud pública que debe fortalecer el personal de salud?",Valoración del estado de salud,Vigilancia y valoración del estado de salud,Vigilancia y valoración por el laboratorio,Valoración clínica y laboratorio,B
"En un centro de salud I-4, el nuevo médico jefe ha reestructurado el rol central de esta institución, la población objetivo 
asignada y los atributos de la entidad. Esta construcción de elementos se denomina:",Indicador,Objetivo,Visión,Misión,D
"Paciente de 25 años esperando su atención en el centro de salud; el personal lo llama por su apellido y le menciona “Ud. 
debe alimentarse mejor por su TBC” frente a los usuarios que se encuentran en la sala de espera. ¿Qué derecho del 
paciente se está vulnerando?",Privacidad,Confidencialidad,Autonomía,Transparencia,B
"En la atención de varón de 25 años, el Psicólogo evidencia falta de atención y concentración, distorsiones en sus 
pensamientos, negación de maltrato psicológico, cambios en su memoria, entre otros, que afecta su toma de decisiones. 
¿Qué dimensión está afectada?",Cognitiva,Afectiva,Pareja,Social,A
"¿A qué se hace referencia cuando se habla del conjunto de creencias, costumbres y valores de una organización?",Organización laboral,Clima organizacional,Sistema de salud,Cultura organizacional,D
"El modelo del cuidado integral por curso de vida acoge atributos de la atención primaria; cuando incluye intervenciones 
individuales basadas en evidencia, incluyendo intervenciones familiares y comunitarios. ¿A que componente 
corresponde?",Financiamiento,Gestión,Organización,Prestación,D
