questions,option_A,option_B,option_C,option_D,correct_answer
"El aumento de la mortalidad materna, nos hace considerar que las barreras más infranqueables como dificultad para el 
acceso al sistema de salud y el pobre nivel educativo de la madre, genera que en muchas ocasiones no reciban la atención 
prenatal, durante el parto y apoyo en las primeras semanas del puerperio. ¿Cómo evitar estas barreras?",Registro de casos,Manejo en redes,Trabajo con municipios,Educación en salud,D
"El número de casos nuevos de una enfermedad dividido por la población en riesgo de la enfermedad en un lugar especifico 
y durante un periodo específico, corresponde a:",Indicadores de morbilidad,Tasa de incidencia,Indicadores de mortalidad,Tasa de prevalencia,B
"En un establecimiento de salud, se tiene como objetivo a las personas y sus relaciones en la organización, así como crear 
y mantener un clima favorable de trabajo, desarrollar las habilidades y capacidad de los trabajadores que permitan el 
desarrollo individual y organizacional sostenido. ¿Cómo se conoce este proceso?",Visión institucional,Cultura organizacional,Plan operativo institucional,Gestión de recursos humanos,D
"Para el proceso de mejora continua, se aplica el ciclo de planeamiento estratégico con la formulación de políticas y planes 
estratégicos contemplado en sus cuatro fases orientadas al desarrollo humano. ¿En qué consiste la fase 4?",Consolidación del proceso,Control de barreras,Obtención de insumos,Reporte de seguimiento,D
"Analizando epidemiológicamente el número de casos de dengue en el sector V de la jurisdicción de San Juan de 
Lurigancho del EESS Motupe se encontró viviendas con exposición al mosquito Aedes aegypti tanto en almacenamiento 
de tanques como en recipientes. ¿Qué tipo de determinante está influyendo en la comunidad?",Sistema sanitario,Biología humana,Estilo de vida,Medio ambiente,D
"Dentro de las estrategias planteadas en el establecimiento de salud en el área niño para la cobertura de sus indicadores 
de gestión se estableció trabajo intra y extramural el cual abarca coordinar con municipalidades, colegios e instituciones 
de la jurisdicción para la realización de un trabajo conjunto que incida en mejorar el vínculo entre instituciones así como 
también se estableció la participación de empresas privadas de la jurisdicción. ¿Qué principio del sistema de salud se 
toma en cuenta?",Sostenibilidad,Intersectorialidad,Orientación a la calidad,Participación,B
"Establecimiento de salud nivel III-2, brinda el servicio de salud a través de la telesalud, teleconsulta y viene trabajando 
para aperturar el telemonitoreo en unos meses, generando disminución en los tiempos de espera de la atención. ¿Qué 
procesos amplía esta entidad?",Cartera de servicios,Mejora de indicadores,Tratamiento de datos,Monitoreo y seguimiento,A
"¿Cuál es la categoría de un EESS del primer nivel de atención que cuenta con internamiento con fines diagnósticos y/o 
terapéuticos en casos de pacientes requieran permanencia y soporte asistencial por más de 12 horas?",I-4,I-3,I-1,I-2,A
"En un EESS el personal de salud tiene un trato excluyente o restrictivo en la atención de un paciente quechua hablante, 
esto se conoce como:",Diversidad lingüística,Diversidad cultural,Pertinencia étnica,Discriminación étnico-racial,D
"El jefe de un establecimiento de salud requiere de hemoglobinómetros para realizar los controles de hemoglobina durante 
las visitas a la comunidad. La anemia es la primera morbilidad en el distrito y sobre todo en su localidad. Ha decidido 
presentar su requerimiento al alcalde. ¿Qué documento de gestión usará para sustentar lo requerido?",PEI,PPR,POI,ASIS,D
"Se encuentra usted en un centro de salud donde el ingreso es mediante transporte fluvial y debido a la temporada de 
lluvias no puede llegar el equipo especialista; con el fin de resguardar su seguridad les indican que realizaran la reunión 
de soporte técnico de forma virtual, para todo el personal involucrado del establecimiento de salud. ¿Qué tipo de servicio 
de telesalud se aplica?",Telemedicina,Telemonitoreo,Telecapacitación,Teleconsulta,C
"En la provincia de Huánuco los establecimientos de salud pertenecientes a la Microred 2 mantienen una alta cobertura 
de atenciones, captando al 95% de su población, mostrando una ubicación geográfica de adecuada accesibilidad a la 
población. ¿Dentro del componente calidad del modelo de atención, qué característica se evidencia?",Tecnología apropiada,Accesibilidad a servicios de salud,Innovación,Evaluación demográfica,B
"Dentro de las acciones de salud ocupacional en su centro laboral, se ha determinado en el personal de salud adulto mayor 
evaluar la incidencia de diabetes, obesidad e hipertensión en los últimos meses. ¿Qué actividad se debe realizar para la 
prevención y control?",Número de controles médicos,Control de eventos no infecciosos,Respuesta a tratamiento,Número de infecciones presentadas,B
"Una IPRESS de la amazonía peruana quiere generar evidencia de los efectos a la salud que produce la actividad minera 
ilegal en su región. ¿Cuál es el enfoque investigativo más apropiado para abordar este problema?",Cualitativo,Mixto,Cuantitativo,Correlacional,C
"El análisis ...... permite relacionar los factores externos (entorno) e internos (intorno) de la organización, así como 
descubrir las posibilidades de éxito o fracaso de la organización.",situacional,retrospectivo,FODA,estratégico,C
"En una comunidad ocurre un huayco que pone en riesgo la asistencia alimentaria de la población. ¿Hasta qué edad en 
años se considera al grupo vulnerable en niños?",2,<3,<1,5,B
"Analizando los resultados de las principales patologías nutricionales que conforman el ASIS institucional encontramos en 
la etapa de vida adulto a la obesidad con mayor incidencia evaluando factores económicos, sociales, estilos de vida, 
patrones culturales y sociales como parte causal de dicha patología. ¿Desde el punto de salud pública que estamos 
analizando?",Proceso salud enfermedad,Evaluación sanitaria,Intervención sanitaria,Análisis situacional,A
"Una de las medidas sanitarias que se aplica en el EESS Conde de la Vega es la eliminación de los desechos que se 
utilizan en la sesión demostrativa el día de su intervención a fin de no generar acumulación de bacterias en el área de 
trabajo. ¿Qué medida sanitaria se emplea?",Eliminación de residuos,Control de vectores,Evacuación de alimentos tóxicos,Control sanitario de desechos sólidos,D
"El EESS San Fernando busca brindar atención integral con calidad, equidad y eficiencia a sus usuarios del distrito de 
SJL, ofreciendo adecuados servicios asistenciales, preventivo promocionales y recuperativos, con equipos de trabajo 
líderes e innovadores y la participación de la comunidad para satisfacer sus necesidades en salud y mejorar la calidad de 
vida. Esta estrategia se refiere a:",Visión institucional,Misión institucional,Clima organizacional,FODA,B
"En el modelo de abordaje de Promoción de la Salud. ¿Qué escenario nos permite trabajar con la comunidad la alta 
incidencia de anemia en el distrito de La Victoria del año en curso?",Colegio,Municipio,Iglesia,Familia,B
"Paciente varón, de 65 años, con antecedente de haber sufrido un accidente automovilístico, se realiza la evaluación de 
la sensibilidad profunda a través de un diapasón en mano, pero no reconoce la vibración. ¿Cómo se denomina dicha 
afectación?",Palestesia,Barognosia,Cinestesia,Grafoestesia,A
"Varón de 68 años acude a su consulta nutricional, después de la evaluación nutricional antropométrica, se determina que 
presenta IMC de 27.5, el profesional nutricionista registra la interpretación de los valores de índice de masa corporal (IMC) 
como:",Sobrepeso,Obesidad,Delgadez,Normal,D
"El fortalecimiento de capacidades del personal de salud para mejorar la calidad en un servicio específico de atención 
primaria de salud, es una actividad acorde al objetivo de planeamiento estratégico relacionado a …",fortalecer el ejercicio de la rectoría de la autoridad nacional de salud.,incrementar el acceso a atención integral de salud.,mejorar asignación de presupuesto para atención integral.,difundir la importancia de la salud como derecho.,B
"El EESS del primer nivel tiene capacidad resolutiva en actividades fuera del establecimiento de salud, por el personal de 
salud según sus competencias, con participación de la comunidad. ¿Cómo se conocen estas actividades?",Intramurales,Ambulatorias,Hospitalarias,Extramurales,D
"Cuando la entidad requiera actualización del PEI, es necesario presentar como paso previo el informe de evaluación 
institucional; las actualizaciones del PEI se formalizan mediante acto resolutivo, de acuerdo con la normativa y 
organización interna de la entidad. ¿Qué criterios se deben considerar para su actualización?",Desastres naturales,Baja producción,Conflicto laboral,Cambios jefaturales,A
"Un estudio realizado en la población asignada a su IPRESS concluye que los niños cuyos padres son separados 
presentan el doble de riesgo de desnutrición. ¿En qué sección del informe encontrará los alcances, las limitaciones 
metodológicas y la comparación con estudios similares en otra población?",Discusión,Metodología,Resultados,Introducción,A
"Paciente que a la evaluación de la marcha se observa que en el primer apoyo unilateral, acentúa la caída de la pelvis 
hacia el lado opuesto, reduce la longitud del paso del miembro contralateral y lleva el tronco sobre el miembro de carga. 
¿Cuál es el músculo afectado en déficit?",Cuádriceps,Glúteo mayor,Psoas iliaco,Glúteo medio,D
"En un caso de intoxicación por plomo, se sabe que mientras aumenta la exposición al plomo, también aumenta la 
gravedad de la intoxicación. ¿A qué criterio de Hill corresponde esta característica?",Temporalidad,Consistencia,Coherencia,Gradiente biológico,D
"En la aplicación de la ficha familiar realizada por el personal de salud capacitado se ha establecido en los últimos meses 
que la incidencia de casos de anemia de niño y gestante está relacionada con aspectos relacionados a factores 
económicos, vivienda y estilo de vida de la familia. ¿Qué aspectos nos permite identificar en la aplicación de la ficha?",Tipos de familia,Número de casos de anemia,Determinantes de salud,Datos demográficos,C
"En estudios clínicos y epidemiológicos, la medición de variables que incluyen la perspectiva del paciente con referencia 
a resultados relacionados a su calidad de vida. ¿Cuáles son los instrumentos de recolección de datos más indicados?",Observación directa e indirecta,Registros y documentos ya existentes,Registro por el paciente y familiar,Entrevistas y cuestionarios,D
"Forma parte de los derechos de las personas con discapacidad o en riesgo de adquirirla, que los niños <5 años puedan 
acceder al siguiente sistema educativo:",CEBA,CEO,PRITE,CEBE,C
"En los centros y puestos de salud, el ...... asume la responsabilidad de la gestión del SISMED debiendo designar a un 
responsable de farmacia y garantizar el soporte logístico y administrativo necesario.",químico farmacéutico,médico,jefe del establecimiento,administrador,C
"Tiene como objetivo disminuir el avance y las complicaciones de la enfermedad ya establecida, y esto se hace mediante 
acciones orientadas a disminuir las secuelas y la discapacidad. ¿A qué tipo de prevención se refiere?",Terciaria,Cuaternaria,Secundaria,Primaria,A
"Dentro de los factores de riesgo de un paciente obeso que sigue un plan nutricional, el desequilibrio o circunstancias de 
alteración puede dar la probabilidad de padecer la enfermedad. ¿Cómo se denomina a este fenómeno?",Enfermedad transmisible,Proceso mórbido,Enfermedad no transmisible,Interacción negativo,D
"Usted acaba de ganar su plaza SERUMS, y en su primer día de trabajo, su jefatura le indica que se encuentran en el 
proceso de búsqueda de información a fin de elaborar el documento que oriente una gestión eficiente en salud acorde 
con los procesos de planificación. ¿Cuál es el documento?",Análisis de la Vulnerabilidad territorial,Análisis Global del Estado de la Salud,Análisis Global de los Determinantes de la Salud,Análisis de Situación de Salud,D
"¿Qué método terapéutico consiste en que el paciente realice, de manera activa y voluntaria, movimientos globales, 
estereotipados con una dirección diagonal y espiral?",Bobaht,Brunnstrom,Vojta,Kabat,D
"Las entidades públicas, están obligadas a contratar personas con discapacidad en una proporción no inferior al ….. de la 
totalidad de su personal, y los empleadores privados en una proporción no inferior al …",2% - 7%.,6 % - 10%.,20% - 40%.,5% - 3%.,D
"En el establecimiento de salud el cirujano dentista se retira horas antes de terminar su turno de trabajo, sin permiso para 
acudir a la festividad de la comunidad vecina, teniendo sesiones educativas pendientes con las gestantes y niños. Según 
el código de ética. ¿Cuánto tiempo de suspensión profesional puede tener?",Menos de 24 meses,Entre 30 y 36 meses,Más de 24 meses,Entre 25 y 29 meses,A
"¿Qué reflejo primitivo estará presente si ante la estimulación táctil (roce a nivel paravertebral de D4 a L2), la respuesta 
del paciente es la incurvación de cabeza y raquis hacia el lado estimulado?",Búsqueda,Moro,Galant,Succión,C
"En las Buenas Prácticas de Almacenamiento se indica que ...... es la secuencia que comprende las fases o eventos de 
transporte del producto farmacéutico y dispositivo médico termo-sensible desde su fabricación hasta su recepción por el 
usuario final, manteniendo la temperatura dentro de las especificaciones aprobadas.",la conservación de temperatura,el control de temperatura,la cadena de frío,el mapeo térmico,C
"Paciente con enfermedad terminal manifiesta al médico de cuidados paliativos la necesidad de regresar a su pueblo. La 
semana siguiente es el control de pruebas de sangre. El médico acuerda con la familia autorizar el viaje, luego de realizar 
los exámenes de laboratorio y obtener los resultados, con la condición de regresar antes de su próximo control y cumplir 
con las indicaciones brindadas. En relación a la atención centrada en la persona. ¿Qué dimensión clave se está 
aplicando?",Alianza terapéutica consensuada,El profesional como centro del proceso,Compartir poder y responsabilidad,La perspectiva biopsicosocial,C
"En un EE.SS. para reducir la concentración de partículas infecciosas, priorizando las áreas de mayor riesgo de transmisión 
de M. tuberculosis, se debe considerar como medidas de control ambiental:",Capacitación periódica al personal de la salud sobre uso de EPP,Realizar la búsqueda activa y pasiva de casos de TB en personal de salud,"Evaluar, utilizar, mantener o mejorar el sistema de ventilación",Promover la higiene respiratoria y uso de mascarilla quirúrgica,C
"En el CS I-4 con comunidad afroperuana, se busca fortalecer la aplicación del enfoque intercultural con la participación 
de autoridades y personal de salud, promotores de salud, agentes de medicina tradicional y autoridades regionales y 
locales para la identificación y solución de los problemas de salud de la persona, familia y comunidad. Esta acción se 
describe como:",Participación ciudadana,Adecuación Intercultural,Diálogo en salud,Pertinencia cultural,C
"En el C.S Esperanza, se ha decidido realizar acciones preventivas dirigidas a detectar enfermedades en su fase 
presintomática a fin de frenar su curso, por lo que el servicio de nutrición realizará una campaña de determinación de 
perímetro abdominal (PAB). ¿Qué tipo de prevención se aplica?",Primaria.,Terciaria,Secundaria,Cuaternaria,C
"Antes de realizar un procedimiento en la toma del PAP, como por ejemplo colocar el espéculo; debo solicitar la 
autorización del mismo y explicar los beneficios del procedimiento. ¿En que documento debe quedar la evidencia?",Ficha de vigilancia,Consentimiento informado,Registro de atención,Libro de reportes,B
"Los individuos, inicialmente sin la enfermedad o el efecto de interés, forman los grupos de acuerdo a su exposición o no 
al factor de estudio, y se les realiza un seguimiento durante un período determinado de tiempo comparando la frecuencia 
con que aparece el efecto o la respuesta en los expuestos y no expuestos. ¿A qué tipo de estudio longitudinal 
corresponde?",Cohorte,Correlacional,Exploratorios,Tendencia,A
"Cuando la prestación se realiza fuera del establecimiento de salud (albergues, casas comunales y otros), el profesional 
de salud realiza la medición de Hb para iniciar la suplementación ...... o terapéutica de anemia y los controles de 
...... según corresponda.",preventiva / hemoglobina,diaria / glucosa,proteica / plaquetas,balanceada / colesterol,A
"El medico responsable del CS Lince ha sido designado a realizar la intervención para el control de brechas designando 
equipos con los médicos de guardia, estableciendo responsables y objetivos por día para el cumplimiento de la meta 
designada ¿Qué herramienta técnica está aplicando?",Asignación de personal,ASIS,Plan operativo institucional,Plan local de salud,D
"Los adolescentes de una comunidad, necesitan atención integral estomatológica, para cubrir sus necesidades de salud. 
¿Qué establecimiento de salud del primer nivel oferta la cartera de servicios necesaria?",II-1,I-3,I-2,I-1,B
"En el desarrollo psicomotor del niño, durante el segundo año de vida. ¿Qué aptitud motora gruesa encontramos?",Subir y bajar escaleras,Saltar sobre ambos pies,Conducir un triciclo,Saltar sobre un pie,A
"En el estiramiento del musculo supraespinoso, el paciente debe estar en decúbito lateral con el brazo a estirar en la parte 
superior, el terapeuta debe llevar el brazo hacia:","Flexión, abducción y rotación externa","Extensión, abducción y rotación interna","Extensión, aducción y rotación interna","Flexión, aducción y rotación externa",C
"Como área usuaria de primer nivel de atención, usted tiene que hacer seguimiento de sus requerimientos. ¿Cuál es el 
documento de gestión que la DIRIS/DIRESA tiene que enviar a su establecimiento para tal fin?",Cuadro de necesidades,Plan de continuidad operativa,Cuadro multianual de necesidades,Centro de costos,A
"Para el 2030, la ONU y los gobiernos de latinoamérica se han comprometido a reducir la infección por VIH, aunque el 
número de casos permanece estable desde el 2010, aproximadamente 120,000 casos se dan por año. ¿Qué acciones 
se deben proponer?",Prevención y control,Accesibilidad y tratamiento,Educación y tamizaje,Profilaxis y consejería,A
"Recién nacido vivo de parto institucional es afiliado al Seguro Integral de Salud del centro materno para recibir sus 
atenciones. En el marco de la atención primaria en salud. ¿Qué objetivo esencial está cumpliendo?",Políticas públicas saludables,Liderazgo,Servicios centrados en la persona,Cobertura universal,D
"Se aplica una prueba de inteligencia (Intelligence Quotient, IQ) a un grupo de estudiantes y se obtienen ciertos valores, 
al aplicar la misma prueba un mes después arroja valores diferentes, y en subsecuentes mediciones ocurre lo mismo. 
Entonces se deduce que los resultados obtenidos no son coherentes. ¿Qué requisito esencial NO está cumpliendo este 
instrumento de medición?",Relevancia,Confiabilidad,Objetividad,Validez,B
"Supervisar implica necesariamente comunicarse con las otras personas de una manera apropiada y significativa. La 
comunicación adecuada simplifica la supervisión, se aplica el principio de ....... en el proceso de control.",planeación,enseñanza,comunicación,liderazgo,C
"En una organización de salud, la percepción colectiva de satisfacción de los/las servidores/as civiles sobre el ambiente 
de trabajo se conoce como:",Clima organizacional,Cultura organizacional,Sistema de la organización,Promoción de la organización,A
"Si la persona encargada de recomendar un antihistamínico conoce que la diferencia entre la levocetiricina y la cetiricina 
es solo el menor efecto de somnolencia del racemato, y aun así recomienda la levocetiricina a pesar de su elevado costo 
y suponiendo que la somnolencia no representaría mayor riesgo para el paciente. ¿Qué principio ético se está 
vulnerando?",Justicia,Respeto a la autonomía,Beneficencia,No maleficencia,C
"Al asumir la responsabilidad de su servicio, encuentra como línea base una gran cantidad de problemas a resolver, para 
destinar los recursos disponibles de manera racional y eficiente, debe priorizar los problemas raíz. Bajo el supuesto que 
el 20% de las causas genera el 80% de los problemas. ¿Qué herramienta de gestión debe elegir para establecer la 
priorización?",Diagrama de Paretto,Diagrama de Ichikawa,Rueda de Deming,Análisis FODA,A
"El serumista tiene como ...... impulsar a las comunidades a promover y proteger los derechos de las personas con ...... a 
través de la eliminación de las barreras arquitectónicas.",objetivo / discapacidad,mecanismo / autismo,visión / Parkinson,meta / estrategias,A
"Cuando mejoran las condiciones de desarrollo de un país, mejoran también sus accesos a la salud, el cubrimiento de la 
población, la difusión de medidas de prevención y diagnóstico temprano; lo que produce reducción significativa de la 
mortalidad y la morbilidad por enfermedades agudas e infecciosas. ¿A qué está asociada la transición epidemiológica?",Cambios demográficos,Impacto en la investigación científica,Factores infecciosos,Cambios en factores de riesgo,A
"El Comité Distrital de Salud (CDS) del distrito de Lurigancho, en sesión, ha aprobado el plan de acciones articuladas para 
intervenir sobre las principales enfermedades que afectan a los pobladores y reducir su impacto, contribuyendo con la 
cultura de autocuidado. ¿Cómo deben ser estas acciones?",Multidisciplinarias,Comunitarias,Intersectoriales,Participativas,C
"En su establecimiento de salud se ha verificado problemas en la segregación de residuos contaminados por la falta de 
recipientes, utilizando tachos de residuos generales lo que constituye un problema dentro de los factores ambientales 
ocasionando ...",calidad sanitaria.,riesgos laborales.,contaminación atmosférica.,riesgos higiénicos.,B
"La prevención toma notable importancia junto a los avances tecnológicos a través de mecanismos de ...... que actualmente 
aplican las empresas para proteger a sus trabajadores y usuarios mediante técnicas de ...... y la importancia del correcto 
lavado de manos.",control / bioseguridad,sostenibilidad / monitoreo,pertinencia / epidemiología,educación / desinfección,D
"En el establecimiento de salud se presenta una complicada relación entre los trabajadores, ha pasado todo el año y no 
han realizado las capacitaciones sobre salud mental y otras especialidades. Dentro del plan de salud mental. ¿Cuál es el 
mínimo de capacitaciones al año?",5,3,2,4,D
"Victoria de 45 años, de profesión secretaria, acude a su cita en el hospital más cercano a su domicilio, presenta dolor, 
limitación funcional y parestesia en la mano derecha. ¿Qué tipo de ortesis se le debe recomendar?",Postural,Atlanta,Dinámica,Funcional,A
"Paciente con antecedente de traumatismo encéfalo craneano, se le realiza el reflejo nauseoso por estímulo de la úvula. 
¿Qué par craneal es evaluado?",Trigémino,Espinal,Glosofaríngeo,Hipogloso,C
"Una obstetra fue designada a una comunidad indígena donde el 50.7% de mujeres no conoce sobre ITS y las hace 
vulnerables para contraer VIH/SIDA. Debe implementar acciones de información a esta población, tomando en cuenta 
sus características culturales, garantizando el derecho a la atención en salud. ¿A qué corresponden estas acciones?",Interculturalidad en salud,Pertinencia cultural,Diálogo cultural,Inclusión social,B
"La salud es reconocida por la OMS como un derecho, y debe poder gozarse de este al más alto nivel obtenible. Las 
inequidades son una violación de este derecho. ¿Qué determinantes se ven afectados?",Sociales,Políticos,Religiosos,Económicos,A
"La ...... es un proceso encaminado a lograr que las personas con ......, estén en condiciones de alcanzar y mantener un 
estado funcional óptimo.",gestión / condiciones,organización / habilidades,rehabilitación / discapacidad,planificación / compromiso,C
"Conocer las prácticas tradicionales en la atención prenatal, parto y post parto, así como del manejo del recién nacido, 
para comprender y respetar las costumbres y prácticas ancestrales de una gestante que acude al EESS de una localidad, 
es el uso de:",Diálogo intercultural en salud,Pertinencia étnica,Medicina tradicional,Enfoque intercultural,D
En relación a la terapia preventiva de la tuberculosis en contactos con TB sensible. ¿Cuál es la indicación?,El esquema de elección en menores de 2 años es 3 HP,"La administración es de lunes a domingo, incluido feriados","La administración es de lunes a sábado, no incluye feriados",El esquema de elección en mayores de 2 años es 3 HR,B
"El biofeedback aplicado a la neurorrehabilitación tiene tres elementos claves que consta de la repetición, 
la retroalimentación sensorial y la ...",motivación.,coordinación.,propiocepción.,secuencia.,A
"¿Cómo se conocen a aquellos medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el 
país y que luego de una evaluación técnica especializada multidisciplinaria han demostrado ser comparativamente 
seguros, eficaces y costo efectivo, deben estar disponibles en todo momento y al alcance de la población que los 
necesita?",Huérfanos,Genéricos,Esenciales,De estrategias sanitarias,C
"En las intervenciones realizadas en el EESS por el personal de salud en guardias comunitarias esta la vigilancia 
epidemiológica en dengue para verificar el incremento de casos reportados en los meses de verano ¿Qué característica 
epidemiológica resulta de estas intervenciones?",Cambio en patrones de vectores,Número de casas infectadas,Tipos de almacenamiento de agua,Vigilancia pública,A
"Gestante migrante quechua hablante, que acude para atención a su establecimiento de salud tiene derecho a ...",presencia solo de pareja.,servicios de salud con adecuación cultural.,traductor de idioma original.,acompañamiento de familia.,B
"En un establecimiento de salud I-4, un ejemplo de UPSS podría considerarse al servicio de …",pediatría.,gestión de investigación.,docencia.,epidemiología.,A
"El establecimiento de salud, dentro de su plan local brinda las prestaciones de promoción, prevención y recuperación de 
la anemia en la población objetiva. Considerando el contexto social; esta atención se desarrolla con:",Vigilancia reactiva,Consejeria nutricional,Pertinencia cultural,Suplementación preventiva,C
"Si la interacción entre un paciente y el personal sanitario tratante, se da mediante uso de las TICs, ¿Qué concepto de 
salud se está aplicando?",Salud intercultural,Telesalud,Cuidado integral,Promoviendo salud,B
"¿Cuál es el documento en el que se registra los datos de identificación y de los procesos relacionados con la atención 
del paciente, en forma ordenada, integrada, secuencial e inmediata a la atención que el profesional de la salud brinda al 
paciente?",Informe de alta,Consentimiento informado,Epicrisis,Historia clínica,D
"Juan de 12 años, con diagnóstico de retardo mental leve presenta problemas odontológicos y necesita ser sometido a un 
procedimiento que incluye sedación. ¿Qué criterio debe tener en cuenta el odontólogo para el ingreso del paciente?",Cardiopatía congénita y reflujo,Infección respiratoria alta activa,Odontofobia o ansiedad incontrolable,Apnea obstructiva del sueño,C
"Para realizar un trabajo de investigación y obtener información de las exposiciones anteriores y actuales. ¿Qué tipo de 
recolección de debe realizar?",Informante indirecto,Observación,Entrevista,Observación familiar,C
"Varón de 24 años, se acerca al establecimiento de salud para un descarte de tuberculosis. La notificación del caso es de 
carácter obligatorio en todas las IPRESS, ya que la misma se encuentra alineada a la estrategia para controlar la 
transmisión de tuberculosis a nivel nacional, todo esto en el marco de la:",Reinfección de la enfermedad,Censo y seguimiento de contactos,Identificación y detección de casos,Vigilancia epidemiológica,D
"Con el interés de conocer los efectos a la salud humana de la exposición al arsénico a través del agua de consumo, 
plantea un proyecto de investigación analítico. ¿Cuál es la instancia a donde debe someter a revisión y aprobación 
su proyecto antes de recolectar datos?",Jefe de servicio,Director de la IPRESS,Municipalidad distrital,Comité de Ética en Investigación,D
"Para la formulación de la visión, uno de los componentes toma en cuenta lo que el establecimiento de salud considera 
importante para su existencia y la comunidad, así también lo que considera inviolable. ¿A qué componente hace 
referencia?",Ejes temáticos,Responsabilidad social,Infraestructura adecuada,Valores fundamentales,D
"El equipo de trabajo para evaluación de brote de IAAS, es presidido por ...",director del EE.SS.,responsable de Epidemiología.,jefe de Departamento de Enfermería.,responsable de prevención y control de IAAS.,A
"Se desea evaluar el impacto del sulfato ferroso sobre el promedio de hemoglobina en niños de su comunidad. ¿Cuál es 
la prueba estadística que debe utilizar para probar su hipótesis?",Correlación de Pearson,Percentiles,t de Student,Chi cuadrado,C
