questions,option_A,option_B,option_C,option_D,correct_answer
"A mayor edad del paciente, mayor riesgo de que sufra una caída. Es una hipotesis de:",Reproducción,Relación causal,Asociación,Relación de producción,C
"¿A qué corresponde la siguiente definición: ""es el conjunto de condiciones que rodean a la persona que trabaja y que 
directa o indirectamente influyen en su salud y en la calidad de vida""?",Clima laboral,Salud ocupacional,Seguridad laboral,Ambiente de trabajo,D
"Al asumir la responsabilidad de su servicio, encuentra como línea base una gran cantidad de problemas a resolver, para 
destinar los recursos disponibles de manera racional y eficiente, debe priorizar los problemas raíz. Bajo el supuesto que 
el 20% de las causas genera el 80% de los problemas. ¿Qué herramienta de gestión debe elegir para establecer la 
priorización?",Diagrama de Ichikawa,Diagrama de Paretto,Rueda de Deming,Análisis FODA,B
"Recién nacido vivo de parto institucional es afiliado al Seguro integral de Salud del centro materno para recibir sus 
atenciones. En el marco de la atención primaria en salud. ¿Qué objetivo esencial está cumpliendo?",Políticas públicas saludables,Liderazgo,Servicios centrados en la persona,Cobertura universal,D
¿A qué tipo de prevención corresponde cuando se actúa en fases presintomáticas de la enfermedad?,Secundaria,Terciaria,Cuaternaria,Primaria,A
"El servicio de laboratorio clínico de un establecimiento I-4, ha suspendido las pruebas bioquímicas por avería permanente 
del fotómetro digital. ¿Qué elemento de la oferta de servicios de salud se ha perdido?",Calidad de atención,Capacidad de oferta,Tamaño de los recursos,Capacidad resolutiva,D
"Mujer en situación de violencia ocasionada por su pareja acude a centro de salud de primer nivel de atención, donde 
determinan el caso de complejidad severa. ¿Cuál es la acción que corresponde realizar?",Referencia a hospital,Apoyo por telemedicina,Llamar a la policía,Interconsulta a psicología,A
"Luego de una investigación sobre anemia en el Perú, el investigador principal presenta resultados parcialmente 
convenientes para justificar más presupuesto a la entidad financiadora. Dicho profesional está incurriendo en una falta de 
tipo:",Deontológica,Judicial,Administrativa,Intelectual,A
"Las actividades operativas son componentes del POI de la IPRESS. ¿Cuál de las siguientes alternativas corresponde a 
una actividad operativa?",Preservar el buen estado de salud de la población infantil,"Acceder a agua segura, hábitos de aseo personal y lavado de alimentos",Contratar los servicios de instalación de sistema de cloración para agua,Reducir las enfermedades diarreicas agudas en la población infantil,C
"En los centros y puestos de salud, el ...... asume la responsabilidad de la gestión del SISMED debiendo designar a un 
responsable de farmacia y garantizar el soporte logístico y administrativo necesario.",administrador,químico farmacéutico,médico,jefe del establecimiento,D
"Los adolescentes de una comunidad, necesitan atención integral estomatológica, para cubrir sus necesidades de salud. 
¿Qué establecimiento de salud del primer nivel oferta la cartera de servicios necesaria?",II-1,I-1,I-2,I-3,D
"El Comité Distrital de Salud (CDS) del distrito de Lurigancho, en sesión, ha aprobado el plan de acciones articuladas para 
intervenir sobre las principales enfermedades que afectan a los pobladores y reducir su impacto, contribuyendo con la 
cultura de autocuidado. ¿Cómo deben ser estas acciones?",Participativas,Multidisciplinarias,Intersectoriales,Comunitarias,C
"En el modelo de abordaje de Promoción de la Salud. ¿Qué escenario nos permite trabajar con la comunidad la alta 
incidencia de anemia en el distrito de la Victoria del año en curso?",Colegio,Municipio,Iglesia,Familia,B
"El centro de salud donde realiza su SERUMS ha registrado varios casos de leucemia infantil en los últimos años, por lo 
que tiene interés de investigar los factores asociados. ¿Qué tipo de estudio será el más conveniente?",Cohortes prospectiva,Casos y controles,Ensayo clínico,Descriptivo,B
"El medico responsable del CS Lince ha sido designado a realizar la intervención para el control de brechas designando 
equipos con los médicos de guardia, estableciendo responsables y objetivos por día para el cumplimiento de la meta 
designada ¿Qué herramienta técnica está aplicando?",Asignación de personal,Plan operativo institucional,ASIS,Plan local de salud,D
"En el C.S Esperanza, se ha decidido realizar acciones preventivas dirigidas a detectar enfermedades en su fase 
presintomática a fin de frenar su curso, por lo que el servicio de nutrición realizará una campaña de determinación de 
perímetro abdominal (PAB). ¿Qué tipo de prevención se aplica?",Secundaria,Terciaria,Primaria,Cuaternaria,A
"La investigación ...... permite identificar problemas, describir sus características, desarrollar conceptos y describir su punto 
de intervención mientras que, la investigación ...... añade nuevos datos a fenómenos previamente explorados, utilizando 
marcos de referencia concretos y centrándose en problemas específicos.",cualitativa-correlacional,experimental-correlacional,cuantitativa-correlacional,cualitativa-cuantitativa,D
"En las intervenciones realizadas en el EESS por el personal de salud en guardias comunitarias esta la vigilancia 
epidemiológica en dengue para verificar el incremento de casos reportados en los meses de verano ¿Qué característica 
epidemiológica resulta de estas intervenciones?",Tipos de almacenamiento de agua,Vigilancia pública,Número de casas infectadas,Cambio en patrones de vectores,D
"En el establecimiento de salud se presenta una complicada relación entre los trabajadores, ha pasado todo el año y no 
han realizado las capacitaciones sobre salud mental y otras especialidades. Dentro del plan de salud mental. ¿Cuál es el 
mínimo de capacitaciones al año?",3,1,4,2,C
"En un pueblo amazónico se está implementando una RIS de manera ordenada, siguiendo la normativa del MINSA, 
considerando su realidad local. ¿Qué característica del proceso se está cumpliendo?",Progresivo,Sistemático,Sostenible,Planificado,B
"En su establecimiento de salud se ha verificado problemas en la segregación de residuos contaminados por la falta de 
recipientes, utilizando tachos de residuos generales lo que constituye un problema dentro de los factores ambientales 
ocasionando ...",calidad sanitaria.,contaminación atmosférica.,riesgos higiénicos.,riesgos laborales.,D
"Dentro de los factores de riesgo de un paciente obeso que sigue un plan nutricional, el desequilibrio o circunstancias de 
alteración puede dar la probabilidad de padecer la enfermedad. ¿Cómo se denomina a este fenómeno?",Proceso mórbido,Interacción negativo,Enfermedad transmisible,Enfermedad no transmisible,B
"Una puérpera hospitalizada en su centro de salud pide alta voluntaria, por lo que solicita una copia autenticada de su 
historia clínica y epicrisis. ¿Cuál debe ser la respuesta de la IPRESS?",Entregar en el lapso de 5 días,Rechazar por no estar obligada,Referirla a la DIRIS/GERESA,Aceptar en el lapso de 1 mes,A
"El contenido de la historia clínica de una paciente fallecida por presunta negligencia médica (muerte materna), debe ser 
custodiada bajo medidas de mayor seguridad. El tipo de archivo dónde se ubica se denomina:",Especial,Activo,Pasivo,Común,A
"Se encuentra usted en un centro de salud donde el ingreso es mediante transporte fluvial y debido a la temporada de 
lluvias no puede llegar el equipo especialista; con el fin de resguardar su seguridad les indican que realizaran la reunión 
de soporte técnico de forma virtual, para todo el personal involucrado del establecimiento de salud. ¿Qué tipo de servicio 
de telesalud se aplica?",Telemonitoreo,Telemedicina,Telecapacitación,Teleconsulta,C
"Como área usuaria de primer nivel de atención, usted tiene que hacer seguimiento de sus requerimientos. ¿Cuál es el 
documento de gestión que la DIRIS/DIRESA tiene que enviar a su establecimiento para tal fin?",Cuadro multianual de necesidades,Centro de costos,Cuadro de necesidades,Plan de continuidad operativa,C
"En un centro comunitario se fomenta charlas educativas de control de enfermedades de trasmisión sexual, el 
personal asistencial prepara unos folletos informativos para difundirlos en toda la comunidad con el fin que tengan 
conocimientos de como evitarlos. Estas acciones están contempladas como una estrategia de la:",Promoción de la salud,Información,Comunicación,Equidad,A
"Ud. desea definir las líneas de mejora continua de su centro de salud para lo cual es necesario conocer sus 
fortalezas. ¿Qué pregunta debe realizar?",¿Qué facilidades se presentan?,¿Qué nos falta para mejorar?,¿Qué riesgos externos existen?,¿Qué se está haciendo bien?,D
"En un EE.SS. para reducir la concentración de partículas infecciosas, priorizando las áreas de mayor riesgo de transmisión 
de M. tuberculosis, se debe considerar como medidas de control ambiental:",Capacitación periódica al personal de la salud sobre uso de EPP,Realizar la búsqueda activa y pasiva de casos de TB en personal de salud,Promover la higiene respiratoria y uso de mascarilla quirúrgica,"Evaluar, utilizar, mantener o mejorar el sistema de ventilación",D
"En el establecimiento de salud al paciente adulto se le brinda el consentimiento informado, donde se le explica en forma 
clara los procedimientos que se le realizará. ¿Qué aspectos éticos se está respetando?",Beneficencia,Autonomía,Maleficencia,Justicia,B
"Supervisar implica necesariamente comunicarse con las otras personas de una manera apropiada y significativa. La 
comunicación adecuada simplifica la supervisión, se aplica el principio de ....... en el proceso de control.",enseñanza,comunicación,planeación,liderazgo,B
"Analizando los resultados de las principales patologías nutricionales que conforman el ASIS institucional encontramos en 
la etapa de vida adulto a la obesidad con mayor incidencia evaluando factores económicos, sociales, estilos de vida, 
patrones culturales y sociales como parte causal de dicha patología. ¿Desde el punto de salud pública que estamos 
analizando?",Análisis situacional,Proceso salud enfermedad,Intervención sanitaria,Evaluación sanitaria,B
"¿Cuál es uno de los cuatro ejes del desarrollo de la telesalud e incluye actividades de organización, dirección y control 
de servicios de salud?",Telemonitoreo,Telegestión,Teleconsulta,Teleorientación,B
"El personal de laboratorio clínico recibió entrenamiento, mediante videollamada Zoom, sobre los procedimientos de toma 
y envío de muestras de tos ferina. ¿Qué componente de la telesalud se utilizó?",Teleapoyo al diagnóstico,Teleorientación,Telegestión,Telecapacitación,D
¿Cuál es la dosis efectiva por año del trabajador ocupacionalmente expuesto a las radiaciones ionizantes?,15 mSv,25 mSv,10 mSv,20 mSv,D
"El espectrofotómetro del laboratorio donde realiza su SERUMS, no está operativo desde hace un mes, por ello, los 
exámenes auxiliares para gestantes se refieren a otro establecimiento de salud lo que genera malestar en la población y 
largas listas de espera. ¿Cuál es el problema en el sistema de salud?",Fragmentación,Segmentación,Integración,Desintegración,A
"Después de resolver un problema complejo en un paciente, con la finalidad de garantizar el seguimiento y la continuidad 
de los cuidados básicos. ¿Como se denomina el procedimiento administrativo-asistencial mediante el cual, el 
establecimiento de salud de mayor complejidad devuelve la responsabilidad del cuidado de la salud de un usuario al 
establecimiento de menor nivel?",Referencia,Transferencia,Derivación,Contrarreferencia,D
"Paciente con diagnóstico de glioblastoma es evaluado en el consultorio de cuidados paliativos; manifiesta al médico que 
la dosis de fármaco que debe tomar a las 12 de la medianoche le altera el sueño por lo que ha decidido no tomarla. El 
médico realiza el ajuste en la prescripción de la hora de administración del fármaco, por lo que llegan a un acuerdo 
generando satisfacción y compromiso en el paciente. ¿Qué tipo de atención está realizando?",Atención primaria renovada,Atención centrada en la persona,Atención centrada en la comunidad,Atención centrada en la familia,B
"Dentro de las acciones de salud ocupacional en su centro laboral, se ha determinado en el personal de salud adulto mayor 
evaluar la incidencia de diabetes, obesidad e hipertensión en los últimos meses. ¿Qué actividad se debe realizar para la 
prevención y control?",Numero de infecciones presentadas,Control de eventos no infecciosos,Respuesta a tratamiento,Numero de controles médicos,B
"Para poder estimar el cálculo del número de individuos necesario para realizar un estudio de investigación transversal, 
es imprescindible conocer la variabilidad del parámetro que se desea estimar a través de la varianza. ¿Cuál es el enfoque 
del estudio?",Prospectivo,Cuantitativo,Mixto,Cualitativo,B
Las radiaciones ionizantes se consideran dentro de la salud ocupacional como un tipo de riesgo de factor...,físico.,químico.,biológico.,eléctrico.,A
"Varón de 24 años, se acerca al establecimiento de salud para un descarte tuberculosis. La notificación del caso es de 
carácter obligatorio en todas las IPRESS, ya que la misma se encuentra alineada a la estrategia para controlar la 
transmisión de tuberculosis a nivel nacional, todo esto en el marco de la:",Vigilancia epidemiológica,Identificación y detección de casos,Reinfección de la enfermedad,Censo y seguimiento de contactos,A
"En un centro de salud el tecnólogo médico en radiología cuenta con una sala de rayos X, que cumple con las medidas de 
seguridad radiológica; de igual forma el equipo de rayos X ha pasado las pruebas de control de calidad; consiguiendo que 
el personal trabaje con motivación. Esto se considera dentro del programa de:",Control de trabajo,Familias y viviendas saludables,Centro laboral saludable,Prevención laboral,C
"En las Buenas Prácticas de Almacenamiento se indica que ...... es la secuencia que comprende las fases o eventos de 
transporte del producto farmacéutico y dispositivo médico termo-sensible desde su fabricación hasta su recepción por el 
usuario final, manteniendo la temperatura dentro de las especificaciones aprobadas.",la conservación de temperatura,el mapeo térmico,la cadena de frio,el control de temperatura,C
"En el CS I-4 con comunidad afroperuana, se busca fortalecer la aplicación del enfoque intercultural con la participación 
de autoridades y personal de salud, promotores de salud, agentes de medicina tradicional y autoridades regionales y 
locales para la identificación y solución de los problemas de salud de la persona, familia y comunidad. Esta acción se 
describe como:",Adecuación Intercultural,Diálogo en salud,Pertinencia cultural,Participación ciudadana,B
"El P.S. de la comunidad de Angora no cuenta con cirujano dentista, los pacientes son referidos al C.S. Huasahuasi, 
teniendo que caminar 8 horas porque no se cuenta con carretera; esto ocasiona que muchos no asistan al C.S. para su 
atención odontológica; incrementándose los problemas de salud bucal. En el marco de la Atención Primaria en 
Salud. ¿Qué atributo se está vulnerando?",Accesibilidad,Integralidad,Continuidad,Primer contacto,A
"Para el buen uso de las vacunas es importante conocer las características de estas; en lo referente a la vacuna de Bacilo 
de Calmette - Guerín, de que tipo es:",Inactivada,Anatoxina,Toxoide,Viva atenuada,D
"En la provincia de Huánuco los establecimientos de salud pertenecientes a la Microred 2 mantienen una alta cobertura 
de atenciones, captando al 95% de su población, mostrando una ubicación geográfica de adecuada accesibilidad a la 
población. ¿Dentro del componente calidad del modelo de atención, qué característica se evidencia?",Accesibilidad a servicios de salud,Tecnología apropiada,Evaluación demográfica,Innovación,A
"Antes de realizar un procedimiento en la toma del PAP, como por ejemplo colocar el espéculo; debo solicitar la 
autorización del mismo y explicar los beneficios del procedimiento. ¿En qué documento debe quedar la evidencia?",Libro de reportes,Consentimiento informado,Registro de atención,Ficha de vigilancia,B
