questions,option_A,option_B,option_C,option_D,correct_answer
"Dentro de las estrategias planteadas en el establecimiento de salud en el área niño para la cobertura de sus indicadores 
de gestión se estableció trabajo intra y extramural el cual abarca coordinar con municipalidades, colegios e instituciones 
de la jurisdicción para la realización de un trabajo conjunto que incida en mejorar el vínculo entre instituciones así como 
también se estableció la participación de empresas privadas de la jurisdicción. ¿Qué principio del sistema de salud se 
toma en cuenta?",Participación,Sostenibilidad,Orientación a la calidad,Intersectorialidad,D
"El P.S. de la comunidad de Angora no cuenta con cirujano dentista, los pacientes son referidos al C.S. Huasahuasi, 
teniendo que caminar 8 horas porque no se cuenta con carretera; esto ocasiona que muchos no asistan al C.S. para su 
atención odontológica; incrementándose los problemas de salud bucal. En el marco de la Atención Primaria en 
Salud. ¿Qué atributo se está vulnerando?",Primer contacto,Continuidad,Accesibilidad,Integralidad,C
"Analizando epidemiológicamente el número de casos de dengue en el sector V de la jurisdicción de San Juan de 
Lurigancho del EESS Motupe se encontró viviendas con exposición al mosquito Aedes aegypti tanto en almacenamiento 
de tanques como en recipientes. ¿Qué tipo de determinante está influyendo en la comunidad?",Sistema sanitario,Biología humana,Estilo de vida,Medio ambiente,D
"Varón de 68 años acude a su consulta nutricional, después de la evaluación nutricional antropométrica, se determina que 
presenta IMC de 27.5, el profesional nutricionista registra la interpretación de los valores de índice de masa corporal (IMC) 
como:",Normal,Obesidad,Delgadez,Sobrepeso,A
"El centro de salud donde realiza su SERUMS ha registrado varios casos de leucemia infantil en los últimos años, por lo 
que tiene interés de investigar los factores asociados. ¿Qué tipo de estudio será el más conveniente?",Ensayo clínico,Cohortes prospectiva,Casos y controles,Descriptivo,C
"Dentro de los factores de riesgo de un paciente obeso que sigue un plan nutricional, el desequilibrio o circunstancias de 
alteración puede dar la probabilidad de padecer la enfermedad. ¿Cómo se denomina a este fenómeno?",Interacción negativo,Enfermedad transmisible,Proceso mórbido,Enfermedad no transmisible,A
El deterioro del ...… de las personas mayores con demencia se inicia con una alteración en la función ...… del lenguaje.,cognitivo / léxica,lenguaje / pragmática,razonamiento / sintáctica,habla / fonética,B
"Una evaluación de causalidad de sospecha de RAM realizada sobre una población de 500 habitantes en un periodo de 1 
año, se registraron 15 casos de rash post administración de ciprofloxacino 500 mg tableta vía oral de la marca X, mientras 
que se evidenciaron 3 casos de rash con la administración de ciprofloxacino marca Y. ¿Qué tipo de diseño de 
investigación se debe aplicar?",Experimental,Casos y Controles,Cohorte,Prospectivo,C
"En un EE.SS. para reducir la concentración de partículas infecciosas, priorizando las áreas de mayor riesgo de transmisión 
de M. tuberculosis, se debe considerar como medidas de control ambiental:",Promover la higiene respiratoria y uso de mascarilla quirúrgica,Realizar la búsqueda activa y pasiva de casos de TB en personal de salud,"Evaluar, utilizar, mantener o mejorar el sistema de ventilación",Capacitación periódica al personal de la salud sobre uso de EPP,C
"En un establecimiento de salud I-4, el personal de salud realiza campaña ecográfica y detecta a tiempo litiasis vesicular 
en la población, según la historia natural de la enfermedad. ¿En qué etapa de prevención se ha intervenido?",Primordial,Terciaria,Primaria,Secundaria,D
"En el establecimiento de salud se presenta una complicada relación entre los trabajadores, ha pasado todo el año y no 
han realizado las capacitaciones sobre salud mental y otras especialidades. Dentro del plan de salud mental. ¿Cuál es el 
mínimo de capacitaciones al año?",3,2,1,4,D
"Una de las medidas sanitarias que se aplica en el EESS Conde de la Vega es la eliminación de los desechos que se 
utilizan en la sesión demostrativa el día de su intervención a fin de no generar acumulación de bacterias en el área de 
trabajo. ¿Qué medida sanitaria se emplea?",Control de vectores,Evacuación de alimentos tóxicos,Eliminación de residuos,Control sanitario de desechos solidos,D
"En una localidad, el agente comunitario del EESS, realiza visitas domiciliarias a los recién nacidos, para brindar 
orientación con respecto a la lactancia materna exclusiva. Esta acción fortalece la:",Transición epidemiológica,Prevención secundaria,Tasa de natalidad,Participación comunitaria,D
"En un caso de intoxicación por plomo, se sabe que mientras aumenta la exposición al plomo, también aumenta la 
gravedad de la intoxicación. ¿A qué criterio de Hill corresponde esta característica?",Gradiente biológico,Coherencia,Temporalidad,Consistencia,A
"Un estudio realizado en la población asignada a su IPRESS concluye que los niños cuyos padres son separados 
presentan el doble de riesgo de desnutrición. ¿En qué sección del informe encontrará los alcances, las limitaciones 
metodológicas y la comparación con estudios similares en otra población?",Discusión,Introducción,Resultados,Metodología,A
"Un profesional no titulado realiza labores de detección de coronavirus, por eso para informar sus resultados usa el sello 
y firma de un colega colegiado. Este comportamiento es una falta ética relacionada al...",pago de obligaciones pecunarias.,ausentismo y negligencia.,propiedad intelectual.,ejercicio profesional.,D
"En la inducción de ingreso al EESS Pimentel, le piden explicar el proceso que se inicia con la exposición de un huésped 
susceptible a un agente causal y sin intervención de los servicios, termina con la recuperación, la cronicidad, la 
discapacidad o la muerte. ¿A qué corresponde este proceso?",Historia natural de la enfermedad,Contexto epidemiológico,Cadena epidemiológica,Cadena de transmisión,A
"En un estudio descriptivo, realizado para entender el grado de adherencia a un tratamiento médico. ¿Qué tipo de 
herramienta de recolección de datos se caracteriza por tener como ventaja un mayor nivel de confianza, flexibilidad en el 
entendimiento de términos consultados, pero como desventaja la influencia en las respuestas durante la recolección de 
datos, y ser aplicable a un menor número de personas?",El foro,La encuesta,La observación,La entrevista,D
"Analizando los resultados de las principales patologías nutricionales que conforman el ASIS institucional encontramos en 
la etapa de vida adulto a la obesidad con mayor incidencia evaluando factores económicos, sociales, estilos de vida, 
patrones culturales y sociales como parte causal de dicha patología. ¿Desde el punto de salud pública que estamos 
analizando?",Intervención sanitaria,Proceso salud enfermedad,Análisis situacional,Evaluación sanitaria,B
"En los centros y puestos de salud, el ...... asume la responsabilidad de la gestión del SISMED debiendo designar a un 
responsable de farmacia y garantizar el soporte logístico y administrativo necesario.",químico farmacéutico,médico,jefe del establecimiento,administrador,C
"El contenido de la historia clínica de una paciente fallecida por presunta negligencia médica (muerte materna), debe ser 
custodiada bajo medidas de mayor seguridad. El tipo de archivo dónde se ubica se denomina:",Activo,Común,Especial,Pasivo,C
"El tipo de muestreo que están en desventaja para afirmar que, con sus hallazgos, se puedan hacer generalizaciones de 
la población, se denomina:",No probabilística,Aleatoria,Probabilística,Inadecuada,A
"El jefe de un establecimiento de salud requiere de hemoglobinómetros para realizar los controles de hemoglobina durante 
las visitas a la comunidad. La anemia es la primera morbilidad en el distrito y sobre todo en su localidad. Ha decidido 
presentar su requerimiento al alcalde. ¿Qué documento de gestión usará para sustentar lo requerido?",PEI,PPR,ASIS,POI,C
"En el centro de salud Piura, al paciente se detecta la enfermedad de zika donde el responsable de epidemiología revisa 
la historia clínica y realiza las visitas domiciliarias. ¿Cómo se llama ese sistema de búsqueda?",Activa institucional,Operativa local,Sistema epidemiológica,Sistema Galens,A
"Se observa que hay migrantes de la selva que viven en un asentamiento humano de un distrito de Lima, que son 
discriminados y rechazados por los pobladores del distrito donde pernoctan. ¿Qué acciones debe realizar como personal 
de salud?",Normalizar el comportamiento de la comunidad,Imponer acciones socio educativas,Reforzar la interacción cultural,"Cambiar hábitos, costumbres y creencias",C
"La investigación ...... permite identificar problemas, describir sus características, desarrollar conceptos y describir su punto 
de intervención mientras que, la investigación ...... añade nuevos datos a fenómenos previamente explorados, utilizando 
marcos de referencia concretos y centrándose en problemas específicos.",cualitativa-correlacional,experimental-correlacional,cuantitativa-correlacional,cualitativa-cuantitativa,D
"En el departamento de Huancavelica, el nivel de analfabetismo está relacionado con el grado de instrucción en las zonas 
más pobres, son variables predictivas importantes del empleo, la participación activa en la comunidad y el estado de 
salud. ¿En qué grupo poblacional es mayor?",Hombres,Neonatos,Niños,Mujeres,D
"Paciente con enfermedad terminal manifiesta al médico de cuidados paliativos la necesidad de regresar a su pueblo. La 
semana siguiente es el control de pruebas de sangre. El médico acuerda con la familia autorizar el viaje, luego de realizar 
los exámenes de laboratorio y obtener los resultados, con la condición de regresar antes de su próximo control y cumplir 
con las indicaciones brindadas. En relación a la atención centrada en la persona. ¿Qué dimensión clave se está 
aplicando?",La perspectiva biopsicosocial,Alianza terapéutica consensuada,Compartir poder y responsabilidad,El profesional como centro del proceso,C
"¿Cuál es uno de los cuatro ejes del desarrollo de la telesalud e incluye actividades de organización, dirección y control 
de servicios de salud?",Teleconsulta,Teleorientación,Telegestión,Telemonitoreo,C
"El conjunto de estrategias que se aplican para aumentar la seguridad y la eficacia del proceso deglutorio. Esta 
definición corresponde a maniobras...",masticatorias.,deglutorias.,laríngeas.,respiratorias.,B
"Gestante migrante quechua hablante, que acude para atención a su establecimiento de salud tiene derecho a ...",presencia solo de pareja.,servicios de salud con adecuación cultural.,acompañamiento de familia.,traductor de idioma original.,B
"Un instrumento de medición es un recurso que utiliza el investigador para registrar información o datos fidedignos sobre 
los que deberán basarse la planificación, la práctica y las acciones sobre las variables que tiene en mente ejecutar, es 
por esto que existen tres requisitos que el instrumento de medición elegido debe cumplir: confiabilidad, validez y ...",variabilidad.,autonomía.,objetividad.,subjetividad.,C
¿A qué corresponde la siguiente definición: “son las repeticiones que el niño hace al oír los sonidos que él mismo emite”?,Orofacial,Laleo,Taquilalia,Dislalia,B
"Al momento de evaluar a las personas adultas mayores con deterioro cognitivo leve es necesario considerar las variables 
psisociales, económicas y físicas. ¿Cuáles son los trastornos que presenta?",Fluidez y la semántica,Aprendizaje y la comprensión,Lenguaje y la comunicación,Habla y la fluidez,C
"Antes de realizar un procedimiento en la toma del PAP, como por ejemplo colocar el espéculo; debo solicitar la 
autorización del mismo y explicar los beneficios del procedimiento. ¿En que documento debe quedar la evidencia?",Registro de atención,Consentimiento informado,Libro de reportes,Ficha de vigilancia,B
"Ud. desea definir las líneas de mejora continua de su centro de salud para lo cual es necesario conocer sus 
fortalezas. ¿Qué pregunta debe realizar?",¿Qué riesgos externos existen?,¿Qué nos falta para mejorar?,¿Qué facilidades se presentan?,¿Qué se está haciendo bien?,D
"Una puérpera hospitalizada en su centro de salud pide alta voluntaria, por lo que solicita una copia autenticada de su 
historia clínica y epicrisis. ¿Cuál debe ser la respuesta de la IPRESS?",Referirla a la DIRIS/GERESA,Rechazar por no estar obligada,Entregar en el lapso de 5 días,Aceptar en el lapso de 1 mes,C
"En el C.S Esperanza, se ha decidido realizar acciones preventivas dirigidas a detectar enfermedades en su fase 
presintomática a fin de frenar su curso, por lo que el servicio de nutrición realizará una campaña de determinación de 
perímetro abdominal (PAB). ¿Qué tipo de prevención se aplica?",Terciaria,Cuaternaria,Secundaria,Primaria,C
"Los individuos, inicialmente sin la enfermedad o el efecto de interés, forman los grupos de acuerdo a su exposición o no 
al factor de estudio, y se les realiza un seguimiento durante un período determinado de tiempo comparando la frecuencia 
con que aparece el efecto o la respuesta en los expuestos y no expuestos. ¿A qué tipo de estudio longitudinal 
corresponde?",Tendencia,Correlacional,Exploratorios,Cohorte,D
"Luego de una investigación sobre anemia en el Perú, el investigador principal presenta resultados parcialmente 
convenientes para justificar más presupuesto a la entidad financiadora. Dicho profesional está incurriendo en una falta de 
tipo:",Judicial,Administrativa,Intelectual,Deontológica,D
"Para poder estimar el cálculo del número de individuos necesario para realizar un estudio de investigación transversal, 
es imprescindible conocer la variabilidad del parámetro que se desea estimar a través de la varianza. ¿Cuál es el enfoque 
del estudio?",Cuantitativo,Cualitativo,Prospectivo,Mixto,A
"Supervisar implica necesariamente comunicarse con las otras personas de una manera apropiada y significativa. La 
comunicación adecuada simplifica la supervisión, se aplica el principio de ....... en el proceso de control.",enseñanza,liderazgo,comunicación,planeación,C
"Recién nacido vivo de parto institucional es afiliado al Seguro integral de Salud del centro materno para recibir sus 
atenciones. En el marco de la atención primaria en salud. ¿Qué objetivo esencial está cumpliendo?",Políticas públicas saludables,Cobertura universal,Liderazgo,Servicios centrados en la persona,B
"La deficiencia de hierro es la disminución de los niveles de Hb a causa de la carencia de hierro también se le conoce 
como...",anemia ferropénica.,ferritina sérica.,suplemento férrico.,anemia férrica.,A
"En su establecimiento de salud se ha verificado problemas en la segregación de residuos contaminados por la falta de 
recipientes, utilizando tachos de residuos generales lo que constituye un problema dentro de los factores ambientales 
ocasionando ...",contaminación atmosférica.,calidad sanitaria.,riesgos higiénicos.,riesgos laborales.,D
En relación a la terapia preventiva de la tuberculosis en contactos con TB sensible. ¿Cuál es la indicación?,El esquema de elección en mayores de 2 años es 3 HR,"La administración es de lunes a sábado, no incluye feriados",El esquema de elección en menores de 2 años es 3 HP,"La administración es de lunes a domingo, incluido feriados",D
"¿Cómo se conocen a aquellos medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el 
país y que luego de una evaluación técnica especializada multidisciplinaria han demostrado ser comparativamente 
seguros, eficaces y costo efectivo, deben estar disponibles en todo momento y al alcance de la población que los 
necesita?",Genéricos,Esenciales,Huérfanos,De estrategias sanitarias,B
"Varón de 24 años, se acerca al establecimiento de salud para un descarte tuberculosis. La notificación del caso es de 
carácter obligatorio en todas las IPRESS, ya que la misma se encuentra alineada a la estrategia para controlar la 
transmisión de tuberculosis a nivel nacional, todo esto en el marco de la:",Vigilancia epidemiológica,Identificación y detección de casos,Censo y seguimiento de contactos,Reinfección de la enfermedad,A
"Un profesor de primaria que emplea su voz para enseñar a los estudiantes, labora en un colegio estatal en la mañana y 
en la tarde enseña en un colegio particular. ¿Qué problemas de salud ocupacional tendrá?","Voz, músculo esquelético y psíquicas","Habla, tendinitis y depresivos","Audición, respiratorio y estrés","Lenguaje, circulatorio y psicótico",A
"El responsable de la RIS desea saber la cantidad de atenciones realizadas por el médico serumista en 
consulta externa. ¿Qué indicador de gestión debe utilizar?",Concentración,Productividad,Permanencia,Rendimiento,B
"El personal de laboratorio clínico recibió entrenamiento, mediante videollamada, sobre los procedimientos de toma y 
envío de muestras de tos ferina. ¿Qué componente de la telesalud se utilizó?",Telegestión,Teleapoyo al diagnóstico,Telecapacitación,Teleorientación,C
"A medida que los padres interactúen con sus niños autistas utilizando las comunicaciones y viendo los intereses de ellos, 
aumentan su respuesta de modo sensible, el ritmo de desarrollo de los niños. ¿Cuáles son las áreas del desarrollo que 
favorecen?","Social, aprendizaje y didáctico","Social, cognitivo y lingüístico","Educativo, cognitivo y familiar","Cultural, aprendizaje y lingüístico",B
"En la aplicación de la ficha familiar realizada por el personal de salud capacitado se ha establecido en los últimos meses 
que la incidencia de casos de anemia de niño y gestante está relacionada con aspectos relacionados a factores 
económicos, vivienda y estilo de vida de la familia. ¿Qué aspectos nos permite identificar en la aplicación de la ficha?",Datos demográficos,Determinantes de salud,Tipos de familia,Número de casos de anemia,B
"La IPRESS busca identificar estrategias para lograr sus objetivos institucionales en un periodo de 3 años incluidos en el 
plan multianual. ¿Cuál es el instrumento de gestión al que debe alinear sus objetivos?",PDC,PEI,POI,PIA,B
"Un estudio de tipo experimental, realizado en una farmacia perteneciente a un establecimiento de salud, busca medir 
como objetivo principal, la influencia del tiempo de espera entre cada atención y el porcentaje de adherencia al tratamiento 
por parte de los pacientes; además para tener mayor información se decide analizar la edad del paciente en esta relación. 
¿Qué tipo de variable es la edad?",Interdependiente,Dependiente,Independiente,Interviniente,D
"Se encuentra usted en un centro de salud donde el ingreso es mediante transporte fluvial y debido a la temporada de 
lluvias no puede llegar el equipo especialista; con el fin de resguardar su seguridad les indican que realizarán la reunión 
de soporte técnico de forma virtual, para todo el personal involucrado del establecimiento de salud. ¿Qué tipo de servicio 
de telesalud se aplica?",Telemedicina,Telemonitoreo,Teleconsulta,Telecapacitación,D
"El médico responsable del CS Lince ha sido designado a realizar la intervención para el control de brechas designando 
equipos con los médicos de guardia, estableciendo responsables y objetivos por día para el cumplimiento de la meta 
designada. ¿Qué herramienta técnica está aplicando?",ASIS,Plan local de salud,Asignación de personal,Plan operativo institucional,B
¿Qué tipo de variable proporcionan datos nominales y datos ordinales?,Cuantitativa,Continua,Discreta,Cualitativa,D
"En una comunidad ocurre un huayco que pone en riesgo la asistencia alimentaria de la población. ¿Hasta qué edad en 
años se considera al grupo vulnerable en niños?",2,<3,<1,5,B
"Al asumir la responsabilidad de su servicio, encuentra como línea base una gran cantidad de problemas a resolver, para 
destinar los recursos disponibles de manera racional y eficiente, debe priorizar los problemas raíz. Bajo el supuesto que 
el 20% de las causas genera el 80% de los problemas. ¿Qué herramienta de gestión debe elegir para establecer la 
priorización?",Análisis FODA,Rueda de Deming,Diagrama de Ichikawa,Diagrama de Pareto,D
"El servicio de laboratorio clínico de un establecimiento I-4, ha suspendido las pruebas bioquímicas por avería permanente 
del fotómetro digital. ¿Qué elemento de la oferta de servicios de salud se ha perdido?",Calidad de atención,Tamaño de los recursos,Capacidad resolutiva,Capacidad de oferta,C
"La Obstetra atiende a una adolescente en el primer trimestre de embarazo con anemia en una comunidad indígena, 
explica la importancia de adoptar medidas en el tratamiento, por las consecuencias para el binomio madre/hijo; se brinda 
información y se busca establecer acuerdos en un ambiente de respeto y reconocimiento de las diferencias culturales. 
¿A qué acción corresponde?",Diversidad cultural,Comunicación lingüística,Pertinencia cultural,Diálogo intercultural,D
"Los adolescentes de una comunidad, necesitan atención integral estomatológica, para cubrir sus necesidades de salud. 
¿Qué establecimiento de salud del primer nivel oferta la cartera de servicios necesaria?",I-1,II-1,I-3,I-2,C
"El conjunto de procedimientos asistenciales a través del cual se asegura la continuidad de la atención de las necesidades 
de salud de los usuarios, transfiriéndolo del establecimiento de menor a mayor capacidad resolutiva corresponde a:",Referencia,Atención compartida,Contrarreferencia,Atención primaria,A
"Puérpera acude al consultorio de odontología, por presentar manchas blancas en los dientes, refiere que le acaban de 
diagnosticar anemia y que ese día inicia su tratamiento con sulfato ferroso. Se le realiza el tratamiento preventivo 
odontológico y se le recomienda continuar con su tratamiento para la anemia; se le indica que le van a realizar una visita 
para monitorear su adherencia al tratamiento. ¿A los cuántos días se realiza el seguimiento una vez iniciada el tratamiento 
de anemia?",15,30,7,42,C
"El análisis ...... permite relacionar los factores externos (entorno) e internos (intorno) de la organización, así como 
descubrir las posibilidades de éxito o fracaso de la organización.",FODA,retrospectivo,estratégico,situacional,A
"El documento que acredita la condición de la persona con discapacidad y es otorgado por los establecimientos de salud 
a nivel nacional. Es el certificado de …",invalidez.,discapacidad.,incapacidad.,capacidad.,B
"El equipo de trabajo para evaluación de brote de IAAS, es presidido por ...",responsable de prevención y control de IAAS.,director del EE.SS.,jefe de departamento de enfermería.,responsable de epidemiología.,B
"En el establecimiento de salud al paciente adulto se le brinda el consentimiento informado, donde se le explica en forma 
clara los procedimientos que se le realizará. ¿Qué aspectos éticos se está respetando?",Beneficencia,Maleficencia,Autonomía,Justicia,C
"En las intervenciones realizadas en el EESS por el personal de salud en guardias comunitarias esta la vigilancia 
epidemiológica en dengue para verificar el incremento de casos reportados en los meses de verano. ¿Qué característica 
epidemiológica resulta de estas intervenciones?",Vigilancia pública,Número de casas infectadas,Tipos de almacenamiento de agua,Cambio en patrones de vectores,D
"¿Qué política nacional se emplea para las personas con discapacidad para promover su inserción formal y adecuada en 
el mercado de trabajo?",Programación de intervención de empleo,Promoción de oportunidades de empleo,Práctica de inserción de empleo,Prevención de integración de empleo,B
"En las Buenas Practicas de Almacenamiento se indica que ...... es la secuencia que comprende las fases o eventos de 
transporte del producto farmacéutico y dispositivo médico termo-sensible desde su fabricación hasta su recepción por el 
usuario final, manteniendo la temperatura dentro de las especificaciones aprobadas.",la cadena de frio,el control de temperatura,el mapeo térmico,la conservación de temperatura,A
"Juan tiene nueve meses de edad, comienza a imitar los sonidos de sus hermanos mayores de su ambiente, aunque aún 
no posee comprensión auditiva. ¿Cómo se conoce está repetición?",Espasmofemia,Ecolalia,Taquilalia,Bradilalia,B
"Dentro de las acciones de salud ocupacional en su centro laboral, se ha determinado en el personal de salud adulto mayor 
evaluar la incidencia de diabetes, obesidad e hipertensión en los últimos meses. ¿Qué actividad se debe realizar para la 
prevención y control?",Numero de controles médicos,Control de eventos no infecciosos,Respuesta a tratamiento,Numero de infecciones presentadas,B
"Las actividades operativas son componentes del POI de la IPRESS. ¿Cuál de las siguientes alternativas corresponde a 
una actividad operativa?","Acceder a agua segura, hábitos de aseo personal y lavado de alimentos",Contratar los servicios de instalación de sistema de cloración para agua,Reducir las enfermedades diarreicas agudas en la población infantil,Preservar el buen estado de salud de la población infantil,B
"Después de resolver un problema complejo en un paciente, con la finalidad de garantizar el seguimiento y la continuidad 
de los cuidados básicos. ¿Como se denomina el procedimiento administrativo-asistencial mediante el cual, el 
establecimiento de salud de mayor complejidad devuelve la responsabilidad del cuidado de la salud de un usuario al 
establecimiento de menor nivel?",Contrarreferencia,Transferencia,Referencia,Derivación,A
"En el modelo de abordaje de Promoción de la Salud. ¿Qué escenario nos permite trabajar con la comunidad la alta 
incidencia de anemia en el distrito de la Victoria del año en curso?",Familia,Colegio,Iglesia,Municipio,D
"Usted realiza su SERUMS en un establecimiento cuyas UPSS son Consulta Externa y Laboratorio Clínico. ¿Cuál es la 
categoría del establecimiento?",I-3,I-4,I-2,II-1,A
"Si la persona encargada de recomendar un antihistamínico conoce que la diferencia entre la levocetiricina y la cetiricina 
es solo el menor efecto de somnolencia del racemato, y aun así recomienda la levocetiricina a pesar de su elevado costo 
y suponiendo que la somnolencia no representaría mayor riesgo para el paciente. ¿Qué principio ético se está 
vulnerando?",Respeto a la autonomía,Justicia,Beneficencia,No maleficencia,C
"El Comité Distrital de Salud (CDS) del distrito de Lurigancho, en sesión, ha aprobado el plan de acciones articuladas para 
intervenir sobre las principales enfermedades que afectan a los pobladores y reducir su impacto, contribuyendo con la 
cultura de autocuidado. ¿Cómo deben ser estas acciones?",Participativas,Multidisciplinarias,Intersectoriales,Comunitarias,C
"El número de casos nuevos de una enfermedad dividido por la población en riesgo de la enfermedad en un lugar 
específico y durante un periodo específico, corresponde a:",Indicadores de mortalidad,Tasa de prevalencia,Tasa de incidencia,Indicadores de morbilidad,C
"Julio es un niño de 10 años acude al especialista en terapia de lenguaje en la evaluación tiene dificultad para comprender 
la lectura, la capacidad para reconocer palabras escritas y el desempeño de tareas que requieren lectura. ¿Qué trastorno 
específico presenta?",Deletreo,Lectura,Habilidades aritméticas,Habilidades escolares,B
"En la provincia de Huánuco los establecimientos de salud pertenecientes a la Microred 2 mantienen una alta cobertura 
de atenciones, captando al 95% de su población, mostrando una ubicación geográfica de adecuada accesibilidad a la 
población. ¿Dentro del componente calidad del modelo de atención, qué característica se evidencia?",Tecnología apropiada,Evaluación demográfica,Innovación,Accesibilidad a servicios de salud,D
"Cuando mejoran las condiciones de desarrollo de un país, mejoran también sus accesos a la salud, el cubrimiento de la 
población, la difusión de medidas de prevención y diagnóstico temprano; lo que produce reducción significativa de la 
mortalidad y la morbilidad por enfermedades agudas e infecciosas. ¿A qué está asociada la transición epidemiológica?",Cambios en factores de riesgo,Impacto en la investigación científica,Cambios demográficos,Factores infecciosos,C
"Se desea evaluar el impacto del sulfato ferroso sobre el promedio de hemoglobina en niños de su comunidad. ¿Cuál es 
la prueba estadística que debe utilizar para probar su hipótesis?",Chi cuadrado,Percentiles,t de Student,Correlación de Pearson,C
"A mayor edad del paciente, mayor riesgo de que sufra una caída. Es una hipotesis de:",Reproducción,Relación causal,Relación de producción,Asociación,D
"En un centro de salud, se realiza capacitación en vigilancia epidemiológica dirigido al personal de salud, para ampliar 
conocimientos sobre ...… y promover ...… en la población.",salud comunitaria / prácticas comunitarias,salud pública / prácticas saludables,salud ocupacional / prácticas ambientales,salud epidemiológica / prácticas alimentarias,B
"El espectrofotómetro del laboratorio donde realiza su SERUMS, no está operativo desde hace un mes, por ello, los 
exámenes auxiliares para gestantes se refieren a otro establecimiento de salud lo que genera malestar en la población y 
largas listas de espera. ¿Cuál es el problema en el sistema de salud?",Fragmentación,Segmentación,Desintegración,Integración,A
"Juana es una persona con discapacidad sensorial tiene derecho a utilizar la lengua de ...... y el sistema ...... en los 
procesos judiciales y en los procedimientos administrativos.",voces / Broca,señas / Braille,mímica / Wernicke,gestos / Boris,B
"En un pueblo amazónico se está implementando una RIS de manera ordenada, siguiendo la normativa del MINSA, 
considerando su realidad local. ¿Qué característica del proceso se está cumpliendo?",Sostenible,Progresivo,Sistemático,Planificado,C
