questions,option_A,option_B,option_C,option_D,correct_answer
"En un EE.SS. para reducir la concentración de partículas infecciosas, priorizando las áreas de mayor riesgo de transmisión 
de M. tuberculosis, se debe considerar como medidas de control ambiental:",Promover la higiene respiratoria y uso de mascarilla quirúrgica,Realizar la búsqueda activa y pasiva de casos de TB en personal de salud,"Evaluar, utilizar, mantener o mejorar el sistema de ventilación",Capacitación periódica al personal de la salud sobre uso de EPP,C
"Como área usuaria de primer nivel de atención, usted tiene que hacer seguimiento de sus requerimientos. ¿Cuál es el 
documento de gestión que la DIRIS/DIRESA tiene que enviar a su establecimiento para tal fin?",Cuadro de necesidades,Plan de continuidad operativa,Cuadro multianual de necesidades,Centro de costos,A
"Entre las actividades de promoción de la salud. ¿Cómo se denominan a las acciones que las personas realizan para 
ayudarse unas a otras de acuerdo a su situación de vida?",Autocuidado,Salud comunitaria,Ayuda mutua,Entorno sano,C
"Usted realiza su SERUMS en un establecimiento cuyas UPSS son Consulta Externa y Laboratorio Clínico. ¿Cuál es la 
categoría del establecimiento?",I-4,I-3,I-2,II-1,B
"Mujer de 32 años, pescadora, acude a la posta de Talara, presentando tos con flema por más de 15 días, febrícula, 
sudoración nocturna y pérdida de peso. Examen:  T°: 37.2 °C, FR: 21X', FC: 88X', PA: 115/80 mmHg. Aparato respiratorio 
y cardiovascular aparentemente normal. ¿Cuál es el diagnóstico?",Sintomatico respiratorio,Caso presuntivo de TB,Caso de TB,TB confirmado por clínica,B
"Una puérpera hospitalizada en su centro de salud pide alta voluntaria, por lo que solicita una copia autenticada de su 
historia clínica y epicrisis. ¿Cuál debe ser la respuesta de la IPRESS?",Referirla a la DIRIS/GERESA,Aceptar en el lapso de 1 mes,Rechazar por no estar obligada,Entregar en el lapso de 5 días,D
"Su centro de salud le ha solicitado elaborar y estandarizar el formato de informe de exámenes de laboratorio, con el fin 
de mejorar la gestión de la historia clínica. ¿Cuál es el contenido mínimo de dicho formato?",Diagnóstico clínico presuntivo,Marca del equipo o reactivo utilizado,Breve descripción del caso,Fecha y hora de emisión de resultado,D
"Paciente con enfermedad terminal manifiesta al médico de cuidados paliativos la necesidad de regresar a su pueblo. La 
semana siguiente es el control de pruebas de sangre. El médico acuerda con la familia autorizar el viaje, luego de realizar 
los exámenes de laboratorio y obtener los resultados; con la condición de regresar antes de su próximo control y cumplir 
con las indicaciones brindadas. En relación a la atención centrada en la persona. ¿Qué dimensión clave se está 
aplicando?",Compartir poder y responsabilidad,El profesional como centro del proceso,La perspectiva biopsicosocial,Alianza terapéutica consensuada,A
"En un establecimiento de salud I-4, un ejemplo de UPSS podría considerarse al servicio de …",epidemiología.,gestión de investigación.,docencia.,pediatría.,D
"Una obstetra fue designada a una comunidad indígena donde el 50.7% de mujeres no conoce sobre ITS y las hace 
vulnerables para contraer VIH/SIDA. Debe implementar acciones de información a esta población, tomando en cuenta 
sus características culturales, garantizando el derecho a la atención en salud. ¿A qué corresponden estas acciones?",Interculturalidad en salud,Inclusión social,Pertinencia cultural,Diálogo cultural,C
"Existe el interés de conocer el grado de aceptación o rechazo de la vacuna tetravalente contra el dengue en una 
comunidad de alto riesgo de la selva peruana. ¿Qué tipo de instrumento corresponde utilizar para medir esta variable?",Ficha de datos,Inventario,Escala,Lista de chequeo,C
"En un establecimiento de salud I-4, el personal de salud realiza campaña ecográfica y detecta a tiempo litiasis vesicular 
en la población, según la historia natural de la enfermedad. ¿En qué etapa de prevención se ha intervenido?",Primaria,Primordial,Terciaria,Secundaria,D
"En el establecimiento de salud se presenta una complicada relación entre los trabajadores, ha pasado todo el año y no 
han realizado las capacitaciones sobre salud mental y otras especialidades. ¿Cuál es el mínimo de capacitaciones al año 
dentro del plan de salud mental?",4,2,3,1,A
"En la aplicación de la ficha familiar realizada por el personal de salud capacitado se ha establecido en los últimos meses 
que la incidencia de casos de anemia de niño y gestante está relacionada con aspectos relacionados a factores 
económicos, vivienda y estilo de vida de la familia. ¿Qué aspectos nos permite identificar en la aplicación de la ficha?",Determinantes de salud,Tipos de familia,Datos demográficos,Número de casos de anemia,A
"En la ciudad de Lima en un centro de nivel I-3 se atiende a un paciente varón de 47 años, con antecedente de pancreatitis 
crónica, presentando recientemente polidipsia, polifagia y poliuria, glucosa basal en ayunas de 160 mg/dl. Estaríamos 
frente a un caso de diabetes:",Inmunolatente,Tipo 1,Secundaria,Tipo 2,C
"¿Cuál es el proceso por el cual se recoge y analiza información de una enfermedad en un grupo de personas para detectar 
signos precoces de su aparición?",Estadísticas vitales,Estudio epidemiológico,Vigilancia epidemiológica,Observación participante,C
"En la dinámica demográfica es uno de los fenómenos más estrechamente ligados a la salud, caracterizándose por ser 
irreversible, no renovable e inevitable. Este concepto corresponde a:",Natalidad,Fecundidad,Mortalidad,Enfermedad,C
"¿Cuál es uno de los cuatro ejes del desarrollo de la telesalud e incluye actividades de organización, dirección y control 
de servicios de salud?",Teleconsulta,Telemonitoreo,Teleorientación,Telegestión,D
"En el CS I-4 con comunidad afroperuana, se busca fortalecer la aplicación del enfoque intercultural con la participación 
de autoridades y personal de salud, promotores de salud, agentes de medicina tradicional y autoridades regionales y 
locales para la identificación y solución de los problemas de salud de la persona, familia y comunidad. Esta acción se 
describe como:",Participación ciudadana,Pertinencia cultural,Adecuación Intercultural,Diálogo en salud,D
"Las actividades operativas son componentes del POI de la IPRESS. ¿Cuál de las siguientes alternativas corresponde a 
una actividad operativa?","Acceder a agua segura, hábitos de aseo personal y lavado de alimentos",Reducir las enfermedades diarreicas agudas en la población infantil,Preservar el buen estado de salud de la población infantil,Contratar los servicios de instalación de sistema de cloración para agua,D
"Recién nacido vivo de parto institucional es afiliado al Seguro integral de Salud del centro materno para recibir sus 
atenciones. En el marco de la atención primaria en salud. ¿Qué objetivo esencial está cumpliendo?",Políticas públicas saludables,Liderazgo,Cobertura universal,Servicios centrados en la persona,C
"El P.S. de la comunidad de Angora no cuenta con cirujano dentista, los pacientes son referidos al C.S. Huasahuasi, 
teniendo que caminar 8 horas porque no se cuenta con carretera; ésto ocasiona que muchos no asistan al C.S. para su 
atención odontológica; incrementándose los problemas de salud bucal. En el marco de la Atención Primaria en 
Salud. ¿Qué atributo se está vulnerando?",Integralidad,Primer contacto,Continuidad,Accesibilidad,D
"Se desea evaluar el impacto del sulfato ferroso sobre el promedio de hemoglobina en niños de su comunidad. ¿Cuál es 
la prueba estadística que debe utilizar para probar su hipótesis?",Chi cuadrado,t de Student,Percentiles,Correlación de Pearson,B
"Dentro de los factores determinantes de la salud las características genéticas y biológicas son catalogadas dentro de la 
categoría de:",Ambiente socio-económico,Hábitos personales de salud,Servicios de salud,Capacidad individual y aptitudes de adaptación,D
"El fortalecimiento de capacidades del personal de salud para mejorar la calidad en un servicio específico de atención 
primaria de salud, es una actividad acorde al objetivo de planeamiento estratégico relacionado a …",difundir la importancia de la salud como derecho.,mejorar asignación de presupuesto para atención integral.,incrementar el acceso a atención integral de salud.,fortalecer el ejercicio de la rectoría de la autoridad nacional de salud.,C
"En un establecimiento de salud I-4, ingresa paciente con parto inminente, no controlada. ¿ Cuál de las siguientes pruebas 
de tamizaje rápido se utiliza para detectar anticuerpos contra VIH y treponema pallidum o anticuerpos treponémicos 
totales?",PM (pruebas moleculares),FTA-Abs,PRT (pruebas rápidas triples),PRD (pruebas rápidas duales),D
"En un pueblo amazónico se está implementando una RIS de manera ordenada, siguiendo la normativa del MINSA, 
considerando su realidad local. ¿Qué característica del proceso se está cumpliendo?",Sostenible,Planificado,Progresivo,Sistemático,D
"Frente a un derrame de hidrocarburos, como medida general ante una persona afectada por exposición directa se debe 
remover la ropa contaminada y lavar la piel con agua, pudiendo utilizar también:",Glicerina,Detergente neutro,Cloruro de sodio,Alcohol 70%,C
"¿Cómo se conocen a aquellos medicamentos y productos biológicos que cubren la mayor parte de la morbilidad en el 
país y que luego de una evaluación técnica especializada multidisciplinaria han demostrado ser comparativamente 
seguros, eficaces y costo efectivo, deben estar disponibles en todo momento y al alcance de la población que los 
necesita?",De estrategias sanitarias,Genéricos,Huérfanos,Esenciales,D
"Antes de realizar un procedimiento en la toma del PAP, como por ejemplo colocar el espéculo; debo solicitar la 
autorización del mismo y explicar los beneficios del procedimiento. ¿En qué documento debe quedar la evidencia?",Ficha de vigilancia,Libro de reportes,Registro de atención,Consentimiento informado,D
"Analizando los resultados de las principales patologías nutricionales que conforman el ASIS institucional encontramos en 
la etapa de vida adulto a la obesidad con mayor incidencia evaluando factores económicos, sociales, estilos de vida, 
patrones culturales y sociales como parte causal de dicha patología. ¿Desde el punto de salud pública que estamos 
analizando?",Evaluación sanitaria,Análisis situacional,Intervención sanitaria,Proceso salud enfermedad,D
"En el establecimiento de salud al paciente adulto se le brinda el consentimiento informado, donde se le explica en forma 
clara los procedimientos que se le realizará. ¿Qué aspectos éticos se está respetando?",Beneficencia,Justicia,Autonomía,Maleficencia,C
"Se aplica una prueba de inteligencia (Intelligence Quotient, IQ) a un grupo de estudiantes y se obtienen ciertos valores, 
al aplicar la misma prueba un mes después arroja valores diferentes, y en subsecuentes mediciones ocurre lo mismo. 
Entonces se deduce que los resultados obtenidos no son coherentes. ¿Qué requisito esencial NO está cumpliendo este 
instrumento de medición?",Confiabilidad,Relevancia,Objetividad,Validez,A
"En el modelo de abordaje de Promoción de la Salud. ¿Qué escenario nos permite trabajar con la comunidad la alta 
incidencia de anemia en el distrito de La Victoria del año en curso?",Iglesia,Familia,Municipio,Colegio,C
"Se observa que hay migrantes de la selva que viven en un asentamiento humano de un distrito de Lima, que son 
discriminados y rechazados por los pobladores del distrito donde pernoctan. ¿Qué acciones debe realizar como personal 
de salud?",Reforzar la interacción cultural,Imponer acciones socio educativas,Normalizar el comportamiento de la comunidad,"Cambiar hábitos, costumbres y creencias",A
"En los centros y puestos de salud, el ...... asume la responsabilidad de la gestión del SISMED debiendo designar a un 
responsable de farmacia y garantizar el soporte logístico y administrativo necesario.",jefe del establecimiento,químico farmacéutico,médico,administrador,A
"El médico responsable del CS Lince ha sido designado a realizar la intervención para el control de brechas designando 
equipos con los médicos de guardia, estableciendo responsables y objetivos por día para el cumplimiento de la meta 
designada ¿Qué herramienta técnica está aplicando?",ASIS,Asignación de personal,Plan operativo institucional,Plan local de salud,D
"El conjunto de procedimientos asistenciales a través del cual se asegura la continuidad de la atención de las necesidades 
de salud de los usuarios, transfiriéndolo del establecimiento de menor a mayor capacidad resolutiva corresponde a:",Atención primaria,Referencia,Contrarreferencia,Atención compartida,B
"Si la persona encargada de recomendar un antihistamínico conoce que la diferencia entre la levocetiricina y la cetiricina 
es solo el menor efecto de somnolencia del racemato, y aun así recomienda la levocetiricina a pesar de su elevado costo 
y suponiendo que la somnolencia no representaría mayor riesgo para el paciente. ¿Qué principio ético se está 
vulnerando?",No maleficencia,Beneficencia,Respeto a la autonomía,Justicia,B
"La IPRES busca identificar estrategias para lograr sus objetivos institucionales en un periodo de 3 años incluidos en el 
plan multianual. ¿Cuál es el instrumento de gestión al que debe alinear sus objetivos?",PDC,POI,PIA,PEI,D
"Después de resolver un problema complejo en un paciente, con la finalidad de garantizar el seguimiento y la continuidad 
de los cuidados básicos. ¿Cómo se denomina el procedimiento administrativo-asistencial mediante el cual, el 
establecimiento de salud de mayor complejidad devuelve la responsabilidad del cuidado de la salud de un usuario al 
establecimiento de menor nivel?",Transferencia,Contrarreferencia,Derivación,Referencia,B
"El espectrofotómetro del laboratorio donde realiza su SERUMS, no está operativo desde hace un mes, por ello, los 
exámenes auxiliares para gestantes se refieren a otro establecimiento de salud lo que genera malestar en la población y 
largas listas de espera. ¿Cuál es el problema en el sistema de salud?",Desintegración,Segmentación,Fragmentación,Integración,C
"El responsable de la RIS desea saber la cantidad de atenciones realizadas por el médico serumista en 
consulta externa. ¿Qué indicador de gestión debe utilizar?",Permanencia,Rendimiento,Productividad,Concentración,C
"Una IPRESS de la Amazonía peruana quiere generar evidencia de los efectos a la salud que produce la actividad minera 
ilegal en su región. ¿Cuál es el enfoque investigativo más apropiado para abordar este problema?",Cuantitativo,Mixto,Correlacional,Cualitativo,A
"A lo largo de este año, los reportes epidemiológicos indican un incremento en el número de casos de sarampión en Puno 
y se teme que este brote pueda, además, alcanzar lugares cercanos a esta región. ¿Cuál sería la estrategia adecuada 
de intervención en la vacunación?",Focalizada,Barrido,Campaña nacional,Jornada,B
"El análisis ...... permite relacionar los factores externos (entorno) e internos (intorno) de la organización, así como 
descubrir las posibilidades de éxito o fracaso de la organización.",Retrospectivo,FODA,Situacional,Estratégico,B
"Al asumir la responsabilidad de su servicio, encuentra como línea base una gran cantidad de problemas a resolver, para 
destinar los recursos disponibles de manera racional y eficiente, debe priorizar los problemas raíz. Bajo el supuesto que 
el 20% de las causas genera el 80% de los problemas. ¿Qué herramienta de gestión debe elegir para establecer la 
priorización?",Diagrama de Ichikawa,Análisis FODA,Diagrama de Paretto,Rueda de Deming,C
"Dentro de los factores de riesgo de un paciente diabético que sigue un plan nutricional, el desequilibrio o circunstancias 
de alteración puede dar la probabilidad de padecer la enfermedad. ¿Cómo se denomina a este fenómeno?",Enfermedad transmisible,Interacción negativo,Proceso mórbido,Enfermedad no transmisible,B
"Los individuos, inicialmente sin la enfermedad o el efecto de interés, forman los grupos de acuerdo a su exposición o no 
al factor de estudio, y se les realiza un seguimiento durante un período determinado de tiempo comparando la frecuencia 
con que aparece el efecto o la respuesta en los expuestos y no expuestos. ¿A qué tipo de estudio longitudinal 
corresponde?",Exploratorios,Cohorte,Tendencia,Correlacional,B
"El jefe de un establecimiento de salud requiere de hemoglobinómetros para realizar los controles de hemoglobina durante 
las visitas a la comunidad. La anemia es la primera morbilidad en el distrito y sobre todo en su localidad. Ha decidido 
presentar su requerimiento al alcalde. ¿Qué documento de gestión usará para sustentar lo requerido?",ASIS,PPR,PEI,POI,A
"En la inducción de ingreso al EESS Pimentel, le piden explicar el proceso que se inicia con la exposición de un huésped 
susceptible a un agente causal y sin intervención de los servicios, termina con la recuperación, la cronicidad, la 
discapacidad o la muerte. ¿A qué corresponde este proceso?",Historia natural de la enfermedad,Contexto epidemiológico,Cadena de transmisión,Cadena epidemiológica,A
"El equipo para evaluación de brote de IAAS, es presidido por el ...",jefe de Departamento de Enfermería.,responsable de Epidemiología.,director del EE.SS.,responsable de prevención y control de IAAS.,C
"Una de las medidas sanitarias que se aplica en el EESS Conde de la Vega es la eliminación de los desechos que se 
utilizan en la sesión demostrativa el día de su intervención a fin de no generar acumulación de bacterias en el área de 
trabajo. ¿Qué medida sanitaria se emplea?",Control de vectores,Eliminación de residuos,Control sanitario de desechos solidos,Evacuación de alimentos tóxicos,C
"Generalmente, las tasas de morbilidad o mortalidad brutas deben ajustarse para ser útiles en la comparación de 
poblaciones diferentes, el factor de ajuste más habitual es la distribución por:",Edades,Estado civil,Grado de exposición,Ingresos,A
"En la provincia de Huánuco los establecimientos de salud pertenecientes a la Microred 2 mantienen una alta cobertura 
de atenciones, captando al 95% de su población, mostrando una ubicación geográfica de adecuada accesibilidad a la 
población. ¿Dentro del componente calidad del modelo de atención, qué característica se evidencia?",Tecnología apropiada,Evaluación demográfica,Innovación,Accesibilidad a servicios de salud,D
"En su establecimiento de salud se ha verificado problemas en la segregación de  residuos contaminados por la  falta de 
recipientes, 
utilizando tachos 
de 
residuos 
generales 
lo que 
constituye 
un 
problema 
dentro 
de 
los 
factores ambientales  ocasionando ...",riesgos higiénicos.,contaminación atmosférica.,calidad sanitaria.,riesgos laborales.,D
"Una obstetra atiende a una adolescente en el primer trimestre de embarazo con anemia en una comunidad indígena, 
explica la importancia de adoptar medidas en el tratamiento, por las consecuencias para el binomio madre/hijo; se brinda 
información y se busca establecer acuerdos en un ambiente de respeto y reconocimiento de las diferencias culturales. 
¿A qué acción corresponde?",Diversidad cultural,Pertinencia cultural,Comunicación lingüística,Diálogo intercultural,D
"Los individuos, inicialmente sin la enfermedad o el efecto de interés, forman los grupos de acuerdo a su exposición o no 
al factor de estudio, y se les realiza un seguimiento durante un período determinado de tiempo comparando la frecuencia 
con que aparece el efecto o la respuesta en los expuestos y no expuestos. ¿A qué tipo de estudio longitudinal 
corresponde?",Exploratorios,Cohorte,Correlacional,Tendencia,B
"Un profesional no titulado realiza labores de detección de coronavirus, por eso para informar sus resultados usa el sello 
y firma de un colega colegiado. Este comportamiento es una falta ética relacionada al...",ausentismo y negligencia.,propiedad intelectual.,ejercicio profesional.,pago de obligaciones pecunarias.,C
"Puérpera acude al establecimiento de salud al consultorio de odontología, por presentar manchas blancas en los dientes, 
refiere que tiene anemia y que ese día inicia su tratamiento con sulfato ferroso. Se le realiza el tratamiento preventivo 
odontológico y se le recomienda continuar con su tratamiento para la anemia; se le indica que le van a realizar una visita 
para monitorear su adherencia al tratamiento. ¿En cuántos días será la primera visita o teleorientación?",7,42,15,30,A
"Luego de una investigación sobre anemia en el Perú, el investigador principal presenta resultados parcialmente 
convenientes para justificar más presupuesto a la entidad financiadora. Dicho profesional está incurriendo en una falta de 
tipo:",Intelectual,Deontológica,Administrativa,Judicial,B
"Dentro de las estrategias planteadas en el establecimiento de salud en el área niño para la cobertura de sus indicadores 
de gestión se estableció trabajo intra y extramural el  cual abarca coordinar con municipalidades, colegios e instituciones 
de la jurisdicción para la realización de un trabajo conjunto que incida en mejorar el vínculo entre instituciones, así como 
también se estableció la participación de empresas privadas de la jurisdicción ¿Qué principio del sistema de salud se 
toman en cuenta?",Sostenibilidad,Intersectorialidad,Orientación a la calidad,Participación,B
"En las Buenas Prácticas de Almacenamiento se indica que ...... es la secuencia que comprende las fases o eventos de 
transporte del producto farmacéutico y dispositivo médico termo-sensible desde su fabricación hasta su recepción por el 
usuario final, manteniendo la temperatura dentro de las especificaciones aprobadas.",mapeo térmico,conservación de temperatura,control de temperatura,cadena de frio,D
En relación a la terapia preventiva de la tuberculosis en contactos con TB sensible. ¿Cuál es la indicación?,El esquema de elección en mayores de 2 años es 3 HR,"La administración es de lunes a sábado, no incluye feriados",El esquema de elección en menores de 2 años es 3 HP,"La administración es de lunes a domingo, incluido feriados",D
"El servicio de laboratorio clínico de un establecimiento I-4, ha suspendido las pruebas bioquímicas por avería permanente 
del fotómetro digital. ¿Qué elemento de la oferta de servicios de salud se ha perdido?",Capacidad resolutiva,Capacidad de oferta,Calidad de atención,Tamaño de los recursos,A
"Un estudio realizado en la población asignada a su IPRESS concluye que los niños cuyos padres son separados 
presentan el doble de riesgo de desnutrición. ¿En qué sección del informe encontrará los alcances, las limitaciones 
metodológicas y la comparación con estudios similares en otra población?",Resultados,Discusión,Metodología,Introducción,B
"Una gestante inicia su primera atención en forma tardía en el 2do trimestre de embarazo, se le procede a realizar los 
tamizajes correspondientes, dando reactivo a la prueba de sífilis. ¿Cada qué tiempo debe realizarse el seguimiento?",2 meses,1 mes,6 meses,3 meses,D
"Ud. es un médico serumista de un C.S. I-2, y acude a su consulta de control prenatal una mujer de 37 semanas de 
gestación con disuria, mareos y escalofríos. ¿Cuál es el manejo a seguir?",Solicita examen de orina y urocultivo,Internamiento en casa de espera,Solicita pruebas de bienestar fetal,Referencia a EE.SS. con mayor capacidad,D
"Un instrumento de medición es un recurso que utiliza el investigador para registrar información o datos fidedignos sobre 
los que deberán basarse la planificación, la práctica y las acciones sobre las variables que tiene en mente ejecutar, es 
por esto que existen tres requisitos que el instrumento de medición elegido debe cumplir: confiabilidad, validez y ...",subjetividad.,autonomía.,variabilidad.,objetividad.,D
"¿Cuál es el procedimiento de tamizaje para detección de cáncer de cuello uterino en la mujer gestante,  dentro de su 
atención prenatal según normatividad vigente?",Prueba molecular,Papanicolaou,IVAA,Colposcopía,B
"La disminución de la mortalidad infantil, prematura por desnutrición y por enfermedades transmisibles, si bien han 
aumentado la esperanza de vida, ha traído consigo un perfil diferente de morbimortalidad, con predominio de las 
enfermedades:",Genéticas,Huérfanas,Por vectores,No transmisibles,D
"En el C.S. Esperanza, se ha decidido realizar acciones preventivas dirigidas a detectar enfermedades en su fase 
presintomática a fin de frenar su curso, por lo que el servicio de nutrición realizará una campaña de determinación de 
perímetro abdominal (PAB). ¿Qué tipo de prevención se aplica?",Cuaternaria,Terciaria,Primaria.,Secundaria,D
"El personal de laboratorio clínico recibió entrenamiento, mediante videollamada Zoom, sobre los procedimientos de toma 
y envío de muestras de tosferina. ¿Qué componente de la telesalud se utilizó?",Telegestión,Telecapacitación,Teleorientación,Teleapoyo al diagnóstico,B
"El contenido de la historia clínica de una paciente fallecida por presunta negligencia médica (muerte materna), debe ser 
custodiada bajo medidas de mayor seguridad. El tipo de archivo dónde se ubica se denomina:",Pasivo,Especial,Común,Activo,B
"Varón de 24 años, se acerca al establecimiento de salud para un descarte tuberculosis. La notificación del caso es de 
carácter obligatorio en todas las IPRESS, ya que la misma se encuentra alineada a la estrategia para controlar la 
transmisión de tuberculosis a nivel nacional, todo esto en el marco de la:",Censo y seguimiento de contactos,Reinfección de la enfermedad,Vigilancia epidemiológica,Identificación y detección de casos,C
"Al evaluar una nueva prueba diagnóstica, se realizan diversos cálculos, uno de ellos es la proporción de sujetos con una 
prueba negativa que no presentan la enfermedad, siendo este parámetro:",Valor predictivo negativo,Falsos negativos,Falsos positivos,Valor predictivo positivo,A
"Dentro de las acciones de salud ocupacional en su centro laboral, se ha determinado en el personal de salud adulto mayor 
evaluar la incidencia de diabetes, obesidad e hipertensión en los últimos meses. ¿Qué actividad se debe realizar para la 
prevención y control?",Numero de infecciones presentadas,Respuesta a tratamiento,Control de eventos no infecciosos,Numero de controles médicos,C
"Para realizar un trabajo de investigación y obtener información de las exposiciones anteriores y actuales. ¿Qué tipo de 
recolección de debe realizar?",Observación familiar,Informante indirecto,Observación,Entrevista,D
"En estudios clínicos y epidemiológicos, la medición de variables que incluyen la perspectiva del paciente con referencia 
a resultados relacionados a su calidad de vida. ¿Cuáles son los instrumentos de recolección de datos más indicados?",Registro por el paciente y familiar,Registros y documentos ya existentes,Observación directa e indirecta,Entrevistas y cuestionarios,D
