questions,option_A,option_B,option_C,option_D,correct_answer
"Si la persona encargada de recomendar un antihistamínico conoce que la diferencia entre la levocetiricina y la cetiricina 
es solo el menor efecto de somnolencia del racemato, y aun así recomienda la levocetiricina a pesar de su elevado costo 
y suponiendo que la somnolencia no representaría mayor riesgo para el paciente. ¿Qué principio ético se está 
vulnerando?",No maleficencia,Beneficencia,Respeto a la autonomía,Justicia,B
"Analizando epidemiológicamente el número de casos de dengue en el sector V de la jurisdicción de San Juan de 
Lurigancho del EESS Motupe, se encontró viviendas con exposición al mosquito Aedes aegypti, tanto en almacenamiento 
de tanques como en recipientes. ¿Qué tipo de determinante está influyendo en la comunidad?",Medio ambiente,Estilo de vida,Biología humana,Sistema sanitario,A
"La disminución de la mortalidad infantil, prematura por desnutrición y por enfermedades transmisibles, si bien han 
aumentado la esperanza de vida, ha traído consigo un perfil diferente de morbimortalidad, con predominio de las 
enfermedades:",Por vectores,Genéticas,Huérfanas,No transmisibles,D
"En un pueblo amazónico se está implementando una RIS de manera ordenada, siguiendo la normativa del MINSA, 
considerando su realidad local. ¿Qué característica del proceso se está cumpliendo?",Sistemático,Planificado,Sostenible,Progresivo,A
"El jefe del establecimiento de salud de Paucartambo requiere de hemoglobinómetros para realizar los controles de 
hemoglobina durante las visitas a la comunidad. La anemia es la primera morbilidad en el distrito y sobre todo en su 
localidad. Ha decidido presentar su requerimiento al alcalde. ¿Qué documento de gestión usará para sustentar lo 
requerido?",ASIS,PEI,PPR,POI,A
"En un EE.SS. para reducir la concentración de partículas infecciosas, priorizando las áreas de mayor riesgo de transmisión 
de M. tuberculosis, se debe considerar como medidas de control ambiental:",Promover la higiene respiratoria y uso de mascarilla quirúrgica,"Evaluar, utilizar, mantener o mejorar el sistema de ventilación",Capacitación periódica al personal de la salud sobre uso de EPP,Realizar la búsqueda activa y pasiva de casos de TB en personal de salud,B
"En un establecimiento de salud I-4, un ejemplo de UPSS podría considerarse al servicio de …",gestión de investigación.,epidemiología.,pediatría.,docencia.,C
"En el CS I-4 con comunidad afroperuana, se busca fortalecer la aplicación del enfoque intercultural con la participación 
de autoridades y personal de salud, promotores de salud, agentes de medicina tradicional y autoridades regionales y 
locales para la identificación y solución de los problemas de salud de la persona, familia y comunidad. Esta acción se 
describe como:",Pertinencia cultural,Participación ciudadana,Diálogo en salud,Adecuación Intercultural,C
"El equipo de trabajo para evaluación de brote de IAAS, es presidido por ...",responsable de prevención y control de IAAS.,jefe de Departamento de Enfermería.,director del EE.SS.,responsable de Epidemiología.,C
"Lactante de 4 meses con SIS, procedente de otra jurisdicción, acude al establecimiento de salud para su control e inicio 
de tratamiento preventivo de anemia. ¿Cuál es el procedimiento que se debe realizar para respetar su derecho al acceso 
a la salud?",Solicitar su referencia del lugar de procedencia,Apertura de la HC y brindar la atención requerida,Enviarle al SIS central para su inscripción,Referir al hospital de mayor complejidad,B
"Cuando un equipo de trabajo se reúne para mejorar la calidad de sus actividades asistenciales, generando su misión, 
visión y valores para ser compartidos por todos. ¿Qué se está generando?",Calidad de servicios,Cultura organizacional,Capacidad resolutiva,Mejora continua,B
"Varón de 24 años, se acerca al establecimiento de salud para descarte de tuberculosis. La notificación del caso es de 
carácter obligatorio en todas las IPRESS, ya que la misma se encuentra alineada a la estrategia para controlar la 
transmisión de tuberculosis a nivel nacional, todo esto en el marco de la:",Identificación y detección de casos,Reinfección de la enfermedad,Censo y seguimiento de contactos,Vigilancia epidemiológica,D
"Dentro de las acciones de salud ocupacional en su centro laboral, se ha determinado evaluar la incidencia de diabetes, 
obesidad e hipertensión en los últimos meses, en el personal de salud adulto mayor. ¿Qué actividad se debe realizar para 
la prevención y control?",Control de eventos no infecciosos,Respuesta a tratamiento,Número de controles médicos,Número de infecciones presentadas,A
"El personal de laboratorio clínico recibió entrenamiento, mediante videollamada Zoom, sobre los procedimientos de toma 
y envío de muestras de tos ferina. ¿Qué componente de la telesalud se utilizó?",Telegestión,Teleapoyo al diagnóstico,Teleorientación,Telecapacitación,D
"En la provincia de Huánuco los establecimientos de salud pertenecientes a la Microred 2 mantienen una alta cobertura 
de atenciones, captando al 95% de su población, mostrando una ubicación geográfica de adecuada accesibilidad a la 
población. ¿Dentro del componente calidad del modelo de atención, qué característica se evidencia?",Innovación,Tecnología apropiada,Evaluación demográfica,Accesibilidad a servicios de salud,D
"En su establecimiento de salud se ha verificado problemas en la segregación de residuos biocontaminados por la falta de 
recipientes. Se están utilizando tachos de residuos comunes, lo que constituye un problema dentro de los 
factores ambientales ocasionando ...",riesgos laborales.,riesgos higiénicos.,contaminación atmosférica.,calidad sanitaria.,A
"El análisis ...... permite relacionar los factores externos (entorno) e internos (intorno) de la organización, así como 
descubrir las posibilidades de éxito o fracaso de la organización.",Estratégico,FODA,Situacional,Retrospectivo,B
"Existe el interés de conocer el grado de aceptación o rechazo de la vacuna tetravalente contra el dengue en una 
comunidad de alto riesgo de la selva peruana. ¿Qué tipo de instrumento corresponde utilizar para medir esta variable?",Escala,Ficha de datos,Inventario,Lista de chequeo,A
"El conjunto de procedimientos asistenciales a través del cual se asegura la continuidad de la atención de las necesidades 
de salud de los usuarios, transfiriéndolo del establecimiento de menor a mayor capacidad resolutiva corresponde a:",Referencia,Atención primaria,Atención compartida,Contrarreferencia,A
"En el procedimiento de coloración de bacterias ácido-alcohol resistentes, los BAAR se tiñen gracias al colorante ...... 
observándose su forma ...",cristal violeta - bacilar.,fucsina básica fenicada - bacilar.,lugol - filamentosa.,azul de metileno - cocoide.,B
"En las intervenciones realizadas en el EESS por el personal de salud en guardias comunitarias esta la vigilancia 
epidemiológica en dengue para verificar el incremento de casos reportados en los meses de verano ¿Qué característica 
epidemiológica resulta de estas intervenciones?",Vigilancia pública,Número de casas infectadas,Cambio en patrones de vectores,Tipos de almacenamiento de agua,C
"La promoción social como estrategia de las políticas sectoriales de salud plantea la ejecución de 4 estrategias en 
comunidades y familias para lograr los objetivos propuestos por antecedentes de la Atención Primaria de la Salud y estos 
son:","Educación, demostración, comunicación, comprensión","Participación, educación, intersectorialidad, abogacía","Educación, información, comunicación, multisectorialidad","Participación, empoderamiento, comunicación, acción",B
"Una de las medidas sanitarias que se aplica en el EESS Conde de la Vega es la eliminación de los desechos que se 
utilizan en la sesión demostrativa el día de su intervención, a fin de no generar acumulación de bacterias en el área de 
trabajo. ¿Qué medida sanitaria se emplea?",Eliminación de residuos,Evacuación de alimentos tóxicos,Control sanitario de desechos solidos,Control de vectores,C
"Gestante de 23 años, migrante, con primaria incompleta, control prenatal esporádico de su tercer embarazo, manifiesta 
a un profesional que le quiere regalar a su hijo porque tiene problemas económicos, y su pareja la ha abandonado. Esta 
persona se encuentra sola y no tiene testigos. ¿Cuál es la conducta a seguir?",Referir a paciente a salud mental o servicio social,Rechazar porque es un acto en contra de la ética profesional,Aceptar por el bienestar y bien superior del recién nacido,"Comunicar a la policía, la intención de la gestante",B
"Su centro de salud le ha solicitado elaborar y estandarizar el formato de informe de exámenes de laboratorio, con el fin 
de mejorar la gestión de la historia clínica. ¿Cuál es parte del contenido mínimo de dicho formato?",Fecha y hora de emisión de resultado,Marca del equipo o reactivo utilizado,Diagnóstico clínico presuntivo,Breve descripción del caso,A
"¿Cuál es el proceso por el cual se recoge y analiza información de una enfermedad en un grupo de personas para detectar 
signos precoces de su aparición?",Observación participante,Estadísticas vitales,Estudio epidemiológico,Vigilancia epidemiológica,D
"En las Buenas Prácticas de Almacenamiento se indica que ...... es la secuencia que comprende las fases o eventos de 
transporte del producto farmacéutico y dispositivo médico termo-sensible desde su fabricación hasta su recepción por el 
usuario final, manteniendo la temperatura dentro de las especificaciones aprobadas.",conservación de temperatura,control de temperatura,mapeo térmico,cadena de frio,D
"Un estudio realizado en la población asignada a su IPRESS concluye que los niños cuyos padres son separados 
presentan el doble de riesgo de desnutrición. ¿En qué sección del informe encontrará los alcances, las limitaciones 
metodológicas y la comparación con estudios similares en otra población?",Metodología,Discusión,Resultados,Introducción,B
"Dentro de los factores de riesgo de un paciente diabético que sigue un plan nutricional, el desequilibrio o circunstancias 
de alteración puede dar la probabilidad de complicaciones de la enfermedad. ¿Cómo se denomina a este fenómeno?",Proceso mórbido,Enfermedad transmisible,Enfermedad no transmisible,Interacción negativo,D
"Una IPRESS de la amazonía peruana quiere generar evidencia de los efectos a la salud que produce la actividad minera 
ilegal en su región. ¿Cuál es el enfoque investigativo más apropiado para abordar este problema?",Cuantitativo,Mixto,Correlacional,Cualitativo,A
"El jefe del establecimiento de salud nivel I-2 ha identificado que existe necesidad de otro personal técnico para las visitas 
domiciliarias, porque no se logran las metas programadas. ¿En qué instrumento de gestión se debe programar 
este recurso?",Plan operativo,Plan de salud local,Plan estratégico,Presupuesto por resultados,A
"En la aplicación de la ficha familiar realizada por el personal de salud capacitado, se ha establecido en los últimos meses 
que la incidencia de casos de anemia de niño y gestante está relacionada con factores económicos, vivienda y estilo de 
vida de la familia. ¿Qué aspectos se identifican en la aplicación de la ficha?",Determinantes de salud,Número de casos de anemia,Datos demográficos,Tipos de familia,A
"Paciente diabético de 78 años acude al centro de salud para recoger su tratamiento, pero le indican que aún no llega 
debido a la falta de insumos. ¿Qué derecho se está vulnerando?",Derecho al acceso a servicios de salud,Derecho al consentimiento informado,Derecho al acceso de información,Derecho a la atención y recuperación de la salud,A
"Como área usuaria de primer nivel de atención, usted tiene que hacer seguimiento de sus requerimientos. ¿Cuál es el 
documento de gestión que la DIRIS/DIRESA tiene que enviar a su establecimiento para tal fin?",Cuadro multianual de necesidades,Plan de continuidad operativa,Centro de costos,Cuadro de necesidades,D
"¿Cuál es uno de los cuatro ejes del desarrollo de la telesalud e incluye actividades de organización, dirección y control 
de servicios de salud?",Teleorientación,Teleconsulta,Telegestión,Telemonitoreo,C
"Se desea evaluar el impacto del sulfato ferroso sobre el promedio de hemoglobina en niños de su comunidad. ¿Cuál es 
la prueba estadística que debe utilizar para probar su hipótesis?",t de Student,Correlación de Pearson,Chi cuadrado,Percentiles,A
"Los estudios transversales son principalmente útiles por su finalidad descriptiva y analítica, al estar basados en una 
muestra representativa de la población, siendo esto ventajoso en estudios de enfermedades:",Genéticas,Metabólicas,No transmisibles,Corta duración,C
"Luego de una investigación sobre anemia en el Perú, el investigador principal presenta resultados parcialmente 
convenientes para justificar más presupuesto a la entidad financiadora. Dicho profesional está incurriendo en una falta de 
tipo:",Administrativa,Judicial,Intelectual,Deontológica,D
"El médico responsable del C.S. Lince ha sido nombrado para realizar la intervención de control de brechas, designando 
equipos con los médicos de guardia, estableciendo responsables y objetivos por día para el cumplimiento de las metas. 
¿Qué herramienta técnica está aplicando?",Asignación de personal,Plan local de salud,ASIS,Plan operativo institucional,B
"En el modelo de abordaje de Promoción de la Salud. ¿Qué escenario es más conveniente para trabajar con la comunidad 
la alta incidencia de anemia en el distrito de La Victoria del año en curso?",Familia,Municipio,Colegio,Iglesia,B
"El centro de salud donde realiza su SERUMS ha registrado varios casos de leucemia infantil en los últimos años, por lo 
que tiene interés de investigar los factores asociados. ¿Qué tipo de estudio será el más conveniente?",Descriptivo,Cohortes prospectiva,Ensayo clínico,Casos y controles,D
"Entre las actividades de promoción de la salud. ¿Cómo se denominan a las acciones que las personas realizan para 
ayudarse unas a otras de acuerdo a su situación de vida?",Autocuidado,Salud comunitaria,Ayuda mutua,Entorno sano,C
"Un niño de 7 años es referido al INEN porque la madre indica que hace 15 días su hijo presenta dolor de cabeza 
persistente, fiebre, vómitos nocturnos y moretones sin causa conocida. Su hogar está ubicado cerca de una mina 
artesanal que extrae oro. ¿Cuál es la causa probable de su cuadro?",Agentes infecciosos,Exposición a metales pesados,Trastorno de inmunidad,Silicosis o neumoconiosis,B
"Al asumir la responsabilidad de su servicio, encuentra como línea base una gran cantidad de problemas a resolver, para 
destinar los recursos disponibles de manera racional y eficiente, debe priorizar los problemas raíz. Bajo el supuesto que 
el 20% de las causas genera el 80% de los problemas. ¿Qué herramienta de gestión debe elegir para establecer la 
priorización?",Diagrama de Paretto,Diagrama de Ichikawa,Rueda de Deming,Análisis FODA,A
"Para prevenir las muertes neonatales se impulsa el parto institucional, sin embargo, la población de las zonas rurales, por 
costumbre y cultura, prefieren los partos domiciliarios. ¿Qué acciones se deben de tomar en cuenta para cumplir con los 
objetivos del sector?",Atender los partos intradomiciliarios,Educar e impulsar la participación comunitaria,Informar a las gestantes que la atención es gratuita,Prometerles la entrega de canastas de víveres,B
"En el establecimiento de salud, un personal de salud se retira horas antes de terminar sus horas de trabajo sin permiso 
alguno; teniendo sesiones educativas con las gestantes, niños que realizaría tratamientos. ¿Cuánto tiempo de suspensión 
profesional podría tener?",Menos de 24 meses,Entre 30 y 36 meses,Más de 24 meses,Entre 25 y 29 meses,A
"En el laboratorio clínico donde realiza su SERUMS, Ud. está realizando la prueba de aglutinación para la determinación 
de grupo sanguíneo y factor Rh. ¿Cuál es el grupo sanguíneo y factor Rh de un paciente cuya muestra no presenta 
aglutinación para ninguno de los antígenos probados?",O+,O-,AB-,AB+,B
"El Comité Distrital de Salud (CDS) del distrito de Lurigancho, en sesión, ha aprobado el plan de acciones articuladas para 
intervenir sobre las principales enfermedades que afectan a los pobladores y reducir su impacto, contribuyendo con la 
cultura de autocuidado. ¿Cómo deben ser estas acciones?",Multidisciplinarias,Participativas,Intersectoriales,Comunitarias,C
"Cuando se desea implementar una intervención sanitaria, y se planifica, se hace, se comprueban los resultados y se 
actúa; se está desarrollando el ciclo de:",Reflexión,Planificación,Mejora continua,Retroalimentación,C
"Se encuentra usted en un centro de salud donde el ingreso es mediante transporte fluvial y debido a la temporada de 
lluvias no puede llegar el equipo especialista; con el fin de resguardar su seguridad les indican que realizaran la reunión 
de soporte técnico de forma virtual, para todo el personal involucrado del establecimiento de salud. ¿Qué tipo de servicio 
de telesalud se aplica?",Telemonitoreo,Telemedicina,Teleconsulta,Telecapacitación,D
"Antes de realizar un procedimiento en la toma del PAP, por ejemplo colocar el espéculo; debe solicitarse autorización y 
explicar los beneficios del procedimiento a la paciente. ¿En qué documento debe quedar la evidencia?",Libro de reportes,Registro de atención,Ficha de vigilancia,Consentimiento informado,D
"En el laboratorio clínico donde Ud. realiza su SERUMS, se le ha derramado una muestra confirmada para BK. Se avisa 
al personal permanente del laboratorio y se debe proceder a la desinfección inmediata de la superficie. ¿Cuál es el 
desinfectante recomendado?",Cloroformo,Hipoclorito,Amonio cuaternario,Isopropanol,B
"Gestante migrante quechua hablante, que acude para atención a su establecimiento de salud tiene derecho a ...",traductor de idioma original.,acompañamiento de familia.,presencia solo de pareja.,servicios de salud con adecuación cultural.,D
"Ud. desea definir las líneas de mejora continua de su centro de salud para lo cual es necesario conocer sus 
fortalezas. ¿Qué pregunta debe realizar?",¿Qué se está haciendo bien?,¿Qué riesgos externos existen?,¿Qué nos falta para mejorar?,¿Qué facilidades se presentan?,A
"La IPRESS busca identificar estrategias para lograr sus objetivos institucionales en un periodo de 3 años incluidos en el 
plan multianual. ¿Cuál es el instrumento de gestión al que debe alinear sus objetivos?",PDC,PEI,POI,PIA,B
"El C.S Bellavista brinda a sus trabajadores un break (pan con pollo y mayonesa casera, chicha morada). Por la tarde el 
personal de salud, manifiesta diarrea, deshidratación, dolor abdominal entre otros, indicando que los síntomas empezaron 
posterior a la ingesta de alimentos ofrecidos. La Oficina de Epidemiologia decide intervenir sobre esta aparición inusual 
de enfermedad, determinando en su notificación que hubo un:",Brote,Epizootias,Pandemia,Epidemia,A
"Recién nacido vivo de parto institucional es afiliado al Seguro Integral de Salud del centro materno para recibir sus 
atenciones. En el marco de la atención primaria en salud. ¿Qué objetivo esencial está cumpliendo?",Liderazgo,Servicios centrados en la persona,Políticas públicas saludables,Cobertura universal,D
"En el C.S Esperanza, se ha decidido realizar acciones preventivas dirigidas a detectar enfermedades en su fase 
presintomática a fin de frenar su curso, por lo que el servicio de nutrición realizará una campaña de determinación de 
perímetro abdominal (PAB). ¿Qué tipo de prevención se aplica?",Cuaternaria,Secundaria,Primaria.,Terciaria,B
"Después de resolver un problema complejo en un paciente, con la finalidad de garantizar el seguimiento y la continuidad 
de los cuidados básicos. ¿Cómo se denomina el procedimiento administrativo-asistencial mediante el cual, el 
establecimiento de salud de mayor complejidad devuelve la responsabilidad del cuidado de la salud de un usuario al 
establecimiento de menor nivel?",Referencia,Contrarreferencia,Derivación,Transferencia,B
"El contenido de la historia clínica de una paciente fallecida por presunta negligencia médica (muerte materna), debe ser 
custodiada bajo medidas de mayor seguridad. El tipo de archivo dónde se ubica se denomina:",Común,Especial,Pasivo,Activo,B
"Usted realiza su SERUMS en un establecimiento cuyas UPSS son Consulta Externa y Laboratorio Clínico. ¿Cuál es la 
categoría del establecimiento?",I-2,I-3,II-1,I-4,B
"Dentro de los factores determinantes de la salud las características genéticas y biológicas son catalogadas dentro de la 
categoría de:",Servicios de salud,Hábitos personales de salud,Capacidad individual y aptitudes de adaptación,Ambiente socio-económico,C
"El servicio de laboratorio clínico de un establecimiento I-4, ha suspendido las pruebas bioquímicas por avería permanente 
del fotómetro digital. ¿Qué elemento de la oferta de servicios de salud se ha perdido?",Capacidad resolutiva,Calidad de atención,Capacidad de oferta,Tamaño de los recursos,A
"En el establecimiento de salud se presenta una complicada relación entre los trabajadores, ha pasado todo el año y no 
han realizado las capacitaciones sobre salud mental y otras especialidades. Dentro del plan de salud mental. ¿Cuál es el 
número mínimo de capacitaciones al año?",5,3,2,4,D
"Para el abastecimiento de insumos de farmacia de un establecimiento de salud se establece una ....... con el proveedor 
de tal manera que ellos le agregan valor a la entrega de un producto haciéndose responsable del bodegaje y una 
capacitación para el adecuado almacenamiento y conservación del mismo.",alianza estratégica,distribución oportuna,gestión de insumos,negociación comercial,A
"Se analizan los resultados de las principales patologías nutricionales que conforman el ASIS institucional, donde se 
encuentra la obesidad con mayor incidencia en la etapa de vida adulto. Los factores económicos, sociales, estilos de vida 
y patrones culturales son parte causal de dicha patología. Desde el punto de salud pública ¿qué estamos analizando?",Evaluación sanitaria,Análisis situacional,Intervención sanitaria,Proceso salud enfermedad,D
"Una puérpera hospitalizada en su centro de salud pide alta voluntaria, por lo que solicita una copia autenticada de su 
historia clínica y epicrisis. ¿Cuál debe ser la respuesta de la IPRESS?",Aceptar en el lapso de 1 mes,Entregar en el lapso de 5 días,Referirla a la DIRIS/GERESA,Rechazar por no estar obligada,B
"¿Cuál es la prueba que se realizan los pacientes diagnosticados con diabetes mellitus de forma trimestral, que permite 
valorar el grado de control metabólico?",Hemoglobina glicosilada,Glicemia postprandial,Glicemia en ayunas,Microalbuminuria,A
"El incremento del uso del sistema financiero por parte de las usuarias del Programa Juntos, a través de acuerdos entre 
la Superintendencia de Banca, Seguros y AFP (SBS), el Ministerio de Desarrollo e Inclusión Social (MIDIS) y los gobiernos 
locales, es un ejemplo de:",Plan estratégico,Coordinación intersectorial,Calidad de servicio,Política nacional,B
"Puérpera acude al consultorio odontológico del C.S., por presentar manchas blancas en los dientes, refiere que tiene 
anemia y que ese día inicia su tratamiento con sulfato ferroso. Se le realiza el tratamiento preventivo odontológico y se le 
recomienda continuar con su tratamiento para la anemia; se le indica que le van a realizar una visita para monitorear su 
adherencia al tratamiento. ¿En cuántos días será la primera visita o teleorientación?",42,30,7,15,C
En relación a la terapia preventiva de la tuberculosis en contactos con TB sensible. ¿Cuál es la indicación?,"La administración es de lunes a domingo, incluido feriados","La administración es de lunes a sábado, no incluye feriados",El esquema de elección en menores de 2 años es 3 HP,El esquema de elección en mayores de 2 años es 3 HR,A
"Los adolescentes de una comunidad, necesitan atención integral estomatológica, para cubrir sus necesidades de salud. 
¿Qué establecimiento de salud del primer nivel oferta la cartera de servicios necesaria?",I-1,II-1,I-3,I-2,C
"En el servicio de Nutrición se viene realizando el seguimiento de pacientes no asistentes a controles nutricionales con 
diagnóstico de riesgo nutricional identificándose hacinamiento en sus viviendas y prácticas inadecuadas en su 
alimentación. ¿Qué acción en salud pública se está aplicando?",Vigilancia en salud,Identificación de necesidades de salud,Identificación de casos,Visitas domiciliarias,A
"Dentro de las estrategias planteadas en el establecimiento de salud en el área niño para la cobertura de sus indicadores 
de gestión se estableció trabajo intra y extramural, en coordinación con instituciones públicas y privadas de la jurisdicción. 
¿Qué principio del sistema de salud se toman en cuenta?",Orientación a la calidad,Intersectorialidad,Participación,Sostenibilidad,B
"Las actividades operativas son componentes del POI de la IPRESS. ¿Cuál de las siguientes alternativas corresponde a 
una actividad operativa?",Preservar el buen estado de salud de la población infantil,"Acceder a agua segura, hábitos de aseo personal y lavado de alimentos",Reducir las enfermedades diarreicas agudas en la población infantil,Contratar los servicios de instalación de sistema de cloración para agua,D
"Se atiende a una adolescente en el primer trimestre de embarazo con anemia en una comunidad indígena, se explica la 
importancia de adoptar medidas en el tratamiento, por las consecuencias para el binomio madre/hijo; se brinda 
información y se busca establecer acuerdos en un ambiente de respeto y reconocimiento de las diferencias culturales. 
¿A qué acción corresponde?",Diversidad cultural,Diálogo intercultural,Comunicación lingüística,Pertinencia cultural,B
"Varón de 36 años viviendo con VIH, percibe que el profesional médico en consulta lo atiende con indiferencia y poca 
comunicación. Para que el usuario no se sienta afectado se debe ...",disimular el rechazo al paciente.,indicar donde debe tomar asiento.,brindar un trato digno y humanizado.,ignorar la condición del paciente.,C
"El fortalecimiento de capacidades del personal de salud para mejorar la calidad en un servicio específico de atención 
primaria de salud, es una actividad acorde al objetivo de planeamiento estratégico relacionado a …",fortalecer el ejercicio de la rectoría de la autoridad nacional de salud.,mejorar asignación de presupuesto para atención integral.,incrementar el acceso a atención integral de salud.,difundir la importancia de la salud como derecho.,C
"Varón de 68 años acude a su consulta nutricional, después de la evaluación nutricional antropométrica, se determina que 
presenta IMC de 27.5, el profesional nutricionista registra la interpretación de los valores de índice de masa corporal (IMC) 
como:",Delgadez,Sobrepeso,Normal,Obesidad,C
"El espectrofotómetro del laboratorio donde realiza su SERUMS, no está operativo desde hace un mes, por ello, los 
exámenes auxiliares para gestantes se refieren a otro establecimiento de salud lo que genera malestar en la población y 
largas listas de espera. ¿Cuál es el problema en el sistema de salud?",Fragmentación,Integración,Desintegración,Segmentación,A
"La garantía de la calidad en el servicio de patología clínica se logra estableciendo mecanismos definidos y claros de 
aseguramiento de la calidad. Un centro de salud de categoría I-3 va a recategorizarse a I-4, para ello debe implementar 
los siguientes controles de calidad:",interno y externo,Interlaboratorial pre analítico y envío,"Interno, interlaboratorial y envío","Interno, interlaboratorial y externo",C
"Paciente con diagnóstico de glioblastoma es evaluado en el consultorio de cuidados paliativos; manifiesta al médico que 
la dosis de fármaco que debe tomar a las 12 de medianoche le altera el sueño por lo que ha decidido no tomarla. El 
médico realiza el ajuste en la prescripción de la hora de administración del fármaco por lo que llegan a un acuerdo 
generando satisfacción y compromiso en el paciente. ¿Qué tipo de atención está realizando?",Centrada en la comunidad,Primaria renovada,Centrada en la persona,Centrada en la familia,C
"Paciente con enfermedad terminal manifiesta al médico de cuidados paliativos la necesidad de regresar a su pueblo. La 
semana siguiente es el control de pruebas de sangre. El médico acuerda con la familia autorizar el viaje, luego de realizar 
los exámenes de laboratorio y obtener los resultados; con la condición de regresar antes de su próximo control y cumplir 
con las indicaciones brindadas. En relación a la atención centrada en la persona. ¿Qué dimensión clave se está 
aplicando?",Compartir poder y responsabilidad,El profesional como centro del proceso,La perspectiva biopsicosocial,Alianza terapéutica consensuada,A
"En el establecimiento de salud al paciente adulto se le brinda el consentimiento informado, donde se le explica en forma 
clara los procedimientos que se le realizará. ¿Qué aspectos éticos se está respetando?",Maleficencia.,Beneficencia.,Justicia.,Autonomía.,D
"Con el interés de conocer los efectos a la salud humana de la exposición al arsénico a través del agua de consumo, se 
plantea un proyecto de investigación analítico. ¿Cuál es la instancia a donde se debe someter a revisión y aprobación el 
proyecto antes de recolectar datos?",Municipalidad distrital,Jefe de servicio,Director de la IPRESS,Comité de Ética en Investigación,D
"El P.S. de la comunidad de Angora no cuenta con cirujano dentista, los pacientes son referidos al C.S. Huasahuasi, 
teniendo que caminar 8 horas porque no se cuenta con carretera; esto ocasiona que muchos no asistan al C.S. para su 
atención odontológica; incrementándose los problemas de salud bucal. En el marco de la Atención Primaria en 
Salud. ¿Qué atributo se está vulnerando?",Continuidad,Primer contacto,Integralidad,Accesibilidad,D
